que	att	que	att	PRO;MASC;SG	PART
pernas	legs	perna	legs	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
pernas	benen	perna	ben	N;FEM;PL	N;NOM;DEF;NEUT;SG
three	tre	three	tre	N;MASC;SG	NUM;NOM
fome	hungersnöden	fome	hungersnöd	N;FEM;SG	N;NOM;DEF;NEUT;PL
fome	hungrig	fome	hungrig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
fome	hungriga	fome	hungrig	N;FEM;SG	ADJ;NOM;PL
inscrição	inskrivna	inscrição	inskriva	N;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
larry	larry	larry	larry	N;MASC;SG	PROPN;NOM
desenvolvidos	utvecklat	desenvolver	utvecklad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
desenvolvidos	utvecklad	desenvolver	utvecklad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
desenvolvidos	utvecklade	desenvolver	utvecklad	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
pura	rena	puro	rena	ADJ;FEM;SG	ADJ;NOM;PL
pura	rent	puro	ren	ADJ;FEM;SG	ADV
introduzido	presenterade	introduzir	presentera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
introduzido	infört	introduzir	införa	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
chuvas	regnar	chuva	regna	N;FEM;PL	V;IND;PRS;FIN;ACT
chuvas	nederbörd	chuva	nederbörd	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
concedido	beviljat	conceder	beviljad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
concedido	beviljad	conceder	bevilja	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
concedido	beviljade	conceder	bevilja	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
concedido	tilldelade	conceder	tilldela	V;MASC;SG;V.PTCP	V;NOM;PL;PST;V.PTCP
concedido	tilldelat	conceder	tilldela	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
arcos	arches	arco	arches	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
arcos	båge	arco	båge	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
arcos	arch	arco	arch	N;MASC;PL	PROPN;NOM
arcos	arcs	arco	arcs	N;MASC;PL	N;NOM;INDF;NEUT;SG
amplo	breda	amplo	bred	ADJ;MASC;SG	ADJ;NOM;PL
amplo	rymliga	amplo	rymlig	ADJ;MASC;SG	ADJ;NOM;PL
amplo	breda	amplo	bred	ADJ;MASC;SG	ADJ;NOM;PL
amplo	wide	amplo	wide	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
milhas	miles	milha	miles	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
milhas	mil	milha	mil	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
baptista	baptist	baptista	baptist	N;MASC;SG	PROPN;NOM
respostas	svar	resposta	svar	N;FEM;PL	N;NOM;INDF;NEUT;SG
respostas	svar	resposta	svar	N;FEM;PL	N;NOM;INDF;NEUT;SG
respostas	svar	resposta	svar	N;FEM;PL	N;NOM;INDF;NEUT;SG
respostas	svarar	resposta	svara	N;FEM;PL	V;IND;PRS;FIN;ACT
ativos	aktiva	ativo	aktiv	N;MASC;PL	ADJ;NOM;PL
ativos	aktiv	ativo	aktiv	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
ativos	aktivt	ativo	aktiv	N;MASC;PL	ADV
aumentou	ökade	aumentar	öka	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
aumentou	ökad	aumentar	öka	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
aumentou	ökat	aumentar	öka	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
aumentou	förhöjt	aumentar	förhöja	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
respondeu	svarat	responder	svara	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
respondeu	besvarade	responder	besvara	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
respondeu	svarat	responder	svara	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
respondeu	besvarat	responder	besvarat	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
respondeu	svarat	responder	svara	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
wars	krigen	war	krig	N;MASC;SG	N;NOM;DEF;NEUT;PL
ken	ken	ken	ken	N;MASC;SG	PROPN;NOM
êxito	framgångar	êxito	framgång	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
vladimir	vladimir	vladimir	vladimir	N;MASC;SG	PROPN;NOM
martinho	martin	martinho	martin	N;MASC;SG	PROPN;NOM
anglo	anglo	anglo	anglo	N;MASC;SG	PROPN;NOM
parâmetros	parametern	parâmetro	parameter	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
parâmetros	parameter	parâmetro	paramet	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
quilómetros	miles	quilómetro	miles	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
quilómetros	mil	quilómetro	mil	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
official	officiell	official	officiell	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
official	officiellt	official	officiell	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
official	officiella	official	officiell	N;MASC;SG	ADJ;NOM;PL
agostinho	augustine	agostinho	augustine	N;MASC;SG	PROPN;NOM
proteínas	protein	proteína	protein	N;FEM;PL	N;NOM;INDF;NEUT;SG
massacre	massakern	massacre	massakern	N;MASC;SG	N;NOM;DEF;MASC+FEM;PL
massacre	massakrer	massacre	massakr	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
massacre	massaker	massacre	massak	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
massacre	slakta	massacre	slakta	N;MASC;SG	V;IMP;NFIN;ACT
atlanta	atlanta	atlantar	atlanta	N;MASC;SG	PROPN;NOM
bond	bond	bond	bond	N;MASC;SG	PROPN;NOM
apple	apple	applar	apple	N;FEM;SG	PROPN;NOM
guerreiro	krigare	guerreiro	krig	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
internas	invärtes	interno	invärte	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
internas	interna	interno	intern	N;FEM;PL	ADJ;NOM;PL
internas	intern	interno	intern	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
internas	inre	interno	inre	N;FEM;PL	ADJ;NOM;CMPR
internas	internt	interno	intern	N;FEM;PL	N;NOM;INDF;NEUT;SG
fortuna	fortuna	fortuna	fortun	N;FEM;SG	V;IMP;FIN;ACT
profunda	djup	profundo	djup	ADJ;FEM;SG	N;NOM;INDF;MASC+FEM;SG
profunda	djupa	profundo	djup	ADJ;FEM;SG	ADJ;NOM;PL
profunda	deep	profundo	deep	ADJ;FEM;SG	N;NOM;INDF;NEUT;SG
profunda	djupt	profundo	djup	ADJ;FEM;SG	ADV
sonic	sonic	sonic	sonic	N;MASC;SG	PROPN;NOM
industriais	industriell	industrial	industriell	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
industriais	industriellt	industrial	industriell	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
industriais	industriella	industrial	industriell	N;MASC;PL	ADJ;NOM;PL
industriais	snickeri	industrial	snickeri	N;MASC;PL	N;NOM;INDF;NEUT;SG
caracteres	tecken	caracter	tecken	N;MASC;PL	N;NOM;INDF;NEUT;SG
virou	vänt	virar	vända	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
virou	vred	virar	vred	V;IND;SG;3;PST;FIN	V;IMP;FIN;ACT
captura	fånga	captura	fånga	N;FEM;SG	V;IMP;FIN;ACT
captura	fånga	captura	fånga	N;FEM;SG	V;IMP;FIN;ACT
captura	fångar	captura	fånga	N;FEM;SG	V;IND;PRS;FIN;ACT
divide	delningar	dividir	delning	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;PL
divide	dela	dividir	dela	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
raw	råa	raw	råa	N;MASC;SG	ADJ;NOM;PL
raw	rått	raw	råda	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
raw	obehandlad	raw	obehandlad	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
sonhos	dreams	sonho	dream	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
nazista	nazistiska	nazista	navistisk	N;MASC;SG	ADJ;NOM;PL
adulto	vuxna	adulto	vuxen	N;MASC;SG	ADJ;NOM;PL
russos	ryss	russo	ryss	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
russos	ryskt	russo	rysk	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
russos	rysk	russo	rysk	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
russos	ryska	russo	rysk	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
esboço	konturer	esboço	kontur	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
corrigir	fix	corrigir	fix	V;NFIN	N;NOM;INDF;NEUT;SG
corrigir	fixa	corrigir	fixa	V;NFIN	ADJ;NOM;PL
corrigir	rätta	corrigir	rätta	V;NFIN	N;MASC+FEM
corrigir	korrekt	corrigir	korrekt	V;NFIN	ADJ;NOM;INDF;MASC+FEM;SG
corrigir	rätt	corrigir	rätt	V;NFIN	N;NOM;INDF;MASC+FEM;SG
rodas	kärra	roda	kärra	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
reservas	förbehåll	reserva	förbehåll	N;FEM;PL	V;IMP;FIN;ACT
reservas	bokning	reserva	bokning	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
reservas	bokning	reserva	bokning	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
reservas	reservation	reserva	reservation	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
reservas	bokning	reserva	bokning	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
reservas	förbehåll	reserva	förbehåll	N;FEM;PL	V;IMP;FIN;ACT
cães	hund	cão	hund	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
cães	dogs	cão	dogs	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
coral	koraller	coral	koraller	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
coral	coral	coral	coral	N;MASC;SG	V;IMP;FIN;ACT
uai	isu	uair	isu	N;MASC;SG	PROPN;NOM
sente	feel	sentir	feel	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
sente	känn	sentir	känna	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
sente	känna	sentir	känna	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
juntas	leder	juntas	leda	N;FEM;PL	V;IND;PRS;FIN;ACT
juntas	tillsammans	juntas	tillsammans	N;FEM;PL	ADV
marciais	martial	marcial	martial	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
isaac	isaac	isaac	isaac	N;MASC;SG	PROPN;NOM
isaac	isak	isaac	isak	N;MASC;SG	PROPN;NOM
herança	efterlevande	herança	efterlevande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
mauro	mauro	mauro	mauro	N;MASC;SG	PROPN;NOM
regina	regina	regina	regin	N;FEM;SG	PROPN;NOM
inter	inter	inter	inter	N;MASC;SG	PROPN;NOM
fiel	lojala	fiel	lojal	ADJ;MASC;SG	ADJ;NOM;PL
fiel	lojalt	fiel	lojal	ADJ;MASC;SG	ADV
fiel	trofast	fiel	trofast	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fiel	trogna	fiel	trogen	ADJ;MASC;SG	ADJ;NOM;PL
dirigir	regi	dirigir	regi	V;NFIN	N;NOM;INDF;MASC+FEM;SG
verificação	kontrollerar	verificação	kontrollera	N;FEM;SG	V;IND;PRS;FIN;ACT
verificação	kollar	verificação	kolla	N;FEM;SG	V;IND;PRS;FIN;ACT
verificação	kontrollera	verificação	kontrollera	N;FEM;SG	V;IMP;FIN;ACT
verificação	kolla	verificação	kolla	N;FEM;SG	V;IMP;FIN;ACT
parlamentar	parlamentarisk	parlamentar	parlamentarisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
parlamentar	parlamentariska	parlamentar	parlamentarisk	N;MASC;SG	ADJ;NOM;PL
resgate	rädda	resgate	rädda	N;MASC;SG	V;IMP;NFIN;ACT
fátima	fatima	fátima	fatim	N;FEM;SG	PROPN;NOM
jacob	jakob	jacob	jakob	N;MASC;SG	PROPN;NOM
jacob	jacob	jacob	jacob	N;MASC;SG	PROPN;NOM
propôs	föreslaget	propor	föreslåg	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
propôs	föreslagna	propor	föreslagen	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
propôs	föreslagen	propor	föreslag	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
propôs	friat	propor	friat	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
hectares	hektar	hectare	hektar	N;MASC;PL	N;NOM;INDF;NEUT;SG
hectares	tunnland	hectare	tunnland	N;MASC;PL	N;NOM;INDF;NEUT;SG
hectares	hektar	hectare	hektar	N;MASC;PL	N;NOM;INDF;NEUT;SG
representada	representerade	representar	representera	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
representada	representerad	representar	representera	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
representada	företrädda	representar	företrädda	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
configuração	fälla	configuração	fälla	N;FEM;SG	V;IMP;FIN;ACT
configuração	konfigurera	configuração	konfigurera	N;FEM;SG	V;IMP;FIN;ACT
configuração	inställningar	configuração	inställning	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
vistos	visum	ver	visum	V;MASC;PL;V.PTCP	N;NOM;INDF;NEUT;SG
vistos	visum	ver	visum	V;MASC;PL;V.PTCP	N;NOM;INDF;NEUT;SG
sueca	svenskt	suecar	svensk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
sueca	svenska	suecar	svensk	N;FEM;SG	ADJ;NOM;PL
vendidas	såld	vender	såld	V;FEM;PL;V.PTCP	V;NOM;SG;PST;V.PTCP
vendidas	sålda	vender	såld	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
adriano	adriano	adriano	adriano	N;MASC;SG	PROPN;NOM
adriano	adrian	adriano	adrian	N;MASC;SG	PROPN;NOM
rob	råna	rob	råna	N;MASC;SG	V;IMP;FIN;ACT
rob	rob	rob	rob	N;MASC;SG	PROPN;NOM
oportunidades	tillfälle	oportunidade	tillfälle	N;FEM;PL	N;NOM;INDF;NEUT;SG
oportunidades	möjlighet	oportunidade	möjlighet	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
tecidos	duk	tecido	duk	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
tecidos	trasa	tecido	trasa	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
tecidos	tyg	tecido	tyg	N;MASC;PL	N;NOM;INDF;NEUT;SG
tecidos	vävnad	tecido	vävna	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
tecidos	tyg	tecido	tyg	N;MASC;PL	N;NOM;INDF;NEUT;SG
tecidos	väv	tecido	väv	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
elevação	upplyft	elevação	upplyfa	N;FEM;SG	ADV
elevação	höjd	elevação	höja	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
elevação	lyfta	elevação	lyfta	N;FEM;SG	V;IMP;NFIN;ACT
elevação	lyfter	elevação	lyfta	N;FEM;SG	V;IND;PRS;FIN;ACT
liderado	led	liderar	led	V;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
liderado	ledda	liderar	leda	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
futsal	futsal	futsal	futsal	N;MASC;SG	PROPN;NOM
atingido	uppnådd	atingir	uppnådd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atingido	uppnådda	atingir	uppnådd	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
atingido	nått	atingir	nå	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
atingido	nådd	atingir	nådd	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
atingido	påkörd	atingir	påkörd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atingido	träffad	atingir	träffa	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atingido	träff	atingir	träff	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
dominante	dominanta	dominante	dominant	ADJ;MASC;SG	ADJ;NOM;PL
conversão	omvandla	conversão	omvandla	N;FEM;SG	V;IMP;FIN;ACT
conversão	konvertera	conversão	konvertera	N;FEM;SG	V;IMP;NFIN;ACT
longos	långt	longo	långt	ADJ;MASC;PL	ADV
longos	lång	longo	lång	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
longos	long	longo	long	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
longos	länge	longo	länge	ADJ;MASC;PL	ADV
múltiplas	flera	múltiplo	flera	ADJ;FEM;PL	PRO;INDF;PL
múltiplas	multipel	múltiplo	multipel	ADJ;FEM;PL	N;NOM;INDF;NEUT;SG
múltiplas	flertal	múltiplo	flertal	ADJ;FEM;PL	N;NOM;INDF;NEUT;SG
selvagens	wild	selvagem	wild	N;MASC;PL	N;NOM;INDF;NEUT;SG
selvagens	vilt	selvagem	vilja	N;MASC;PL	N;NOM;INDF;NEUT;SG
selvagens	frilevande	selvagem	frilevande	N;MASC;PL	N;NOM;INDF;NEUT;SG
selvagens	vilda	selvagem	vilja	N;MASC;PL	ADJ;NOM;PL
selvagens	vild	selvagem	vilja	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
selvagens	savage	selvagem	savag	N;MASC;PL	PROPN;NOM
selvagens	vilda	selvagem	vilja	N;MASC;PL	ADJ;NOM;PL
selvagens	vilde	selvagem	vilja	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
divididos	uppdelad	dividir	uppdela	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
divididos	uppdelat	dividir	uppdela	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
divididos	delat	dividir	delad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
divididos	delad	dividir	delad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
australiano	australisk	australiano	australisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
australiano	australiska	australiano	australisk	N;MASC;SG	ADJ;NOM;PL
empréstimo	lån	empréstimo	lån	N;MASC;SG	N;NOM;INDF;NEUT;PL
empréstimo	lån	empréstimo	lån	N;MASC;SG	N;NOM;INDF;NEUT;PL
teatral	teatralisk	teatral	teatralisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
adams	adams	adar	adams	N;MASC;SG	PROPN;NOM
arranjos	arrangemang	arranjo	arrangemang	N;MASC;PL	N;NOM;INDF;NEUT;SG
arranjos	arrangemang	arranjo	arrangemang	N;MASC;PL	N;NOM;INDF;NEUT;SG
arranjos	arrangemanget	arranjo	arrangemang	N;MASC;PL	N;NOM;DEF;NEUT;SG
sobreviventes	överlevande	sobrevivente	överlevande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
sobreviventes	efterlevande	sobrevivente	efterlevande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
sobreviventes	överlevande	sobrevivente	överlevande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
sobreviventes	efterlevande	sobrevivente	efterlevande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
panamá	panama	panamá	panam	N;MASC;SG	PROPN;NOM
ótimo	jättebra	bom	jättebra	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
ótimo	toppen	bom	topp	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
tipicamente	typiskt	tipicamente	typisk	ADV	ADJ;NOM;INDF;NEUT;SG
crença	tro	crença	tro	N;FEM;SG	V;IMP;FIN;ACT
franca	frankrike	franca	frankrike	N;FEM;SG	PROPN;NOM
salvo	salvo	salvar	salvo	ADV	N;NOM;INDF;NEUT;SG
salvo	räddade	salvar	rädda	ADV	V;IND;PST;FIN;ACT
salvo	sparade	salvar	spara	ADV	V;PST;V.PTCP;ACT
salvo	sparat	salvar	spara	ADV	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
salvo	räddad	salvar	rädda	ADV	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
salvo	sparad	salvar	spara	ADV	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
lópez	lópez	lópez	lópez	PROPN;MASC;SG	PROPN;NOM
lópez	lópez	lópez	lópez	PROPN;MASC;SG	PROPN;NOM
lópez	lopez	lópez	lopez	PROPN;MASC;SG	N;NOM;DEF;NEUT;SG
tailândia	thailand	tailândia	thailand	N;FEM;SG	PROPN;NOM
sergio	sergio	sergio	sergio	N;MASC;SG	PROPN;NOM
praias	stranden	praia	strand	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
praias	beach	praia	beach	N;FEM;PL	N;NOM;INDF;NEUT;SG
praias	strand	praia	strand	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
apresentados	presenterade	apresentar	presentera	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
apresentados	framlagda	apresentar	framlagd	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
apresentados	presenterad	apresentar	presentera	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
apresentados	presenterat	apresentar	presentera	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
non	icke	non	icke	N;MASC;SG	PART;NEG
instalada	installerat	instalar	installera	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
instalada	installerade	instalar	installera	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
instalada	installerad	instalar	installerad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
processamento	bearbetar	processamento	bearbeta	N;MASC;SG	V;IND;PRS;FIN;ACT
vivia	levde	viver	leva	V;IND;SG;3;IPFV;FIN	V;IND;PST;FIN;ACT
vivia	bodde	viver	böa	V;IND;SG;3;IPFV;FIN	V;IND;PST;FIN;ACT
cabeças	head	cabeça	head	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
cabeças	huvud	cabeça	huvud	N;FEM;PL	N;NOM;INDF;NEUT;SG
cabeças	huvudet	cabeça	huvud	N;FEM;PL	N;NOM;DEF;NEUT;SG
cabeças	krona	cabeça	krona	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
justin	justin	justin	justin	N;MASC;SG	PROPN;NOM
modificações	ändring	modificação	ändring	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
modificações	modifiering	modificação	modifiering	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
after	efteråt	after	efteråt	N;MASC;SG	ADV
after	efter	after	efter	N;MASC;SG	ADP
florença	kingston	florença	kingston	N;MASC;SG	PROPN;NOM
pesados	heavy	pesar	heavy	V;MASC;PL;V.PTCP	N;NOM;INDF;MASC+FEM;SG
pesados	tungt	pesar	tung	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG
pesados	tung	pesar	tung	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
pesados	tunga	pesar	tung	V;MASC;PL;V.PTCP	ADJ;NOM;PL
destacar	höjdpunkt	destacar	höjdpunkt	V;NFIN	N;NOM;INDF;MASC+FEM;SG
nomeada	namngivna	nomear	namngiven	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
nomeada	nominerade	nomear	nominera	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
nomeada	nominerad	nomear	nominera	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nomeada	nominerade	nomear	nominera	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
nomeada	nominerad	nomear	nominera	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
nomeada	utsedda	nomear	utse	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
michigan	michigan	michigan	michigan	N;MASC;SG	PROPN;NOM
nigéria	nigeria	nigéria	nigeri	N;FEM;SG	PROPN;NOM
danny	danny	danny	danny	N;MASC;SG	PROPN;NOM
foundation	grundande	foundation	grunda	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
mora	mora	morar	mora	V;IND;SG;3;PRS;FIN	PROPN;NOM
josh	josh	josh	josh	N;MASC;SG	PROPN;NOM
dourada	golden	dourar	gold	V;FEM;SG;V.PTCP	N;NOM;DEF;MASC+FEM;SG
dourada	gyllene	dourar	gylle	V;FEM;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
independentemente	oberoende	independentemente	oberoende	ADV	ADJ;NOM;PRS;V.PTCP
independentemente	självständigt	independentemente	självständig	ADV	ADJ;NOM;INDF;NEUT;SG
independentemente	oavsett	independentemente	oavsett	ADV	N;NOM;INDF;MASC+FEM;SG
mortal	dödliga	mortal	dödlig	N;MASC;SG	ADJ;NOM;PL
mortal	livsfarligt	mortal	livsfarlig	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
mortal	dödlig	mortal	dödlig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
mortal	dödligt	mortal	dödlig	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
mortal	dödliga	mortal	dödlig	N;MASC;SG	ADJ;NOM;PL
mortal	dödlig	mortal	dödlig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
escuro	mörka	escuro	mörka	ADJ;MASC;SG	ADJ;NOM;PL
falso	false	falso	false	ADJ;MASC;SG	PROPN;NOM
falso	falska	falso	falsk	ADJ;MASC;SG	ADJ;NOM;PL
falso	falska	falso	falsk	ADJ;MASC;SG	ADJ;NOM;PL
falso	fake	falso	fake	ADJ;MASC;SG	V;IMP;FIN;ACT
envolvimento	interaktioner	envolvimento	interaktion	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
afeganistão	afghanska	afeganistão	afghansk	N;MASC;SG	ADJ;NOM;PL
