les	на	le	на	DET;DEF;PL	ADP
ian	йън	ian	йън	PROPN	N;INDF;MASC;SG
marqués	маркирана	marquer	маркирам	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
marqués	маркиран	marquer	маркирам	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
marqués	белязан	marquer	бележа	V;MASC;PL;PST;V.PTCP	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
anjou	анжу	anjou	анжу	PROPN	N;INDF;MASC;SG
entendre	слух	entendre	слух	V;NFIN	N;INDF;MASC;SG
entendre	изслушването	entendre	изслушване	V;NFIN	N;DEF;NEUT;SG
entendre	изслушване	entendre	изслушване	V;NFIN	N;INDF;NEUT;SG
constantin	константин	constantin	константин	PROPN	PROPN;INDF;MASC;SG
constantin	константин	constantin	константин	PROPN	PROPN;INDF;MASC;SG
constantin	константин	constantin	константин	PROPN	PROPN;INDF;MASC;SG
moine	монк	moine	монк	N;MASC;SG	PROPN;INDF;FEM;SG
négociations	договаряне	négociation	договаряне	N;FEM;PL	N;INDF;NEUT;SG
négociations	преговори	négociation	преговори	N;FEM;PL	N;INDF
négociations	преговорите	négociation	преговори	N;FEM;PL	N;DEF
négociations	преговори	négociation	преговори	N;FEM;PL	N;INDF
négociations	преговорите	négociation	преговори	N;FEM;PL	N;DEF
négociations	преговори	négociation	преговори	N;FEM;PL	N;INDF
bâle	базел	bâle	базел	N;MASC;SG	PROPN;INDF;MASC;SG
franck	франк	franck	франк	PROPN	PROPN;INDF;MASC;SG
stockholm	стокхолм	stockholm	стокхолм	PROPN	PROPN;INDF;MASC;SG
cuivre	меден	cuivre	меден	N;MASC;SG	ADJ;INDF;MASC;SG
cuivre	медни	cuivre	меден	N;MASC;SG	ADJ;INDF;PL
cuivre	медна	cuivre	меден	N;MASC;SG	ADJ;INDF;FEM;SG
per	пер	per	пер		PROPN;INDF;MASC;SG
cents	цента	cents	цент	NUM	N;DEF;MASC;SG
ferrari	ферари	ferrari	ферар	PROPN	N;INDF;MASC;SG
considérés	разглеждания	considérer	разглеждане	V;MASC;PL;PST;V.PTCP	N;INDF;NEUT;PL
considérés	разглеждан	considérer	разглеждам	V;MASC;PL;PST;V.PTCP	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
grosse	биг	gros	биг	ADJ;FEM;SG	N;INDF;MASC;SG
grosse	голямо	gros	голям	ADJ;FEM;SG	ADV
grosse	големи	gros	голям	ADJ;FEM;SG	ADJ;INDF;PL
grosse	grosse	gros	grosse	ADJ;FEM;SG	PROPN;INDF;MASC;SG
viande	меса	viande	месо	N;FEM;SG	N;INDF;NEUT;PL
ken	кен	ken	кен	PROPN	PROPN;INDF;MASC;SG
escalier	стълби	escalier	стълба	N;MASC;SG	N;INDF;FEM;PL
escalier	стъпала	escalier	стъпало	N;MASC;SG	N;INDF;NEUT;PL
escalier	стълбите	escalier	стълба	N;MASC;SG	N;DEF;FEM;PL
escalier	стълби	escalier	стълба	N;MASC;SG	N;INDF;FEM;PL
argentin	аржентинец	argentin	аржентинец	ADJ;MASC;SG	N;INDF;MASC;SG
argentin	аржентина	argentin	аржентина	ADJ;MASC;SG	N;INDF;FEM;SG
berne	бърн	berne	бърн	N;MASC;SG	PROPN;INDF;MASC;SG
berne	берн	berne	берн	N;MASC;SG	PROPN;INDF;MASC;SG
roberto	роберто	roberto	роберто	N;MASC;SG	PROPN;INDF;MASC;SG
chante	пей	chanter	пей	V;IND;SG;3;PRS;FIN	INTJ
chante	пея	chanter	пея	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
jerry	джери	jerry	джеря	PROPN	N;INDF;FEM;SG
talent	таланти	talent	талант	N;MASC;SG	N;INDF;MASC;PL
invités	гостите	inviter	гост	V;MASC;PL;PST;V.PTCP	N;DEF;MASC;PL
invités	гости	inviter	гост	V;MASC;PL;PST;V.PTCP	N;INDF;MASC;PL
invités	гост	inviter	гост	V;MASC;PL;PST;V.PTCP	N;INDF;MASC;SG
invités	гостенка	inviter	гостенка	V;MASC;PL;PST;V.PTCP	N;INDF;FEM;SG
apprendre	учене	apprendre	учене	V;NFIN	N;INDF;NEUT;SG
sols	почва	sol	почвам-(се)	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
sols	етажа	sol	етаж	N;MASC;PL	N;DEF;MASC;SG
sols	настилка	sol	настилка	N;MASC;PL	N;INDF;FEM;SG
détruire	унищожаването	détruire	унищожаване	V;NFIN	N;DEF;NEUT;SG
détruire	унищожаване	détruire	унищожаване	V;NFIN	N;INDF;NEUT;SG
ardenne	ардените	ardenner	арден	N;FEM;SG	N;DEF;MASC;PL
client	клиенти	client	клиент	N;MASC;SG	N;INDF;MASC;PL
restes	остава	reste	оставам	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
elena	елена	elena	елен	PROPN	PROPN;INDF;FEM;SG
centaine	стотици	centaine	стотица	N;FEM;SG	N;INDF;FEM;PL
retiré	премахнат	retirer	премахна	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;3;PRS;FIN;ACT
retiré	премахнати	retirer	премахна	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
retiré	отстранени	retirer	отстраня-(се)	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
retiré	изтеглени	retirer	изтегля-(се)	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
sombre	тъмно	sombre	тъмно	ADJ;MASC;SG	ADV
lourds	тежка	lourd	тежък	ADJ;MASC;PL	ADJ;INDF;FEM;SG
lourds	тежък	lourd	тежък	ADJ;MASC;PL	ADJ;INDF;MASC;SG
lourds	тежко	lourd	тежко	ADJ;MASC;PL	ADV
vainqueurs	печеливши	vainqueur	печеливш	N;MASC;PL	ADJ;INDF;PL
vainqueurs	печелившите	vainqueur	печеливш	N;MASC;PL	ADJ;DEF;PL
coordonnées	координатите	coordonner	координат	V;FEM;PL;PST;V.PTCP	N;DEF;MASC;PL
coordonnées	координати	coordonner	координат	V;FEM;PL;PST;V.PTCP	N;INDF;MASC;PL
dead	мъртви	dead	мъртъв	N;MASC;SG	ADJ;INDF;PL
dead	мъртва	dead	мъртва	N;MASC;SG	ADJ;INDF;FEM;SG
racine	корени	racine	корен	N;FEM;SG	N;INDF;MASC;PL
racine	корени	racine	корен	N;FEM;SG	N;INDF;MASC;PL
fidèle	верните	fidèle	верен	ADJ;MASC;SG	ADJ;DEF;PL
fidèle	верни	fidèle	верен	ADJ;MASC;SG	ADJ;INDF;PL
fidèle	лоялни	fidèle	лоялен	ADJ;MASC;SG	ADJ;INDF;PL
fidèle	верните	fidèle	верен	ADJ;MASC;SG	ADJ;DEF;PL
fidèle	верни	fidèle	верен	ADJ;MASC;SG	ADJ;INDF;PL
roux	червенокоса	roux	червенокос	ADJ;MASC;SG	N;INDF;FEM;SG
roux	ру	roux	руг	ADJ;MASC;SG	PROPN;INDF;NEUT;SG
roux	ред	roux	ред	ADJ;MASC;SG	N;INDF;MASC;SG
roux	червени	roux	червен	ADJ;MASC;SG	ADJ;INDF;PL
roux	червено	roux	червено	ADJ;MASC;SG	ADV
roux	джинджифил	roux	джинджифя	ADJ;MASC;SG	N;INDF;MASC;SG
roux	джинджър	roux	джинджър	ADJ;MASC;SG	N;INDF;MASC;SG
intégrer	интегриране	intégrer	интегриране	V;NFIN	N;INDF;NEUT;SG
intégrer	вграждане	intégrer	вграждане	V;NFIN	N;INDF;NEUT;SG
intégrer	интегриране	intégrer	интегриране	V;NFIN	N;INDF;NEUT;SG
ajouté	добавени	ajouter	добавя	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
pseudo	username	pseudo	username	N;MASC;SG	ADJ
pseudo	псевдо	pseudo	псевдо	N;MASC;SG	ADV
variations	вариация	variation	вариация	N;FEM;PL	N;INDF;FEM;SG
remplacée	сменени	remplacer	сменя-(се)	V;FEM;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
manifestation	демонстрации	manifestation	демонстрация	N;FEM;SG	N;INDF;FEM;PL
installée	инсталирани	installer	инсталирам	V;FEM;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
gold	златен	gold	златен		ADJ;INDF;MASC;SG
gold	златни	gold	златен		ADJ;INDF;PL
gold	златно	gold	златен		ADV
gold	златна	gold	златен		ADJ;INDF;FEM;SG
gold	злато	gold	злато		N;INDF;NEUT;SG
cite	цитират	citer	цитирам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
cite	цитат	citer	цитам	V;IND;SG;3;PRS;FIN	N;INDF;MASC;SG
cite	цитирам	citer	цитирам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
vêtements	облекло	vêtement	облекло	N;MASC;PL	N;INDF;NEUT;SG
vêtements	облекло	vêtement	облекло	N;MASC;PL	N;INDF;NEUT;SG
adulte	възрастни	adulte	възрастен	ADJ;MASC;SG	ADJ;INDF;PL
adulte	възрастни	adulte	възрастен	ADJ;MASC;SG	ADJ;INDF;PL
explication	обяснения	explication	обясня-(се)	N;FEM;SG	N;INDF;NEUT;PL
explication	разяснения	explication	разяснение	N;FEM;SG	N;INDF;NEUT;PL
vendus	продаден	vendre	продам	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
vendus	продадена	vendre	продам	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
vendus	продадено	vendre	продам	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
redirection	пренасочи	redirection	пренасоча	N;FEM;SG	V;PFV;IMP;SG;2;PST;FIN
tomber	падаща	tomber	падам-(се)	V;NFIN	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
tomber	падане	tomber	падане	V;NFIN	N;INDF;NEUT;SG
tomber	падащи	tomber	падам-(се)	V;NFIN	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
tomber	падащ	tomber	падам-(се)	V;NFIN	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT
tomber	есента	tomber	есен	V;NFIN	N;DEF;FEM;SG
tomber	падане	tomber	падане	V;NFIN	N;INDF;NEUT;SG
tomber	есен	tomber	есен	V;NFIN	N;INDF;FEM;SG
stone	каменна	stone	каменен	PROPN	ADJ;INDF;FEM;SG
stone	стоун	stone	стоун	PROPN	PROPN;INDF;FEM;SG
stone	камък	stone	камък	PROPN	N;INDF;MASC;SG
aérien	въздушно	aérien	въздушен	ADJ;MASC;SG	ADV
aérien	антена	aérien	антена	ADJ;MASC;SG	N;INDF;FEM;SG
aérien	air	aérien	air	ADJ;MASC;SG	N;INDF;MASC;SG
aérien	въздуха	aérien	въздух	ADJ;MASC;SG	N;DEF;MASC;SG
aérien	въздушно	aérien	въздушен	ADJ;MASC;SG	ADV
aérien	въздушен	aérien	въздуша	ADJ;MASC;SG	N;INDF;MASC;SG
aérien	въздух	aérien	въздух	ADJ;MASC;SG	N;INDF;MASC;SG
abraham	ейбрахам	abraham	ейбрахам	PROPN	N;INDF;MASC;SG
abraham	авраам	abraham	авраам	PROPN	N;DEF;MASC;SG
abraham	абрахам	abraham	абрахам	PROPN	N;INDF;MASC;SG
abraham	аврам	abraham	аврам	PROPN	N;INDF;MASC;SG
couvert	обхванат	couvert	обхвана	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;3;PRS;FIN;ACT
couvert	покрит	couvert	покрит	V;MASC;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
couvert	покрити	couvert	покрия-(се)	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
couvert	облачно	couvert	облачно	V;MASC;SG;PST;V.PTCP	ADV
délégué	делегирани	déléguer	делегирам	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
délégué	делегиране	déléguer	делегиране	V;MASC;SG;PST;V.PTCP	N;INDF;NEUT;SG
délégué	делегира	déléguer	делегирам	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
vraie	истинско	vrai	истински	ADJ;FEM;SG	ADV
vraie	реал	vrai	реал	ADJ;FEM;SG	PROPN;INDF;MASC;SG
vraie	реално	vrai	реално	ADJ;FEM;SG	ADV
vraie	истина	vrai	истина	ADJ;FEM;SG	N;INDF;FEM;SG
vraie	верни	vrai	верен	ADJ;FEM;SG	ADJ;INDF;PL
vraie	вярно	vrai	верен	ADJ;FEM;SG	ADV
contemporains	съвременна	contemporain	съвременен	ADJ;MASC;PL	ADJ;INDF;FEM;SG
contemporains	съвременно	contemporain	съвременно	ADJ;MASC;PL	ADV
contemporains	съвременен	contemporain	съвременен	ADJ;MASC;PL	ADJ;INDF;MASC;SG
régionaux	регионален	régional	регионален	ADJ;MASC;PL	ADJ;INDF;MASC;SG
régionaux	регионално	régional	регионален	ADJ;MASC;PL	ADV
régionaux	регионална	régional	регионален	ADJ;MASC;PL	ADJ;INDF;FEM;SG
wikimedia	уикимедия	wikimedia	уикимедия	PROPN	N;INDF;FEM;SG
battant	летене	battre	летене	V;PRS;V.PTCP	N;INDF;NEUT;SG
battant	летящи	battre	летящ	V;PRS;V.PTCP	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
battant	побой	battre	побой	V;PRS;V.PTCP	N;INDF;MASC;SG
carter	картър	carter	картър	N;MASC;SG	PROPN;INDF;MASC;SG
francfort	франкфурт	francfort	франкфурт	PROPN	PROPN;INDF;MASC;SG
attentat	бомбардировки	attentat	бомбардировка	N;MASC;SG	N;INDF;FEM;PL
arles	арл	arle	арл	PROPN	PROPN;INDF;MASC;SG
feuille	листове	feuille	лист	N;FEM;SG	N;INDF;MASC;PL
difficiles	трудно	difficile	трудно	ADJ;MASC;PL	ADV
difficiles	силно	difficile	силно	ADJ;MASC;PL	ADV
difficiles	здраво	difficile	здраво	ADJ;MASC;PL	ADV
difficiles	твърдо	difficile	твърдо	ADJ;MASC;PL	ADV
difficiles	твърд	difficile	твърд	ADJ;MASC;PL	ADJ;INDF;MASC;SG
difficiles	трудно	difficile	трудно	ADJ;MASC;PL	ADV
difficiles	труден	difficile	труден	ADJ;MASC;PL	ADJ;INDF;MASC;SG
difficiles	трудна	difficile	труден	ADJ;MASC;PL	ADJ;INDF;FEM;SG
douce	мило	doux	мило	ADJ;FEM;SG	ADV
douce	сладко	doux	сладко	ADJ;FEM;SG	ADV
douce	сладки	doux	сладък	ADJ;FEM;SG	N;INDF;FEM;PL
douce	нежно	doux	нежен	ADJ;FEM;SG	ADV
douce	нежни	doux	нежен	ADJ;FEM;SG	ADJ;INDF;PL
douce	сладководни	doux	сладководен	ADJ;FEM;SG	ADJ;INDF;PL
douce	меко	doux	меко	ADJ;FEM;SG	ADV
douce	меки	doux	мякък	ADJ;FEM;SG	ADJ;INDF;PL
douce	мека	doux	мека	ADJ;FEM;SG	N;INDF;FEM;SG
remarquables	забележително	remarquable	забележително	ADJ;MASC;PL	ADV
remarquables	забележителен	remarquable	забележителен	ADJ;MASC;PL	ADJ;INDF;MASC;SG
remarquables	забележителна	remarquable	забележителен	ADJ;MASC;PL	ADJ;INDF;FEM;SG
remarquables	изключителен	remarquable	изключителен	ADJ;MASC;PL	ADJ;INDF;MASC;SG
remarquables	изключителна	remarquable	изключителен	ADJ;MASC;PL	ADJ;INDF;FEM;SG
contraint	принудени	contraindre	принудя-(се)	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
contraint	принудително	contraindre	принудително	V;MASC;SG;PST;V.PTCP	ADV
contraint	принудително	contraindre	принудително	V;MASC;SG;PST;V.PTCP	ADV
michigan	мичиган	michigan	мичиган	PROPN	N;INDF;MASC;SG
michigan	мичигън	michigan	мичигън	PROPN	N;INDF;MASC;SG
descendants	потомство	descendant	потомство	N;MASC;PL	N;INDF;NEUT;SG
khan	кхан	khan	кхан	PROPN	N;INDF;MASC;SG
khan	хан	khan	хан	PROPN	N;INDF;MASC;SG
khan	кан	khan	кан	PROPN	PROPN;INDF;MASC;SG
quasiment	практически	quasiment	практически	ADV	ADJ;INDF;MASC;SG
finlandais	финландци	finlandais	финландец	ADJ;MASC;SG	N;INDF;MASC;PL
intervenir	встъпване	intervenir	встъпване	V;NFIN	N;INDF;NEUT;SG
enfer	ада	enfer	ада	N;MASC;SG	ADV
inutile	безполезно	inutile	безполезно	ADJ;MASC;SG	ADV
inutile	излишни	inutile	излишен	ADJ;MASC;SG	ADJ;INDF;PL
inutile	излишно	inutile	излишен	ADJ;MASC;SG	ADV
inutile	ненужни	inutile	ненужен	ADJ;MASC;SG	ADJ;INDF;PL
inutile	ненужно	inutile	ненужно	ADJ;MASC;SG	ADV
déchets	отпадък	déchet	отпадък	N;MASC;PL	N;INDF;MASC;SG
comique	комикси	comique	комикс	N;MASC;SG	N;INDF;MASC;PL
bell	бел	bell	бел	PROPN	PROPN;INDF;MASC;SG
bell	камбана	bell	камбана	PROPN	N;INDF;FEM;SG
bell	звънче	bell	звънче	PROPN	N;INDF;NEUT;SG
bell	звънец	bell	звънец	PROPN	N;INDF;MASC;SG
manuscrits	свитъци	manuscrit	свитък	V;MASC;PL;PST;V.PTCP	N;INDF;MASC;PL
manuscrits	ръкопис	manuscrit	ръкопис	V;MASC;PL;PST;V.PTCP	N;INDF;MASC;SG
manuscrits	ръкописи	manuscrit	ръкопис	V;MASC;PL;PST;V.PTCP	N;INDF;MASC;PL
atlanta	атланта	atlanta	атлант	PROPN	N;INDF;FEM;SG
administratives	административно	administratif	административен	ADJ;FEM;PL	ADV
administratives	административен	administratif	административен	ADJ;FEM;PL	ADJ;INDF;MASC;SG
administratives	административна	administratif	административен	ADJ;FEM;PL	ADJ;INDF;FEM;SG
vancouver	ванкувър	vancouver	ванкувър	PROPN	N;INDF;MASC;SG
lucas	лукас	lucas	лукас	PROPN	N;INDF;MASC;SG
massachusetts	масачузетс	massachusett	масачузетс	N;MASC;PL	N;INDF;MASC;SG
fou	лудо	fou	лудо	ADJ;MASC;SG	ADV
fou	луди	fou	луд	ADJ;MASC;SG	ADJ;INDF;PL
fou	лудост	fou	лудост	ADJ;MASC;SG	N;INDF;FEM;SG
accepter	приемане	accepter	приемане	V;NFIN	N;INDF;NEUT;SG
accepter	приеми	accepter	приема	V;NFIN	N;INDF;FEM;PL
heinrich	хайнрих	heinrich	хайнрих	PROPN	PROPN;INDF;MASC;SG
coréen	корейски	coréen	корейски	N;MASC;SG	ADJ;INDF;MASC;SG
destinés	предопределено	destiner	предопределено	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
moulins	милс	moulin	милс	N;MASC;PL	PROPN;INDF;MASC;SG
banques	бенкс	banque	бенкс	N;FEM;PL	PROPN;INDF;MASC;SG
banques	банкс	banque	банкс	N;FEM;PL	PROPN;INDF;MASC;SG
banques	банкиране	banque	банкиране	N;FEM;PL	N;INDF;NEUT;SG
banques	банкови	banque	банков	N;FEM;PL	ADJ;INDF;PL
banques	банк	banque	банк	N;FEM;PL	N;INDF;FEM;SG
banques	банката	banque	банка	N;FEM;PL	N;DEF;FEM;SG
banques	bank	banque	bank	N;FEM;PL	PROPN;INDF;FEM;SG
banques	банка	banque	банка	N;FEM;PL	N;INDF;FEM;SG
nommés	назначена	nommer	назнача	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
nommés	назначен	nommer	назнача	V;MASC;PL;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
battre	ритъм	battre	ритъм	V;NFIN	N;INDF;MASC;SG
battre	победи	battre	победа	V;NFIN	N;INDF;FEM;PL
battre	побой	battre	побой	V;NFIN	N;INDF;MASC;SG
norvégien	норвежки	norvégien	норвежки	ADJ;MASC;SG	PROPN;INDF;MASC;SG
cologne	кьолн	cologne	кьолн	PROPN	PROPN;INDF;MASC;SG
positif	положителни	positif	положителен	ADJ;MASC;SG	ADJ;INDF;PL
positif	положително	positif	положително	ADJ;MASC;SG	ADV
minnesota	минесота	minnesota	минеса	PROPN	PROPN;INDF;FEM;SG
compléter	допълване	compléter	допълване	V;NFIN	N;INDF;NEUT;SG
compléter	допълнение	compléter	допълнение	V;NFIN	N;INDF;NEUT;SG
alimentaire	храни	alimentaire	храна	ADJ;MASC;SG	N;INDF;FEM;PL
alimentaire	храна	alimentaire	храна	ADJ;MASC;SG	N;INDF;FEM;SG
paysages	пейзаж	paysage	пейзаж	N;MASC;PL	N;INDF;MASC;SG
barry	бари	barry	бара	PROPN	PROPN;INDF;MASC;SG
kansas	канзас	kansas	канзас	PROPN	N;INDF;MASC;SG
marchandises	блага	marchandise	благам-(се)	N;FEM;PL	N;INDF;FEM;SG
marchandises	товарен	marchandise	товарен	N;FEM;PL	ADJ;INDF;MASC;SG
marchandises	стока	marchandise	стока	N;FEM;PL	N;INDF;FEM;SG
pratiquement	практически	pratiquement	практически	ADV	ADJ;INDF;MASC;SG
disparue	изчезнал	disparu	изчезна	ADJ;FEM;SG	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
disparue	изчезнала	disparu	изчезна	ADJ;FEM;SG	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT
visibles	видима	visible	видим	ADJ;MASC;PL	ADJ;INDF;FEM;SG
visibles	видимо	visible	видимо	ADJ;MASC;PL	ADV
arménie	армения	arménie	армения	PROPN	PROPN;INDF;FEM;SG
norman	норман	norman	норман	PROPN	N;INDF;MASC;SG
allier	алие	allier	алие	V;NFIN	PROPN;INDF;MASC;SG
xviie	xviie	xviie	xviie	N;MASC;SG	PROPN;INDF;MASC;SG
xviie	seventeenth	xviie	seventeenth	N;MASC;SG	PROPN;INDF;MASC;SG
leipzig	лайпциг	leipzig	лайпциг	PROPN	PROPN;INDF;MASC;SG
dites	кажи	dire	кажа	V;FEM;PL;PST;V.PTCP	V;PFV;IMP;SG;2;FIN
promouvoir	насърчаване	promouvoir	насърчаване	V;NFIN	N;INDF;NEUT;SG
