panel	چھاج.	panel	چھاج.	N;NOM;MASC;SG	
stos	پولا.	stos	پولا.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
stos	انبار.	stos	انبار.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
stos	خرمن	stos	خرمن	N;NOM;MASC;SG	
stos	گٹھا	stos	گٹھ	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
ostrze	تلوار.	ostrzyć	تلوار.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
konfiguracja	نفسیات	konfiguracja	نفسیات	N;NOM;FEM;SG	N;NOM;MASC;PL;3
windy	دنبال	winda	دنبال		PROPN;NOM;MASC;SG;3
inteligentny	ہوشیار	inteligentny	ہوشیار	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
enter	بتانا	enter	بتا		V;MASC;SG;NFIN;ACT
enter	جتانا	enter	جتا		V;MASC;SG;NFIN;ACT
enter	کتاب	enter	کتاب		N;NOM;MASC;SG;3
niania	دایہ	niania	دایہ		PROPN;NOM;MASC;SG;3
sąsiadka	پڑوسی	sąsiadka	پڑوسی	N;NOM;FEM;SG	ADJ
sąsiadka	ہمسایہ	sąsiadka	ہمسایہ	N;NOM;FEM;SG	ADJ
pantera	پوما	panter	پوما	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
pantera	تیندوا	panter	تیندوا	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ech	ہیں	ech	ہے		V;IND;PL;3;PRS;FIN
gwiazdowy	انجمی	gwiazdowy	انجمی	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
gwiazdowy	کوکبی.	gwiazdowy	کوکبی.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
szlachetny	عظیم	szlachetny	عظیم	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
szlachetny	خوب	szlachetny	خوب	ADJ;NOM;MASC;SG	
sztuczna	بناوٹی	sztuczny	بناوٹی	ADJ;NOM;FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
wrażliwe	(	wrażliwy	(	ADJ;NOM;NEUT;SG	
wrażliwe	عاجز	wrażliwy	عاجز	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
noszone	معنی۲.	nosić	معنی۲.	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
noszone	ماندہ	nosić	ماندہ	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	
wrogowie	غنیم	wróg	غنیم	N;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
tama	روکنا	tama	روک		V;NFIN
tama	پشتہ.	tama	پشتہ.		PROPN;NOM;MASC;SG;3
dziennikarstwo	صحافی.	dziennikarstwo	صحافی	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
diament	لوز	diament	لوز		PROPN;NOM;MASC;SG;3
diament	ہیرا	diament	ہیرا		PROPN;NOM;MASC;SG;3
diament	لوز	diament	لوز		PROPN;NOM;MASC;SG;3
diament	ہیرا	diament	ہیرا		PROPN;NOM;MASC;SG;3
uzależniona	رسیا	uzależnić	رسیا	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
krowy	بات	krowa	بات		N;NOM;FEM;SG;3
czapla	بزہ	czapel	بزہ	N;NOM;FEM;SG	
czapla	پرکٹ	czapel	پرکٹ	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
czapla	بزہ	czapel	بزہ	N;NOM;FEM;SG	
przetargu	معذرت	przetarg	معذرت	N;GEN;MASC;SG	N;NOM;MASC;SG;3
przetargu	گداز	przetarg	گداز	N;GEN;MASC;SG	N;NOM;MASC;SG;3
przetargu	خیال	przetarg	خیال	N;GEN;MASC;SG	N;NOM;MASC;SG;3
przetargu	بودا	przetarg	بودا	N;GEN;MASC;SG	
przetargu	ٹینڈر	przetarg	ٹینڈر	N;GEN;MASC;SG	N;NOM;MASC;SG;3
przetargu	پیشکش	przetarg	پیشکش	N;GEN;MASC;SG	N;NOM;MASC;SG;3
przetargu	رکھوالا	przetarg	رکھ	N;GEN;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
przetargu	مانوس	przetarg	مانوس	N;GEN;MASC;SG	ADJ
przetargu	کچّی	przetarg	کچیی	N;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
przetargu	کمزور.	przetarg	کمزور.	N;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
przetargu	نگراں.	przetarg	نگراں.	N;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
przetargu	معذرت	przetarg	معذرت	N;GEN;MASC;SG	N;NOM;MASC;SG;3
przetargu	گداز	przetarg	گداز	N;GEN;MASC;SG	N;NOM;MASC;SG;3
przetargu	خیال	przetarg	خیال	N;GEN;MASC;SG	N;NOM;MASC;SG;3
przetargu	بودا	przetarg	بودا	N;GEN;MASC;SG	
przetargu	ٹینڈر	przetarg	ٹینڈر	N;GEN;MASC;SG	N;NOM;MASC;SG;3
przetargu	نازک	przetarg	نازک	N;GEN;MASC;SG	ADJ
przetargu	پیشکش	przetarg	پیشکش	N;GEN;MASC;SG	N;NOM;MASC;SG;3
przetargu	رکھوالا	przetarg	رکھ	N;GEN;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
przetargu	مانوس	przetarg	مانوس	N;GEN;MASC;SG	ADJ
przetargu	کچّی	przetarg	کچیی	N;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
przetargu	کمزور.	przetarg	کمزور.	N;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
przetargu	نگراں.	przetarg	نگراں.	N;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
diagnostyka	تشخیصی	diagnostyka	تشخیصی	N;NOM;FEM;SG	ADJ
mozaiki	مخلوط	mozaika	مخلوط	N;ACC;FEM;PL	ADJ
mozaiki	دوغلا	mozaika	دوغلا	N;ACC;FEM;PL	ADJ;NOM;MASC;SG
mozaiki	جڑت	mozaika	جڑت	N;ACC;FEM;PL	PROPN;NOM;MASC;SG;3
importu	مدّعا	import	مدّعا	N;GEN;MASC;SG	
wyrostek	تعلیقہ.	wyrostek	تعلیقہ.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
wyrostek	تعلیقہ.	wyrostek	تعلیقہ.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
wyrostek	ضمیمہ	wyrostek	ضمیمہ	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
depresja	نزول	depresja	نزول	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
depresja	غمگینی	depresja	غمگینی	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
depresja	نشیب	depresja	نشیب	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
depresja	فشار.	depresja	فشار.	N;NOM;FEM;SG	
depresja	پچکن.	depresja	پچکن.	N;NOM;FEM;SG	
dominujący	حاوی.	dominować	حاوی.	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	PROPN;NOM;MASC;SG;3
dominujący	غالب	dominować	غالب	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	PROPN;NOM;MASC;SG;3
dominujący	ارفع	dominować	ارفع	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	PROPN;NOM;MASC;SG;3
dominujący	مسلّط	dominować	مسلّط	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT	PROPN;NOM;MASC;SG;3
slim	چھوٹا	slem	چھوٹا		ADJ;NOM;MASC;SG
slim	وزن	slem	وزن		N;NOM;MASC;SG;3
slim	تیز	slem	تیز		ADJ
slim	عّیار.	slem	عّیار.		PROPN;NOM;MASC;SG;3
slim	مختصر	slem	مختصر		ADJ
agentka	گماشتہ	agentka	گماشتہ	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
sztywny	کڑا	sztywny	کڑا	ADJ;NOM;MASC;SG	;NOM;MASC;SG;3
sztywny	کڑا	sztywny	کڑا	ADJ;NOM;MASC;SG	;NOM;MASC;SG;3
sztywny	کٹّر	sztywny	کٹّر	ADJ;NOM;MASC;SG	
sztywny	تیز.	sztywny	تیز.	ADJ;NOM;MASC;SG	
sztywny	لاش.	sztywny	لاش.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
doskonałości	اختصاص.	doskonałość	اختصاص.	N;GEN;FEM;SG	N;NOM;MASC;SG;3
doskonałości	فوقیت	doskonałość	فوقیت	N;GEN;FEM;SG	N;NOM;MASC;SG;3
doskonałości	علو	doskonałość	علو	N;GEN;FEM;SG	
doskonałości	کاملیت	doskonałość	کاملیت	N;GEN;FEM;SG	PROPN;NOM;MASC;SG;3
doskonałości	فضیلت	doskonałość	فضیلت	N;GEN;FEM;SG	N;NOM;MASC;SG;3
doskonałości	کارنامہ	doskonałość	کارنامہ	N;GEN;FEM;SG	N;NOM;MASC;SG;3
doskonałości	برتری.	doskonałość	برتری.	N;GEN;FEM;SG	PROPN;NOM;MASC;SG;3
uprawę	پرداخت	uprawa	پرداخت	N;ACC;FEM;SG	N;NOM;MASC;SG;3
uprawę	کاشت	uprawa	کاشت	N;ACC;FEM;SG	N;NOM;FEM;SG;3
uprawę	پرداخت	uprawa	پرداخت	N;ACC;FEM;SG	N;NOM;MASC;SG;3
glina	بھگتنا	glina	بھگت		V;SG;ACT
glina	کرنا	glina	کر		V;MASC;SG;NFIN;ACT
glina	گیلی	glina	گیلی		PROPN;NOM;MASC;SG;3
delikatne	شکستنی.	delikatny	شکستنی.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
delikatne	پُھوٹک	delikatny	پُھوٹک	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
delikatne	شکستنی.	delikatny	شکستنی.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
delikatne	بالحاظ	delikatny	بالحاظ	ADJ;NOM;NEUT;SG	N
delikatne	بالحاظ	delikatny	بالحاظ	ADJ;NOM;NEUT;SG	N
stacjonarne	یکساں.	stacjonarny	یکساں.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
wyczerpania	تھکن	wyczerpanie	تھکن		V;ACT
wirusy	ذعافی	wirus	ذعافی		ADJ
porwania	اغوا	porwanie	اغوا	N;GEN;NEUT;SG	N;NOM;MASC;SG;3
herr	صاحب.	herr	صاحب.	PROPN;NOM;MASC;SG	
herr	مسٹر	herr	مسٹر	PROPN;NOM;MASC;SG	PART
tłumy	انبار	tłum	انبار	N;NOM;MASC;PL	
tłumy	ستانا.	tłum	ستاناؤ	N;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
tłumy	جمگھٹا.	tłum	جمگھٹا.	N;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
tłumy	ہجوم	tłum	ہجوم	N;NOM;MASC;PL	N;NOM;MASC;SG;3
tłumy	ڈھیر	tłum	ڈھیر	N;NOM;MASC;PL	V;ACT
tłumy	انبار	tłum	انبار	N;NOM;MASC;PL	
tłumy	ستانا.	tłum	ستاناؤ	N;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
tłumy	جمگھٹا.	tłum	جمگھٹا.	N;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
tłumy	انبوہ	tłum	انبوہ	N;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
tłumy	ہجوم	tłum	ہجوم	N;NOM;MASC;PL	N;NOM;MASC;SG;3
tłumy	ڈھیر	tłum	ڈھیر	N;NOM;MASC;PL	V;ACT
cienki	خفیہ	cienki	خفیہ	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
cienki	چھریرا.	cienki	چھریرا.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
cienki	تنگ	cienki	تنگ	ADJ;NOM;MASC;SG	V;ACT
cienki	دُبلا	cienki	دُبلا	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
cienki	چھانٹنا	cienki	چھانٹ	ADJ;NOM;MASC;SG	V;SG;NFIN;ACT
cienki	thinly	cienki	thinly	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
cienki	شاخوں	cienki	شاخہ	ADJ;NOM;MASC;SG	N;ACC;MASC;PL;3
cienki	گھٹانا.	cienki	گھٹانا.	ADJ;NOM;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
cienki	چھانٹنا	cienki	چھانٹ	ADJ;NOM;MASC;SG	V;SG;NFIN;ACT
cienki	دُبلا	cienki	دُبلا	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
cienki	thinly	cienki	thinly	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
cienki	شاخوں	cienki	شاخہ	ADJ;NOM;MASC;SG	N;ACC;MASC;PL;3
cienki	رقیق	cienki	رقیق	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
cienki	گھٹانا.	cienki	گھٹانا.	ADJ;NOM;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
cienki	نحیف	cienki	نحیف	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
cienki	لطیف	cienki	لطیف	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
cienki	پتلا	cienki	پتلا	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
odnośnik	to	odnośnik	to	N;ACC;MASC;SG	
odnośnik	بندھنا	odnośnik	بندھ	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
odnośnik	واسطہ	odnośnik	واسطہ	N;ACC;MASC;SG	N;NOM;MASC;SG;3
odnośnik	cuff-link	odnośnik	cuff-link	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
odnośnik	ٹکڑا.	odnośnik	ٹکڑا.	N;ACC;MASC;SG	
ratunek	عافیت.	ratunek	عافیت.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
ratunek	عافیت.	ratunek	عافیت.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
ratunek	چھڑانے	ratunek	چھڑا	N;NOM;MASC;SG	V;ACC;NFIN
ratunek	چھڑانا	ratunek	چھڑانا	N;NOM;MASC;SG	V;MASC;SG;NFIN;ACT
późny	my	późny	my	ADJ;NOM;MASC;SG	
późny	(	późny	(	ADJ;NOM;MASC;SG	
późny	حالیہ.	późny	حالیہ.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
czerwień	اشتراکی	czerwień	اشتراکی		ADJ
czerwień	سرخ	czerwień	سرخ		ADJ
czerwień	لال	czerwień	لال		PROPN;NOM;MASC;SG;3
czerwień	سوویت-	czerwień	سوویت-		PROPN;NOM;MASC;SG;3
czerwień	روسی	czerwień	روسی		ADJ
czerwień	اشتمالی.	czerwień	اشتمالی.		PROPN;NOM;MASC;SG;3
farmie	کشت	farma	کشت	N;DAT;FEM;SG	N;NOM;MASC;SG;3
chamberlain	محلدار	chamberlain	محلدار	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
pływające	اَدھر.	pływać	اَدھر.	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT	PROPN;NOM;MASC;SG;3
pływające	معلق	pływać	معلق	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT	N;NOM;MASC;SG;3
pływające	پُراں	pływać	پُراں	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT	PROPN;NOM;MASC;SG;3
pływające	مستعجل	pływać	مستعجل	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT	PROPN;NOM;MASC;SG;3
judge	منصف	judga	منصف		N;NOM;MASC;SG;3
judge	قاضی	judga	قاضی		PROPN;NOM;MASC;SG;3
stopie	پا	stopied	پا	N;DAT;FEM;SG	V;ACT
niedostępne	کھنچا.	niedostępny	کھنچا.	ADJ;NOM;NEUT;SG	
niedostępne	رسوخ	niedostępny	رسوخ	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
arbitra	ثالث	arbitra	ثالث	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
arbitra	بچولیا	arbitra	بچولیا	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
arbitra	ثالث	arbitra	ثالث	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
arbitra	حکم	arbitra	حکم	N;ACC;MASC;SG	N;NOM;MASC;SG;3
arbitra	بچولیا	arbitra	بچولیا	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
romansu	پُرتخیل	romans	پُرتخیل	N;GEN;MASC;SG	ADJ
romansu	اطالوی	romans	اطالوی	N;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
romansu	رومان	romans	رومان	N;GEN;MASC;SG	PROPN;NOM;MASC;SG;3
tłuszcz	تِلائی	tłuszcz	تِلائی	N;NOM;MASC;SG	ADJ
tłuszcz	دُہنیت.	tłuszcz	دُہنیت.	N;NOM;MASC;SG	ADJ
tłuszcz	تیلیا	tłuszcz	تیلیا	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
tłuszcz	قلیل	tłuszcz	قلیل	N;NOM;MASC;SG	
tłuszcz	روغنی	tłuszcz	روغنی	N;NOM;MASC;SG	ADJ
tłuszcz	چرب.	tłuszcz	چرب.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
tłuszcz	چربیلا.	tłuszcz	چربیلا.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
tłuszcz	زرخیز	tłuszcz	زرخیز	N;NOM;MASC;SG	ADJ
tłuszcz	چکنا	tłuszcz	چکنا	N;NOM;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
tłuszcz	فراواں	tłuszcz	فراواں	N;NOM;MASC;SG	
tłuszcz	مقتدر	tłuszcz	مقتدر	N;NOM;MASC;SG	ADJ
tłuszcz	موٹا	tłuszcz	موٹا	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
tłuszcz	تیلیا	tłuszcz	تیلیا	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
tłuszcz	قلیل	tłuszcz	قلیل	N;NOM;MASC;SG	
tłuszcz	روغنی	tłuszcz	روغنی	N;NOM;MASC;SG	ADJ
tłuszcz	چرب.	tłuszcz	چرب.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
tłuszcz	فربہ	tłuszcz	فربہ	N;NOM;MASC;SG	
tłuszcz	چربیلا.	tłuszcz	چربیلا.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
tłuszcz	زرخیز	tłuszcz	زرخیز	N;NOM;MASC;SG	ADJ
tłuszcz	چکنا	tłuszcz	چکنا	N;NOM;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
tłuszcz	فراواں	tłuszcz	فراواں	N;NOM;MASC;SG	
tłuszcz	مقتدر	tłuszcz	مقتدر	N;NOM;MASC;SG	ADJ
bęben	پاؤں	bęben	پاو	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
niepewne	ٹھٹکتا	niepewny	ٹھٹک	ADJ;NOM;NEUT;SG	V;IPFV;MASC;SG;V.PTCP;ACT
niepewne	جھجکتا	niepewny	جھجک	ADJ;NOM;NEUT;SG	V;IPFV;MASC;SG;V.PTCP;ACT
niepewne	غیرواضح	niepewny	غیرواضح	ADJ;NOM;NEUT;SG	N
clash	بھڑنا	clash	بھڑ		V;NFIN;ACT
zabawki	مثل	zabawka	مثل	N;NOM;FEM;PL	
zabawki	نمونہ	zabawka	نمونہ	N;NOM;FEM;PL	ADJ
zabawki	شبیہہ	zabawka	شبیہہ	N;NOM;FEM;PL	N;NOM;MASC;SG;3
szlachetne	عظیم	szlachetny	عظیم	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
szlachetne	خوب	szlachetny	خوب	ADJ;NOM;NEUT;SG	
objawienie	الہام	objawić	الہام	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ożywienie	احیا.	ożywienie	احیا.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ożywienie	احیا.	ożywienie	احیا.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
detektor	روشناس	detektor	روشناس	N;NOM;MASC;SG	ADJ
dutch	جرمنی	dutch	جرمنی	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
dutch	ولندیزی.	dutch	ولندیزی.	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
dutch	ایفریکان.	dutch	ایفریکان.	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
dutch	بیوی	dutch	بیوی	PROPN;NOM;MASC;SG	N;NOM;FEM;SG;3
grzyba	اسفنجی	grzyba	اسفنجی		PROPN;NOM;MASC;SG;3
grzyba	خمیر	grzyba	خمیر		N;NOM;MASC;SG;3
grzyba	ڈاڑھی.	grzyba	ڈاڑھی.		PROPN;NOM;MASC;SG;3
lamb	مسکین	lamb	مسکین		PROPN;NOM;MASC;SG;3
riposta	on	riposta	on	N;NOM;FEM;SG	
riposta	ہتک	riposta	ہتک	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
świadka	to	świadek	to	N;ACC;MASC;SG	
świadka	تصدیق.	świadek	تصدیق.	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
świadka	for	świadek	for	N;ACC;MASC;SG	
świadka	against	świadek	against	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
świadka	(	świadek	(	N;ACC;MASC;SG	
świadka	گواہی	świadek	گواہی	N;ACC;MASC;SG	N;NOM;FEM;SG;3
świadka	شاہد-	świadek	شاہد-	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
świadka	to	świadek	to	N;ACC;MASC;SG	
świadka	تصدیق.	świadek	تصدیق.	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
świadka	شہادت	świadek	شہادت	N;ACC;MASC;SG	N;NOM;MASC;SG;3
świadka	for	świadek	for	N;ACC;MASC;SG	
świadka	against	świadek	against	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
świadka	(	świadek	(	N;ACC;MASC;SG	
świadka	گواہی	świadek	گواہی	N;ACC;MASC;SG	N;NOM;FEM;SG;3
świadka	گواہ	świadek	گواہ	N;ACC;MASC;SG	N;NOM;MASC;SG;3
świadka	شاہد-	świadek	شاہد-	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
ziarno	آل	ziarno	آل		PROPN;NOM;MASC;SG;3
ziarno	ورثا	ziarno	ورثا		N;NOM;MASC;SG;3
ziarno	اولاد	ziarno	اولاد		N;NOM;MASC;SG;3
ziarno	مزاج	ziarno	مزاج		N;NOM;MASC;SG;3
ziarno	وضع	ziarno	وضع		N;NOM;MASC;SG;3
ziarno	رجحان.	ziarno	رجحان.		PROPN;NOM;MASC;SG;3
ziarno	جلد	ziarno	جلد		ADV
ziarno	اصلیت	ziarno	اصلیت		N;NOM;MASC;SG;3
ziarno	روغن	ziarno	روغن		N;NOM;MASC;SG;3
dostosowania	موافقت.	dostosowanie	موافقت.	N;GEN;NEUT;SG	ADJ
dostosowania	موافق	dostosowanie	موافق	N;GEN;NEUT;SG	ADJ
wirusów	بِس	wirus	بِس	N;GEN;MASC;PL	
wirusów	ذعافہ	wirus	ذعافہ	N;GEN;MASC;PL	
lojalności	وفاداری	lojalność	وفاداری	N;GEN;FEM;SG	ADJ
rumble	بنکارنا	rumbal	بنکار		V;NFIN
rumble	along	rumbal	along		PROPN;NOM;MASC;SG;3
rumble	گڑگڑاہٹ.	rumbal	گڑگڑاہٹ.		PROPN;NOM;MASC;SG;3
rumble	گونجتی	rumbal	گونجتی		V;IPFV;FEM;SG;V.PTCP;ACT
przodek	جدّ	przodek	جدّ	N;NOM;MASC;SG	
powtórzenia	مثنٰی.	powtórzyć	مثنٰی.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
powtórzenia	توالی	powtórzyć	توالی	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
konserwatywny	باکفایت	konserwatywny	باکفایت	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
konserwatywny	محتاط.	konserwatywny	محتاط.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
nieprawdziwe	جھوٹ.	nieprawdziwy	جھوٹ.	ADJ;NOM;NEUT;SG	
nieprawdziwe	موہوم	nieprawdziwy	موہوم	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
nieprawdziwe	باطل	nieprawdziwy	باطل	ADJ;NOM;NEUT;SG	
nieprawdziwe	نادرست	nieprawdziwy	نادرست	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
nieprawdziwe	موہوم	nieprawdziwy	موہوم	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
nieprawdziwe	باطل	nieprawdziwy	باطل	ADJ;NOM;NEUT;SG	
nieprawidłowe	انداز	nieprawidłowy	انداز	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
nieprawidłowe	(	nieprawidłowy	(	ADJ;NOM;NEUT;SG	
nieprawidłowe	معیوب.	nieprawidłowy	معیوب.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
nieprawidłowe	انداز	nieprawidłowy	انداز	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
nieprawidłowe	(	nieprawidłowy	(	ADJ;NOM;NEUT;SG	
nieprawidłowe	معیوب.	nieprawidłowy	معیوب.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
nieprawidłowe	اصول	nieprawidłowy	اصول	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
nieprawidłowe	استثنائی	nieprawidłowy	استثنائی	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
nieprawidłowe	اپاہج	nieprawidłowy	اپاہج	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
sondę	مِسبر	sonda	مِسبر	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
odporny	مستثنیٰ	odporny	مستثنیٰ		ADJ
wyłączenia	استثنأ	wyłączyć	استثنأ	N;PFV;GEN;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
wyłączenia	معافی	wyłączyć	معافی	N;PFV;GEN;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
wyłączenia	برأت	wyłączyć	برأت	N;PFV;GEN;NEUT;SG;POS;V.MSDR	ADP
wyłączenia	اخراج	wyłączyć	اخراج	N;PFV;GEN;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
wyłączenia	استثنا.	wyłączyć	استثنا.	N;PFV;GEN;NEUT;SG;POS;V.MSDR	N;NOM;MASC;SG;3
mgły	بھاپ.	mgła	بھاپ.		PROPN;NOM;MASC;SG;3
mgły	مبہم	mgła	مبہم		ADJ
kwartale	پڑاؤ.	kwartał	پڑاؤ.	N;INS;MASC;SG	PROPN;NOM;MASC;SG;3
kwartale	چہارم	kwartał	چہارم	N;INS;MASC;SG	PROPN;NOM;MASC;SG;3
kwartale	(	kwartał	(	N;INS;MASC;SG	
kwartale	ربع	kwartał	ربع	N;INS;MASC;SG	
ideał	ذہنی	ideać	ذہنی	N;NOM;MASC;SG	ADJ
ideał	کاملیت	ideać	کاملیت	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
ideał	برتری.	ideać	برتری.	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
przypuszczenia	اندازہ	przypuścić	اندازہ	N;NOM;NEUT;PL	N;NOM;MASC;SG;3
przypuszczenia	تخمینہ.	przypuścić	تخمینہ.	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
przypuszczenia	قیاس	przypuścić	قیاس	N;NOM;NEUT;PL	N;NOM;MASC;SG;3
