خزان	tanka	خَزَّان	tanek	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
نورس	galeb	نورس	galeba		N;NOM;MASC;SG
الريش	perja	رِيش	perje	N;NOM;DEF;SG	N;GEN;NEUT;SG
رقعة	popravki	رَقعَة	popravek	N;NOM;INDF;SG	N;NOM;MASC;PL
رقعة	obliži	رَقعَة	obliža	N;NOM;INDF;SG	N;NOM;MASC;PL
غاري	gary	غاري	gary		PROPN;NOM;MASC;SG
افلام	kino	فِيلم	kino	N;NOM;INDF;PL	N;NOM;MASC;SG
افلام	filme	فِيلم	film	N;NOM;INDF;PL	N;ACC;MASC;PL
مهارة	veščine	مَهَارَة	veščina	N;NOM;INDF;SG	N;NOM;FEM;PL
غابرييل	gabriel	غابرييل	gabriel		N;NOM;MASC;SG
غابرييل	gabrielle	غابرييل	gabriell		ADJ;NOM;FEM;PL
اللقاح	cepivo	لَقَاح	cepiv	N;NOM;DEF;SG	N;ACC;FEM;SG
اللقاح	cepiva	لَقَاح	cepiv	N;NOM;DEF;SG	N;GEN;MASC;SG
تؤخذ	slikano	أَخَذ	slikan	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
تؤخذ	vzet	أَخَذ	vzet	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;PFV;NFIN
انضمام	pristopna	اِنضِمَام	pristopen	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
انضمام	pridružil	اِنضِمَام	pridružiti	N;NOM;INDF;SG	V;PFV;MASC;SG;V.PTCP
مبالغ	zneski	مَبلَغ	zneski	N;NOM;INDF;SG	N;NOM;MASC;PL
مبالغ	vsote	مَبلَغ	ves	N;NOM;INDF;SG	N;NOM;FEM;PL
مبالغ	zneski	مَبلَغ	zneski	N;NOM;INDF;SG	N;NOM;MASC;PL
بودابست	budimpešti	بودابست	budimpešt		ADJ;NOM;DEF;MASC;SG
باركر	parker	باركر	parker		N;NOM;MASC;SG
ستوديو	atelje	ستوديو	atelj		N;NOM;MASC;SG
ستوديو	studio	ستوديو	studio		N;NOM;MASC;SG
البركة	ribniku	بَرَكَة	ribnik	N;NOM;DEF;SG	N;DAT;MASC;SG
بصرية	vizualno	بَصَرِيّ	vizualen	ADJ;NOM;INDF;FEM;SG	ADV
بصرية	optično	بَصَرِيّ	optično	ADJ;NOM;INDF;FEM;SG	ADV
بصرية	optični	بَصَرِيّ	optičen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
مجد	slava	مجد	slava		N;NOM;FEM;SG
مجد	slavi	مجد	slaviti		V;IPFV;IND;SG;3;PRS;FIN
مجد	slavo	مجد	slava		N;ACC;FEM;SG
جراح	kirurg	جُرح	kirurg	N;NOM;INDF;PL	N;NOM;MASC;SG
جراح	kirurginja	جُرح	kirurginja	N;NOM;INDF;PL	N;NOM;MASC;SG
الموجه	vektor	مُوَجَّه	vektor	ADJ;NOM;DEF;MASC;SG	N;NOM;MASC;SG
كورنوال	cornwall	كُورنَوَال	cornwall		PROPN;NOM;MASC;SG
كريات	kiryat	كُرِّيَّة	kiryati	N;NOM;INDF;PL	N;NOM;MASC;SG
محي	izbrisano	محي	izbrisan		ADJ;NOM;NEUT;SG;V.PTCP
محي	izbrisal	محي	izbrisati		V;PFV;MASC;SG;V.PTCP
محي	zbrisal	محي	zbrisati		V;PFV;MASC;SG;V.PTCP
محي	izbrisani	محي	izbrisan		ADJ;NOM;MASC;PL;V.PTCP
ييل	yale	يَيل	yale		PROPN;NOM;FEM;SG
مون	mun	مون	mun		PROPN;NOM;MASC;SG
المكثف	intenzivne	مُكَثَّف	intenziven	N;NOM;DEF;SG	ADJ;NOM;FEM;PL
المكثف	intenzivni	مُكَثَّف	intenziven	N;NOM;DEF;SG	ADJ;NOM;DEF;MASC;SG
المكثف	intenzivno	مُكَثَّف	intenzivno	N;NOM;DEF;SG	ADV
المكثف	intenzivna	مُكَثَّف	intenziven	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
ديفيس	davis	دِيفِيس	davis		PROPN;NOM;MASC;SG
ديفيس	davisa	دِيفِيس	davis		N;ANIM;ACC;MASC;SG
هجومية	ofenzivo	هُجُومِيّ	ofenziv	ADJ;NOM;INDF;FEM;SG	N;ACC;FEM;SG
تتابع	rele	تَابَع	rele	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;MASC;SG
دونالد	donald	دُونَالد	donald		N;NOM;MASC;SG
بيض	jajci	بَيض	jajce		N;NOM;NEUT;PL
بيض	jajc	بَيض	jajce		N;GEN;NEUT;PL
بيض	jajčeca	بَيض	jajčece		N;NOM;NEUT;PL
بيض	jajca	بَيض	jajce		N;NOM;NEUT;PL
بيض	jajce	بَيض	jajce		N;NOM;NEUT;SG
صادر	zaplenili	صَادِر	zapleniti	ADJ;NOM;INDF;MASC;SG	V;PFV;MASC;PL;V.PTCP
صادر	zasegli	صَادِر	zaseči	ADJ;NOM;INDF;MASC;SG	V;PFV;MASC;PL;V.PTCP
افضل	boljši	أَفضَل	dober	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;DEF;CMPR;MASC;SG
افضل	bolje	أَفضَل	dobro	ADJ;NOM;INDF;MASC;SG	ADV;CMPR
افضل	najboljši	أَفضَل	dober	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;DEF;RL;MASC;SG
افضل	best	أَفضَل	best	ADJ;NOM;INDF;MASC;SG	
فين	finn	فِين	finn		PROPN;NOM;MASC;SG
الحلبة	areno	الحلبة	arena	N;NOM;DEF;SG	N;ACC;FEM;SG
ديك	tič	دِيك	tič		N;NOM;MASC;SG
ديك	dick	دِيك	dick		N;NOM;MASC;SG
ثمار	sadje	ثَمَر	sadje	N;NOM;INDF;PL	N;NOM;NEUT;SG
فيلق	legijo	فِيلق	legati	N;NOM;INDF;SG	N;ACC;FEM;SG
حوت	kita	حَوت	kita		N;NOM;MASC;SG
حوت	kit	حَوت	kit		
الانتظار	čakam	اِنتِظَار	čakati	N;NOM;DEF;SG	V;IPFV;IND;SG;1;PRS;FIN
الانتظار	počakaj	اِنتِظَار	počakaj	N;NOM;DEF;SG	V;PFV;IMP;SG;2;FIN
الكونت	štetje	كُونت	štetje		N;NOM;NEUT;SG
الكونت	grof	كُونت	grof		N;NOM;MASC;SG
فتيات	punci	فَتَاة	punca	N;NOM;INDF;PL	N;NOM;FEM;SG
الجذب	zanimivost	جَذب	zanimivost	N;NOM;DEF;PL	N;NOM;FEM;SG
الجذب	atrakcija	جَذب	atrakcija	N;NOM;DEF;PL	N;NOM;FEM;SG
الجذب	privlačnosti	جَذب	privlačnost	N;NOM;DEF;PL	N;GEN;FEM;SG
الجذب	privlačnost	جَذب	privlačnost	N;NOM;DEF;PL	N;NOM;FEM;SG
نصير	nasir	نصير	nasir		
نصير	ventilator	نصير	ventilator		N;NOM;MASC;SG
نصير	oboževalec	نصير	oboževalec		N;NOM;MASC;SG
نصير	navijač	نصير	navijač		N;NOM;MASC;SG
نصير	oboževalka	نصير	oboževalka		N;NOM;FEM;SG
لقاح	cepivo	لقاح	cepiv		N;ACC;FEM;SG
لقاح	cepiva	لقاح	cepiv		N;GEN;MASC;SG
فلاش	flash	فلاش	flahh		N;NOM;MASC;SG
فلاش	blisk	فلاش	blisk		N;NOM;MASC;SG
البلدات	mest	بَلدَة	mesto	N;NOM;DEF;PL	N;GEN;NEUT;PL
الخضروات	zelenjava	الخضروات	zelenjava		N;NOM;FEM;SG
الخضروات	vrtnine	الخضروات	vrtnina		N;NOM;FEM;PL
عدسة	lečo	عَدسَة	lečo	N;NOM;INDF;SG	N;ACC;FEM;SG
عدسة	leče	عَدسَة	leča	N;NOM;INDF;SG	N;NOM;FEM;PL
بريستول	bristol	برِيستُول	bristol		N;NOM;MASC;SG
جود	jude	جود	jud		N;ACC;MASC;PL
حضرية	urban	حَضَرِيّ	urban	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
حضرية	mestne	حَضَرِيّ	mesten	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
الموسمية	sezonsko	مَوسِمِيّ	sezonski	ADJ;NOM;DEF;FEM;SG	ADV
العز	samoto	العز	samota	N;NOM;DEF;SG	N;ACC;FEM;SG
العز	samote	العز	samota	N;NOM;DEF;SG	N;NOM;FEM;PL
الرئتين	pljuč	رِئَة	pljuč	N;ACC;DEF;DU	N;NOM;MASC;SG
الرئتين	pljuča	رِئَة	pljuč	N;ACC;DEF;DU	N;NOM;MASC;SG
تهدد	grožnja	هَدَّد	grožnja	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;FEM;SG
سميرة	samira	سمِيرَة	samira		N;NOM;FEM;SG
يتعلم	naučil	تَعَلَّم	naučiti	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;PFV;MASC;SG;V.PTCP
تعليمي	vodnik	تَعلِيمِيّ	vodnik	ADJ;NOM;INDF;MASC;SG	N;NOM;MASC;SG
تعليمي	tutorial	تَعلِيمِيّ	tutorial	ADJ;NOM;INDF;MASC;SG	N;NOM;MASC;SG
لويز	louise	لويز	louis		PROPN;NOM;FEM;SG
امين	amen	امين	amen		N;NOM;MASC;SG
الصمت	tišino	صَمت	tišina	N;NOM;DEF;SG	N;ACC;FEM;SG
الصدور	skrinje	صُدُور	skrinje	N;NOM;DEF;SG	N;NOM;FEM;PL
الصدور	prsi	صُدُور	prsi	N;NOM;DEF;SG	N;NOM;FEM;PL
نفذ	usmrtili	نَفَّذ	usmrtiti	V;PFV;MASC;SG;3;ACT	V;PFV;MASC;PL;V.PTCP
المخلوقات	stvori	مَخلُوق	stvor	ADJ;NOM;DEF;FEM;PL	N;NOM;MASC;PL
المخلوقات	bitja	مَخلُوق	bitje	ADJ;NOM;DEF;FEM;PL	N;NOM;NEUT;PL
التعاقد	pogodbeni	تَعَاقُد	pogodben	N;NOM;DEF;SG	ADJ;NOM;MASC;PL
التعاقد	pogodbena	تَعَاقُد	pogodben	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
التعاقد	pogodbo	تَعَاقُد	pogodba	N;NOM;DEF;SG	N;ACC;FEM;SG
التبرعات	donacij	تَبَرُّع	donacija	N;NOM;DEF;PL	N;GEN;FEM;PL
قبضة	stisk	قبضة	stiska	N;NOM;INDF;SG	N;GEN;FEM;SG
قبضة	pest	قبضة	pest	N;NOM;INDF;SG	N;ACC;FEM;SG
المشعة	radioaktivni	مُشعَة	radioaktiven	N;NOM;DEF;SG	ADJ;NOM;MASC;PL
المشعة	radioaktivnih	مُشعَة	radioaktiven	N;NOM;DEF;SG	ADJ;GEN;MASC;PL
المشعة	radioaktivnega	مُشعَة	radioaktiven	N;NOM;DEF;SG	ADJ;GEN;NEUT;SG
المشعة	radioaktivne	مُشعَة	radioaktiven	N;NOM;DEF;SG	ADJ;NOM;FEM;PL
المشعة	radioaktivno	مُشعَة	radioaktiven	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
مستخدمين	uporabniki	مُستَخدَم	uporabnik	N;ACC;INDF;PL	N;NOM;MASC;PL
الدافع	motivacijo	دَافِع	motivacija	N;NOM;DEF;SG	N;ACC;FEM;SG
تاي	tai	تاي	tai		PROPN;NOM;MASC;SG
رابعة	četrtič	رَابِع	četrtič	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
احياء	živa	حَيّ	živ	ADJ;NOM;INDF;MASC;PL	ADJ;NOM;FEM;SG
احياء	živega	حَيّ	živ	ADJ;NOM;INDF;MASC;PL	ADJ;GEN;NEUT;SG
احياء	živ	حَيّ	živ	ADJ;NOM;INDF;MASC;PL	ADJ;NOM;INDF;MASC;SG
جند	rekrutiral	جُندِيّ	rekrutirati		V;MASC;SG;V.PTCP
الاكتشافات	odkritij	اِكتِشَاف	odkritje	N;NOM;DEF;PL	N;GEN;NEUT;PL
بيج	peg	بَيج	peg		N;NOM;MASC;SG
بيج	paige	بَيج	paiga		N;NOM;FEM;SG
شهير	slavni	شَهِير	slaven	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
شهير	znani	شَهِير	znan	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
بولي	polly	بولي	polly		PROPN;NOM;FEM;SG
تود	todd	تود	todd		PROPN;NOM;MASC;SG
رالف	ralph	رالف	ralph		N;NOM;MASC;SG
انقسام	deljena	اِنقِسَام	deljen	N;NOM;INDF;SG	ADJ;NOM;FEM;SG;V.PTCP
انقسام	deljeno	اِنقِسَام	deljen	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG;V.PTCP
انقسام	razdeljene	اِنقِسَام	razdeljen	N;NOM;INDF;SG	ADJ;NOM;FEM;PL;V.PTCP
انقسام	razdeljeni	اِنقِسَام	razdeljen	N;NOM;INDF;SG	ADJ;NOM;MASC;PL;V.PTCP
انقسام	razdeljeno	اِنقِسَام	razdeljen	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG;V.PTCP
انقسام	narazen	اِنقِسَام	narazen	N;NOM;INDF;SG	ADV
انقسام	razdeli	اِنقِسَام	razdeti	N;NOM;INDF;SG	V;PFV;IND;SG;3;PRS;FIN
انقسام	razdeli	اِنقِسَام	razdeti	N;NOM;INDF;SG	V;PFV;IND;SG;3;PRS;FIN
كثيف	gosto	كَثِيف	gost	ADJ;NOM;INDF;MASC;SG	ADV
التجميع	konsolidacijo	تَجمِيع	konsolidacija	N;NOM;DEF;SG	N;ACC;FEM;SG
النافذة	okence	نَافِذ	okenca	N;NOM;DEF;SG	N;ACC;MASC;PL
التوثيق	dokumentacijo	تَوثِيق	dokumentacija	N;NOM;DEF;SG	N;ACC;FEM;SG
صفاقس	sfax	صَفَاقِس	sfax	N;NOM;INDF;SG	
السائق	voznika	سَائِق	voznik	N;NOM;DEF;SG	N;ANIM;ACC;MASC;SG
الرؤساء	predsednikov	رَئِيس	predsednik	N;NOM;DEF;PL	N;GEN;MASC;PL
الرؤساء	nadrejenih	رَئِيس	nadrejen	N;NOM;DEF;PL	ADJ;GEN;MASC;PL;V.PTCP
الرؤساء	nadrejene	رَئِيس	nadrejen	N;NOM;DEF;PL	ADJ;NOM;FEM;PL;V.PTCP
الرؤساء	nadrejeni	رَئِيس	nadrejen	N;NOM;DEF;PL	ADJ;NOM;MASC;PL;V.PTCP
الرؤساء	šefov	رَئِيس	šef	N;NOM;DEF;PL	N;GEN;MASC;PL
فتحات	reže	فَتحَة	reža	N;NOM;INDF;PL	
كيوتو	kjotskega	كيوتو	kjotski		ADJ;GEN;NEUT;SG
نادرا	redko	نَادِر	redko	ADJ;ACC;INDF;MASC;SG	ADV
الفريد	alfred	فَرِيد	alfred	ADJ;NOM;DEF;MASC;SG	N;NOM;MASC;SG
الخنازير	prašiči	خِنَازِير	prašič		N;NOM;MASC;PL
بابلو	pablo	بابلو	pabla		PROPN;NOM;MASC;SG
التخدير	anestezijo	تَخدِير	anestezija	N;NOM;DEF;SG	N;ACC;FEM;SG
سمية	strupena	سمية	strupen		ADJ;NOM;FEM;SG
سمية	strupeni	سمية	strupen		ADJ;NOM;MASC;PL
سمية	strupen	سمية	strupen		ADJ;NOM;INDF;MASC;SG
سمية	strupeno	سمية	strupen		ADJ;NOM;NEUT;SG
سمية	strupenih	سمية	strupen		ADJ;GEN;MASC;PL
سمية	strupenost	سمية	strupenost		N;NOM;FEM;SG
سمية	toksičnost	سمية	toksičnost		N;NOM;FEM;SG
تعويض	odškodnine	تَعوِيض	odškodnina	N;NOM;INDF;SG	N;NOM;FEM;PL
تعويض	nadomestila	تَعوِيض	nadomestilo	N;NOM;INDF;SG	V;PFV;FEM;SG;V.PTCP
ماديسون	madison	ماديسون	madison		N;NOM;MASC;SG
نوفا	nova	نوفا	nov		ADJ;NOM;FEM;SG
التزام	obveznosti	اِلتِزَام	obveznost	N;NOM;INDF;SG	N;NOM;FEM;PL
التزام	zavezo	اِلتِزَام	zaveza	N;NOM;INDF;SG	N;ACC;FEM;SG
جبران	gibran	جبران	gibran		N;NOM;MASC;SG
ميسي	messi	ميسي	messa		N;NOM;MASC;SG
اجزاء	koščke	جُزء	košček	N;NOM;INDF;PL	N;ACC;MASC;PL
اجزاء	bitov	جُزء	biti	N;NOM;INDF;PL	N;GEN;MASC;PL
التماثيل	kipe	تَمثِيل	kipa	N;NOM;DEF;PL	N;ACC;MASC;PL
ممتلكات	last	مُمتَلَكَات	last	N;NOM;INDF;PL	N;NOM;FEM;SG
ممتلكات	lastnost	مُمتَلَكَات	lastnost	N;NOM;INDF;PL	N;NOM;FEM;SG
ممتلكات	premoženje	مُمتَلَكَات	premoženje	N;NOM;INDF;PL	N;NOM;NEUT;SG
ممتلكات	lastnina	مُمتَلَكَات	lastnina	N;NOM;INDF;PL	N;NOM;FEM;SG
واين	wayne	وَايِن	wayen		PROPN;NOM;MASC;SG
خسرت	izgubljena	خَسِر	izgubljen	V;PFV;FEM;SG;3;ACT	ADJ;NOM;FEM;SG;V.PTCP
خسرت	izgubljeni	خَسِر	izgubljen	V;PFV;FEM;SG;3;ACT	ADJ;NOM;MASC;PL;V.PTCP
خسرت	izgubljeno	خَسِر	izgubljen	V;PFV;FEM;SG;3;ACT	ADJ;NOM;NEUT;SG;V.PTCP
خسرت	izgubljen	خَسِر	izgubljen	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
مغلق	zaprte	مُغلَق	zaprt	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL;V.PTCP
مغلق	zaprti	مُغلَق	zaprt	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
كونراد	conrada	كونراد	conrad		N;ACC;MASC;SG
كونراد	conrad	كونراد	conrad		N;NOM;MASC;SG
تمكين	omogoči	تَمكِين	omogočiti	N;NOM;INDF;SG	V;PFV;IND;SG;3;PRS;FIN
المزمنة	kronična	مُزمِن	kroničen	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
المزمنة	kronični	مُزمِن	kroničen	N;NOM;DEF;SG	ADJ;NOM;MASC;PL
المزمنة	kronično	مُزمِن	kronično	N;NOM;DEF;SG	ADV
مسلمين	muslimanov	مُسلِم	musliman	N;NOM;INDF;PL	N;GEN;MASC;PL
الدموي	krvave	دَمَوِيّ	krvav	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;PL
منتجع	terme	مُنتَجَع	terma	N;NOM;INDF;SG	N;NOM;FEM;PL
منتجع	toplice	مُنتَجَع	toplica	N;NOM;INDF;SG	N;NOM;FEM;PL
احتراق	zgorevanja	اِحتِرَاق	zgorevanje	N;NOM;INDF;SG	N;GEN;NEUT;SG
احتراق	gori	اِحتِرَاق	goreti	N;NOM;INDF;SG	
العداء	sovražnosti	عَدَاء	sovražnost	N;NOM;DEF;SG	N;GEN;FEM;SG
مجهزة	opremljeni	مُجَهَّز	opremljen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
مجهزة	opremljene	مُجَهَّز	opremljen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL;V.PTCP
رقص	plesno	رَقص	plesno	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
الهيليوم	helij	هِيلِيُوم	helija		N;NOM;MASC;SG
تدوير	zavrti	تَدوِير	zavrt	N;NOM;INDF;SG	V;PFV;IND;SG;3;PRS;FIN
تدوير	obrni	تَدوِير	obrniti	N;NOM;INDF;SG	V;PFV;IMP;SG;2;FIN
الغربيين	zahodnjaki	غَربِيّ	zahodnjak	ADJ;NOM;DEF;MASC;PL	N;NOM;MASC;PL
