sony	sony	sony	sony	N;INDF;MASC;SG	PROPN;NOM
virusul	viruset	virus	virus	N;DEF;MASC;SG	N;NOM;DEF;NEUT;SG
tribul	stam	trib	stam	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tribul	stammen	trib	stam	N;DEF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
petrolul	olja	petrol	olja	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
erori	fel	eroare	fel	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
unghiul	vinkeln	unghi	vinkel	N;DEF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
unghiul	vinkel	unghi	vinkel	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
egipteană	egyptiska	egiptean	egyptisk	ADJ;INDF;FEM;SG	ADJ;NOM;PL
egipteană	egyptisk	egiptean	egyptisk	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
egipteană	egyptier	egiptean	egypti	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;PL
implementarea	genomförande	implementare	genomförande	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
implementarea	implementering	implementare	implementering	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
implementarea	genomförandet	implementare	genomförande	N;DEF;FEM;SG	N;NOM;DEF;NEUT;SG
implementarea	genomförande	implementare	genomförande	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
cuneo	cuneo	cunoo	cuneo	N;INDF;SG	PROPN;NOM
jakob	jakob	jakob	jakob	PROPN	PROPN;NOM
organizațiile	organisationer	organizație	organisation	N;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
masacrul	massakern	masacru	massakern	N;DEF;MASC;SG	N;NOM;DEF;MASC+FEM;PL
masacrul	massakrer	masacru	massakr	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
masacrul	massaker	masacru	massak	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
patria	fosterland	patrie	fosterland	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
patria	fosterlandet	patrie	fosterland	N;DEF;FEM;SG	N;NOM;DEF;NEUT;SG
patria	hemland	patrie	hemland	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
patria	hembygd	patrie	hembygd	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
patria	homeland	patrie	homeland	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
patria	fosterlandet	patrie	fosterland	N;DEF;FEM;SG	N;NOM;DEF;NEUT;SG
capitole	kapitel	capitol	kapitel	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
capitole	kapitlen	capitol	kapitel	N;INDF;FEM;PL	N;NOM;DEF;NEUT;PL
hessa	hessen	hessa	hess	N;INDF;MASC;SG	PROPN;NOM
hessa	hessen	hessa	hess	N;INDF;MASC;SG	PROPN;NOM
transferată	förflyttad	transfera	förflyttad	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
transferată	överförde	transfera	överföra	ADJ;INDF;FEM;SG	V;IND;PST;FIN;ACT
transferată	överfört	transfera	överföra	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
transferată	överförda	transfera	överföra	ADJ;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
transferată	överförd	transfera	överförd	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
musulman	muslim	musulman	muslim	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
musulman	muslimer	musulman	muslim	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
musulman	muslimska	musulman	muslimsk	ADJ;INDF;MASC;SG	ADJ;NOM;PL
runda	avrunda	runda	avrunda	N;DEF;FEM;SG	V;IMP;FIN;ACT
runda	omgång	runda	omgång	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
runda	rund	runda	rund	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
runda	runt	runda	runt	N;DEF;FEM;SG	ADV
runda	runda	runda	rund	N;DEF;FEM;SG	ADJ;NOM;PL
negativă	negativa	negativ	negativ	ADJ;INDF;FEM;SG	ADJ;NOM;PL
negativă	negativt	negativ	negativ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
negativă	negativ	negativ	negativ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
orientales	orientales	orientales	oriental	ADV	N;NOM;INDF;MASC+FEM;SG
estimează	uppskattning	estima	uppskattning	V;IND;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
estimează	skattning	estima	skattning	V;IND;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
dezvăluit	avslöjade	dezvăluit	avslöja	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
dezvăluit	presenterade	dezvăluit	presentera	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
dezvăluit	avslöjades	dezvăluit	avslöja	ADJ;INDF;MASC;SG	V;IND;PST;FIN;PASS
dezvăluit	avslöjas	dezvăluit	avslöja	ADJ;INDF;MASC;SG	V;IND;NFIN;PASS
dezvăluit	avslöjade	dezvăluit	avslöja	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
maritim	maritima	maritim	maritim	ADJ;INDF;MASC;SG	ADJ;NOM;PL
maritim	maritime	maritim	maritime	ADJ;INDF;MASC;SG	N;NOM;MASC+FEM;SG
nixon	nixon	nixon	nixon	PROPN	PROPN;NOM
zborul	flight	zbor	flight	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zborul	flyg	zbor	flyg	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
zborul	flygning	zbor	flygning	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
arcade	arcade	arcade	arca	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
voluntar	frivilliga	voluntar	frivillig	ADJ;INDF;MASC;SG	ADJ;NOM;PL
voluntar	frivilligt	voluntar	frivillig	ADJ;INDF;MASC;SG	ADV
voluntar	volontär	voluntar	volontär	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
responsabilitatea	ansvarstagande	responsabilitate	ansvarstagande	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
responsabilitatea	ansvar	responsabilitate	ansvar	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
ceh	tjeckiska	ceh	tjeckisk	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ceh	tjeckien	ceh	tjeckien	ADJ;INDF;MASC;SG	PROPN;NOM
elias	elias	elias	elia	PROPN	PROPN;NOM
stâncă	klippan	stâncă	klippa	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
stâncă	klippa	stâncă	klippa	N;INDF;FEM;SG	V;IMP;FIN;ACT
stâncă	sten	stâncă	sten	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
stâncă	rocka	stâncă	rocka	N;INDF;FEM;SG	V;IMP;FIN;ACT
stâncă	rock	stâncă	rock	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sfert	kvartalet	sfert	kvartal	N;INDF;MASC;SG	N;NOM;DEF;NEUT;SG
violente	våldsamt	violent	våldsam	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG
violente	våldsam	violent	våldsam	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
colț	hörnet	colț	hörn	N;INDF;MASC;SG	N;NOM;DEF;NEUT;SG
eșec	misslyckades	eșec	misslyckad	N;INDF;MASC;SG	V;IND;PST;FIN;PASS
eșec	misslyckad	eșec	misslyckad	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
eșec	misslyckad	eșec	misslyckad	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
eșec	misslyckande	eșec	misslycka	N;INDF;MASC;SG	ADJ;NOM;PRS;V.PTCP
cannes	cannes	cannes	cannes	N;INDF;MASC;SG	PROPN;NOM
trib	stammen	trib	stam	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
anatomie	anatomi	anatomie	anatomi	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
varna	varna	varnă	vare	PROPN	V;IMP;FIN;ACT
confirmă	bekräftar	confirma	bekräfta	V;IND;SG;3;PST;FIN	V;IND;PRS;FIN;ACT
confirmă	bekräfta	confirma	bekräfta	V;IND;SG;3;PST;FIN	V;IMP;FIN;ACT
houston	houston	houston	houston	PROPN	PROPN;NOM
yeung	yeung	yeung	yeung		N;NOM;INDF;MASC+FEM;SG
eficientă	effektiva	eficient	effektiv	ADJ;INDF;FEM;SG	ADJ;NOM;PL
eficientă	effektiv	eficient	effektiv	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
eficientă	effektivt	eficient	effektiv	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
eficientă	ändamålsenligt	eficient	ändamålsenlig	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
eficientă	effektiva	eficient	effektiv	ADJ;INDF;FEM;SG	ADJ;NOM;PL
eficientă	effektiv	eficient	effektiv	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
eficientă	effektivt	eficient	effektiv	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
împărăteasa	kejsarinna	împărăteasă	kejsarinna	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
împărăteasa	kejsarinnan	împărăteasă	kejsarinnan	N;DEF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
proiectare	designa	proiectare	desigen	N;INDF;FEM;SG	V;IMP;FIN;ACT
proiectare	utformning	proiectare	utformning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
proiectare	konstruktion	proiectare	konstruktion	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
proiectare	design	proiectare	desig	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
proiectare	utforma	proiectare	utforma	N;INDF;FEM;SG	V;IMP;FIN;ACT
proiectare	designa	proiectare	desigen	N;INDF;FEM;SG	V;IMP;FIN;ACT
proiectare	utformning	proiectare	utformning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
proiectare	utforma	proiectare	utforma	N;INDF;FEM;SG	V;IMP;FIN;ACT
proiectare	designar	proiectare	design	N;INDF;FEM;SG	V;IND;PRS;FIN;ACT
marche	marche	marche	marche	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
violență	våld	violență	våld	N;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
eleanor	eleanor	eleanor	eleanor	PROPN	N;NOM;INDF;MASC+FEM;SG
deșert	öknen	deșert	ökn	N;INDF;MASC;SG	N;NOM;DEF;NEUT;PL
oferta	erbjudande	ofertă	erbjudande	N;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
oferta	erbjudandet	ofertă	erbjudande	N;DEF;FEM;SG	N;NOM;DEF;NEUT;SG
favorabile	gynnsam	favorabil	gynnsam	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
favorabile	gynnsamt	favorabil	gynnsam	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG
favorabile	gynnsam	favorabil	gynnsam	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
favorabile	gynnsamt	favorabil	gynnsam	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG
favorabile	fördelaktig	favorabil	fördelaktig	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
castro	castros	castro	castros	PROPN	PROPN;GEN
castro	castro	castro	castro	PROPN	PROPN;NOM
geologice	geologisk	geologic	geologisk	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
geologice	geologisk	geologic	geologisk	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
flavius	flavius	flaviu	flavius	PROPN	PROPN;NOM
koch	koch	koch	koch	PROPN	PROPN;NOM
israeliene	israelisk	israelian	israelisk	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
furtună	åska	furtună	åska	N;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
furtună	åskväder	furtună	åskväder	N;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
furtună	stormen	furtună	storm	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
furtună	storm	furtună	stor	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
vatican	vatikanen	vatican	vatikan	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ken	ken	ken	ken	PROPN	PROPN;NOM
remarcabil	anmärkningsvärda	remarcabil	anmärkningsvärda	ADJ;INDF;MASC;SG	ADJ;NOM;PL
biologice	biologiskt	biologic	biologisk	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG
biologice	biologisk	biologic	biologisk	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
știut	visste	ști	veta	ADJ;INDF;MASC;SG	V;IMP;FIN;ACT
știut	kände	ști	känna	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
știut	viste	ști	viste	ADJ;INDF;MASC;SG	V;IMP;FIN;ACT
regulate	regelbundet	regulat	regelbund	ADJ;INDF;FEM;PL	N;NOM;DEF;NEUT;SG
regulate	regelbunden	regulat	regelbund	ADJ;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
regulate	ordinarie	regulat	ordinarium	ADJ;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
rwanda	rwanda	rwanda	röand	PROPN	PROPN;NOM
biblioteci	biblioteken	bibliotecă	bibliotek	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;SG
biblioteci	bibliotek	bibliotecă	bibliotek	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
ciudat	märkligt	ciudat	märklig	ADV	ADJ;NOM;INDF;NEUT;SG
ciudat	konstig	ciudat	konstig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
ciudat	konstigt	ciudat	konstig	ADV	ADJ;NOM;INDF;NEUT;SG
ciudat	skumt	ciudat	skumt	ADV	ADJ;NOM;INDF;NEUT;SG
ciudat	konstig	ciudat	konstig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
ciudat	konstigt	ciudat	konstig	ADV	ADJ;NOM;INDF;NEUT;SG
ciudat	udda	ciudat	udda	ADV	N;NOM;INDF;NEUT;SG
ciudat	odd	ciudat	odd	ADV	PROPN;NOM
productions	produktioner	productions	produktion	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
națiune	nations	națiune	nation	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
națiune	nationen	națiune	nation	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
națiune	nation	națiune	nation	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sinteză	syntes	sinteză	synas	N;INDF;FEM;SG	V;IND;PST;FIN
mal	mal	mal	mal	N;INDF;MASC;SG	V;IMP;FIN;ACT
tower	tower	tower	tow	PROPN	N;NOM;INDF;MASC+FEM;SG
tower	torn	tower	torn	PROPN	N;NOM;INDF;NEUT;SG
tower	tornet	tower	torn	PROPN	N;NOM;DEF;NEUT;SG
regiment	regementet	regiment	regemente	N;INDF;MASC;SG	N;NOM;DEF;NEUT;SG
feb	feb	feb	feb		N
artista	konstnär	artista	konstnär	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
artista	artist	artista	artist	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
mărci	marks	marcă	mark	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
ordinele	beställningar	ordin	beställning	N;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ordinele	order	ordin	ord	N;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
excepții	undantag	excepție	undantag	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
excepții	undantagen	excepție	undantag	N;INDF;FEM;PL	N;NOM;DEF;NEUT;PL
excepții	undantag	excepție	undantag	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
valabil	giltiga	valabil	giltig	ADJ;INDF;MASC;SG	ADJ;NOM;PL
monroe	monroe	monroe	monroe	PROPN	PROPN;NOM
facultate	university	facultate	university	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
facultate	universitet	facultate	universitet	N;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
facultate	universitetet	facultate	universitet	N;INDF;FEM;SG	N;NOM;DEF;NEUT;SG
facultate	högskola	facultate	högskola	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
facultate	högskolan	facultate	högskola	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
facultate	college	facultate	college	N;INDF;FEM;SG	PROPN;NOM
facultate	högskola	facultate	högskola	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
facultate	fakulteten	facultate	fakultet	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
neptun	neptune	neptun	neptune	PROPN	PROPN;NOM
rome	rome	romă	rome	N;INDF;MASC;SG	PROPN;NOM
rome	rom	romă	rom	N;INDF;MASC;SG	PROPN;NOM
manuscrise	manuskript	manuscris	manuskript	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
rădăcini	rötterna	rădăcină	rot	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;PL
monarhiei	monarki	monarhie	monarki	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
monarhiei	monarkin	monarhie	monarki	N;DEF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
negocieri	förhandling	negociere	förhandling	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
negocieri	förhandlingarna	negociere	förhandling	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;PL
negocieri	förhandling	negociere	förhandling	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
raf	raf	raf	raf	PROPN	PROPN;NOM
ierarhia	hierarki	ierarhie	hierarki	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ierarhia	rangordning	ierarhie	rangordning	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ierarhia	hierarkin	ierarhie	hierarki	N;DEF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
săraci	stackars	sărac	stack	ADJ;INDF;MASC;PL	N;GEN;INDF;MASC+FEM;PL
săraci	fattig	sărac	fattig	ADJ;INDF;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
mâine	morgondagen	mâine	morgondag		N;NOM;DEF;MASC+FEM;SG
mâine	imorgon	mâine	imorgon		N;NOM;INDF;MASC+FEM;SG
regulamentul	reglering	regulament	reglering	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
regulamentul	förordningen	regulament	förordning	N;DEF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
regulamentul	förordning	regulament	förordning	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vina	klandra	vină	klandra	N;DEF;FEM;SG	V;IMP;FIN;ACT
vina	skuldkänslor	vină	skuldkänsla	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;PL
vina	skuld	vină	skuld	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
randy	randy	randy	randy	PROPN	PROPN;NOM
provocate	framkallat	provocat	framkallad	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
administratorii	administratörer	administrator	administratör	N;DEF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
administratorii	handläggare	administrator	handläggare	N;DEF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
administratorii	administratörer	administrator	administratör	N;DEF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
colorate	färgade	colorat	färga	N;INDF;FEM;PL	ADJ;NOM;PL;PST;V.PTCP
colorate	färgat	colorat	färga	N;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
colorate	färgad	colorat	färgad	N;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
colorate	färgade	colorat	färga	N;INDF;FEM;PL	ADJ;NOM;PL;PST;V.PTCP
colorate	färgat	colorat	färga	N;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
colorate	färgad	colorat	färgad	N;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
versiunile	versioner	versiune	version	N;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
versiunile	versionerna	versiune	version	N;DEF;FEM;PL	N;NOM;DEF;MASC+FEM;PL
far	fyren	far	fyr	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
far	strålkastare	far	strålkastare	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
seven	sju	seven	sju	N;INDF;MASC;SG	NUM;NOM
luftwaffe	luftwaffe	luftwaffă	luftwaffe	PROPN	PROPN;NOM
dorită	önskat	dorit	önska	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dorită	önskas	dorit	önska	ADJ;INDF;FEM;SG	V;NFIN;PASS
dorită	sökes	dorit	söka	ADJ;INDF;FEM;SG	V;IND;PRS;FIN;PASS
pasărea	fågel	pasăre	fågel	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pasărea	fågeln	pasăre	fågel	N;DEF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
tei	linden	tei	lind		PROPN;NOM
tei	kalk	tei	kalk		N;NOM;INDF;MASC+FEM;SG
tei	lime	tei	lime		N;NOM;INDF;MASC+FEM;SG
văduva	änkan	văduvă	änkan	N;DEF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
văduva	änka	văduvă	änka	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
garcia	garcia	garcia	garcia	PROPN	PROPN;NOM
garcia	garcía	garcia	garcía	PROPN	PROPN;NOM
ark	arken	ark	ark	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
casetă	kassett	casetă	kassett	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
casetă	band	casetă	band	N;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
casetă	tejp	casetă	tejp	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
musical	musikaliska	musical	musikalisk	N;INDF;MASC;SG	ADJ;NOM;PL
musical	musikalisk	musical	musikalisk	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
fericit	glada	fericit	glad	ADJ;INDF;MASC;SG	ADJ;NOM;PL
fericit	grattis	fericit	grattis	ADJ;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
fericit	nöjd	fericit	nöjd	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
fericit	lyckliga	fericit	lycklig	ADJ;INDF;MASC;SG	ADJ;NOM;PL
olimpia	olimpia	olimpie	olimpi	N;DEF;FEM;SG	PROPN;NOM
însoțită	åtföljda	însoți	åtföljd	ADJ;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
însoțită	åtföljs	însoți	åtfölja	ADJ;INDF;FEM;SG	V;IND;PRS;FIN;PASS
însoțită	åtföljdes	însoți	åtfölja	ADJ;INDF;FEM;SG	V;IND;PST;FIN;PASS
patriei	hemland	patrie	hemland	PROPN;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
patriei	hembygd	patrie	hembygd	PROPN;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
patriei	homeland	patrie	homeland	PROPN;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
poze	foton	poză	foton	N;INDF;FEM;PL	ADJ;NOM;PL
poze	pictures	poză	pictures	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
constanta	konstanta	constantă	konstant	N;DEF;FEM;SG	ADJ;NOM;PL
constanta	konstant	constantă	konstant	N;DEF;FEM;SG	ADV
armat	beväpnade	armat	beväpna	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
armat	väpnade	armat	väpna	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
armat	förstärkts	armat	förstärka	ADJ;INDF;MASC;SG	V;V.CVB;PASS
armat	förstärkta	armat	förstärkta	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
mongolii	mongoler	mongol	mongol	N;DEF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
prenume	efternamn	prenume	efternamn		N;NOM;INDF;NEUT;SG
tentativă	försökt	tentativă	försöka	N;INDF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tentativă	trevande	tentativă	trevande	N;INDF;FEM;SG	ADJ;NOM;PRS;V.PTCP
prinde	catch	prinde	catch	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
prinde	fångst	prinde	fångst	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
prinde	fånga	prinde	fånga	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
accepta	accepterar	accepta	acceptera	V;IND;SG;3;IPFV;FIN	V;IND;PRS;FIN;ACT
accepta	godta	accepta	godta	V;IND;SG;3;IPFV;FIN	V;IMP;FIN;ACT
accepta	acceptera	accepta	acceptera	V;IND;SG;3;IPFV;FIN	V;IMP;FIN;ACT
valdemar	valdemar	valdemar	valdem	PROPN	N;NOM;INDF;MASC+FEM;SG
lut	clay	lut	clay	N;INDF;MASC;SG	PROPN;NOM
istria	istrien	istrie	istri	PROPN	N;NOM;INDF;MASC+FEM;SG
filolog	filolog	filolog	filolog	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
judecat	bedömde	judeca	bedöma	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
judecat	bedömda	judeca	bedöma	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
judecat	dömde	judeca	döma	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
dieter	dieter	dieter	dieta	PROPN	N;NOM;INDF;MASC+FEM;PL
răspândire	spridning	răspândire	spridning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
răspândire	sprider	răspândire	sprida	N;INDF;FEM;SG	V;IND;PRS;FIN;ACT
răspândire	sprida	răspândire	sprida	N;INDF;FEM;SG	V;IMP;NFIN;ACT
răspândire	sprida	răspândire	sprida	N;INDF;FEM;SG	V;IMP;NFIN;ACT
răspândire	spridning	răspândire	spridning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
răspândire	spridit	răspândire	spridit	N;INDF;FEM;SG	V;V.CVB;ACT
răspândire	sprid	răspândire	sprid	N;INDF;FEM;SG	V;IMP;FIN;ACT
patricia	patricia	patricie	patricia	N;DEF;FEM;SG	PROPN;NOM
liberty	liberty	liberty	liberty	N;INDF;MASC;SG	PROPN;NOM
esență	väsen	esență	väs	N;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
cetățenia	nationalitet	cetățenie	nationalitet	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cetățenia	medborgarskap	cetățenie	medborgarskap	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
