から	från	から	från	CONJ	ADP
集計	sammanställd	集計	sammanställd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
応答	svar	応答	svar	V	N;NOM;INDF;NEUT;SG
応答	gensvar	応答	gensvar	V	N;NOM;INDF;NEUT;SG
応答	respons	応答	respons	V	N;NOM;INDF;MASC+FEM;SG
クリーク	bäcken	クリーク	bäck	PROPN	N;NOM;INDF;NEUT;SG
クリーク	creek	クリーク	creek	PROPN	N;NOM;INDF;NEUT;SG
振る	shake	振る	shake	V	N;NOM;INDF;MASC+FEM;SG
ハーツ	hjärtan	ハーツ	hjärta	PROPN	N;NOM;DEF;MASC+FEM;SG
ハーツ	hjärter	ハーツ	hjärta	PROPN	N;NOM;INDF;MASC+FEM;PL
ウマ	hästar	ウマ	häst	PROPN	N;NOM;INDF;MASC+FEM;PL
ウマ	hästen	ウマ	häst	PROPN	N;NOM;DEF;MASC+FEM;SG
ウマ	häst	ウマ	häst	PROPN	N;NOM;INDF;MASC+FEM;SG
スル	sul	スル	sul	PROPN	V;IMP;FIN;ACT
固体	solitt	固体	solitt	N	ADJ;NOM;INDF;NEUT;SG
秀雄	hideo	秀雄	hideo	PROPN	PROPN;NOM
サント	santo	サント	santo	PROPN	N;NOM;INDF;NEUT;SG
サント	sainte	サント	sainte	PROPN	PROPN;NOM
明子	akiko	明子	akiko	PROPN	PROPN;NOM
暴言	svordomar	暴言	svordom	V	N;NOM;INDF;MASC+FEM;PL
ボビー	bobby	ボビー	bobby	PROPN	PROPN;NOM
集約	sammanlagda	集約	sammanlagd	V	ADJ;NOM;PL;PST;V.PTCP
集約	aggregat	集約	aggregat	V	N;NOM;INDF;NEUT;SG
集約	sammanläggning	集約	sammanläggning	V	N;NOM;INDF;MASC+FEM;SG
ブルックリン	brooklyn	ブルックリン	brooklyn	PROPN	PROPN;NOM
時折	emellanåt	時折	emellanåt	N	ADV
時折	ibland	時折	ibland	N	ADV
傭兵	legosoldat	傭兵	legosoldat	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
補正	korrigeringar	補正	korrigering	V	N;NOM;INDF;MASC+FEM;PL
補正	rättelse	補正	rättelse	V	N;NOM;INDF;MASC+FEM;SG
補正	korrigering	補正	korrigering	V	N;NOM;INDF;MASC+FEM;SG
補正	anpassningar	補正	anpassning	V	N;NOM;INDF;MASC+FEM;PL
補正	justeringar	補正	justering	V	N;NOM;INDF;MASC+FEM;PL
遅い	sen	遅い	sen	ADJ	ADV
遅い	sent	遅い	sen	ADJ	ADV
遅い	slow	遅い	slow	ADJ	N;NOM;INDF;MASC+FEM;SG
遅い	långsamt	遅い	långsam	ADJ	ADV
遅い	sakta	遅い	sakta	ADJ	V;IMP;FIN;ACT
江口	eguchi	江口	eguchi	PROPN	N;NOM;INDF;MASC+FEM;SG
拒絶	vägran	拒絶	vägra	V	N;NOM;INDF;MASC+FEM;SG
拒絶	förkastande	拒絶	förkastande	V	ADJ;NOM;PRS;V.PTCP
拒絶	avvisande	拒絶	avvisande	V	ADJ;NOM;PRS;V.PTCP
拒絶	avvisning	拒絶	avvisning	V	N;NOM;INDF;MASC+FEM;SG
直子	naoko	直子	naoko	PROPN	N;NOM;INDF;MASC+FEM;SG
本州	honshu	本州	honshu	PROPN	PROPN;NOM
マニラ	manila	マニラ	manila	PROPN	PROPN;NOM
入江	irie	入江	irie	PROPN	PROPN;NOM
正明	masaaki	正明	masaaki	PROPN	N;NOM;INDF;MASC+FEM;SG
続行	fortsättning	続行	fortsättning	V	N;NOM;INDF;MASC+FEM;SG
続行	fortsätt	続行	fortsätt	V	N;NOM;INDF;MASC+FEM;SG
勝つ	win	勝つ	pi	V	N;NOM;INDF;NEUT;SG
勝つ	vinst	勝つ	vinst	V	N;NOM;INDF;MASC+FEM;SG
江南	gangnam	江南	gangnam	PROPN	N;NOM;INDF;MASC+FEM;SG
江南	jiangnan	江南	jiangna	PROPN	N;NOM;INDF;MASC+FEM;SG
中毒	beroende	中毒	beroende	N	ADJ;NOM;PRS;V.PTCP
丹後	tango	丹後	tango	PROPN	N;NOM;INDF;MASC+FEM;SG
あす	asuka	あす	asuk	PROPN	N;NOM;DEF;MASC+FEM;SG
アドバイス	rådgivning	アドバイス	rådgivning	V	N;NOM;INDF;MASC+FEM;SG
アドバイス	råd	アドバイス	råd	V	N;NOM;INDF;NEUT;PL
留置	frihetsberövande	留置	frihetsberövande	V	ADJ;NOM;PRS;V.PTCP
留置	förvar	留置	förvar	V	N;NOM;INDF;NEUT;SG
水木	mizuki	水木	mizuki	PROPN	N;NOM;INDF;MASC+FEM;SG
浸透	osmos	浸透	osmos	V	N;NOM;INDF;MASC+FEM;SG
遺言	will	遺言	will	N	V;IMP;FIN;ACT
遺言	kommer	遺言	komma	N	V;IND;PRS;FIN;ACT
ウォーカー	walker	ウォーカー	walker	PROPN	PROPN;NOM
シェイクスピア	shakespeare	シェイクスピア	shakespeare	PROPN	N;NOM;INDF;MASC+FEM;SG
メリット	merritt	メリット	merritt	N	PROPN;NOM
尊重	respekt	尊重	respekt	V	N;NOM;INDF;MASC+FEM;SG
尊重	respekten	尊重	respekt	V	N;NOM;DEF;MASC+FEM;SG
ギニア	guinea	ギニア	guine	PROPN	PROPN;NOM
ギニア	guineas	ギニア	guine	PROPN	PROPN;GEN
ウラジーミル	vladimir	ウラジーミル	vladimir	PROPN	PROPN;NOM
リサ	lisa	リサ	lisa	PROPN	PROPN;NOM
カーニバル	karneval	カーニバル	karneval	PROPN	N;NOM;INDF;MASC+FEM;SG
カーニバル	karnevalen	カーニバル	karneval	PROPN	N;NOM;DEF;MASC+FEM;SG
カーニバル	tivoli	カーニバル	tivoli	PROPN	N;NOM;INDF;MASC+FEM;SG
アフター	efteråt	アフター	efteråt	PROPN	ADV
アフター	after	アフター	after	PROPN	N;NOM;INDF;MASC+FEM;SG
アフター	efter	アフター	efter	PROPN	ADP
拡散	sprida	拡散	sprida	N	V;IMP;NFIN;ACT
拡散	spridit	拡散	spridit	N	V;V.CVB;ACT
拡散	sprid	拡散	sprid	N	V;IMP;FIN;ACT
拡散	diffusa	拡散	diffus	N	ADJ;NOM;PL
拡散	diffus	拡散	diffus	N	ADJ;NOM;INDF;MASC+FEM;SG
メモ	observera	メモ	observera	N	V;IMP;FIN;ACT
メモ	noterar	メモ	notera	N	V;IND;PRS;FIN;ACT
モダン	moderna	モダン	modern	N	ADJ;NOM;PL
モダン	modernt	モダン	modern	N	ADJ;NOM;INDF;NEUT;SG
免除	undantag	免除	undantag	V	N;NOM;INDF;NEUT;SG
免除	befrielse	免除	befrielse	V	N;NOM;INDF;MASC+FEM;SG
コスモス	kosmos	コスモス	kosmos	PROPN	N;NOM;INDF;NEUT;SG
お	tillkännagivande	お	tillkännagivande	N	ADJ;NOM;PRS;V.PTCP
異議	invändningar	異議	invändning	V	N;NOM;INDF;MASC+FEM;PL
異議	invändning	異議	invändning	V	N;NOM;INDF;MASC+FEM;SG
異議	invändningen	異議	invändning	V	N;NOM;DEF;MASC+FEM;SG
カルロ	carlo	カルロ	carlo	PROPN	PROPN;NOM
規約	termer	規約	term	V	N;NOM;INDF;MASC+FEM;PL
規約	begrepp	規約	begrepp	V	N;NOM;INDF;NEUT;PL
規約	villkor	規約	villkor	V	N;NOM;INDF;NEUT;PL
規約	stadgarna	規約	stadgare	V	N;NOM;DEF;MASC+FEM;PL
規約	stadgar	規約	stadga	V	N;NOM;INDF;MASC+FEM;PL
奉納	hängivenhet	奉納	hängivenhet	V	N;NOM;INDF;MASC+FEM;SG
奉納	engagemang	奉納	engagemang	V	N;NOM;INDF;NEUT;SG
恭子	kyoko	恭子	kyoko	PROPN	N;NOM;INDF;MASC+FEM;SG
リール	rullar	リール	rulla	N	V;IND;PRS;FIN;ACT
正宗	masamune	正宗	masamune	PROPN	N;NOM;INDF;MASC+FEM;SG
喜び	glädje	喜び	glädje	V	N;NOM;INDF;MASC+FEM;SG
喜び	fröjd	喜び	fröjd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
喜び	förtjusning	喜び	förtjusning	V	N;NOM;INDF;MASC+FEM;SG
喜び	glädje	喜び	glädje	V	N;NOM;INDF;MASC+FEM;SG
喜び	joy	喜び	joy	V	N;NOM;INDF;MASC+FEM;SG
喜び	njutning	喜び	njutning	V	N;NOM;INDF;MASC+FEM;SG
喜び	nöje	喜び	nöje	V	N;NOM;INDF;NEUT;SG
スライド	glida	スライド	glid	N	V;IMP;FIN;ACT
歌曲	song	歌曲	song	N	PROPN;NOM
シュミット	schmidt	シュミット	schmidt	PROPN	N;NOM;INDF;MASC+FEM;SG
シュミット	schmitt	シュミット	schmitt	PROPN	N;NOM;INDF;MASC+FEM;SG
ノーフォーク	norfolk	ノーフォーク	norfolk	PROPN	PROPN;NOM
補充	påfyllning	補充	påfyllning	V	N;NOM;INDF;MASC+FEM;SG
補充	rostock	補充	rostock	V	PROPN;NOM
ストレス	stressa	ストレス	stress	N	V;IMP;FIN;ACT
ストレス	betonat	ストレス	betona	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ストレス	betonade	ストレス	betona	N	V;NOM;PL;PST;V.PTCP;ACT
ストレス	stressad	ストレス	stressad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ストレス	stressade	ストレス	stressad	N	ADJ;NOM;PL;PST;V.PTCP
ケベック	quebec	ケベック	quebec	PROPN	PROPN;NOM
遅延	fördröjning	遅延	fördröjning	V	N;NOM;INDF;MASC+FEM;SG
遅延	försening	遅延	försening	V	N;NOM;INDF;MASC+FEM;SG
遅延	förseningar	遅延	försening	V	N;NOM;INDF;MASC+FEM;PL
遅延	dröjsmål	遅延	dröjsmål	V	N;NOM;INDF;NEUT;SG
遅延	försenat	遅延	försena	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
遅延	försenad	遅延	försenad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
遅延	fördröjd	遅延	fördröjd	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
遅延	försenade	遅延	försena	V	ADJ;NOM;PL;PST;V.PTCP
褐色	bruna	褐色	brun	N	ADJ;NOM;PL
褐色	brunt	褐色	brunt	N	ADJ;NOM;INDF;NEUT;SG
褐色	brown	褐色	brown	N	PROPN;NOM
モザイク	mosaik	モザイク	mosaik	N	ADJ;NOM;INDF;MASC+FEM;SG
非	inofficiell	非	inofficiell	N	ADJ;NOM;INDF;MASC+FEM;SG
非	inofficiella	非	inofficiell	N	ADJ;NOM;PL
非	inofficiellt	非	inofficiell	N	ADJ;NOM;INDF;NEUT;SG
非	informell	非	informell	N	ADJ;NOM;INDF;MASC+FEM;SG
非	informella	非	informell	N	ADJ;NOM;PL
非	informellt	非	informell	N	ADJ;NOM;INDF;NEUT;SG
アトラス	atlas	アトラス	atla	PROPN	N;NOM;INDF;MASC+FEM;SG
巫女	miko	巫女	miko		PROPN;NOM
今村	imamura	今村	imamur	PROPN	N;NOM;INDF;MASC+FEM;SG
モナコ	monaco	モナコ	monaco	PROPN	PROPN;NOM
便利	bekvämlighet	便利	bekvämlighet	ADJ	N;NOM;INDF;MASC+FEM;SG
腫瘍	tumör	腫瘍	tumör		N;NOM;INDF;MASC+FEM;SG
腫瘍	tumör	腫瘍	tumör		N;NOM;INDF;MASC+FEM;SG
ヒルズ	kullarna	ヒルズ	kull	PROPN	N;NOM;DEF;MASC+FEM;PL
ヒルズ	kullar	ヒルズ	kulla	PROPN	N;NOM;INDF;MASC+FEM;PL
ヒルズ	hills	ヒルズ	hills	PROPN	N;NOM;INDF;MASC+FEM;SG
アリア	aria	アリア	aria	PROPN	N;NOM;INDF;NEUT;SG
ハリケーン	orkanen	ハリケーン	orkan	PROPN	N;NOM;DEF;MASC+FEM;SG
ハリケーン	orkan	ハリケーン	orkan	PROPN	N;NOM;INDF;MASC+FEM;SG
アリー	ali	アリー	ali	PROPN	PROPN;NOM
アリー	allie	アリー	allie	PROPN	N;NOM;INDF;MASC+FEM;SG
アリー	allierade	アリー	alliera	PROPN	ADJ;NOM;PL;PST;V.PTCP
アリー	bundsförvant	アリー	bundsförvant	PROPN	N;NOM;INDF;MASC+FEM;SG
アリー	allierad	アリー	alliera	PROPN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
アリー	ally	アリー	ally	PROPN	PROPN;NOM
アリー	arie	アリー	arie	PROPN	PROPN;NOM
榊原	sakakibara	榊原	sakakibar	PROPN	ADJ;NOM;PL
かすみ	kasumi	かすみ	kasumi	PROPN	N;NOM;INDF;MASC+FEM;SG
ポルシェ	porsche	ポルシェ	porsche	PROPN	N;NOM;INDF;MASC+FEM;SG
森川	morikawa	森川	morikan	PROPN	ADJ;NOM;PL
放浪	vandrande	放浪	vandrande	V	ADJ;NOM;PRS;V.PTCP
フレンド	vännen	フレンド	vänne	PROPN	N;NOM;DEF;MASC+FEM;SG
フレンド	vän	フレンド	vän	PROPN	N;NOM;INDF;MASC+FEM;SG
デュエット	duett	デュエット	duena	PROPN	N;NOM;INDF;MASC+FEM;SG
オクラホマ	oklahoma	オクラホマ	oklahoma	PROPN	PROPN;NOM
フレッド	fred	フレッド	fred	PROPN	N;NOM;INDF;MASC+FEM;SG
エリー	ellie	エリー	ellie	PROPN	N;NOM;INDF;MASC+FEM;SG
エリー	elly	エリー	elly	PROPN	PROPN;NOM
招集	sammankallande	招集	sammankalla	V	N;NOM;INDF;NEUT;SG
美和	miwa	美和	jag	PROPN	N;NOM;INDF;MASC+FEM;SG
承継	följd	承継	följd	V	N;NOM;INDF;MASC+FEM;SG
フィッシャー	fisher	フィッシャー	fisher	PROPN	PROPN;NOM
フィッシャー	fischer	フィッシャー	fisch	PROPN	PROPN;NOM
集積	ansamling	集積	ansamling	V	N;NOM;INDF;MASC+FEM;SG
漏れ	läcka	漏れ	läcka		V;IMP;FIN;ACT
漏れ	läckage	漏れ	läckage		N;NOM;INDF;NEUT;SG
狩猟	jaga	狩猟	jaga	N	V;IMP;FIN;ACT
狩猟	jagar	狩猟	jaga	N	V;IND;PRS;FIN;ACT
ミール	mir	ミール	mir	PROPN	PROPN;NOM
いたずら	ofog	いたずら	ofag	ADJ	N;NOM;INDF;NEUT;SG
ジャム	bevarar	ジャム	bevara	N	V;IND;PRS;FIN;ACT
ボルチモア	baltimore	ボルチモア	baltimore	PROPN	N;NOM;INDF;MASC+FEM;SG
チャック	chuck	チャック	chuck	N	PROPN;NOM
モリス	morris	モリス	morris	PROPN	PROPN;NOM
伸びる	sträckor	伸びる	sträcka	V	N;NOM;INDF;MASC+FEM;PL
モロッコ	marocko	モロッコ	marocko	PROPN	PROPN;NOM
モロッコ	marockos	モロッコ	marockos	PROPN	PROPN;GEN
モロッコ	marockanska	モロッコ	marockansk	PROPN	ADJ;NOM;PL
フレッシュ	fräsch	フレッシュ	fräsch	N	ADJ;NOM;INDF;MASC+FEM;SG
パット	klapp	パット	klapp	PROPN	N;NOM;INDF;MASC+FEM;SG
パット	pat	パット	pat	PROPN	PROPN;NOM
ふた	lock	ふうだ	lock		N;NOM;INDF;NEUT;SG
まあ	väl	まあ	väl	CONJ	ADV
メルボルン	melbourne	メルボルン	melbourne	PROPN	PROPN;NOM
完璧	perfect	完璧	perfect	ADJ	N;NOM;INDF;NEUT;SG
完璧	perfektion	完璧	perfektion	ADJ	N;NOM;INDF;MASC+FEM;SG
コスタ	costa	コスタ	costa	PROPN	N;NOM;INDF;MASC+FEM;SG
サンシャイン	sunshine	サンシャイン	sunshine	PROPN	N;NOM;INDF;MASC+FEM;SG
サンシャイン	solsken	サンシャイン	solsken	PROPN	N;NOM;INDF;MASC+FEM;SG
ミカ	mika	ミカ	mika	PROPN	PROPN;NOM
ダニー	danny	ダニー	danny	PROPN	PROPN;NOM
補完	färdigställande	補完	färdigställande	V	ADJ;NOM;PRS;V.PTCP
補完	komplettering	補完	komplettering	V	N;NOM;INDF;MASC+FEM;SG
常時	konstant	常時	konstant	N	ADV
常時	ständigt	常時	ständig	N	ADV
クック	cook	クック	cook	PROPN	PROPN;NOM
クック	kock	クック	kock	PROPN	N;NOM;INDF;MASC+FEM;SG
娯楽	underhållning	娯楽	underhållning		N;NOM;INDF;MASC+FEM;SG
娯楽	nöjen	娯楽	nöje		N;NOM;INDF;NEUT;PL
娯楽	entertainment	娯楽	entertainment		N;NOM;INDF;MASC+FEM;SG
ローザ	rosa	ローザ	rosa	PROPN	N;NOM;INDF;MASC+FEM;SG
ローリー	raleigh	ローリー	raleigh	PROPN	PROPN;NOM
ローリー	rory	ローリー	rory	PROPN	PROPN;NOM
しのぶ	shinobu	しのぶ	shinobu	PROPN	N;NOM;INDF;MASC+FEM;SG
サムライ	samuraj	サムライ	samuraj	PROPN	N;NOM;INDF;MASC+FEM;SG
素晴らしい	amazing	素晴らしい	amazing	ADJ	N;NOM;INDF;NEUT;SG
エラ	ella	エラ	ell	N	PROPN;NOM
あおい	aoi	あおい	aoi	PROPN	N;NOM;INDF;MASC+FEM;SG
ベール	bale	ベール	bale	N	PROPN;NOM
レーシング	racing	レーシング	racing	PROPN	N;NOM;INDF;MASC+FEM;SG
レーシング	kapplöpning	レーシング	kapplöpning	PROPN	N;NOM;INDF;MASC+FEM;SG
チェリー	cherry	チェリー	cherry	N	PROPN;NOM
魚類	fiska	魚類	fisk	N	V;NFIN;ACT
警報	varning	警報	varning	V	N;NOM;INDF;MASC+FEM;SG
炎上	flammor	炎上	flamma	V	N;NOM;INDF;MASC+FEM;SG
炎上	lågor	炎上	låg	V	N;NOM;INDF;MASC+FEM;PL
ロビー	robby	ロビー	robby	N	PROPN;NOM
ロビー	robbie	ロビー	robbie	N	PROPN;NOM
ランディ	randy	ランディ	randy	PROPN	PROPN;NOM
ジョルジュ	georges	ジョルジュ	george	PROPN	PROPN;NOM
フォース	tvinga	フォース	tving	N	V;IMP;FIN;ACT
知能	intelligenta	知能	intelligent	N	ADJ;NOM;PL
知能	intelligent	知能	intelligent	N	ADJ;NOM;INDF;MASC+FEM;SG
リヨン	lyon	リヨン	lyon	PROPN	PROPN;NOM
リヨン	lyons	リヨン	lyon	PROPN	PROPN;NOM
オンタリオ	ontario	オンタリオ	ontario	PROPN	PROPN;NOM
通訳	tolk	通訳	tolk	V	N;NOM;INDF;MASC+FEM;SG
通訳	tolkningen	通訳	tolkning	V	N;NOM;DEF;MASC+FEM;SG
通訳	tolkning	通訳	tolkning	V	N;NOM;INDF;MASC+FEM;SG
通訳	tolkning	通訳	tolkning	V	N;NOM;INDF;MASC+FEM;SG
ドロップ	sjunker	ドロップ	sjunka	N	V;IND;PRS;FIN;ACT
ドロップ	släpp	ドロップ	släpp	N	V;IMP;FIN;ACT
カーター	carter	カーター	cart	PROPN	PROPN;NOM
まど	madoka	まど	madoka	PROPN	N;NOM;INDF;MASC+FEM;SG
配達	leverans	配達	leverans	V	N;NOM;INDF;MASC+FEM;SG
婚姻	äktenskap	婚姻	äktenskap	V	N;NOM;INDF;NEUT;SG
婚姻	äktenskapet	婚姻	äktenskap	V	N;NOM;DEF;NEUT;SG
婚姻	giftermål	婚姻	giftermål	V	N;NOM;INDF;NEUT;SG
レバノン	libanesiska	レバノン	libanesisk	PROPN	ADJ;NOM;PL
レバノン	libanon	レバノン	libanon	PROPN	PROPN;NOM
ジョナサン	jonatan	ジョナサン	jonata	PROPN	N;NOM;DEF;MASC+FEM;SG
ジョナサン	jonathan	ジョナサン	jonathan	PROPN	N;NOM;INDF;MASC+FEM;SG
シカ	vinka	シカ	vinken	N	V;IMP;FIN;ACT
ハンブルク	hamburg	ハンブルク	hamburg	PROPN	PROPN;NOM
安達	adachi	安達	adachi	PROPN	PROPN;NOM
デイヴィス	davis	デイヴィス	davis	PROPN	PROPN;NOM
ケープ	cape	ケープ	cape	PROPN	PROPN;NOM
ケープ	kap	ケープ	kap	PROPN	N;NOM;INDF;NEUT;SG
ケープ	mantel	ケープ	mantel	PROPN	N;NOM;INDF;MASC+FEM;SG
ガルシア	garcia	ガルシア	garcia	PROPN	PROPN;NOM
ガルシア	garcía	ガルシア	garcía	PROPN	PROPN;NOM
ガルシア	garcía	ガルシア	garcía	PROPN	PROPN;NOM
百済	baekje	百済	baekje	PROPN	N;NOM;INDF;MASC+FEM;SG
エストニア	estland	エストニア	estland	PROPN	PROPN;NOM
大門	daimon	大門	daimon	PROPN	N;NOM;INDF;MASC+FEM;SG
特権	privilegierade	特権	privilegierad	N	ADJ;NOM;PL;PST;V.PTCP
特権	privilegierad	特権	privilegiera	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
平家	heike	平家	heike	PROPN	PROPN;NOM
メリー	muntra	メリー	muntra	PROPN	V;IMP;FIN;ACT
メリー	merry	メリー	merry	PROPN	N;NOM;INDF;MASC+FEM;SG
脅迫	hotande	脅迫	hota	V	ADJ;NOM;PRS;V.PTCP
脅迫	hotfullt	脅迫	hotfull	V	ADJ;NOM;INDF;NEUT;SG
脅迫	hotfull	脅迫	hotfull	V	ADJ;NOM;INDF;MASC+FEM;SG
脅迫	hot	脅迫	hot	V	N;NOM;INDF;NEUT;SG
脅迫	hotelser	脅迫	hotelse	V	N;NOM;INDF;MASC+FEM;PL
脅迫	utpressning	脅迫	utpressning	V	N;NOM;INDF;MASC+FEM;SG
倉田	kurata	倉田	kurat	PROPN	N;NOM;INDF;MASC+FEM;SG
ジオン	dione	ジオン	dunna	PROPN	PROPN;NOM
遭難	nöd	遭難	nöd	V	N;NOM;INDF;MASC+FEM;SG
遭難	nödsignal	遭難	nödsignal	V	N;NOM;INDF;MASC+FEM;SG
オファー	erbjudande	オファー	erbjudande	N	ADJ;NOM;PRS;V.PTCP
線形	linjära	線形	linjär	N	ADJ;NOM;PL
線形	linjärt	線形	linjärd	N	ADJ;NOM;INDF;NEUT;SG
リプレイ	repris	リプレイ	repris	PROPN	N;NOM;INDF;MASC+FEM;SG
コンチネンタル	continental	コンチネンタル	continental	PROPN	N;NOM;INDF;MASC+FEM;SG
コンチネンタル	kontinental	コンチネンタル	kontinental	PROPN	N;NOM;INDF;MASC+FEM;SG
コンチネンタル	kontinentala	コンチネンタル	kontinental	PROPN	ADJ;NOM;PL
ウズベキスタン	uzbekistan	ウズベキスタン	uzbekistan	PROPN	PROPN;NOM
釈放	frigörande	釈放	frigörande	V	N;NOM;INDF;NEUT;SG
釈放	frisläppande	釈放	frisläppande	V	ADJ;NOM;PRS;V.PTCP
釈放	utgåva	釈放	utgåva	V	N;NOM;INDF;MASC+FEM;SG
釈放	release	釈放	release	V	N;NOM;INDF;MASC+FEM;SG
豊後	bungo	豊後	bungo	PROPN	N;NOM;INDF;MASC+FEM;SG
メイ	may	メイ	may	PROPN	N;NOM;INDF;NEUT;SG
メイ	maj	メイ	maj	PROPN	N;NOM;INDF;MASC+FEM;SG
ディビジョン	division	ディビジョン	division	PROPN	N;NOM;INDF;MASC+FEM;SG
ディビジョン	delning	ディビジョン	delning	PROPN	N;NOM;INDF;MASC+FEM;SG
安部	abe	安部	abe	PROPN	PROPN;NOM
王族	kunglig	王族	kunglig	N	ADJ;NOM;INDF;MASC+FEM;SG
王族	kungligt	王族	kunglig	N	ADJ;NOM;INDF;NEUT;SG
非	opublicerade	非	opublicerad	N	ADJ;NOM;PL;PST;V.PTCP
非	privat	非	privat	N	ADJ;NOM;INDF;MASC+FEM;SG
非	privata	非	privat	N	ADJ;NOM;PL
非	privat	非	privat	N	ADJ;NOM;INDF;MASC+FEM;SG
水族館	akvarium	水族館	akvarium		N;NOM;INDF;NEUT;SG
水族館	akvarier	水族館	akvarie		N;NOM;INDF;MASC+FEM;PL
ロスト	förlorat	ロスト	förlora	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ロスト	förlorad	ロスト	förlorad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ロスト	vilse	ロスト	vilse	N	ADV
ロスト	förlorade	ロスト	förlora	N	ADJ;NOM;PL;PST;V.PTCP
フライング	flyger	フライング	flyga	N	V;IND;PRS;FIN;ACT
フライング	flyga	フライング	flyga	N	V;IMP;FIN;ACT
フライング	flygande	フライング	flyga	N	ADJ;NOM;PRS;V.PTCP
平等	jämlikhet	平等	jämlikhet	ADJ	N;NOM;INDF;MASC+FEM;SG
平等	jämställdhet	平等	jämställdhet	ADJ	N;NOM;INDF;MASC+FEM;SG
混雑	trafikstockningar	混雑	trafikstockning	V	N;NOM;INDF;MASC+FEM;PL
混雑	trängsel	混雑	trängsel	V	N;NOM;INDF;MASC+FEM;SG
混雑	överbelastning	混雑	överbelastning	V	N;NOM;INDF;MASC+FEM;SG
蓄積	ackumulerade	蓄積	ackumulera	V	ADJ;NOM;PL;PST;V.PTCP
蓄積	samlat	蓄積	samla	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
進入	tillvägagångssätt	進入	tillvägagångssätt	V	N;NOM;INDF;NEUT;SG
進入	inflygning	進入	inflygning	V	N;NOM;INDF;MASC+FEM;SG
ロータリー	roterande	ロータリー	roterande	N	ADJ;NOM;PRS;V.PTCP
宮古	miyako	宮古	miyako	PROPN	PROPN;NOM
春樹	haruki	春樹	haruki	PROPN	N;NOM;INDF;MASC+FEM;SG
ダイジェスト	smälta	ダイジェスト	smälta	N	V;IMP;FIN;ACT
クルス	cruz	クルス	cruz	PROPN	PROPN;NOM
ザール	saar	ザール	saar	PROPN	PROPN;NOM
独身	enda	独身	enda	N	ADJ;NOM
独身	ensamstående	独身	ensamstående	N	ADJ;NOM
独身	enstaka	独身	enstaka	N	ADJ;NOM
玲子	reiko	玲子	reiko	PROPN	N;NOM;INDF;MASC+FEM;SG
出羽	dewa	出羽	dewa	PROPN	PROPN;NOM
ファミコン	famicom	ファミコン	famicom	PROPN	PROPN;NOM
ミッドナイト	midnatt	ミッドナイト	midnatt	PROPN	N;NOM;INDF;MASC+FEM;SG
ミッドナイト	midnight	ミッドナイト	midnight	PROPN	N;NOM;INDF;MASC+FEM;SG
真夜	midnatt	真夜	midnatt	ADJ	N;NOM;INDF;MASC+FEM;SG
真夜	midnight	真夜	midnight	ADJ	N;NOM;INDF;MASC+FEM;SG
ピック	plocka	ピック	plocka	N	V;IMP;FIN;ACT
かおる	kaoru	かおる	kaoru		N;NOM;INDF;MASC+FEM;SG
セルゲイ	sergei	セルゲイ	sergei	PROPN	PROPN;NOM
セルゲイ	sergej	セルゲイ	sergej	PROPN	PROPN;NOM
アルジェリア	algeriska	アルジェリア	algerisk	PROPN	ADJ;NOM;PL
アルジェリア	algeriet	アルジェリア	algeri	PROPN	N;NOM;DEF;NEUT;SG
ドラッグ	läkemedel	ドラッグ	läkemedel	V	N;NOM;INDF;NEUT;PL
ドラッグ	droger	ドラッグ	drog	V	N;NOM;INDF;MASC+FEM;PL
ドラッグ	knark	ドラッグ	knark	V	N;NOM;INDF;NEUT;SG
ドラッグ	narkotika	ドラッグ	narkotika	V	N;NOM;INDF;MASC+FEM;PL
ドラッグ	drag	ドラッグ	drag	V	N;NOM;INDF;NEUT;SG
ミャンマー	burma	ミャンマー	burma	PROPN	PROPN;NOM
ミャンマー	myanmar	ミャンマー	myanmar	PROPN	PROPN;NOM
右京	ukyo	右京	ukyo	PROPN	N;NOM;INDF;MASC+FEM;SG
星雲	nebulosan	星雲	nebulosa	PROPN	N;NOM;DEF;MASC+FEM;SG
星雲	nebulosor	星雲	nebulosa	PROPN	N;NOM;INDF;MASC+FEM;PL
休憩	paus	休憩	paus	V	N;NOM;INDF;MASC+FEM;SG
休憩	break	休憩	break	V	N;NOM;INDF;NEUT;SG
休憩	rast	休憩	rast	V	N;NOM;INDF;MASC+FEM;SG
休憩	brytning	休憩	brytning	V	N;NOM;INDF;MASC+FEM;SG
