que	das	que	der	CONJ	PRO;NOM;NEUT;SG
escollida	ausgewählt	escollida	auswählen	ADJ;FEM;SG;V.PTCP	V;V.PTCP
escollida	erwählt	escollida	erwählen	ADJ;FEM;SG;V.PTCP	V;V.PTCP
escollida	gewählt	escollida	wählen	ADJ;FEM;SG;V.PTCP	V;V.PTCP
escollida	ausgesucht	escollida	aussuchen	ADJ;FEM;SG;V.PTCP	V;V.PTCP
analitzar	analyse	analitzar	analyse	V;NFIN	N;NOM;FEM;SG
leo	leo	leo	leo		PROPN;NOM;MASC;SG
robin	robin	robar	robin		PROPN;NOM;SG
coet	raketen	coet	raket	ADJ;MASC;SG	N;PL
coet	rocket	coet	rocket	ADJ;MASC;SG	PROPN
abundants	reichlich	abundant	reichlich	ADJ;PL	ADV
accent	akzent	accent	akzent	N;MASC;SG	
pilastres	pilaster	pilastra	pilaster	N;FEM;PL	ADJ
deixebles	jünger	deixeble	jung	N;PL	ADJ
controvèrsia	polemik	controvèrsia	polemik	N;FEM;SG	
controvèrsia	kontroversen	controvèrsia	kontrovers	N;FEM;SG	ADJ
controvèrsia	kontroverse	controvèrsia	kontroverse	N;FEM;SG	ADJ;NOM;FEM;SG
controvèrsia	auseinandersetzung	controvèrsia	auseinandersetzen	N;FEM;SG	
controvèrsia	streit	controvèrsia	streit	N;FEM;SG	ADJ
controvèrsia	anfechten	controvèrsia	anfechten	N;FEM;SG	V;NFIN
controvèrsia	streitigkeiten	controvèrsia	streitigkeit	N;FEM;SG	N;NOM;FEM;PL
controvèrsia	anfechtung	controvèrsia	anfechtung	N;FEM;SG	ADJ
controvèrsia	streitigkeit	controvèrsia	streitigkeit	N;FEM;SG	ADJ
controvèrsia	streit	controvèrsia	streit	N;FEM;SG	ADJ
alí	ali	alí	ali		PROPN;NOM;MASC;SG
fidelitat	treue	fidelitat	treu	N;FEM;SG	ADJ;NOM
focus	schwerpunkt	focus	schwerpunkt		ADJ
focus	focus	focus	focus		PROPN;NOM;SG
focus	schwerpunkte	focus	schwerpunkt		ADJ;SG
focus	fokussierung	focus	fokussierung		N;NOM;FEM;SG
focus	fokus	focus	fokus		ADJ
focus	konzentrieren	focus	konzentrieren		V;NFIN
emperadriu	kaiserin	emperadriu	kaiserin	N;FEM;SG	PROPN;NOM;FEM;SG
blanco	blanco	blanco	blanco		PROPN;NOM;SG
pura	pur	pur	pur	ADJ;FEM;SG	
pura	pure	pur	pur	ADJ;FEM;SG	
queen	queen	quear	queen		PROPN;NOM;SG
queen	königin	quear	königin		ADJ
lesió	verletzte	lesió	verletzen	N;FEM;SG	V;IND;SG;3;PST;FIN
lesió	verletzungen	lesió	verletzungen	N;FEM;SG	V;NFIN
lesió	schädigung	lesió	schädigung	N;FEM;SG	ADJ
lesió	schaden	lesió	schaden	N;FEM;SG	V;NFIN
lesió	läsionen	lesió	läsionen	N;FEM;SG	N;NOM;PL
lesió	läsion	lesió	läsion	N;FEM;SG	PROPN
roland	roland	roland	roland		PROPN;NOM;MASC;SG
operador	operator	operador	operator	N;MASC;SG	PROPN
operador	betreiber	operador	betreiber	N;MASC;SG	
operador	vermittlung	operador	vermittlung	N;MASC;SG	ADJ
operador	bediener	operador	bediener	N;MASC;SG	ADJ
simó	simon	simó	simon		PROPN;NOM;MASC;SG
crim	kriminalität	crim	kriminalität	N;MASC;SG	ADJ
crim	verbrechen	crim	verbrechen	N;MASC;SG	V;NFIN
crim	straftat	crim	strafta	N;MASC;SG	PROPN
dionís	dionysos	dionís	dionysos	ADJ;MASC;SG	PROPN;NOM;MASC;SG
dionís	dionysius	dionís	dionysius	ADJ;MASC;SG	PROPN;NOM;MASC;SG
sans	sans	san	sans		PROPN;NOM;SG
mite	mythen	mite	mythen	N;MASC;SG	V;NFIN
mite	gerücht	mite	rüchen	N;MASC;SG	ADJ
mite	mythos	mite	mythos	N;MASC;SG	
mer	mer	mer	mer	ADJ;MASC;SG	
enzims	enzyme	enzim	enzym	N;MASC;PL	
enzims	enzymen	enzim	enzymen	N;MASC;PL	
inspecció	inspektionen	inspecció	inspektion	N;FEM;SG	V;NFIN
inspecció	kontrolle	inspecció	kontroll	N;FEM;SG	ADJ;NOM;FEM;SG
barroca	barocke	barroc	barock	ADJ;FEM;SG	ADJ;NOM;FEM;PL
productors	erzeuger	productor	erzeuger	N;MASC;PL	ADJ
productors	hersteller	productor	hersteller	N;MASC;PL	ADJ
productors	produzenten	productor	produzent	N;MASC;PL	V;IND;PL;3;PST;FIN
càrregues	belastungen	càrrega	belastung	N;FEM;PL	V;NFIN
càrregues	ladungen	càrrega	ladungen	N;FEM;PL	V;NFIN
càrregues	lasten	càrrega	lasten	N;FEM;PL	V;NFIN
suárez	suárez	suárez	suárez		PROPN;NOM;MASC;SG
suárez	suarez	suárez	suarez		PROPN;NOM;SG
directes	direktes	directe	direkt	ADJ;PL	ADJ;NOM;NEUT;SG
frases	sätze	frase	satzen	N;FEM;PL	
frases	ausdrücke	frase	ausdrücken	N;FEM;PL	
frases	sätze	frase	satzen	N;FEM;PL	
frases	sätzen	frase	sätzen	N;FEM;PL	V;NFIN
estel	star	estel	Star		PROPN
barbara	barbara	barbara	barbara		ADJ
cercador	sucher	cercador	sucher	N;MASC;SG	ADJ
cercador	suchenden	cercador	suchend	N;MASC;SG	V;FIN
acceptació	akzeptanz	acceptació	akzeptanz	N;FEM;SG	
acceptació	annahme	acceptació	annehmen	N;FEM;SG	
mari	mari	marar	mari		PROPN;NOM;SG
plàstic	kunststoff	plàstic	kunststoff		PROPN
plàstic	plastische	plàstic	plastisch		ADJ;NOM;FEM;PL
plàstic	kunststoffe	plàstic	kunststoff		N;NOM;PL
plàstic	plastik	plàstic	plastik		ADJ
malament	falschen	malament	falsch	ADV	ADJ
malament	unrecht	malament	unrecht	ADV	ADJ
malament	falsch	malament	falsch	ADV	ADJ
malament	falsche	malament	falsch	ADV	ADJ;NOM;FEM;PL
donald	donald	donald	donald	ADJ;SG	PROPN;NOM;MASC;SG
enfocament	vorgehensweise	enfocament	vorgehensweise	N;MASC;SG	ADV
enfocament	vorgehen	enfocament	vorgehen	N;MASC;SG	V;NFIN
expressions	ausdrücken	expressió	ausdrücken	N;FEM;PL	V;NFIN
expressions	ausdruck	expressió	ausdruck	N;FEM;PL	N;SG
expressions	ausdrücke	expressió	ausdrücken	N;FEM;PL	
tanzània	tansania	tanzània	tansania	ADJ;FEM;SG	PROPN;NOM;MASC;SG
extremadura	extremadura	extremadura	extremadura	N;FEM;SG	PROPN
guanyadora	sieger	guanyador	sieger	ADJ;FEM;SG	
guanyadora	gewinner	guanyador	gewinner	ADJ;FEM;SG	
confluència	zusammenfluss	confluència	zusammenflussen	N;FEM;SG	ADJ
confluència	einmündung	confluència	einmündung	N;FEM;SG	ADJ
núvols	bewölkt	núvol	bewölken	N;MASC;PL	ADJ
núvols	wolken	núvol	wolken	N;MASC;PL	
núvols	wolke	núvol	wolk	N;MASC;PL	
dewey	dewey	dewey	dewey		PROPN;NOM;MASC;SG
dissenyada	entworfen	dissenyat	entwerfen	ADJ;FEM;SG;V.PTCP	V;V.PTCP
dissenyada	entwarf	dissenyat	entwerfen	ADJ;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
dissenyada	konzipiert	dissenyat	konzipieren	ADJ;FEM;SG;V.PTCP	V;V.PTCP
zhang	zhang	zhang	zhang	PROPN	PROPN;NOM;MASC;SG
bros	bros	bros	bros	PROPN	PROPN
bros	brüder	bros	brüder	PROPN	N;NOM;MASC;PL
profundament	tief	profundament	tief	ADV	ADJ
jutjat	gerichtsgebäude	jutjat	gerichtsgebäude	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
jutjat	courthouse	jutjat	courthouse	ADJ;MASC;SG;V.PTCP	PROPN
bengala	bengalen	bengala	bengelen		ADJ
reconeguts	erkannte	reconegut	erkennen	ADJ;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN
reconeguts	anerkannte	reconegut	anerkannt	ADJ;MASC;PL;V.PTCP	ADJ;SG
reconeguts	erkannt	reconegut	erkennen	ADJ;MASC;PL;V.PTCP	V;V.PTCP
reconeguts	anerkannt	reconegut	anerkennen	ADJ;MASC;PL;V.PTCP	V;V.PTCP
convencional	herkömmliche	convencional	herkömmlich	ADJ;SG	ADJ;NOM;FEM;PL
convencional	konventionelle	convencional	konventionell	ADJ;SG	ADJ;NOM;FEM;PL
consideració	erwägung	consideració	Erwägung	N;FEM;SG	V
consideració	überlegung	consideració	überlegung	N;FEM;SG	ADV
consideració	berücksichtigung	consideració	berücksichtigung	N;FEM;SG	ADJ
procediments	prozeduren	procediment	prozeduren	N;MASC;PL	V;NFIN
procediments	verfahren	procediment	verfahren	N;MASC;PL	V;NFIN
gradualment	allmählich	gradualment	allmählich	ADV	ADJ
gradualment	schrittweise	gradualment	schrittweise	ADV	ADJ
fantasia	fantasy	fantasia	fantasy		PROPN
fantasia	fantasien	fantasia	fantasien		N;NOM;PL
fantasia	fantasie	fantasia	fantasie		ADJ
mongòlia	mongolei	mongòlia	mongolei	ADJ;FEM;SG	PROPN;NOM;FEM;SG
prohibició	verbots	prohibició	verbots	N;FEM;SG	
prohibició	verbot	prohibició	verbieten	N;FEM;SG	V;IND;SG;3;PST;FIN
optar	opt	optar	opt	V;NFIN	
restaurada	restauriert	restaurar	restaurieren	ADJ;FEM;SG;V.PTCP	V;V.PTCP
restaurada	wiederhergestellt	restaurar	wiederherstellen	ADJ;FEM;SG;V.PTCP	V;V.PTCP
restaurada	renoviert	restaurar	renovieren	ADJ;FEM;SG;V.PTCP	V;V.PTCP
quins	welche	quin	welch	PRO;MASC;PL	PRO;NOM;SG
quins	was	quin	was	PRO;MASC;PL	PRO;NOM;NEUT;SG
quins	welchen	quin	welch	PRO;MASC;PL	PRO;NOM;SG
extra	zusätzliches	extra	zusätzlich		ADJ;NOM;NEUT;SG
extra	zusätzlichen	extra	zusätzlich		ADJ
extra	zusätzliche	extra	zusätzlich		ADJ;NOM;FEM;PL
interpretacions	interpretation	interpretació	interpretation	N;FEM;PL	ADJ
interpretacions	auslegungen	interpretació	auslegungen	N;FEM;PL	V;NFIN
interpretacions	auslegung	interpretació	auslegung	N;FEM;PL	ADV
interpretacions	interpretationen	interpretació	interpretationen	N;FEM;PL	V;NFIN
cable	wire	cable	wir	N;MASC;SG	PROPN;NOM;SG
cable	draht	cable	drahen	N;MASC;SG	
cable	stacheldraht	cable	stacheldraht	N;MASC;SG	ADJ
cable	kabel	cable	kabel	N;MASC;SG	
cable	kabelfernsehen	cable	kabelfernsehen	N;MASC;SG	ADJ
cable	cable	cable	cable	N;MASC;SG	
cable	seilbahn	cable	seilbahn	N;MASC;SG	PROPN;SG
afrique	afrique	afrique	afrique	N;FEM;SG	PROPN;NOM;SG
blasco	blasco	blasco	blasco		PROPN;NOM;SG
especialitat	spezialitäten	especialitat	spezialität	N;FEM;SG	V;NFIN
especialitat	spezialität	especialitat	spezialität	N;FEM;SG	ADJ
especialitat	fachgebiet	especialitat	fachgebieten	N;FEM;SG	ADJ
especialitat	spezialgebiet	especialitat	spezialgebiet	N;FEM;SG	ADJ
barres	stäbe	barra	staben		N;NOM
barres	balken	barra	balken		V;NFIN
barres	nachtleben	barra	nachtleben		V;NFIN
músculs	muskeln	múscul	muskeln	N;MASC;PL	
músculs	muskulatur	múscul	muskulatur	N;MASC;PL	PROPN
lunar	lunar	lunar	lunar	ADJ;SG	PROPN
mons	mons	mons	mons	N;MASC;PL	PROPN
lesions	verletzte	lesió	verletzen	N;FEM;PL	V;IND;SG;3;PST;FIN
lesions	verletzungen	lesió	verletzungen	N;FEM;PL	V;NFIN
lesions	verletzung	lesió	verletzung	N;FEM;PL	N;FEM;SG
lesions	verletzten	lesió	verletzen	N;FEM;PL	V;IND;PL;3;PST;FIN
dominació	vorherrschaft	dominació	vorherrschaft	N;FEM;SG	ADJ
dominació	herrschaft	dominació	herrschaft	N;FEM;SG	ADJ
educatiu	bildungs	educatiu	bildungs	ADJ;MASC;SG	
garrigues	garrigues	garriga	garrigues	N;FEM;PL	ADJ;NOM;NEUT;SG
automàticament	automatisch	automàticament	automatisch	ADV	ADJ
violinista	fiddler	violinista	fiddler	N;SG	PROPN;NOM;SG
johnny	johnny	johnny	johnny	PROPN	PROPN;NOM;MASC;SG
capacitats	leistungsmerkmale	capacitat	leistungsmerkmale	N;FEM;PL	ADJ;NOM;FEM;PL
capacitats	fähigkeiten	capacitat	fähigkeit	N;FEM;PL	V;NFIN
dissenyador	konstrukteur	dissenyador	konstrukteur	N;MASC;SG	ADJ
dissenyador	designer	dissenyador	designer	N;MASC;SG	ADJ
asteroide	asteroiden	asteroide	asteroiden	N;MASC;SG	
beat	beat	beat	beaten		PROPN;SG
beat	schlagen	beat	schlagen		V;NFIN
beat	takt	beat	takt		ADJ
elena	elena	elè	elena		PROPN;NOM;SG
roberts	roberts	robert	roberts		PROPN
qualitats	qualitäten	qualitat	qualität	N;FEM;PL	V;NFIN
porc	schweine	porc	schweinen		
solidaritat	solidarisch	solidaritat	solidarisch	N;FEM;SG	ADJ
solidaritat	solidarität	solidaritat	solidarität	N;FEM;SG	PROPN
maçoneria	mauerwerk	maçoneria	mauerwerk	N;FEM;SG	ADJ
kevin	kevin	kevir	kevin	PROPN	PROPN;NOM;MASC;SG
pluges	regnet	pluja	regnen	N;FEM;PL	V;IND;SG;3;PRS;FIN
pluges	regenfälle	pluja	regenfall	N;FEM;PL	ADJ
pluges	regen	pluja	rege	N;FEM;PL	V;NFIN
innovació	innovationen	innovació	innovation	N;FEM;SG	V;NFIN
innovació	innovation	innovació	innovation	N;FEM;SG	PROPN
secretaria	sekretariat	secretaria	sekretariat	N;FEM;SG	ADJ
secretaria	generalsekretariat	secretaria	generalsekretariat	N;FEM;SG	ADJ
legals	rechtliches	legal	rechtlich	ADJ;PL	ADJ;NOM;NEUT;SG
legals	rechtsgrundlage	legal	rechtsgrundlage	ADJ;PL	ADJ;NOM;FEM;SG
barca	barca	barca	barca	N;FEM;SG	PROPN
ortografia	rechtschreibung	ortografia	rechtschreibung	N;FEM;SG	ADJ
ortografia	buchstabieren	ortografia	buchstabieren	N;FEM;SG	V;NFIN
ortografia	schreibweise	ortografia	schreibweise	N;FEM;SG	ADJ
roy	roy	roy	roy	PROPN	PROPN;NOM;MASC;SG
complexes	komplexes	complex	komplex	ADJ;FEM;PL	ADJ;NOM;NEUT;SG
nois	jungs	noi	jungs	N;MASC;PL	ADV
nois	jungen	noi	jung	N;MASC;PL	ADJ
nois	jungs	noi	jungs	N;MASC;PL	ADV
atemptat	attentate	atemptat	attentaten	N;MASC;SG	N;NOM;FEM;PL
atemptat	ermordung	atemptat	ermordung	N;MASC;SG	
atemptat	mord	atemptat	mord	N;MASC;SG	
dictador	diktator	dictador	diktator	N;MASC;SG	
jurista	jurist	jurista	jurist	N;SG	ADJ
wang	wang	wang	wang	PROPN	PROPN;NOM;MASC;SG
disciplines	fachbereiche	disciplina	fachbereich	N;FEM;PL	ADJ;NOM;FEM;PL
prima	cousin	prim	cousin	ADJ;FEM;SG	
prima	vetter	prim	vett	ADJ;FEM;SG	
prima	cousine	prim	cousine	ADJ;FEM;SG	
anarquista	anarchisten	anarquista	anarchist	N;SG	N;NOM;PL
anarquista	anarchist	anarquista	anarchist	N;SG	PROPN
presos	gefangener	pres	gefangen	N;MASC;PL	ADJ
presos	gefangene	pres	gefangen	N;MASC;PL	ADJ;NOM;FEM;PL
presos	gefangenen	pres	gefangen	N;MASC;PL	V;IND;PL;3;FIN
presos	häftlinge	pres	häftlinge	N;MASC;PL	
presos	häftlingen	pres	häftlingen	N;MASC;PL	
preguntes	fragen	pregunta	fragen	N;FEM;PL	V;NFIN
nena	nena	nena	nena	N;FEM;SG	PROPN;NOM;SG
domènec	dominic	domènec	dominic		PROPN;NOM;MASC;SG
teu	deine	teu	dein	DET;MASC;SG;1	PRO;NOM;MASC;SG
teu	deiner	teu	dein	DET;MASC;SG;1	PRO;NOM;MASC;SG
teu	deins	teu	deins	DET;MASC;SG;1	
hessen	hessen	hes	hessen	ADJ;SG	PROPN;NOM;NEUT;SG
hessen	hesse	hes	hessen	ADJ;SG	PROPN;NOM;SG
afectat	betreffenden	afectat	betreffend	ADJ;MASC;SG;V.PTCP	ADJ;PL
afectat	betroffenen	afectat	betroffen	ADJ;MASC;SG;V.PTCP	ADJ;PL
regularment	regulär	regularment	regulär	ADV	ADJ
regularment	regelmäßige	regularment	regelmäßig	ADV	ADJ;NOM;FEM;PL
regularment	regelmässig	regularment	regelmäßig	ADV	ADJ
regularment	regelmäßig	regularment	regelmäßig	ADV	ADJ
avançat	erweitert	avançat	erweitern	ADJ;MASC;SG;V.PTCP	V;V.PTCP
avançat	erweiterte	avançat	erweitern	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
avançat	fortgeschritten	avançat	fortschreiten	ADJ;MASC;SG;V.PTCP	V;V.PTCP
avançat	fortgeschrittene	avançat	fortgeschritten	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
alessandro	alessandro	alessandro	alessandro		PROPN;NOM;SG
extens	umfangreiche	extens	umfangreich	ADJ;MASC;SG	ADJ;NOM;FEM;PL
extens	umfassende	extens	umfassend	ADJ;MASC;SG	ADJ;NOM;FEM;PL
neteja	klare	neteja	klar	N;FEM;SG	ADJ;NOM;FEM;PL
neteja	löschen	neteja	löschen	N;FEM;SG	V;NFIN
neteja	klar	neteja	klar	N;FEM;SG	ADJ
neteja	deutlich	neteja	deutlich	N;FEM;SG	ADJ
neteja	reinigungsmittel	neteja	reinigungsmittel	N;FEM;SG	ADJ
neteja	aufräumen	neteja	aufräumen	N;FEM;SG	V;NFIN
neteja	reinigen	neteja	reinig	N;FEM;SG	V;NFIN
neteja	putzen	neteja	putzen	N;FEM;SG	V;NFIN
supercopa	supercopa	supercopa	supercopa	N;FEM;SG	PROPN;NOM;SG
disparar	schieß	disparar	scheißen	V;NFIN	;SG
jules	jules	jula	jules		PROPN;NOM;MASC;SG
disposats	willens	disposat	willens	ADJ;MASC;PL;V.PTCP	
jaime	jaime	jaime	jaime		PROPN;NOM;SG
afluents	zuflüsse	afluent	zuflüssen	N;MASC;PL	
afluents	nebenflüsse	afluent	nebenfluß	N;MASC;PL	ADJ
causant	verstorbener	causar	verstorben	V;V.MSDR	ADJ
causant	verstorben	causar	versterben	V;V.MSDR	V;V.PTCP
causant	gestorben	causar	sterben	V;V.MSDR	V;V.PTCP
causant	verstorbenen	causar	verstorben	V;V.MSDR	V;IND;PL;3;PST;FIN
causant	verstorbene	causar	verstorben	V;V.MSDR	ADJ;NOM;FEM;SG
supervivents	überlebenden	supervivent	überlebend	N;PL	V;IND;PL;3;FIN
supervivents	überlebende	supervivent	überlebend	N;PL	ADJ;NOM;FEM;PL
supervivents	hinterbliebene	supervivent	hinterblieben	N;PL	ADJ;NOM;FEM;PL
supervivents	hinterbliebenen	supervivent	hinterblieben	N;PL	ADJ;PL
malik	malik	malik	malik		PROPN;NOM;MASC;SG
mora	mora	mora	mora		PROPN;NOM;SG
galàxia	galaxien	galàxia	galaxien	N;FEM;SG	
galàxia	galaxie	galàxia	galaxie	N;FEM;SG	
galàxia	galaxis	galàxia	galaxis	N;FEM;SG	PROPN;NOM;SG
galàxia	galaxy	galàxia	galaxy	N;FEM;SG	PROPN;NOM;SG
complexitat	komplexität	complexitat	komplexität	N;FEM;SG	ADJ
complexitat	komplexe	complexitat	komplex	N;FEM;SG	ADJ;NOM;FEM;PL
complexitat	vielschichtigkeit	complexitat	vielschichtigkeit	N;FEM;SG	ADJ
biografies	biographien	biografia	biographie	N;FEM;PL	
edificacions	gebäuden	edificació	gebäuden	N;FEM;PL	V;NFIN
edificacions	bauwerke	edificació	bauwerk	N;FEM;PL	
edificacions	gebäude	edificació	gebäude	N;FEM;PL	ADJ
cremar	brenn	cremar	brenn	V;NFIN	
cremar	verbrennung	cremar	verbrennung	V;NFIN	N;NOM;FEM;SG
cremar	burn	cremar	burn	V;NFIN	PROPN;NOM;SG
culpa	schuld	culpar	schuld	V;IND;SG;3;PRS;FIN	ADJ
culpa	schuld	culpar	schuld	V;IND;SG;3;PRS;FIN	ADJ
culpa	schuldgefühle	culpar	schuldgefühle	V;IND;SG;3;PRS;FIN	ADJ;NOM;FEM;PL
sodi	sodium	sodi	sodium	N;MASC;SG	PROPN;NOM;SG
sodi	natrium	sodi	natrium	N;MASC;SG	PROPN
defenses	verteidigung	defensa	verteidigung	N;FEM;PL	N;NOM;FEM;SG
defenses	abwehr	defensa	abwehr	N;FEM;PL	N;SG
barret	hüte	barret	hüt	N;MASC;SG	N;NOM;PL
barret	hat	barret	haben	N;MASC;SG	V;IND;SG;3;PRS;FIN
unión	unión	unión	unión	N;FEM;SG	PROPN;NOM;MASC;SG
forestal	forstwirtschaftliche	forestal	forstwirtschaftlich	ADJ;SG	ADJ;NOM;FEM;PL
forestal	forst	forestal	forsen	ADJ;SG	PROPN;NOM;SG
elx	elche	elx	elch	PROPN	
níger	niger	níger	nige	N;MASC;SG	PROPN;NOM;SG
nepal	nepal	nepal	nepal	ADJ;SG	PROPN;NOM;NEUT;SG
processament	weiterverarbeitung	processament	weiterverarbeitung	N;MASC;SG	ADJ
processament	veredelung	processament	veredelung	N;MASC;SG	
estimat	lieben	estimat	lieben	ADJ;MASC;SG;V.PTCP	V;FIN
estimat	liebte	estimat	lieben	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
estimat	liebten	estimat	lieben	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
estimat	geliebt	estimat	lieben	ADJ;MASC;SG;V.PTCP	V;V.PTCP
giacomo	giacomo	giacomo	giacomo	PROPN	PROPN;NOM;MASC;SG
financer	finanzen	financer	finanzen	ADJ;MASC;SG	
financer	finanzielle	financer	finanziell	ADJ;MASC;SG	ADJ;NOM;FEM;PL
financer	finanzdienstleistungen	financer	finanzdienstleistungen	ADJ;MASC;SG	N;NOM;FEM;PL
soci	partner	soci	partner	N;MASC;SG	ADJ
soci	gesellschafter	soci	gesellschaft	N;MASC;SG	ADJ
soci	kooperationspartner	soci	kooperationspartner	N;MASC;SG	ADJ
grahamstown	grahamstown	grahamstow	grahamstown	N;SG	PROPN
like	mögen	like	mögen		V;FIN
like	gefällt	like	gefallen		V;IND;SG;3;PRS;FIN
like	wie	like	wie		ADP
like	like	like	like		PROPN;NOM;SG
comparteix	teile	compartir	teilen	V;IND;SG;3;PRS;FIN	ADV
comparteix	share	compartir	shar	V;IND;SG;3;PRS;FIN	
comparteix	anteil	compartir	anteil	V;IND;SG;3;PRS;FIN	ADV
sabia	wussten	saber	wissen	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PST;FIN
sabia	kannte	saber	kennen	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
sabia	wusste	saber	wissen	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
sabia	wußte	saber	wissen	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
romanès	rumänische	romanès	rumänisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
esparta	sparta	espartar	sparta	N;FEM;SG	PROPN;NOM;SG
fongs	pilzen	fong	pilzen	N;MASC;PL	V;NFIN
fongs	pilze	fong	pilz	N;MASC;PL	
renovar	erneuerung	renovar	Erneuerung	V;NFIN	ADJ;NOM;FEM;SG
johannes	johannes	johanna	johannes		PROPN;NOM;MASC;SG
economista	ökonom	economista	ökonom	N;SG	PROPN;NOM;SG
economista	ökonomen	economista	ökonom	N;SG	
economista	wirtschaftswissenschaftler	economista	wirtschaftswissenschaftler	N;SG	ADJ
rossini	rossini	rossini	rossini	N;MASC;SG	PROPN;NOM;SG
seguí	folgten	seguí	folgen	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PST;FIN
seguí	folgte	seguí	folgen	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PST;FIN
cantants	sängerin	cantant	sängerin	N;PL	ADJ
cantants	sänger	cantant	sang	N;PL	ADJ
traïció	verrat	traïció	verraten	N;FEM;SG	
paco	paco	paco	paco	PROPN	PROPN;NOM;SG
estrictament	streng	estrictament	streng	ADV	ADJ
estrictament	strikt	estrictament	strikt	ADV	ADJ
roser	roser	roser	ros		PROPN;NOM;SG
censura	zensur	censura	zensur	N;FEM;SG	
combustió	verbrennungsmotor	combustió	verbrennungsmotor	N;FEM;SG	ADJ
koch	koch	koch	koch	PROPN	
comprensió	verständnisvoll	comprensió	verständnisvoll	N;FEM;SG	ADJ
comprensió	begreifen	comprensió	begreifen	N;FEM;SG	V;NFIN
comprensió	verständigung	comprensió	verständigung	N;FEM;SG	
comprensió	verstehen	comprensió	verstehen	N;FEM;SG	V;NFIN
seqüències	sequenzen	seqüència	sequenz	N;FEM;PL	V;NFIN
calcula	kalkulation	calcular	kalkulation	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
calcula	berechnung	calcular	berechnung	V;IND;SG;3;PRS;FIN	ADJ
pantà	marsch	pantà	marsch	N;MASC;SG	ADJ
pantà	moor	pantà	moor	N;MASC;SG	
pantà	marsh	pantà	marsh	N;MASC;SG	PROPN
carlemany	charlemagne	carlemany	charlemagne	N;MASC;SG	ADJ;NOM;FEM;SG
carlemany	karls	carlemany	karls	N;MASC;SG	
fitxers	dateien	fitxer	datei	N;MASC;PL	V;NFIN
mit	mit	mit	mit		ADP
serrano	serrano	serrano	serrano	PROPN	PROPN;NOM;SG
taxes	gebühren	taxa	gebühren	N;FEM;PL	V;V.PTCP
taxes	gebühr	taxa	gebühr	N;FEM;PL	
txec	tschechische	txec	tschechisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
txec	czech	txec	czech	ADJ;MASC;SG	PROPN;SG
txec	tschechischen	txec	tschechisch	ADJ;MASC;SG	ADJ;NOM;MASC;PL
modernisme	modernität	modernisme	modernität	N;MASC;SG	ADJ
modernisme	moderne	modernisme	modern	N;MASC;SG	ADJ;NOM;FEM;SG
serres	serres	serra	serr	N;FEM;PL	PROPN;NOM;SG
aïllat	isolieren	aïllat	isolieren	ADJ;MASC;SG;V.PTCP	V;NFIN
aïllat	isolierten	aïllat	isoliert	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
aïllat	isolierte	aïllat	isoliert	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
necessàriament	zwangsläufig	necessàriament	zwangsläufig	ADV	ADJ
rehabilitació	instandsetzung	rehabilitació	instandsetzung	N;FEM;SG	
rehabilitació	rehabilitation	rehabilitació	rehabilitation	N;FEM;SG	PROPN
veient	anschauen	veure	anschauen	V;V.MSDR	V;NFIN
veient	zuschauen	veure	zuschauen	V;V.MSDR	V;NFIN
veient	schaue	veure	schau	V;V.MSDR	V;IND;SG;3;PRS;FIN
veient	beobachten	veure	beobachten	V;V.MSDR	V;NFIN
immigració	einwanderung	immigració	einwanderung	N;FEM;SG	
immigració	einwanderer	immigració	einwanderer	N;FEM;SG	ADJ
immigració	einwanderungspolitik	immigració	einwanderungspolitik	N;FEM;SG	ADJ
immigració	zuwanderung	immigració	zuwanderung	N;FEM;SG	PROPN
hab	viv	haber	viv		PROPN;NOM;MASC;SG
tracte	deal	tracte	deal	N;MASC;SG	
tracte	abmachung	tracte	abmachung	N;MASC;SG	ADV
protestant	protestantische	protestant	protestantisch	ADJ;SG	ADJ;NOM;FEM;PL
protestant	protestantischen	protestant	protestantisch	ADJ;SG	ADJ;NOM;PL
protestant	evangelischen	protestant	evangelisch	ADJ;SG	ADJ;NOM;MASC;PL
casals	casals	casal	casals		PROPN;NOM;MASC;SG
festivals	festivals	festival	festivals	N;MASC;PL	ADV
