ύδατα	водах	ύδωρ	вода	N;NOM;NEUT;PL	N;INAN;ESS;FEM;PL
νίκολας	николас	νίκολα	николас	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
νίκολας	николай	νίκολα	николай	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
αποκλεισμός	запретить	αποκλεισμός	запретить	N;NOM;MASC;SG	V;PFV;NFIN;ACT
φάντασμα	призраки	φάντασμα	призрак	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
κυριάρχησε	доминировали	κυριαρχώ	доминировать	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;PL;PST;FIN;ACT
μπέρναρντ	бернард	μπέρναρντ	бернард		N;ANIM;NOM;MASC;SG
μπέρναρντ	бернар	μπέρναρντ	бернар		N;ANIM;NOM;MASC;SG
νάνοι	карликов	νάνος	карлик	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
νάνοι	гномов	νάνος	гном	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
νάνοι	гномов	νάνος	гном	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
αργυρός	аргир	αργυρός	аргир	N;NOM;MASC;SG	
αιτήματα	требует	αίτημα	требовать	N;NOM;NEUT;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
φανταστική	фантастика	φανταστικός	фантастика	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ορκίζεται	клянется	ορκίζω	клясться	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;SG;3;FUT;FIN;MID
απόσυρση	вывод	απόσυρση	вывод	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
απόσυρση	снятие	απόσυρση	снятие	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
σιδηρόδρομος	железнодорожных	σιδηρόδρομος	железнодорожный	N;NOM;MASC;SG	ADJ;GEN;PL
σιδηρόδρομος	железнодорожный	σιδηρόδρομος	железнодорожный	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
σιδηρόδρομος	железнодорожные	σιδηρόδρομος	железнодорожный	N;NOM;MASC;SG	ADJ;NOM;PL
σιδηρόδρομος	железнодорожных	σιδηρόδρομος	железнодорожный	N;NOM;MASC;SG	ADJ;GEN;PL
σιδηρόδρομος	железнодорожный	σιδηρόδρομος	железнодорожный	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
χλώριο	хлора	χλώριο	хлор	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
φορούσε	носили	φορώ	носить	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;PL;PST;FIN;ACT
χθες	вчерашний	χθες	вчерашний	ADV	ADJ;NOM;MASC;SG
ποικίλει	варьируется	ποικίλλω	варьироваться	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
κροατών	хорватов	κροατός	хорват		N;ANIM;GEN;MASC;PL
ατμοσφαιρική	атмосферных	ατμοσφαιρικός	атмосферный	ADJ;NOM;FEM;SG	ADJ;GEN;PL
βροχοπτώσεις	осадков	βροχοπτώση	осадки	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
σαντζάκι	санджак	σαντζάκι	санджак		N;INAN;NOM;MASC;SG
διπλός	двойная	διπλός	двойной	DET;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG
διπλός	двойное	διπλός	двойной	DET;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
διπλός	двойной	διπλός	двойной	DET;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
διπλός	двойные	διπλός	двойной	DET;NOM;DEF;MASC;SG	ADJ;NOM;PL
ύπατος	консул	ύπατος	консул	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ραντ	рэнд	ραντ	рэнд		N;INAN;NOM;MASC;SG
ραντ	радд	ραντ	радд		N;ANIM;NOM;MASC;SG
δέκατη	десятой	δέκατος	десятый	ADJ;NOM;FEM;SG	ADJ;INS;FEM;SG
επιθυμητή	желаемое	επιθυμητός	желать	ADJ;NOM;FEM;SG	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;PASS
επιθυμητή	желаемых	επιθυμητός	желать	ADJ;NOM;FEM;SG	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
σίδηρο	железа	σίδηρος	железо	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
σίδηρο	железный	σίδηρος	железный	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
βιολογική	биологические	βιολογικός	биологический	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ιδανική	идеал	ιδανικός	идеал	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG
τσάι	чаю	τσάι	чай	N;NOM;NEUT;SG	N;INAN;DAT;MASC;SG
τσάι	чая	τσάι	чай	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
περιφερειών	регионы	περιφέρεια	регион	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
φλάνδρα	фландрии	φλάνδρα	фландрия	PROPN;ACC;FEM;SG	N;INAN;NOM;FEM;PL
πειραματικά	экспериментальных	πειραματικά	экспериментальный	ADV	ADJ;GEN;PL
πειραματικά	экспериментальная	πειραματικά	экспериментальный	ADV	ADJ;NOM;FEM;SG
πειραματικά	экспериментальные	πειραματικά	экспериментальный	ADV	ADJ;NOM;PL
πειραματικά	экспериментальное	πειραματικά	экспериментальный	ADV	ADJ;NOM;NEUT;SG
πειραματικά	экспериментальный	πειραματικά	экспериментальный	ADV	ADJ;NOM;MASC;SG
όγδοο	восьмая	όγδοο	восьмой	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
όγδοο	восьмое	όγδοο	восьмой	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
όγδοο	восьмой	όγδοο	восьмой	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
ασυνήθιστα	необычно	ασυνήθιστο	необычно	ADV	ADJ;NEUT;SG
ασυνήθιστα	необычный	ασυνήθιστο	необычный	ADV	ADJ;NOM;MASC;SG
ασυνήθιστα	необычная	ασυνήθιστο	необычный	ADV	ADJ;NOM;FEM;SG
ασυνήθιστα	необычное	ασυνήθιστο	необычный	ADV	ADJ;NOM;NEUT;SG
ασυνήθιστα	необычно	ασυνήθιστο	необычно	ADV	ADJ;NEUT;SG
ασυνήθιστα	необычные	ασυνήθιστο	необычный	ADV	ADJ;NOM;PL
πρέσβη	посол	πρέσβη	посол	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
νάπολι	наполи	νάπολι	наполь		N;INAN;NOM;MASC;SG
σοπράνο	сопрано	σοπράνο	сопрать		N;INAN;NOM;NEUT;SG
σοπράνο	сопрано	σοπράνο	сопрать		N;INAN;NOM;NEUT;SG
δάνεια	займов	δάνεια	заем	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
νετρονίων	нейтрон	νετρόνιος	нейтрон	N;GEN;NEUT;PL	N;INAN;NOM;MASC;SG
πρωτεΐνη	белка	πρωτεύνω	белок	N;NOM;FEM;SG	N;INAN;GEN;MASC;SG
πρωτεΐνη	белки	πρωτεύνω	белок	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
ερμιόνη	гермиона	ερμιόνη	гермион	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
συλλογικά	коллектив	συλλογικά	коллектив	ADV	N;INAN;NOM;MASC;SG
συλλογικά	коллективных	συλλογικά	коллективный	ADV	ADJ;GEN;PL
συλλογικά	коллективные	συλλογικά	коллективный	ADV	ADJ;NOM;PL
συλλογικά	коллективная	συλλογικά	коллективный	ADV	ADJ;NOM;FEM;SG
συλλογικά	коллективное	συλλογικά	коллективный	ADV	ADJ;NOM;NEUT;SG
εκτεταμένο	обширные	εκτεταμένος	обширный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
εκτεταμένο	расширенный	εκτεταμένος	расширить	ADJ;NOM;NEUT;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
εκτεταμένο	расширенная	εκτεταμένος	расширить	ADJ;NOM;NEUT;SG	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
εκτεταμένο	расширенное	εκτεταμένος	расширить	ADJ;NOM;NEUT;SG	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
εκτεταμένο	продлен	εκτεταμένος	продлить	ADJ;NOM;NEUT;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
γραφές	трудах	γραφή	труд	N;NOM;FEM;PL	N;INAN;ESS;MASC;PL
γραφές	писание	γραφή	писание	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
πρωτεύοντα	приматов	πρωτεύων	примат	ADV	N;ANIM;GEN;MASC;PL
χουσεΐν	хусейн	χούσεχν	хусейн	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
χουσεΐν	хуссейн	χούσεχν	хуссейн	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
σλαβική	слав	σλαβικός	слава	ADJ;NOM;FEM;SG	ADV
σίλβα	силва	σίλβα	силв		N;INAN;NOM;FEM;SG
σίλβα	сильва	σίλβα	сильв		N;INAN;NOM;FEM;SG
στιλ	style	στιλ	style	N;NOM;NEUT;SG	PROPN
συνθετικό	синтетических	συνθετικός	синтетический	N;NOM;NEUT;SG	ADJ;GEN;PL
συνθετικό	синт	συνθετικός	синт	N;NOM;NEUT;SG	
εισαγγελέα	прокурор	εισαγγελέας	прокурор	N;GEN;MASC;SG	N;ANIM;NOM;MASC;SG
εισαγγελέα	обвинитель	εισαγγελέας	обвинитель	N;GEN;MASC;SG	N;ANIM;NOM;MASC;SG
εναλλακτικό	альтернатива	εναλλακτικός	альтернатива	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
εναλλακτικό	альтернативных	εναλλακτικός	альтернативный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
αλάσκα	аляска	αλάσκα	аляска	PROPN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
απίθανο	вряд	απίθανος	вряд	ADJ;NOM;NEUT;SG	ADV
τεχνίτες	мастерам	τεχνίτης	мастер	N;NOM;MASC;PL	N;ANIM;DAT;MASC;PL
τεχνίτες	ремесленников	τεχνίτης	ремесленник	N;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
ρίμαν	римана	ρίμα	риман		N;INAN;NOM;MASC;SG
έτοιμη	готовы	έτοιμος	готовый	ADJ;NOM;FEM;SG	ADJ;PL
καταγράφηκε	записали	καταγράφω	записать	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;PL;PST;FIN;ACT
καταλονία	каталонии	καταλονία	каталония	PROPN;ACC;FEM;SG	N;INAN;NOM;FEM;PL
απότομη	крутых	απότομος	крутой	N;NOM;FEM;SG	ADJ;GEN;PL
απότομη	резкое	απότομος	резкий	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
επισήμανση	маркировки	επισήμανση	маркировка	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
δόκτωρ	доктор	δόκτωρ	доктор		N;ANIM;NOM;MASC;SG
δόκτωρ	врач	δόκτωρ	врач		N;ANIM;NOM;MASC;SG
πολλαπλά	множественные	πολλαπλά	множественный	ADV	ADJ;NOM;PL
ντένις	деннис	ντένις	деннис		N;ANIM;NOM;MASC;SG
ντένις	дэннис	ντένις	дэннис		N;ANIM;NOM;MASC;SG
ντένις	денис	ντένις	денис		N;ANIM;NOM;MASC;SG
ντένις	дени	ντένις	день		
μποντ	бонд	μποντ	бонд		N;ANIM;NOM;MASC;SG
όουεν	оуэн	όουεν	оуэн		N;ANIM;NOM;MASC;SG
συναγερμό	сигнализации	συναγερμός	сигнализация	N;NOM;MASC;SG	N;INAN;NOM;FEM;PL
ότο	отто	ότο	отто		N;ANIM;NOM;MASC;SG
βομβαρδιστικά	бомбардировщики	βομβαρδιστικά	бомбардировщик	ADV	N;ANIM;NOM;MASC;PL
γκυ	гай	γκυ	гай		N;ANIM;NOM;MASC;SG
γκυ	ги	γκυ	ги		N;INAN;NOM;MASC;SG
γκυ	парень	γκυ	парень		N;ANIM;NOM;MASC;SG
βίντσι	винчи	βίντσι	винчий		
αναζητά	стремится	αναζητώ	стремиться	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;MID
σάββα	сава	σάββα	сав	PROPN;ACC;MASC;SG	N;INAN;NOM;MASC;SG
γκαρσία	гарсия	γκαρσία	гарсия		N;INAN;NOM;FEM;SG
γκαρσία	гарсиа	γκαρσία	гарсиа		N;INAN;NOM;FEM;SG
ροές	кормит	ροή	кормить	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
ροές	потоков	ροή	поток	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
έρνεστ	эрнест	έρνεστ	эрнест		N;ANIM;NOM;MASC;SG
μουσουλμανική	мусульманских	μουσουλμανικός	мусульманский	ADJ;NOM;FEM;SG	ADJ;GEN;PL
μουσουλμανική	мусульманские	μουσουλμανικός	мусульманский	ADJ;NOM;FEM;SG	ADJ;NOM;PL
μουσουλμανική	мусульманин	μουσουλμανικός	мусульманин	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
μουσουλμανική	мусульмане	μουσουλμανικός	мусульманин	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;PL
ακτιβιστές	активистов	ακτιβιστής	активист	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
συλληφθεί	захватили	συλλαμβάνω	захватить	V;PFV;NFIN;PASS	V;PFV;IND;PL;PST;FIN;ACT
πολύτιμο	прелесть	πολύτιμο	прелесть	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
πολύτιμο	драгоценных	πολύτιμο	драгоценный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
πολύτιμο	драгоценные	πολύτιμο	драгоценный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
πολύτιμο	ценные	πολύτιμο	ценный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
οργανικά	органические	οργανικά	органический	ADV	ADJ;NOM;PL
οργανικά	органических	οργανικά	органический	ADV	ADJ;GEN;PL
οργανικά	органический	οργανικά	органический	ADV	ADJ;NOM;MASC;SG
λοιμώξεις	инфекций	λοίμωξη	инфекция	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
φανταστικό	фантастика	φανταστικός	фантастика	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
καθημερινές	ежедневная	καθημερινός	ежедневный	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
καθημερινές	daily	καθημερινός	daily	ADJ;NOM;FEM;PL	PROPN
καθημερινές	ежедневно	καθημερινός	ежедневно	ADJ;NOM;FEM;PL	ADV
καθημερινές	ежедневный	καθημερινός	ежедневный	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
καθημερινές	будни	καθημερινός	будень	ADJ;NOM;FEM;PL	N;INAN;NOM;MASC;PL
ραντεβού	рандеву	ραντεβός	рандеву	N;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
πολυπλοκότητα	сложности	πολυπλοκότητα	сложность	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
πολυπλοκότητα	сложность	πολυπλοκότητα	сложность	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
ιβ	ив	ιβ	ив	NUM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ιβ	ева	ιβ	ева	NUM;NOM;MASC;SG	N;ANIM;NOM;FEM;SG
απειλεί	угрожающие	απειλώ	угрожать	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
κριθεί	судили	κρίσκω	судить	V;PFV;NFIN;PASS	V;IPFV;IND;PL;PST;FIN;ACT
βράχος	rock	βράχος	rock	N;NOM;MASC;SG	PROPN
στάσεις	отношение	στάση	отношение	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
στάσεις	останавливается	στάση	останавливаться	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;MID
στάσεις	прекращается	στάση	прекращаться	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;PASS
προϋπολογισμού	бюджет	προϋπολογισμός	бюджет	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
κατασκευαστής	изготовителем	κατασκευαστής	изготовитель	N;NOM;MASC;SG	N;ANIM;INS;MASC;SG
καντάφι	каддафи	καντάφι	каддафи		N;INAN;NOM;MASC;SG
σουρινάμ	суринам	σουρινάμ	сурина		N;INAN;DAT;FEM;PL
χορν	хорн	χορν	хорна		
χορν	хорн	χορν	хорна		
χορν	рог	χορν	рог		N;INAN;NOM;MASC;SG
χορν	гудок	χορν	гудок		N;INAN;NOM;MASC;SG
χορν	рога	χορν	рог		N;INAN;NOM;MASC;PL
δάνειο	кредита	δάνειο	кредит	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
βέλη	дартс	βέλης	дартс	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
γκράχαμ	грэм	γκράχαμ	грэм		N;ANIM;NOM;MASC;SG
δοκιμασία	испытания	δοκιμασία	испытание	N;ACC;FEM;SG	N;INAN;NOM;NEUT;PL
δοκιμασία	проверка	δοκιμασία	проверка	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
δοκιμασία	тест	δοκιμασία	тест	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
δοκιμασία	испытание	δοκιμασία	испытание	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
πρόστιμο	оштрафованы	πρόστιμο	оштрафовать	N;NOM;NEUT;SG	V;PFV;PL;PST;V.PTCP;PASS
νύχια	ногтями	νύχιος	ногть	N;NOM;NEUT;PL	N;INAN;INS;FEM;PL
νύχια	ногтей	νύχιος	ногть	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
προτεστάντες	протестантов	προτεστάν	протестант	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
προτεστάντες	протестантской	προτεστάν	протестантский	N;NOM;MASC;PL	ADJ;INS;FEM;SG
αναμενόμενο	ожидалось	αναμενόμενο	ожидать	ADJ;NOM;NEUT;SG	V;IPFV;NEUT;IND;SG;PST;FIN;PASS
αναμενόμενο	ожидаемые	αναμενόμενο	ожидать	ADJ;NOM;NEUT;SG	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
αναμενόμενο	ожидается	αναμενόμενο	ожидать	ADJ;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
αναμενόμενο	ожидаемый	αναμενόμενο	ожидать	ADJ;NOM;NEUT;SG	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
αναμενόμενο	ожидаемое	αναμενόμενο	ожидать	ADJ;NOM;NEUT;SG	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;PASS
αναμενόμενο	ожидаемый	αναμενόμενο	ожидать	ADJ;NOM;NEUT;SG	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
τζιοβάνι	джованни	τζιοβάνι	джованни		N;ANIM;NOM;MASC;SG
γιούτα	юта	γιούτα	юто		N;INAN;NOM;MASC;SG
επανένωση	воссоединение	επανένωση	воссоединение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
επανένωση	воссоединение	επανένωση	воссоединение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
πυρίτιο	силиконовой	πυρίτιος	силиконовый	N;NOM;NEUT;SG	ADJ;INS;FEM;SG
πυρίτιο	силикатного	πυρίτιος	силикатный	N;NOM;NEUT;SG	ADJ;GEN;MASC;SG
λουίτζι	луиджи	λουίτζι	луидж		N;INAN;NOM;MASC;SG
γκριν	грин	γκριν	грин		
αλληλεπιδράσεις	взаимодействие	αλληλεπίδραση	взаимодействие	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
τροχούς	колеса	τροχός	колесо	N;ACC;MASC;PL	N;INAN;NOM;NEUT;PL
τροχούς	колёса	τροχός	колесо	N;ACC;MASC;PL	N;INAN;NOM;NEUT;PL
αποκλειστική	эксклюзивные	αποκλειστικός	эксклюзивный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
αποκλειστική	исключительной	αποκλειστικός	исключительный	ADJ;NOM;FEM;SG	ADJ;INS;FEM;SG
ερωτικά	эротические	ερωτικός	эротический	ADV	ADJ;NOM;PL
τερματίστηκε	прекращены	τερματίζω	прекратить	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;PL;PST;V.PTCP;PASS
