din	f	din	!	ADP;ACC	
girls	الفتيات	girls	فَتَاة	N;INDF;MASC;SG	N;NOM;DEF;PL
hesse	هيس	hesse	هيس	N;INDF;MASC;SG	
veronica	فيرونيكا	veronică	فِيرُونِيكَا	N;DEF;FEM;SG	
fernando	فرناندو	fernando	فِرنَاندُو	PROPN	
amos	عاموس	amos	عاموس	PROPN	
jordan	الاردن	jordan	أُردُنّ	PROPN	N;NOM;DEF;SG
jordan	jorda	jordan	مَذِيث	PROPN	
jordan	جوردان	jordan	جُوردَان	PROPN	
african	الافريقي	african	الافريقي	ADJ;INDF;MASC;SG	
african	الافريقية	african	أَفرِيقِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
african	افريقيا	african	افريقيا	ADJ;INDF;MASC;SG	
cunoștințe	معرفة	cunoștință	مَعرِفَة	N;INDF;FEM;PL	N;NOM;INDF;SG
cunoștințe	المعرفة	cunoștință	مَعرِفَة	N;INDF;FEM;PL	N;NOM;DEF;SG
cunoștințe	المعارف	cunoștință	مَعرِفَة	N;INDF;FEM;PL	N;NOM;DEF;PL
cuba	كوبا	cubă	كُوبَا	PROPN	
hai	هال	hai	هال	V;IND;SG;1;PRS;FIN	
hai	هاي	hai	هاي	V;IND;SG;1;PRS;FIN	
plata	الدفع	plată	دَفع	N;DEF;FEM;SG	N;NOM;DEF;SG
plata	السداد	plată	سَدَاد	N;DEF;FEM;SG	N;NOM;DEF;SG
plata	دفعة	plată	دَفعَة	N;DEF;FEM;SG	N;NOM;INDF;SG
plata	الدفعة	plată	دَفعَة	N;DEF;FEM;SG	N;NOM;DEF;SG
plata	دفع	plată	دَفَع	N;DEF;FEM;SG	V;PFV;MASC;SG;3;ACT
kennedy	كندي	kennedy	كَنَدِيّ	PROPN	ADJ;NOM;INDF;MASC;SG
kennedy	كيندي	kennedy	كيندي	PROPN	
kennedy	كينيدي	kennedy	كِينِيدِي	PROPN	
kennedy	كنيدي	kennedy	كنيدي	PROPN	
robin	روبين	robin	رُوبِين	PROPN	
robin	روبن	robin	رُوبِن	PROPN	
turnuri	الابراج	turn	بَرَج	N;INDF;FEM;PL	N;NOM;DEF;SG
sabie	السيف	sabie	سَيف	N;INDF;FEM;SG	N;NOM;DEF;SG
sabie	سيف	sabie	سيف	N;INDF;FEM;SG	
sabie	سيفا	sabie	سيفا	N;INDF;FEM;SG	
bandă	الشريط	bandă	شَرِيط	N;INDF;FEM;SG	N;NOM;DEF;SG
bandă	شريط	bandă	شَرِيط	N;INDF;FEM;SG	N;NOM;INDF;SG
bandă	العصابة	bandă	عَصَابَة	N;INDF;FEM;SG	N;NOM;DEF;SG
bandă	عصابة	bandă	عِصَابَة	N;INDF;FEM;SG	N;NOM;INDF;SG
nick	نيك	nick	نيك	PROPN	
nick	نك	nick	نك	PROPN	
desert	الحلوى	desert	حَلوَى	N;INDF;MASC;SG	N;NOM;DEF;SG
desert	التحلية	desert	تَحلِيَة	N;INDF;MASC;SG	N;NOM;DEF;SG
desert	الصحراء	desert	صَحرَاء	N;INDF;MASC;SG	N;NOM;DEF;SG
afectat	المتضررة	afecta	مُتَضَرِّر	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
afectat	يتاثر	afecta	تَاثَر	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;3;FIN;ACT
jucătorii	اللاعبين	jucător	لَاعِب	N;DEF;MASC;PL	N;NOM;DEF;PL
jucătorii	اللاعبون	jucător	لَاعِب	N;DEF;MASC;PL	N;NOM;DEF;PL
jucătorii	لاعبين	jucător	لَاعِب	N;DEF;MASC;PL	N;NOM;INDF;PL
acționează	التصرف	acționa	تَصَرُّف	V;IND;3;PRS;FIN	N;NOM;DEF;SG
acționează	الفعل	acționa	فِعل	V;IND;3;PRS;FIN	N;NOM;DEF;SG
acționează	التمثيل	acționa	تَمثِيل	V;IND;3;PRS;FIN	N;NOM;DEF;SG
harvard	هارفارد	harvard	هارفارد	N;INDF;MASC;SG	
harvard	هارفرد	harvard	هارفرد	N;INDF;MASC;SG	
mariana	ماريانا	mariană	مَارِيَانَا	N;DEF;FEM;SG	
dialectul	اللهجة	dialect	لَهجَة	N;DEF;MASC;SG	N;NOM;DEF;SG
dialectul	لهجة	dialect	لَهجَة	N;DEF;MASC;SG	N;NOM;INDF;SG
dick	دك	dick	دَك	PROPN	
dick	ديك	dick	دِيك	PROPN	
morgan	مورجان	morgan	مَورِج	PROPN	
morgan	مورغان	morgan	مَورِغ	PROPN	
roci	الصخور	rocă	صُخُور	N;INDF;FEM;PL	N;NOM;DEF;PL
viata	الحياة	viată	حَيَاة	N;DEF;FEM;SG	N;NOM;DEF;SG
viata	الحياه	viată	حِيَاه	N;DEF;FEM;SG	N;NOM;DEF;SG
viata	حياة	viată	حَيَاة	N;DEF;FEM;SG	N;NOM;INDF;SG
viata	lif	viată	قَثحَة	N;DEF;FEM;SG	
ibrahim	ابراهيم	ibrahim	ابراهيم	PROPN	
albi	بيضاء	alb	بَيضَاء		ADJ;NOM;INDF;FEM;SG
albi	الابيض	alb	أَبيَض		ADJ;NOM;DEF;MASC;SG
albi	وايت	alb	وايت		
albi	ابيض	alb	أَبيَض		
charlie	تشارلى	charlie	تشَارلِي	PROPN	
charlie	تشارلي	charlie	تشَارلِي	PROPN	
charlie	شارلي	charlie	شَارِلِيّ	PROPN	
filozof	الفيلسوف	filozof	فَيلَسُوف	N;INDF;MASC;SG	N;NOM;DEF;SG
belarus	بيلاروس	belarus	بِيلَارُوس	PROPN	
belarus	بيلاروسية	belarus	بيلاروسية	PROPN	
belarus	البيلاروسي	belarus	البيلاروسي	PROPN	
politicile	سياسات	politică	سِيَاسَة	N;DEF;FEM;PL	N;NOM;INDF;PL
politicile	السياسات	politică	سِيَاسَة	N;DEF;FEM;PL	N;NOM;DEF;PL
uniune	النقابة	uniune	نِقَابَة	N;INDF;FEM;SG	N;NOM;DEF;SG
uniune	نقابة	uniune	نِقَابَة	N;INDF;FEM;SG	N;NOM;INDF;SG
uniune	يونيون	uniune	يُونِيُون	N;INDF;FEM;SG	
uniune	الاتحاد	uniune	اِتِّحَاد	N;INDF;FEM;SG	N;NOM;DEF;SG
intens	مكثفة	intens	مُكَثَّف	ADV	ADJ;NOM;INDF;FEM;SG
intens	مكثف	intens	مُكَثَّف	ADV	ADJ;NOM;INDF;MASC;SG
salonul	الصالون	salon	صَالُون	N;DEF;MASC;SG	N;NOM;DEF;SG
salonul	صالون	salon	صَالُون	N;DEF;MASC;SG	N;NOM;INDF;SG
încercări	المحاكمات	încercare	مُحَاكَمَة	N;INDF;FEM;PL	N;NOM;DEF;PL
încercări	الاختبارات	încercare	اِختِبَار	N;INDF;FEM;PL	N;NOM;DEF;PL
aplicată	طبقت	aplica	طَبَّق	ADJ;INDF;FEM;SG	V;PFV;FEM;SG;3;ACT
aplicată	تطبق	aplica	طَبَّق	ADJ;INDF;FEM;SG	V;IPFV;FEM;IND;SG;3;FIN;ACT
cărămidă	طوب	cărămidă	طُوب	N;INDF;FEM;SG	
cărămidă	بريك	cărămidă	بَرِيك	N;INDF;FEM;SG	
sexual	الجنسية	sexual	جِنسِيَّة	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
fred	فرد	frede	فَرد	PROPN	N;NOM;INDF;SG
fred	فريد	frede	فريد	PROPN	
april	ابريل	april	أَبرِيل		N;GEN;INDF;SG
april	نيسان	april	نِيسَان		N;NOM;INDF;SG
astra	استرا	astra	اِستَرَا	PROPN	
diplomatice	الدبلوماسي	diplomatic	دِبلُومَاسِيّ	ADJ;INDF;FEM;PL	N;NOM;DEF;SG
diplomatice	دبلوماسية	diplomatic	دِبلُومَاسِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
diplomatice	الدبلوماسية	diplomatic	دِبلُومَاسِيَّة	ADJ;INDF;FEM;PL	N;NOM;DEF;SG
diplomatice	دبلوماسي	diplomatic	دِبلُومَاسِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
axa	المحور	axa	مِحوَر	N;DEF;FEM;SG	N;NOM;DEF;SG
axa	محور	axa	مِحوَر	N;DEF;FEM;SG	N;NOM;INDF;SG
decizii	القرارات	decizie	قَرَار	N;INDF;FEM;PL	N;NOM;DEF;PL
decizii	المقررات	decizie	مُقَرِّر	N;INDF;FEM;PL	N;NOM;DEF;PL
grupă	مجموعة	grupă	مَجمُوعَة	N;INDF;FEM;SG	N;NOM;INDF;SG
grupă	المجموعة	grupă	مَجمُوعَة	N;INDF;FEM;SG	N;NOM;DEF;SG
grupă	فرقة	grupă	فِرقَة	N;INDF;FEM;SG	N;NOM;INDF;SG
grupă	الفرقة	grupă	فِرقَة	N;INDF;FEM;SG	N;NOM;DEF;SG
zur	zu	zur	مَثّ	N;INDF;MASC;SG	
definită	معرف	definit	مَعرِف	ADJ;INDF;FEM;SG	
chimist	كيميائي	chimist	كِيمِيَائِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
chimist	الكيميائي	chimist	كِيمِيَائِيّ	N;INDF;MASC;SG	
diferență	الفرق	diferență	فِرقَة	N;INDF;FEM;SG	N;NOM;DEF;SG
diferență	اختلاف	diferență	اِختِلَاف	N;INDF;FEM;SG	N;NOM;INDF;SG
diferență	الاختلاف	diferență	اِختِلَاف	N;INDF;FEM;SG	N;NOM;DEF;SG
diferență	فرق	diferență	فِرقَة	N;INDF;FEM;SG	N;NOM;INDF;PL
sky	السما	sky	سَمَا	N;INDF;MASC;SG	N;NOM;DEF;SG
sky	سكاي	sky	سَاكِي	N;INDF;MASC;SG	
sky	السماء	sky	سَمَاء	N;INDF;MASC;SG	N;NOM;DEF;SG
preț	الثمن	preț	ثَمَن	N;INDF;MASC;SG	N;NOM;DEF;SG
preț	الاسعار	preț	سِعر	N;INDF;MASC;SG	N;NOM;DEF;PL
preț	سعره	preț	سعره	N;INDF;MASC;SG	PRO;NOM;FEM;SG;3
preț	السعر	preț	سِعر	N;INDF;MASC;SG	N;NOM;DEF;SG
lisabona	لشبونة	lisabonă	لشبونة	PROPN	N;NOM;INDF;SG
islam	الاسلام	islam	الاسلام	N;INDF;MASC;SG	
islam	اسلام	islam	اسلام	N;INDF;MASC;SG	
hrană	طعام	hrană	طَعَام	N;INDF;FEM;SG	N;NOM;INDF;SG
hrană	غذاء	hrană	غِذَاء	N;INDF;FEM;SG	N;NOM;INDF;SG
hrană	الطعام	hrană	طَعَام	N;INDF;FEM;SG	N;NOM;DEF;SG
hrană	الغذاء	hrană	غِذَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
voci	الاصوات	voce	صَوت	N;INDF;FEM;PL	N;NOM;DEF;PL
cauzat	سببت	cauzat	سَبَب	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
securitatea	الامن	securitate	أَمن	N;DEF;FEM;SG	N;NOM;DEF;SG
securitatea	الامنية	securitate	أُمنِيَّة	N;DEF;FEM;SG	N;NOM;DEF;SG
shortsummary	sh	shortsummary	sh	N;INDF;MASC;SG	
solare	شمسية	solar	شَمسِيّ	N;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
solare	شمسي	solar	شمسي	N;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
solare	الشمسية	solar	شَمسِيّ	N;INDF;FEM;PL	ADJ;NOM;DEF;FEM;SG
produsul	المنتج	produs	مُنتَج	N;DEF;MASC;SG	N;NOM;DEF;SG
produsul	منتجات	produs	مُنتَج	N;DEF;MASC;SG	N;NOM;INDF;PL
produsul	منتج	produs	مُنتَج	N;DEF;MASC;SG	N;NOM;INDF;SG
produsul	المنتجات	produs	مُنتَج	N;DEF;MASC;SG	N;NOM;DEF;PL
aparate	الاجهزة	apara	جِهَاز	N;INDF;FEM;PL	N;NOM;DEF;PL
eliminat	ازيلت	elimina	أَزَال	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;PASS
eliminat	ازال	elimina	أَزَال	ADJ;INDF;MASC;SG	
inițiale	الاولي	inițial	أَوَّلِيّ	ADJ;INDF;FEM;PL	
inițiale	اولية	inițial	أَوَّلِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
inițiale	اوليا	inițial	أَوَّلِيّ	ADJ;INDF;FEM;PL	ADJ;ACC;INDF;MASC;SG
oferite	عرضت	oferit	عَرَض	ADJ;INDF;FEM;PL	V;PFV;FEM;SG;3;ACT
cuplul	زوجين	cuplu	زُوجِين	N;DEF;MASC;SG	N;ACC;INDF;DU
cuplul	زوجان	cuplu	زوجان	N;DEF;MASC;SG	
cuplul	ثنائي	cuplu	ثُنَائِيّ	N;DEF;MASC;SG	ADJ;NOM;INDF;MASC;SG
statistici	الاحصائيات	statistică	إِحصَائِيّ	N;INDF;FEM;PL	ADJ;NOM;DEF;FEM;PL
statistici	الاحصاءات	statistică	إِحصَاء	N;INDF;FEM;PL	N;NOM;DEF;PL
statistici	الاحصاء	statistică	إِحصَاء	N;INDF;FEM;PL	N;NOM;DEF;SG
statistici	احصائيات	statistică	إِحصَائِيّ	N;INDF;FEM;PL	ADJ;NOM;INDF;FEM;PL
statistici	احصائيات	statistică	إِحصَائِيّ	N;INDF;FEM;PL	ADJ;NOM;INDF;FEM;PL
statistici	الرؤى	statistică	رُؤيَا	N;INDF;FEM;PL	N;NOM;DEF;PL
statistici	رؤى	statistică	رؤى	N;INDF;FEM;PL	N;NOM;INDF;SG
derivat	المستمدة	derivat	مُستَمَدّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
traduse	مترجمة	traduce	مُتَرَجِّم	ADJ;INDF;FEM;PL	N;NOM;INDF;SG
arabi	العرب	arab	عَرَب	N;INDF;MASC;PL	N;NOM;DEF;SG
arabi	عرب	arab	عرب	N;INDF;MASC;PL	
andy	اندي	andy	اندي	PROPN	
saturn	ساترن	saturn	ساترن	N;INDF;MASC;SG	
saturn	زحل	saturn	زَحل	N;INDF;MASC;SG	
bulgar	البلغارية	bulgar	بُلغَارِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
stanley	ستانلي	stanley	ستانلي	PROPN	
resursele	الموارد	resursă	مَورِد	N;DEF;FEM;PL	N;NOM;DEF;PL
resursele	موارد	resursă	مَورِد	N;DEF;FEM;PL	N;NOM;INDF;PL
sugerat	رحت	sugera	رَحَت	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
sugerat	مقترح	sugera	مُقتَرَح	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
soluția	حل	soluție	حَلّ	N;DEF;FEM;SG	N;NOM;INDF;SG
soluția	الحل	soluție	حَلّ	N;DEF;FEM;SG	N;NOM;DEF;SG
soluția	محلول	soluție	مَحلُول	N;DEF;FEM;SG	
soluția	حلا	soluție	حَلّ	N;DEF;FEM;SG	
atmosferă	الجو	atmosferă	جَوّ	N;INDF;FEM;SG	N;NOM;DEF;SG
atmosferă	الاجواء	atmosferă	جَوّ	N;INDF;FEM;SG	N;NOM;DEF;PL
atmosferă	اجواء	atmosferă	جَوّ	N;INDF;FEM;SG	N;NOM;INDF;PL
andreas	اندرياس	andreas	أَندرِيَاس	PROPN	
nil	النيل	nil	نِيل		N;NOM;DEF;SG
extreme	المتطرف	extremă	مُتَطَرِّف		N;NOM;DEF;SG
extreme	متطرف	extremă	مُتَطَرِّف		ADJ;NOM;INDF;MASC;SG
extreme	المدقع	extremă	مُدَقَّع		N;NOM;DEF;SG
extreme	متطرفة	extremă	مُتَطَرِّف		ADJ;NOM;INDF;FEM;SG
bunuri	البضاعة	bun	بِضَاعَة	N;INDF;FEM;PL	N;NOM;DEF;SG
bunuri	البضائع	bun	بِضَاعَة	N;INDF;FEM;PL	N;NOM;DEF;PL
bunuri	السلع	bun	سِلعَة	N;INDF;FEM;PL	N;NOM;DEF;PL
comportament	السلوك	comportament	سُلُوك	N;INDF;MASC;SG	N;NOM;DEF;SG
comportament	السلوك	comportament	سُلُوك	N;INDF;MASC;SG	N;NOM;DEF;SG
stade	ملعب	stad	مَلعَب	PROPN	N;NOM;INDF;SG
acumulare	التراكم	acumulare	تَرَاكُم	N;INDF;FEM;SG	N;NOM;DEF;SG
acumulare	تراكم	acumulare	تَرَاكُم	N;INDF;FEM;SG	N;NOM;INDF;SG
laborator	المختبر	laborator	مُختَبَر	N;INDF;MASC;SG	N;NOM;DEF;SG
laborator	المختبر	laborator	مُختَبَر	N;INDF;MASC;SG	N;NOM;DEF;SG
laborator	المعمل	laborator	مُعمَل	N;INDF;MASC;SG	N;NOM;DEF;SG
moldovan	المولدوفية	moldovan	مُولدُوفِيّ	PROPN	N;NOM;DEF;SG
moldovan	مولدوفا	moldovan	مُولدُوفَا	PROPN	
htm	h	htm	h	N;INDF;MASC;SG	
egale	متساوية	egal	مُتَسَاوِي	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
egale	متساو	egal	مُتسَاو	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
egale	مساو	egal	مَسَاو	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
egale	تساوي	egal	تَسَاوِي	ADJ;INDF;FEM;PL	V;IPFV;MASC;IND;SG;3;FIN;ACT
termenii	المصطلحات	termen	مُصطَلَح	N;DEF;MASC;PL	N;NOM;DEF;PL
termenii	الشروط	termen	شَرط	N;DEF;MASC;PL	N;NOM;DEF;PL
termenii	شروط	termen	شَرط	N;DEF;MASC;PL	N;NOM;INDF;PL
russell	راسيل	russell	راسيل	PROPN	
russell	راسل	russell	رَاسِل	PROPN	
russell	روسل	russell	رُوسل	PROPN	
russell	روسيل	russell	رُوسِيل	PROPN	
plantă	نبتة	plantă	نَبَات	N;INDF;FEM;SG	
plantă	النبات	plantă	نَبَات	N;INDF;FEM;SG	N;NOM;DEF;SG
plantă	زرع	plantă	زَرع	N;INDF;FEM;SG	N;NOM;INDF;SG
plantă	ازرع	plantă	أَزرَع	N;INDF;FEM;SG	
plantă	نبات	plantă	نَبَأ	N;INDF;FEM;SG	N;NOM;INDF;PL
operator	المشغل	operator	مُشَغَّل	N;INDF;MASC;SG	N;NOM;DEF;SG
clară	كلارا	clar	كلارا	ADJ;INDF;FEM;SG	
vremuri	تايمز	vreme	تَايمز	N;INDF;FEM;PL	
vremuri	المرات	vreme	مَرَّة	N;INDF;FEM;PL	N;NOM;DEF;PL
vremuri	التايمز	vreme	تَايمز	N;INDF;FEM;PL	
vremuri	الاوقات	vreme	وَقت	N;INDF;FEM;PL	N;NOM;DEF;PL
magnitudinea	ضخامة	magnitudine	ضَخَّامَة	N;DEF;FEM;SG	N;NOM;INDF;SG
motorul	المحرك	motor	مُحَرَّك	N;DEF;MASC;SG	N;NOM;DEF;SG
motorul	محرك	motor	مُحَرَّك	N;DEF;MASC;SG	N;NOM;INDF;SG
consum	الاستهلاك	consum	اِستِهلَاك	N;INDF;MASC;SG	N;NOM;DEF;SG
perspectiva	المنظور	perspectivă	مَنظُور	N;DEF;FEM;SG	N;NOM;DEF;SG
perspectiva	منظور	perspectivă	منظور	N;DEF;FEM;SG	N;NOM;INDF;SG
kurt	كورت	kurt	كُورت	PROPN	
kurt	كرت	kurt	كَرَى	PROPN	
kurt	كيرت	kurt	كَيَّر	PROPN	
sumă	المبلغ	sumă	مَبلَغ	N;INDF;FEM;SG	N;NOM;DEF;SG
sumă	مبلغ	sumă	مَبلَغ	N;INDF;FEM;SG	N;NOM;INDF;SG
sumă	المبلغ	sumă	مَبلَغ	N;INDF;FEM;SG	N;NOM;DEF;SG
purtând	ارتداء	purta	اِرتِدَاء	V;V.MSDR	N;NOM;INDF;SG
obligatoriu	المطلوبة	obligatoriu	مَطلُوب	ADV	ADJ;NOM;DEF;FEM;SG
obligatoriu	مطلوب	obligatoriu	مَطلُوب	ADV	ADJ;NOM;INDF;MASC;SG
obligatoriu	مطلوبة	obligatoriu	مطلوبة	ADV	ADJ;NOM;INDF;FEM;SG
obligatoriu	المطلوب	obligatoriu	مَطلُوب	ADV	ADJ;NOM;DEF;MASC;SG
obligatoriu	الالزامية	obligatoriu	إِلزَامِيّ	ADV	ADJ;NOM;DEF;FEM;SG
obligatoriu	الزام	obligatoriu	زَام	ADV	N;NOM;DEF;SG
obligatoriu	الزامية	obligatoriu	زَامِي	ADV	ADJ;NOM;DEF;FEM;SG
obligatoriu	الالزامية	obligatoriu	إِلزَامِيّ	ADV	ADJ;NOM;DEF;FEM;SG
obligatoriu	الزامية	obligatoriu	زَامِي	ADV	ADJ;NOM;DEF;FEM;SG
înfrângere	الهزيمة	înfrângere	هَزِيمَة	N;INDF;FEM;SG	N;NOM;DEF;SG
înfrângere	هزيمة	înfrângere	هَزِيمَة	N;INDF;FEM;SG	N;NOM;INDF;SG
amintiri	الذكريات	amintire	ذُكرِيّ	N;INDF;FEM;PL	
amintiri	ذكري	amintire	ذُكرِيّ	N;INDF;FEM;PL	
amintiri	ذكريات	amintire	ذكريات	N;INDF;FEM;PL	ADJ;NOM;INDF;FEM;PL
hidrogen	الهيدروجين	hidrogen	الهيدروجين	N;INDF;MASC;SG	N;NOM;DEF;DU
bell	بيل	bell	بِيل	PROPN	
bell	الجرس	bell	جَرَس	PROPN	N;NOM;DEF;SG
bell	جرس	bell	جَرَس	PROPN	N;NOM;INDF;SG
depășit	تجاوز	depăși	تَجَاوَز	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
donald	دونالد	donald	دُونَالد	PROPN	
ferestre	windo	fereastră	مُثَثَّذ	N;INDF;FEM;PL	
ferestre	النوافذ	fereastră	نَافِذ	N;INDF;FEM;PL	N;NOM;DEF;PL
ferestre	ويندوز	fereastră	ويندوز	N;INDF;FEM;PL	
campaniei	حملة	campanie	حَملَة	N;DEF;FEM;SG	N;NOM;INDF;SG
campaniei	الحملة	campanie	حَملَة	N;DEF;FEM;SG	N;NOM;DEF;SG
interpretată	فسرت	interpreta	فَسَّر	ADJ;INDF;FEM;SG	V;PFV;FEM;SG;3;ACT
tim	تيم	tim	تِيم	PROPN	
made	صنعت	made	صَنَع		V;PFV;FEM;SG;3;PASS
made	صنع	made	صَنَع		V;PFV;MASC;SG;3;ACT
made	مصنوع	made	مَصنُوع		ADJ;NOM;INDF;MASC;SG
made	جعل	made	جَعَل		V;PFV;MASC;SG;3;ACT
uitat	نسيت	uita	نسيت	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
uitat	نسيت	uita	نسيت	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
motivele	دواعي	motiv	دَاعِي	N;DEF;FEM;PL	N;NOM;INDF;PL
motivele	اسباب	motiv	سَبَب	N;DEF;FEM;PL	N;NOM;INDF;SG
motivele	الاسباب	motiv	سَبَب	N;DEF;FEM;PL	N;NOM;DEF;PL
nuclear	النووية	nuclear	نَوَوِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
magnus	ماغنوس	magnus	ماغنوس	PROPN	
magnus	ماجنوس	magnus	ماجنوس	PROPN	
iubire	حبيبي	iubire	حبيبي	N;INDF;FEM;SG	
iubire	حبيبتي	iubire	حبيبتي	N;INDF;FEM;SG	
iubire	طفل	iubire	طِفل	N;INDF;FEM;SG	N;NOM;INDF;SG
iubire	العشق	iubire	عِشق	N;INDF;FEM;SG	N;NOM;DEF;SG
iubire	احب	iubire	احب	N;INDF;FEM;SG	
iubire	حب	iubire	حُبّ	N;INDF;FEM;SG	N;NOM;INDF;SG
iubire	الحب	iubire	حُبّ	N;INDF;FEM;SG	N;NOM;DEF;SG
economist	اقتصادي	economist	اِقتِصَادِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
romanele	روايات	roman	رِوَايَة	N;DEF;FEM;PL	N;NOM;INDF;PL
romanele	الروايات	roman	رِوَايَة	N;DEF;FEM;PL	N;NOM;DEF;PL
diego	دييغو	diego	دييغو	PROPN	
diego	دييجو	diego	دييجو	PROPN	
oliver	اوليفر	oliver	أُولِيفِر	PROPN	
klein	كلين	klein	كلين	PROPN	
klein	كلاين	klein	كلَايِن	PROPN	
separată	منفصل	separa	مُنفَصِل	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
separată	منفصلة	separa	مُنفَصِل	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
înlocuită	استبدل	înlocui	اِستَبدَل	ADJ;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
mississippi	ميسيسيبي	mississipp	ميسيسيبي	PROPN	
mississippi	مسيسيبي	mississipp	مسيسيبي	PROPN	
financiară	مالي	financiar	مَالِيّ	ADJ;INDF;FEM;SG	
financiară	مالية	financiar	مَالِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
financiară	المالية	financiar	مَالِيَّة	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
profesionale	مهنية	profesional	مِهنِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
profesionale	مهني	profesional	مِهنِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
profesionale	محترف	profesional	مُحتَرَف	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
profesionale	احترافية	profesional	احترافية	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
profesionale	المهنية	profesional	مِهنِيّ	ADJ;INDF;FEM;PL	N;NOM;DEF;SG
blues	البلوز	blues	بَلوَز	N;INDF;MASC;SG	
prețul	الثمن	preț	ثَمَن	N;DEF;MASC;SG	N;NOM;DEF;SG
prețul	الاسعار	preț	سِعر	N;DEF;MASC;SG	N;NOM;DEF;PL
prețul	سعره	preț	سعره	N;DEF;MASC;SG	PRO;NOM;FEM;SG;3
prețul	سعر	preț	سِعر	N;DEF;MASC;SG	N;NOM;INDF;SG
prețul	السعر	preț	سِعر	N;DEF;MASC;SG	N;NOM;DEF;SG
ltd	ltd	ltd	شَقّ	N	
colaborarea	التعاون	colaborare	تَعَاوُن	N;DEF;FEM;SG	N;NOM;DEF;SG
colaborarea	تعاون	colaborare	تَعَاوُن	N;DEF;FEM;SG	N;NOM;INDF;SG
îndreptat	يشير	îndreptat	أَشَار	ADJ;INDF;MASC;SG	V;IPFV;MASC;IND;SG;3;FIN;ACT
mamifere	الثديات	mamifer	ثَدِيَّة	N;INDF;FEM;PL	N;NOM;DEF;PL
mamifere	الثدييات	mamifer	ثَدِيِّيّ	N;INDF;FEM;PL	ADJ;NOM;DEF;FEM;PL
mamifere	ثديي	mamifer	ثَدِيّ	N;INDF;FEM;PL	
mamifere	ثدييات	mamifer	ثَدِيِّيّ	N;INDF;FEM;PL	ADJ;NOM;INDF;FEM;PL
romancier	الروائي	romancier	رِوَائِيّ	N;INDF;MASC;SG	N;NOM;DEF;SG
galbenă	الاصفر	galben	أَصفَر	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
galbenă	صفراء	galben	صَفِير	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
galbenă	اصفر	galben	أَصفَر	ADJ;INDF;FEM;SG	
identitate	هوية	identitate	هُوِيَّة	N;INDF;FEM;SG	N;NOM;INDF;SG
identitate	الهوية	identitate	هُوِيَّة	N;INDF;FEM;SG	N;NOM;DEF;SG
generații	الاجيال	generație	جِيل	N;INDF;FEM;PL	N;NOM;DEF;PL
expediție	بعثة	expediție	بَعثَة	N;INDF;FEM;SG	N;NOM;INDF;SG
expediție	البعثة	expediție	بَعثَة	N;INDF;FEM;SG	N;NOM;DEF;SG
adn	dna	adn	ثِذَا		
acordarea	منح	acordare	مَنَح	N;DEF;FEM;SG	V;PFV;MASC;SG;3;ACT
