les	το	le	ο	DET;DEF;PL	DET;NOM;DEF;NEUT;SG
voisine	γειτονικές	voisin	γειτονικός	ADJ;FEM;SG	ADJ;NOM;FEM;PL
voisine	γείτονας	voisin	γείτονας	ADJ;FEM;SG	N;NOM;MASC;SG
voisine	γείτονα	voisin	γείτονας	ADJ;FEM;SG	N;ACC;MASC;SG
voisine	γειτόνισσα	voisin	γειτόνισσα	ADJ;FEM;SG	N;NOM;FEM;SG
alternative	εναλλακτικά	alternative	εναλλακτικά	ADJ;FEM;SG	ADV
trace	ίχνη	trace	ίχνος	N;FEM;SG	N;NOM;NEUT;PL
ours	αρκούδες	ours	αρκούδα	N;MASC;SG	N;NOM;FEM;PL
wild	αγρια	wild	αγρια	PROPN	N
wild	άγρια	wild	άγρια	PROPN	N;NOM;NEUT;PL
wild	άγριος	wild	άγριος	PROPN	ADJ;NOM;MASC;SG
wild	άγριο	wild	άγριο	PROPN	ADJ;NOM;NEUT;SG
wild	άγριες	wild	άγριος	PROPN	ADJ;NOM;FEM;PL
limité	limited	limiter	limited	V;MASC;SG;PST;V.PTCP	
limité	περιορισμένα	limiter	περιορίζω	V;MASC;SG;PST;V.PTCP	ADV
chevaliers	νάιτ	chevalier	νάιτ	N;MASC;PL	
chevaliers	ιππότης	chevalier	ιππότης	N;MASC;PL	N;NOM;MASC;SG
chevaliers	ιππότη	chevalier	ιππότης	N;MASC;PL	N;NOM;MASC;SG
bla	μπλα	bla	μπλο		
bla	μπλα	bla	μπλο		
loir	loir	loir	loir	N;MASC;SG	
navale	navale	naval	navale	ADJ;FEM;SG	
navale	ναυπήγηση	naval	ναυπήγηση	ADJ;FEM;SG	N;ACC;FEM;SG
navale	ναυπηγεία	naval	ναυπηγείο	ADJ;FEM;SG	N;NOM;NEUT;PL
pauvres	καημένε	pauvre	κατμένω	ADJ;MASC;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
pauvres	φτωχή	pauvre	φτωχή	ADJ;MASC;PL	ADJ;NOM;FEM;SG
pauvres	φτωχό	pauvre	φτωχός	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
pauvres	φτωχός	pauvre	φτωχός	ADJ;MASC;PL	N;NOM;MASC;SG
pauvres	φτωχοί	pauvre	φτωχός	ADJ;MASC;PL	N;NOM;MASC;PL
nourriture	τροφές	nourriture	τροφή	N;FEM;SG	N;NOM;FEM;PL
nourriture	τρόφιμα	nourriture	τρόφιμα	N;FEM;SG	N;NOM;NEUT;PL
participant	συμμετέχοντα	participer	συμμετέχων	V;PRS;V.PTCP	ADV
dynamique	δυναμικές	dynamique	δυναμικός	ADJ;MASC;SG	N;NOM;FEM;PL
dynamique	δυναμικά	dynamique	δυναμικά	ADJ;MASC;SG	ADV
dynamique	δυναμικό	dynamique	δυναμικός	ADJ;MASC;SG	N;NOM;NEUT;SG
dynamique	δυναμικές	dynamique	δυναμικός	ADJ;MASC;SG	N;NOM;FEM;PL
ross	ρος	ross	ρος	PROPN	PROPN;NOM;MASC;SG
ross	ross	ross	ross	PROPN	
boris	μπόρις	boris	μπόρις	PROPN	
démission	παραιτήθηκε	démission	παραιτούμαι	N;FEM;SG	V;PFV;IND;SG;3;PST;FIN;PASS
aragon	aragón	aragon	aragón	PROPN	
aragon	αραγονίας	aragon	αραγονία	PROPN	PROPN;GEN;FEM;SG
assassiné	δολοφονήθηκαν	assassiner	δολοφονώ	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
alpin	αλπική	alpin	αλπικός	N;MASC;SG	ADJ;NOM;FEM;SG
illustré	εικονογραφημένα	illustrer	εικονονραφημένα	V;MASC;SG;PST;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
colin	κόλιν	colin	κόλιν	N;MASC;SG	
colin	colin	colin	colin	N;MASC;SG	
zéro	μηδενικό	zéro	μηδενικός	NUM	ADJ;NOM;NEUT;SG
zéro	μηδέν	zéro	μηδέν	NUM	N;NOM;NEUT;SG
atp	atp	atp	atp	N;MASC;SG	
intéressant	ενδιαφέρον	intéressant	ενδιαφέρον	ADJ;MASC;SG	N;NOM;NEUT;SG
intéressant	ενδιαφέρων	intéressant	ενδιαφέρος	ADJ;MASC;SG	N;NOM;NEUT;SG
intéressant	ενδιαφέροντα	intéressant	ενδιαφέρω	ADJ;MASC;SG	ADV
remix	remix	remix	remix	PROPN	
remix	remixes	remix	remixes	PROPN	
fra	fra	fra	fra		
fra	ενγκ	fra	ενγκ		N
identique	πανομοιότυπα	identique	πανομοιότυπο	ADJ;MASC;SG	ADV
identique	ιδια	identique	ιδιος	ADJ;MASC;SG	ADV
identique	ίδιοι	identique	ίδιος	ADJ;MASC;SG	ADJ;NOM;MASC;PL
cheveux	τρίχα	cheveu	τρίχος	N;MASC;PL	N;NOM;FEM;SG
varie	ποικίλλουν	varier	ποικίλλω	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
traités	συνθήκες	traiter	συνθήκη	V;MASC;PL;PST;V.PTCP	N;NOM;FEM;PL
traités	επεξεργασμένα	traiter	επεξεργάζω	V;MASC;PL;PST;V.PTCP	ADJ;NOM;NEUT;PL
traités	επεξεργασμένο	traiter	επεξεργάζω	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
respecter	σεβασμός	respecter	σεβασμός	V;NFIN	N;NOM;MASC;SG
respecter	σεβασμό	respecter	σεβασμός	V;NFIN	N;ACC;MASC;SG
bbc	bbc	bbc	bbc	N;MASC;SG	
communistes	κομμουνιστικό	communiste	κομμουνιστικός	N;MASC;PL	ADJ;NOM;NEUT;SG
communistes	κομμουνιστική	communiste	κομμουνιστικός	N;MASC;PL	ADJ;NOM;FEM;SG
communistes	κομμουνιστής	communiste	κομμουνιστής	N;MASC;PL	N;NOM;MASC;SG
lourd	βαρύ	lourd	βαρύς	ADJ;MASC;SG	N;NOM;NEUT;SG
lourd	βαριά	lourd	βαριός	ADJ;MASC;SG	ADV
lourd	βαρέων	lourd	βαρέων	ADJ;MASC;SG	N;GEN;MASC;PL
sérieux	σοβαρότητα	sérieux	σοβαρότητα	ADJ;MASC;SG	N;ACC;FEM;SG
sérieux	σοβαρά	sérieux	σοβαρά	ADJ;MASC;SG	ADV
obligatoire	απαιτούμενη	obligatoire	απαιτούμενος	ADJ;MASC;SG	V;PFV;NOM;FEM;SG;V.PTCP;PASS
obligatoire	απαιτούμενα	obligatoire	απαιτούμενος	ADJ;MASC;SG	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
obligatoire	απαιτούμενος	obligatoire	απαιτούμενος	ADJ;MASC;SG	V;PFV;NOM;MASC;SG;V.PTCP;PASS
obligatoire	απαιτείται	obligatoire	απαιτώ	ADJ;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
obligatoire	απαιτούμενο	obligatoire	απαιτούμενος	ADJ;MASC;SG	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
obligatoire	υποχρεωτικά	obligatoire	υποχρεωτικά	ADJ;MASC;SG	ADV
obligatoire	υποχρεωτικές	obligatoire	υποχρεωτικός	ADJ;MASC;SG	ADJ;NOM;FEM;PL
obligatoire	υποχρεωτικά	obligatoire	υποχρεωτικά	ADJ;MASC;SG	ADV
obligatoire	υποχρεωτικές	obligatoire	υποχρεωτικός	ADJ;MASC;SG	ADJ;NOM;FEM;PL
dordogne	dordogne	dordogne	dordogne	N;FEM;SG	
fermée	κλειστό	fermer	κλειστός	V;FEM;SG;PST;V.PTCP	N;NOM;NEUT;SG
fermée	κλειστο	fermer	κλειστος	V;FEM;SG;PST;V.PTCP	DET;NOM;DEF;MASC;SG
fermée	κλειστή	fermer	κλειστής	V;FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
fermée	κλειστά	fermer	κλειστώ	V;FEM;SG;PST;V.PTCP	ADV
moore	μουρ	moore	μουρ	PROPN	
reconnue	αναγνωρίζεται	reconnaître	αναγνωρίζω	V;FEM;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
reconnue	αναγνωρισμένα	reconnaître	αναγνωρίζω	V;FEM;SG;PST;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
reconnue	αναγνωρίζεται	reconnaître	αναγνωρίζω	V;FEM;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
explosion	ριπή	explosion	ριπή	N;FEM;SG	ADP
honoré	ονορέ	honorer	ονορέ	V;MASC;SG;PST;V.PTCP	
augmente	αυξήσεις	augmenter	αύξηση	V;IND;SG;3;PRS;FIN	N;NOM;FEM;PL
esclaves	δούλος	esclave	δούλος	N;MASC;PL	N;NOM;MASC;SG
esclaves	σκλάβα	esclave	σκλάβος	N;MASC;PL	N;NOM;FEM;SG
esclaves	σκλάβος	esclave	σκλάβος	N;MASC;PL	N;NOM;MASC;SG
nathalie	νάταλι	nathalie	νάταλι	PROPN	
nathalie	ναταλί	nathalie	ναταλί	PROPN	PROPN;NOM;FEM;SG
quentin	κουέντιν	quentin	κουέντιν	PROPN	
grégoire	γκρέγκορι	grégoire	γκρέγκορι	N;MASC;SG	PROPN;NOM;MASC;SG
physiques	σωματική	physique	σωματικός	ADJ;MASC;PL	ADJ;NOM;FEM;SG
physiques	φυσική	physique	φυσικός	ADJ;MASC;PL	ADJ;NOM;FEM;SG
physiques	σωματικό	physique	σωματικός	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
culturels	πολιτιστικός	culturel	πολιτιστικός	ADJ;MASC;PL	ADJ;NOM;MASC;SG
culturels	πολιτιστικά	culturel	πολιτιστικός	ADJ;MASC;PL	ADV
culturels	πολιτιστικό	culturel	πολιτιστικός	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
culturels	πολιτιστική	culturel	πολιτιστικός	ADJ;MASC;PL	ADJ;NOM;FEM;SG
sec	ξηρή	sec	ξηρή	ADJ;MASC;SG	N;NOM;FEM;SG
sec	στεγνά	sec	στεγνά	ADJ;MASC;SG	ADV
sec	ξηρά	sec	ξηρά	ADJ;MASC;SG	N;NOM;NEUT;PL
sec	στεγνό	sec	στεγνό	ADJ;MASC;SG	N;NOM;NEUT;SG
sec	ξηρό	sec	ξηρός	ADJ;MASC;SG	N;NOM;NEUT;SG
sec	sec	sec	sec	ADJ;MASC;SG	
divisé	διαιρείται	diviser	διαιρώ	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
paysans	χωρικοί	paysan	χωρικός	N;MASC;PL	ADJ;NOM;MASC;PL
complexes	σύνθετο	complexe	σύνθετος	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
complexes	σύνθετη	complexe	σύνθετος	ADJ;MASC;PL	ADV
complexes	πολύπλοκος	complexe	πολύπλοκος	ADJ;MASC;PL	ADJ;NOM;MASC;SG
complexes	συγκρότημα	complexe	συγκρότημα	ADJ;MASC;PL	N;NOM;NEUT;SG
santiago	σαντιάγο	santiago	σαντιάγος	PROPN	
santiago	σαντιάγκο	santiago	σαντιάγκο	PROPN	PROPN;NOM;FEM;SG
flux	stream	flux	stream	N;MASC;SG	
flux	ροές	flux	ροή	N;MASC;SG	N;NOM;FEM;PL
courants	ρεύματα	courant	ρεύμα	ADJ;MASC;PL	N;NOM;NEUT;PL
sportifs	αθλητές	sportif	αθλητός	ADJ;MASC;PL	N;NOM;MASC;PL
forts	δυνατός	fort	δυνατός	ADJ;MASC;PL	ADJ;NOM;MASC;SG
forts	δυνατό	fort	δυνατός	ADJ;MASC;PL	ADJ;NOM;NEUT;SG
forts	δυνατή	fort	δυνατός	ADJ;MASC;PL	ADJ;NOM;FEM;SG
forts	φρούρια	fort	φρούριο	ADJ;MASC;PL	N;NOM;NEUT;PL
ohio	οχάιο	ohio	οχάιο	PROPN	
familiale	οικογενεια	familial	οικογενεια	ADJ;FEM;SG	N;ACC;FEM;SG
familiale	οικογένεια	familial	οικογένεια	ADJ;FEM;SG	N;NOM;FEM;SG
lisbonne	λισαβόνα	lisbonne	λισαβόνα	N;MASC;SG	
lisbonne	λισαβόνας	lisbonne	λισσαβώνα	N;MASC;SG	PROPN;GEN;FEM;SG
évidence	προφανής	évidence	προφανής	N;FEM;SG	ADJ;NOM;FEM;SG
évidence	φανερό	évidence	φανερός	N;FEM;SG	ADJ;NOM;NEUT;SG
évidence	ολοφάνερο	évidence	ολοφάνερο	N;FEM;SG	ADV
évidence	προφανές	évidence	προφανός	N;FEM;SG	ADJ;NOM;NEUT;SG
évidence	προφανή	évidence	προφανή	N;FEM;SG	ADV
fleur	ανθίσει	fleur	ανθίζω	N;FEM;SG	V;PFV;NFIN;ACT
fleur	φλερ	fleur	φλερ	N;FEM;SG	
dizaines	tens	dizaine	tens	N;FEM;PL	
dizaines	δεκάδες	dizaine	δεκάδα	N;FEM;PL	NUM;NOM;FEM;PL
dizaines	δωδεκάδα	dizaine	δωδεκάδα	N;FEM;PL	N;NOM;FEM;SG
dizaines	ντουζίνα	dizaine	ντουζίνα	N;FEM;PL	NUM;NOM;NEUT;PL
dizaines	dozen	dizaine	dozen	N;FEM;PL	
turc	τουρκικά	turc	τουρκικός	ADJ;MASC;SG	ADV
turc	τούρκος	turc	τούρκος	ADJ;MASC;SG	N;NOM;MASC;SG
charentes	charentes	charent	charentes	N;FEM;PL	
réserves	αποθεματικό	réserve	αποθεματικός	N;FEM;PL	N;NOM;NEUT;SG
réserves	αποθεματικά	réserve	αποθεματικά	N;FEM;PL	ADV
tirer	πυροβόλα	tirer	πυροβόλο	V;NFIN	N;NOM;NEUT;PL
tirer	σκοποβολή	tirer	σκοποβολή	V;NFIN	
tirer	πυροβολισμοί	tirer	πυροβολισμός	V;NFIN	N;NOM;MASC;PL
tirer	γυρίσματα	tirer	γύρισμα	V;NFIN	N;NOM;NEUT;PL
tirer	πυροβολισμός	tirer	πυροβολισμός	V;NFIN	N;NOM;MASC;SG
tirer	πυροβολισμό	tirer	πυροβολισμός	V;NFIN	N;ACC;MASC;SG
navarre	ναβάρα	navarre	ναβάρα	PROPN	PROPN;NOM;FEM;SG
navarre	navarra	navarre	navarra	PROPN	
hambourg	αμβούργο	hambourg	αμβούργο	PROPN	PROPN;NOM;NEUT;SG
envoyer	αποστολή	envoyer	αποστολή	V;NFIN	N;NOM;FEM;SG
morgan	morgan	morgan	morgan	PROPN	
morgan	μόργκαν	morgan	μόργκαν	PROPN	
définir	σετ	définir	σετ	V;NFIN	
micro	micro	micro	micro	N;MASC;SG	
oriental	oriental	oriental	oriental	ADJ;MASC;SG	
oriental	ανατολικά	oriental	ανατολικά	ADJ;MASC;SG	ADV
oriental	ανατολικές	oriental	ανατολικός	ADJ;MASC;SG	ADJ;NOM;FEM;PL
maría	μαρία	maría	μαρία	PROPN	PROPN;NOM;FEM;SG
maría	μαρια	maría	μαρια	PROPN	PROPN;NOM;FEM;SG
wilaya	wilaya	wilaya	wilaya	N;FEM;SG	
géant	γιγάντια	géant	γιγάντια	N;MASC;SG	ADV
géant	γιγαντιαίο	géant	γιγαντιαίος	N;MASC;SG	ADJ;NOM;NEUT;SG
consul	ύπατος	consul	ύπατος	N;MASC;SG	ADJ;NOM;MASC;SG
logiciels	λογισμικό	logiciel	λογισμικός	N;MASC;PL	N;NOM;NEUT;SG
paradis	paradise	paradis	paradise	N;MASC;SG	
ian	ιαν	ian	ιαν	PROPN	
ian	ίαν	ian	ίαν	PROPN	
ian	ian	ian	ian	PROPN	
marqués	σημαδεμένος	marquer	σημαδεμένος	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
marqués	σηματοδότησε	marquer	σηματοδοτώ	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
anjou	ανζού	anjou	ανζού	PROPN	N;NOM;MASC;SG
entendre	ακρόαση	entendre	ακρόαση	V;NFIN	N;ACC;FEM;SG
entendre	ακοή	entendre	ακοή	V;NFIN	N;NOM;FEM;SG
tempête	στορμ	tempête	στορμ	N;FEM;SG	
constantin	κονσταντίν	constantin	κονσταντίν	PROPN	
constantin	κόνσταντιν	constantin	κόνσταντιν	PROPN	V;IPFV;IND;SG;3;PST;FIN;PASS
constantin	κωνσταντίνος	constantin	κωνσταντίνος	PROPN	PROPN;NOM;MASC;SG
constantin	κονσταντίν	constantin	κονσταντίν	PROPN	
moine	μονκ	moine	μονκ	N;MASC;SG	
négociations	διαπραγμάτευση	négociation	διαπραγμάτευση	N;FEM;PL	N;NOM;FEM;SG
négociations	διαπραγμάτευση	négociation	διαπραγμάτευση	N;FEM;PL	N;NOM;FEM;SG
négociations	διαπραγματεύεται	négociation	διαπραγματεύω	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;PASS
oliver	όλιβερ	oliver	όλιβερ	N;MASC;SG	V;PFV;IND;SG;3;PST;FIN;ACT
oliver	oliver	oliver	oliver	N;MASC;SG	
franck	φρανκ	franck	φρανκ	PROPN	N
franck	frank	franck	frank	PROPN	
stockholm	στοκχόλμη	stockholm	στοκχόλμος	PROPN	PROPN;NOM;FEM;SG
cuivre	μπρας	cuivre	μπρα	N;MASC;SG	
per	ανά	per	ανά		ADP
per	per	per	per		
per	περ	per	περ		N
cents	σεντς	cents	σεντς	NUM	
ferrari	φεράρι	ferrari	φεράρι	PROPN	
ferrari	ferrari	ferrari	ferrari	PROPN	
considérés	θεωρείται	considérer	θεωρώ	V;MASC;PL;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
grosse	μεγάλα	gros	μεγάλος	ADJ;FEM;SG	ADJ;NOM;NEUT;PL
grosse	grosse	gros	grosse	ADJ;FEM;SG	
viande	κρέατα	viande	κρία	N;FEM;SG	N;NOM;NEUT;PL
viande	κρέατα	viande	κρία	N;FEM;SG	N;NOM;NEUT;PL
communications	επικοινωνία	communication	επικοινωνία	N;FEM;PL	N;NOM;FEM;SG
ken	ken	ken	ken	PROPN	
ken	κεν	ken	κεν	PROPN	
escalier	σκαλιά	escalier	σκαλίά	N;MASC;SG	N;NOM;NEUT;PL
escalier	σκαλοπάτια	escalier	σκαλοπάτι	N;MASC;SG	N;NOM;NEUT;PL
escalier	σκάλες	escalier	σκάλος	N;MASC;SG	N;NOM;FEM;PL
argentin	αργεντίνος	argentin	αργεντίνος	ADJ;MASC;SG	N;NOM;MASC;SG
herbert	χέρμπερτ	herbert	χέρμπερτ	N;MASC;SG	
berne	μπερν	berne	μπερν	N;MASC;SG	
berne	βέρνης	berne	βέρνη	N;MASC;SG	PROPN;GEN;FEM;SG
roberto	ρομπέρτο	roberto	ρομπέρτο	N;MASC;SG	
chante	τραγουδήστε	chanter	τραγουδώ	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;2;PRS;FIN;ACT
chante	τραγούδα	chanter	τραγούδα	V;IND;SG;3;PRS;FIN	N;NOM;SG
chante	τραγουδούν	chanter	τραγούδαι	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
jerry	τζέρυ	jerry	τζέρυ	PROPN	N
jerry	τζέρι	jerry	τζέρι	PROPN	PROPN;NOM;MASC;SG
talent	ταλέντα	talent	ταλέντα	N;MASC;SG	N;NOM;NEUT;PL
invités	καλεσμένους	inviter	καλώ	V;MASC;PL;PST;V.PTCP	ADJ;NOM;MASC;PL
invités	φιλοξενούμενοι	inviter	φιλοξενούμενος	V;MASC;PL;PST;V.PTCP	ADJ;NOM;MASC;PL
invités	επισκέπτες	inviter	επισκέπτης	V;MASC;PL;PST;V.PTCP	N;NOM;MASC;PL
invités	επισκέπτης	inviter	επισκέπτης	V;MASC;PL;PST;V.PTCP	N;NOM;MASC;SG
invités	φιλοξενούμενος	inviter	φιλοξενούμενος	V;MASC;PL;PST;V.PTCP	ADJ;NOM;MASC;SG
invités	καλεσμένος	inviter	καλεσμένος	V;MASC;PL;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
apprendre	εκμάθηση	apprendre	εκμάθηση	V;NFIN	N;ACC;FEM;SG
apprendre	μάθηση	apprendre	μάθηση	V;NFIN	N;ACC;FEM;SG
apprendre	μάθησης	apprendre	μάθηση	V;NFIN	N;GEN;FEM;SG
sols	χώμα	sol	χώμα	N;MASC;PL	N;NOM;NEUT;SG
sols	έδαφος	sol	έδαφος	N;MASC;PL	N;NOM;NEUT;SG
sols	δάπεδο	sol	δάπεδο	N;MASC;PL	N;NOM;NEUT;SG
ardenne	αρδεννών	ardenner	αρδεννή	N;FEM;SG	PROPN;GEN;MASC;PL
ardenne	ardenne	ardenner	ardenne	N;FEM;SG	
castille	καστίλης	castille	καστίλης	N;FEM;SG	PROPN;GEN;FEM;SG
castille	castilla	castille	castilla	N;FEM;SG	
restes	παραμένει	reste	παραμένω	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
restes	απομένει	reste	απομένω	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
alcool	αλκοόλ	alcool	αλκοόλ	N;MASC;SG	
elena	elena	elena	elena	PROPN	
elena	έλενα	elena	λένω	PROPN	PROPN;NOM;FEM;SG
elena	ελένα	elena	ελένα	PROPN	PROPN;NOM;FEM;SG
elena	ελενα	elena	ελενας	PROPN	
centaine	hundred	centaine	hundred	N;FEM;SG	
centaine	εκατό	centaine	εκατό	N;FEM;SG	NUM;NOM;NEUT;PL
centaine	εκατοντάδες	centaine	εκατοντάδα	N;FEM;SG	NUM;NOM;FEM;PL
retiré	αφαιρέθηκαν	retirer	αφαιρώ	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
retiré	αποσύρεται	retirer	αποσύρω	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
sombre	dark	sombre	dark	ADJ;MASC;SG	
sombre	σκοτεινά	sombre	σκοτεινά	ADJ;MASC;SG	N;NOM;NEUT;PL
sombre	σκοτάδι	sombre	σκοτάδι	ADJ;MASC;SG	N;NOM;NEUT;SG
sombre	σκούρο	sombre	σκούρος	ADJ;MASC;SG	N;NOM;NEUT;SG
sombre	σκοτεινό	sombre	σκοτεινός	ADJ;MASC;SG	N;NOM;NEUT;SG
lourds	βαρύς	lourd	βαρύς	ADJ;MASC;PL	ADJ;NOM;MASC;SG
lourds	βαρύ	lourd	βαρύς	ADJ;MASC;PL	N;NOM;NEUT;SG
lourds	βαριά	lourd	βαριός	ADJ;MASC;PL	ADV
nécessite	απαιτούν	nécessiter	απαιτώ	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;3;PRS;FIN;ACT
coordonnées	συντεταγμένες	coordonner	συντεταγμένος	V;FEM;PL;PST;V.PTCP	ADJ;NOM;FEM;PL
dead	νεκροί	dead	νεκρός	N;MASC;SG	ADJ;NOM;MASC;PL
dead	νεκρός	dead	νεκρός	N;MASC;SG	ADJ;NOM;MASC;SG
racine	ρίζες	racine	ρίζη	N;FEM;SG	N;NOM;FEM;PL
fidèle	πιστοί	fidèle	πιστός	ADJ;MASC;SG	ADJ;NOM;MASC;PL
fidèle	πιστοί	fidèle	πιστός	ADJ;MASC;SG	ADJ;NOM;MASC;PL
lecteurs	αναγνώστης	lecteur	αναγνώστης	N;MASC;PL	N;NOM;MASC;SG
roux	ρου	roux	ρου	ADJ;MASC;SG	N;ACC;MASC;SG
roux	roux	roux	roux	ADJ;MASC;SG	
roux	κόκκινα	roux	κόκκινος	ADJ;MASC;SG	ADJ;NOM;NEUT;PL
roux	κόκκινο	roux	κόκκινος	ADJ;MASC;SG	N;NOM;NEUT;SG
roux	κοκκινο	roux	κοκκινός	ADJ;MASC;SG	N;NOM;NEUT;SG
roux	τζίντζερ	roux	τζίντζερ	ADJ;MASC;SG	
intégrer	ενσωμάτωση	intégrer	ενσωμάτωση	V;NFIN	N;ACC;FEM;SG
spécialistes	ειδικοί	spécialiste	ειδικός	N;MASC;PL	ADJ;NOM;MASC;PL
spécialistes	ειδικούς	spécialiste	ειδικός	N;MASC;PL	ADJ;NOM;MASC;PL
ajouté	προστέθηκαν	ajouter	προσθέτω	V;MASC;SG;PST;V.PTCP	V;PFV;IND;PL;3;PST;FIN;PASS
ajouté	προστίθεται	ajouter	προστίθεμαι	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
pseudo	username	pseudo	username	N;MASC;SG	
variations	παραλλαγή	variation	παραλλαγή	N;FEM;PL	N;NOM;FEM;SG
variations	διακύμανση	variation	διακύμανση	N;FEM;PL	N;NOM;FEM;SG
remplacée	αντικαθίσταται	remplacer	αντικάθιστώ	V;FEM;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
remplacée	αντικαθίστανται	remplacer	αντικαθίσταμαι	V;FEM;SG;PST;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
magasin	shop	magasin	shop	N;MASC;SG	
landes	landes	lande	landes	N;FEM;PL	
neuve	newfoundland	neuf	newfoundland	ADJ;FEM;SG	
punk	πανκ	punk	πανκ	N;MASC;SG	
punk	punk	punk	punk	N;MASC;SG	
sucre	σούκρε	sucre	σούρω	N;MASC;SG	PROPN;NOM;FEM;SG
installée	εγκατεστημένα	installer	εγκατεστώ	V;FEM;SG;PST;V.PTCP	V;PFV;NOM;NEUT;PL;V.PTCP;PASS
gold	χρυσός	gold	χρυσός		N;NOM;MASC;SG
gold	χρυσό	gold	χρυσός		
gold	χρυσο	gold	χρύσος		N;NOM;NEUT;SG
gold	χρυσάφι	gold	χρυσάφι		N;NOM;NEUT;SG
gold	χρυσά	gold	χρυσάς		N;NOM;NEUT;PL
cite	απόσπασμα	citer	απόσπασμα	V;IND;SG;3;PRS;FIN	N;NOM;NEUT;SG
cite	παράθεση	citer	παράθεση	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
vêtements	ένδυση	vêtement	ένδυση	N;MASC;PL	N;NOM;FEM;SG
vêtements	ένδυση	vêtement	ένδυση	N;MASC;PL	N;NOM;FEM;SG
adulte	ενήλικα	adulte	ενήλικος	ADJ;MASC;SG	ADV
adulte	ενήλικες	adulte	ενήλικος	ADJ;MASC;SG	ADJ;NOM;FEM;PL
adulte	ενηλίκων	adulte	ενήλικος	ADJ;MASC;SG	N;GEN;NEUT;PL
adulte	ενηλίκων	adulte	ενήλικος	ADJ;MASC;SG	N;GEN;NEUT;PL
adulte	ενήλικοι	adulte	ενήλικος	ADJ;MASC;SG	ADJ;NOM;MASC;PL
adulte	ενήλικες	adulte	ενήλικος	ADJ;MASC;SG	ADJ;NOM;FEM;PL
biographique	biographique	biographique	biographique	ADJ;MASC;SG	
vendus	πωλείται	vendre	πωλώ	V;MASC;PL;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
vendus	πούλησε	vendre	πουλώ	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
vendus	πουλήθηκε	vendre	πουλώ	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
vendus	πωλήθηκε	vendre	πωλώ	V;MASC;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
vendus	πωλούνται	vendre	πωλώ	V;MASC;PL;PST;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
redirection	ανακατεύθυνση	redirection	ανακατεύθυνση	N;FEM;SG	V;PFV;IND;SG;3;PST;FIN;PASS
redirection	ανακατεύθυνση	redirection	ανακατεύθυνση	N;FEM;SG	V;PFV;IND;SG;3;PST;FIN;PASS
tomber	πτώση	tomber	πτώση	V;NFIN	N;ACC;FEM;SG
tomber	φθινόπωρο	tomber	φθινόπωρος	V;NFIN	N;NOM;NEUT;SG
