جاپا	entrega	جاپا	entrega	PROPN;NOM;MASC;SG;3	N
حُجرہ	célula	حُجرہ	célula	PROPN;NOM;MASC;SG;3	N
حُجرہ	cela	حُجرہ	celar	PROPN;NOM;MASC;SG;3	N
حجم	o	حجم	o	N;NOM;MASC;SG;3	DET
حد	pola	حد	pola		N
حد	de	حد	de		ADP
حد	taberna	حد	taberno		N
حد	bar	حد	bar		N
حد	restrición	حد	restrición		N
حد	do	حد	do		PROPN
حد	moi	حد	moi		ADV
حد	extremadamente	حد	extremadamente		ADV
حد	tremendamente	حد	tremendamente		ADV
حد	extremas	حد	extremo		ADJ
حد	límite	حد	límite		N
حد	nivel	حد	nivel		N
حدِبلوغ	maioría	حدِبلوغ	maioría	PROPN;NOM;MASC;SG;3	N
حداثت	a	حداثت	o	N;NOM;MASC;SG;3	DET
حداثت	comezar	حداثت	comezar	N;NOM;MASC;SG;3	V
حداثت	empezar	حداثت	empezar	N;NOM;MASC;SG;3	V
حداثت	comezando	حداثت	comezar	N;NOM;MASC;SG;3	V
حداثت	empezando	حداثت	empezar	N;NOM;MASC;SG;3	V
حِدّت	fortaleza	حِدّت	fortalezar	PROPN;NOM;MASC;SG;3	N
حِدّت	forzas	حِدّت	forza	PROPN;NOM;MASC;SG;3	N
حِدّت	forza	حِدّت	forza	PROPN;NOM;MASC;SG;3	N
حِدّت	a	حِدّت	o	PROPN;NOM;MASC;SG;3	DET
حِدّت	radica	حِدّت	radicar	PROPN;NOM;MASC;SG;3	V
حِدّت	forza	حِدّت	forza	PROPN;NOM;MASC;SG;3	N
حِدّت	a	حِدّت	o	PROPN;NOM;MASC;SG;3	DET
حِدّت	policía	حِدّت	policía	PROPN;NOM;MASC;SG;3	N
حِدّت	exército	حِدّت	exército	PROPN;NOM;MASC;SG;3	N
حدس	a	حدس	o		DET
حدس	ilusión	حدس	ilusión		N
حدس	a	حدس	o		DET
حدس	sensatez	حدس	sensatez		N
حدس	sabiduría	حدس	sabiduría		N
حدس	sabedoría	حدس	sabedoría		N
حُدُود	definicións	حُدُود	definición	PROPN;NOM;MASC;SG;3	N
حُدُود	limita	حُدُود	limitar	PROPN;NOM;MASC;SG;3	V
حُدُود	límites	حُدُود	límite	PROPN;NOM;MASC;SG;3	N
حدِید	ferro	حدِید	ferro	PROPN;NOM;MASC;SG;3	N
حدِید	aceiro	حدِید	aceiro	PROPN;NOM;MASC;SG;3	N
حدِید	de	حدِید	de	PROPN;NOM;MASC;SG;3	ADP
حدِید	ferro	حدِید	ferro	PROPN;NOM;MASC;SG;3	N
حدِید	o	حدِید	o	PROPN;NOM;MASC;SG;3	DET
حدِید	raís	حدِید	raes	PROPN;NOM;MASC;SG;3	N
حذاقت	a	حذاقت	o	PROPN;NOM;MASC;SG;3	DET
حذاقت	sensatez	حذاقت	sensatez	PROPN;NOM;MASC;SG;3	N
حذاقت	sabiduría	حذاقت	sabiduría	PROPN;NOM;MASC;SG;3	N
حذاقت	sabedoría	حذاقت	sabedoría	PROPN;NOM;MASC;SG;3	N
حذَر	medo	حذَر	medo	PROPN;NOM;MASC;SG;3	N
حذَر	importa	حذَر	importar	PROPN;NOM;MASC;SG;3	V
حذَر	igual	حذَر	igual	PROPN;NOM;MASC;SG;3	ADV
حذَر	me	حذَر	me	PROPN;NOM;MASC;SG;3	PRO
حر	calor	حر	calor		N
حر	calefacción	حر	calefacción		N
حر	calor	حر	calor		N
حر	o	حر	o		DET
حُر	libre	حُر	libre	N;NOM;MASC;SG;3	ADJ
حُر	libres	حُر	libre	N;NOM;MASC;SG;3	ADJ
حرارت	o	حرارت	o	N;NOM;MASC;SG;3	DET
حرارت	o	حرارت	o	N;NOM;MASC;SG;3	DET
حرارہ	fraude	حرارہ	fraude	PROPN;NOM;MASC;SG;3	N
حرارہ	calefacción	حرارہ	calefacción	PROPN;NOM;MASC;SG;3	N
حرارہ	calor	حرارہ	calor	PROPN;NOM;MASC;SG;3	N
حرارہ	o	حرارہ	o	PROPN;NOM;MASC;SG;3	DET
حرارہ	ira	حرارہ	ir	PROPN;NOM;MASC;SG;3	N
حرارہ	rabia	حرارہ	rabia	PROPN;NOM;MASC;SG;3	N
حرارہ	odio	حرارہ	odio	PROPN;NOM;MASC;SG;3	N
حرارہ	calor	حرارہ	calor	PROPN;NOM;MASC;SG;3	N
حرارہ	fraude	حرارہ	fraude	PROPN;NOM;MASC;SG;3	N
حرارہ	calefacción	حرارہ	calefacción	PROPN;NOM;MASC;SG;3	N
حرارہ	calor	حرارہ	calor	PROPN;NOM;MASC;SG;3	N
حرارہ	o	حرارہ	o	PROPN;NOM;MASC;SG;3	DET
حرارہ	ira	حرارہ	ir	PROPN;NOM;MASC;SG;3	N
حرارہ	rabia	حرارہ	rabia	PROPN;NOM;MASC;SG;3	N
حرارہ	odio	حرارہ	odio	PROPN;NOM;MASC;SG;3	N
حرارہ	calor	حرارہ	calor	PROPN;NOM;MASC;SG;3	N
حِراست	deter	حِراست	deter	PROPN;NOM;MASC;SG;3	V
حِراست	arresto	حِراست	arresto	PROPN;NOM;MASC;SG;3	N
حِراست	custodia	حِراست	custodia	PROPN;NOM;MASC;SG;3	N
حِراست	baixo	حِراست	baixo	PROPN;NOM;MASC;SG;3	ADP
حِراست	cargo	حِراست	cargo	PROPN;NOM;MASC;SG;3	N
حِراست	mando	حِراست	mando	PROPN;NOM;MASC;SG;3	N
حِراست	cargos	حِراست	cargo	PROPN;NOM;MASC;SG;3	N
حِراست	carga	حِراست	carga	PROPN;NOM;MASC;SG;3	N
حِراست	ver	حِراست	ver	PROPN;NOM;MASC;SG;3	V
حِراست	mirade	حِراست	mirade	PROPN;NOM;MASC;SG;3	V
حِراست	coidado	حِراست	coidado	PROPN;NOM;MASC;SG;3	N
حِراست	ten	حِراست	ter	PROPN;NOM;MASC;SG;3	V
حِراست	garda	حِراست	garda	PROPN;NOM;MASC;SG;3	N
حِراست	de	حِراست	de	PROPN;NOM;MASC;SG;3	ADP
حرّاف	intelixente	حرّاف	intelixente	PROPN;NOM;MASC;SG;3	ADJ
حرام	mal	حرام	mal	PROPN;NOM;MASC;SG;3	ADV
حرام	malo	حرام	malo	PROPN;NOM;MASC;SG;3	PROPN
حرام	sagrado	حرام	sagrar	PROPN;NOM;MASC;SG;3	ADJ
حرام	sagrados	حرام	sagrar	PROPN;NOM;MASC;SG;3	V
حرام	prohibido	حرام	prohibir	PROPN;NOM;MASC;SG;3	V
حرام	prohibidas	حرام	prohibir	PROPN;NOM;MASC;SG;3	V
حرام	mal	حرام	mal	PROPN;NOM;MASC;SG;3	ADV
حرام	malo	حرام	malo	PROPN;NOM;MASC;SG;3	PROPN
حرام	sagrado	حرام	sagrar	PROPN;NOM;MASC;SG;3	ADJ
حرام	sagrados	حرام	sagrar	PROPN;NOM;MASC;SG;3	V
حرام	prohibido	حرام	prohibir	PROPN;NOM;MASC;SG;3	V
حرام	prohibidas	حرام	prohibir	PROPN;NOM;MASC;SG;3	V
حرب	loitar	حرب	loitar		V
حرب	contra	حرب	contra		ADP
حرب	loita	حرب	loita		N
حرب	conflito	حرب	conflito		N
حرب	batalla	حرب	batalla		N
حرب	guerra	حرب	guerra		N
حرب	a	حرب	o		DET
حرب	guerra	حرب	guerra		N
حرب	guerras	حرب	guerra		N
حربی	forte	حربی	forte	N;NOM;MASC;SG;3	ADJ
حربی	militares	حربی	militar	N;NOM;MASC;SG;3	V
حربی	militar	حربی	militar	N;NOM;MASC;SG;3	ADJ
حرج	mal	حرج	mal	N;NOM;MASC;SG;3	ADV
حرس	gardas	حرس	garda		N
حِرص	ambición	حِرص	ambición	PROPN;NOM;MASC;SG;3	N
حرَض	paixón	حرَض	paixón	PROPN;NOM;MASC;SG;3	N
حرف	escribir	حرف	escribir	N;NOM;MASC;SG;3	V
حرف	a	حرف	o	N;NOM;MASC;SG;3	DET
حرف	escribía	حرف	escribir	N;NOM;MASC;SG;3	V
حرف	facendo	حرف	facer	N;NOM;MASC;SG;3	V
حرف	súas	حرف	seu	N;NOM;MASC;SG;3	DET
حرف	escrita	حرف	escribir	N;NOM;MASC;SG;3	V
حرف	escribe	حرف	escribir	N;NOM;MASC;SG;3	V
حرف	a	حرف	o	N;NOM;MASC;SG;3	DET
حرف	non	حرف	non	N;NOM;MASC;SG;3	PART
حرفِمطلب	desexo	حرفِمطلب	desexo	PROPN;NOM;MASC;SG;3	N
حرفِمطلب	para	حرفِمطلب	para	PROPN;NOM;MASC;SG;3	ADP
حرفِمطلب	propósito	حرفِمطلب	propósito	PROPN;NOM;MASC;SG;3	N
حرفِمطلب	fin	حرفِمطلب	fin	PROPN;NOM;MASC;SG;3	N
حرفِمطلب	intención	حرفِمطلب	intención	PROPN;NOM;MASC;SG;3	N
حرفِمطلب	serve	حرفِمطلب	servir	PROPN;NOM;MASC;SG;3	V
حرفِمطلب	obxectivo	حرفِمطلب	obxectivo	PROPN;NOM;MASC;SG;3	N
حرفِمطلب	proposta	حرفِمطلب	proposta	PROPN;NOM;MASC;SG;3	N
حرفِمطلب	proposición	حرفِمطلب	proposición	PROPN;NOM;MASC;SG;3	N
حرفاً	literalmente	حرفاً	literal	PROPN;NOM;MASC;SG;3	ADV
حِرفت	profesión	حِرفت	profesión	PROPN;NOM;MASC;SG;3	N
حِرفت	habilidade	حِرفت	habilidade	PROPN;NOM;MASC;SG;3	N
حِرفت	comercio	حِرفت	comercio	PROPN;NOM;MASC;SG;3	N
حِرفت	trocar	حِرفت	trocar	PROPN;NOM;MASC;SG;3	V
حِرفت	comercial	حِرفت	comercial	PROPN;NOM;MASC;SG;3	ADJ
حِرفت	oficio	حِرفت	oficio	PROPN;NOM;MASC;SG;3	N
حِرفت	truco	حِرفت	truco	PROPN;NOM;MASC;SG;3	N
حُرقت	calefacción	حُرقت	calefacción	PROPN;NOM;MASC;SG;3	N
حُرقت	calor	حُرقت	calor	PROPN;NOM;MASC;SG;3	N
حُرقت	o	حُرقت	o	PROPN;NOM;MASC;SG;3	DET
حرک	movemento	حرک	movemento	PROPN;NOM;MASC;SG;3	N
حرک	movementos	حرک	movemento	PROPN;NOM;MASC;SG;3	N
حرک	movimento	حرک	movimento	PROPN;NOM;MASC;SG;3	N
حرک	xesto	حرک	xesto	PROPN;NOM;MASC;SG;3	N
حرک	movemento	حرک	movemento	PROPN;NOM;MASC;SG;3	N
حرکات	as	حرکات	o	N;NOM;MASC;PL;3	DET
حرَکت	movemento	حرَکت	movemento	PROPN;NOM;MASC;SG;3	N
حرَکت	culpa	حرَکت	culpa	PROPN;NOM;MASC;SG;3	N
حرَکت	perda	حرَکت	perda	PROPN;NOM;MASC;SG;3	N
حرَکت	prevención	حرَکت	prevención	PROPN;NOM;MASC;SG;3	N
حرَکت	movemento	حرَکت	movemento	PROPN;NOM;MASC;SG;3	N
حرَکت	movementos	حرَکت	movemento	PROPN;NOM;MASC;SG;3	N
حرَکت	movimento	حرَکت	movimento	PROPN;NOM;MASC;SG;3	N
حرَکت	xesto	حرَکت	xesto	PROPN;NOM;MASC;SG;3	N
حرَکت	danos	حرَکت	dano	PROPN;NOM;MASC;SG;3	N
حرَکت	dano	حرَکت	dano	PROPN;NOM;MASC;SG;3	N
حرَکت	axitación	حرَکت	axitación	PROPN;NOM;MASC;SG;3	N
حرَکت	viaxar	حرَکت	viaxar	PROPN;NOM;MASC;SG;3	V
حرَکت	viaxa	حرَکت	viaxa	PROPN;NOM;MASC;SG;3	V
حرَکت	cara	حرَکت	cara	PROPN;NOM;MASC;SG;3	N
حرم	sagrado	حرم	sagrar	PROPN;NOM;MASC;SG;3	ADJ
حرم	sagrados	حرم	sagrar	PROPN;NOM;MASC;SG;3	V
حرم	muller	حرم	muller	PROPN;NOM;MASC;SG;3	N
حرم	esposa	حرم	esposa	PROPN;NOM;MASC;SG;3	N
حرم	dona	حرم	don	PROPN;NOM;MASC;SG;3	N
حِرماں	decepción	حِرماں	decepción	PROPN;NOM;MASC;SG;3	N
حُرمت	dignidade	حُرمت	dignidade	PROPN;NOM;MASC;SG;3	N
حُرمت	reverencia	حُرمت	reverencia	PROPN;NOM;MASC;SG;3	N
حُرمت	de	حُرمت	de	PROPN;NOM;MASC;SG;3	ADP
حُرمت	honra	حُرمت	honra	PROPN;NOM;MASC;SG;3	N
حرمی	compañeiro	حرمی	compañeiro	PROPN;NOM;MASC;SG;3	N
حرمی	íntimo	حرمی	íntimo	PROPN;NOM;MASC;SG;3	N
حرمی	íntima	حرمی	íntima	PROPN;NOM;MASC;SG;3	ADJ
حرُور	calefacción	حرُور	calefacción	PROPN;NOM;MASC;SG;3	N
حرُور	calor	حرُور	calor	PROPN;NOM;MASC;SG;3	N
حرُور	o	حرُور	o	PROPN;NOM;MASC;SG;3	DET
حُرُوف	cartas	حُرُوف	carta	PROPN;NOM;MASC;SG;3	N
حُرُوف	letras	حُرُوف	letra	PROPN;NOM;MASC;SG;3	N
حُرِّیّت	liberdade	حُرِّیّت	liberdade	PROPN;NOM;MASC;SG;3	N
حُرِّیّت	a	حُرِّیّت	o	PROPN;NOM;MASC;SG;3	DET
حُرِّیّت	libertade	حُرِّیّت	libertade	PROPN;NOM;MASC;SG;3	N
حُرِّیّت	independencia	حُرِّیّت	independencia	PROPN;NOM;MASC;SG;3	N
حُرِّیّت	liberdade	حُرِّیّت	liberdade	PROPN;NOM;MASC;SG;3	N
حُرِّیّت	a	حُرِّیّت	o	PROPN;NOM;MASC;SG;3	DET
حرِیر	seda	حرِیر	sedo	PROPN;NOM;MASC;SG;3	N
حرِیر	de	حرِیر	de	PROPN;NOM;MASC;SG;3	ADP
حریرہ	leite	حریرہ	leite	PROPN;NOM;MASC;SG;3	N
حرِیری	no	حرِیری	no	PROPN;NOM;MASC;SG;3	V
حرِیری	ben	حرِیری	ben	PROPN;NOM;MASC;SG;3	ADV
حرِیری	moi	حرِیری	moi	PROPN;NOM;MASC;SG;3	ADV
حرِیری	suave	حرِیری	suave	PROPN;NOM;MASC;SG;3	ADJ
حرِیز	salvo	حرِیز	salvo	PROPN;NOM;MASC;SG;3	ADP
حرِیز	segura	حرِیز	seguro	PROPN;NOM;MASC;SG;3	ADJ
حرِیز	seguro	حرِیز	seguro	PROPN;NOM;MASC;SG;3	N
حرِیز	seguros	حرِیز	seguro	PROPN;NOM;MASC;SG;3	N
حرِیز	a	حرِیز	o	PROPN;NOM;MASC;SG;3	DET
حرِیف	agradábel	حرِیف	agradábel	PROPN;NOM;MASC;SG;3	ADJ
حرِیف	socio	حرِیف	socio	PROPN;NOM;MASC;SG;3	N
حرِیف	oficial	حرِیف	oficial	PROPN;NOM;MASC;SG;3	ADJ
حرِیف	intelixente	حرِیف	intelixente	PROPN;NOM;MASC;SG;3	ADJ
حرِیف	equitativos	حرِیف	equitativo	PROPN;NOM;MASC;SG;3	ADJ
حرِیف	igual	حرِیف	igual	PROPN;NOM;MASC;SG;3	ADV
حرِیف	mesmo	حرِیف	mesmo	PROPN;NOM;MASC;SG;3	DET
حرِیف	iguais	حرِیف	igual	PROPN;NOM;MASC;SG;3	ADJ
حرِیف	son	حرِیف	ser	PROPN;NOM;MASC;SG;3	V
حرِیم	muller	حرِیم	muller	PROPN;NOM;MASC;SG;3	N
حرِیم	esposa	حرِیم	esposa	PROPN;NOM;MASC;SG;3	N
حرِیم	dona	حرِیم	don	PROPN;NOM;MASC;SG;3	N
حرِیم	muller	حرِیم	muller	PROPN;NOM;MASC;SG;3	N
حرِیم	unha	حرِیم	un	PROPN;NOM;MASC;SG;3	DET
حِزب	grupo	حِزب	grupo	PROPN;NOM;MASC;SG;3	N
حِزب	de	حِزب	de	PROPN;NOM;MASC;SG;3	ADP
حِزب	festa	حِزب	festa	PROPN;NOM;MASC;SG;3	N
حِزب	partido	حِزب	partido	PROPN;NOM;MASC;SG;3	N
حِزب	unión	حِزب	unión	PROPN;NOM;MASC;SG;3	N
حِزب	sindicato	حِزب	sindicato	PROPN;NOM;MASC;SG;3	N
حِزب	sindicalista	حِزب	sindicalista	PROPN;NOM;MASC;SG;3	N
حِزب	sindical	حِزب	sindical	PROPN;NOM;MASC;SG;3	N
حِزب	do	حِزب	do	PROPN;NOM;MASC;SG;3	PROPN
حِزب	banda	حِزب	banda	PROPN;NOM;MASC;SG;3	N
حزم	importa	حزم	importar	PROPN;NOM;MASC;SG;3	V
حزم	igual	حزم	igual	PROPN;NOM;MASC;SG;3	ADV
حزم	me	حزم	me	PROPN;NOM;MASC;SG;3	PRO
حُزمہ	pila	حُزمہ	pila	PROPN;NOM;MASC;SG;3	N
حُزمہ	feixe	حُزمہ	feixe	PROPN;NOM;MASC;SG;3	N
حُزمہ	rochas	حُزمہ	rocha	PROPN;NOM;MASC;SG;3	N
حُزمہ	de	حُزمہ	de	PROPN;NOM;MASC;SG;3	ADP
حُزمہ	da	حُزمہ	da	PROPN;NOM;MASC;SG;3	V
حُزمہ	morea	حُزمہ	morea	PROPN;NOM;MASC;SG;3	N
حُزمہ	uns	حُزمہ	un	PROPN;NOM;MASC;SG;3	DET
حُزمہ	de	حُزمہ	de	PROPN;NOM;MASC;SG;3	ADP
حُزمہ	chea	حُزمہ	chea	PROPN;NOM;MASC;SG;3	N
حُزمہ	grupo	حُزمہ	grupo	PROPN;NOM;MASC;SG;3	N
حُزمہ	fato	حُزمہ	fato	PROPN;NOM;MASC;SG;3	N
حُزمہ	bolsa	حُزمہ	bolsa	PROPN;NOM;MASC;SG;3	N
حُزمہ	bolso	حُزمہ	bolso	PROPN;NOM;MASC;SG;3	N
حُزمہ	maletín	حُزمہ	maletín	PROPN;NOM;MASC;SG;3	N
حُزمہ	saco	حُزمہ	saco	PROPN;NOM;MASC;SG;3	N
حُزن	dor	حُزن	dor	PROPN;NOM;MASC;SG;3	N
حُزن	pena	حُزن	pena	PROPN;NOM;MASC;SG;3	N
حزیں	triste	حزیں	triste	PROPN;NOM;MASC;SG;3	ADJ
حزیں	tristes	حزیں	triste	PROPN;NOM;MASC;SG;3	N
حِس	sentido	حِس	sentido	PROPN;NOM;MASC;SG;3	N
حِس	ten	حِس	ter	PROPN;NOM;MASC;SG;3	V
حِس	sensación	حِس	sensación	PROPN;NOM;MASC;SG;3	N
حِس	sentir	حِس	sentir	PROPN;NOM;MASC;SG;3	V
حِس	sentimento	حِس	sentimento	PROPN;NOM;MASC;SG;3	N
حِس	imaxinación	حِس	imaxinación	PROPN;NOM;MASC;SG;3	N
حِساب	opinión	حِساب	opinión	PROPN;NOM;MASC;SG;3	N
حِساب	que	حِساب	que	PROPN;NOM;MASC;SG;3	PRO
حِساب	a	حِساب	o	PROPN;NOM;MASC;SG;3	DET
حِساب	na	حِساب	na	PROPN;NOM;MASC;SG;3	N
حِساب	xeito	حِساب	xeito	PROPN;NOM;MASC;SG;3	N
حِساب	maneira	حِساب	maneira	PROPN;NOM;MASC;SG;3	N
حِساب	método	حِساب	método	PROPN;NOM;MASC;SG;3	N
حِساب	estándar	حِساب	estándar	PROPN;NOM;MASC;SG;3	V
حِساب	de	حِساب	de	PROPN;NOM;MASC;SG;3	ADP
حِساب	norma	حِساب	norma	PROPN;NOM;MASC;SG;3	N
حِساب	regra	حِساب	regra	PROPN;NOM;MASC;SG;3	N
حِساب	reglamento	حِساب	reglamento	PROPN;NOM;MASC;SG;3	PROPN
حِساب	gobernar	حِساب	gobernar	PROPN;NOM;MASC;SG;3	V
حِساب	proporción	حِساب	proporción	PROPN;NOM;MASC;SG;3	N
حِساب	porcentaxe	حِساب	porcentaxe	PROPN;NOM;MASC;SG;3	N
حِساب	contar	حِساب	contar	PROPN;NOM;MASC;SG;3	V
حِساب	contigo	حِساب	contigo	PROPN;NOM;MASC;SG;3	ADV
حِساب	investigación	حِساب	investigación	PROPN;NOM;MASC;SG;3	N
حِساب	prezos	حِساب	prezo	PROPN;NOM;MASC;SG;3	N
حِساب	prezo	حِساب	prezo	PROPN;NOM;MASC;SG;3	N
حِساب	precio	حِساب	precio	PROPN;NOM;MASC;SG;3	N
حِساب	caché	حِساب	caché	PROPN;NOM;MASC;SG;3	N
حِساب	valor	حِساب	valor	PROPN;NOM;MASC;SG;3	N
حِساب	incalculábel	حِساب	incalculábel	PROPN;NOM;MASC;SG;3	ADJ
حِساب	contas	حِساب	conta	PROPN;NOM;MASC;SG;3	N
حِساب	de	حِساب	de	PROPN;NOM;MASC;SG;3	ADP
حِساب	taxa	حِساب	taxa	PROPN;NOM;MASC;SG;3	N
حسّاس	sensibles	حسّاس	sensible	PROPN;NOM;MASC;SG;3	ADJ
حسّاس	sensible	حسّاس	sensible	PROPN;NOM;MASC;SG;3	ADJ
حسّاس	emocional	حسّاس	emocional	PROPN;NOM;MASC;SG;3	N
حسّاس	emocionais	حسّاس	emocional	PROPN;NOM;MASC;SG;3	ADJ
حسّاس	emotivo	حسّاس	emotivo	PROPN;NOM;MASC;SG;3	ADJ
حسّاس	sentimentais	حسّاس	sentimental	PROPN;NOM;MASC;SG;3	ADJ
حِسانت	beleza	حِسانت	beleza	PROPN;NOM;MASC;SG;3	N
حِسانت	a	حِسانت	o	PROPN;NOM;MASC;SG;3	DET
حسَب	xeito	حسَب	xeito	PROPN;NOM;MASC;SG;3	N
حسَب	maneira	حسَب	maneira	PROPN;NOM;MASC;SG;3	N
حسَب	medida	حسَب	medida	PROPN;NOM;MASC;SG;3	N
حسَب	medir	حسَب	medir	PROPN;NOM;MASC;SG;3	V
حسَب	medimos	حسَب	medir	PROPN;NOM;MASC;SG;3	V
حسَب	cantidade	حسَب	cantidade	PROPN;NOM;MASC;SG;3	N
حسَب	modo	حسَب	modo	PROPN;NOM;MASC;SG;3	N
حسَب	cantidade	حسَب	cantidade	PROPN;NOM;MASC;SG;3	N
حسَب	enorme	حسَب	enorme	PROPN;NOM;MASC;SG;3	ADJ
حسَب	así	حسَب	así	PROPN;NOM;MASC;SG;3	ADV
حسَب	xeito	حسَب	xeito	PROPN;NOM;MASC;SG;3	N
حسَب	como	حسَب	como	PROPN;NOM;MASC;SG;3	PRO
حسَب	maneira	حسَب	maneira	PROPN;NOM;MASC;SG;3	N
حسَب	forma	حسَب	forma	PROPN;NOM;MASC;SG;3	N
حسَب	camiño	حسَب	camiño	PROPN;NOM;MASC;SG;3	N
حِسبان	que	حِسبان	que	PROPN;NOM;MASC;SG;3	PRO
حِسبان	supoño	حِسبان	supor	PROPN;NOM;MASC;SG;3	V
حِسبان	creo	حِسبان	creo	PROPN;NOM;MASC;SG;3	V
حسدی	ciumento	حسدی	ciumento	PROPN;NOM;MASC;SG;3	N
حسدی	celosa	حسدی	celosar	PROPN;NOM;MASC;SG;3	ADJ
حسرت	desexo	حسرت	desexo	PROPN;NOM;MASC;SG;3	N
حسرت	dor	حسرت	dor	PROPN;NOM;MASC;SG;3	N
حسرت	pena	حسرت	pena	PROPN;NOM;MASC;SG;3	N
حسرت	gustaríame	حسرت	gustaríame	PROPN;NOM;MASC;SG;3	V
حسرت	desexo	حسرت	desexo	PROPN;NOM;MASC;SG;3	N
حسرت	desexaría	حسرت	desexar	PROPN;NOM;MASC;SG;3	V
حسرت	oxalá	حسرت	oxal	PROPN;NOM;MASC;SG;3	V
حسن	bo	حسن	bo	PROPN;NOM;MASC;SG;3	ADJ
حسن	ben	حسن	ben	PROPN;NOM;MASC;SG;3	ADV
حسن	boa	حسن	bo	PROPN;NOM;MASC;SG;3	ADJ
حسن	boas	حسن	bo	PROPN;NOM;MASC;SG;3	ADJ
حسن	bos	حسن	bo	PROPN;NOM;MASC;SG;3	N
حسن	fermoso	حسن	fermoso	PROPN;NOM;MASC;SG;3	ADJ
حسن	bonita	حسن	bonita	PROPN;NOM;MASC;SG;3	N
حسن	fermosa	حسن	fermosa	PROPN;NOM;MASC;SG;3	ADJ
حسن	precioso	حسن	precioso	PROPN;NOM;MASC;SG;3	ADJ
حسن	fermosas	حسن	fermosa	PROPN;NOM;MASC;SG;3	ADJ
حُسن	beleza	حُسن	beleza		N
حُسن	a	حُسن	o		DET
حسنہ	bo	حسنہ	bo	N;NOM;MASC;SG;3	ADJ
حسنہ	ben	حسنہ	ben	N;NOM;MASC;SG;3	ADV
حسنہ	boa	حسنہ	bo	N;NOM;MASC;SG;3	ADJ
حسنہ	boas	حسنہ	bo	N;NOM;MASC;SG;3	ADJ
حسُود	ciumento	حسُود	ciumento	PROPN;NOM;MASC;SG;3	N
حسُود	celosa	حسُود	celosar	PROPN;NOM;MASC;SG;3	ADJ
حسین	fermoso	حسین	fermoso	PROPN;NOM;MASC;SG;3	ADJ
حسین	bonita	حسین	bonita	PROPN;NOM;MASC;SG;3	N
حسین	fermosa	حسین	fermosa	PROPN;NOM;MASC;SG;3	ADJ
حسین	precioso	حسین	precioso	PROPN;NOM;MASC;SG;3	ADJ
حسین	fermosas	حسین	fermosa	PROPN;NOM;MASC;SG;3	ADJ
حسین	guapos	حسین	guapo	PROPN;NOM;MASC;SG;3	N
حسین	guapo	حسین	guapo	PROPN;NOM;MASC;SG;3	N
حسین	guapa	حسین	guapa	PROPN;NOM;MASC;SG;3	N
حسین	moi	حسین	moi	PROPN;NOM;MASC;SG;3	ADV
حسین	moi	حسین	moi	PROPN;NOM;MASC;SG;3	ADV
حسین	bastante	حسین	bastante	PROPN;NOM;MASC;SG;3	ADV
حسین	bonita	حسین	bonita	PROPN;NOM;MASC;SG;3	N
حسین	ben	حسین	ben	PROPN;NOM;MASC;SG;3	ADV
حشر	consecuencia	حشر	consecuencia	PROPN;NOM;MASC;SG;3	N
حشر	resultado	حشر	resultado	PROPN;NOM;MASC;SG;3	N
حشر	congregación	حشر	congregación	PROPN;NOM;MASC;SG;3	N
حشر	ruido	حشر	ruido	PROPN;NOM;MASC;SG;3	N
حشر	ruído	حشر	ruído	PROPN;NOM;MASC;SG;3	N
حشر	son	حشر	ser	PROPN;NOM;MASC;SG;3	V
حشر	xunta	حشر	xunta	PROPN;NOM;MASC;SG;3	N
حشر	reunión	حشر	reunión	PROPN;NOM;MASC;SG;3	N
حشر	encontro	حشر	encontro	PROPN;NOM;MASC;SG;3	N
حشر	cita	حشر	cita	PROPN;NOM;MASC;SG;3	N
حشر	fin	حشر	fin	PROPN;NOM;MASC;SG;3	N
حشر	final	حشر	final	PROPN;NOM;MASC;SG;3	N
حشر	reunión	حشر	reunión	PROPN;NOM;MASC;SG;3	N
حشَرات	insectos	حشَر	insecto	PROPN;NOM;MASC;SG;3	N
حشَری	violentos	حشَری	violento	PROPN;NOM;MASC;SG;3	ADJ
حشَری	violenta	حشَری	violento	PROPN;NOM;MASC;SG;3	ADJ
حشَری	violentas	حشَری	violento	PROPN;NOM;MASC;SG;3	ADJ
حشَری	violento	حشَری	violento	PROPN;NOM;MASC;SG;3	ADJ
حشَری	violencia	حشَری	violencia	PROPN;NOM;MASC;SG;3	N
حشمت	dignidade	حشمت	dignidade	PROPN;NOM;MASC;SG;3	N
حشمت	estado	حشمت	estado	PROPN;NOM;MASC;SG;3	N
حشمت	procesión	حشمت	procesión	PROPN;NOM;MASC;SG;3	N
حشمت	riqueza	حشمت	riqueza	PROPN;NOM;MASC;SG;3	N
حشمت	riquezas	حشمت	riqueza	PROPN;NOM;MASC;SG;3	N
حشمت	coa	حشمت	coar	PROPN;NOM;MASC;SG;3	V
حِشمت	humildade	حِشمت	humildade	PROPN;NOM;MASC;SG;3	N
حشو	lixo	حشو	lixo		N
حشو	non	حشو	non		PART
حشو	se	حشو	se		CONJ
حشو	parvadas	حشو	parvar		ADJ
حصاد	colleita	حصاد	colleita	PROPN;NOM;MASC;SG;3	N
حِصار	refuxio	حِصار	refuxio	PROPN;NOM;MASC;SG;3	N
حِصار	castelo	حِصار	castelo	PROPN;NOM;MASC;SG;3	N
حِصار	perista	حِصار	perista	PROPN;NOM;MASC;SG;3	N
