theridion	theridion	theridion	theridion	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
bonus	premie	bonus	prema	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
bonus	premii	bonus	premia	N;NOM;INDF;MASC+FEM;SG	
bonus	premie	bonus	prema	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
meddelande	komunikacji	meddelande	komunikacja	N;NOM;INDF;NEUT;SG	N;GEN;FEM;SG
meddelande	wiadomości	meddelande	wiadomość	N;NOM;INDF;NEUT;SG	N;ACC;FEM;PL
meddelande	zapowiedź	meddelande	zapowiedź	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;FIN;ACT
komplexa	złożone	komplex	złożyć	ADJ;NOM;PL	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
komplexa	złożona	komplex	złożyć	ADJ;NOM;PL	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
komplexa	złożony	komplex	złożyć	ADJ;NOM;PL	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
komplexa	kompleks	komplex	kompleks	ADJ;NOM;PL	N;ACC;MASC;SG
komplexa	skomplikowane	komplex	skomplikować	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
paula	pauli	paula	paula	N;NOM;INDF;MASC+FEM;SG	
paula	paula	paula	paula	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
rincón	rincón	rinca	rincón	N;NOM;INDF;MASC+FEM;SG	
utökade	rozszerzone	utöka	rozszerzyć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utökade	rozszerzona	utöka	rozszerzyć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
utökade	rozszerzony	utöka	rozszerzyć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
utökade	przedłużony	utöka	przedłużyć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
utökade	rozszerzone	utöka	rozszerzyć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utökade	rozszerzony	utöka	rozszerzyć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
utökade	rozszerzona	utöka	rozszerzyć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
dawn	świt	da	świt	PROPN;NOM	N;NOM;MASC;SG
dawn	dawn	da	dawny	PROPN;NOM	
generationer	pokolenie	generation	pokolenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
generationer	pokolenia	generation	pokolenie	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
generationer	pokoleń	generation	pokolenie	N;NOM;INDF;MASC+FEM;PL	
tjäna	zarobek	tjäna	zarobek	V;IMP;FIN;ACT	N;NOM;MASC;SG
volymer	objętości	volym	objętość	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;SG
thessalien	tesalii	thessalien	tesalia	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;SG
sammanhängande	spójny	sammanhängande	spójny	ADJ;NOM;PRS;V.PTCP	
sammanhängande	spójny	sammanhängande	spójny	ADJ;NOM;PRS;V.PTCP	
sammanhängande	sąsiadujących	sammanhängande	sąsiadować	ADJ;NOM;PRS;V.PTCP	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
bestämmelser	zasady	bestämmelse	zasada	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;PL
bestämmelser	reguły	bestämmelse	reguła	N;NOM;INDF;MASC+FEM;PL	
bestämmelser	zasadami	bestämmelse	zasada	N;NOM;INDF;MASC+FEM;PL	N;INS;FEM;PL
forbes	forbes	forbes	forbes	PROPN;NOM	
nature	natura	nature	natura	N;NOM;INDF;MASC+FEM;SG	
nature	natury	nature	natura	N;NOM;INDF;MASC+FEM;SG	
axelsson	axelsson	axelsson	axelsson	N;NOM;INDF;MASC+FEM;SG	
mozart	mozarta	mommor	mozarty	PROPN;NOM	
mozart	mozart	mommor	mozart	PROPN;NOM	
återställa	przywrócenie	återställa	przywrócenie	V;IMP;NFIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
återställa	przywrócenie	återställa	przywrócenie	V;IMP;NFIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
livsmedel	żywności	livsmedel	żywność	N;NOM;INDF;NEUT;SG	N;GEN;FEM;SG
livsmedel	żywności	livsmedel	żywność	N;NOM;INDF;NEUT;SG	N;GEN;FEM;SG
varvet	stoczni	varv	stocznia	N;NOM;DEF;NEUT;SG	
varvet	stocznia	varv	stocznia	N;NOM;DEF;NEUT;SG	
myspace	myspace	myspace	myspak	N;NOM;INDF;MASC+FEM;SG	
underhuset	commons	underhus	commons	N;NOM;DEF;NEUT;SG	N;ACC;MASC;SG
ensamma	samotnie	ensam	samotnie	ADJ;NOM;PL	ADV
ensamma	sama	ensam	sam	ADJ;NOM;PL	ADJ;NOM;FEM;SG
ensamma	sam	ensam	sam	ADJ;NOM;PL	ADJ;NOM;MASC;SG
ensamma	samotny	ensam	samotny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
ensamma	samotna	ensam	samotny	ADJ;NOM;PL	ADJ;NOM;FEM;SG
ensamma	samotni	ensam	samotnia	ADJ;NOM;PL	N;NOM;MASC;PL
ensamma	samotne	ensam	samotny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
ensamma	samotność	ensam	samotność	ADJ;NOM;PL	N;NOM;FEM;SG
mollis	mollis	mollis	mollis	N;NOM;INDF;MASC+FEM;SG	
fuller	fuller	fuller	fuller	PROPN;NOM	PROPN;NOM;MASC;SG
ricardo	ricardo	ricardo	ricardo	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
härnösand	härnösand	härnösand	härnösand	PROPN;NOM	
willem	willem	willem	will	PROPN;NOM	N;NOM;MASC;SG
inledning	preambuły	inledning	preambuła	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
institution	instytucji	institution	instytucja	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
institution	instytucje	institution	instytucja	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
väder	pogody	väder	pogoda	N;NOM;INDF;NEUT;SG	N;GEN;FEM;SG
sylvia	sylvia	sylvia	sylvia	PROPN;NOM	N;NOM;FEM;SG
sylvia	sylwia	sylvia	sylwia	PROPN;NOM	PROPN;NOM;FEM;SG
alliansen	sojuszu	allians	sojusz	N;NOM;DEF;MASC+FEM;SG	N;GEN;MASC;SG
alliansen	przymierze	allians	przymierz	N;NOM;DEF;MASC+FEM;SG	
splendens	splendens	splende	splendens	N;NOM;INDF;NEUT;PL	
gara	gara	gara	gara	N;NOM;INDF;MASC+FEM;SG	
innehållande	zawierającej	innehålla	zawierać	ADJ;NOM;PRS;V.PTCP	ADJ;IPFV;GEN;FEM;SG;POS;V.PTCP;ACT
sveti	sveti	sveti	sveta	PROPN;NOM	V;IPFV;IND;SG;2;PRS;FIN;ACT
räkning	bill	räkning	bill	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
räkning	rachunek	räkning	rachunek	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
boulder	boulder	bould	boulder	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
boulder	głaz	bould	głaz	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
timrå	timrå	timrå	timrnąć	PROPN;NOM	
akademisk	akademickich	akademisk	akademicki	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;GEN;MASC;PL
bedömning	ocena	bedömning	ocenać	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
bedömning	oceny	bedömning	ocena	N;NOM;INDF;MASC+FEM;SG	
bedömning	ocena	bedömning	ocenać	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
desert	pustyni	desera	pustynia	N;NOM;INDF;NEUT;SG	
desert	pustynia	desera	pustynia	N;NOM;INDF;NEUT;SG	
campus	kampusu	campus	kampus	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
campus	kampusie	campus	kampus	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
industrin	przemysłu	industri	przemysł	N;NOM;DEF;MASC+FEM;SG	N;GEN;MASC;SG
cola	koksu	cola	koks	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
cola	koka	cola	kok	N;NOM;INDF;MASC+FEM;SG	
cola	cola	cola	cola	N;NOM;INDF;MASC+FEM;SG	
cola	cola	cola	cola	N;NOM;INDF;MASC+FEM;SG	
case	case	case	cas	N;NOM;INDF;MASC+FEM;SG	
primära	podstawowy	primär	podstawowy	ADJ;NOM;PL	ADJ;NOM;MASC;SG
primära	pierwotne	primär	pierwotny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
primära	podstawowej	primär	podstawowy	ADJ;NOM;PL	ADJ;GEN;FEM;SG
primära	podstawowe	primär	podstawowy	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
primära	podstawowa	primär	podstawowy	ADJ;NOM;PL	
rosea	rosea	rose	rosea	N;NOM;INDF;MASC+FEM;SG	
bröd	chleba	bröd	chleb	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
bröd	chleb	bröd	chleb	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
knutsson	knutsson	knutsson	knutsson	PROPN;NOM	
fas	fazy	fas	faza	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;PL
lissabon	lizbona	lissabon	lizbona	PROPN;NOM	PROPN;NOM;MASC;SG
markera	znak	markera	znak	V;IMP;FIN;ACT	N;NOM;MASC;SG
markera	marka	markera	marka	V;IMP;FIN;ACT	
markera	mark	markera	mark	V;IMP;FIN;ACT	PROPN;NOM;MASC;SG
markera	wyróżnienie	markera	wyróżnienie	V;IMP;FIN;ACT	N;NOM;NEUT;SG
markera	podkreślenie	markera	podkreślenie	V;IMP;FIN;ACT	N;NOM;NEUT;SG
kritiserade	skrytykował	kritisera	skrytykować	ADJ;NOM;PL;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
kritiserade	skrytykował	kritisera	skrytykować	ADJ;NOM;PL;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
noterade	notowane	notera	notować	V;IND;PST;V.PTCP;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
noterade	odnotowane	notera	odnotować	V;IND;PST;V.PTCP;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
noterade	stwierdzone	notera	stwierdzić	V;IND;PST;V.PTCP;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
fragment	fragment	fragment	fragment	N;NOM;INDF;NEUT;PL	N;ACC;MASC;SG
fragment	fragmenty	fragment	fragment	N;NOM;INDF;NEUT;PL	N;ACC;MASC;PL
stand	stać	stand	stać	N;NOM;INDF;MASC+FEM;SG	V;IPFV;NFIN;ACT
konrad	konrad	konrad	konrad	PROPN;NOM	PROPN;NOM;MASC;SG
chester	chester	chest	chester	PROPN;NOM	N;NOM;MASC;SG
patricia	patrycja	patricia	patrycja	PROPN;NOM	PROPN;NOM;FEM;SG
patricia	patricia	patricia	patrić	PROPN;NOM	V;IPFV;IND;SG;3;PRS;FIN;ACT
kalender	terminarz	kalender	terminarz	N;NOM;INDF;NEUT;PL	N;NOM;MASC;SG
kalender	kalendarz	kalender	kalendarz	N;NOM;INDF;NEUT;PL	N;NOM;MASC;SG
kalender	kalendarza	kalender	kalendarz	N;NOM;INDF;NEUT;PL	N;GEN;MASC;SG
sega	sega	sega	seg	N;NOM;INDF;MASC+FEM;PL	
ringmaskar	pierścienice	ringmask	pierścienika	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
edmonton	edmonton	edmonton	edmonton	PROPN;NOM	PROPN;NOM;MASC;SG
aristolochia	aristolochia	aristolochia	aristolochia	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
verbascum	dziewanna	verbascum	dziewanny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
wallenberg	wallenberg	wallenberg	wallenberg	PROPN;NOM	
antigua	antigua	antigua	antigua	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;PRS;FIN;ACT
lanserade	uruchomiony	lansera	uruchomić	V;PST;V.PTCP;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
lanserade	uruchomiona	lansera	uruchomić	V;PST;V.PTCP;ACT	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
rapporterade	zgłoszono	rapportera	zgłosić	ADJ;NOM;PL;PST;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
rapporterade	zgłaszane	rapportera	zgłaszać	ADJ;NOM;PL;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
rapporterade	zgłoszone	rapportera	zgłosić	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
rapporterade	zgłoszony	rapportera	zgłosić	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
rapporterade	zgłoszona	rapportera	zgłosić	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
rapporterade	zgłosił	rapportera	zgłosić	ADJ;NOM;PL;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
gardner	gardner	gardn	gardner	PROPN;NOM	
släkting	względne	släkting	względny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
släkting	krewni	släkting	krewnić	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
släkting	względna	släkting	względny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
läsaren	reader	läsare	reader	N;NOM;DEF;MASC+FEM;SG	
allians	sojuszu	allians	sojusz	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
allians	przymierze	allians	przymierz	N;NOM;INDF;MASC+FEM;SG	
utmärkelse	nagrodę	utmärkelse	nagroda	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
utmärkelse	nagrody	utmärkelse	nagroda	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
ham	szynki	ham	szynki	PROPN;NOM	N;ACC;FEM;SG
ham	szynka	ham	szynka	PROPN;NOM	N;NOM;FEM;SG
ham	ham	ham	ham	PROPN;NOM	
sigrid	sigrid	sigrid	sigrid	PROPN;NOM	PROPN;NOM;FEM;SG
armeniska	armenii	armenisk	armenia	ADJ;NOM;PL	PROPN;GEN;FEM;SG
ngc	ngc	ngc	ngc	PROPN;NOM	PROPN;NOM;FEM;SG
antônio	antônio	antônio	antônio	PROPN;NOM	PROPN;NOM;MASC;SG
etablerat	ustanowiono	etablera	ustanowić	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
etablerat	ustalono	etablera	ustalić	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
synpunkter	opinia	synpunkt	opinia	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
synpunkter	opinię	synpunkt	opinia	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
synpunkter	uwagi	synpunkt	uwaga	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
synpunkter	komentarzy	synpunkt	komentarz	N;NOM;INDF;MASC+FEM;PL	N;GEN;MASC;PL
flyg	fly	flyg	fleź	N;NOM;INDF;NEUT;SG	
flyg	latać	flyg	latać	N;NOM;INDF;NEUT;SG	V;IPFV;NFIN;ACT
flyg	leć	flyg	leć	N;NOM;INDF;NEUT;SG	V;IPFV;IMP;SG;2;FIN;ACT
flyg	lotu	flyg	lot	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
flyg	loty	flyg	lot	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
flyg	lotów	flyg	lot	N;NOM;INDF;NEUT;SG	N;GEN;MASC;PL
ajax	ajax	ajax	ajax	PROPN;NOM	
stärka	wzmocnienia	stärka	wzmocnić	V;NFIN;ACT	N;PFV;GEN;NEUT;SG;POS;V.MSDR
stärka	umocnienie	stärka	umocnienie	V;NFIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
stärka	wzmocnienie	stärka	wzmocnić	V;NFIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
stärka	wzmacnianie	stärka	wzmacniać	V;NFIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
enorma	ogromny	enorm	ogromny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
enorma	ogromna	enorm	ogromny	ADJ;NOM;PL	ADJ;NOM;FEM;SG
enorma	ogromne	enorm	ogromny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
enorma	ogromny	enorm	ogromny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
enorma	ogromne	enorm	ogromny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
klaus	klaus	klaus	klaus	PROPN;NOM	PROPN;NOM;MASC;SG
gang	gangu	gang	gang	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
gang	gang	gang	ganga	N;NOM;INDF;MASC+FEM;SG	
begravningsplats	cmentarzu	begravningsplats	cmentarz	N;NOM;INDF;MASC+FEM;SG	N;DAT;MASC;SG
begravningsplats	cmentarzu	begravningsplats	cmentarz	N;NOM;INDF;MASC+FEM;SG	N;DAT;MASC;SG
nordström	nordström	nordström	nordstro	PROPN;NOM	
eden	edenu	eden	eden	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
eden	eden	eden	eden	N;NOM;INDF;MASC+FEM;SG	
morton	morton	morton	morton	PROPN;NOM	
calgary	calgary	calgary	calgary	PROPN;NOM	N;NOM;MASC;SG
robotar	rakiety	robota	rakieta	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;PL
robotar	roboty	robota	robota	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;PL
dominerade	zdominowany	dominera	zdominować	V;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
finansiella	finansowe	finansiell	finansowy	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
finansiella	financial	finansiell	financial	ADJ;NOM;PL	
finansiella	finansowy	finansiell	finansowy	ADJ;NOM;PL	ADJ;NOM;MASC;SG
finansiella	finansowych	finansiell	finansowy	ADJ;NOM;PL	ADJ;GEN;MASC;PL
finansiella	finansowa	finansiell	finansowy	ADJ;NOM;PL	ADJ;NOM;FEM;SG
dawson	dawson	dawson	dawson	PROPN;NOM	PROPN;NOM;MASC;SG
magna	magna	magen	magny	N;NOM;INDF;MASC+FEM;SG	
pia	pia	pia	pieś	PROPN;NOM	
devon	devon	devon	devon	PROPN;NOM	
delägare	partner	delägare	partner	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
delägare	partnerka	delägare	partnerka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
delägare	partnerem	delägare	partner	N;NOM;INDF;MASC+FEM;PL	N;INS;MASC;SG
delägare	partnera	delägare	partner	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;SG
delägare	wspólnik	delägare	wspólnik	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
kenny	kenny	kenny	kenny	PROPN;NOM	PROPN;NOM;MASC;SG
mick	mick	måcke	mick	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
bitar	bity	bit	bit	N;NOM;INDF;MASC+FEM;PL	
gros	gros	gros	gros	N;NOM;INDF;NEUT;SG	
lundqvist	lundqvist	lundqvist	lundqvist	PROPN;NOM	
ljusa	jasny	ljus	jasny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
ljusa	jasno	ljus	jasno	ADJ;NOM;PL	ADV
theodore	theodore	theodore	theodory	PROPN;NOM	PROPN;NOM;MASC;SG
electric	elektryczny	electric	elektryczny	N;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;SG
electric	elektryczne	electric	elektryczny	N;NOM;INDF;NEUT;SG	ADJ;NOM;NEUT;SG
electric	electric	electric	electric	N;NOM;INDF;NEUT;SG	
diskuteras	omawia	diskutera	omawia	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
diskuteras	omówiono	diskutera	omówić	V;IND;PRS;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
diskuteras	omówione	diskutera	omówić	V;IND;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
diskuteras	omówiono	diskutera	omówić	V;IND;PRS;FIN;PASS	V;PFV;IND;0;PST;FIN;ACT
vitryska	białorusi	vitrysk	białoruś	N;NOM;INDF;MASC+FEM;SG	
edith	edyta	edith	edytać	PROPN;NOM	PROPN;NOM;FEM;SG
edith	edith	edith	edith	PROPN;NOM	V;IPFV;IND;SG;PRS;FIN;ACT
dynastin	dynastia	dynastin	dynastia	ADJ;NOM;DEF;RL	N;NOM;FEM;SG
dynastin	dynastii	dynastin	dynastia	ADJ;NOM;DEF;RL	
väntar	czekanie	vänta	czekać	V;IND;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
väntar	oczekiwanie	vänta	oczekiwać	V;IND;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
knapp	przycisk	knapp	przycisk	N;NOM;INDF;MASC+FEM;SG	
inter	między	inter	między	PROPN;NOM	ADP
republik	republiki	republik	republika	N;NOM;INDF;MASC+FEM;SG	
madame	madame	madam	madama	N;NOM;INDF;MASC+FEM;SG	
presentation	prezentacji	presentation	prezentacja	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
presentation	prezentacje	presentation	prezentacja	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
utgivning	publikacje	utgivning	publikacja	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
utgivning	publikowania	utgivning	publikowanie	N;NOM;INDF;MASC+FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
förstöra	ruin	förstöra	ruin	V;NFIN;ACT	
förstöra	ruiny	förstöra	ruina	V;NFIN;ACT	N;ACC;FEM;PL
syre	tlenu	syre	tlen	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
syre	tlen	syre	tlen	N;NOM;INDF;NEUT;SG	
lycka	szczęścia	lycka	szczęście	N;NOM;INDF;MASC+FEM;SG	N;GEN;NEUT;SG
kulturer	kultury	kultur	kultura	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;SG
kulturer	kultur	kultur	kultur	N;NOM;INDF;MASC+FEM;PL	
hawk	hawk	hawk	hawka	N;NOM;INDF;NEUT;SG	
opus	opus	opus	opus	N;NOM;INDF;MASC+FEM;SG	
slovenska	słoweński	slovensk	słoweński	ADJ;NOM;PL	ADJ;NOM;MASC;SG
slovenska	słoweńskiej	slovensk	słoweński	ADJ;NOM;PL	ADJ;GEN;FEM;SG
tristis	tristis	tristis	tristis	N;NOM;INDF;MASC+FEM;SG	
befattning	funkcje	befattning	funkcja	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
befattning	funkcji	befattning	funkcja	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
systrar	sióstr	syster	siostra	N;NOM;INDF;MASC+FEM;PL	
systrar	siostrami	syster	siostra	N;NOM;INDF;MASC+FEM;PL	N;INS;FEM;PL
piedras	piedras	piedra	piedras	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG
planeras	zaplanowane	planera	zaplanować	V;IND;PRS;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
planeras	planowana	planera	planować	V;IND;PRS;FIN;PASS	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS
planeras	planowany	planera	planować	V;IND;PRS;FIN;PASS	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
planeras	planowane	planera	planować	V;IND;PRS;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
planeras	zaplanowany	planera	zaplanować	V;IND;PRS;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
kontroversiella	kontrowersyjne	kontroversiell	kontrowersyjny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
datorn	komputery	dator	komputer	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;PL
datorn	komputera	dator	komputer	N;NOM;DEF;MASC+FEM;SG	N;GEN;MASC;SG
spitze	spitze	spitze	spit	N;NOM;INDF;MASC+FEM;SG	
manga	manga	manga	manga	N;NOM;INDF;MASC+FEM;SG	
kommersiellt	komercyjnie	kommersiell	komercyjnie	ADJ;NOM;INDF;NEUT;SG	ADV
accepterade	przyjęta	acceptera	przyjąć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
accepterade	przyjęty	acceptera	przyjąć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
accepterade	zaakceptowane	acceptera	zaakceptować	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
accepterade	akceptowane	acceptera	akceptować	ADJ;NOM;PL;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
accepterade	przyjęte	acceptera	przyjąć	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
planina	planina	planin	planina	N;NOM;INDF;MASC+FEM;SG	
tittar	oglądanie	titta	oglądać	V;IND;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
justin	justin	justin	justin	PROPN;NOM	PROPN;NOM;MASC;SG
justin	justyna	justin	justyn	PROPN;NOM	PROPN;NOM;FEM;SG
orleans	orleanie	orleans	orleanie	PROPN;NOM	ADV
orleans	orleanu	orleans	orlean	PROPN;NOM	N;GEN;MASC;SG
orleans	orlean	orleans	orleany	PROPN;NOM	N;NOM;MASC;SG
giro	giro	giro	giro	PROPN;NOM	
bristande	niedoborem	bristande	niedobor	ADJ;NOM;PRS;V.PTCP	N;INS;MASC;SG
levi	levi	levi	levi	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
istanbul	stambule	istanbul	stambuł	PROPN;NOM	N;NOM;MASC;SG
uppträda	wykonywanie	uppträda	wykonywać	V;IMP;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
uppträda	wykonywania	uppträda	wykonywać	V;IMP;FIN;ACT	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
cut	cięcie	cut	cięcie	N;NOM;INDF;MASC+FEM;SG	
väggen	ściany	vägg	ściana	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;PL
väggen	mury	vägg	mur	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;PL
väggen	ścianie	vägg	ściana	N;NOM;DEF;MASC+FEM;SG	N;DAT;FEM;SG
