من	ποιος	مِن	ποιος	ADP	DET;NOM;DEF;MASC;SG
النمساوية	αυστριακές	نِمسَاوِيّ	αυστριακός		ADJ;NOM;FEM;PL
النمساوية	αυστριακή	نِمسَاوِيّ	αυστριακός		ADJ;NOM;FEM;SG
المجلات	περιοδικά	مَجَلّ	περιοδικά	N;NOM;DEF;PL	ADV
ذاتي	εαυτός	ذَاوتِيّ	εαυτός	ADJ;NOM;INDF;MASC;SG	N;NOM;MASC;SG
نابولي	νάπολη	نابولي	νάπολη		PROPN;NOM;FEM;SG
نابولي	νάπολι	نابولي	νάπολι		
الدقة	ακρίβεια	دِقَّة	ακρίβεια	N;NOM;DEF;SG	N;ACC;FEM;SG
الدقة	ακριβείας	دِقَّة	ακριβεία	N;NOM;DEF;SG	N;GEN;FEM;SG
الدقة	ακρίβεια	دِقَّة	ακρίβεια	N;NOM;DEF;SG	N;ACC;FEM;SG
الدقة	ορθότητα	دِقَّة	ορθότητα	N;NOM;DEF;SG	N;ACC;FEM;SG
منفردة	σόλο	مُنفَرِد	σόλος	ADJ;NOM;INDF;FEM;SG	
البعد	απόσταση	بُعد	απόσταση	N;NOM;DEF;SG	N;ACC;FEM;SG
البعد	διαστάσεις	بُعد	διάσταση	N;NOM;DEF;SG	N;NOM;FEM;PL
البعد	διάσταση	بُعد	διάσταση	N;NOM;DEF;SG	N;ACC;FEM;SG
مقدونيا	πγδμ	مَقدُونِيَا	πγδμ		
مقدونيا	σκόπια	مَقدُونِيَا	σκόπιο		PROPN;NOM;NEUT;PL
مقدونيا	πγδμ	مَقدُونِيَا	πγδμ		
مقدونيا	μακεδονίας	مَقدُونِيَا	μακεδονία		PROPN;GEN;FEM;SG
مقدونيا	μακεδονία	مَقدُونِيَا	μακεδονία		PROPN;ACC;FEM;SG
سائل	υγρό	سَائِل	υγρό	ADJ;NOM;INDF;MASC;SG	N;NOM;NEUT;SG
سائل	υγρά	سَائِل	υγρά	ADJ;NOM;INDF;MASC;SG	N;NOM;NEUT;PL
سائل	υγρό	سَائِل	υγρό	ADJ;NOM;INDF;MASC;SG	N;NOM;NEUT;SG
اضافة	προσθέστε	إِضَافَة	προσθέτω	N;NOM;INDF;SG	V;PFV;IMP;PL;2;FIN;ACT
ميشيل	michelle	ميشيل	michelle		
ميشيل	μισέλ	ميشيل	μισέλ		
موارد	πόρων	مَورِد	πόρος	N;NOM;INDF;PL	N;GEN;MASC;PL
مسؤول	υπεύθυνοι	مَسؤُول	υπεύθυνος	N;NOM;INDF;SG	ADJ;NOM;MASC;PL
مسؤول	υπεύθυνη	مَسؤُول	υπεύθυνος	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
مسؤول	υπεύθυνος	مَسؤُول	υπεύθυνος	N;NOM;INDF;SG	ADJ;NOM;MASC;SG
مسؤول	υπεύθυνο	مَسؤُول	υπεύθυνος	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
مسؤول	επίσημο	مَسؤُول	επίσημος	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
مسؤول	επίσημη	مَسؤُول	επίσημος	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
الثقيلة	βαρύς	ثَقِيل	βαρύς	N;NOM;DEF;SG	ADJ;NOM;MASC;SG
الثقيلة	βαριά	ثَقِيل	βαριός	N;NOM;DEF;SG	ADV
مستمرة	συνεχείς	مُستَمِرّ	συνεχής	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
مستمرة	συνεχίζονται	مُستَمِرّ	συνεχίζω	ADJ;NOM;INDF;FEM;SG	V;IPFV;IND;PL;3;PRS;FIN;PASS
مستمرة	συνέχιση	مُستَمِرّ	συνέχιση	ADJ;NOM;INDF;FEM;SG	N;ACC;FEM;SG
مستمرة	συνεχίζεται	مُستَمِرّ	συνεχίζω	ADJ;NOM;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
خفض	μείωση	خَفض	μείωση	N;NOM;INDF;SG	N;ACC;FEM;SG
خفض	ελάττωση	خَفض	ελάττωση	N;NOM;INDF;SG	N;ACC;FEM;SG
رباعي	τετράδα	رباعي	τετράδα	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
خبرة	έμπειρη	خِبرَة	έμπειρος	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
خبرة	έμπειρο	خِبرَة	έμπειρο	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
خبرة	βιώσει	خِبرَة	βιώνω	N;NOM;INDF;SG	V;PFV;NFIN;ACT
خبرة	εμπειρία	خِبرَة	εμπειρία	N;NOM;INDF;SG	N;ACC;FEM;SG
الرقص	χόρεψε	رَقص	χορώ	N;NOM;DEF;SG	V;PFV;IND;SG;3;PST;FIN;ACT
الرقص	dance	رَقص	dance	N;NOM;DEF;SG	
الرقص	χορό	رَقص	χορό	N;NOM;DEF;SG	N;ACC;MASC;SG
السفير	πρέσβη	سَفِير	πρέσβη	N;NOM;DEF;SG	N;ACC;MASC;SG
السفير	πρεσβευτή	سَفِير	πρεσβευτής	N;NOM;DEF;SG	N;ACC;MASC;SG
جنيف	γενεύη	جِنِيف	γενεύη		PROPN;ACC;FEM;SG
بوينس	μπουένος	بُوِينس	μπουένος		PROPN;NOM;NEUT;SG
ماريو	mario	ماريو	mario		
ماريو	μάριο	ماريو	μάριο		
السيدات	κυρίες	سَيِّدَة	κυρία	N;NOM;DEF;PL	N;VOC;FEM;PL
القصور	ανεπάρκειες	قُصُور	ανεπάρκεια	N;NOM;DEF;SG	N;NOM;FEM;PL
القصور	ελλείψεις	قُصُور	έλλειψη	N;NOM;DEF;SG	N;NOM;FEM;PL
القصور	παλάτια	قُصُور	παλάτι	N;NOM;DEF;SG	N;NOM;NEUT;PL
بوك	μπακ	بوك	μπακ		
بوك	buck	بوك	buck		
بوك	μποκ	بوك	μποκ		N
خطيرة	επικίνδυνες	خَطِير	επικίνδυνας	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
خطيرة	επικίνδυνα	خَطِير	επικίνδυνα	ADJ;NOM;INDF;FEM;SG	ADV
تيم	τιμ	تِيم	τιμα		
تيم	tim	تِيم	tim		
مطر	βροχή	مطر	βροχή		N;ACC;FEM;SG
مطر	ρέιν	مطر	ρέιν		
مطر	βροχές	مطر	βροχή		N;NOM;FEM;PL
مخيم	κάμπινγκ	مُخَيَّم	κάμπινγκ	N;NOM;INDF;SG	
مخيم	καμπ	مُخَيَّم	καμπ	N;NOM;INDF;SG	
البيع	πωλήσεων	بَيع	πώληση	N;NOM;DEF;SG	N;GEN;FEM;PL
البيع	πωλήσεις	بَيع	πώληση	N;NOM;DEF;SG	N;NOM;FEM;PL
نووية	πυρηνικά	نَوَوِيّ	πυρηνικός	ADJ;NOM;INDF;FEM;SG	ADV
الحكام	διοικητών	حَكَم	διοικητής	N;NOM;DEF;PL	N;GEN;MASC;PL
التغير	αλλαγή	تَغَيُّر	αλλαγή	N;NOM;DEF;SG	N;ACC;FEM;SG
التغير	ρέστα	تَغَيُّر	ρέστα	N;NOM;DEF;SG	N;NOM;NEUT;PL
فيتامين	βιταμίνης	فيتامين	βιταμίνος		N;GEN;FEM;SG
فيتامين	βιταμίνη	فيتامين	βιταμίνομαι		N;NOM;FEM;SG
فيتامين	βιταμίνες	فيتامين	βιταμίνος		N;NOM;FEM;PL
حرارية	θερμικές	حِرَارِيّ	θερμικός	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
رائع	πανέμορφη	رَائِع	πανέμορφος	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
رائع	κούκλα	رَائِع	κούκλα	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
رائع	κούκλος	رَائِع	κούκλος	ADJ;NOM;INDF;MASC;SG	N;NOM;MASC;SG
توقع	πρόβλεψη	تَوَقَّع	πρόβλεψη	V;MASC;IMP;SG	N;ACC;FEM;SG
توقع	σημάδι	تَوَقَّع	σημάδι	V;MASC;IMP;SG	N;NOM;NEUT;SG
توقع	υπόγραψε	تَوَقَّع	υπόγραφο	V;MASC;IMP;SG	V;PFV;IND;SG;3;PST;FIN;ACT
معمر	μουαμάρ	معمر	μουαμάρ		
دوغلاس	ντάγκλας	دوغلاس	ντάγκλος		PROPN;NOM;MASC;SG
دوغلاس	douglas	دوغلاس	douglas		
الاعمال	business	عَمَل	business	N;NOM;DEF;PL	
العضلة	μυς	عُضلَة	μου	N;NOM;DEF;SG	N;NOM;MASC;PL
العضلة	μυ	عُضلَة	μυ	N;NOM;DEF;SG	N;ACC;MASC;SG
العضلة	μύες	عُضلَة	μύος	N;NOM;DEF;SG	N;NOM;MASC;PL
سفراء	πρέσβεων	سَفِير	πρέσβη	N;NOM;INDF;PL	N;GEN;FEM;PL
مانويل	manuel	مَانُوِيل	manuel		
مانويل	μανουέλ	مَانُوِيل	μανουέλ		
يدعو	προσκλήσεις	دَعَا	πρόσκληση	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;NOM;FEM;PL
امتصاص	αναρρόφηση	اِمتِصَاص	αναρρόφηση	N;NOM;INDF;SG	N;ACC;FEM;SG
بروسيا	πρωσία	بروسيا	πρωσία		PROPN;ACC;FEM;SG
حر	δωρεάν	حُرّ	δωρεάν	N;NOM;INDF;SG	
حر	free	حُرّ	free	N;NOM;INDF;SG	
حر	ελεύθερος	حُرّ	ελεύθερος	N;NOM;INDF;SG	ADJ;NOM;MASC;SG
حر	ελεύθερη	حُرّ	ελεύθερος	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
السيادة	κυριαρχία	سِيَادَة	κυριαρχία	N;NOM;DEF;SG	N;ACC;FEM;SG
الاستوائية	τροπικό	اِستِوَائِيّ	τροπικός		ADJ;NOM;NEUT;SG
الاستوائية	τροπικά	اِستِوَائِيّ	τροπικά		ADV
الاستوائية	τροπική	اِستِوَائِيّ	τροπικός		ADJ;NOM;FEM;SG
جذور	ρίζα	جذور	ρίζος	N;NOM;INDF;PL	N;NOM;FEM;SG
عبادة	αίρεση	عبادة	αίρεση	N;NOM;INDF;SG	N;ACC;FEM;SG
روسية	ρώσικα	رُوسِيّ	ρώσικα	ADJ;NOM;INDF;FEM;SG	ADV
روسية	ρωσικά	رُوسِيّ	ρωσικός	ADJ;NOM;INDF;FEM;SG	ADV
روسية	ρώσος	رُوسِيّ	ρώσος	ADJ;NOM;INDF;FEM;SG	PROPN;NOM;MASC;SG
عظام	μπόουνς	عَظم	μπόουνς	N;NOM;INDF;PL	ADV
فيلا	villa	فِيلَّا	villa	N;NOM;INDF;SG	
فيلا	βίλα	فِيلَّا	βίλα	N;NOM;INDF;SG	
فيلا	βίλλα	فِيلَّا	βίλλα	N;NOM;INDF;SG	PROPN;NOM;FEM;SG
فيلا	ελέφαντες	فِيلَّا	ελέφαντας	N;NOM;INDF;SG	ADJ;NOM;MASC;PL
فيلا	ελέφαντας	فِيلَّا	ελέφαντας	N;NOM;INDF;SG	V;IPFV;V.CVB;ACT
التنسيق	μορφοποίησης	تَنسِيق	μορφοποίηση	N;NOM;DEF;SG	N;GEN;FEM;SG
التنسيق	συντονισμού	تَنسِيق	συντονισμός	N;NOM;DEF;SG	N;GEN;MASC;SG
مرحبا	γεια	مَرحَبًا	γεια		V;PFV;IND;SG;1;PRS;FIN;ACT
مرحبا	γειά	مَرحَبًا	γειό		V;IPFV;IND;SG;1;PRS;FIN;ACT
الفطريات	μύκητα	فَطَرِيّ	μύκητος	N;NOM;DEF;PL	N;NOM;NEUT;SG
الوفد	ανάθεση	وَفد	ανάθεση	N;NOM;DEF;SG	N;ACC;FEM;SG
التفاصيل	λεπτομέρεια	تَفصِيل	λεπτομέρεια	N;NOM;DEF;PL	N;NOM;FEM;SG
استغلال	εκμεταλλεύονται	اِستِغلَال	εκμεταλλεύω	N;NOM;INDF;SG	V;IPFV;IND;PL;3;PRS;FIN;PASS
قرص	δίσκο	قُرصَ	δίσκο	N;NOM;INDF;SG	N;ACC;MASC;SG
قرص	δίσκο	قُرصَ	δίσκο	N;NOM;INDF;SG	N;ACC;MASC;SG
ريد	ριντ	ريد	ριντ		
الصحيفة	εφημερίδες	صَحِيفَة	εφημερίδα	N;NOM;DEF;SG	N;NOM;FEM;PL
صلب	στερεά	صُلب	στεργώ	N;NOM;INDF;SG	ADV
الصوفية	σούφι	صُوفِيّ	σούφι		PROPN;NOM;MASC;SG
المستشفيات	νοσοκομείων	مُستَشفَى	νοσοκομείο	N;NOM;DEF;PL	N;GEN;NEUT;PL
ضواحي	προάστια	ضَاحِيَة	προάστια	N;NOM;INDF;PL	ADV
ضواحي	προάστιο	ضَاحِيَة	προάστιο	N;NOM;INDF;PL	N;NOM;NEUT;SG
البصرية	οπτικά	بَصَرِيّ	οπτικός	ADJ;NOM;DEF;FEM;SG	ADV
الدراما	δράμα	دِرَامَا	δράμα	N;NOM;DEF;PL	N;NOM;NEUT;SG
الخبراء	ειδικοί	خَبِير	ειδικός	N;NOM;DEF;PL	ADJ;NOM;MASC;PL
تشجيع	ενθάρρυνση	تَشجِيع	ενθάρρυνση	N;NOM;INDF;SG	N;ACC;FEM;SG
جدران	τοίχους	جِدرَان	τοίχος		N;NOM;MASC;PL
جدران	τείχη	جِدرَان	τείχος		N;NOM;NEUT;PL
جدران	τοίχοι	جِدرَان	τοίχος		N;NOM;MASC;PL
الجندي	στρατιώτη	الجندي	στρατιώτης	N;NOM;DEF;SG	N;ACC;MASC;SG
المهارات	επιδεξιότητα	مَهَارَة	επιδεξιότητα	N;NOM;DEF;PL	N;ACC;FEM;SG
المهارات	δεξιότητα	مَهَارَة	δεξιότητα	N;NOM;DEF;PL	N;ACC;FEM;SG
المهارات	ικανότητα	مَهَارَة	ικανότητα	N;NOM;DEF;PL	N;ACC;FEM;SG
محترف	επαγγελματίας	مُحتَرَف	επαγγελματίας	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
محترف	επαγγελματικά	مُحتَرَف	επαγγελματικά	ADJ;NOM;INDF;MASC;SG	ADV
محترف	pro	مُحتَرَف	pro	ADJ;NOM;INDF;MASC;SG	
محترف	επαγγελματίας	مُحتَرَف	επαγγελματίας	ADJ;NOM;INDF;MASC;SG	N;NOM;FEM;SG
نجمة	star	نَجمَة	star	N;NOM;INDF;SG	
نجمة	σταρ	نَجمَة	σταρ	N;NOM;INDF;SG	
دبابة	τανκ	دَبَّابَة	τανκ	N;NOM;INDF;SG	
فرانسيس	francis	فرَانسِيس	francis		
فرانسيس	φράνσις	فرَانسِيس	φράνσις		PROPN;NOM;MASC;SG
البندقية	βενετία	بُندُقِيّ	βενετία	N;NOM;DEF;SG	PROPN;NOM;FEM;SG
التطبيق	app	تَطبِيق	app	N;NOM;DEF;SG	
بروتين	πρωτεΐνη	برِوتِين	πρωτεύνω	N;NOM;INDF;DU	N;NOM;FEM;SG
بروتين	πρωτεΐνες	برِوتِين	πρωτεύνα	N;NOM;INDF;DU	N;NOM;FEM;PL
حاد	κοφτερό	حَادّ	κοφτερός	ADJ;NOM;INDF;MASC;SG	N;NOM;NEUT;SG
حاد	σαρπ	حَادّ	σαρπ	ADJ;NOM;INDF;MASC;SG	N
رومانسية	ειδύλλιο	رُومَانسِيَّة	ειδύλλιο	ADJ;NOM;INDF;FEM;SG	N;NOM;NEUT;SG
رومانسية	ρομάντζο	رُومَانسِيَّة	ρομάντζο	ADJ;NOM;INDF;FEM;SG	N;NOM;NEUT;SG
رومانسية	ρομαντισμός	رُومَانسِيَّة	ρομαντισμός	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
رومانسية	ρομαντικά	رُومَانسِيَّة	ρομαντικά	ADJ;NOM;INDF;FEM;SG	ADV
المالكي	μαλίκι	مَالِكِيّ	μαλίκι		N
المفاهيم	έννοιες	مَفهُوم	έννοιος	N;NOM;DEF;PL	ADJ;NOM;FEM;PL
تشكلت	σχηματίζεται	تَشَكَّل	σχηματίζω	V;PFV;FEM;SG;3;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
تشكلت	σχηματίστηκε	تَشَكَّل	σχηματίζω	V;PFV;FEM;SG;3;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
تشكلت	σχηματιστεί	تَشَكَّل	σχηματίζω	V;PFV;FEM;SG;3;ACT	V;PFV;NFIN;PASS
مغنيات	ντίβες	مَغَنِيّ	ντίβα	ADJ;NOM;INDF;FEM;PL	N;NOM;FEM;PL
جول	τζόελ	جول	τζόελ		
الزيت	πετρελαίου	الزيت	πετρέλαιο	N;NOM;DEF;SG	N;GEN;NEUT;SG
المشاهد	θεατής	مَشهَد	θεατός	N;NOM;DEF;PL	ADJ;NOM;MASC;SG
المشاهد	προβολέας	مَشهَد	προβολέας	N;NOM;DEF;PL	N;NOM;MASC;SG
المشاهد	θεατή	مَشهَد	θεατός	N;NOM;DEF;PL	N;ACC;MASC;SG
الاستيلاء	κατάληψη	اِستِيلَاء	κατάληψη	N;NOM;DEF;SG	N;ACC;FEM;SG
مهاجم	επιθετικός	مُهَاجِم	επιθετικός	N;NOM;INDF;SG	ADJ;NOM;MASC;SG
البوابات	γκέιτς	بَوَّابَة	γκέιτς	N;NOM;DEF;PL	PROPN;NOM;MASC;SG
ميلاد	γέννησης	ميلاد	γέννηση	N;NOM;INDF;SG	N;GEN;FEM;SG
ميلاد	γέννηση	ميلاد	γέννηση	N;NOM;INDF;SG	N;ACC;FEM;SG
قائم	βασισμένο	قَائِم	βασίζω	ADJ;NOM;INDF;MASC;SG	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
قائم	βασισμένη	قَائِم	βασίζω	ADJ;NOM;INDF;MASC;SG	V;PFV;NOM;FEM;SG;V.PTCP;PASS
قائم	υπάρχουσες	قَائِم	υπάρχων	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL
قائم	υφιστάμενων	قَائِم	υφιστάμενος	ADJ;NOM;INDF;MASC;SG	ADJ;GEN;MASC;PL
قائم	υφιστάμενες	قَائِم	υφιστάμενος	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL
سكن	στέγαση	سَكَن	στέγαση	N;NOM;INDF;SG	N;ACC;FEM;SG
سكن	στέγασης	سَكَن	στέγαση	N;NOM;INDF;SG	N;GEN;FEM;SG
سكن	ακίνητα	سَكَن	ακίνητος	N;NOM;INDF;SG	N;NOM;NEUT;PL
سكن	καταλύματα	سَكَن	κατάλυμα	N;NOM;INDF;SG	N;NOM;NEUT;PL
سكن	στέγαση	سَكَن	στέγαση	N;NOM;INDF;SG	N;ACC;FEM;SG
صقر	γεράκι	صَقَر	γεράκι		N;NOM;NEUT;SG
صقر	φάλκον	صَقَر	φάλκον		N;NOM;MASC;SG
صقر	χωκ	صَقَر	χωκ		N
صقر	γεράκι	صَقَر	γεράκι		N;NOM;NEUT;SG
صقر	χοκ	صَقَر	χοκ		
يترك	φύλλα	تَرَك	φύλλο	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;NOM;NEUT;PL
الرقابة	επίβλεψη	رَقَابَة	επίβλεψη	N;NOM;DEF;SG	N;ACC;FEM;SG
روجر	ελήφθη	رُوجِر	λαμβάνω		V;PFV;IND;SG;3;PST;FIN;PASS
روجر	ρότζερ	رُوجِر	ρότζερ		
الامبراطورية	empire	الامبراطورية	empire	N;NOM;DEF;SG	
الامبراطورية	αυτοκρατορικό	الامبراطورية	αυτοκρατορικό	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
الامبراطورية	αυτοκρατορική	الامبراطورية	αυτοκρατορικός	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
نيكولاس	νίκολας	نيكولاس	νίκολα		PROPN;NOM;MASC;SG
وجهات	προορισμούς	وِجهَة	προορισμός	N;NOM;INDF;PL	N;ACC;MASC;PL
خضراء	πράσινη	خَضِير	πράσινος		ADJ;NOM;FEM;SG
خضراء	πράσινα	خَضِير	πράσινος		ADV
خضراء	πράσινος	خَضِير	πράσινος		ADJ;NOM;MASC;SG
خضراء	πράσινο	خَضِير	πράσινο		PROPN;NOM;NEUT;SG
خضراء	πρασινο	خَضِير	πρασινο		N;NOM;NEUT;SG
البوم	δίσκος	أَلبُوم	δίσκος		N;NOM;MASC;SG
البوم	άλμπουμ	أَلبُوم	άλμπουμ		N;MASC;SG
البوم	κουκουβάγιες	أَلبُوم	κουκουβάγιος		N;NOM;FEM;PL
تولي	τάλι	تولي	τάλι		N
كوري	κορεάτικα	كُورِيّ	κορεάτικος		ADJ;NOM;NEUT;PL
المسؤولين	υπάλληλοι	مَسؤُول	υπάλληλος	N;NOM;DEF;PL	ADJ;NOM;MASC;PL
راس	κεφαλής	رَأس	κεφαλής		N;GEN;FEM;SG
راس	κεφαλή	رَأس	κεφαλή		N;ACC;FEM;SG
راس	κεφάλι	رَأس	κεφάλι		N;NOM;NEUT;SG
كلوريد	χλωριούχο	كلُورِيد	χλωριούχος		N;NOM;NEUT;SG
مكتوب	γραπτές	مَكتُوب	γραπτός		ADJ;NOM;FEM;PL
مكتوب	γραπτή	مَكتُوب	γραπτός		N;NOM;FEM;SG
مكتوب	γράφτηκε	مَكتُوب	γράφτω		V;PFV;IND;SG;3;PST;FIN;PASS
مكتوب	γραμμένα	مَكتُوب	γραμμένος		V;PFV;NOM;NEUT;PL;V.PTCP;PASS
مكتوب	γράψει	مَكتُوب	γράψει		V;PFV;NFIN;ACT
مكتوب	γραμμένο	مَكتُوب	γραμμένος		V;PFV;NOM;NEUT;SG;V.PTCP;PASS
رود	ράβδος	رُود	ράβδος		N;NOM;FEM;SG
رود	ροντ	رُود	ροντ		
رود	καλάμι	رُود	καλάμι		N;NOM;NEUT;SG
المعارض	εκθέσεις	مَعرِض	έκθεση	N;NOM;DEF;SG	N;NOM;FEM;PL
المعارض	εκθέματα	مَعرِض	έκθεμα	N;NOM;DEF;SG	N;NOM;NEUT;PL
المعارض	πανηγύρια	مَعرِض	πανηγύριο	N;NOM;DEF;SG	N;NOM;NEUT;PL
تقارب	σύγκλισης	تَقَارُب	σύγκλιση	N;NOM;INDF;SG	N;GEN;FEM;SG
تقارب	σύγκλιση	تَقَارُب	σύγκλιση	N;NOM;INDF;SG	N;ACC;FEM;SG
المنع	πρόληψη	مَنع	πρόληψη	N;NOM;DEF;SG	N;ACC;FEM;SG
هواء	αερα	هَوَاء	αέρας	N;NOM;INDF;SG	N;ACC;MASC;SG
هواء	air	هَوَاء	air	N;NOM;INDF;SG	
هواء	αέρα	هَوَاء	αέρας	N;NOM;INDF;SG	N;ACC;MASC;SG
مسابقات	διαγωνισμούς	مُسَابَقَة	διαγωνισμός	N;NOM;INDF;PL	N;ACC;MASC;PL
صينية	δίσκος	صِينِيّ	δίσκος	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
صينية	δίσκο	صِينِيّ	δίσκο	ADJ;NOM;INDF;FEM;SG	N;ACC;MASC;SG
صينية	κινέζος	صِينِيّ	κινέζος	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
صينية	κινέζικα	صِينِيّ	κινέζικος	ADJ;NOM;INDF;FEM;SG	N;NOM;NEUT;PL
صينية	κινέζοι	صِينِيّ	κινέζος	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;PL
الحوض	μπανιέρα	حَوض	μπανιέρα	N;NOM;DEF;SG	PROPN;NOM;FEM;SG
مسجل	εγγεγραμμένος	مُسَجَّل	εγγεγραμμένος	ADJ;NOM;INDF;MASC;SG	V;PFV;NOM;MASC;SG;V.PTCP;PASS
مسجل	καταχωρημένο	مُسَجَّل	καταχωρημένος	ADJ;NOM;INDF;MASC;SG	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
معرف	ορίζεται	مَعرِف	ορίζω		V;IPFV;IND;SG;3;PRS;FIN;PASS
معرف	καθορισμένα	مَعرِف	καθορίζω		V;PFV;NOM;NEUT;PL;V.PTCP;PASS
معرف	καθορισμένη	مَعرِف	καθορίζω		V;PFV;NOM;FEM;SG;V.PTCP;PASS
معرف	καθορισμένο	مَعرِف	καθορίζω		V;PFV;NOM;NEUT;SG;V.PTCP;PASS
معرف	αναγνωριστικό	مَعرِف	αναγνωριστικός		N;NOM;NEUT;SG
الصحفيين	δημοσιογράφους	صُحُفِيّ	δημοσιογράφος	N;NOM;DEF;PL	N;ACC;MASC;PL
الصحفيين	δημοσιογράφους	صُحُفِيّ	δημοσιογράφος	N;NOM;DEF;PL	N;ACC;MASC;PL
متخصص	εξειδικευμένο	مُتَخَصِّص	εκειδικεύω	ADJ;NOM;INDF;MASC;SG	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
متخصص	εξειδικευμένη	مُتَخَصِّص	εκειδικεύω	ADJ;NOM;INDF;MASC;SG	V;PFV;NOM;FEM;SG;V.PTCP;PASS
اختبارات	τεστ	اِختِبَار	τεστ	N;NOM;INDF;PL	N;NOM;NEUT;SG
الاعتقاد	πιστεύοντας	اِعتِقَاد	πιστεύω	N;NOM;DEF;SG	V;IPFV;V.CVB;ACT
الاعتقاد	πεποίθηση	اِعتِقَاد	πεποίθηση	N;NOM;DEF;SG	N;ACC;FEM;SG
انشاء	δημιουργήστε	إِنشَاء	δημιουργώ	N;NOM;INDF;SG	V;PFV;IMP;PL;2;FIN;ACT
انشاء	δημιουργία	إِنشَاء	δημιουργία	N;NOM;INDF;SG	N;ACC;FEM;SG
انشاء	δημιουργία	إِنشَاء	δημιουργία	N;NOM;INDF;SG	N;ACC;FEM;SG
تايلور	taylor	تَايلُور	taylor		
تايلور	τέιλορ	تَايلُور	τέιλορ		
الارض	γή	أَرض	γή	N;NOM;DEF;SG	N;ACC;FEM;SG
الارض	ξηρά	أَرض	ξηρά	N;NOM;DEF;SG	N;NOM;NEUT;PL
الارض	land	أَرض	land	N;NOM;DEF;SG	
تصحيح	διόρθωση	تَصحِيح	διόρθωση	N;NOM;INDF;SG	N;ACC;FEM;SG
مذكرات	ημερολόγιο	مُذَكِّرَة	ημερολόγιο	N;NOM;INDF;PL	N;NOM;NEUT;SG
سو	sue	سو	sue		
سو	σου	سو	σου		V;IPFV;IND;SG;1;PRS;FIN;ACT
الدائمة	μόνιμες	دَائِم	μόνιμος	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;PL
الدائمة	μόνιμα	دَائِم	μόνιμα	ADJ;NOM;DEF;FEM;SG	ADV
دوار	ίλιγγος	دَوَار	ίλιγγος		N;NOM;MASC;SG
دوار	καρουζέλ	دَوَار	καρουζέλ		N;NOM;NEUT;SG
الثمار	καρποί	ثَمَر	καρπός	N;NOM;DEF;SG	N;NOM;MASC;PL
الثمار	φρούτα	ثَمَر	φρούτα	N;NOM;DEF;SG	N;NOM;NEUT;PL
