izumil	erfindung	izumiti	erfindung	V;PFV;MASC;SG;V.PTCP	N;FEM;SG
čista	pur	čist	pur	ADJ;NOM;FEM;SG	
čista	pure	čist	pur	ADJ;NOM;FEM;SG	
biološke	biologischen	biološki	biologisch	ADJ;NOM;FEM;PL	ADJ;ACC;SG
zmaja	drachen	zmaj	drechen	N;ACC;MASC;SG	
zmaja	kite	zmaj	kite	N;ACC;MASC;SG	
zmaja	kitesurfen	zmaj	kitesurfen	N;ACC;MASC;SG	V;NFIN
deseto	zehnte	deseti	zehnt	ADJ;NOM;NEUT;SG	
deseto	tenth	deseti	tenth	ADJ;NOM;NEUT;SG	
deseto	zehntel	deseti	zehntel	ADJ;NOM;NEUT;SG	
flora	flora	flora	flora	N;NOM;FEM;SG	PROPN;NOM;SG
flora	pflanzenwelt	flora	pflanzenwelt	N;NOM;FEM;SG	ADJ
nevarna	gefährliche	nevaren	gefährlich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
nevarna	gefährliche	nevaren	gefährlich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
ante	ante	anta	ante	N;NOM;MASC;SG	PROPN;NOM;SG
montgomery	montgomery	montgomery	montgomery	N;NOM;MASC;SG	PROPN
barja	sümpfe	barje	sümpfen	N;NOM;NEUT;PL	
pekel	teufel	pečel	teufel	N;NOM;MASC;SG	
pekel	hölle	pečel	höllen	N;NOM;MASC;SG	
pekel	hell	pečel	hell	N;NOM;MASC;SG	ADJ
pekel	inferno	pečel	inferno	N;NOM;MASC;SG	
pekel	höllen	pečel	höllen	N;NOM;MASC;SG	N;NOM;PL
obstajal	existierten	obstajati	existieren	V;IPFV;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
trgovanje	außenhandel	trgovanje	außenhandel	N;NOM;NEUT;SG	
trgovanje	warenverkehr	trgovanje	warenverkehr	N;NOM;NEUT;SG	ADJ
trgovanje	handel	trgovanje	handel	N;NOM;NEUT;SG	ADV
trgovanje	trading	trgovanje	trading	N;NOM;NEUT;SG	PROPN
trgovanje	handel	trgovanje	handel	N;NOM;NEUT;SG	ADV
trgovanje	handelspartner	trgovanje	handelspartner	N;NOM;NEUT;SG	ADJ
epizoda	episode	epizod	episod	N;NOM;FEM;SG	
epizoda	episoden	epizod	episod	N;NOM;FEM;SG	N;NOM;FEM;PL
ran	wunde	ran	wehden	N;GEN;FEM;PL	
ran	wunden	ran	wehden	N;GEN;FEM;PL	N;NOM;PL
aluminij	alu	aluminija	alu	N;NOM;MASC;SG	
aluminij	aluminium	aluminija	aluminium	N;NOM;MASC;SG	ADJ
aluminij	aluminium	aluminija	aluminium	N;NOM;MASC;SG	ADJ
aluminij	alu	aluminija	alu	N;NOM;MASC;SG	
flota	flotte	flot	flott	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
flota	flotten	flot	flott	N;NOM;FEM;SG	ADJ;PL
osmanskega	kcmg	osmanski	kcmg	ADJ;GEN;NEUT;SG	
kanadsko	canadian	kanadski	canadian	ADJ;NOM;NEUT;SG	PROPN
kanadsko	kanadischen	kanadski	kanadisch	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
kanadsko	kanadische	kanadski	kanadisch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
kanadsko	kanadier	kanadski	kanadier	ADJ;NOM;NEUT;SG	
akademski	akademischen	akademski	akademisch	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
akademski	akademische	akademski	akademisch	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
popotnik	reisender	popotnik	reisend	N;NOM;MASC;SG	ADJ
popotnik	reisende	popotnik	reisend	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
popotnik	reisenden	popotnik	reisend	N;NOM;MASC;SG	ADJ
popotnik	reisender	popotnik	reisend	N;NOM;MASC;SG	ADJ
popotnik	reisende	popotnik	reisend	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
popotnik	reisenden	popotnik	reisend	N;NOM;MASC;SG	ADJ
popotnik	wanderer	popotnik	wander	N;NOM;MASC;SG	ADJ
moment	moment	moment	moment	N;NOM;MASC;SG	ADJ
moment	augenblick	moment	augenblick	N;NOM;MASC;SG	
semen	saatgut	seme	saatgut	N;GEN;NEUT;PL	PROPN
semen	saat	seme	saat	N;GEN;NEUT;PL	PROPN
semen	ölsaaten	seme	ölsaat	N;GEN;NEUT;PL	V;NFIN
semen	samen	seme	samen	N;GEN;NEUT;PL	V;NFIN
standardi	normen	standard	normen	N;NOM;MASC;PL	V;NFIN
garden	gartenanlage	garden	gartenanlage		ADJ;NOM;FEM;SG
garden	garten	garden	garten		V;NFIN
garden	gartens	garden	gartens		N;NOM;NEUT;SG
težavo	problemstellung	težava	problemstellung	N;ACC;FEM;SG	N;NOM;FEM;SG
težavo	problem	težava	probel	N;ACC;FEM;SG	N;NOM;SG
brezplačno	frei	brezplačno	frei	ADV	ADJ
brezplačno	kostenlose	brezplačno	kostenlos	ADV	ADJ;NOM;FEM;PL
brezplačno	kostenlos	brezplačno	kostenlos	ADV	ADJ
brezplačno	free	brezplačno	free	ADV	PROPN
brezplačno	freien	brezplačno	frei	ADV	ADJ;NOM;PL
kandidatov	kandidaten	kandidat	kandidat	N;GEN;MASC;PL	N;NOM;PL
kandidatov	bewerber	kandidat	bewerber	N;GEN;MASC;PL	
kandidatov	beitrittskandidaten	kandidat	beitrittskandidaten	N;GEN;MASC;PL	N;NOM;PL
kandidatov	anwärter	kandidat	anwärter	N;GEN;MASC;PL	ADJ
televizijo	fernseher	televizija	fernseher	N;ACC;FEM;SG	
televizijo	fernsehgeräte	televizija	fernsehgeräte	N;ACC;FEM;SG	ADJ;NOM;PL
televizijo	fernsehen	televizija	fernsehen	N;ACC;FEM;SG	V;NFIN
televizijo	fernseh	televizija	fernseh	N;ACC;FEM;SG	
televizijo	fernsehgerät	televizija	fernsehgerät	N;ACC;FEM;SG	ADJ
glenn	glen	glenn	glen	PROPN;NOM;MASC;SG	PROPN
glenn	glenn	glenn	glenn	PROPN;NOM;MASC;SG	PROPN;SG
glenn	glenn	glenn	glenn	PROPN;NOM;MASC;SG	PROPN;SG
marussia	marussia	marussio	marussia	N;NOM;MASC;SG	PROPN;NOM;SG
odkrita	entdeckte	odkriti	entdecken	ADJ;NOM;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
odkrita	gefunden	odkriti	finden	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
odkrita	herausgefunden	odkriti	herausfinden	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
odkrita	entdeckt	odkriti	entdecken	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
odkrita	gefunden	odkriti	finden	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
odkrita	entdeckt	odkriti	entdecken	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
odkrita	festgestellt	odkriti	feststellen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
odkrita	nachgewiesen	odkriti	nachweisen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
odkrita	erkannt	odkriti	erkennen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
bližje	enger	blizu	eng	ADV;CMPR	ADJ
bližje	nähere	blizu	nah	ADV;CMPR	ADJ;NOM;FEM;SG
bližje	näher	blizu	nah	ADV;CMPR	ADJ
obraza	gesicht	obraz	sechen	N;GEN;MASC;SG	V;V.PTCP
obraza	angesicht	obraz	ansechen	N;GEN;MASC;SG	
obraza	streb	obraz	streben	N;GEN;MASC;SG	
obraza	gesichts	obraz	gesichts	N;GEN;MASC;SG	N;NOM;NEUT;SG
obraza	face	obraz	face	N;GEN;MASC;SG	PROPN
produkti	produkten	produkt	produkt	N;NOM;MASC;PL	V;IND;PL;3;FIN
fjodorovič	fjodorowitsch	fjodorovič	fjodorowitsch	PROPN;NOM;MASC;SG	PROPN;NOM;SG
magister	magister	magister	magister	N;NOM;MASC;SG	ADJ
berry	berry	berry	berry	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
berry	beeren	berry	beeren	PROPN;NOM;MASC;SG	
željko	željko	željko	željko	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
železna	eiserne	železen	eisern	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
železna	eisen	železen	eise	ADJ;NOM;FEM;SG	
železna	bügeleisen	železen	bügeleisen	ADJ;NOM;FEM;SG	
razkol	zwietracht	razkol	zwietrichen	N;NOM;MASC;SG	PROPN
razkol	schisma	razkol	schisma	N;NOM;MASC;SG	PROPN
strehe	dächer	streha	dach	N;NOM;FEM;PL	ADJ
strehe	dächern	streha	dachern	N;NOM;FEM;PL	V;NFIN
strehe	dächern	streha	dachern	N;NOM;FEM;PL	V;NFIN
strehe	dächer	streha	dach	N;NOM;FEM;PL	ADJ
strehe	dach	streha	dach	N;NOM;FEM;PL	N;NOM;NEUT;SG
strehe	decke	streha	decken	N;NOM;FEM;PL	
strehe	dächer	streha	dach	N;NOM;FEM;PL	ADJ
strehe	dachterrasse	streha	dachterrasse	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
zastrupitev	vergiften	zastrupitev	vergiften	N;NOM;FEM;SG	V;NFIN
zastrupitev	vergiftung	zastrupitev	vergiftung	N;NOM;FEM;SG	
gas	gas	gas	gesen	N;NOM;MASC;SG	
gas	erdgas	gas	erdgas	N;NOM;MASC;SG	
niki	nicki	nik	nicki	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
niki	niki	nik	niki	N;NOM;MASC;SG	PROPN;NOM;SG
oak	oak	oak	oak	PROPN;NOM;MASC;SG	PROPN;NOM;SG
oak	eichen	oak	eichen	PROPN;NOM;MASC;SG	
oak	eiche	oak	eichen	PROPN;NOM;MASC;SG	
rojene	born	rojen	born	ADJ;NOM;FEM;PL;V.PTCP	
rojene	geboren	rojen	gebären	ADJ;NOM;FEM;PL;V.PTCP	V;V.PTCP
rojene	geb	rojen	geb	ADJ;NOM;FEM;PL;V.PTCP	V;V.PTCP
prusija	preußen	prusija	preußen	N;NOM;FEM;SG	
polobli	hemisphäre	polobli	hemisphäre	ADJ;NOM;MASC;SG	
zaprti	abgeschlossen	zaprt	abschließen	ADJ;NOM;MASC;PL;V.PTCP	V;V.PTCP
zaprti	geschlossen	zaprt	schließen	ADJ;NOM;MASC;PL;V.PTCP	V;V.PTCP
testi	prüfungen	testi	prüfung	N;NOM;MASC;PL	V;NFIN
rušilcev	zerstörer	rušilec	zerstörer	N;GEN;MASC;PL	
verstappen	verstappen	verstappen	verstappen	N;NOM;MASC;SG	
brien	brien	brien	brienen		PROPN;SG
shimizu	shimizu	shimiz	shimizu	N;NOM;MASC;SG	PROPN;NOM;SG
zdravi	gesunde	zdrav	gesund	ADJ;NOM;MASC;PL	N;NOM;FEM;SG
zdravi	gesundes	zdrav	gesund	ADJ;NOM;MASC;PL	N;NOM;NEUT;SG
zdravi	gesunden	zdrav	gesund	ADJ;NOM;MASC;PL	
zdravi	heilt	zdrav	heilen	ADJ;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
pariški	paris	pariški	paris	ADJ;NOM;DEF;MASC;SG	PROPN;NOM;NEUT;SG
pariški	pariser	pariški	pariser	ADJ;NOM;DEF;MASC;SG	PROPN;NOM;SG
madison	madison	madison	madison	N;NOM;MASC;SG	PROPN;NOM;SG
delle	delle	delle	dellen	PROPN;NOM;MASC;SG	PROPN;NOM;SG
privrženci	follower	privrženec	follower	N;NOM;MASC;PL	
privrženci	abonnenten	privrženec	abonnent	N;NOM;MASC;PL	
privrženci	anhänger	privrženec	anhänger	N;NOM;MASC;PL	
operator	operator	operator	operator	N;NOM;MASC;SG	PROPN
operator	betreiber	operator	betreiber	N;NOM;MASC;SG	
operator	vermittlung	operator	vermittlung	N;NOM;MASC;SG	ADJ
operator	bediener	operator	bediener	N;NOM;MASC;SG	ADJ
pasme	züchtung	pasma	züchtung	N;NOM;FEM;PL	N;NOM;FEM;SG
pasme	rasse	pasma	rassen	N;NOM;FEM;PL	
pasme	züchten	pasma	zücht	N;NOM;FEM;PL	V;NFIN
stabilen	stabile	stabilen	stabil	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL
cat	katze	cat	katz		
cat	kater	cat	Kater		
cat	katzen	cat	katzen		N;NOM;PL
cat	cat	cat	cat		
klinični	klinischen	kliničen	klinisch	ADJ;NOM;MASC;PL	ADJ;ACC;MASC;SG
grafični	grafik	grafičen	grafik	ADJ;NOM;MASC;SG	
grafični	graphik	grafičen	graphik	ADJ;NOM;MASC;SG	
oddaljeno	ferne	oddaljen	fern	ADV	
oddaljeno	fernen	oddaljen	fern	ADV	
oddaljeno	distanziert	oddaljen	distanzieren	ADV	V;V.PTCP
oddaljeno	entfernte	oddaljen	entfernen	ADV	V;IND;SG;3;PST;FIN
oddaljeno	ferne	oddaljen	fern	ADV	
oddaljeno	remote	oddaljen	remot	ADV	
oddaljeno	fernsteuerung	oddaljen	Fernsteuerung	ADV	N;NOM;FEM;SG
oddaljeno	fernbedienung	oddaljen	Fernbedienung	ADV	ADJ
oddaljeno	entfernten	oddaljen	entfernt	ADV	V;IND;PL;3;PST;FIN
oddaljeno	entfernte	oddaljen	entfernen	ADV	V;IND;SG;3;PST;FIN
kemična	chemische	kemičen	chemisch	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
kemična	chemikalien	kemičen	chemikalien	ADJ;NOM;FEM;SG	V;NFIN
kemična	chemikalie	kemičen	chemikalie	ADJ;NOM;FEM;SG	PROPN;SG
kemična	chemie	kemičen	chemie	ADJ;NOM;FEM;SG	N;NOM;FEM
spremenjena	abgeändert	spremenjen	abändern	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
spremenjena	modifiziert	spremenjen	modifizieren	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
spremenjena	geändert	spremenjen	ändern	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
spremenjena	verändert	spremenjen	verändern	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
spremenjena	geänderten	spremenjen	geändert	ADJ;NOM;FEM;SG;V.PTCP	V;IND;PL;3;FIN
spremenjena	abgeändert	spremenjen	abändern	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
spremenjena	geändert	spremenjen	ändern	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
cerro	cerro	cerra	cerro	PROPN;NOM;MASC;SG	PROPN;NOM;SG
enotnost	einigkeit	enotnost	einigkeit	N;NOM;FEM;SG	
enotnost	unity	enotnost	unity	N;NOM;FEM;SG	
prometni	verkehrs	prometen	verkehrs	ADJ;NOM;MASC;SG	
prometni	verkehr	prometen	verkehr	ADJ;NOM;MASC;SG	
prometni	traffic	prometen	traffic	ADJ;NOM;MASC;SG	PROPN
globalno	global	globalen	global	ADV	ADJ
globalno	weltweit	globalen	weltweit	ADV	ADJ
globalno	globalen	globalen	global	ADV	ADJ
globalno	weltweite	globalen	weltweit	ADV	ADJ;NOM;FEM;PL
globalno	global	globalen	global	ADV	ADJ
globalno	globale	globalen	global	ADV	ADJ;NOM;FEM;PL
globalno	weltweit	globalen	weltweit	ADV	ADJ
opozorilo	warnungen	opozoriti	warnung	N;NOM;NEUT;SG	N;NOM;PL
opozorilo	achtung	opozoriti	achtung	N;NOM;NEUT;SG	
opozorilo	warnhinweis	opozoriti	warnhinweis	N;NOM;NEUT;SG	
katerikoli	jedes	katerikoli	jed	DET;NOM;MASC;SG	PRO;NOM;INDF;NEUT;SG
katerikoli	jeden	katerikoli	jed	DET;NOM;MASC;SG	PRO;ACC;INDF;MASC;SG
katerikoli	jede	katerikoli	jed	DET;NOM;MASC;SG	PRO;NOM;INDF;FEM;SG
avtoceste	highways	avtocesta	highways	N;NOM;FEM;PL	ADJ
avtoceste	autobahn	avtocesta	Autobahn	N;NOM;FEM;PL	ADJ
avtoceste	schnellstraße	avtocesta	schnellstraße	N;NOM;FEM;PL	N;NOM;FEM;SG
redna	regelmäßige	reden	regelmäßig	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
redna	reguläre	reden	regulär	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
darilo	verschenken	darilo	verschenken	N;NOM;NEUT;SG	V;NFIN
darilo	geschenk	darilo	geschenk	N;NOM;NEUT;SG	ADJ
darilo	schenkung	darilo	schenkung	N;NOM;NEUT;SG	ADJ
darilo	geschenke	darilo	geschenk	N;NOM;NEUT;SG	ADJ;NOM;PL
darilo	schenken	darilo	schenken	N;NOM;NEUT;SG	V;NFIN
jorge	jorge	jorga	jorge	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
potomcev	nachkommen	potomec	nachkommen	N;GEN;MASC;PL	V;NFIN
potomcev	nachkomme	potomec	nachkommen	N;GEN;MASC;PL	N;SG
potomcev	nachwuchs	potomec	nachwuchs	N;GEN;MASC;PL	
euler	euler	euler	euler	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
aretiran	verhaften	aretiran	verhaften	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NFIN
aretiran	festnahme	aretiran	festnahm	ADJ;NOM;INDF;MASC;SG;V.PTCP	N;NOM;FEM;SG
aretiran	verhaftung	aretiran	verhaftung	ADJ;NOM;INDF;MASC;SG;V.PTCP	N;NOM;FEM;SG
aretiran	festnehmen	aretiran	festnehmen	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NFIN
aretiran	inhaftiert	aretiran	inhaftieren	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;V.PTCP
aretiran	festnahme	aretiran	festnahm	ADJ;NOM;INDF;MASC;SG;V.PTCP	N;NOM;FEM;SG
aretiran	verhaftet	aretiran	verhaften	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;V.PTCP
aretiran	festgenommen	aretiran	festnehmen	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;V.PTCP
aretiran	festnehmen	aretiran	festnehmen	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NFIN
harper	harper	harper	harper	N;NOM;MASC;SG	PROPN
uporniki	rebellen	upornik	rebell	N;NOM;MASC;PL	
uporniki	aufständischen	upornik	aufständisch	N;NOM;MASC;PL	ADJ;NOM;PL
uporniki	rebellen	upornik	rebell	N;NOM;MASC;PL	
sloves	bekanntheit	sloves	bekanntheit	N;NOM;MASC;SG	ADJ
sloves	reputation	sloves	reputation	N;NOM;MASC;SG	
ugodno	günstige	ugoden	günstig	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
saška	niedersachsen	sašek	niedersachsen	PROPN;NOM;FEM;SG	PROPN;NOM;NEUT;SG
saška	sachsen	sašek	sachsen	PROPN;NOM;FEM;SG	PROPN;NOM;NEUT;SG
dihal	atmung	dihati	atmung	N;NOM;NEUT;PL	
dihal	atemwege	dihati	atemweg	N;NOM;NEUT;PL	
ovire	schranken	ovira	schranken	N;NOM;FEM;PL	V;NFIN
ovire	barrieren	ovira	barrieren	N;NOM;FEM;PL	V;NFIN
ovire	hürden	ovira	hürden	N;NOM;FEM;PL	V;NFIN
ovire	hürden	ovira	hürden	N;NOM;FEM;PL	V;NFIN
ovira	behinderung	ovira	behinderung	N;NOM;FEM;SG	
ovira	hürde	ovira	herden	N;NOM;FEM;SG	ADJ;NOM;SG
ovira	hindernisse	ovira	hindernis	N;NOM;FEM;SG	N;NOM;FEM;PL
ovira	hindernis	ovira	hindernis	N;NOM;FEM;SG	
ovira	absperrung	ovira	absperrung	N;NOM;FEM;SG	ADJ
ovira	hürde	ovira	herden	N;NOM;FEM;SG	ADJ;NOM;SG
ovira	sperre	ovira	sperr	N;NOM;FEM;SG	
ovira	barriere	ovira	barrieren	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
ovira	hindernis	ovira	hindernis	N;NOM;FEM;SG	
cole	cole	cola	cole	PROPN;NOM;MASC;SG	PROPN;NOM;SG
campo	campo	campo	campo	N;NOM;MASC;SG	PROPN;SG
guvernerjev	governors	guverner	governors	N;GEN;MASC;PL	PROPN;SG
guvernerjev	gouverneure	guverner	gouverneure	N;GEN;MASC;PL	ADJ;NOM;FEM;PL
čile	chile	čiti	chile	PROPN;NOM;NEUT;SG	PROPN;NOM;NEUT;SG
izvoljena	gewählten	izvoljen	gewählt	ADJ;NOM;FEM;SG;V.PTCP	ADJ;PL
izvoljena	gewählt	izvoljen	wählen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
piva	biere	pivo	bieren	N;GEN;NEUT;SG	
piva	biergarten	pivo	biergarten	N;GEN;NEUT;SG	V;NFIN
piva	bier	pivo	bier	N;GEN;NEUT;SG	
piva	biere	pivo	bieren	N;GEN;NEUT;SG	
piva	bier	pivo	bier	N;GEN;NEUT;SG	
psihološko	psychologische	psihološki	psychologisch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
psihološko	psychologischen	psihološki	psychologisch	ADJ;NOM;NEUT;SG	ADJ;ACC;PL
institucije	organe	institucija	organ	N;NOM;FEM;PL	
institucije	einrichtungen	institucija	einrichtung	N;NOM;FEM;PL	V;NFIN
zaklad	schätzen	zaklad	schätzen	N;NOM;MASC;SG	V;NFIN
zaklad	schätze	zaklad	schätzen	N;NOM;MASC;SG	
zaklad	schatz	zaklad	schatz	N;NOM;MASC;SG	
zaklad	schatzkammer	zaklad	schatzkammer	N;NOM;MASC;SG	
odstop	rücktritt	odstop	rücktreten	N;NOM;MASC;SG	V;IND;SG;3;PST;FIN
odstop	zurücktreten	odstop	zurücktreten	N;NOM;MASC;SG	V;NFIN
odstop	kündigung	odstop	kündigung	N;NOM;MASC;SG	ADJ
odstop	ausscheiden	odstop	ausscheiden	N;NOM;MASC;SG	V;NFIN
odstop	rücktritt	odstop	rücktreten	N;NOM;MASC;SG	V;IND;SG;3;PST;FIN
odstop	widerrufsrecht	odstop	widerrufsrecht	N;NOM;MASC;SG	ADJ
odstop	rücktritt	odstop	rücktreten	N;NOM;MASC;SG	V;IND;SG;3;PST;FIN
finančna	finanzen	finančen	finanzen	ADJ;NOM;FEM;SG	
finančna	finanzielle	finančen	finanziell	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
finančna	finanzdienstleistungen	finančen	finanzdienstleistungen	ADJ;NOM;FEM;SG	N;NOM;FEM;PL
razsežnost	abmessungen	razsežnost	abmessingen	N;NOM;FEM;SG	V;NFIN
razsežnost	abmessung	razsežnost	abmessung	N;NOM;FEM;SG	
razsežnost	dimension	razsežnost	dimension	N;NOM;FEM;SG	
razsežnost	dimensionen	razsežnost	dimensionen	N;NOM;FEM;SG	V;NFIN
zabavo	feiern	zabava	feiern	N;ACC;FEM;SG	V;NFIN
zabavo	feier	zabava	feier	N;ACC;FEM;SG	
zabavo	party	zabava	party	N;ACC;FEM;SG	PROPN
zabavo	partei	zabava	partei	N;ACC;FEM;SG	
zabavo	unterhaltung	zabava	unterhaltung	N;ACC;FEM;SG	N;NOM;SG
konvencije	abkommen	konvencija	abkommen	N;NOM;FEM;PL	V;NFIN
konvencije	übereinkommen	konvencija	übereinkommen	N;NOM;FEM;PL	V;NFIN
konvencije	konvent	konvencija	konvent	N;NOM;FEM;PL	
konvencije	konvention	konvencija	konvention	N;NOM;FEM;PL	
konvencije	abkommen	konvencija	abkommen	N;NOM;FEM;PL	V;NFIN
konvencije	übereinkommen	konvencija	übereinkommen	N;NOM;FEM;PL	V;NFIN
konvencije	konventionen	konvencija	konvention	N;NOM;FEM;PL	V;NFIN
konvencije	kongresse	konvencija	kongreß	N;NOM;FEM;PL	PROPN;NOM;SG
srbi	jucken	srbeti	jucken	N;NOM;MASC;PL	V;NFIN
srbi	juckt	srbeti	juckt	N;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
srbi	juckreiz	srbeti	juckreiz	N;NOM;MASC;PL	
srbi	juckt	srbeti	juckt	N;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
srbi	jucken	srbeti	jucken	N;NOM;MASC;PL	V;NFIN
srbi	juckreiz	srbeti	juckreiz	N;NOM;MASC;PL	
srbi	serben	srbeti	serben	N;NOM;MASC;PL	
nepravilno	unzutreffend	nepravilen	unzutreffend	ADV	ADJ
nepravilno	falsch	nepravilen	falsch	ADV	ADJ
nepravilno	falsche	nepravilen	falsch	ADV	ADJ;NOM;FEM;PL
nepravilno	fehlerhaft	nepravilen	fehlerhaft	ADV	ADJ
nepravilno	unregelmäßig	nepravilen	unregelmäßig	ADV	ADJ
nepravilno	unregelmäßigen	nepravilen	unregelmäßig	ADV	ADJ
nepravilno	unregelmäßige	nepravilen	unregelmäßig	ADV	ADJ;NOM;FEM;PL
nagrajen	belohnt	nagrajen	belohnen	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;V.PTCP
nagrajen	belohnen	nagrajen	belohnen	ADJ;NOM;INDF;MASC;SG;V.PTCP	V;NFIN
spusti	drop	spustiti	drop	V;PFV;IND;SG;3;PRS;FIN	
connecticut	connecticut	connecticut	connecticut	PROPN;NOM;MASC;SG	PROPN
vodilna	führenden	vodilen	führend	ADJ;NOM;FEM;SG	V;PL;FIN
vodilna	führende	vodilen	führend	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
vodilna	leiten	vodilen	leiten	ADJ;NOM;FEM;SG	V;NFIN
stanford	stanford	stanford	stanford	N;NOM;MASC;SG	PROPN;NOM;SG
pakistan	pakistan	pakistan	pakistan	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
srečen	gerne	srečen	gerne	ADJ;NOM;INDF;MASC;SG	ADV
srečen	happy	srečen	happy	ADJ;NOM;INDF;MASC;SG	PROPN;SG
pionir	pioneer	pionir	pioneer	N;NOM;MASC;SG	PROPN;SG
pionir	wegbereiter	pionir	wegbereiter	N;NOM;MASC;SG	ADJ
pionir	pionier	pionir	pionier	N;NOM;MASC;SG	ADJ
pionir	vorreiter	pionir	vorreiter	N;NOM;MASC;SG	ADJ
demo	demo	demo	demo	N;NOM;MASC;SG	
zdravko	zdravko	zdravko	zdravko	PROPN;NOM;MASC;SG	PROPN;NOM;SG
württemberg	württemberg	württemberg	württemberg	N;NOM;MASC;SG	PROPN;NOM;NEUT;SG
natančen	exakte	natančen	exakt	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
natančen	genau	natančen	genau	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADV
emma	emma	emma	emma	PROPN;NOM;FEM;SG	PROPN;NOM;SG
balet	ballet	balet	ballen	N;NOM;MASC;SG	
balet	ballett	balet	ballett	N;NOM;MASC;SG	PROPN
aparat	gerät	aparat	geraten	N;NOM;MASC;SG	V;V.PTCP
aparat	apparate	aparat	apparat	N;NOM;MASC;SG	N;NOM;FEM;PL
aparat	geräte	aparat	geräten	N;NOM;MASC;SG	N;NOM;NEUT;PL
aparat	apparatur	aparat	apparatur	N;NOM;MASC;SG	
aparat	apparatur	aparat	apparatur	N;NOM;MASC;SG	
aparat	gerät	aparat	geraten	N;NOM;MASC;SG	V;V.PTCP
warwick	warwick	warwick	warwick	N;NOM;MASC;SG	PROPN;NOM;SG
mrk	sonnenfinsternis	mrk	sonnenfinsternis	N;NOM;MASC;SG	ADJ
mrk	finsternis	mrk	finsternis	N;NOM;MASC;SG	
mrk	eclipse	mrk	eclipse	N;NOM;MASC;SG	PROPN;NOM;SG
ekonomija	wirtschaftswissenschaften	ekonomija	wirtschaftswissenschaft	N;NOM;FEM;SG	ADJ
ekonomija	wirtschaft	ekonomija	wirtschaft	N;NOM;FEM;SG	
ekonomija	wirtschaftswissenschaft	ekonomija	wirtschaftswissenschaft	N;NOM;FEM;SG	ADJ
ekonomija	wirtschaft	ekonomija	wirtschaft	N;NOM;FEM;SG	
