през	skoz	през	skoz	ADP	
лятно	poletje	летен	poletje	ADV	N;NOM;NEUT;SG
покрив	strehe	покрив	streha	N;INDF;MASC;SG	N;NOM;FEM;PL
остин	austen	остин	austen	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
остин	austin	остин	austina	PROPN;INDF;MASC;SG	
постигнат	dosežene	постигна	dosežen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
постигнат	dosežen	постигна	dosežen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
постигнат	dosežena	постигна	dosežen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
постигнат	doseženo	постигна	dosežen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
постигнат	doseženi	постигна	dosežen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
промишлени	industrijsko	промишлен	industrijsko	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
промишлени	industrijska	промишлен	industrijski	ADJ;INDF;PL	ADJ;NOM;FEM;SG
промишлени	industrijski	промишлен	industrijski	ADJ;INDF;PL	ADJ;NOM;MASC;SG
езерата	jezer	езера	jezero	N;DEF;FEM;SG	N;GEN;NEUT;PL
езерата	jezera	езера	jezero	N;DEF;FEM;SG	N;NOM;NEUT;PL
туристическа	turistične	туристически	turističen	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
туристическа	turist	туристически	turist	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
бахрейн	bahrajnu	бахрейн	bahrajen	PROPN;INDF;MASC;SG	N;DAT;MASC;SG
стабилен	stabilni	стабилен	stabilen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
стабилен	hlev	стабилен	hlev	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
изкуствени	umetna	изкуствен	umeten	ADJ;INDF;PL	ADJ;NOM;FEM;SG
изкуствени	umetno	изкуствен	umeten	ADJ;INDF;PL	ADV
изкуствени	umetni	изкуствен	umeten	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
изкуствени	umetnega	изкуствен	umeten	ADJ;INDF;PL	ADJ;GEN;NEUT;SG
лимбург	limburg	лимбург	limburg	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
услуга	storitve	услуга	storitev	N;INDF;FEM;SG	N;NOM;FEM;PL
убеждава	prepriča	убеждавам-(се)	prepričati	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
жълти	rumena	жълт	rumen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
жълти	rumeni	жълт	rume	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
жълти	rumen	жълт	rumen	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
жълти	rumeno	жълт	rumen	ADJ;INDF;PL	ADV
севиля	sevilla	севиля	sevilel	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
севиля	seville	севиля	sevilel	PROPN;INDF;FEM;SG	N;NOM;FEM;PL
боеприпаси	streliva	боеприпаси	strelivo	N;INDF	N;GEN;NEUT;SG
боеприпаси	strelivo	боеприпаси	strelivo	N;INDF	N;NOM;NEUT;SG
боеприпаси	strelivo	боеприпаси	strelivo	N;INDF	N;NOM;NEUT;SG
боеприпаси	strelivo	боеприпаси	strelivo	N;INDF	N;NOM;NEUT;SG
правна	zakonito	правен	zakonit	ADJ;INDF;FEM;SG	ADV
правна	pravne	правен	praven	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
вълната	valovni	вълна	valoven	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
религиозно	versko	религиозен	versko	ADV	ADJ;NOM;NEUT;SG
религиозно	verske	религиозен	verski	ADV	ADJ;NOM;FEM;PL
религиозно	verski	религиозен	verski	ADV	ADJ;NOM;MASC;SG
религиозно	versko	религиозен	versko	ADV	ADJ;NOM;NEUT;SG
религиозно	verska	религиозен	verski	ADV	ADJ;NOM;FEM;SG
религиозно	verskega	религиозен	verski	ADV	ADJ;GEN;NEUT;SG
сиена	sienna	сиена	sienen	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
сиена	sieni	сиена	siena	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
сорт	seva	сорт	seva	N;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
сорт	sorte	сорт	sorta	N;INDF;MASC;SG	N;NOM;FEM;PL
щети	škoda	щета	škoda	N;INDF;FEM;PL	N;NOM;FEM;SG
щети	odškodnina	щета	odškodnina	N;INDF;FEM;PL	N;NOM;FEM;SG
равно	enaka	равен	enak	ADV	DET;NOM;FEM;SG
равно	enaki	равен	enak	ADV	DET;NOM;MASC;PL
кастилия	castile	кастилия	castiti	N;INDF;FEM;SG	V;IPFV;FEM;PL;V.PTCP
олег	oleg	олег	oleg	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
мюлер	müller	мюлер	müller	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
мюлер	mueller	мюлер	mueller	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
мюлер	muller	мюлер	muller	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
умерен	zmernih	умерен	zmeren	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL
умерен	zmerni	умерен	zmeren	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
умерен	zmerno	умерен	zmerno	ADJ;INDF;MASC;SG	ADV
умерен	zmerne	умерен	zmeren	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
умерен	zmerni	умерен	zmeren	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
умерен	zmerno	умерен	zmerno	ADJ;INDF;MASC;SG	ADV
предотврати	prepreči	предотвратя	preprečiti	V;PFV;IMP;SG;2;FIN	V;PFV;IND;SG;3;PRS;FIN
предотврати	preprečite	предотвратя	preprečiti	V;PFV;IMP;SG;2;FIN	V;PFV;IMP;PL;2;FIN
ограничено	omejena	огранича	omejen	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
ограничено	omejene	огранича	omejen	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
ограничено	omejen	огранича	omejen	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
ограничено	omejeno	огранича	omejen	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
ограничено	omejeni	огранича	omejen	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
ограничено	omejen	огранича	omejen	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
ограничено	omejena	огранича	omejen	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
ограничено	omejeno	огранича	omejen	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
ограничено	omejeni	огранича	omejen	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
внезапно	nenadna	внезапно	nenaden	ADV	ADJ;NOM;FEM;SG
внезапно	nenaden	внезапно	nenaden	ADV	ADJ;NOM;INDF;MASC;SG
включи	čep	включа-(се)	čep	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;MASC;SG
елен	jeleni	елен	jelen	N;INDF;MASC;SG	ADJ;NOM;MASC;PL
елен	jelena	елен	jelen	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
елен	ellen	елен	ellen	N;INDF;MASC;SG	PROPN;NOM;FEM;SG
елен	helene	елен	helen	N;INDF;MASC;SG	PROPN;NOM;FEM;SG
разделение	razdeli	разделение	razdeti	N;INDF;NEUT;SG	V;PFV;IND;SG;3;PRS;FIN
разделение	delitve	разделение	delitev	N;INDF;NEUT;SG	N;NOM;FEM;PL
разделение	divizije	разделение	divizija	N;INDF;NEUT;SG	N;NOM;FEM;PL
разделение	oddelki	разделение	oddelek	N;INDF;NEUT;SG	N;NOM;MASC;PL
обясни	razloži	обясня-(се)	razložiti	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
обясни	pojasni	обясня-(се)	pojasen	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
олимпик	olimpijski	олимпик	olimpijski	N;INDF;MASC;SG	ADJ;NOM;MASC;PL
изтича	poteče	изтичам	poteči	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
четвърт	četrt	четвърт	četrt	ADJ;INDF;FEM;SG	
четвърт	četrtina	четвърт	četrtina	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
полукълбо	polobli	полукълбо	polobli	ADV	ADJ;NOM;MASC;SG
кен	ken	кен	ken	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
заявка	zahteva	заявка	zahtevati	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
моите	moj	мой	moj	DET;DEF;PL;1	DET;NOM;MASC;SG;1
моите	moja	мой	moj	DET;DEF;PL;1	DET;NOM;FEM;SG;1
моите	rudnik	мой	rudnik	DET;DEF;PL;1	N;NOM;MASC;SG
моите	moje	мой	moj	DET;DEF;PL;1	DET;NOM;NEUT;SG;1
освободени	sproščeno	освободя-(се)	sproščeno	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
освободени	izpuščeni	освободя-(се)	izpuščen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
освободени	izpuščen	освободя-(се)	izpuščen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
освободени	izpuščena	освободя-(се)	izpuščen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
предишни	predhodna	предишен	predhoden	ADJ;INDF;PL	ADJ;NOM;FEM;SG
предишни	prejšnja	предишен	prejšnji	ADJ;INDF;PL	ADJ;NOM;FEM;SG
предишни	predhodni	предишен	predhoden	ADJ;INDF;PL	ADJ;NOM;MASC;SG
предишни	prejšnji	предишен	prejšnji	ADJ;INDF;PL	ADJ;NOM;MASC;SG
предишни	predhodno	предишен	predhodno	ADJ;INDF;PL	ADV
твърда	trdno	твърд	trdno	ADJ;INDF;FEM;SG	ADV
твърда	trdni	твърд	trden	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
твърда	trdne	твърд	trden	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
твърда	trdno	твърд	trdno	ADJ;INDF;FEM;SG	ADV
твърда	togo	твърд	tog	ADJ;INDF;FEM;SG	ADV
твърда	toge	твърд	tog	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
уравнения	enačbi	уравнение	enačba	N;INDF;NEUT;PL	N;NOM;FEM;DU
вернер	werner	вернер	werner	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
кънектикът	connecticut	кънектик	connecticut	N;DEF;MASC;SG	PROPN;NOM;MASC;SG
кънектикът	connecticutu	кънектик	connecticut	N;DEF;MASC;SG	PROPN;DAT;MASC;SG
предаден	izdan	предам-(се)	izdan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
предаден	izdani	предам-(се)	izdan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
жива	živeti	жив	živeti	ADJ;INDF;FEM;SG	V;IPFV;NFIN
жива	živel	жив	živeti	ADJ;INDF;FEM;SG	V;IPFV;MASC;SG;V.PTCP
жива	živela	жив	živeti	ADJ;INDF;FEM;SG	V;IPFV;FEM;SG;V.PTCP
жива	živi	жив	živeti	ADJ;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
жива	živeti	жив	živeti	ADJ;INDF;FEM;SG	V;IPFV;NFIN
жива	živel	жив	živeti	ADJ;INDF;FEM;SG	V;IPFV;MASC;SG;V.PTCP
жива	live	жив	liva	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
жива	živeli	жив	živeti	ADJ;INDF;FEM;SG	V;IPFV;MASC;PL;V.PTCP
жива	živela	жив	živeti	ADJ;INDF;FEM;SG	V;IPFV;FEM;SG;V.PTCP
въоръжен	oboroženi	въоръжа	oborožen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
въоръжен	oborožena	въоръжа	oborožen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
въоръжен	oborožen	въоръжа	oborožen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
въоръжен	oborožene	въоръжа	oborožen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
мобилни	mobilna	мобилен	mobilen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
мобилни	mobilni	мобилен	mobilen	ADJ;INDF;PL	ADJ;NOM;MASC;SG
мобилни	mobilno	мобилен	mobilen	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
украса	okraski	украса	okraski	N;INDF;FEM;SG	N;NOM;MASC;PL
украса	okraske	украса	okrasek	N;INDF;FEM;SG	N;ACC;MASC;PL
украса	okraski	украса	okraski	N;INDF;FEM;SG	N;NOM;MASC;PL
украса	okraske	украса	okrasek	N;INDF;FEM;SG	N;ACC;MASC;PL
украса	okraski	украса	okraski	N;INDF;FEM;SG	N;NOM;MASC;PL
увеличи	povečanje	увелича-(се)	povečanje	V;PFV;IMP;SG;2;FIN	N;NOM;NEUT;SG
увеличи	zvišanje	увелича-(се)	zvišanje	V;PFV;IMP;SG;2;FIN	N;NOM;NEUT;SG
увеличи	povišanje	увелича-(се)	povišanje	V;PFV;IMP;SG;2;FIN	N;NOM;NEUT;SG
съществуващи	obstoječa	съществувам	obstoječ	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT	ADJ;NOM;FEM;SG;V.PTCP
съществуващи	obstoječo	съществувам	obstoječ	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT	ADJ;NOM;NEUT;SG;V.PTCP
оцелелите	preživele	оцелея	preživeti	ADJ;PFV;DEF;PL;PST;V.PTCP;ACT	V;PFV;FEM;PL;V.PTCP
оцелелите	preživeli	оцелея	preživeti	ADJ;PFV;DEF;PL;PST;V.PTCP;ACT	V;PFV;MASC;PL;V.PTCP
глен	glen	глен	glen	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
глен	glenn	глен	glenn	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
глен	glenn	глен	glenn	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
четиридесет	forty	четиридесет	forty	NUM;INDF;PL	N;NOM;MASC;SG
романя	romanja	роман	romanje	N;INDF;FEM;SG	N;NOM;NEUT;PL
тъкани	robček	тъкан	robček	N;INDF;MASC;PL	N;NOM;MASC;SG
тъкани	tkivo	тъкан	tkivo	N;INDF;MASC;PL	N;NOM;NEUT;SG
решаване	reši	решаване	reša	N;INDF;NEUT;SG	V;PFV;IND;SG;3;PRS;FIN
суха	suhi	сух	suh	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
суха	suhe	сух	suh	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
суха	posuši	сух	posušiti	ADJ;INDF;FEM;SG	V;PFV;IND;SG;3;PRS;FIN
суха	suho	сух	suh	ADJ;INDF;FEM;SG	ADV
враня	vranje	враня	vranja	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
обратна	inverse	обратен	invers	ADJ;INDF;FEM;SG	
обратна	povratne	обратен	povraten	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
обратна	vzvratno	обратен	vzvraten	ADJ;INDF;FEM;SG	ADV
оод	ltd	оод	ltd	N;INDF;FEM;SG	PROPN;NOM;MASC;SG
цветен	barve	цветен	barva	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
цветен	barvo	цветен	barva	ADJ;INDF;MASC;SG	N;ACC;FEM;SG
цветен	barvno	цветен	barvno	ADJ;INDF;MASC;SG	ADV
цветен	barva	цветен	barva	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
цветен	barve	цветен	barva	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
цветен	barvo	цветен	barva	ADJ;INDF;MASC;SG	N;ACC;FEM;SG
цветен	barva	цветен	barva	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
кафява	rjavi	кафявам	rjav	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
кафява	rjave	кафявам	rjav	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
приключенски	dogodivščine	приключенски	dogodivščina	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
приключенски	pustolovščina	приключенски	pustolovščina	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
приключенски	pustolovščino	приключенски	pustolovščina	ADJ;INDF;MASC;SG	N;ACC;FEM;SG
приключенски	avantura	приключенски	avantura	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
приключенски	pustolovščine	приключенски	pustolovščina	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
бронзова	bron	бронзова	bron	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
лейк	jezero	лейк	jezero	PROPN;INDF;MASC;SG	N;NOM;NEUT;SG
лейк	lake	лейк	lak	PROPN;INDF;MASC;SG	
лейк	jezera	лейк	jezero	PROPN;INDF;MASC;SG	N;NOM;NEUT;PL
моника	monika	моника	monik	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
моника	monika	моника	monik	N;INDF;FEM;SG	PROPN;NOM;FEM;SG
хюстън	houston	хюстън	houston	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
посолството	veleposlaništva	посолство	veleposlaništvo	N;DEF;NEUT;SG	N;NOM;NEUT;PL
джеф	jeff	джеф	jeff	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
йоахим	joachim	йоахим	joach	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
подобри	izboljšanje	подобря-(се)	izboljšanje	V;PFV;IMP;SG;2;FIN	N;NOM;NEUT;SG
подобри	izboljša	подобря-(се)	izboljšati	V;PFV;IMP;SG;2;FIN	V;PFV;IND;SG;3;PRS;FIN
електронен	elektronsko	електронен	elektronsko	ADJ;INDF;MASC;SG	ADV
терминология	terminologije	терминология	terminologija	N;INDF;FEM;SG	N;NOM;FEM;PL
чай	tea	чай	tea	N;INDF;MASC;SG	
завършили	diplomantov	завърша	diplomant	V;PFV;INDF;PL;PST;V.PTCP;ACT	N;GEN;MASC;PL
британско	britanski	британски	britanski	ADV	ADJ;NOM;MASC;SG
британско	britanci	британски	britanec	ADV	N;NOM;MASC;PL
британско	britansko	британски	britanski	ADV	ADJ;NOM;NEUT;SG
бактерии	bakterija	бактерия	bakterija	N;INDF;FEM;PL	N;NOM;FEM;SG
бактерии	bakterija	бактерия	bakterija	N;INDF;FEM;PL	N;NOM;FEM;SG
колело	kolesa	колело	koleso	N;INDF;NEUT;SG	N;NOM;NEUT;PL
инвестиции	vlaganje	инвестиция	vlaganje	N;INDF;FEM;PL	N;NOM;NEUT;SG
инвестиции	naložba	инвестиция	naložba	N;INDF;FEM;PL	N;NOM;FEM;SG
гърди	skrinja	гръд	skrinja	N;INDF;FEM;PL	N;NOM;FEM;SG
гърди	dojke	гръд	dojka	N;INDF;FEM;PL	N;NOM;FEM;SG
гърди	dojk	гръд	dojka	N;INDF;FEM;PL	N;NOM;FEM;SG
гърди	dojke	гръд	dojka	N;INDF;FEM;PL	N;NOM;FEM;SG
гърди	dojk	гръд	dojka	N;INDF;FEM;PL	N;NOM;FEM;SG
органични	organsko	органичен	organski	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
органични	organska	органичен	organski	ADJ;INDF;PL	ADJ;NOM;FEM;SG
органични	organski	органичен	organski	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
органични	ekološko	органичен	ekološki	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
райън	ryan	райън	ryan	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
медия	medijev	медия	medij	N;INDF;FEM;SG	N;GEN;MASC;PL
медия	mediji	медия	medij	N;INDF;FEM;SG	N;NOM;MASC;PL
гордън	gordon	гордън	gordon	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
монтирани	nameščena	монтирам	nameščen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
монтирани	vgrajen	монтирам	vgrajen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
сараево	sarajevo	сараево	sarajev	ADV	ADJ;NOM;NEUT;SG
уелски	welsh	уелски	Welsh	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
майер	meier	майер	meier	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
майер	mayer	майер	mayera	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
майер	meyer	майер	meyero	PROPN;INDF;MASC;SG	
клисура	grape	клисура	grapa	N;INDF;FEM;SG	N;NOM;FEM;PL
болни	bolan	болен	bolan	ADJ;INDF;PL	ADJ;NOM;INDF;MASC;SG
редовна	redno	редовен	redno	ADJ;INDF;FEM;SG	ADV
поставено	postavljen	поставя-(се)	postavljen	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
кастро	castra	кастро	castra	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
кастро	castro	кастро	castro	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
обещава	obljube	обещавам	obljuba	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
обещава	obljub	обещавам	obljuba	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;GEN;FEM;PL
пропуска	zgreši	пропускам	zgrešati	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;2;PRS;FIN
майчина	materinski	майчина	materinski	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
отстранен	prekinjeno	отстраня-(се)	prekinjen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
отстранен	prekinjena	отстраня-(се)	prekinjen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
монасите	meniha	монах	menih	N;DEF;MASC;PL	N;ACC;MASC;SG
подпомагане	podpore	подпомагане	podpora	N;INDF;NEUT;SG	N;NOM;FEM;PL
наркотици	zdravilo	наркотик	zdravilo	N;INDF;MASC;PL	N;NOM;NEUT;SG
наркотици	droga	наркотик	drog	N;INDF;MASC;PL	N;NOM;FEM;SG
душа	duši	душа	dušiti	N;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
израелски	izraelske	израелски	izraelski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
популярно	priljubljene	популярен	priljubljen	ADV	ADJ;NOM;FEM;PL
популярно	priljubljena	популярен	priljubljen	ADV	ADJ;NOM;FEM;SG
популярно	priljubljeni	популярен	priljubljen	ADV	ADJ;NOM;MASC;PL
популярно	priljubljen	популярен	priljubljen	ADV	ADJ;NOM;INDF;MASC;SG
работник	zaposleni	работник	zaposlen	N;INDF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
обширни	obsežna	обширен	obsežen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
обширни	obširno	обширен	obširen	ADJ;INDF;PL	ADV
обширни	obsežno	обширен	obsežno	ADJ;INDF;PL	ADV
джейсън	jason	джейсън	jason	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
критики	kritika	критика	kritika	N;INDF;FEM;PL	N;NOM;FEM;SG
критики	kritiko	критика	kritika	N;INDF;FEM;PL	N;ACC;FEM;SG
критики	kritik	критика	kritik	N;INDF;FEM;PL	N;NOM;MASC;SG
критики	kritik	критика	kritik	N;INDF;FEM;PL	N;NOM;MASC;SG
селска	kmečki	селски	kmečki	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
селска	podeželje	селски	podeželje	ADJ;INDF;FEM;SG	N;NOM;NEUT;SG
селска	podeželske	селски	podeželski	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
селска	kmet	селски	kmet	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
селска	kmetica	селски	kmetica	ADJ;INDF;FEM;SG	N;NOM;FEM;SG
слънчева	sunny	слънчев	sunny	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
слънчева	sončne	слънчев	sončen	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
колектив	kolektivna	колектив	kolektiven	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
колектив	kolektivno	колектив	kolektiven	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
добавени	dodana	добавя	dodan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
добавени	dodane	добавя	dodan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
добавени	dodanih	добавя	dodan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;GEN;MASC;PL;V.PTCP
добавени	dodan	добавя	dodan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
добавени	dodani	добавя	dodan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
добавени	dodano	добавя	dodan	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
дисни	disney	дисня	disney	N;INDF;FEM;PL	PROPN;NOM;MASC;SG
извършен	opravljen	извърша	opravljen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
извършен	opravljeni	извърша	opravljen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
извършен	opravljene	извърша	opravljen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
специфичен	specifično	специфичен	specifično	ADJ;INDF;MASC;SG	ADV
специфичен	specifični	специфичен	specifičen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
костадинов	kostadinov	костадинов	kostadin	PROPN;INDF;MASC;SG	N;GEN;MASC;PL
