med	med	med	mest	ADP	
avsked	šķirties	avsked	šķirties	N;NOM;INDF;NEUT;SG	V;POS;REFL;NFIN
regerande	latvieti	regerande	latviete	ADJ;NOM;PRS;V.PTCP	N;ACC;FEM;SG
play	atskaņot	play	atskaņot	N;NOM;INDF;MASC+FEM;SG	V;POS;NFIN
play	play	play	play	N;NOM;INDF;MASC+FEM;SG	
play	spēlē	play	spēlēt	N;NOM;INDF;MASC+FEM;SG	V;FH;IND;3;POS;PRS;FIN;ACT
play	spēlēt	play	spēlēt	N;NOM;INDF;MASC+FEM;SG	V;POS;NFIN
majoriteten	vairākumu	majoritet	vairākums	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
fysiska	fiziskais	fysisk	fizisks	ADJ;NOM;PL	ADJ;NOM;MASC;SG
fysiska	fiziski	fysisk	fiziski	ADJ;NOM;PL	ADV
fysiska	fiziska	fysisk	fiziska	ADJ;NOM;PL	ADJ;NOM;FEM;SG
fysiska	fiziskā	fysisk	fiziska	ADJ;NOM;PL	ADJ;NOM;FEM;SG
landsbygden	lauki	landsbygd	lauki	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;PL
landsbygden	laukos	landsbygd	lauks	N;NOM;DEF;MASC+FEM;SG	N;ESS;MASC;PL
arkeologiska	arheoloģijas	arkeologisk	arheoloģija	ADJ;NOM;PL	N;NOM;FEM;PL
off	nost	off	nost	N;NOM;INDF;MASC+FEM;SG	ADV
off	off	off	off	N;NOM;INDF;MASC+FEM;SG	
off	izslēgts	off	izslēgt	N;NOM;INDF;MASC+FEM;SG	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
konsten	art	konst	art	N;NOM;INDF;MASC+FEM;SG	
nordland	nordland	nordland	nordland	PROPN;NOM	
ber	lūdz	be	lūgt	V;IMP;FIN;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
caroline	caroline	caroline	caroline	PROPN;NOM	PROPN;NOM;FEM;SG
djupt	dziļa	djup	dziļa	ADV	ADJ;NOM;FEM;SG
djupt	dziļā	djup	dziļš	ADV	ADJ;NOM;FEM;SG
djupt	deep	djup	deep	ADV	
djupt	dziļš	djup	dziļš	ADV	ADJ;NOM;MASC;SG
villkor	nosacījums	villkor	nosacījums	N;NOM;INDF;NEUT;PL	N;NOM;MASC;SG
villkor	stāvoklis	villkor	stāvoklis	N;NOM;INDF;NEUT;PL	N;NOM;MASC;SG
ändamål	nolūki	ändamål	nolūks	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
flotta	flotes	flotta	flote	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
skärgård	arhipelāga	skärgård	arhipelāga	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
palestina	palestīnas	palestina	palestīna	PROPN;NOM	PROPN;NOM;FEM;PL
palestina	palestīnā	palestina	palestīna	PROPN;NOM	PROPN;ESS;FEM;SG
arbetare	strādājošie	arbetare	strādāt	N;NOM;INDF;MASC+FEM;PL	V;IPFV;NOM;DEF;MASC;PL;PRS;V.PTCP;PASS
arbetare	strādājošais	arbetare	strādāt	N;NOM;INDF;MASC+FEM;PL	V;IPFV;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
arbetare	strādnieks	arbetare	strādnieks	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
essex	essex	essex	esselt	PROPN;NOM	
födda	dzimuši	född	dzimt	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
födda	dzimis	född	dzimt	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
födda	dzimusi	född	dzimt	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
stein	šteins	stein	šteins	PROPN;NOM	PROPN;NOM;MASC;SG
störst	lielākais	stor	liels	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;MASC;SG
störst	vislielākais	stor	liels	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;MASC;SG
störst	lielākais	stor	liels	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;MASC;SG
störst	lielākais	stor	liels	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;MASC;SG
störst	lielākā	stor	liela	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;FEM;SG
inspirerad	iedvesmoja	inspirerad	iedvesmot	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;FH;IND;3;POS;PST;FIN;ACT
murphy	mērfijs	murphy	mērfijs	PROPN;NOM	PROPN;NOM;MASC;SG
skrivet	rakstveida	skriva	rakstveida	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	
skrivet	uzrakstīts	skriva	uzrakstīt	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
processen	procesā	process	process	N;NOM;DEF;MASC+FEM;SG	N;ESS;MASC;SG
motorer	motoriem	motor	motors	N;NOM;INDF;MASC+FEM;PL	N;DAT;MASC;PL
motorer	dzinējiem	motor	dzinējs	N;NOM;INDF;MASC+FEM;PL	N;DAT;MASC;PL
meadow	pļavas	meadol	pļava	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
meadow	pļavā	meadol	pļava	N;NOM;INDF;MASC+FEM;SG	N;ESS;FEM;SG
ted	ted	ted	tu	PROPN;NOM	
silva	silva	silva	silva	PROPN;NOM	PROPN;NOM;FEM;SG
tropiska	tropu	tropisk	tropa	ADJ;NOM;PL	N;ACC;MASC;SG
starr	katarakta	starr	katarakts	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
någonting	kautkas	någonting	kautka	PRO;INDF;NEUT;SG	N;NOM;MASC;SG
ahl	ahl	ahl	ahl	PROPN;NOM	N
rummet	istabā	rum	istaba	N;NOM;DEF;NEUT;SG	N;ESS;FEM;SG
rummet	istabas	rum	istaba	N;NOM;DEF;NEUT;SG	N;NOM;FEM;PL
rummet	istabu	rum	istaba	N;NOM;DEF;NEUT;SG	N;ACC;FEM;SG
dina	tavu	du	tava	PRO;DEF;PL	PRO;ACC;SG;3
dina	tavs	du	tavs	PRO;DEF;PL	PRO;NOM;MASC;SG;3
dina	tava	du	tava	PRO;DEF;PL	PRO;NOM;FEM;SG;3
dina	dina	du	dina	PRO;DEF;PL	PROPN;NOM;FEM;SG
dina	tavs	du	tavs	PRO;DEF;PL	PRO;NOM;MASC;SG;3
medverkande	piedalās	medverkande	piedalīties	ADJ;NOM;PRS;V.PTCP	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
medverkande	sponsors	medverkande	sponsors	ADJ;NOM;PRS;V.PTCP	N;NOM;MASC;SG
sjukhuset	slimnīcā	sjukhus	slimnīca	N;NOM;DEF;NEUT;SG	N;ESS;FEM;SG
ida	ida	ida	ida	PROPN;NOM	PROPN;NOM;FEM;SG
legend	apzīmējumi	legend	apzīmējums	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
tillgänglig	pieejams	tillgänglig	pieiet	ADJ;NOM;INDF;MASC+FEM;SG	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
tillgänglig	pieejami	tillgänglig	pieejams	ADJ;NOM;INDF;MASC+FEM;SG	V;NOM;INDF;MASC;PL;PRS;V.PTCP;PASS
tillgänglig	pieejamas	tillgänglig	pieejama	ADJ;NOM;INDF;MASC+FEM;SG	V;NOM;INDF;FEM;PL;PRS;V.PTCP;PASS
tillgänglig	pieejama	tillgänglig	pieejama	ADJ;NOM;INDF;MASC+FEM;SG	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
tillgänglig	pieejamie	tillgänglig	pieiet	ADJ;NOM;INDF;MASC+FEM;SG	V;NOM;DEF;MASC;PL;PRS;V.PTCP;PASS
jeff	džefs	jeff	džefs	PROPN;NOM	PROPN;NOM;MASC;SG
tyskt	vācijas	tysk	vācija	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;FEM;SG
tyskt	vācietis	tysk	vācietis	ADJ;NOM;INDF;NEUT;SG	N;NOM;MASC;SG
tyskt	vācu	tysk	vāci	ADJ;NOM;INDF;NEUT;SG	N;NOM;MASC;SG
community	kopienu	community	kopiena	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
community	kopienas	community	kopiena	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
snabba	ātri	snabb	ātri	ADJ;NOM;PL	ADV
snabba	ātra	snabb	ātra	ADJ;NOM;PL	ADJ;NOM;FEM;SG
snabba	ātrs	snabb	ātrs	ADJ;NOM;PL	ADJ;NOM;MASC;SG
snabba	strauji	snabb	strauji	ADJ;NOM;PL	ADV
snabba	fast	snabb	fast	ADJ;NOM;PL	
snabba	ātri	snabb	ātri	ADJ;NOM;PL	ADV
snabba	ātra	snabb	ātra	ADJ;NOM;PL	ADJ;NOM;FEM;SG
snabba	ātrā	snabb	ātrs	ADJ;NOM;PL	ADJ;NOM;FEM;SG
snabba	ātrs	snabb	ātrs	ADJ;NOM;PL	ADJ;NOM;MASC;SG
målvakt	vārtsargu	målvakt	vārtsargs	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
robusta	robusta	robust	robusts	ADJ;NOM;PL	N;NOM;MASC;SG
atlanten	atlantijas	atlant	atlantija	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;PL
cochrane	cochrane	cochrane	cochrane	PROPN;NOM	
woman	sievieti	woman	sieviete	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
phil	fils	phil	fils	PROPN;NOM	PROPN;NOM;MASC;SG
phil	fil	phil	fil	PROPN;NOM	
veracruz	veracruz	veracruz	veracruz	PROPN;NOM	N;ACC;FEM;SG
conrad	konrāds	conrad	konrāds	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
pol	pol	pol	pol	N;NOM;INDF;NEUT;SG	
målning	gleznu	målning	glezna	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
religiös	reliģisko	religiös	reliģiska	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;ACC;MASC;SG
religiös	reliģiskās	religiös	reliģiska	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
noter	atzīmē	nota	atzīmēt	N;NOM;INDF;MASC+FEM;PL	V;FH;IND;3;POS;PRS;FIN;ACT
festivalen	festivāls	festival	festivāls	N;NOM;DEF;NEUT;PL	N;NOM;MASC;SG
festivalen	svētki	festival	svētki	N;NOM;DEF;NEUT;PL	N;NOM;MASC
classic	klasiska	classic	klasiska	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
classic	klasisks	classic	klasisks	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
geografiskt	ģeogrāfiskais	geografisk	ģeogrāfisks	ADV	ADJ;NOM;MASC;SG
geografiskt	ģeogrāfiskās	geografisk	ģeogrāfiska	ADV	ADJ;NOM;FEM;PL
geografiskt	ģeogrāfiskā	geografisk	ģeogrāfiska	ADV	ADJ;NOM;FEM;SG
geografiskt	ģeogrāfisko	geografisk	ģeogrāfiska	ADV	ADJ;ACC;MASC;SG
geografiskt	ģeogrāfiskais	geografisk	ģeogrāfisks	ADV	ADJ;NOM;MASC;SG
geografiskt	ģeogrāfiskā	geografisk	ģeogrāfiska	ADV	ADJ;NOM;FEM;SG
torra	sausa	torr	sausa	ADJ;NOM;PL	ADJ;NOM;FEM;SG
torra	sausā	torr	sausa	ADJ;NOM;PL	ADJ;NOM;FEM;SG
torra	sauss	torr	sauss	ADJ;NOM;PL	ADJ;NOM;MASC;SG
torra	sausi	torr	sausi	ADJ;NOM;PL	ADV
torra	sausais	torr	sauss	ADJ;NOM;PL	ADJ;NOM;MASC;SG
airlines	aviosabiedrības	airlines	aviosabiedrība	PROPN;NOM	N;NOM;FEM;PL
airlines	aviokompānijas	airlines	aviokompānija	PROPN;NOM	N;NOM;FEM;PL
airlines	airlines	airlines	airline	PROPN;NOM	N;NOM;FEM;PL
airlines	aviolīnijas	airlines	aviolīnija	PROPN;NOM	N;NOM;FEM;PL
airlines	aviosabiedrībām	airlines	aviosabiedrība	PROPN;NOM	N;DAT;FEM;PL
ole	ole	ole	ole	PROPN;NOM	
påverkan	ietekmes	påverkan	ietekme	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
skulptur	skulptūru	skulptur	skulptūra	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
herat	herātas	hera	herāta	N;NOM;DEF;NEUT;SG	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
kvartsfinal	ceturtdaļfinālā	kvartsfinal	ceturtdaļfināls	N;NOM;INDF;MASC+FEM;SG	N;ESS;MASC;SG
guerrero	guerrero	guerrero	guerrero	N;NOM;INDF;MASC+FEM;SG	PROPN
uteslutande	izslēgšana	uteslutande	izslēgšana	ADJ;NOM;PRS;V.PTCP	N;NOM;FEM;SG
uteslutande	ekskluzīvi	uteslutande	ekskluzīvi	ADJ;NOM;PRS;V.PTCP	ADV
utgivare	izdevējs	utgivare	izdevējs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
utgivare	izdevējiem	utgivare	izdevējs	N;NOM;INDF;MASC+FEM;PL	N;DAT;MASC;PL
kol	akmeņogles	kol	akmeņogle	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
kol	ogles	kol	ogle	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
kol	ogles	kol	ogle	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
kol	oglekli	kol	ogleklis	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
chiapas	chiapas	chiapa	chiapa	PROPN;GEN	N;NOM;FEM;PL
pianist	pianistu	pianist	pianist	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
offer	upuri	offer	upuris	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
offer	upuriem	offer	upuris	N;NOM;INDF;NEUT;SG	N;DAT;MASC;PL
offer	cietušie	offer	ciest	N;NOM;INDF;NEUT;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
offer	upuri	offer	upuris	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
offer	cietušais	offer	ciest	N;NOM;INDF;NEUT;SG	V;PFV;NOM;DEF;MASC;SG;PST;V.PTCP
förteckning	sarakstu	förteckning	saraksts	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
förteckning	saraksta	förteckning	saraksts	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
wells	akas	wells	aka	PROPN;NOM	N;NOM;FEM;PL
skildrar	attēlots	skildra	attēlot	V;IND;PRS;FIN;ACT	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
skildrar	attēlo	skildra	attēlot	V;IND;PRS;FIN;ACT	V;IMP;SG;2;POS;FIN;ACT
skildrar	attēlota	skildra	attēlot	V;IND;PRS;FIN;ACT	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
rika	bagāta	rik	bagāta	ADJ;NOM;PL	ADJ;NOM;FEM;SG
rika	bagātīgs	rik	bagātīgs	ADJ;NOM;PL	ADJ;NOM;MASC;SG
rika	bagāts	rik	bagāts	ADJ;NOM;PL	ADJ;NOM;MASC;SG
avslutas	noslēdzas	avsluta	noslēgties	V;IND;PRS;FIN;PASS	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
avslutas	galus	avsluta	gals	V;IND;PRS;FIN;PASS	N;ACC;MASC;PL
avslutas	beidzas	avsluta	beigties	V;IND;PRS;FIN;PASS	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
kapacitet	spējas	kapacitet	spēja	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
australiska	austrālijas	australisk	austrālija	ADJ;NOM;PL	PROPN;NOM;FEM;SG
personlig	personīgie	personlig	personīgs	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;PL
nutida	mūsdienu	nutida	mūsdienas	ADJ;NOM	N;GEN;FEM
insats	pūles	insats	pūle	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
insats	centieni	insats	centieni	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
insats	pūliņi	insats	pūliņš	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
insats	piepūles	insats	piepūle	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
gran	egle	gran	egle	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
gran	egles	gran	egle	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
gran	gran	gran	gran	N;NOM;INDF;MASC+FEM;SG	
paulus	pauls	paulus	pauls	PROPN;NOM	PROPN;NOM;MASC;SG
paulus	pols	paulus	pols	PROPN;NOM	PROPN;NOM;MASC;SG
skicka	nosūtīšana	skicka	nosūtīšana	V;IMP;FIN;ACT	N;NOM;FEM;SG
skicka	sūtīšana	skicka	sūtīšana	V;IMP;FIN;ACT	N;NOM;FEM;SG
skicka	sūta	skicka	sūtīt	V;IMP;FIN;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
bella	bella	bella	bella	PROPN;NOM	PROPN;NOM;FEM;SG
utställningen	izstādē	utställning	izstāde	N;NOM;DEF;MASC+FEM;SG	N;ESS;FEM;SG
utställningen	izstādes	utställning	izstāde	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;PL
orsak	izraisīt	orsak	izraisīt	N;NOM;INDF;MASC+FEM;SG	V;POS;NFIN
ankara	ankaras	ankara	ankara	PROPN;NOM	N;NOM;FEM;PL
kyrkogård	kapi	kyrkogård	kaps	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
kyrkogård	kapsētu	kyrkogård	kapsēt	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
läser	lasi	läsa	lasīt	V;IND;PRS;FIN;ACT	V;IMP;SG;2;POS;FIN;ACT
läser	lasīšana	läsa	lasīšana	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
läser	lasījumā	läsa	lasījums	V;IND;PRS;FIN;ACT	N;ESS;MASC;SG
buffalo	bifeļu	buffalo	bifels	PROPN;NOM	N;GEN;MASC;PL
utförd	izpildīts	utföra	izpildīt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
utförd	veikts	utföra	veikt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tempel	templi	tempel	templis	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
eds	eds	eds	eds	N;NOM;INDF;MASC+FEM;SG	PROPN
litteraturen	literatūrā	litteratur	literatūra	N;NOM;DEF;MASC+FEM;SG	N;ESS;FEM;SG
litteraturen	literatūras	litteratur	literatūra	N;NOM;DEF;MASC+FEM;SG	N;NOM;FEM;PL
åsa	asa	åsa	ass	PROPN;NOM	N;NOM;FEM;SG
erfarenhet	pieredzes	erfarenhet	pieredze	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
euro	eur	euro	eur	N;NOM;INDF;NEUT;SG	
euro	euro	euro	euro	N;NOM;INDF;NEUT;SG	
karolinska	karolinskas	karolinsk	karolinska	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
know	zinu	know	zināt	N;NOM;INDF;MASC+FEM;SG	V;FH;IND;SG;1;POS;PRS;FIN;ACT
know	zinām	know	zināt	N;NOM;INDF;MASC+FEM;SG	V;FH;IND;PL;1;POS;PRS;FIN;ACT
know	zināt	know	zināt	N;NOM;INDF;MASC+FEM;SG	V;POS;NFIN
china	ķīna	chin	ķīns	N;NOM;INDF;NEUT;SG	PROPN;NOM;FEM;SG
china	china	chin	chināt	N;NOM;INDF;NEUT;SG	
flytande	peldošie	flyta	peldēt	ADJ;NOM;PRS;V.PTCP	V;IPFV;NOM;DEF;MASC;PL;PRS;V.PTCP;PASS
flytande	šķidrums	flyta	šķidrums	ADJ;NOM;PRS;V.PTCP	N;NOM;MASC;SG
flytande	šķidruma	flyta	šķidrums	ADJ;NOM;PRS;V.PTCP	N;GEN;MASC;SG
flytande	šķidri	flyta	šķidrs	ADJ;NOM;PRS;V.PTCP	ADV
skandinavien	skandināvijas	skandinavien	skandināvija	PROPN;NOM	N;NOM;FEM;PL
skandinavien	skandināvijas	skandinavien	skandināvija	PROPN;NOM	N;NOM;FEM;PL
hell	ellē	hell	elle	N;NOM;INDF;MASC+FEM;SG	N;ESS;FEM;SG
landkreis	landkreis	landkreis	landkreis	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
wallace	voless	wallace	voless	PROPN;NOM	N;NOM;MASC;SG
kön	dzimumu	kön	dzimums	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
utsedd	norādītā	utse	norādīt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;DEF;FEM;SG;PST;V.PTCP
utsedd	iecelti	utse	iecelt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
utsedd	iecelta	utse	iecelt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
utsedd	iecelts	utse	iecelt	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
slovakien	slovākija	slovakien	slovākija	PROPN;NOM	N;NOM;FEM;SG
after	pēc	after	pēc	N;NOM;INDF;MASC+FEM;SG	ADP
tres	tres	tres	tre	N;NOM;INDF;NEUT;SG	
tänkte	doma	tänka	doma	V;IND;PST;FIN;ACT	N;NOM;FEM;SG
tänkte	domāju	tänka	domāt	V;IND;PST;FIN;ACT	V;FH;IND;SG;1;POS;PRS;FIN;ACT
tänkte	domāšana	tänka	domāšana	V;IND;PST;FIN;ACT	N;NOM;FEM;SG
lettland	latvija	lettland	latvija	PROPN;NOM	PROPN;NOM;FEM;SG
she	viņa	she	viņa	V;IMP;FIN;ACT	PRO;NOM;FEM;SG;3
she	vina	she	vins	V;IMP;FIN;ACT	N;NOM;FEM;SG
australisk	austrālijas	australisk	austrālija	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
hav	jūrās	hav	jūra	N;NOM;INDF;NEUT;SG	N;ESS;FEM;PL
hav	jūrām	hav	jūra	N;NOM;INDF;NEUT;SG	N;DAT;FEM;PL
hav	jūru	hav	jūra	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
hav	okeānu	hav	okeāns	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
hav	okeānā	hav	okeāns	N;NOM;INDF;NEUT;SG	N;ESS;MASC;SG
hav	okeāna	hav	okeāns	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
andersen	andersen	anders	andersen	N;NOM;DEF;MASC+FEM;SG	
six	sešus	six	seši	PROPN;NOM	NUM;ACC;MASC;PL
six	seši	six	seši	PROPN;NOM	NUM;NOM;MASC;PL
six	sešas	six	sešas	PROPN;NOM	NUM;NOM;FEM;PL
svenskar	zviedriem	svensk	zviedrs	N;NOM;INDF;MASC+FEM;PL	N;DAT;MASC;PL
warszawa	varšavas	warszawa	varšava	PROPN;NOM	PROPN;NOM;FEM;SG
warszawa	varšavā	warszawa	varšava	PROPN;NOM	PROPN;ESS;FEM;SG
sovjetisk	padomju	sovjetisk	padome	ADJ;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;PL
utgåvan	edition	utgåva	edition	N;NOM;DEF;MASC+FEM;SG	
della	della	della	della	PROPN;NOM	
peterson	peterson	peterson	peterson	PROPN;NOM	
percy	persijs	percy	persijs	PROPN;NOM	PROPN;NOM;MASC;SG
nye	lead	ny	lead	ADJ;NOM;DEF;MASC;SG	
nye	nye	ny	nye	ADJ;NOM;DEF;MASC;SG	
varor	preci	vara	prece	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
alfa	alfa	alfa	alfa	PROPN;NOM	
alfa	alfa	alfa	alfa	PROPN;NOM	
kyrkogården	kapi	kyrkogård	kaps	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;PL
lundgren	lundgren	lundgr	lundgren	PROPN;NOM	PROPN;NOM;FEM;SG
muslimska	musulmaņi	muslimsk	musulmanis	ADJ;NOM;PL	N;NOM;MASC;PL
muslimska	musulmaņu	muslimsk	musulmana	ADJ;NOM;PL	N;GEN;MASC;PL
sjunga	dziedam	sjung	dzieds	V;IMP;FIN;ACT	V;FH;IND;PL;1;POS;PRS;FIN;ACT
sjunga	dziedam	sjung	dzieds	V;IMP;FIN;ACT	V;FH;IND;PL;1;POS;PRS;FIN;ACT
sjunga	dzied	sjung	dziedāt	V;IMP;FIN;ACT	V;FH;IND;3;POS;PRS;FIN;ACT
emanuel	emanuels	emanuel	emanuels	PROPN;NOM	N;NOM;MASC;SG
set	uzstādīt	se	uzstādīt	N;NOM;INDF;NEUT;SG	V;POS;NFIN
set	komplekti	se	komplekts	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
hej	sveicināti	hej	sveicināt	N;NOM;INDF;MASC+FEM;SG	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
hej	hello	hej	hella	N;NOM;INDF;MASC+FEM;SG	
hej	sveika	hej	sveika	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
hej	hei	hej	heit	N;NOM;INDF;MASC+FEM;SG	INTJ
hej	hey	hej	hey	N;NOM;INDF;MASC+FEM;SG	
hittat	atrasta	hitta	atrast	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
hittat	atrastas	hitta	atrast	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
hittat	atrasts	hitta	atrast	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
föreståndare	pārvaldnieks	föreståndare	pārvaldnieks	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
föreståndare	vadītājs	föreståndare	vadītājs	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
experiment	eksperimentos	experiment	eksperiments	N;NOM;INDF;NEUT;PL	N;ESS;MASC;PL
experiment	izmēģinājums	experiment	izmēģinājums	N;NOM;INDF;NEUT;PL	N;NOM;MASC;SG
experiment	eksperimentu	experiment	eksperiments	N;NOM;INDF;NEUT;PL	N;ACC;MASC;SG
experiment	eksperiments	experiment	eksperiments	N;NOM;INDF;NEUT;PL	N;NOM;MASC;SG
experiment	eksperimentā	experiment	eksperiments	N;NOM;INDF;NEUT;PL	N;ESS;MASC;SG
experiment	eksperimenta	experiment	eksperiments	N;NOM;INDF;NEUT;PL	N;GEN;MASC;SG
ungersk	ungāru	ungersk	ungārs	ADJ;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;PL
ungersk	ungārijas	ungersk	ungārija	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
självständiga	neatkarīgais	självständig	neatkarīgs	ADJ;NOM;PL	ADJ;NOM;MASC;SG
självständiga	neatkarīgi	självständig	neatkarīgi	ADJ;NOM;PL	ADV
självständiga	neatkarīga	självständig	neatkarīga	ADJ;NOM;PL	ADJ;NOM;FEM;SG
självständiga	neatkarīgs	självständig	neatkarīgs	ADJ;NOM;PL	ADJ;NOM;MASC;SG
