til	для	til	для	ADV	ADP;GEN
reddet	збережені	redde	збережений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
reddet	збережених	redde	збережений	V;INDF;SG;PST;V.PTCP	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
reddet	збережений	redde	збережений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
reddet	врятований	redde	врятований	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
oplysning	відомості	oplysning	відомість	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
tiger	tiger	tige	tiger	N;INDF;MASC+FEM;SG	
engageret	заручена	engagere	заручений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
engageret	вивели	engagere	вивети	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
uddannede	освіту	uddanne	освіта	V;PL;PST;V.PTCP	N;INAN;ACC;FEM;SG
ballet	prom	bal	prom	N;INDF;MASC+FEM;SG	
symfonier	symphonies	symfonium	symphonies	N;INDF;MASC+FEM;PL	
jagger	джаггер	jagge	джаггер	N;INDF;MASC+FEM;PL	PROPN;ANIM;NOM;MASC;SG
its	свої	itse	свій		DET;NOM;PL;REFL
its	його	itse	він		PRO;ACC;MASC;SG;3
silver	срібла	silve	срібло		N;INAN;NOM;NEUT;SG
silver	срібло	silve	срібло		N;INAN;NOM;NEUT;SG
silver	silver	silve	silver		
silver	срібний	silve	срібний		ADJ;NOM;MASC;SG
camp	табір	camp	табір		N;INAN;NOM;MASC;SG
frygtede	бояться	frygte	боятися	V;IND;PST;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
perspektiv	перспективи	perspektiv	перспектива	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
naval	морська	naval	морський		ADJ;NOM;FEM;SG
måle	вимірювання	måle	вимірювання	V;NFIN;ACT	N;INAN;NOM;NEUT;SG
måle	вимірювання	måle	вимірювання	V;NFIN;ACT	N;INAN;NOM;NEUT;SG
måle	міру	måle	міра	V;NFIN;ACT	N;INAN;ACC;FEM;SG
måle	міра	måle	міра	V;NFIN;ACT	PROPN;ANIM;NOM;FEM;SG
stige	драбина	stige	драбина	V;NFIN;ACT	N;INAN;NOM;FEM;SG
fremover	майбутнє	fremover	майбутнє	ADV	ADJ;NOM;NEUT;SG
optagelser	матеріал	optagelse	матеріал	N;INDF;MASC+FEM;PL	N;INAN;NOM;MASC;SG
optagelser	recordings	optagelse	recordings	N;INDF;MASC+FEM;PL	
litauiske	литовська	litauisk	литовський	ADJ;PL	ADJ;NOM;FEM;SG
litauiske	литовський	litauisk	литовський	ADJ;PL	ADJ;NOM;MASC;SG
instituttet	foundation	institut	foundation	N;DEF;NEUT;SG	
instituttet	бази	institut	база	N;DEF;NEUT;SG	N;INAN;NOM;FEM;PL
edinburgh	единбург	edinburgh	единбург	PROPN	PROPN;INAN;NOM;MASC;SG
georges	жорж	george	жорж	N;GEN;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
svær	суворі	svær	сувор	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
svær	hard	svær	hard	ADJ;INDF;MASC+FEM;SG	
svær	тяжко	svær	тяжко	ADJ;INDF;MASC+FEM;SG	ADV
svær	важко	svær	важко	ADJ;INDF;MASC+FEM;SG	ADV
svær	складно	svær	складно	ADJ;INDF;MASC+FEM;SG	ADV
enge	луки	enge	лук	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
bolivia	болівії	bolivia	болівія		PROPN;INAN;GEN;FEM;SG
vera	вера	vera	вера	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;FEM;SG
jordskælv	землетруси	jordskælv	землетрус	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
variation	сорти	variation	сорт	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
astrid	астрід	astrid	астрід		PROPN;ANIM;NOM;FEM;SG
foden	фут	foden	фут	N;DEF;MASC+FEM;SG	
foden	пішки	foden	пішки	N;DEF;MASC+FEM;SG	ADV
inspirerede	натхненно	inspirere	натхненно	V;PL;PST;V.PTCP	ADV
indledt	ініціювали	indlede	ініціювати	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
lyden	sound	lyd	sound	N;DEF;MASC+FEM;SG	
marius	маріус	marius	маріус	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
caspar	каспар	caspar	каспар		PROPN;ANIM;NOM;MASC;SG
baltiske	балтійське	baltisk	балтійський	ADJ;PL	ADJ;NOM;NEUT;SG
motorvejen	шосе	motorvej	шосе	N;DEF;MASC+FEM;SG	
motorvejen	шосе	motorvej	шосе	N;DEF;MASC+FEM;SG	
hemmelighed	таємний	hemmelighed	таємний	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
hemmelighed	секретний	hemmelighed	секретний	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
hemmelighed	таємна	hemmelighed	таємний	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
hemmelighed	таємно	hemmelighed	таємно	N;INDF;MASC+FEM;SG	ADV
deep	глибока	deep	глибока		ADJ;NOM;FEM;SG
deep	deep	deep	deep		
deep	глибоко	deep	глибоко		ADV
deep	глибокий	deep	глибокий		ADJ;NOM;MASC;SG
levere	якісно	levere	якісно	V;NFIN;ACT	ADV
protest	заперечую	protest	заперечувати	N;INDF;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
protest	протести	protest	протест	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
taiwan	тайвань	taiwan	тайвання		PROPN;INAN;NOM;MASC;SG
endt	завершене	ende	завершений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
simpel	прості	simpel	простий	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
full	повна	full	повний		ADJ;NOM;FEM;SG
full	повний	full	повний		ADJ;NOM;MASC;SG
full	повне	full	повний		ADJ;NOM;NEUT;SG
opsat	кін	opsætte	кін	V;INDF;SG;PST;V.PTCP	
opsat	прагне	opsætte	прагнути	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
forside	front	forside	front	V;IMP	
forside	спереду	forside	спереду	V;IMP	ADV
forside	передні	forside	передній	V;IMP	ADJ;NOM;PL
forside	фронт	forside	фронт	V;IMP	N;INAN;NOM;MASC;SG
forside	передній	forside	передній	V;IMP	ADJ;NOM;MASC;SG
costa	коста	costa	кістий		PROPN;ANIM;NOM;FEM;SG
udlejet	найняли	udleje	найняти	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
systematisk	systematic	systematisk	systematic	ADV	
synspunkter	переглядів	synspunkt	перегляд	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
haag	гаазі	haag	гааз		PROPN;INAN;DAT;MASC;SG
haag	гаага	haag	гаага		PROPN;INAN;NOM;FEM;SG
columbus	колумб	columbus	колумб		N;ANIM;NOM;MASC;SG
slovenien	словенії	slovenie	словенія	N;DEF;MASC+FEM;SG	PROPN;INAN;GEN;FEM;SG
slovenien	словенія	slovenie	словенія	N;DEF;MASC+FEM;SG	PROPN;INAN;NOM;NEUT;SG
deling	поширити	deling	поширити	N;INDF;MASC+FEM;SG	V;PFV;NFIN
deling	поділитися	deling	поділитися	N;INDF;MASC+FEM;SG	V;PFV;NFIN
deling	поділитись	deling	поділитися	N;INDF;MASC+FEM;SG	V;PFV;NFIN
konstrueret	розроблена	konstruere	розроблений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
konstrueret	проведена	konstruere	проведений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
udtales	виразний	udtale	виразний	V;IND;PRS;FIN;PASS	ADJ;NOM;MASC;SG
warren	воррен	warren	воррен		PROPN;ANIM;NOM;MASC;SG
monte	монте	monte	монти		
maurice	моріс	maurice	моріс		PROPN;ANIM;NOM;MASC;SG
sammenslutning	асоціації	sammenslutning	асоціація	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
fernando	фернандо	fernando	фернандо		PROPN;ANIM;NOM;MASC;SG
romeo	ромео	romeo	ромий	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
creek	крік	creek	крік		
creek	струмок	creek	струмок		N;INAN;NOM;MASC;SG
beskyttede	захищений	beskytte	захищений	V;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
beskyttede	захищена	beskytte	захищений	V;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
bass	бас	bass	бас		PROPN;ANIM;NOM;MASC;SG
bass	басс	bass	басс		
novgorod	новгород	novgorod	новгород		PROPN;INAN;NOM;MASC;SG
indgang	впускний	indgang	впускний	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
offer	будівельників	offer	будівельник	N;INDF;NEUT;SG	N;ANIM;ACC;MASC;PL
offer	жертви	offer	жертва	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
betalt	платне	betale	платний	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG
malaysia	малайзії	malaysia	малайзія		PROPN;INAN;NOM;FEM;SG
svømning	плавати	svømning	плавати	N;INDF;MASC+FEM;SG	V;IPFV;NFIN
lind	лінд	lind	лінд		PROPN;ANIM;NOM;FEM;SG
menneskelig	людина	menneskelig	людина	ADJ;INDF;MASC+FEM;SG	N;ANIM;NOM;FEM;SG
uheld	нещасні	uheld	нещасний	N;INDF;NEUT;SG	ADJ;NOM;PL
udkast	чернетки	udkast	чернетка	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
udkast	чернетки	udkast	чернетка	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
påvirker	вплине	påvirke	вплина	V;IND;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
ammunition	боєприпаси	ammunition	боєприпас	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
ammunition	боєприпасів	ammunition	боєприпас	N;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;PL
ammunition	боєприпаси	ammunition	боєприпас	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
ammunition	боєприпаси	ammunition	боєприпас	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
fornyet	оновлена	forny	оновлений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
lone	самотній	lone	самотній		ADJ;NOM;MASC;SG
forår	весняна	forår	весняний	N;INDF;NEUT;SG	ADJ;NOM;FEM;SG
forår	весняний	forår	весняний	N;INDF;NEUT;SG	ADJ;NOM;MASC;SG
forår	весняні	forår	весняний	N;INDF;NEUT;SG	ADJ;NOM;PL
forår	весні	forår	весні	N;INDF;NEUT;SG	ADV
korrekte	виправте	korrekt	виправати	ADJ;PL	V;PFV;IMP;SG;2;FIN
korrekte	виправити	korrekt	виправити	ADJ;PL	V;PFV;NFIN
korrekte	правильна	korrekt	правильний	ADJ;PL	ADJ;NOM;FEM;SG
korrekte	правильний	korrekt	правильний	ADJ;PL	ADJ;NOM;MASC;SG
def	def	def	def	N;INDF;NEUT;SG	
lotte	лотте	lotte	лоттий		PROPN;INAN;NOM;FEM;SG
lotte	лотті	lotte	лоття		PROPN;ANIM;NOM;FEM;SG
perry	перрі	perry	перра		PROPN;ANIM;NOM;MASC;SG
dakota	дакота	dakota	дакота	N;INDF;NEUT;SG	PROPN;INAN;NOM;FEM;SG
pan	пан	pan	пан		N;ANIM;NOM;MASC;SG
pan	випічки	pan	випічка		N;INAN;NOM;FEM;PL
margaret	маргарет	margar	маргарет	N;DEF;NEUT;SG	PROPN;ANIM;NOM;FEM;SG
fjende	розрізнити	fjende	розрізнити	N;INDF;MASC+FEM;SG	V;PFV;NFIN
manga	манга	manga	манг		N;INAN;NOM;FEM;SG
forstod	зрозуміло	forstå	зрозуміло	V;IND;PST;FIN;ACT	ADV
nürnberg	нюрнберг	nürnberg	нюрнберг		PROPN;INAN;NOM;MASC;SG
unesco	юнеско	unesco	юнеско		
elektricitet	електрики	elektricitet	електрика	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
elektricitet	електроенергії	elektricitet	електроенергія	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
hip	hip	hip	hip	N;INDF;NEUT;SG	
hip	хіп	hip	хіп	N;INDF;NEUT;SG	
rejsende	подорожніх	rejse	подорожній	V;PRS;V.PTCP	ADJ;GEN;PL
rejsende	traveller	rejse	traveller	V;PRS;V.PTCP	
rejsende	мандрівник	rejse	мандрівник	V;PRS;V.PTCP	N;ANIM;NOM;MASC;SG
rejsende	мандрівники	rejse	мандрівник	V;PRS;V.PTCP	N;ANIM;NOM;MASC;PL
rejsende	traveler	rejse	traveler	V;PRS;V.PTCP	
rejsende	мандрівник	rejse	мандрівник	V;PRS;V.PTCP	N;ANIM;NOM;MASC;SG
tallinn	таллін	tallinn	таллін		PROPN;INAN;NOM;MASC;SG
auto	автоматичні	auto	автоматичний	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
auto	автоматичний	auto	автоматичний	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
auto	автоматично	auto	автоматично	N;INDF;MASC+FEM;SG	ADV
glat	згладжування	glat	згладжування	ADJ;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;SG
glat	плавні	glat	плавний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
glat	плавно	glat	плавно	ADJ;INDF;MASC+FEM;SG	ADV
alternativt	альтернатива	alternativt	альтернатива	ADV	N;INAN;NOM;FEM;SG
alternativt	варіант	alternativt	варіант	ADV	N;INAN;NOM;MASC;SG
alternativt	альтернативне	alternativt	альтернативний	ADV	ADJ;NOM;NEUT;SG
alternativt	альтернативні	alternativt	альтернативний	ADV	ADJ;NOM;PL
alternativt	альтернативна	alternativt	альтернативний	ADV	ADJ;NOM;FEM;SG
alternativt	альтернативний	alternativt	альтернативний	ADV	ADJ;NOM;MASC;SG
alternativt	альтернативне	alternativt	альтернативний	ADV	ADJ;NOM;NEUT;SG
alternativt	альтернативний	alternativt	альтернативний	ADV	ADJ;NOM;MASC;SG
opfinder	винайти	opfinder	винайти	N;INDF;MASC+FEM;SG	V;PFV;NFIN
afstamning	lineage	afstamning	lineage	N;INDF;MASC+FEM;SG	
faglige	фахівець	faglig	фахівець	ADJ;PL	N;ANIM;NOM;MASC;SG
faglige	професійний	faglig	професійний	ADJ;PL	ADJ;NOM;MASC;SG
faglige	професіонал	faglig	професіонал	ADJ;PL	N;ANIM;NOM;MASC;SG
faglige	professional	faglig	professional	ADJ;PL	
interessante	цікавий	interessant	цікавий	ADJ;PL	ADJ;NOM;MASC;SG
interessante	цікаво	interessant	цікаво	ADJ;PL	ADV
interessante	цікаве	interessant	цікавий	ADJ;PL	ADJ;NOM;NEUT;SG
usædvanligt	незвичні	usædvanlig	незвичний	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
usædvanligt	незвичайні	usædvanlig	незвичайний	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
terry	сніжна	terry	сніжний		ADJ;NOM;FEM;SG
terry	террі	terry	терр		PROPN;ANIM;NOM;MASC;SG
fremmed	прибульці	fremmed	прибулець	ADJ;INDF;MASC+FEM;SG	N;ANIM;NOM;MASC;PL
fremmed	незнайомця	fremmed	незнайомець	ADJ;INDF;MASC+FEM;SG	N;ANIM;ACC;MASC;SG
fremmed	іноземних	fremmed	іноземний	ADJ;INDF;MASC+FEM;SG	ADJ;ACC;PL
fremmed	іноземні	fremmed	іноземний	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
machine	machine	machine	machine		
machine	машина	machine	машина		N;INAN;NOM;FEM;SG
machine	автомат	machine	автомат		N;INAN;NOM;MASC;SG
agnes	агнес	agne	агнес	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;FEM;SG
udformning	творчий	udformning	творчий	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
udformning	креативні	udformning	креативний	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
generationer	покоління	generation	покоління	N;INDF;MASC+FEM;PL	N;INAN;NOM;NEUT;SG
grande	гранде	grand	гранде		PROPN;INAN;NOM;FEM;SG
grande	гранд	grand	гранд		
damer	леді	dame	леді	N;INDF;MASC+FEM;PL	N;ANIM;NOM;FEM;SG
damer	пані	dame	пані	N;INDF;MASC+FEM;PL	N;ANIM;NOM;FEM;SG
hævn	помсти	hævn	помст	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
forløber	сировина	forløbe	сировина	V;IND;PRS;FIN;ACT	N;INAN;NOM;FEM;SG
dræber	убивця	dræbe	убивець	V;IND;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
dræber	вбивця	dræbe	вбивець	V;IND;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
dræber	вбивство	dræbe	вбивство	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
dræber	припинення	dræbe	припинення	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
birmingham	birmingham	birmingham	birmingham	N;INDF;MASC+FEM;SG	
helsingborg	гельсінборг	helsingborg	гельсінборг		PROPN;INAN;NOM;MASC;SG
accepteret	прийняті	acceptere	прийнятий	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
accepteret	прийняли	acceptere	прийняти	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
accepteret	прийнятий	acceptere	прийнятий	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
bit	біт	bit	біт		
bit	біти	bit	біт		N;INAN;NOM;MASC;PL
bit	бітів	bit	біт		N;INAN;GEN;MASC;PL
bit	біт	bit	біт		
stemt	проголосували	stemme	проголосувати	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
morris	морріс	morris	морріс		
stråling	радіації	stråling	радіація	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
flad	рівна	flad	рівний	ADJ;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;SG
flad	розбили	flad	розбити	ADJ;INDF;MASC+FEM;SG	V;PFV;IND;PL;PST;FIN
flad	розійшлися	flad	розійтися	ADJ;INDF;MASC+FEM;SG	V;PFV;IND;PL;PST;FIN
flad	зламав	flad	зламати	ADJ;INDF;MASC+FEM;SG	V;PFV;MASC;IND;SG;PST;FIN
flad	відійшли	flad	відійти	ADJ;INDF;MASC+FEM;SG	V;PFV;IND;PL;PST;FIN
bede	молись	bede	молись	V;NFIN;ACT	
bede	молитовне	bede	молитовний	V;NFIN;ACT	ADJ;NOM;NEUT;SG
reaktioner	реакція	reaktion	реакція	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;SG
egnet	підходить	egne	підходити	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
synlige	видима	synlig	видимо	ADJ;PL	N;INAN;NOM;FEM;SG
synlige	видимий	synlig	видимий	ADJ;PL	ADJ;NOM;MASC;SG
synlige	видно	synlig	видно	ADJ;PL	ADV
indonesien	індонезія	indonesie	індонезія		N;INAN;NOM;FEM;SG
indonesien	індонезії	indonesie	індонезія		PROPN;INAN;NOM;FEM;SG
inge	інге	inge	інге		PROPN;ANIM;NOM;FEM;SG
express	express	express	express		
express	експрес	express	експрес		N;INAN;NOM;MASC;SG
danse	танці	danse	танець	V;NFIN;ACT	N;INAN;NOM;MASC;PL
danse	танцюй	danse	танцюй	V;NFIN;ACT	
danse	танець	danse	танець	V;NFIN;ACT	N;INAN;NOM;MASC;SG
danse	танцювальна	danse	танцювальний	V;NFIN;ACT	ADJ;NOM;FEM;SG
danse	танок	danse	танка	V;NFIN;ACT	N;INAN;NOM;MASC;SG
danse	танці	danse	танець	V;NFIN;ACT	N;INAN;NOM;MASC;PL
landevej	шосе	landevej	шосе	N;INDF;MASC+FEM;SG	
landevej	дорожні	landevej	дорожній	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
kernen	основний	kerne	основний	N;DEF;MASC+FEM;SG	ADJ;NOM;MASC;SG
kernen	core	kerne	core	N;DEF;MASC+FEM;SG	
toronto	торонто	toronto	торонто		PROPN;INAN;NOM;MASC;SG
kaukasus	кавказ	kaukasus	кавказ		N;INAN;NOM;FEM;SG
bekræftede	підтверджена	bekræfte	підтверджений	V;IND;PST;FIN;ACT	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
mot	мот	mot	мот		
kat	kat	kat	kat	N;INDF;MASC+FEM;SG	
frivilligt	волонтерська	frivilligt	волонтерський	ADV	ADJ;NOM;FEM;SG
frivilligt	добровільна	frivilligt	добровільний	ADV	ADJ;NOM;FEM;SG
frivilligt	додатковий	frivilligt	додатковий	ADV	ADJ;NOM;MASC;SG
frivilligt	волонтер	frivilligt	волонтер	ADV	N;ANIM;NOM;MASC;SG
frivilligt	волонтера	frivilligt	волонтер	ADV	N;ANIM;ACC;MASC;SG
estiske	естонська	estisk	естонський	ADJ;PL	ADJ;NOM;FEM;SG
designer	designer	designe	designer	N;INDF;MASC+FEM;SG	
forårsaget	завдали	forårsage	завдати	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
ladet	завантажені	lade	завантажений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
aktier	поширення	aktie	поширення	N;INDF;MASC+FEM;PL	N;INAN;NOM;NEUT;SG
anslået	оцінки	anslå	оцінка	V;INDF;SG;PST;V.PTCP	N;INAN;NOM;FEM;PL
anslået	оцінка	anslå	оцінка	V;INDF;SG;PST;V.PTCP	N;INAN;NOM;FEM;SG
anslået	орієнтовний	anslå	орієнтовний	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG
anslået	приблизна	anslå	приблизний	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
opret	створення	opre	створення	V;IMP	N;INAN;NOM;NEUT;SG
tomme	дюйм	tom	дювм	ADJ;PL	N;INAN;NOM;MASC;SG
tomme	порожнім	tom	порожній	ADJ;PL	ADJ;INS;FEM;SG
tomme	порожнє	tom	порожній	ADJ;PL	ADJ;NOM;NEUT;SG
tomme	порожня	tom	порожній	ADJ;PL	ADJ;NOM;FEM;SG
tomme	порожній	tom	порожній	ADJ;PL	ADJ;DAT;FEM;SG
benzin	бензиновий	benzin	бензиновий	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
benzin	газова	benzin	газовий	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
bülow	бюлов	bülow	бюти	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
forretning	ділова	forretning	ділово	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
forretning	business	forretning	business	N;INDF;MASC+FEM;SG	
forretning	діловий	forretning	діловий	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
marseille	марсель	marseille	марсель		PROPN;ANIM;NOM;MASC;SG
besejre	поразка	besejre	поразка	V;NFIN;ACT	N;INAN;NOM;FEM;SG
besejre	поразки	besejre	поразка	V;NFIN;ACT	N;INAN;NOM;FEM;PL
understøttelse	підтримую	understøttelse	підтримувати	N;INDF;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
understøttelse	підтримати	understøttelse	підтримати	N;INDF;MASC+FEM;SG	V;PFV;NFIN
oplevet	досвідчений	opleve	досвідчений	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG
oplevet	досвідчені	opleve	досвідчений	V;INDF;SG;PST;V.PTCP	ADJ;NOM;PL
oplevet	досвідченого	opleve	досвідчений	V;INDF;SG;PST;V.PTCP	ADJ;GEN;MASC;SG
oplevet	досвідчених	opleve	досвідчений	V;INDF;SG;PST;V.PTCP	ADJ;ANIM;ACC;PL
