til	pentru	til	pentru	ADV	ADP;ACC
forsvundet	lipsa	forsvinde	lipsă	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
forsvundet	lipseste	forsvinde	lipsi	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;PRS;FIN
forsvundet	lipsesc	forsvinde	lipsi	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PRS;FIN
forsvundet	lipseste	forsvinde	lipsi	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;PRS;FIN
forsvundet	disparut	forsvinde	dispărea	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
semifinalerne	semifinale	semifinale	semifinal	N;DEF;NEUT;PL	N;INDF;FEM;PL
vedvarende	persistenta	vedvarende	persistent	ADJ	N;DEF;FEM;SG
vedvarende	insistent	vedvarende	insistent	ADJ	ADV
vedvarende	persistent	vedvarende	persistent	ADJ	ADV
vedvarende	regenerabila	vedvarende	regenerabil	ADJ	N;DEF;FEM;SG
udarbejdet	compilat	udarbejde	compila	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
milan	milan	milan	milan	PROPN	PROPN
milan	milano	milan	milano	PROPN	PROPN
væsen	creatura	væsen	creatură	N;INDF;NEUT;SG	N;DEF;FEM;SG
væsen	creatura	væsen	creatură	N;INDF;NEUT;SG	N;DEF;FEM;SG
embedsmand	oficial	embedsmand	oficial	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
embedsmand	oficiale	embedsmand	oficial	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
embedsmand	oficiala	embedsmand	oficială	N;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
embedsmand	oficiala	embedsmand	oficială	N;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
maleren	pictor	maler	pictor	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
erstatte	inlocuirea	erstatte	inlocuire	V;NFIN;ACT	N;DEF;FEM;SG
tivoli	carnavalul	tivoli	carnaval	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
medarbejder	angajatul	medarbejder	angajat	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
medarbejder	angajat	medarbejder	angaja	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
medarbejder	angajata	medarbejder	angajat	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
medarbejder	asociat	medarbejder	asociat	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
medarbejder	asociaza	medarbejder	asociază	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
medarbejder	asociata	medarbejder	asociat	N;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
faktorer	factorii	faktor	factor	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
dollar	dolari	dollar	dolar	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
dollar	dolarul	dollar	dolar	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
mount	mount	mount	mount		PROPN
mount	muntele	mount	munte		N;DEF;MASC;SG
dansker	dane	dansker	dane	N;INDF;MASC+FEM;SG	
bakterier	bacterie	bakterie	bacterie	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
bakterier	bacteriile	bakterie	bacterie	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
bakterier	bacteria	bakterie	bacterie	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
bakterier	microbii	bakterie	microbie	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
forgæves	zadar	forgæves	zadar	V;NFIN;PASS	ADV
fredag	vineri	fredag	vineri	N;INDF;MASC+FEM;SG	
fredag	vinerea	fredag	vineri	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
opbygning	structura	opbygning	structură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
opbygning	structura	opbygning	structură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
opbygning	structurii	opbygning	structură	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sammenhængende	coerenta	sammenhængende	coerenta	ADJ	N;DEF;FEM;SG
sammenhængende	contigua	sammenhængende	contigua	ADJ	
neutral	neutre	neutral	neutru	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
neutral	neutra	neutral	neutra	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
tjekkoslovakiet	cehoslovacia	tjekkoslovakium	cehoslovacia	N;DEF;NEUT;SG	PROPN
besætningen	echipaj	besætning	echipaj	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
besætningen	crew	besætning	crew	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
formue	fortune	formue	fortune	N;INDF;MASC+FEM;SG	
hogan	hogan	hogan	hogan		N;INDF;MASC;SG
båd	barca	båd	barcă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
båd	barca	båd	barcă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
rené	rené	rené	rené	N;INDF;MASC+FEM;SG	PROPN
rené	rene	rené	rene	N;INDF;MASC+FEM;SG	PROPN
rené	rené	rené	rené	N;INDF;MASC+FEM;SG	PROPN
rené	rene	rené	rene	N;INDF;MASC+FEM;SG	PROPN
zur	zur	zur	zur		N;INDF;MASC;SG
fyrste	printul	fyrste	print	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
fyrste	printul	fyrste	print	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
invasionen	invazie	invasion	invazie	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
napoli	neapole	napoli	neapol		N;INDF;MASC;SG
napoli	napoli	napoli	napoli		PROPN
napoli	neapole	napoli	neapol		N;INDF;MASC;SG
napoli	napoli	napoli	napoli		PROPN
jeff	jeff	jeff	jeff	PROPN	PROPN
bevis	dovezi	bevis	dovadă	N;INDF;NEUT;SG	N;INDF;FEM;PL
bevis	probe	bevis	probă	N;INDF;NEUT;SG	N;INDF;FEM;PL
bevis	dovada	bevis	dovadă	N;INDF;NEUT;SG	N;DEF;FEM;SG
bevis	dovada	bevis	dovadă	N;INDF;NEUT;SG	N;DEF;FEM;SG
bevis	dovezi	bevis	dovadă	N;INDF;NEUT;SG	N;INDF;FEM;PL
bevis	dovada	bevis	dovadă	N;INDF;NEUT;SG	N;DEF;FEM;SG
bevis	dovada	bevis	dovadă	N;INDF;NEUT;SG	N;DEF;FEM;SG
eksil	exilul	eksil	exil	N;INDF;NEUT;SG	N;DEF;MASC;SG
vendt	inversat	vende	inversa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
vendt	inversata	vende	inversat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
vendt	transformat	vende	transforma	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
mick	mick	mick	mick	PROPN	PROPN
bull	taurul	bull	taur	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
marx	marx	marx	marx		PROPN
vilkår	conditiile	vilkår	conditie	N;INDF;NEUT;PL	N;DEF;FEM;PL
vilkår	conditiile	vilkår	conditie	N;INDF;NEUT;PL	N;DEF;FEM;PL
vilkår	termenii	vilkår	termen	N;INDF;NEUT;PL	N;DEF;MASC;PL
tyrkisk	turci	tyrkisk	turc	ADJ;INDF;SG	N;INDF;MASC;PL
tyrkisk	turca	tyrkisk	turca	ADJ;INDF;SG	N;DEF;FEM;SG
senior	seniori	senior	senior	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
senior	seniorul	senior	senior	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
antages	presupus	antage	presupune	V;NFIN;PASS	ADJ;INDF;MASC;SG
antages	asumat	antage	asuma	V;NFIN;PASS	ADJ;INDF;MASC;SG
tilgang	abordarea	tilgang	abordare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
antyder	sugereaza	antyde	sugereaza	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
liberal	liberali	liberal	liberal	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
liberal	liberale	liberal	liberal	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
liberal	liberala	liberal	liberală	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
reserve	rezerva	reserve	rezervă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
reserve	rezerva	reserve	rezervă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kunstnerisk	artistice	kunstnerisk	artistic	ADV	ADJ;INDF;FEM;PL
kunstnerisk	artistic	kunstnerisk	artistic	ADV	ADJ;INDF;MASC;SG
kunstnerisk	artistica	kunstnerisk	artistică	ADV	ADJ;DEF;FEM;SG
fæstningen	cetate	fæstning	cetate	N;DEF;MASC+FEM;SG	
økonomien	economie	økonomi	economie	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
blad	revista	blad	revistă	N;INDF;NEUT;SG	N;DEF;FEM;SG
blad	revista	blad	revistă	N;INDF;NEUT;SG	N;DEF;FEM;SG
blad	lama	blad	lamă	N;INDF;NEUT;SG	N;DEF;FEM;SG
blad	lama	blad	lamă	N;INDF;NEUT;SG	N;DEF;FEM;SG
blad	frunza	blad	frunză	N;INDF;NEUT;SG	N;DEF;FEM;SG
blad	frunza	blad	frunză	N;INDF;NEUT;SG	N;DEF;FEM;SG
sætning	fraza	sætning	frază	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sætning	fraza	sætning	frază	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sætning	teza	sætning	teză	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sætning	fraza	sætning	frază	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sætning	sentinta	sætning	sentintă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
situationer	situatiile	situation	situatie	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
mose	mose	mose	mos	N;INDF;MASC+FEM;SG	
indebærer	implica	indebære	implica	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
ulrich	ulrich	ulrich	ulrich		PROPN
dødsfald	deces	dødsfald	deces	N;INDF;NEUT;PL	N;INDF;MASC;SG
dødsfald	moartea	dødsfald	moarte	N;INDF;NEUT;PL	N;DEF;FEM;SG
dødsfald	moarte	dødsfald	moarte	N;INDF;NEUT;PL	N;INDF;FEM;SG
dødsfald	decesele	dødsfald	deces	N;INDF;NEUT;PL	N;DEF;FEM;PL
militært	militari	militært	militar	ADJ;INDF;NEUT;SG	N;INDF;MASC;PL
militært	armata	militært	armată	ADJ;INDF;NEUT;SG	N;DEF;FEM;SG
militært	militara	militært	militară	ADJ;INDF;NEUT;SG	N;DEF;FEM;SG
mødet	intalnire	møde	intalnire	N;DEF;NEUT;SG	N;INDF;FEM;SG
mødet	intalnire	møde	intalnire	N;DEF;NEUT;SG	N;INDF;FEM;SG
haver	gradinile	have	gradină	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
haver	gardens	have	gardens	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
presse	presa	presse	presă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
presse	apasa	presse	apasa	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
presse	apasati	presse	apasa	N;INDF;MASC+FEM;SG	V;IND;SG;2;FIN
presse	apasa	presse	apasa	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
tilslutning	conexiunea	tilslutning	conexiune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
skagen	skagen	skag	skagen	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
claude	claude	claude	claudă		PROPN
stammen	trib	stam	trib	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
stammen	balbait	stam	balbait	N;DEF;MASC+FEM;SG	ADJ;INDF;MASC;SG
afledt	derivat	aflede	derivat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
afledt	derivate	aflede	derivat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
brændt	arsa	brænde	arde	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
brændt	arsa	brænde	arde	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
brændt	prajit	brænde	prajit	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
brændt	prajite	brænde	praji	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
brændt	prajita	brænde	prajita	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
forklarer	explicand	forklare	explica	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
forklarer	explica	forklare	explica	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
anført	enumerat	anføre	enumera	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
anført	listat	anføre	lista	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
anført	enumerate	anføre	enumera	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
anført	listate	anføre	lista	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
manuskriptet	manuscris	manuskript	manuscris	N;DEF;NEUT;SG	N;INDF;MASC;SG
kendetegnet	caracterizat	kendetegn	caracteriza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
kendetegnet	caracterizate	kendetegn	caracteriza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
kendetegnet	caracterizata	kendetegn	caracterizat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
ærkebiskop	arhiepiscopul	ærkebiskop	arhiepiscop	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
angive	indicati	angive	indica	V;NFIN;ACT	
angive	specifica	angive	specifica	V;NFIN;ACT	N;DEF;FEM;SG
angive	specifica	angive	specifica	V;NFIN;ACT	N;DEF;FEM;SG
nil	nil	nil	nil		
sigurd	sigurd	sigurd	sigurd	N;INDF;MASC+FEM;SG	PROPN
bus	autobuzul	bus	autobuz	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
bobby	bobby	bobby	bobby		PROPN
syge	bolnav	syg	bolnav	ADJ;PL	ADJ;INDF;MASC;SG
syge	bolnava	syg	bolnavă	ADJ;PL	ADJ;DEF;FEM;SG
syge	bolnavi	syg	bolnav	ADJ;PL	N;INDF;MASC;PL
syge	bolnava	syg	bolnavă	ADJ;PL	ADJ;DEF;FEM;SG
chan	chan	chan	chan		PROPN
løbe	rularea	løbe	rulare	V;NFIN;ACT	N;DEF;FEM;SG
løbe	alergand	løbe	alergand	V;NFIN;ACT	N;INDF;MASC;SG
løbe	fugi	løbe	fugi	V;NFIN;ACT	
warner	warner	warner	warner	N;INDF;MASC+FEM;SG	PROPN
kro	taverna	kro	taverna	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kro	taverna	kro	taverna	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kro	hanul	kro	han	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
konkurs	falimentul	konkurs	faliment	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
salzburg	salzburg	salzburg	salzburg	N;INDF;MASC+FEM;SG	PROPN
fænomen	fenomenele	fænomen	fenomen	N;INDF;NEUT;SG	N;DEF;FEM;PL
fænomen	fenomene	fænomen	fenomen	N;INDF;NEUT;SG	N;INDF;FEM;PL
fænomen	fenomenul	fænomen	fenomen	N;INDF;NEUT;SG	N;DEF;MASC;SG
nice	nice	nice	nice		
nice	frumos	nice	frumos		ADJ;INDF;MASC;SG
medicinsk	medical	medicinsk	medical	ADV	ADJ;INDF;MASC;SG
medicinsk	medicala	medicinsk	medicală	ADV	N;DEF;FEM;SG
medicinsk	medicale	medicinsk	medical	ADV	ADJ;INDF;FEM;PL
adolph	adolph	adolph	adolph	N;INDF;MASC+FEM;SG	PROPN
markerede	marcata	markere	marcata	V;IND;PST;FIN;ACT	ADJ;DEF;FEM;SG
markerede	marcat	markere	marca	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
markerede	marcate	markere	marca	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
tiderne	timpuri	tid	timp	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
tiderne	vremuri	tid	vreme	N;DEF;MASC+FEM;PL	N;INDF;FEM;PL
tiderne	times	tid	times	N;DEF;MASC+FEM;PL	N;INDF;MASC;SG
hills	dealurile	hills	deal	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
hills	hills	hills	hills	N;INDF;MASC+FEM;SG	PROPN
hills	coline	hills	colină	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
hills	dealuri	hills	deal	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
kommunale	municipal	kommunal	municipal	ADJ;PL	N;INDF;MASC;SG
kommunale	municipala	kommunal	municipal	ADJ;PL	N;DEF;FEM;SG
rådet	consiliu	råd	consiliu	N;DEF;NEUT;SG	N;INDF;MASC;SG
princip	principiul	princip	principiu	N;INDF;NEUT;SG	N;DEF;MASC;SG
pension	pensia	pension	pensie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
pension	pensiunea	pension	pensiune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
pension	pensii	pension	pensie	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
pension	pensiile	pension	pensie	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
pension	pensii	pension	pensie	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
pension	pensiuni	pension	pensiune	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
fremgang	progresul	fremgang	progres	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
fremgang	progresele	fremgang	progres	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
fremgang	progrese	fremgang	progres	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
fremgang	prosperitatea	fremgang	prosperitate	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
sara	sara	sara	sară		N;DEF;FEM;SG
socialt	social	socialt	social	ADJ;INDF;NEUT;SG	ADV
socialt	sociale	socialt	social	ADJ;INDF;NEUT;SG	ADJ;INDF;FEM;PL
socialt	sociala	socialt	socială	ADJ;INDF;NEUT;SG	N;DEF;FEM;SG
socialt	sociala	socialt	socială	ADJ;INDF;NEUT;SG	N;DEF;FEM;SG
socialt	socializare	socialt	socializare	ADJ;INDF;NEUT;SG	N;INDF;FEM;SG
socialt	social	socialt	social	ADJ;INDF;NEUT;SG	ADV
partner	partenere	partner	partenere	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
partner	partenera	partner	parteneră	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
partner	partenerul	partner	partener	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
barbara	barbara	barbara	barbară		N;DEF;FEM;SG
læger	medicii	læge	medic	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
læger	doctorii	læge	doctor	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
læger	medicii	læge	medic	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
læger	doctorilor	læge	doctor	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
danser	dansuri	danse	dans	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
danser	dansatoare	danse	dansatoare	V;IND;PRS;FIN;ACT	ADJ;INDF;FEM
danser	dansator	danse	dansator	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
danser	dansez	danse	dansez	V;IND;PRS;FIN;ACT	
danser	dans	danse	dans	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
danser	dansul	danse	dans	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
danser	dansand	danse	dansand	V;IND;PRS;FIN;ACT	
dybe	adanc	dyb	adanc	ADJ;PL	
dybe	profund	dyb	profund	ADJ;PL	ADV
dybe	adanca	dyb	adanca	ADJ;PL	ADJ;DEF;FEM;SG
dybe	adanc	dyb	adanc	ADJ;PL	
overraskende	surprinzator	overraske	surprinzator	V;PRS;V.PTCP	ADJ;INDF;MASC;SG
overraskende	surprinzator	overraske	surprinzator	V;PRS;V.PTCP	ADJ;INDF;MASC;SG
overraskende	surprinzatoare	overraske	surprinzator	V;PRS;V.PTCP	ADJ;INDF;FEM
overraskende	surprinzator	overraske	surprinzator	V;PRS;V.PTCP	ADJ;INDF;MASC;SG
overraskende	surprinzator	overraske	surprinzator	V;PRS;V.PTCP	ADJ;INDF;MASC;SG
illustreret	ilustrata	illustrere	ilustrată	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
illustreret	ilustrate	illustrere	ilustra	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
illustreret	ilustrat	illustrere	ilustra	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
retter	vesela	ret	vesel	N;INDF;MASC+FEM;PL	ADJ;DEF;FEM;SG
retter	instantele	ret	instantă	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
retter	tribunalele	ret	tribunal	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
bydele	cartierele	bydel	cartier	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
embedsmænd	oficiali	embedsmand	oficial	N;INDF;MASC+FEM;PL	ADJ;INDF;MASC;PL
embedsmænd	functionarii	embedsmand	functionar	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
embedsmænd	oficialii	embedsmand	oficial	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
fin	fin	fin	fin	ADJ;INDF;MASC+FEM;SG	ADV
bosnien	bosnia	bosni	bosnie	N;DEF;MASC+FEM;SG	PROPN
erfaringer	experienta	erfaring	experient	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
erfaringer	experienta	erfaring	experient	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
erfaringer	experienta	erfaring	experient	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
kirkegården	cimitir	kirkegård	cimitir	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
kaas	kaas	kaas	kaas		PROPN
belgisk	belgiana	belgisk	belgiană	ADJ;INDF;SG	ADJ;DEF;FEM;SG
belgisk	belgieni	belgisk	belgian	ADJ;INDF;SG	ADJ;INDF;MASC;PL
belgisk	belgiene	belgisk	belgian	ADJ;INDF;SG	ADJ;INDF;FEM;PL
belgisk	belgian	belgisk	belgian	ADJ;INDF;SG	N;INDF;MASC;SG
harris	harris	harris	harris		PROPN
fjenden	inamic	fjende	inamic	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
fjenden	dusman	fjende	dusman	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
lawrence	lawrence	lawrence	lawrenc		PROPN
rigt	bogata	rigt	bogat	ADJ;INDF;NEUT;SG	ADJ;DEF;FEM;SG
rigt	bogata	rigt	bogat	ADJ;INDF;NEUT;SG	ADJ;DEF;FEM;SG
rigt	rich	rigt	rich	ADJ;INDF;NEUT;SG	PROPN
indfødte	nativii	indføde	nativ	V;PL;PST;V.PTCP	N;DEF;MASC;PL
indfødte	nativi	indføde	nativ	V;PL;PST;V.PTCP	N;INDF;MASC;PL
indfødte	indigene	indføde	indigen	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
indfødte	nativ	indføde	nativ	V;PL;PST;V.PTCP	N;INDF;MASC;SG
indfødte	nativa	indføde	nativă	V;PL;PST;V.PTCP	N;DEF;FEM;SG
indfødte	nativi	indføde	nativ	V;PL;PST;V.PTCP	N;INDF;MASC;PL
indfødte	native	indføde	nativ	V;PL;PST;V.PTCP	ADJ;INDF;FEM;PL
grove	grove	grov	grov	ADJ;PL	PROPN
grove	grosier	grov	grosier	ADJ;PL	ADV
eddie	eddie	eddie	eddie		PROPN
fest	sarbatoare	fest	sarbator	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM
oplevelser	aventurile	oplevelse	avent	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
olympisk	olimpice	olympisk	olimpic	ADJ;INDF;SG	ADJ;INDF;FEM;PL
olympisk	olympic	olympisk	olympic	ADJ;INDF;SG	PROPN
matematisk	matematic	matematisk	matematic	ADV	ADJ;INDF;MASC;SG
matematisk	matematica	matematisk	matematică	ADV	N;DEF;FEM;SG
matematisk	matematic	matematisk	matematic	ADV	ADJ;INDF;MASC;SG
bush	bush	bush	bush	PROPN	PROPN
optagelse	incluziunea	optagelse	incluziune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
optagelse	includerea	optagelse	includere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
optagelse	admiterea	optagelse	admitere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
optagelse	inregistrarea	optagelse	inregistrare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kunder	clientii	kunde	client	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
kunder	clientii	kunde	client	N;INDF;MASC+FEM;PL	N;DEF;MASC;PL
peru	peru	peru	peru	PROPN	PROPN
eksistens	existenta	eksistens	existent	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
eksistens	existenta	eksistens	existent	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
eksistens	existenta	eksistens	existent	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
uppsala	uppsala	uppsala	uppsală	N;INDF;NEUT;SG	PROPN
wolfgang	wolfgang	wolfgang	wolfgang	N;INDF;MASC+FEM;SG	PROPN
simonsen	simonsen	simonsen	simonsen	N;DEF;MASC+FEM;SG	
ingeborg	ingeborg	ingeborg	ingeborg	N;INDF;MASC+FEM;SG	PROPN
udskiftet	inlocuit	udskifte	inlocui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udskiftet	inlocuita	udskifte	inlocuita	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
udskiftet	inlocuite	udskifte	inlocui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
havne	porturile	havne	port	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
havne	portul	havne	port	N;INDF;MASC+FEM;PL	N;DEF;MASC;SG
havne	port	havne	port	N;INDF;MASC+FEM;PL	N;INDF;MASC;SG
klein	klein	klein	klein	N;INDF;MASC+FEM;SG	PROPN
asp	asp	asp	asp		N;INDF;MASC;SG
bekræftet	confirmate	bekræfte	confirmat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
bekræftet	confirmata	bekræfte	confirmat	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
bekræftet	confirmat	bekræfte	confirma	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
bekræftet	verificate	bekræfte	verifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
bekræftet	verificat	bekræfte	verifica	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
bekræftet	verificata	bekræfte	verificat	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
ekstremt	extrem	ekstremt	extrem	ADJ;INDF;SG	ADV;RL
ekstremt	extrema	ekstremt	extrema	ADJ;INDF;SG	
ekstremt	extrem	ekstremt	extrem	ADJ;INDF;SG	ADV;RL
ekstremt	extrema	ekstremt	extrema	ADJ;INDF;SG	
ekstremt	extreme	ekstremt	extremă	ADJ;INDF;SG	
landene	tari	land	tari	N;DEF;NEUT;PL	ADJ;INDF;FEM;PL
landene	tari	land	tari	N;DEF;NEUT;PL	ADJ;INDF;FEM;PL
sværd	sabiile	sværd	sabie	N;INDF;NEUT;SG	N;DEF;FEM;PL
sværd	sabii	sværd	sabiab	N;INDF;NEUT;SG	N;INDF;FEM;PL
sværd	sabii	sværd	sabiab	N;INDF;NEUT;SG	N;INDF;FEM;PL
