din	du	din	du	ADP;ACC	DET;MASC;SG
veronica	véronique	veronică	véronique	N;DEF;FEM;SG	ADJ;MASC;SG
veronica	veronica	veronică	veronica	N;DEF;FEM;SG	PROPN
fernando	fernando	fernando	fernando	PROPN	PROPN
amos	amos	amos	amos	PROPN	PROPN
jordan	jordanie	jordan	jordanie	PROPN	N;FEM;SG
jordan	jourdain	jordan	jourdain	PROPN	PROPN
jordan	jordanienne	jordan	jordanien	PROPN	ADJ;FEM;SG
jordan	jordan	jordan	jordan	PROPN	PROPN
african	africains	african	africain	ADJ;INDF;MASC;SG	ADJ;MASC;PL
african	africaines	african	africain	ADJ;INDF;MASC;SG	ADJ;FEM;PL
cunostinte	connaissances	cunoaște	connaissance		N;FEM;PL
cunostinte	savoirs	cunoaște	savoir		N;MASC;PL
cunostinte	savoir	cunoaște	savoir		V;NFIN
cunostinte	connaissance	cunoaște	connaissance		N;FEM;SG
cunostinte	connaissances	cunoaște	connaissance		N;FEM;PL
cunostinte	connaissances	cunoaște	connaissance		N;FEM;PL
cunostinte	savoirs	cunoaște	savoir		N;MASC;PL
cunostinte	savoir	cunoaște	savoir		V;NFIN
cunostinte	connaissance	cunoaște	connaissance		N;FEM;SG
cuba	cuba	cubă	cuba	PROPN	PROPN
hai	hai	hai	hai	V;IND;SG;1;PRS;FIN	PROPN
hai	haï	hai	haïr	V;IND;SG;1;PRS;FIN	V;MASC;SG;PST;V.PTCP
lászló	lászló	lászló	lászló	PROPN	PROPN
plata	paiements	plată	paiement	N;DEF;FEM;SG	N;MASC;PL
plata	paiements	plată	paiement	N;DEF;FEM;SG	N;MASC;PL
kennedy	kennedy	kennedy	kennedy	PROPN	PROPN
robin	robin	robin	robin	PROPN	PROPN
dorin	dorin	dorin	dorin	PROPN	PROPN
nick	nick	nick	nick	PROPN	PROPN
desert	désertique	desert	désertique	N;INDF;MASC;SG	ADJ;MASC;SG
desert	désertique	desert	désertique	N;INDF;MASC;SG	ADJ;MASC;SG
afectat	affectée	afecta	affecter	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
afectat	affectés	afecta	affecter	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
afectat	touchés	afecta	toucher	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
afectat	touchée	afecta	toucher	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
afectat	affecté	afecta	affecter	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
afectat	touché	afecta	toucher	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
prime	prime	primă	prime	N;INDF;FEM;PL	N;FEM;SG
actioneaza	loi	actiona	loi	V;IND;SG;3;IPFV;FIN	N;FEM;SG
actioneaza	acte	actiona	acte	V;IND;SG;3;IPFV;FIN	N;MASC;SG
actioneaza	act	actiona	act	V;IND;SG;3;IPFV;FIN	PROPN
harvard	harvard	harvard	harvard	N;INDF;MASC;SG	PROPN
mariana	mariana	mariană	mariana	N;DEF;FEM;SG	PROPN
dick	bite	dick	bite	PROPN	N;FEM;SG
dick	dick	dick	dick	PROPN	PROPN
morgan	morgane	morgan	morgane	PROPN	ADJ;FEM;SG
morgan	morgan	morgan	morgan	PROPN	PROPN
plasat	placés	plasa	placer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
plasat	placées	plasa	placer	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
plasat	placée	plasa	placer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
plasat	placé	plasa	placer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
ibrahim	ibrahim	ibrahim	ibrahim	PROPN	PROPN
albi	blanche	alb	blanc		ADJ;FEM;SG
albi	blancs	alb	blanc		ADJ;MASC;PL
albi	blanches	alb	blanc		ADJ;FEM;PL
albi	blanc	alb	blanc		N;MASC;SG
charlie	charlie	charlie	charlie	PROPN	PROPN
chemat	convoqué	chema	convoquer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
chemat	convoqués	chema	convoquer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
filozof	philosophes	filozof	philosophe	N;INDF;MASC;SG	N;MASC;PL
sturdza	sturdza	sturdza	sturdza	N;DEF;FEM;SG	PROPN
eugenia	eugenia	eugenie	eugenia	N;DEF;FEM;SG	PROPN
defineste	définis	definest	définir	V;IND;SG;3;PRS;FIN	V;MASC;PL;PST;V.PTCP
defineste	définis	definest	définir	V;IND;SG;3;PRS;FIN	V;MASC;PL;PST;V.PTCP
dublat	doublée	dubla	doubler	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
dublat	doublés	dubla	doubler	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
dublat	doublé	dubla	doubler	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
belarus	belarus	belarus	belarus	PROPN	PROPN
belarus	biélorussie	belarus	biélorussie	PROPN	PROPN
belarus	bélarus	belarus	bélarus	PROPN	PROPN
belarus	biélorusses	belarus	biélorusse	PROPN	ADJ;MASC;PL
belarus	biélorusse	belarus	biélorusse	PROPN	ADJ;MASC;SG
politicile	politiques	politică	politique	N;DEF;FEM;PL	ADJ;MASC;PL
intens	intense	intens	intense	ADV	ADJ;FEM;SG
intens	intenses	intens	intense	ADV	ADJ;MASC;PL
aplicata	appliquée	aplicat	appliquer	ADJ;DEF;FEM;SG	V;FEM;SG;PST;V.PTCP
aplicata	appliqués	aplicat	appliquer	ADJ;DEF;FEM;SG	V;MASC;PL;PST;V.PTCP
aplicata	appliqué	aplicat	appliquer	ADJ;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
caramida	briques	caramidă	brique	N;DEF;FEM;SG	N;FEM;PL
caramida	briques	caramidă	brique	N;DEF;FEM;SG	N;FEM;PL
sexual	sexuelles	sexual	sexuel	ADJ;INDF;MASC;SG	ADJ;FEM;PL
sexual	sexuellement	sexual	sexuellement	ADJ;INDF;MASC;SG	ADV
fred	fred	frede	fred	PROPN	PROPN
april	avril	april	avril		N;MASC;SG
astra	astra	astra	astra	PROPN	PROPN
diplomatice	diplomates	diplomatic	diplomate	ADJ;INDF;FEM;PL	N;MASC;PL
diplomatice	diplomatique	diplomatic	diplomatique	ADJ;INDF;FEM;PL	ADJ;MASC;SG
diplomatice	diplomate	diplomatic	diplomate	ADJ;INDF;FEM;PL	N;MASC;SG
axa	axes	axa	axe	N;DEF;FEM;SG	N;MASC;PL
axa	essieux	axa	essieux	N;DEF;FEM;SG	N;MASC;PL
axa	axes	axa	axe	N;DEF;FEM;SG	N;MASC;PL
zur	zur	zur	zur	N;INDF;MASC;SG	PROPN
definita	définie	definita	définir	ADJ;DEF;FEM;SG	V;FEM;SG;PST;V.PTCP
definita	définis	definita	définir	ADJ;DEF;FEM;SG	V;MASC;PL;PST;V.PTCP
definita	définies	definita	définir	ADJ;DEF;FEM;SG	V;FEM;PL;PST;V.PTCP
definita	défini	definita	définir	ADJ;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
eliade	eliade	eliad	eliade	PROPN	N;MASC;SG
sky	sky	sky	sky	N;INDF;MASC;SG	PROPN
sky	ciels	sky	ciel	N;INDF;MASC;SG	N;MASC;PL
pret	prix	pret	prix		N;MASC;SG
pret	tarif	pret	tarif		N;MASC;SG
pret	prix	pret	prix		N;MASC;SG
pret	tarif	pret	tarif		N;MASC;SG
lisabona	lisbonne	lisabonă	lisbonne	PROPN	N;MASC;SG
hrana	alimentaire	hrană	alimentaire	N;DEF;FEM;SG	ADJ;MASC;SG
redenumit	rebaptisée	redenumit	rebaptiser	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
redenumit	rebaptisé	redenumit	rebaptiser	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
redenumit	renommé	redenumit	renommer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
redenumit	renommés	redenumit	renommé	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
redenumit	renommée	redenumit	renommer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
voci	voix	voce	voix	N;INDF;FEM;PL	N;FEM;SG
cauzat	causée	cauzat	causer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
cauzat	causés	cauzat	causer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
cauzat	causé	cauzat	causer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
cauzat	causées	cauzat	causer	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
solare	solaires	solar	solaire	N;INDF;FEM;PL	ADJ;MASC;PL
solare	solaire	solar	solaire	N;INDF;FEM;PL	ADJ;MASC;SG
produsul	produit	produs	produire	N;DEF;MASC;SG	V;MASC;SG;PST;V.PTCP
produsul	produits	produs	produire	N;DEF;MASC;SG	V;MASC;PL;PST;V.PTCP
börngen	börngen	börngen	börngen		PROPN
aparate	périphériques	apara	périphérique	N;INDF;FEM;PL	ADJ;MASC;PL
aparate	appareil	apara	appareil	N;INDF;FEM;PL	N;MASC;SG
aparate	appareillage	apara	appareillage	N;INDF;FEM;PL	N;MASC;SG
eliminat	éliminée	elimina	éliminer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
eliminat	éliminés	elimina	éliminer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
eliminat	éliminées	elimina	éliminer	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
eliminat	éliminé	elimina	éliminer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
eliminat	retirée	elimina	retirer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
eliminat	enlevé	elimina	enlever	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
eliminat	retiré	elimina	retirer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
eliminat	supprimée	elimina	supprimer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
eliminat	supprimés	elimina	supprimer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
eliminat	supprimé	elimina	supprimer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
initiale	initiale	initial	initial	ADJ;INDF;FEM;PL	ADJ;FEM;SG
initiale	initial	initial	initial	ADJ;INDF;FEM;PL	ADJ;MASC;SG
oferite	offerts	oferit	offrir	ADJ;INDF;FEM;PL	V;MASC;PL;PST;V.PTCP
oferite	offertes	oferit	offrir	ADJ;INDF;FEM;PL	V;FEM;PL;PST;V.PTCP
oferite	offerte	oferit	offrir	ADJ;INDF;FEM;PL	V;FEM;SG;PST;V.PTCP
oferite	offert	oferit	offrir	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
statistici	statistique	statistică	statistique	N;INDF;FEM;PL	ADJ;MASC;SG
derivat	dérivés	derivat	dériver	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
derivat	dérivé	derivat	dériver	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
derivat	dérivée	derivat	dériver	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
derivat	dérivé	derivat	dériver	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
derivat	dérivée	derivat	dériver	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
derivat	dérivées	derivat	dériver	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
traduse	traduites	traduce	traduire	ADJ;INDF;FEM;PL	V;FEM;PL;PST;V.PTCP
traduse	traduits	traduce	traduire	ADJ;INDF;FEM;PL	V;MASC;PL;PST;V.PTCP
traduse	traduite	traduce	traduire	ADJ;INDF;FEM;PL	V;FEM;SG;PST;V.PTCP
traduse	traduit	traduce	traduire	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
arabi	arabes	arab	arabe	N;INDF;MASC;PL	ADJ;MASC;PL
andy	andy	andy	andy	PROPN	PROPN
citate	cotation	citat	cotation	N;INDF;FEM;PL	N;FEM;SG
citate	devis	citat	devis	N;INDF;FEM;PL	N;MASC;SG
bulgar	bulgares	bulgar	bulgare	ADJ;INDF;MASC;SG	ADJ;MASC;PL
stanley	yves	stanley	yve	PROPN	PROPN
stanley	stanley	stanley	stanley	PROPN	PROPN
elaborat	élaboré	elabora	élaborer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
elaborat	élaborer	elabora	élaborer	ADJ;INDF;MASC;SG	V;NFIN
sugerat	suggérée	sugera	suggérer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
sugerat	suggérés	sugera	suggérer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
sugerat	suggéré	sugera	suggérer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
sugerat	suggérées	sugera	suggérer	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
sugerat	proposé	sugera	proposer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
andreas	andreas	andreas	andreas	PROPN	PROPN
marinescu	marinescu	marinescu	marinescu	PROPN	PROPN
nil	néant	nil	néant		N;MASC;SG
nil	nil	nil	nil		N;MASC;SG
nil	nil	nil	nil		N;MASC;SG
extreme	extrêmes	extremă	extrême		ADJ;MASC;PL
extreme	extrême	extremă	extrême		ADJ;MASC;SG
extreme	extrêmes	extremă	extrême		ADJ;MASC;PL
extreme	extreme	extremă	extrême		N;MASC;SG
bunuri	marchandise	bun	marchandiser	N;INDF;FEM;PL	N;FEM;SG
comportament	comportements	comportament	comportement	N;INDF;MASC;SG	N;MASC;PL
stade	stade	stad	stade	PROPN	N;MASC;SG
acumulare	accumuler	acumulare	accumuler	N;INDF;FEM;SG	V;NFIN
laborator	laboratoires	laborator	laboratoire	N;INDF;MASC;SG	N;MASC;PL
moldovan	moldave	moldovan	moldave	PROPN	ADJ;MASC;SG
htm	htm	htm	htm	N;INDF;MASC;SG	
egale	égal	egal	égal	ADJ;INDF;FEM;PL	ADJ;MASC;SG
egale	égale	egal	égal	ADJ;INDF;FEM;PL	ADJ;FEM;SG
precis	précises	precis	précis	ADV	ADJ;FEM;PL
precis	précis	precis	précis	ADV	ADJ;MASC;SG
precis	précise	precis	précis	ADV	ADJ;FEM;SG
russell	russel	russell	russel	PROPN	N;MASC;SG
russell	russell	russell	russell	PROPN	PROPN
planta	végétal	plantă	végétal	N;DEF;FEM;SG	ADJ;MASC;SG
planta	végétal	plantă	végétal	N;DEF;FEM;SG	ADJ;MASC;SG
operator	exploitant	operator	exploiter	N;INDF;MASC;SG	V;PRS;V.PTCP
clara	clara	clar	clara	ADJ;DEF;FEM;SG	PROPN
clara	clara	clar	clara	ADJ;DEF;FEM;SG	PROPN
vremuri	fois	vreme	fois	N;INDF;FEM;PL	N;FEM;SG
vorbit	parlé	vorbi	parler	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
vorbit	parlés	vorbi	parler	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
vorbit	parlée	vorbi	parler	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
vorbit	parlé	vorbi	parler	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
kurt	kurt	kurt	kurt	PROPN	PROPN
purtand	portant	purta	porter	N;INDF;MASC;SG	V;PRS;V.PTCP
obligatoriu	exigée	obligatoriu	exiger	ADV	V;FEM;SG;PST;V.PTCP
obligatoriu	exigé	obligatoriu	exiger	ADV	V;MASC;SG;PST;V.PTCP
obligatoriu	requise	obligatoriu	requise	ADV	V;FEM;SG;PST;V.PTCP
obligatoriu	nécessaire	obligatoriu	nécessaire	ADV	ADJ;MASC;SG
obligatoriu	obligatoire	obligatoriu	obligatoire	ADV	ADJ;MASC;SG
obligatoriu	requis	obligatoriu	requérir	ADV	V;MASC;SG;PST;V.PTCP
obligatoriu	obligatoire	obligatoriu	obligatoire	ADV	ADJ;MASC;SG
obligatoriu	obligatoires	obligatoriu	obligatoire	ADV	ADJ;MASC;PL
obligatoriu	obligatoire	obligatoriu	obligatoire	ADV	ADJ;MASC;SG
obligatoriu	obligatoires	obligatoriu	obligatoire	ADV	ADJ;MASC;PL
infrangere	défaites	infrangere	défaite	N;INDF;FEM;SG	N;FEM;PL
infrangere	vaincre	infrangere	vaincre	N;INDF;FEM;SG	V;NFIN
endate	endate	enda	endater		INTJ
bell	cloche	bell	cloche	PROPN	N;FEM;SG
bell	clochette	bell	clochette	PROPN	N;FEM;SG
bell	bell	bell	bell	PROPN	PROPN
depasit	dépassée	depasit	dépasser	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
depasit	dépassé	depasit	dépasser	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
depasit	dépassés	depasit	dépasser	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
depasit	surpassé	depasit	surpasser	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
depasit	dépassé	depasit	dépasser	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
donald	donald	donald	donald	PROPN	PROPN
ferestre	windows	fereastră	window	N;INDF;FEM;PL	N;MASC;SG
masive	massif	masiv	massif	ADJ;INDF;FEM;PL	N;MASC;SG
masive	massive	masiv	massif	ADJ;INDF;FEM;PL	ADJ;FEM;SG
interpretata	interprétés	interpretat	interpréter	ADJ;DEF;FEM;SG	V;MASC;PL;PST;V.PTCP
interpretata	interprété	interpretat	interpréter	ADJ;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
interpretata	interprétée	interpretat	interpréter	ADJ;DEF;FEM;SG	V;FEM;SG;PST;V.PTCP
tim	tim	tim	tim	PROPN	PROPN
made	fait	made	faire		V;MASC;SG;PST;V.PTCP
made	fabriqués	made	fabriquer		V;MASC;PL;PST;V.PTCP
made	faite	made	faire		V;FEM;SG;PST;V.PTCP
made	fabriqué	made	fabriquer		V;MASC;SG;PST;V.PTCP
uitat	oublié	uita	oublier	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
uitat	oubli	uita	oubli	ADJ;INDF;MASC;SG	N;MASC;SG
uitat	oubliée	uita	oublier	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
uitat	oubliés	uita	oublier	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
uitat	oubliées	uita	oublier	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
uitat	oublié	uita	oublier	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
uitat	oubli	uita	oubli	ADJ;INDF;MASC;SG	N;MASC;SG
uitat	oubliée	uita	oublier	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
nuclear	nucléaires	nuclear	nucléaire	ADJ;INDF;MASC;SG	ADJ;MASC;PL
magnus	magnus	magnus	magnu	PROPN	PROPN
clarke	clarke	clarke	clarke	PROPN	PROPN
iubire	aime	iubire	aimer	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
iubire	aimer	iubire	aimer	N;INDF;FEM;SG	V;NFIN
iubire	love	iubire	love	N;INDF;FEM;SG	ADJ;FEM;SG
feat	exploit	feat	exploit		N;MASC;SG
feat	prouesse	feat	prouesse		N;FEM;SG
aragon	aragon	aragon	aragon	N;INDF;MASC;SG	PROPN
diego	diego	diego	diego	PROPN	PROPN
oliver	oliver	oliver	oliver	PROPN	N;MASC;SG
oliver	olivier	oliver	olivier	PROPN	PROPN
klein	klein	klein	klein	PROPN	PROPN
separata	séparés	separată	séparer	ADJ;DEF;FEM;SG	V;MASC;PL;PST;V.PTCP
separata	séparé	separată	séparer	ADJ;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
separata	séparées	separată	séparer	ADJ;DEF;FEM;SG	V;FEM;PL;PST;V.PTCP
separata	séparer	separată	séparer	ADJ;DEF;FEM;SG	V;NFIN
inlocuita	remplacé	inlocuita	remplacer	ADJ;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
inlocuita	remplacée	inlocuita	remplacer	ADJ;DEF;FEM;SG	V;FEM;SG;PST;V.PTCP
inlocuita	remplacées	inlocuita	remplacer	ADJ;DEF;FEM;SG	V;FEM;PL;PST;V.PTCP
inlocuita	remplacés	inlocuita	remplacer	ADJ;DEF;FEM;SG	V;MASC;PL;PST;V.PTCP
soroca	soroca	soroca	soroca	PROPN	PROPN
mississippi	mississippi	mississipp	mississippi	PROPN	N;MASC;SG
mtv	mtv	mtv	mtv	N	PROPN
profesionale	professionnelle	profesional	professionnel	ADJ;INDF;FEM;PL	ADJ;FEM;SG
profesionale	professionnel	profesional	professionnel	ADJ;INDF;FEM;PL	ADJ;MASC;SG
blues	bleus	blues	bleu	N;INDF;MASC;SG	ADJ;MASC;PL
blues	bleues	blues	bleu	N;INDF;MASC;SG	ADJ;FEM;PL
ille	ille	ille	ille		PROPN
ltd	ltée	ltd	ltée	N	PROPN
ltd	ltd	ltd	ltd	N	PROPN
colaborarea	collaboratif	colaborare	collaboratif	N;DEF;FEM;SG	ADJ;MASC;SG
indreptat	pointage	indrepta	pointage	ADJ;INDF;MASC;SG	N;MASC;SG
indreptat	pointant	indrepta	pointer	ADJ;INDF;MASC;SG	V;PRS;V.PTCP
mamifere	mammifère	mamifer	mammifère	N;INDF;FEM;PL	N;MASC;SG
mamifere	mammifère	mamifer	mammifère	N;INDF;FEM;PL	N;MASC;SG
linnaeus	linnaeus	linnaeus	linnaeu	PROPN	PROPN
galbena	jaunes	galbena	jaune	ADJ;DEF;FEM;SG	ADJ;MASC;PL
adn	adn	adn	adn		N;MASC;SG
acordarea	accordant	acordare	accorder	N;DEF;FEM;SG	V;PRS;V.PTCP
acordarea	octroyer	acordare	octroyer	N;DEF;FEM;SG	V;NFIN
frecvente	commune	frecvent	commune	ADJ;INDF;FEM;PL	N;FEM;SG
frecvente	fréquent	frecvent	fréquent	ADJ;INDF;FEM;PL	ADJ;MASC;SG
frecvente	commun	frecvent	commun	ADJ;INDF;FEM;PL	ADJ;MASC;SG
secreta	secrets	secret	secret	N;DEF;FEM;SG	ADJ;MASC;PL
secreta	secret	secret	secret	N;DEF;FEM;SG	ADJ;MASC;SG
secreta	secrète	secret	secret	N;DEF;FEM;SG	ADJ;FEM;SG
secreta	secrets	secret	secret	N;DEF;FEM;SG	ADJ;MASC;PL
secreta	secret	secret	secret	N;DEF;FEM;SG	ADJ;MASC;SG
secreta	secrète	secret	secret	N;DEF;FEM;SG	ADJ;FEM;SG
ocupate	occupé	ocupat	occuper	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
ocupate	occupés	ocupat	occuper	ADJ;INDF;FEM;PL	V;MASC;PL;PST;V.PTCP
ocupate	occupée	ocupat	occuper	ADJ;INDF;FEM;PL	V;FEM;SG;PST;V.PTCP
ocupate	occupé	ocupat	occuper	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
ocupate	occupés	ocupat	occuper	ADJ;INDF;FEM;PL	V;MASC;PL;PST;V.PTCP
ocupate	occupées	ocupat	occuper	ADJ;INDF;FEM;PL	V;FEM;PL;PST;V.PTCP
ocupate	occupée	ocupat	occuper	ADJ;INDF;FEM;PL	V;FEM;SG;PST;V.PTCP
comandat	commandé	comanda	commander	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
comandat	commandée	comanda	commander	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
comandat	commandées	comanda	commander	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
comandat	commandé	comanda	commander	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
comandat	commandée	comanda	commander	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
comandat	commandés	comanda	commander	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
comandat	ordonné	comanda	ordonner	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
comandat	commandé	comanda	commander	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
comandat	commandée	comanda	commander	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
comandat	ordonnée	comanda	ordonner	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
cooperare	coopérations	cooperare	coopération	N;INDF;FEM;SG	N;FEM;PL
tunisia	tunisie	tunisie	tunisie	PROPN	N;FEM;SG
tunisia	tunisienne	tunisie	tunisien	PROPN	ADJ;FEM;SG
trimise	envoyés	trimite	envoyer	V;IND;SG;3;PST;FIN	V;MASC;PL;PST;V.PTCP
trimise	envoyées	trimite	envoyer	V;IND;SG;3;PST;FIN	V;FEM;PL;PST;V.PTCP
mountain	montagnes	mountain	montagne	N;INDF;MASC;SG	N;FEM;PL
zilnic	quotidien	zilnic	quotidien	ADV	ADJ;MASC;SG
zilnic	quotidiens	zilnic	quotidien	ADV	ADJ;MASC;PL
zilnic	journalier	zilnic	journalier	ADV	ADJ;MASC;SG
zilnic	quotidienne	zilnic	quotidien	ADV	ADJ;FEM;SG
rezolvarea	résoudre	rezolvare	résoudre	N;DEF;FEM;SG	V;NFIN
gotha	gotha	gothă	gotha	PROPN	N;MASC;SG
criteriile	critère	criteriu	critère	N;DEF;FEM;PL	N;MASC;SG
catherine	catherine	catherină	catherine	PROPN	N;FEM;SG
juniori	junior	junior	junior	N;INDF;MASC;PL	ADJ;MASC;SG
turcilor	turques	turcă	turc	N;DEF;MASC;PL	ADJ;FEM;PL
turcilor	turque	turcă	turc	N;DEF;MASC;PL	ADJ;FEM;SG
churchill	churchill	churchill	churchill	PROPN	PROPN
alecsandri	alecsandri	alecsandru	alecsandri	N;INDF;MASC;PL	PROPN
dand	donnant	dand	donner		V;PRS;V.PTCP
uciderea	tuer	ucidere	tuer	N;DEF;FEM;SG	V;NFIN
acordata	accordées	acordat	accorder	N;DEF;FEM;SG	V;FEM;PL;PST;V.PTCP
acordata	accordé	acordat	accorder	N;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
acordata	octroyé	acordat	octroyer	N;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
acordata	accordée	acordat	accorder	N;DEF;FEM;SG	V;FEM;SG;PST;V.PTCP
exploatarea	exploiter	exploatare	exploiter	N;DEF;FEM;SG	V;NFIN
silviu	silviu	silviu	silviu	PROPN	PROPN
materna	maternel	maternă	maternel	N;DEF;FEM;SG	ADJ;MASC;SG
materna	maternels	maternă	maternel	N;DEF;FEM;SG	ADJ;MASC;PL
materna	maternelle	maternă	maternel	N;DEF;FEM;SG	ADJ;FEM;SG
eroi	héros	erou	héros	N;INDF;MASC;PL	N;MASC;SG
eroi	heroes	erou	heroe	N;INDF;MASC;PL	PROPN
olandeza	hollandaise	olandeză	hollandais	N;DEF;FEM;SG	ADJ;FEM;SG
olandeza	néerlandaise	olandeză	néerlandais	N;DEF;FEM;SG	ADJ;FEM;SG
olandeza	néerlandais	olandeză	néerlandais	N;DEF;FEM;SG	ADJ;MASC;SG
olandeza	hollandais	olandeză	hollandais	N;DEF;FEM;SG	ADJ;MASC;SG
echipamente	équipement	echipament	équipement	N;INDF;FEM;PL	N;MASC;SG
echipamente	matériel	echipament	matériel	N;INDF;FEM;PL	N;MASC;SG
echipamente	equipement	echipament	equipement	N;INDF;FEM;PL	N;MASC;SG
succesorul	successeurs	succesor	successeur	N;DEF;MASC;SG	N;MASC;PL
scufundare	plongée	scufundare	plonger	N;INDF;FEM;SG	V;FEM;SG;PST;V.PTCP
scufundare	plonger	scufundare	plonger	N;INDF;FEM;SG	V;NFIN
