tennessee	теннесси	tennessa	теннесси	ADV	N;INAN;NOM;MASC;SG
jednotlivca	индивидуальная	jednotlivec	индивидуальный	N;ANIM;ACC;MASC;SG	ADJ;NOM;FEM;SG
hotela	hotel	hotel	hotel	N;INAN;GEN;MASC;SG	PROPN
hotela	отель	hotel	отель	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
hotela	гостиница	hotel	гостиница	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
jazykovej	языковым	jazykový	языковой	ADJ;GEN;FEM;SG	ADJ;INS;NEUT;SG
frýdek	фридек	frýdek	фридек	PROPN;ANIM;NOM;MASC;SG	
zátvorkách	скобках	zátvorka	скобка	N;GEN;FEM;PL	N;INAN;ESS;FEM;PL
zátvorkách	скобки	zátvorka	скобка	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
tag	tag	tag	tag		PROPN
tag	метки	tag	метка		N;INAN;NOM;FEM;PL
tag	метка	tag	метка		N;INAN;NOM;FEM;SG
tag	отметить	tag	отметить		V;PFV;NFIN;ACT
gen	ген	gen	ген		N;INAN;NOM;MASC;SG
konflikty	конфликт	konflikt	конфликт	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG
konflikty	коллизия	konflikt	коллизия	N;INAN;NOM;MASC;PL	N;INAN;NOM;FEM;SG
oto	отто	oto	отто	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
pokračovalo	возобновил	pokračovať	возобновить	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
pokračovalo	продолжил	pokračovať	продолжить	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
pokračovalo	продолжение	pokračovať	продолжение	V;IPFV;NEUT;SG;POS;PST;V.PTCP	N;INAN;NOM;NEUT;SG
stretla	встретили	stretnúť	встретить	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
stretla	встретились	stretnúť	встретиться	V;PFV;FEM;SG;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;MID
ukážka	демонстрацию	ukážka	демонстрация	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
ukážka	демонстрации	ukážka	демонстрация	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
fasády	фасадов	fasáda	фасад	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
zla	злой	zlo	злой	N;GEN;NEUT;SG	ADJ;NOM;MASC;SG
zla	злая	zlo	злой	N;GEN;NEUT;SG	ADJ;NOM;FEM;SG
zla	зло	zlo	зло	N;GEN;NEUT;SG	N;INAN;NOM;NEUT;SG
švédske	швеции	švédsky	швеция	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
hnedý	браун	hnedý	браун	ADJ;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
hnedý	коричневые	hnedý	коричневый	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
vedený	управляемые	vedený	управлять	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
stôl	столе	stôl	стол	N;INAN;NOM;MASC;SG	N;INAN;ESS;MASC;SG
príspevkov	взносы	príspevok	взнос	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
príspevkov	вклады	príspevok	вклад	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
príspevkov	вклад	príspevok	вклад	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;SG
príspevkov	посты	príspevok	пост	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
príspevkov	публикации	príspevok	публикация	N;INAN;GEN;MASC;PL	N;INAN;NOM;FEM;PL
príspevkov	должности	príspevok	должность	N;INAN;GEN;MASC;PL	N;INAN;NOM;FEM;PL
ring	ринг	ring	ринг	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ring	кольцо	ring	кольцо	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
ring	кольца	ring	кольцо	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;NEUT;PL
ron	рона	ron	рона	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
ron	рон	ron	рон	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
sfarbenie	окраски	sfarbenie	окраска	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
spravodlivosť	правосудия	spravodlivosť	правосудие	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
naživo	живи	naživo	жить	ADV	V;IPFV;IMP;SG;2;FIN;ACT
naživo	живите	naživo	жить	ADV	V;IPFV;IND;PL;2;PRS;FIN;ACT
naživo	live	naživo	live	ADV	PROPN
naživo	живу	naživo	жить	ADV	V;IPFV;IND;SG;1;PRS;FIN;ACT
naživo	жить	naživo	жить	ADV	V;IPFV;NFIN;ACT
nájdený	найдена	nájdený	найти	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
nájdený	найдено	nájdený	найти	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
nájdený	нашла	nájdený	найти	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
nájdený	найден	nájdený	найти	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
nájdený	найдены	nájdený	найти	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
miro	миро	miro	миро	PROPN;ANIM;NOM;MASC;SG	
sprievodné	сопровождающих	sprievodný	сопровождать	ADJ;NOM;NEUT;SG	V;IPFV;GEN;PL;PRS;V.PTCP;ACT
regionálna	региональные	regionálny	региональный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
regionálna	региональных	regionálny	региональный	ADJ;NOM;FEM;SG	ADJ;GEN;PL
svätec	святой	svätec	святой	N;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
svätec	сен	svätec	сен	N;ANIM;NOM;MASC;SG	
svätec	сент	svätec	сент	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
svätec	святая	svätec	святой	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
slobodná	сингл	slobodný	сингл	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG
stoviek	hundred	stovka	hundred	N;GEN;FEM;PL	PROPN
stoviek	сотня	stovka	сотня	N;GEN;FEM;PL	N;INAN;NOM;FEM;SG
stoviek	сто	stovka	сто	N;GEN;FEM;PL	NUM;NOM
stoviek	сотнями	stovka	сотня	N;GEN;FEM;PL	N;INAN;INS;FEM;PL
stoviek	сотни	stovka	сотня	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
osvetlenie	освещения	osvetlenie	освещение	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
osvetlenie	освещения	osvetlenie	освещение	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
ein	эйн	ein	эйн	PROPN;ANIM;NOM;MASC;SG	INTJ
vyvinutá	развитые	vyvinutý	развить	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
vyvinutá	разработан	vyvinutý	разработать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
vyvinutá	разработано	vyvinutý	разработать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
vyvinutá	развитых	vyvinutý	развить	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
alpách	альпы	alpa	альпы	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
fish	рыбка	fish	рыбка	PROPN;ANIM;VOC;MASC;SG	N;ANIM;NOM;FEM;SG
fish	рыба	fish	рыба	PROPN;ANIM;VOC;MASC;SG	N;ANIM;NOM;FEM;SG
fish	рыбы	fish	рыба	PROPN;ANIM;VOC;MASC;SG	N;ANIM;NOM;FEM;PL
štandardné	умолчанию	štandardný	умолчание	ADJ;NOM;NEUT;SG	N;INAN;DAT;NEUT;SG
štandardné	стандартные	štandardný	стандартный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
štandardné	стандарт	štandardný	стандарт	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
štandardné	standard	štandardný	standard	ADJ;NOM;NEUT;SG	PROPN
sobáš	брак	sobáš	брак	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
sobáš	браки	sobáš	брак	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;PL
sobáš	свадьбу	sobáš	свадьба	N;ANIM;NOM;MASC;SG	N;INAN;ACC;FEM;SG
sobáš	свадьбы	sobáš	свадьба	N;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;PL
sobáš	свадебный	sobáš	свадебный	N;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
sobáš	свадьба	sobáš	свадьба	N;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
johanna	джоанна	johanna	джоанный	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;FEM;SG
abraham	абрахам	abraham	абрах	N;ANIM;NOM;MASC;SG	N;ANIM;DAT;MASC;PL
abraham	ибрахима	abraham	ибрахим	N;ANIM;NOM;MASC;SG	N;ANIM;GEN;MASC;SG
abraham	ибрахим	abraham	ибрахимый	N;ANIM;NOM;MASC;SG	N;ANIM;DAT;MASC;PL
temple	храм	templo	храм	PROPN;NOM;FEM;SG	N;INAN;NOM;MASC;SG
oslo	осло	oslo	осло	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
užívateľov	пользователей	užívateľ	пользователь	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
užívateľov	пользователи	užívateľ	пользователь	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
mladšieho	младшая	mladý	младший	ADJ;GEN;CMPR;NEUT;SG	ADJ;NOM;FEM;SG
got	есть	got	быть		V;IPFV;IND;SG;3;PRS;FIN;ACT
got	получила	got	получить		V;PFV;FEM;IND;SG;PST;FIN;ACT
got	получил	got	получить		V;PFV;MASC;IND;SG;PST;FIN;ACT
greg	грег	greg	грег	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
pasažierov	пассажиры	pasažier	пассажир	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
príjmy	поступлений	príjmy	поступление	N;INAN;NOM;MASC;PL	N;INAN;GEN;NEUT;PL
príjmy	доход	príjmy	доход	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG
príjmy	выручка	príjmy	выручка	N;INAN;NOM;MASC;PL	N;INAN;NOM;FEM;SG
príjmy	доход	príjmy	доход	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG
vírus	вирусы	vírus	вирус	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL
objaví	обнаруживает	objaviť	обнаруживать	V;PFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
dokončené	завершил	dokončený	завершить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
dokončené	завершено	dokončený	завершить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
dokončené	завершен	dokončený	завершить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
dokončené	завершена	dokončený	завершить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
dokončené	закончили	dokončený	закончить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;PL;PST;FIN;ACT
dokončené	завершена	dokončený	завершить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
dokončené	закончил	dokončený	закончить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
dokončené	завершено	dokončený	завершить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
obnovené	возобновил	obnovený	возобновить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
obnovené	восстановлено	obnovený	восстановить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
obnovené	восстановлен	obnovený	восстановить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
obnovené	восстановлены	obnovený	восстановить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
závislé	зависимости	závislý	зависимость	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
italia	italia	italia	italia	N;NOM;FEM;SG	PROPN
turecké	турецкие	turecký	турецкий	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
turecké	турции	turecký	турция	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
oblečenie	одежды	oblečenie	одежда	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
oblečenie	одежду	oblečenie	одежда	N;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
oblečenie	одежду	oblečenie	одежда	N;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
zima	холодная	zima	холодный	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
zima	холодное	zima	холодный	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
zima	холодный	zima	холодный	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
zima	холодно	zima	холодный	N;NOM;FEM;SG	ADJ;NEUT;SG
zima	зимняя	zima	зимний	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
zima	зимний	zima	зимний	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
zima	зимние	zima	зимний	N;NOM;FEM;SG	ADJ;NOM;PL
dennis	деннис	dennis	деннис	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
dennis	дэннис	dennis	дэннис	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
java	java	java	java	N;INAN;NOM;MASC;SG	PROPN
mpeg	mpeg	mpeg	mpeg		PROPN
nomináciu	назначение	nominácia	назначение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
nomináciu	выдвижение	nominácia	выдвижение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
nomináciu	номинации	nominácia	номинация	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
povstalcov	мятежники	povstalec	мятежник	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
povstalcov	повстанцы	povstalec	повстанец	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
povstalcov	повстанцев	povstalec	повстанец	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
kresťania	христиан	kresťanie	христианин	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
columbus	колумб	columbus	колумб	N;INAN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
jednotné	объединенная	jednotný	объединить	ADJ;NOM;NEUT;SG	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
jednotné	единого	jednotný	единый	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;SG
jednotné	сингл	jednotný	сингл	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
jednotné	форму	jednotný	форма	ADJ;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
jednotné	униформа	jednotný	униформа	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
jednotné	форма	jednotný	форма	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
parsons	парсонс	parsons	парсонс	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
železné	железа	železný	железо	ADJ;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
železné	утюг	železný	утюг	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
železné	железо	železný	железо	ADJ;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
pen	перо	pen	перо	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;NEUT;SG
pen	пен	pen	пен	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pen	ручка	pen	ручка	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
pen	ручку	pen	ручка	PROPN;ANIM;NOM;MASC;SG	N;INAN;ACC;FEM;SG
jadrá	ядер	jadrý	ядро	N;NOM;NEUT;PL	N;INAN;GEN;NEUT;PL
campo	кампо	campo	кампо	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
atlantic	атлантике	atlantica	атлантика	N;INAN;NOM;MASC;SG	N;INAN;DAT;FEM;SG
suché	сухие	suchý	сухой	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
opraviť	ремонт	opraviť	ремонт	V;PFV;POS;NFIN	N;INAN;NOM;MASC;SG
opraviť	правильно	opraviť	правильный	V;PFV;POS;NFIN	ADJ;NEUT;SG
opraviť	правильное	opraviť	правильный	V;PFV;POS;NFIN	ADJ;NOM;NEUT;SG
opraviť	правильный	opraviť	правильный	V;PFV;POS;NFIN	ADJ;NOM;MASC;SG
snehu	снег	sneh	снег	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
snehu	сноу	sneh	сноу	N;INAN;GEN;MASC;SG	N;ANIM;NOM;FEM;SG
gaga	гага	gaga	гаг	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
známu	известные	známy	известный	N;ACC;FEM;SG	ADJ;NOM;PL
známu	известное	známy	известный	N;ACC;FEM;SG	ADJ;NOM;NEUT;SG
známu	известный	známy	известный	N;ACC;FEM;SG	ADJ;NOM;MASC;SG
známu	известен	známy	известный	N;ACC;FEM;SG	ADJ;MASC;SG
známu	известная	známy	известный	N;ACC;FEM;SG	ADJ;NOM;FEM;SG
url	url	url	url		N;INAN;NOM;MASC;SG
url	url	url	url		N;INAN;NOM;MASC;SG
civilistov	гражданские	civilista	гражданский	N;ANIM;ACC;MASC;PL	ADJ;NOM;PL
bruseli	брюсселе	brusieť	брюссель	N;NOM;NEUT;PL	N;INAN;ESS;MASC;SG
bruseli	брюссель	brusieť	брюссель	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
zimy	уинтерс	zim	уинтерс	N;NOM;FEM;PL	N;ANIM;NOM;FEM;SG
stratu	потери	strata	потеря	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
stratu	потеря	strata	потеря	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
stratu	утрата	strata	утрата	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
blake	блейк	blak	блейк	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
blake	блэйк	blak	блэйк	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
teoretický	теоретические	teoretický	теоретический	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
teoretický	теоретической	teoretický	теоретический	ADJ;ANIM;NOM;MASC;SG	ADJ;INS;FEM;SG
trofej	трофей	trofej	трофей	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
jeruzaleme	иерусалим	jeruzalem	иерусаль	N;ANIM;NOM;MASC;PL	N;INAN;NOM;MASC;SG
kultúr	культуры	kultúra	культура	N;GEN;FEM;PL	N;INAN;NOM;FEM;SG
plná	полные	plný	полный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
plná	полного	plný	полный	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG
stavali	построенный	stavať	строить	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
stavali	построено	stavať	строить	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
stavali	построена	stavať	строить	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;FEM;SG;PST;V.PTCP;PASS
stavali	построенные	stavať	строить	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
stavali	построен	stavať	строить	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
stavali	построили	stavať	строить	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
mladšie	младшая	mladý	младший	ADV;CMPR	ADJ;NOM;FEM;SG
mladšie	моложе	mladý	молодой	ADV;CMPR	ADJ;CMPR
pivo	пива	pivo	пиво	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;SG
pivo	эль	pivo	эль	N;NOM;NEUT;SG	
jednotný	объединенная	jednotný	объединить	ADJ;INAN;NOM;MASC;SG	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
jednotný	единого	jednotný	единый	ADJ;INAN;NOM;MASC;SG	ADJ;GEN;MASC;SG
jednotný	форму	jednotný	форма	ADJ;INAN;NOM;MASC;SG	N;INAN;ACC;FEM;SG
jednotný	униформа	jednotný	униформа	ADJ;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
jednotný	форма	jednotný	форма	ADJ;INAN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
jednotný	сингл	jednotný	сингл	ADJ;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pripojený	придает	pripojený	придавать	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
pripojený	прилагается	pripojený	прилагать	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
pripojený	связаны	pripojený	связать	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
pripojený	онлайн	pripojený	онлайн	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADV
pripojený	online	pripojený	online	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	PROPN
münchen	münchen	münchen	münchen	PROPN;NOM;MASC;SG	PROPN
stiahnuť	загрузка	stiahnuť	загрузка	V;PFV;POS;NFIN	N;INAN;NOM;FEM;SG
obľúbený	любимая	obľúbený	любить	ADJ;ANIM;NOM;MASC;SG	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;PASS
obľúbený	любимые	obľúbený	любить	ADJ;ANIM;NOM;MASC;SG	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
obľúbený	любимый	obľúbený	любить	ADJ;ANIM;NOM;MASC;SG	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
obľúbený	любимая	obľúbený	любить	ADJ;ANIM;NOM;MASC;SG	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;PASS
obľúbený	любимые	obľúbený	любить	ADJ;ANIM;NOM;MASC;SG	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
obľúbený	любимый	obľúbený	любить	ADJ;ANIM;NOM;MASC;SG	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
biskupský	епископальной	biskupský	епископальный	ADJ;ANIM;NOM;MASC;SG	ADJ;INS;FEM;SG
craig	крейг	craig	крейг	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
kvalitné	качество	kvalitný	качество	ADJ;NOM;NEUT;SG	N;INAN;NOM;NEUT;SG
korisť	добычу	korisť	добыча	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
korisť	добычу	korisť	добыча	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
pozemky	участков	pozemok	участок	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL
pozemky	земельный	pozemok	земельный	N;INAN;NOM;MASC;PL	ADJ;NOM;MASC;SG
pozemky	land	pozemok	land	N;INAN;NOM;MASC;PL	PROPN
pozemky	земля	pozemok	земля	N;INAN;NOM;MASC;PL	N;INAN;NOM;FEM;SG
male	мале	mala	маленький	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
prototypy	прототипов	prototyp	прототип	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL
jadrové	ядерные	jadrový	ядерный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
kov	металла	kov	металл	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
kov	metal	kov	metal	N;INAN;NOM;MASC;SG	PROPN
kov	металлические	kov	металлический	N;INAN;NOM;MASC;SG	ADJ;NOM;PL
rola	роли	rol	роль	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
písania	набрав	písanie	набрать	N;NOM;NEUT;PL	V;PFV;PST;V.CVB;ACT
písania	печатать	písanie	печатать	N;NOM;NEUT;PL	V;IPFV;NFIN;ACT
písania	ввод	písanie	ввод	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
pečene	печени	pečen	печень	N;NOM;MASC;SG	N;INAN;GEN;FEM;SG
pete	пита	pet	пить	PROPN;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
pete	пит	pet	пит	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
fsm	фшм	fsm	фом		
brať	взяв	brať	брать	V;IPFV;POS;NFIN	V;PFV;PST;V.CVB;ACT
brať	возьми	brať	брать	V;IPFV;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
brať	принять	brať	принять	V;IPFV;POS;NFIN	V;PFV;NFIN;ACT
brať	возьмите	brať	брать	V;IPFV;POS;NFIN	V;PFV;IMP;PL;2;FIN;ACT
brať	взять	brať	брать	V;IPFV;POS;NFIN	V;PFV;NFIN;ACT
symfonický	symphonic	symfonický	symphonic	ADJ;INAN;NOM;MASC;SG	PROPN
kvalifikáciu	квалификации	kvalifikácia	квалификация	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
kvalifikáciu	квалификация	kvalifikácia	квалификация	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
ušiel	сбежали	ujsť	сбежать	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;IND;PL;PST;FIN;ACT
ušiel	бежали	ujsť	бежать	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN;ACT
reforiem	реформы	reforma	реформа	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
vstúpiť	ввод	vstúpiť	ввод	V;PFV;POS;NFIN	N;INAN;NOM;MASC;SG
klein	кляйн	klein	кляйн	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
klein	клайн	klein	клайн	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;FEM;SG
vonkajšia	открытый	vonkajší	открыть	ADJ;NOM;FEM;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
vonkajšia	внешние	vonkajší	внешний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
