что	o	что	o	PRO;NOM	DET
глубокий	no	глубокий	no	ADJ;NOM;MASC;SG	V
глубокий	fondo	глубокий	fondo	ADJ;NOM;MASC;SG	N
глубокий	profundidade	глубокий	profundidade	ADJ;NOM;MASC;SG	N
глубокий	de	глубокий	de	ADJ;NOM;MASC;SG	ADP
кенни	kenny	кення	kenny	N;ANIM;NOM;MASC;SG	PROPN
изменено	de	изменить	de	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADP
видение	vision	видение	vision	N;INAN;NOM;NEUT;SG	PROPN
закрыты	pechado	закрыть	pechado	V;PFV;PL;PST;V.PTCP;PASS	N
закрыты	sondaxes	закрыть	sondaxe	V;PFV;PL;PST;V.PTCP;PASS	N
будьте	ser	быть	ser	V;IPFV;IMP;PL;2;FIN;ACT	V
будьте	estar	быть	estar	V;IPFV;IMP;PL;2;FIN;ACT	V
опытные	experimentou	опытный	experimentar	ADJ;NOM;PL	V
опытные	experiencia	опытный	experiencia	ADJ;NOM;PL	N
опытные	experimentado	опытный	experimentar	ADJ;NOM;PL	V
опытные	nisto	опытный	nisto	ADJ;NOM;PL	ADV
рейх	reich	рейх	reich	N;INAN;NOM;MASC;SG	PROPN
статистику	sobre	статистика	sobre	N;INAN;ACC;FEM;SG	ADP
крыше	tellado	крыша	tellado	N;INAN;DAT;FEM;SG	V
рай	o	рай	o	N;INAN;NOM;MASC;SG	DET
контент	dóeme	контент	dóeme	N;INAN;NOM;MASC;SG	V
серая	gris	серый	gris	ADJ;NOM;FEM;SG	PROPN
серая	gris	серый	gris	ADJ;NOM;FEM;SG	PROPN
серая	é	серый	ser	ADJ;NOM;FEM;SG	V
повествование	contar	повествование	contar	N;INAN;NOM;NEUT;SG	V
кошка	ao	кошка	ao	N;ANIM;NOM;FEM;SG	PROPN
стадия	no	стадия	no	N;INAN;NOM;FEM;SG	V
син	canela	синунин	canela	INTJ	N
син	pecado	синунин	pecado	INTJ	N
персонал	de	персонал	de	N;INAN;NOM;MASC;SG	ADP
дикой	vida	дикий	vida	ADJ;INS;FEM;SG	N
дикой	salvaxe	дикий	salvaxe	ADJ;INS;FEM;SG	N
гена	xenéticas	ген	xenético	N;INAN;GEN;MASC;SG	ADJ
гена	xen	ген	xen	N;INAN;GEN;MASC;SG	PROPN
чужие	descoñecidos	чужой	descoñecido	ADJ;NOM;PL	N
кухни	sloan	кухня	sloar	N;INAN;NOM;FEM;PL	PROPN
артиллерийские	artillaría	артиллерийский	artillar	ADJ;NOM;PL	V
артиллерийские	artillería	артиллерийский	artillería	ADJ;NOM;PL	N
продажа	vender	продажа	vender	N;INAN;NOM;FEM;SG	V
продажа	vende	продажа	vende	N;INAN;NOM;FEM;SG	V
продажа	vender	продажа	vender	N;INAN;NOM;FEM;SG	V
продажа	de	продажа	de	N;INAN;NOM;FEM;SG	ADP
продажа	ventas	продажа	ventar	N;INAN;NOM;FEM;SG	V
избрание	electoral	избрание	electoral	N;INAN;NOM;NEUT;SG	ADJ
выступающие	relatores	выступать	relator	V;IPFV;NOM;PL;PRS;V.PTCP;ACT	N
прыжок	así	прыжок	así	N;INAN;NOM;MASC;SG	ADV
прыжок	saltar	прыжок	saltar	N;INAN;NOM;MASC;SG	V
прыжок	chimpa	прыжок	chimpa	N;INAN;NOM;MASC;SG	PROPN
яркий	e	яркий	e	ADJ;NOM;MASC;SG	CONJ
клара	clara	клар	claro	N;ANIM;NOM;FEM;SG	ADJ
удивительно	abraiante	удивительный	abraiante	ADJ;NEUT;SG	ADV
удивительно	o	удивительный	o	ADJ;NEUT;SG	DET
удивительно	asombroso	удивительный	asombroso	ADJ;NEUT;SG	N
мышцы	os	мышца	o	N;INAN;NOM;FEM;PL	DET
мышцы	muscular	мышца	muscular	N;INAN;NOM;FEM;PL	ADJ
авраам	abraham	авра	abraham	N;ANIM;NOM;MASC;SG	PROPN
жестоко	cruel	жестоко	cruel	ADV	N
спросил	pregunteille	спросить	pregunteille	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ
спросил	lle	спросить	lle	V;PFV;MASC;IND;SG;PST;FIN;ACT	PRO
кадр	disparou	кадр	disparar	N;INAN;NOM;MASC;SG	V
квадрат	cadrado	квадрат	cadrado	N;INAN;NOM;MASC;SG	ADJ
квадрат	square	квадрат	square	N;INAN;NOM;MASC;SG	V
квадрат	cadradas	квадрат	cadrada	N;INAN;NOM;MASC;SG	ADJ
квадрат	limpo	квадрат	limpo	N;INAN;NOM;MASC;SG	ADJ
карибского	caribe	карибский	caribe	ADJ;GEN;MASC;SG	N
депрессии	a	депрессия	o	N;INAN;NOM;FEM;PL	DET
депрессии	da	депрессия	da	N;INAN;NOM;FEM;PL	V
использовано	antes	использовать	antes	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADV
редактирование	editar	редактирование	editar	N;INAN;NOM;NEUT;SG	V
редактирование	edit	редактирование	edit	N;INAN;NOM;NEUT;SG	PROPN
предпочитают	gusto	предпочитать	gusto	V;IPFV;IND;PL;3;PRS;FIN;ACT	N
предпочитают	dos	предпочитать	dos	V;IPFV;IND;PL;3;PRS;FIN;ACT	PROPN
глубокое	no	глубокий	no	ADJ;NOM;NEUT;SG	V
глубокое	fondo	глубокий	fondo	ADJ;NOM;NEUT;SG	N
глубокое	profundidade	глубокий	profundidade	ADJ;NOM;NEUT;SG	N
глубокое	de	глубокий	de	ADJ;NOM;NEUT;SG	ADP
служение	servir	служение	servir	N;INAN;NOM;NEUT;SG	V
служение	cumprir	служение	cumprir	N;INAN;NOM;NEUT;SG	V
стоять	pé	стоять	pé	V;IPFV;NFIN;ACT	N
затраты	custan	затрата	custar	N;INAN;NOM;FEM;PL	V
затраты	custa	затрата	custar	N;INAN;NOM;FEM;PL	V
затраты	custa	затрата	custar	N;INAN;NOM;FEM;PL	V
затраты	custar	затрата	custar	N;INAN;NOM;FEM;PL	V
затраты	sanitarios	затрата	sanitario	N;INAN;NOM;FEM;PL	ADJ
кон	con	кон	con		ADP
справедливость	justice	справедливость	justice	N;INAN;NOM;FEM;SG	PROPN
справедливость	a	справедливость	o	N;INAN;NOM;FEM;SG	DET
справедливость	da	справедливость	da	N;INAN;NOM;FEM;SG	V
справедливость	aos	справедливость	aos	N;INAN;NOM;FEM;SG	PROPN
справедливость	con	справедливость	con	N;INAN;NOM;FEM;SG	ADP
остаток	o	остаток	o	N;INAN;NOM;MASC;SG	DET
признала	mañá	признать	mañá	V;PFV;FEM;IND;SG;PST;FIN;ACT	ADV
окончательного	final	окончательный	final	ADJ;GEN;MASC;SG	N
окончательного	axuntémonos	окончательный	axuntémonos	ADJ;GEN;MASC;SG	V
окончательного	todos	окончательный	todo	ADJ;GEN;MASC;SG	DET
берет	boina	брать	boina	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
критические	crítica	критический	crítica	ADJ;NOM;PL	N
занято	moi	занять	moi	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADV
занято	ocupado	занять	ocupar	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ
занято	ocupados	занять	ocupado	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ
занято	negocios	занять	negocio	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N
платье	vestido	платье	vestido	N;INAN;NOM;NEUT;SG	V
платье	vestido	платье	vestido	N;INAN;NOM;NEUT;SG	V
жен	as	жена	o	N;ANIM;GEN;FEM;PL	DET
жен	súas	жена	seu	N;ANIM;GEN;FEM;PL	DET
репрессии	da	репрессия	da	N;INAN;NOM;FEM;PL	V
стенки	as	стенка	o	N;INAN;NOM;FEM;PL	DET
петь	canta	петь	canta	V;IPFV;NFIN;ACT	N
петь	cante	петь	cante	V;IPFV;NFIN;ACT	N
петь	canta	петь	canta	V;IPFV;NFIN;ACT	N
петь	que	петь	que	V;IPFV;NFIN;ACT	PRO
вере	confiar	вера	confiar	N;INAN;DAT;FEM;SG	V
прибрежных	costeiras	прибрежный	costeiro	ADJ;GEN;PL	N
прибрежных	costa	прибрежный	costa	ADJ;GEN;PL	N
марти	marty	март	marty	N;ANIM;NOM;MASC;SG	PROPN
дай	dai	дать	dai	V;PFV;IMP;SG;2;FIN;ACT	PROPN
вспомнить	recordo	вспомянуть	recordo	V;PFV;NFIN;ACT	N
покупки	mercar	покупка	mercar	N;INAN;NOM;FEM;PL	V
солнечная	solar	солнечный	solar	ADJ;NOM;FEM;SG	V
солнечная	noso	солнечный	noso	ADJ;NOM;FEM;SG	DET
трека	track	трек	track	N;INAN;NOM;MASC;PL	PROPN
отзыв	de	отзыв	de	N;INAN;NOM;MASC;SG	ADP
совести	a	совесть	o	N;INAN;NOM;FEM;SG	DET
совести	da	совесть	da	N;INAN;NOM;FEM;SG	V
тонкие	no	тонкий	no	ADJ;NOM;PL	V
терапия	de	терапия	de	N;INAN;NOM;FEM;SG	ADP
губ	os	губа	o	N;INAN;GEN;MASC;SG	DET
пас	pasar	пас	pasar	N;INAN;NOM;MASC;SG	V
пас	pase	пас	pase	N;INAN;NOM;MASC;SG	V
делаю	a	делать	o	V;IPFV;IND;SG;1;PRS;FIN;ACT	DET
помогите	a	помочь	o	V;PFV;IMP;PL;2;FIN;ACT	DET
помогите	axuda	помочь	axuda	V;PFV;IMP;PL;2;FIN;ACT	N
помогите	evitalo	помочь	evitalo	V;PFV;IMP;PL;2;FIN;ACT	N
предназначенные	para	предназначить	para	V;PFV;NOM;PL;PST;V.PTCP;PASS	ADP
эмоции	emocionais	эмоция	emocional	N;INAN;NOM;FEM;PL	ADJ
эмоции	emotivo	эмоция	emotivo	N;INAN;NOM;FEM;PL	ADJ
эмоции	sentimentais	эмоция	sentimental	N;INAN;NOM;FEM;PL	ADJ
аналогичная	parecido	аналогичный	parecer	ADJ;NOM;FEM;SG	N
законопроект	bill	законопроект	bill	N;INAN;NOM;MASC;SG	PROPN
ожидать	que	ожидать	que	V;IPFV;NFIN;ACT	PRO
маркс	marx	маркс	marx	N;ANIM;NOM;MASC;SG	PROPN
смотрел	ollos	смотреть	ollo	V;IPFV;MASC;IND;SG;PST;FIN;ACT	N
богатство	coa	богатство	coar	N;INAN;NOM;NEUT;SG	V
сидней	sidney	сидней	sidney	N;INAN;NOM;MASC;SG	PROPN
барт	bart	барт	bart	N;ANIM;NOM;MASC;SG	PROPN
измерение	medir	измерение	medir	N;INAN;NOM;NEUT;SG	V
измерение	medindo	измерение	medir	N;INAN;NOM;NEUT;SG	V
франклин	franklin	франклин	franklin	N;ANIM;NOM;MASC;SG	PROPN
доступно	dispor	доступный	dispor	ADJ;NEUT;SG	V
доступно	haxa	доступный	haber	ADJ;NEUT;SG	V
клан	clan	клан	clan	N;INAN;NOM;MASC;SG	PROPN
клан	do	клан	do	N;INAN;NOM;MASC;SG	PROPN
клан	dos	клан	dos	N;INAN;NOM;MASC;SG	PROPN
насилие	a	насилие	o	N;INAN;NOM;NEUT;SG	DET
обязательства	de	обязательство	de	N;INAN;NOM;NEUT;PL	ADP
обязательства	cos	обязательство	cos	N;INAN;NOM;NEUT;PL	PROPN
сборки	acumúlase	сборка	acumúlar	N;INAN;GEN;FEM;SG	V
странная	moi	странный	moi	ADJ;NOM;FEM;SG	ADV
смертельно	mortal	смертельно	mortal	ADV	ADJ
смертельно	pecados	смертельно	pecar	ADV	N
смертельно	fatal	смертельно	fatal	ADV	ADJ
пересечение	cruzar	пересечение	cruzar	N;INAN;NOM;NEUT;SG	V
пересечение	cruzando	пересечение	cruzar	N;INAN;NOM;NEUT;SG	V
пение	cantando	пение	cantar	N;INAN;NOM;NEUT;SG	V
пение	cantar	пение	cantar	N;INAN;NOM;NEUT;SG	V
пение	que	пение	que	N;INAN;NOM;NEUT;SG	PRO
запах	a	запах	o	N;INAN;NOM;MASC;SG	DET
запах	ulir	запах	ulir	N;INAN;NOM;MASC;SG	V
запах	cheira	запах	cheira	N;INAN;NOM;MASC;SG	V
запах	ules	запах	ul	N;INAN;NOM;MASC;SG	PROPN
изменился	de	измениться	de	V;PFV;MASC;IND;SG;PST;FIN;MID	ADP
состоящие	por	состоять	por	V;IPFV;NOM;PL;PRS;V.PTCP;ACT	ADP
коричневый	brown	коричневый	brown	ADJ;NOM;MASC;SG	PROPN
коричневый	marróns	коричневый	marrón	ADJ;NOM;MASC;SG	N
коричневый	marrón	коричневый	marrón	ADJ;NOM;MASC;SG	N
счастья	a	счастье	o	N;INAN;GEN;NEUT;SG	DET
преподавать	ensino	преподавать	ensino	V;IPFV;NFIN;ACT	N
странный	moi	странный	moi	ADJ;NOM;MASC;SG	ADV
базовая	as	базовый	o	ADJ;NOM;FEM;SG	DET
думает	que	думать	que	V;IPFV;IND;SG;3;PRS;FIN;ACT	PRO
думает	pense	думать	pense	V;IPFV;IND;SG;3;PRS;FIN;ACT	PROPN
фредди	freddie	фредди	freddiae	N;ANIM;NOM;MASC;SG	PROPN
поёт	canta	поёт	canta	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
сложная	complexo	сложный	complexo	ADJ;NOM;FEM;SG	N
сложная	complexas	сложный	complexo	ADJ;NOM;FEM;SG	N
сложная	complexos	сложный	complexo	ADJ;NOM;FEM;SG	N
сложная	complicado	сложный	complicar	ADJ;NOM;FEM;SG	V
сложная	complexas	сложный	complexo	ADJ;NOM;FEM;SG	N
сложная	complicadas	сложный	complicar	ADJ;NOM;FEM;SG	V
исполняющий	a	исполнять	o	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	DET
прочность	a	прочность	o	N;INAN;NOM;FEM;SG	DET
прочность	radica	прочность	radicar	N;INAN;NOM;FEM;SG	V
преподобный	reverendo	преподобный	reverer	ADJ;NOM;MASC;SG	V
обуви	os	обувь	o	N;INAN;NOM;FEM;SG	DET
доказывает	proba	доказывать	proba	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
кент	kent	кент	kent	N;ANIM;NOM;MASC;SG	PROPN
кпп	ao	кппа	ao	N;INAN;NOM;MASC;SG	PROPN
текущие	que	текущий	que	ADJ;NOM;PL	PRO
текущие	súa	текущий	seu	ADJ;NOM;PL	DET
поговорить	charla	говорить	charlar	V;PFV;NFIN;ACT	N
поговорить	con	говорить	con	V;PFV;NFIN;ACT	ADP
этики	de	этика	de	N;INAN;NOM;FEM;PL	ADP
лори	laurie	лора	laurie	N;ANIM;NOM;FEM;SG	PROPN
коронации	da	коронация	da	N;INAN;NOM;FEM;PL	V
делла	della	делла	della	N;INAN;NOM;FEM;SG	PROPN
подписать	sinal	подписать	sinal	V;PFV;NFIN;ACT	N
встретиться	con	встретиться	con	V;PFV;NFIN;MID	ADP
живая	vida	живой	vida	ADJ;NOM;FEM;SG	N
живая	con	живой	con	ADJ;NOM;FEM;SG	ADP
выстрел	disparou	выстрел	disparar	N;INAN;NOM;MASC;SG	V
базовые	as	базовый	o	ADJ;NOM;PL	DET
странные	moi	странный	moi	ADJ;NOM;PL	ADV
католики	católicos	католик	católico	N;ANIM;NOM;MASC;PL	ADJ
католики	católica	католик	católico	N;ANIM;NOM;MASC;PL	ADJ
католики	católico	католик	católico	N;ANIM;NOM;MASC;PL	ADJ
католики	catholic	католик	catholic	N;ANIM;NOM;MASC;PL	PROPN
наполовину	media	наполовину	media	ADV	N
наполовину	metade	наполовину	metade	ADV	N
наполовину	medio	наполовину	medio	ADV	N
наполовину	a	наполовину	o	ADV	DET
любимый	favorito	любить	favorito	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	N
любимый	favoritos	любить	favorito	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	N
любимый	favorita	любить	favoritar	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	N
любимый	preferido	любить	preferir	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	N
любимый	amado	любить	amado	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS	N
налоги	dos	налог	dos	N;INAN;NOM;MASC;PL	PROPN
абсолютный	absoluta	абсолютный	absoluta	ADJ;NOM;MASC;SG	N
абсолютный	absolutamente	абсолютный	absolutamente	ADJ;NOM;MASC;SG	ADV
королевские	teatro	королевский	teatro	ADJ;NOM;PL	N
королевские	súa	королевский	seu	ADJ;NOM;PL	DET
королевские	alteza	королевский	altezar	ADJ;NOM;PL	N
южное	do	южный	do	ADJ;NOM;NEUT;SG	PROPN
южное	sur	южный	sur	ADJ;NOM;NEUT;SG	N
двойные	o	двойной	o	ADJ;NOM;PL	DET
двойные	dobre	двойной	dobre	ADJ;NOM;PL	N
двойные	double	двойной	double	ADJ;NOM;PL	PROPN
эра	era	эра	ser	N;INAN;NOM;FEM;SG	V
кубе	cuba	куб	cuba	N;INAN;NOM;MASC;SG	PROPN
кубе	cubana	куб	cubano	N;INAN;NOM;MASC;SG	ADJ
стандартные	estándar	стандартный	estándar	ADJ;NOM;PL	V
стандартные	de	стандартный	de	ADJ;NOM;PL	ADP
рождественский	nadal	рождественский	nadal	ADJ;NOM;MASC;SG	N
тратить	o	тратить	o	V;IPFV;NFIN;ACT	DET
тратить	tempo	тратить	tempo	V;IPFV;NFIN;ACT	N
священный	sagrados	свясти	sagrar	ADJ;NOM;MASC;SG	V
джордан	jordan	джордан	jordar	N;ANIM;NOM;MASC;SG	V
профессиональное	profesionais	профессиональный	profesional	ADJ;NOM;NEUT;SG	N
профессиональное	un	профессиональный	un	ADJ;NOM;NEUT;SG	DET
географический	geographic	географический	geographic	ADJ;NOM;MASC;SG	PROPN
днем	serán	день	ser	N;INAN;INS;MASC;SG	V
мусора	do	мусор	do	N;INAN;GEN;MASC;SG	PROPN
сингапур	singapur	сингапур	singapur	N;INAN;NOM;MASC;SG	PROPN
естественный	a	естественный	o	ADJ;NOM;MASC;SG	DET
существующий	existente	существовать	existente	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	ADJ
существующий	existentes	существовать	existente	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	ADJ
существующий	telescopios	существовать	telescopio	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT	N
испытание	probar	испытание	probar	N;INAN;NOM;NEUT;SG	V
испытание	de	испытание	de	N;INAN;NOM;NEUT;SG	ADP
испытание	probando	испытание	probar	N;INAN;NOM;NEUT;SG	V
дик	dick	дик	dick	PROPN;ANIM;NOM;MASC;SG	PROPN
лгу	está	лгу	estar	N;INAN;NOM;MASC;SG	V
лгу	mentindo	лгу	mentir	N;INAN;NOM;MASC;SG	V
убивать	a	убивать	o	V;IPFV;NFIN;ACT	DET
кук	cociñar	кук	cociñar	N;ANIM;NOM;MASC;SG	V
отходов	perder	отходы	perder	N;INAN;GEN;MASC;PL	V
зоопарк	zoolóxico	зоопарк	zoolóxico	N;INAN;NOM;MASC;SG	ADJ
текущая	que	текущий	que	ADJ;NOM;FEM;SG	PRO
текущая	súa	текущий	seu	ADJ;NOM;FEM;SG	DET
венера	venus	венера	venus	N;INAN;NOM;FEM;SG	PROPN
успешный	éxito	успешный	éxito	ADJ;NOM;MASC;SG	N
остановился	de	остановиться	de	V;PFV;MASC;IND;SG;PST;FIN;MID	ADP
отображение	para	отображение	para	N;INAN;NOM;NEUT;SG	ADP
отображение	a	отображение	o	N;INAN;NOM;NEUT;SG	DET
отображение	esas	отображение	ese	N;INAN;NOM;NEUT;SG	DET
отображение	amosando	отображение	amosar	N;INAN;NOM;NEUT;SG	V
отображение	amosar	отображение	amosar	N;INAN;NOM;NEUT;SG	V
отображение	que	отображение	que	N;INAN;NOM;NEUT;SG	PRO
забыть	o	забыть	o	V;PFV;NFIN;ACT	DET
преступники	delincuentes	преступник	delincuente	N;ANIM;NOM;MASC;PL	ADJ
коррупции	da	коррупция	da	N;INAN;NOM;FEM;SG	V
рейд	redadas	рейд	redar	N;INAN;NOM;MASC;SG	V
сознательно	consciente	сознательно	consciente	ADV	ADJ
храбрость	valente	храбрость	valente	N;INAN;NOM;FEM;SG	ADJ
голые	espido	голый	espido	ADJ;NOM;PL	N
голые	espida	голый	espida	ADJ;NOM;PL	N
тёмный	escuridade	тёмный	escuridade	ADJ;NOM;MASC;SG	N
тёмный	noite	тёмный	noite	ADJ;NOM;MASC;SG	N
живым	vida	живой	vida	ADJ;INS;NEUT;SG	N
живым	con	живой	con	ADJ;INS;NEUT;SG	ADP
федеральные	circuíto	федеральный	circuíto	ADJ;NOM;PL	N
духовные	senda	духовный	senda	ADJ;NOM;PL	N
верю	cres	верить	cres	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO
верю	que	верить	que	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO
пляж	beach	пляж	beach	N;INAN;NOM;MASC;SG	PROPN
слух	que	слух	que	N;INAN;NOM;MASC;SG	PRO
слух	oído	слух	oír	N;INAN;NOM;MASC;SG	V
слух	escoita	слух	escoita	N;INAN;NOM;MASC;SG	V
слух	escoito	слух	escoito	N;INAN;NOM;MASC;SG	V
майка	mike	майка	mikir	N;INAN;NOM;FEM;SG	PROPN
наибольшая	máis	наибольший	máis	ADJ;NOM;FEM;SG	ADV
месть	vingar	месть	vingar	N;INAN;NOM;FEM;SG	V
