maraş	maras	maraş	mara		N;NOM;INDF;MASC+FEM;SG
auf	auf	auf	auf		V;IMP;FIN;ACT
fermi	fermi	fermi	fermi		PROPN;NOM
motors	motorer	motors	motor	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
motors	motors	motors	mota	PROPN;NOM;SG;3	PROPN;NOM
sally	sally	sally	sally		PROPN;NOM
suçlar	brott	suç	brott	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
suçlar	brott	suç	brott	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
suçlar	kriminalitet	suç	kriminalitet	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
suçlar	brottslighet	suç	brottslighet	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
suçlar	brott	suç	brott	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
suçlar	crime	suç	crime	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
büyücü	guiden	büyücü	guid		N;NOM;DEF;MASC+FEM;SG
büyücü	trollkarlen	büyücü	trollkarl		N;NOM;DEF;MASC+FEM;SG
büyücü	trollkarl	büyücü	trollkarl		N;NOM;INDF;MASC+FEM;SG
koku	lukt	koku	lukt		N;NOM;INDF;MASC+FEM;SG
koku	lukta	koku	lukta		V;IMP;FIN;ACT
koku	luktar	koku	lukta		V;IND;PRS;FIN;ACT
koku	doft	koku	doft		N;NOM;INDF;MASC+FEM;SG
koku	parfymer	koku	parfymer		N;NOM;INDF;MASC+FEM;PL
koku	doft	koku	doft		N;NOM;INDF;MASC+FEM;SG
umman	oman	umman	oman		PROPN;NOM
kamyon	truck	kamyon	truck		N;NOM;INDF;MASC+FEM;SG
kamyon	lastbil	kamyon	lastbil		N;NOM;INDF;MASC+FEM;SG
kamyon	lastbilar	kamyon	lastbil		N;NOM;INDF;MASC+FEM;PL
kırılma	bryter	kır	bryta	V;PFV;NOM;IMP;POS;PRS;PASS	V;IND;PRS;FIN;ACT
kırılma	bryta	kır	bryta	V;PFV;NOM;IMP;POS;PRS;PASS	V;IMP;FIN;ACT
kırılma	refraktion	kır	refraktion	V;PFV;NOM;IMP;POS;PRS;PASS	N;NOM;INDF;MASC+FEM;SG
ayakları	fot	ayak	fot	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
ruanda	rwanda	rua	röand		PROPN;NOM
yıkılmış	förkrossad	yık	förkrossa	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
minsk	minsk	minsk	minsk	PROPN;NOM;SG;3	PROPN;NOM
rehber	vägledning	rehber	vägledning		N;NOM;INDF;MASC+FEM;SG
rehber	guiden	rehber	guid		N;NOM;DEF;MASC+FEM;SG
rehber	vägvisare	rehber	vägvis		N;NOM;INDF;MASC+FEM;SG
rehber	guide	rehber	gui		N;NOM;INDF;MASC+FEM;SG
davranışı	beteenden	davranış	beteende	N;ACC;SG;3	N;NOM;INDF;NEUT;PL
davranışı	beteende	davranış	beteende	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
davranışı	uppförande	davranış	uppförande	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
birleştirme	sammanfoga	birleş	sammanfoga	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;IMP;FIN;ACT
birleştirme	sammanfogning	birleş	sammanfogning	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;NOM;INDF;MASC+FEM;SG
birleştirme	sammanfoga	birleş	sammanfoga	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;IMP;FIN;ACT
birleştirme	samgående	birleş	samgående	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;NOM;INDF;NEUT;SG
birleştirme	sammanfogning	birleş	sammanfogning	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;NOM;INDF;MASC+FEM;SG
birleştirme	sammanslagning	birleş	sammanslagning	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;NOM;INDF;MASC+FEM;SG
birleştirme	kombinera	birleş	kombinera	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;IMP;FIN;ACT
birleştirme	kombinerar	birleş	kombinera	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;IND;PRS;FIN;ACT
birleştirme	enandet	birleş	enand	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;NOM;DEF;NEUT;SG
birleştirme	enande	birleş	enande	V;PFV;IMP;SG;2;NEG;PRS;CAUS	N;NOM;INDF;NEUT;SG
sonuncu	senast	sonuncu	senast		ADV;RL
sonuncu	senaste	sonuncu	sen		ADJ;NOM;DEF;RL
sonuncu	sista	sonuncu	sista		ADJ;NOM;DEF;RL
sonuncu	sist	sonuncu	sist		ADV;RL
jesus	jesús	jesus	jesa		PROPN;NOM
marksizm	marxism	marksizm	marxism		N;NOM;INDF;MASC+FEM;SG
sloganı	motto	slogan	motto	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
sloganı	mottot	slogan	mottot	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
calcio	calcio	calcio	calcio	PROPN;NOM;SG;3	PROPN;NOM
interwiki	interwiki	interwiki	interwiki		N;NOM;INDF;MASC+FEM;SG
uzatma	förlängning	uza	förlängning	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;INDF;MASC+FEM;SG
uzatma	förlängning	uza	förlängning	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;INDF;MASC+FEM;SG
uzatma	utökning	uza	utökning	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;INDF;MASC+FEM;SG
uzatma	utbyggnad	uza	utbyggnad	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;INDF;MASC+FEM;SG
uzatma	utvidgning	uza	utvidgning	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;INDF;MASC+FEM;SG
çalma	uppspelning	çal	uppspelning		N;NOM;INDF;MASC+FEM;SG
çalma	stjäla	çal	stjäla		V;IMP;FIN;ACT
çalma	stjäl	çal	stjäl		V;IMP;FIN;ACT
çalma	sno	çal	sno		V;IMP;FIN;ACT
koza	kokong	koza	kokong		N;NOM;INDF;MASC+FEM;SG
masalı	saga	masal	saga	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
masalı	berättelse	masal	berättelse	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
geliri	intäkterna	gel	intäkt		N;NOM;DEF;MASC+FEM;PL
geliri	intäkter	gel	intäkt		N;NOM;INDF;MASC+FEM;PL
tamer	tamer	tamer	tama		N;NOM;INDF;MASC+FEM;SG
kısımlar	avsnitt	kısım	avsnitt	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
brugge	brugge	brugge	brugge	PROPN;NOM;SG;3	N;NOM;INDF;NEUT;SG
kazanç	vinster	kazanç	vinst	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
kazanç	intäkter	kazanç	intäkt	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
hardy	hardy	hardy	hardy		PROPN;NOM
kel	skallig	kel	skallig		ADJ;NOM;INDF;MASC+FEM;SG
kel	kel	kel	kel		N;NOM;INDF;MASC+FEM;SG
yaratık	odjuret	yarat	odjur		N;NOM;DEF;NEUT;SG
yaratık	odjur	yarat	odjur		N;NOM;INDF;NEUT;SG
yaratık	alien	yarat	ali		N;NOM;INDF;MASC+FEM;SG
yaratık	utomjording	yarat	utomjording		N;NOM;INDF;MASC+FEM;SG
yaratık	främmande	yarat	främmande		ADJ;NOM
yaratık	varelse	yarat	varelse		N;NOM;INDF;MASC+FEM;SG
botanik	botaniska	botanik	botanisk	N;NOM;SG;3	ADJ;NOM;PL
alessandro	alessandro	alessandro	alessandro		PROPN;NOM
denklemleri	ekvationer	denklem	ekvation	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
brandon	brandon	bra	brandon	PROPN;NOM;SG;3	PROPN;NOM
auguste	auguste	auguste	auguste		PROPN;NOM
theodore	theodore	theodore	theodore		PROPN;NOM
theodore	theodor	theodore	theodor		PROPN;NOM
graf	graf	graf	graf		N;NOM;INDF;MASC+FEM;SG
gidiyor	going	git	going	V;PROG;IND;SG;3;POS;INFM;PRS	N;NOM;INDF;MASC+FEM;SG
dinin	religion	din	religion	N;GEN;SG;3	N;NOM;INDF;MASC+FEM;SG
önlemler	åtgärder	önlem	åtgärd	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
clarke	clarke	clarke	clark	PROPN;NOM;SG;3	PROPN;NOM
clinton	clinton	clinton	clinton	PROPN;NOM;SG;3	PROPN;NOM
barra	barra	barra	barra	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
öncelik	prioriterat	öncelik	prioriterad	N;NOM;SG;3	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
öncelik	prioriterad	öncelik	prioriterad	N;NOM;SG;3	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
öncelik	prioriterar	öncelik	prioritera	N;NOM;SG;3	V;IND;PRS;FIN;ACT
öncelik	prioritera	öncelik	prioritera	N;NOM;SG;3	V;IMP;FIN;ACT
neill	neill	neill	neill		PROPN;NOM
fernández	fernández	fern	fernández	PROPN;NOM;SG;3	PROPN;NOM
goya	goya	goy	goya		PROPN;NOM
editor	redigerare	et	rediger		N;NOM;INDF;MASC+FEM;PL
editor	redaktör	et	redaktör		N;NOM;INDF;MASC+FEM;SG
editor	editor	et	editor		N;NOM;INDF;MASC+FEM;SG
makul	rimligt	makul	rimlig		ADJ;NOM;INDF;NEUT;SG
makul	skälig	makul	skälig		ADJ;NOM;INDF;MASC+FEM;SG
makul	rimliga	makul	rimlig		ADJ;NOM;PL
makul	rimlig	makul	rimlig		ADJ;NOM;INDF;MASC+FEM;SG
css	css	css	ci		N;NOM;INDF;MASC+FEM;SG
sanayii	industrin	sanayii	industri		N;NOM;DEF;MASC+FEM;SG
sanayii	industri	sanayii	industri		N;NOM;INDF;MASC+FEM;SG
sanayii	bransch	sanayii	bransch		N;NOM;INDF;MASC+FEM;SG
sanayii	industriell	sanayii	industriell		N;NOM;INDF;MASC+FEM;SG
sanayii	industriellt	sanayii	industriell		ADJ;NOM;INDF;NEUT;SG
sanayii	industriella	sanayii	industriell		ADJ;NOM;PL
duff	duff	duff	duff		PROPN;NOM
jackie	jackie	jackie	jackie		PROPN;NOM
tropik	tropisk	tropik	tropisk		ADJ;NOM;INDF;MASC+FEM;SG
tropik	tropiska	tropik	tropisk		ADJ;NOM;PL
tropik	tropiskt	tropik	tropisk		ADJ;NOM;INDF;NEUT;SG
tropik	tropic	tropik	tropic		N;NOM;INDF;NEUT;SG
komünizm	kommunism	komün	kommunism		N;NOM;INDF;MASC+FEM;SG
komünizm	kommunismen	komün	kommunism		N;NOM;DEF;MASC+FEM;SG
varlıklı	förmögen	varlıklı	förmög		ADJ;NOM;INDF;MASC+FEM;SG
varlıklı	förmögna	varlıklı	förmögen		ADJ;NOM;PL
varlıklı	rika	varlıklı	rik		ADJ;NOM;PL
berk	berk	berk	berk		N;NOM;INDF;MASC+FEM;SG
buffalo	buffalo	buffalo	buffalo	PROPN;NOM;SG;3	PROPN;NOM
buffalo	buffel	buffalo	buffel	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
buffalo	bufflar	buffalo	buffla	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
sahneler	landskap	sahne	landskap	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
habsburg	habsburg	habsburg	habsburg	PROPN;NOM;SG;3	PROPN;NOM
funk	funk	funk	funk		N;NOM;INDF;MASC+FEM;SG
uygulanabilir	tillämpligt	uygula	tillämplig	V;IPFV;POT;SG;3;POS;PASS	ADJ;NOM;INDF;NEUT;SG
uygulanabilir	tillämpliga	uygula	tillämplig	V;IPFV;POT;SG;3;POS;PASS	ADJ;NOM;PL
uygulanabilir	tillämplig	uygula	tillämplig	V;IPFV;POT;SG;3;POS;PASS	ADJ;NOM;INDF;MASC+FEM;SG
bakımı	bibehållande	bakım	bibehålla	N;NOM;SG;3	ADJ;NOM;PRS;V.PTCP
bakımı	underhålls	bakım	underhålla	N;NOM;SG;3	V;IND;FIN;PASS
iddialar	anspråk	iddia	anspråk	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
yasaklandı	förbjudna	yasakla	förbjuden		ADJ;NOM;PL;PST;V.PTCP
yasaklandı	förbjuden	yasakla	förbjuden		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
yasaklandı	förbjudet	yasakla	förbjuden		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
yasaklandı	spärrad	yasakla	spärra		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
yasaklandı	förbjudna	yasakla	förbjuden		ADJ;NOM;PL;PST;V.PTCP
yasaklandı	förbjuden	yasakla	förbjuden		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
yasaklandı	förbjudet	yasakla	förbjuden		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
knicks	knicks	knicks	knicka		PROPN;NOM
altta	underifrån	altta	underifrån		ADV
altta	botten	altta	botten		N;NOM;DEF;MASC+FEM;SG
altta	nedre	altta	nedre		ADJ;NOM;CMPR
altta	nerifrån	altta	nerifrån		ADV
eczacılık	farmaceutiska	eczacılık	farmaceutisk	N;NOM;SG;3	ADJ;NOM;PL
eczacılık	läkemedel	eczacılık	läkemedel	N;NOM;SG;3	N;NOM;INDF;NEUT;PL
discogs	discogs	discogs	discag		N;MASC+FEM
havayolları	airlines	havayol	airlines	N;NOM;PL;3	PROPN;NOM
havayolları	flygbolaget	havayol	flygbolag	N;NOM;PL;3	N;NOM;DEF;NEUT;SG
kullanın	användning	kullan	användning	V;PFV;IMP;PL;2;POS;PRS	N;NOM;INDF;MASC+FEM;SG
kalbi	hjärtat	kalbi	hjärta	ADJ;NOM;SG;3	N;NOM;DEF;NEUT;SG
kalbi	heart	kalbi	heart	ADJ;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kalbi	hjärta	kalbi	hjärta	ADJ;NOM;SG;3	N;NOM;INDF;NEUT;SG
malik	malik	malik	malik		PROPN;NOM
andorra	andorra	andorra	andorra	PROPN;NOM;SG;3	PROPN;NOM
çıktılar	utdata	çık	utdata	V;PFV;IND;PL;3;POS;PST	N;NOM;INDF;NEUT;SG
çıktılar	output	çık	output	V;PFV;IND;PL;3;POS;PST	N;NOM;INDF;MASC+FEM;SG
çıktılar	produktion	çık	produktion	V;PFV;IND;PL;3;POS;PST	N;NOM;INDF;MASC+FEM;SG
çıktılar	utdata	çık	utdata	V;PFV;IND;PL;3;POS;PST	N;NOM;INDF;NEUT;SG
eşitliği	jämlikhet	eşitlik	jämlikhet	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
eşitliği	jämställdhet	eşitlik	jämställdhet	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
eflak	valakiet	eflak	valakium		PROPN;NOM
seyrek	sällan	seyrek	sällan		ADV
seyrek	sällsynta	seyrek	sällsynta		ADJ;NOM;PL
seyrek	sällsynt	seyrek	sällsynt		ADJ;NOM;INDF;NEUT;SG
seyrek	glest	seyrek	gar		ADV;RL
tecavüz	våldtar	tecavüz	våldta		V;IND;PRS;FIN;ACT
tecavüz	våldta	tecavüz	våldt		V;IMP;FIN;ACT
tecavüz	raps	tecavüz	raps		N;NOM;INDF;MASC+FEM;SG
tecavüz	våldta	tecavüz	våldt		V;IMP;FIN;ACT
tecavüz	våldtäkter	tecavüz	våldtäkt		N;NOM;INDF;MASC+FEM;PL
tecavüz	våldtäkt	tecavüz	våldtäkt		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tecavüz	våldtagit	tecavüz	våldta		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tecavüz	våldtog	tecavüz	våldtog		V;IMP;FIN;ACT
tecavüz	våldtagen	tecavüz	våldtag		N;NOM;DEF;MASC+FEM;SG
vazgeçilmez	oumbärliga	vazgeç	oumbärlig	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;PL
vazgeçilmez	oumbärlig	vazgeç	oumbärlig	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
rich	rikt	rich	rik		ADJ;NOM;INDF;NEUT;SG
rich	rik	rich	rik		ADJ;NOM;INDF;MASC+FEM;SG
rich	rich	rich	rich		PROPN;NOM
rich	rika	rich	rik		ADJ;NOM;PL
defne	laurel	defne	laurel		PROPN;NOM
defne	helan	defne	helan		N;NOM;INDF;MASC+FEM;SG
defne	viken	defne	viken		N;NOM;INDF;MASC+FEM;SG
defne	bay	defne	bay		N;NOM;INDF;NEUT;SG
konuşur	föredrag	konuş	föredrag		N;NOM;INDF;NEUT;SG
konuşur	samtal	konuş	samtal		N;NOM;INDF;NEUT;SG
konuşur	talar	konuş	tala		V;IND;PRS;FIN;ACT
afgan	afghansk	afgan	afghansk		ADJ;NOM;INDF;MASC+FEM;SG
afgan	afghanska	afgan	afghansk		ADJ;NOM;PL
afgan	afghansk	afgan	afghansk		ADJ;NOM;INDF;MASC+FEM;SG
afgan	afghaner	afgan	afghan		N;NOM;INDF;MASC+FEM;PL
dino	dino	dino	du		N;NOM;INDF;MASC+FEM;SG
phillips	philips	phillips	philips	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
phillips	phillips	phillips	phillips	PROPN;NOM;SG;3	PROPN;NOM
bask	baskiska	bask	baskisk		ADJ;NOM;PL
tablolar	bord	tablo	bord	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
tablolar	diagram	tablo	diagram	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
jamaika	jamaica	jamaika	jamaic	PROPN;NOM;SG;3	PROPN;NOM
jamaika	jamaicanska	jamaika	jamaicansk	PROPN;NOM;SG;3	ADJ;NOM;PL
otorite	auktoritet	otorite	auktoritet		N;NOM;INDF;MASC+FEM;SG
otorite	myndigheten	otorite	myndighet		N;NOM;DEF;MASC+FEM;SG
otorite	myndighet	otorite	myndighet		N;NOM;INDF;MASC+FEM;SG
hindu	hindu	hin	hindu		N;NOM;INDF;MASC+FEM;SG
hindu	hindustani	hin	hindustani		N;NOM;INDF;MASC+FEM;SG
hindu	hinduer	hin	hindue		N;NOM;INDF;MASC+FEM;PL
butler	butler	butle	butler		N;NOM;INDF;MASC+FEM;SG
butler	betjänt	butle	betjänt		N;NOM;INDF;MASC+FEM;SG
tarihler	datum	tarih	datum	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
opus	opus	opus	opus		N;NOM;INDF;MASC+FEM;SG
floyd	floyd	floyd	floyd		PROPN;NOM
angelo	angelo	angelo	angelo		PROPN;NOM
bulvarı	blvd	bulvar	blvd		N
bulvarı	boulevard	bulvar	boulevard		N;NOM;INDF;MASC+FEM;SG
bulvarı	avenyn	bulvar	avenyn		N;NOM;DEF;MASC+FEM;SG
bulvarı	avenue	bulvar	avenue		N;NOM;INDF;MASC+FEM;SG
fiorentina	fiorentina	fiorent	fiorentin	N;DAT;SG;3	N;NOM;INDF;MASC+FEM;SG
verdy	verdy	ver	verdy		N;NOM;INDF;MASC+FEM;SG
komutanları	befälhavare	komutan	befälhavare	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;SG
enfeksiyon	infektioner	enfeksiyon	infektion		N;NOM;INDF;MASC+FEM;PL
enfeksiyon	infektioner	enfeksiyon	infektion		N;NOM;INDF;MASC+FEM;PL
enfeksiyon	infektion	enfeksiyon	infektion		N;NOM;INDF;MASC+FEM;SG
lucy	lucy	lucy	lucy		N;NOM;INDF;MASC+FEM;SG
pietro	pietro	pietro	pietro	PROPN;NOM;SG;3	PROPN;NOM
luftwaffe	luftwaffe	luftwaffe	luftwaffe		PROPN;NOM
çoktan	redan	çok	redan	ADJ;AT+ABL;SG;3	ADV
düğüm	nod	düğüm	nod		N;NOM;INDF;MASC+FEM;SG
düğüm	knop	düğüm	knop		N;NOM;INDF;MASC+FEM;SG
düğüm	knutar	düğüm	knuta		N;NOM;INDF;MASC+FEM;PL
düğüm	knut	düğüm	knut		PROPN;NOM
düğüm	knop	düğüm	knop		N;NOM;INDF;MASC+FEM;SG
düğüm	knuten	düğüm	knyta		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
blu	blu	blu	blu		PROPN;NOM
düzenlemeleri	arrangemang	düzenle	arrangemang	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;NEUT;SG
sung	sjungit	sung	sjunga		V;V.CVB;ACT
formül	formula	formül	formul		N;NOM;INDF;MASC+FEM;SG
formül	formel	formül	formel		N;NOM;INDF;MASC+FEM;SG
dominik	dominik	dominik	dominik	N;NOM;SG;3	PROPN;NOM
dominik	dominikanska	dominik	dominikansk	N;NOM;SG;3	ADJ;NOM;PL
dominik	dominica	dominik	dominic	N;NOM;SG;3	PROPN;NOM
dominik	dominic	dominik	dominic	N;NOM;SG;3	PROPN;NOM
inek	nörd	inek	nörd		ADJ;NOM;INDF;MASC+FEM;SG
inek	kor	inek	kora		N;NOM;INDF;NEUT;SG
inek	nörd	inek	nörd		ADJ;NOM;INDF;MASC+FEM;SG
inek	ko	inek	ko		N;NOM;INDF;MASC+FEM;SG
inek	kon	inek	konna		N;NOM;INDF;MASC+FEM;SG
concacaf	concacaf	concacaf	concacaf	N;NOM;SG;3	PROPN;NOM
roosevelt	roosevelt	roosevelt	roosevel		PROPN;NOM
görüntüleme	visningar	görüntüleme	visning		N;NOM;INDF;MASC+FEM;PL
görüntüleme	utsikt	görüntüleme	utsikt		N;NOM;INDF;NEUT;SG
görüntüleme	vyer	görüntüleme	vyr		N;NOM;INDF;MASC+FEM;PL
görüntüleme	åsikter	görüntüleme	åsikt		N;NOM;INDF;MASC+FEM;PL
görüntüleme	visning	görüntüleme	visning		N;NOM;INDF;MASC+FEM;SG
görüntüleme	avbildning	görüntüleme	avbildning		N;NOM;INDF;MASC+FEM;SG
pacific	pacific	pacific	pacific	N;NOM;SG;3	PROPN;NOM
avantaj	fördelar	avantaj	fördel		N;NOM;INDF;MASC+FEM;PL
avantaj	övertag	avantaj	övertag		N;NOM;INDF;NEUT;SG
avantaj	fördelar	avantaj	fördel		N;NOM;INDF;MASC+FEM;PL
avantaj	fördel	avantaj	fördel		N;NOM;INDF;MASC+FEM;SG
ulrich	ulrich	ulrich	ulrich	PROPN;NOM;SG;3	PROPN;NOM
pinyin	pinyin	piny	pinyin		N;NOM;INDF;NEUT;SG
burkina	burkina	burkina	burkin		PROPN;NOM
kay	kay	kay	kay		PROPN;NOM
via	via	via	via	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
temple	templet	temp	tempel	PROPN;NOM;SG;3	N;NOM;DEF;NEUT;SG
temple	tempel	temp	tempel	PROPN;NOM;SG;3	N;NOM;INDF;NEUT;SG
temple	temple	temp	temple	PROPN;NOM;SG;3	N;NOM;INDF;NEUT;SG
betty	betty	bet	betty		PROPN;NOM
kablosuz	trådlöst	kablosuz	trådlös	ADJ	N;NOM;INDF;MASC+FEM;SG
kablosuz	trådlös	kablosuz	trådlö	ADJ	N;NOM;INDF;MASC+FEM;SG
katy	katy	katy	katy		PROPN;NOM
emil	emil	emil	emil		PROPN;NOM
soldan	kvar	sol	kvar	ADJ;AT+ABL;SG;3	ADV
soldan	left	sol	lefa	ADJ;AT+ABL;SG;3	N;NOM;INDF;MASC+FEM;SG
soldan	vänstra	sol	vänster	ADJ;AT+ABL;SG;3	ADJ;NOM;DEF;SG
soldan	vänstern	sol	vänster	ADJ;AT+ABL;SG;3	N;NOM;DEF;MASC+FEM;SG
soldan	vänster	sol	vänster	ADJ;AT+ABL;SG;3	N;NOM;INDF;MASC+FEM;SG
onarım	reparera	o	reparera		V;IMP;FIN;ACT
onarım	reparation	o	reparation		N;NOM;INDF;MASC+FEM;SG
onarım	reparera	o	reparera		V;IMP;FIN;ACT
onarım	reparationer	o	reparation		N;NOM;INDF;MASC+FEM;PL
onarım	lagning	o	lagning		N;NOM;INDF;MASC+FEM;SG
onarım	reparation	o	reparation		N;NOM;INDF;MASC+FEM;SG
onarım	reparationer	o	reparation		N;NOM;INDF;MASC+FEM;PL
onarım	restaurering	o	restaurering		N;NOM;INDF;MASC+FEM;SG
onarım	återställande	o	återställande		ADJ;NOM;PRS;V.PTCP
onarım	återställning	o	återställning		N;NOM;INDF;MASC+FEM;SG
onarım	återupprättande	o	återupprättande		N;NOM;INDF;NEUT;SG
günlükler	dagböcker	günlük	dagböck	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
günlükler	journaler	günlük	journal	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
günlükler	tidskrifter	günlük	tidskrift	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
forbes	forbes	forbes	forbes		PROPN;NOM
kullanılmaz	oanvändbara	kullan	oanvändbar	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;PL
kullanılmaz	oanvändbar	kullan	oanvändbar	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
ücreti	avgift	ücret	avgift		N;NOM;INDF;MASC+FEM;SG
ücreti	arvode	ücret	arvode		N;NOM;INDF;NEUT;SG
ücreti	kostnader	ücret	kostnad		N;NOM;INDF;MASC+FEM;PL
ücreti	kosta	ücret	kosta		V;IMP;FIN;ACT
ücreti	kostnad	ücret	kostnad		N;NOM;INDF;MASC+FEM;SG
kabak	pumpa	kabak	pumpa		V;IMP;FIN;ACT
kabak	squash	kabak	squash		N;NOM;INDF;MASC+FEM;SG
arayüzü	gränssnitt	arayüz	gränssnitt	N;ACC;SG;3	N;NOM;INDF;NEUT;SG
arayüzü	gränssnittet	arayüz	gränssnitt	N;ACC;SG;3	N;NOM;DEF;NEUT;SG
attila	attila	attila	attila		PROPN;NOM
hammer	hammare	hammer	hammare		N;NOM;INDF;MASC+FEM;SG
hammer	hamra	hammer	hamra		N;NOM;INDF;MASC+FEM;SG
hammer	hammaren	hammer	hammare		N;NOM;DEF;MASC+FEM;SG
hammer	hammer	hammer	hammer		PROPN;NOM
capitol	huvudstaden	capitol	huvudstad	PROPN;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
capitol	capitol	capitol	capitol	PROPN;NOM;SG;3	PROPN;NOM
kardinal	eminens	kardinal	emin	N;DAT;SG;3	N;NOM;DEF;MASC+FEM;SG
kardinal	kardinal	kardinal	kardinal	N;DAT;SG;3	N;NOM;INDF;MASC+FEM;SG
kardinal	kardinalen	kardinal	kardinal	N;DAT;SG;3	N;NOM;DEF;MASC+FEM;SG
dei	dei	de	de	PROPN;NOM;SG;3	PROPN;NOM
enflasyon	inflation	enflasyon	inflation		N;NOM;INDF;MASC+FEM;SG
enflasyon	inflationen	enflasyon	inflation		N;NOM;DEF;MASC+FEM;SG
hedefleri	mål	hedef	mål	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
hedefleri	goals	hedef	goal	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
obama	obamas	oba	obama		N;GEN;INDF;MASC+FEM;SG
obama	obama	oba	obama		N;NOM;INDF;MASC+FEM;SG
nord	nord	nord	nord	PROPN;NOM;SG;3	PROPN;NOM
sakız	chios	sakız	chios		PROPN;NOM
sakız	tuggummi	sakız	tuggummi		N;NOM;INDF;NEUT;SG
nina	nina	nina	nin		PROPN;NOM
jeffrey	jeffrey	jeffrey	jeffrey		PROPN;NOM
denizaşırı	utomlands	denizaşır	utomlands		ADV
denizaşırı	utomeuropeiska	denizaşır	utomeuropeiska		ADJ;NOM;PL
