πολύχρωμα	رنگین	πολύχρωμα	رنگین	ADJ;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
ξεκούραση	upon	ξεκούραση	upon	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ξεκούραση	(	ξεκούραση	(	N;NOM;FEM;SG	
ξεκούραση	منحصر	ξεκούραση	منحصر	N;NOM;FEM;SG	ADJ
ασθενώς	بیمار	ασθενώς	بیمار	ADV	ADJ
ασθενώς	روگی.	ασθενώς	روگی.	ADV	PROPN;NOM;MASC;SG;3
θυμωμένος	برہم.	θυμωμένος	برہم.	V;PFV;NOM;MASC;SG;V.PTCP;PASS	
απότομο	اچانک	απότομο	اچانک	N;ACC;NEUT;SG	ADV
απότομο	نشیب.	απότομο	نشیب.	N;ACC;NEUT;SG	PROPN;NOM;MASC;SG;3
απότομο	ڈھالو	απότομο	ڈھالو	N;ACC;NEUT;SG	
απότομο	اتار	απότομο	اتار	N;ACC;NEUT;SG	V;ACT
απότομο	(	απότομο	(	N;ACC;NEUT;SG	
απότομο	ڈھلان	απότομο	ڈھلان	N;ACC;NEUT;SG	N;NOM;MASC;SG;3
απότομο	غیرمعمولی	απότομο	غیرمعمولی	N;ACC;NEUT;SG	ADJ
εσυ	تم	εσυ	تو	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO;NOM;PL;2
εσυ	تم	εσυ	تو	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO;NOM;PL;2
εσυ	آپ	εσυ	آپ	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO;ACC
μεσα	شکم.	μεσα	شکم.	ADV	PROPN;NOM;MASC;SG;3
μεσα	اندرونی.	μεσα	اندرونی.	ADV	PROPN;NOM;MASC;SG;3
μεσα	در	μεσα	در	ADV	
μεσα	درمیان.	μεσα	درمیان.	ADV	PROPN;NOM;MASC;SG;3
μεσα	میں	μεσα	میں	ADV	PRO;NOM;SG;1
μεσα	کمتر	μεσα	کمتر	ADV	ADJ
τανυστής	تناویہ	τανυστής	تناویہ	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
μαχητική	لڑاکا	μαχητικός	لڑاکا	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
μαχητική	متحارب.	μαχητικός	متحارب.	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μαχητική	جھگڑالو	μαχητικός	جھگڑالو	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μαχητική	جنگجو	μαχητικός	جنگجو	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
μαχητική	جنگجو.	μαχητικός	جنگجو.	ADJ;NOM;FEM;SG	
συμβιβασμός	سمجھوتا	συμβιβασμός	سمجھوتا	N;NOM;MASC;SG	V;IPFV;MASC;SG;V.PTCP;ACT
συγκρίνουμε	موازنہ	συγκρίνω	موازنہ	V;IPFV;IND;PL;1;PRS;FIN;ACT	N;NOM;MASC;SG;3
συγκρίνουμε	مقابلہ	συγκρίνω	مقابلہ	V;IPFV;IND;PL;1;PRS;FIN;ACT	N;NOM;MASC;SG;3
παρέκκλιση	مرتبے	παρέκκλιση	مرتبہ	N;ACC;FEM;SG	N;NOM;MASC;SG;3
παρέκκλιση	تخفیف	παρέκκλιση	تخفیف	N;ACC;FEM;SG	N;NOM;MASC;SG;3
παρέκκλιση	بگاڑ.	παρέκκλιση	بگاڑ.	N;ACC;FEM;SG	
παρέκκλιση	تخریب	παρέκκλιση	تخریب	N;ACC;FEM;SG	N;NOM;MASC;SG;3
παρέκκλιση	اختیار	παρέκκλιση	اختیار	N;ACC;FEM;SG	N;NOM;MASC;SG;3
παρέκκλιση	انحطاط	παρέκκλιση	انحطاط	N;ACC;FEM;SG	N;NOM;MASC;SG;3
ασαφείς	مبہم.	ασαφής	مبہم.	ADJ;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
επιδερμίδα	برادمہ	επιδερμίδα	برادمہ	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
άφθονες	وافر	άφθονος	وافر	ADJ;NOM;FEM;PL	
άφθονες	کثیر	άφθονος	کثیر	ADJ;NOM;FEM;PL	
άφθονες	وافر	άφθονος	وافر	ADJ;NOM;FEM;PL	
ραχιαίο	پیٹھ	ραχιαίος	پیٹھ	ADJ;NOM;NEUT;SG	V;SG;ACT
ραχιαίο	ابھرواں.	ραχιαίος	ابھرواں.	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
εγγύτητα	قربت	εγγύτητα	قربت	N;ACC;FEM;SG	N;NOM;MASC;SG;3
εγγύτητα	قربت	εγγύτητα	قربت	N;ACC;FEM;SG	N;NOM;MASC;SG;3
εγγύτητα	نزدیکی	εγγύτητα	نزدیکی	N;ACC;FEM;SG	
καθυστερημένη	معذور.	καθυστερώ	معذور.	V;PFV;NOM;FEM;SG;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
δισκοπότηρο	ساغر	δισκοπότηρο	ساغر	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
κολύμπι	تیرنا	κολύμπι	تیرنا	N;NOM;NEUT;SG	V;SG;ACT
προσοφθάλμιο	خوردبین	προσοφθάλμιο	خوردبین	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
προσοφθάλμιο	چشمیہ.	προσοφθάλμιο	چشمیہ.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
διαφανή	منشا	διαφανής	منشا	ADV	N;NOM;MASC;SG;3
διαφανή	شیشئی	διαφανής	شیشئی	ADV	PROPN;NOM;MASC;SG;3
διαφανή	بہانہ	διαφανής	بہانہ	ADV	PROPN;NOM;MASC;SG;3
διαφανή	کھرا	διαφανής	کھرا	ADV	V;PFV;MASC;SG;V.PTCP;ACT
διαφανή	غرض	διαφανής	غرض	ADV	N;NOM;MASC;SG;3
διαφανή	نمایاں	διαφανής	نمایاں	ADV	ADJ
διαφανή	منشا	διαφανής	منشا	ADV	N;NOM;MASC;SG;3
διαφανή	شفّاف	διαφανής	شفّاف	ADV	PROPN;NOM;MASC;SG;3
διαφανή	شیشئی	διαφανής	شیشئی	ADV	PROPN;NOM;MASC;SG;3
διαφανή	بہانہ	διαφανής	بہانہ	ADV	PROPN;NOM;MASC;SG;3
διαφανή	کھرا	διαφανής	کھرا	ADV	V;PFV;MASC;SG;V.PTCP;ACT
διαφανή	غرض	διαφανής	غرض	ADV	N;NOM;MASC;SG;3
διαφανή	نمایاں	διαφανής	نمایاں	ADV	ADJ
γαρίδες	دبلا	γαρίδα	دبلا	N;NOM;FEM;PL	
γαρίδες	ٹھگنا	γαρίδα	ٹھگ	N;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
κιβωτό	پیٹی.	κιβωτός	پیٹی.	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
κιβωτό	صندوق	κιβωτός	صندوق	N;ACC;FEM;SG	N;NOM;MASC;SG;3
γενναίοι	للکارنا	γενναίος	للکارنا	ADJ;NOM;MASC;PL	V;SG;NFIN;ACT
γενναίοι	جری	γενναίος	جری	ADJ;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
γενναίοι	بہادر	γενναίος	بہادر	ADJ;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
γενναίοι	للکارنا	γενναίος	للکارنا	ADJ;NOM;MASC;PL	V;SG;NFIN;ACT
χάλια	چوسنے	χάλιος	چوس	ADV	V;NFIN;ACT
χάλια	down	χάλιος	down	ADV	PROPN;NOM;MASC;SG;3
χάλια	ناپسندیدہ	χάλιος	ناپسندیدہ	ADV	ADJ
χάλια	چُوسنا.	χάλιος	چُوسنا.	ADV	PROPN;NOM;MASC;SG;3
χάλια	مکروہ	χάλιος	مکروہ	ADV	PROPN;NOM;MASC;SG;3
χάλια	ناگوارہونا.	χάλιος	ناگوارہونا.	ADV	PROPN;NOM;MASC;SG;3
χάλια	چُسکی.	χάλιος	چُسکی.	ADV	PROPN;NOM;MASC;SG;3
εκχύλισμα	اکھاڑنا	εκχύλισμα	اکھاڑنا	N;NOM;NEUT;SG	V;NFIN;ACT
εκχύλισμα	جوہر	εκχύλισμα	جوہر	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
εκχύλισμα	ملخص	εκχύλισμα	ملخص	N;NOM;NEUT;SG	
εκχύλισμα	(	εκχύλισμα	(	N;NOM;NEUT;SG	
εκχύλισμα	اقتباس.	εκχύλισμα	اقتباس.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
εκχύλισμα	لطف	εκχύλισμα	لطف	N;NOM;NEUT;SG	ADJ
εκχύλισμα	اکھاڑنا	εκχύλισμα	اکھاڑنا	N;NOM;NEUT;SG	V;NFIN;ACT
εκχύλισμα	جوہر	εκχύλισμα	جوہر	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
εκχύλισμα	ملخص	εκχύλισμα	ملخص	N;NOM;NEUT;SG	
εκχύλισμα	(	εκχύλισμα	(	N;NOM;NEUT;SG	
εκχύλισμα	ست	εκχύλισμα	ست	N;NOM;NEUT;SG	
εκχύλισμα	اقتباس.	εκχύλισμα	اقتباس.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
εκχύλισμα	لطف	εκχύλισμα	لطف	N;NOM;NEUT;SG	ADJ
οκτάβα	اٹھوا	οκτάβα	اٹھ	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
οκτάβα	مثمن.	οκτάβα	مثمن.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ωμή	بھّدا	ωμή	بھید	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ωμή	اصلی	ωμή	اصلی	N;NOM;FEM;SG	ADJ
ωμή	کچّا	ωμή	کچیا	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ωμή	بھّدا	ωμή	بھید	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
ωμή	اصلی	ωμή	اصلی	N;NOM;FEM;SG	ADJ
χολτ	قبضہ	χολτ	قبضہ		N;NOM;MASC;SG;3
χολτ	پکڑ.	χολτ	پکڑ.		
χολτ	گرفت	χολτ	گرفت		N;NOM;MASC;SG;3
πούλα	ڈھب	πούλα	ڈھب	PROPN;NOM;NEUT;SG	;MASC
πούλα	مایوسی	πούλα	مایوسی	PROPN;NOM;NEUT;SG	ADJ
πούλα	for	πούλα	for	PROPN;NOM;NEUT;SG	
πούλα	دھوکا.	πούλα	دھوکا.	PROPN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
πούλα	قرینہ	πούλα	قرینہ	PROPN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ανάδρομη	معکوس-	ανάδρομος	معکوس-	N;VOC;MASC;SG	PROPN;NOM;MASC;SG;3
ανάδρομη	رجعی	ανάδρομος	رجعی	N;VOC;MASC;SG	ADJ
ανάδρομη	گھٹتا	ανάδρομος	گھٹ	N;VOC;MASC;SG	V;IPFV;MASC;SG;V.PTCP;ACT
ανάδρομη	گریزاں	ανάδρομος	گریز	N;VOC;MASC;SG	N;NOM;MASC;PL;3
ανάδρομη	گھٹنا	ανάδρομος	گھٹ	N;VOC;MASC;SG	V;MASC;SG;V.PTCP;ACT
ανάδρομη	معکوس	ανάδρομος	معکوس	N;VOC;MASC;SG	PROPN;NOM;MASC;SG;3
εργατικός	جفاکش.	εργατικός	جفاکش	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
σπασίκλα	نظر.	σπασίκλα	نظر.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
σπασίκλα	گائودی.	σπασίκλα	گائودی.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
σπασίκλα	کمزور	σπασίκλα	کمزور	N;NOM;NEUT;SG	ADJ
σπασίκλα	بوبک	σπασίκλα	بوبک	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ασέβεια	گستاخ	ασέβεια	گستاخ	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
εμπνεύσει	الہام	εμπνεύω	الہام	V;PFV;NFIN;ACT	PROPN;NOM;MASC;SG;3
εμπνεύσει	اکسانا	εμπνεύω	اکسانا	V;PFV;NFIN;ACT	PROPN;NOM;MASC;SG;3
άτακτη	نافرمان	άτακτος	نافرمان	ADJ;NOM;FEM;SG	
άτακτη	ناشائستہ	άτακτος	ناشائستہ	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
άτακτη	نافرمان	άτακτος	نافرمان	ADJ;NOM;FEM;SG	
άτακτη	ناشائستہ	άτακτος	ناشائستہ	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
άτακτη	شریر	άτακτος	شریر	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
δυσαρεστημένοι	کبیدہ	δυσαρεστημένος	کبیدہ	V;PFV;NOM;MASC;PL;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
δυσαρεστημένοι	ناخوش	δυσαρεστημένος	ناخوش	V;PFV;NOM;MASC;PL;V.PTCP;PASS	ADJ
δυσαρεστημένοι	نامطمئن	δυσαρεστημένος	نامطمئن	V;PFV;NOM;MASC;PL;V.PTCP;PASS	PROPN;NOM;MASC;SG;3
πικρό	کڑوا	πικρός	کڑوا	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
πικρό	کڑوا	πικρός	کڑوا	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
πικρό	تلخ	πικρός	تلخ	N;NOM;NEUT;SG	
διήθηση	تقطیر	διήθηση	تقطیر	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
διήθηση	پالائش	διήθηση	پالائش	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
διήθηση	تقطیر	διήθηση	تقطیر	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
τετράπλευρο	چوکور.	τετράπλευρος	چوکور.	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ηλεκτρικός	برقی	ηλεκτρικός	برقی	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
ηλεκτρικός	برقی	ηλεκτρικός	برقی	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
επιμόρφωση	تربیت	επιμόρφωση	تربیت	N;ACC;FEM;SG	N;NOM;MASC;SG;3
επιμόρφωση	مزادلت	επιμόρφωση	مزادلت	N;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
επιμόρφωση	مشق	επιμόρφωση	مشق	N;ACC;FEM;SG	N;NOM;MASC;SG;3
στρογγυλά	اسطوانی	στρογγυλά	اسطوانی	N;NOM;NEUT;PL	ADJ;NOM
στρογγυλά	حدود	στρογγυλά	حد	N;NOM;NEUT;PL	N;NOM;MASC;SG;3
στρογγυλά	وسعت.	στρογγυλά	وسعت.	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
στρογγυλά	محکم.	στρογγυλά	محکم.	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
στρογγυλά	(	στρογγυλά	(	N;NOM;NEUT;PL	
στρογγυλά	ابھرواں	στρογγυλά	ابھرواں	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
στρογγυλά	مدوّر	στρογγυλά	مدوّر	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
στρογγυλά	گول	στρογγυλά	گول	N;NOM;NEUT;PL	N;NOM;MASC;SG;3
στρογγυλά	اسطوانی	στρογγυλά	اسطوانی	N;NOM;NEUT;PL	ADJ;NOM
στρογγυλά	حدود	στρογγυλά	حد	N;NOM;NEUT;PL	N;NOM;MASC;SG;3
στρογγυλά	وسعت.	στρογγυλά	وسعت.	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
στρογγυλά	محکم.	στρογγυλά	محکم.	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
στρογγυλά	(	στρογγυλά	(	N;NOM;NEUT;PL	
στρογγυλά	ابھرواں	στρογγυλά	ابھرواں	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
στρογγυλά	مدوّر	στρογγυλά	مدوّر	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
τεταμένες	بناوٹی.	τεταμένος	بناوٹی.	ADJ;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
τεταμένες	تاویل	τεταμένος	تاویل	ADJ;NOM;FEM;PL	N;NOM;MASC;SG;3
περηφάνια	انانیت.	περηφάνια	انانیت.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
περηφάνια	سبب	περηφάνια	سبب	N;NOM;FEM;SG	N;ACC;MASC;SG;3
περηφάνια	انانیت.	περηφάνια	انانیت.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
περηφάνια	گھمنڈ	περηφάνια	گھمنڈ	N;NOM;FEM;SG	
περηφάνια	سبب	περηφάνια	سبب	N;NOM;FEM;SG	N;ACC;MASC;SG;3
νύχι	مینح	νύχι	مینح	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
νύχι	کیل	νύχι	کیل	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
νύχι	دبوچنا	νύχι	دبوچ	N;NOM;NEUT;SG	V;MASC;SG;NFIN;ACT
νύχι	کھسوٹنا	νύχι	کھسوٹنا	N;NOM;NEUT;SG	V;NFIN;ACT
νύχι	کُھجانا	νύχι	کُھجانا	N;NOM;NEUT;SG	V;MASC;SG;NFIN;ACT
ντομάτα	ٹماٹر.	ντομάτα	ٹماٹر	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μοναχικός	واماندہ.	μοναχικός	واماندہ.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
μοναχικός	تنہا	μοναχικός	تنہا	ADJ;NOM;MASC;SG	
μοναχικός	مہجور	μοναχικός	مہجور	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
μοναχικός	سونی	μοναχικός	سو	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
μοναχικός	غمگین.	μοναχικός	غمگین.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
μοναχικός	مہجور	μοναχικός	مہجور	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
μοναχικός	اکیلا	μοναχικός	اکیلا	ADJ;NOM;MASC;SG	V;PFV;MASC;SG;V.PTCP;ACT
μοναχικός	سونی	μοναχικός	سو	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
μοναχικός	غمگین.	μοναχικός	غمگین.	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
μοναχικός	سونی	μοναχικός	سو	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
μοναχικός	مہجور	μοναχικός	مہجور	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
ευσεβή	متقی	ευσεβής	متقی	N;ACC;FEM;SG	ADJ
ευσεβή	نیک	ευσεβής	نیک	N;ACC;FEM;SG	ADJ
ευσεβή	مذہبی	ευσεβής	مذہبی	N;ACC;FEM;SG	ADJ
ευσεβή	متقی	ευσεβής	متقی	N;ACC;FEM;SG	ADJ
ευσεβή	نیک	ευσεβής	نیک	N;ACC;FEM;SG	ADJ
συνίστανται	ہموار	συνιστώ	ہموار	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ
συνίστανται	متناسب	συνιστώ	متناسب	V;IPFV;IND;PL;3;PRS;FIN;PASS	ADJ
κανονικότητα	باقاعدگی	κανονικότητα	باقاعدگی	N;ACC;FEM;SG	N;NOM;MASC;SG;3
ουσιώδες	ناگزیر.	ουσιώδης	ناگزیر.	ADV	PROPN;NOM;MASC;SG;3
ουσιώδες	لازم	ουσιώδης	لازم	ADV	
ουσιώδες	اساسی.	ουσιώδης	اساسی.	ADV	PROPN;NOM;MASC;SG;3
ουσιώδες	بنیادی	ουσιώδης	بنیادی	ADV	ADJ
ουσιώδες	لازمی	ουσιώδης	لازمی	ADV	ADJ
ουσιώδες	اشد	ουσιώδης	اشد	ADV	N;NOM;MASC;SG;3
μούμια	سوکھا	μούμιο	سوکھ	N;NOM;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
μούμια	ڈھیما.	μούμιο	ڈھیما.	N;NOM;FEM;SG	
μούμια	امّی.	μούμιο	امّی.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μούμια	سوکھا	μούμιο	سوکھ	N;NOM;FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
μούμια	ڈھیما.	μούμιο	ڈھیما.	N;NOM;FEM;SG	
μούμια	امّی.	μούμιο	امّی.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
κλέβουν	چوری.	κλαβω	چوری.	V;IPFV;IND;PL;3;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
κλέβουν	in	κλαβω	in	V;IPFV;IND;PL;3;PRS;FIN;ACT	
κλέβουν	(	κλαβω	(	V;IPFV;IND;PL;3;PRS;FIN;ACT	
κλέβουν	سرقہ	κλαβω	سرقہ	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;NOM;MASC;SG;3
συνάδελφο	ساتھی	συνάδελφος	ساتھی	N;VOC;MASC;SG	N;NOM;MASC;SG;3
συνάδελφο	ہمکار	συνάδελφος	ہمکار	N;VOC;MASC;SG	PROPN;NOM;MASC;SG;3
εκφοβισμό	ڈراوا	εκφοβισμός	ڈراوا	N;ACC;MASC;SG	
εκφοβισμό	تخویف	εκφοβισμός	تخویف	N;ACC;MASC;SG	PROPN;NOM;MASC;SG;3
μαϊμού	دھمس.	μαϊμός	دھمس.	N;NOM;MASC;SG	
μαϊμού	بندر	μαϊμός	بندر	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
μαϊμού	دھمس.	μαϊμός	دھمس.	N;NOM;MASC;SG	
μαϊμού	بُوزنہ	μαϊμός	بُوزنہ	N;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
συσχετισμός	تعلق.	συσχετισμός	تعلق.	N;NOM;MASC;SG	
ρηχή	اُتھلا	ρηχή	اُتھلا	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
θεωρεία	نظریہ	θεωρείο	نظریہ	N;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
μικροσκοπική	ٹُیاں.	μικροσκοπικός	ٹُی	ADJ;NOM;FEM;SG	N;NOM;MASC;PL;3
μικροσκοπική	ننھامنّا	μικροσκοπικός	ننھامنّا	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μικροσκοπική	ٹینی	μικροσκοπικός	ٹینی	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
μικροσκοπική	ٹُیاں.	μικροσκοπικός	ٹُی	ADJ;NOM;FEM;SG	N;NOM;MASC;PL;3
μικροσκοπική	ننھامنّا	μικροσκοπικός	ننھامنّا	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
αγέλη	گڈریا.	αγέλος	گڈریا.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
αγέλη	ٹکڑی.	αγέλος	ٹکڑی.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
αγέλη	نگہبانی	αγέλος	نگہبانی	N;NOM;FEM;SG	ADJ
αγέλη	گڈریا.	αγέλος	گڈریا.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
αγέλη	غول	αγέλος	غول	N;NOM;FEM;SG	
αγέλη	ٹکڑی.	αγέλος	ٹکڑی.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
αγέλη	نگہبانی	αγέλος	نگہبانی	N;NOM;FEM;SG	ADJ
αγέλη	بھرتی	αγέλος	بھر	N;NOM;FEM;SG	V;IPFV;FEM;SG;V.PTCP;ACT
αγέλη	خصوصاً	αγέλος	خصوصاً	N;NOM;FEM;SG	ADV
αγέλη	(	αγέλος	(	N;NOM;FEM;SG	
αγέλη	گلّہ	αγέλος	گلّہ	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
αγέλη	لپیٹنا.	αγέλος	لپیٹنا.	N;NOM;FEM;SG	V;SG;NFIN;ACT
αγέλη	بنڈل	αγέλος	بنڈل	N;NOM;FEM;SG	
αγέλη	مٹّھا	αγέλος	مٹّھ	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
αγέλη	ٹکڑی	αγέλος	ٹکڑی	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
αγέλη	غول	αγέλος	غول	N;NOM;FEM;SG	
αγέλη	ٹولا	αγέλος	ٹولا	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
αγέλη	گروہ.	αγέλος	گروہ.	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
αγέλη	پیکٹ	αγέλος	پیکٹ	N;NOM;FEM;SG	
τζένι	حمّالہ.	τζένι	حمّالہ.		PROPN;NOM;MASC;SG;3
τζένι	spinning-jenny	τζένι	spinning-jenny		PROPN;NOM;MASC;SG;3
τζένι	گدھی.	τζένι	گدھی.		PROPN;NOM;MASC;SG;3
χαίρε	پتھروں	χαίρω	پتھر	V;PFV;IND;SG;3;PST;FIN;PASS	N;ACC;MASC;PL;3
χαίρε	اولے	χαίρω	اولا	V;PFV;IND;SG;3;PST;FIN;PASS	PROPN;NOM;MASC;SG;3
χαίρε	تسلیم	χαίρω	تسلیم	V;PFV;IND;SG;3;PST;FIN;PASS	N;NOM;MASC;SG;3
χαίρε	برسنا.	χαίρω	برسنا.	V;PFV;IND;SG;3;PST;FIN;PASS	
χαίρε	حملہ	χαίρω	حملہ	V;PFV;IND;SG;3;PST;FIN;PASS	N;NOM;MASC;SG;3
χαίρε	تحسین	χαίρω	تحسین	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ
χαίρε	ژالہ.	χαίρω	ژالہ.	V;PFV;IND;SG;3;PST;FIN;PASS	
χαίρε	کورنش.	χαίρω	کورنش.	V;PFV;IND;SG;3;PST;FIN;PASS	PROPN;NOM;MASC;SG;3
χαίρε	سلام	χαίρω	سلام	V;PFV;IND;SG;3;PST;FIN;PASS	PROPN;NOM;MASC;SG;3
γυάλινη	سوڈے	γυάλινος	سوڈے	N;NOM;FEM;SG	V;PFV;MASC;PL;V.PTCP;ACT
γυάλινη	لگانا.	γυάλινος	لگان	N;NOM;FEM;SG	V;MASC;SG;NFIN;ACT
καλώ	روزگار.	καλώ	روزگار.	V;IPFV;IND;SG;1;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
καλώ	مصروفیت	καλώ	مصروفیت	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG;3
καλώ	روزگار.	καλώ	روزگار.	V;IPFV;IND;SG;1;PRS;FIN;ACT	PROPN;NOM;MASC;SG;3
καλώ	پیشہ	καλώ	پیشہ	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG;3
καλώ	مصروفیت	καλώ	مصروفیت	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG;3
γκριμ	ناشاد	γκριμ	ناشاد		PROPN;NOM;MASC;SG;3
γκριμ	اُداس	γκριμ	اُداس		;MASC;SG;3
γκριμ	خشمگیں	γκριμ	خشمگ		N;NOM;MASC;PL;3
γκριμ	ڈراؤنا	γκριμ	ڈراوا		V;MASC;SG;NFIN;ACT
γκριμ	شدید.	γκριμ	شدید.		PROPN;NOM;MASC;SG;3
γκριμ	درشت	γκριμ	درشت		PROPN;NOM;MASC;SG;3
εκχύλιση	مخرج	εκχύλιση	مخرج	N;NOM;FEM;SG	
εκχύλιση	مخرج	εκχύλιση	مخرج	N;NOM;FEM;SG	
εκπαιδευτή	سدھانے	εκπαιδευτής	سدھا	N;ACC;MASC;SG	V;NFIN;ACT
εκπαιδευτή	گھوڑوں	εκπαιδευτής	گھوڑا	N;ACC;MASC;SG	N;ACC;MASC;PL;3
