から	din	から	din	CONJ	ADP;ACC
モーリス	maurice	モーリス	mauric	PROPN	N;INDF;MASC;SG
重い	heavy	重い	heavy	ADJ	N;INDF;MASC;SG
重い	greu	重い	greu	ADJ	ADV
ミリオン	milioane	ミリオン	milion	PROPN	NUM;INDF;FEM;PL
ミリオン	milion	ミリオン	milion	PROPN	NUM;INDF;MASC;SG
木製	wood	木製	wood	N	PROPN
ネパール	nepal	ネパール	nepal	PROPN	PROPN
川端	kawabata	川端	kawabata	PROPN	N;DEF;FEM;SG
ホーク	hawk	ホーク	hawk	PROPN	N;INDF;MASC;SG
ホーク	hawke	ホーク	hawke	PROPN	PROPN
主権	suverană	主権	suveran	N	ADJ;INDF;FEM;SG
みか	mikado	みく	mikadă	PROPN	
志賀	shiga	志賀	shiga	PROPN	PROPN
直ち	imediat	直ち	imediat	ADJ	ADV
通話	apel	通話	apel	V	N;INDF;MASC;SG
通話	call	通話	call	V	N;INDF;MASC;SG
通話	apeluri	通話	apel	V	N;INDF;FEM;PL
ベネズエラ	venezuelean	ベネズエラ	venezuelean	PROPN	ADJ;INDF;MASC;SG
ベネズエラ	venezuela	ベネズエラ	venezuela	PROPN	N;DEF;FEM;SG
ベネズエラ	venezuela	ベネズエラ	venezuela	PROPN	N;DEF;FEM;SG
ダラス	dallas	ダラス	dallas	PROPN	PROPN
差異	diferente	差異	diferent	V	N;INDF;FEM;PL
差異	diferențe	差異	diferență	V	N;INDF;FEM;PL
差異	diferențele	差異	diferență	V	N;DEF;FEM;PL
差異	diferența	差異	diferență	V	N;DEF;FEM;SG
差異	diferență	差異	diferență	V	N;INDF;FEM;SG
差異	diferenta	差異	diferent	V	N;DEF;FEM;SG
ニコラ	nicola	ニコラ	nicola	PROPN	N;DEF;FEM;SG
アラスカ	alaska	アラスカ	alaska	PROPN	N;INDF;MASC;SG
デニス	dennis	デニス	dennis	PROPN	PROPN
入り	intrarea	入る	intrare	V	N;DEF;FEM;SG
入り	intrare	入る	intrare	V	N;INDF;FEM;SG
ワルシャワ	varșovia	ワルシャワ	varșovie	PROPN	PROPN
ワルシャワ	varşovia	ワルシャワ	varcovie	PROPN	N;DEF;FEM;SG
静か	liniște	静か	liniște	ADJ	N;INDF;FEM;SG
静か	liniste	静か	liniste	ADJ	
マイナス	negativă	マイナス	negativ		ADJ;INDF;FEM;SG
マイナス	negative	マイナス	negativ		ADJ;INDF;FEM;PL
マイナス	negativ	マイナス	negativ		ADV
マイナス	minus	マイナス	minus		N;INDF;MASC;SG
三上	mikami	三上	mikam	PROPN	
急性	acut	急性	acut	N	ADJ;INDF;MASC;SG
急性	acută	急性	acut	N	ADJ;INDF;FEM;SG
ジェーン	jane	ジェーン	jană	PROPN	N;INDF;MASC;SG
吉井	yoshii	吉井	yosh	PROPN	
バンクーバー	vancouver	バンクーバー	vancouver	PROPN	PROPN
新羅	silla	新羅	sillă	PROPN	PROPN
カレン	karen	カレン	karen	PROPN	PROPN
種子	seminte	種子	semânt	N	
乗り換え	transfer	乗り換える	transfer	V	N;INDF;MASC;SG
乗り換え	transferul	乗り換える	transfer	V	N;DEF;MASC;SG
コンプレックス	complexe	コンプレックス	complex	N	ADJ;INDF;FEM;PL
コンプレックス	complex	コンプレックス	complex	N	ADJ;INDF;MASC;SG
コンプレックス	complexă	コンプレックス	complex	N	ADJ;INDF;FEM;SG
ホルン	corn	ホルン	corn	PROPN	N;INDF;MASC;SG
ホルン	cornul	ホルン	corn	PROPN	N;DEF;MASC;SG
ホルン	horn	ホルン	horn	PROPN	N;INDF;MASC;SG
シンセサイザー	sintetizatoare	シンセサイザー	sintetizator	N	ADJ;INDF;FEM
フェルナンド	fernando	フェルナンド	fernando	PROPN	PROPN
シンプル	simplu	シンプル	simplu	ADJ	ADV
シンプル	simplitatea	シンプル	simplitate	ADJ	N;DEF;FEM;SG
シンプル	simplitate	シンプル	simplitate	ADJ	N;INDF;FEM;SG
アイオワ	iowa	アイオワ	iowa	PROPN	PROPN
ニャン	miau	ニャン	mi	PROPN	V;1
クマ	bears	クマ	bears	N	
クマ	ursu	クマ	ursu	N	PROPN
報復	răzbunarea	報復	răzbunare	V	N;DEF;FEM;SG
報復	razbunare	報復	razbunare	V	N;INDF;FEM;SG
報復	răzbunare	報復	răzbunare	V	N;INDF;FEM;SG
報復	represalii	報復	represaliu	V	N;DEF;MASC;PL
準拠	conformă	準拠	conform	V	ADJ;INDF;FEM;SG
準拠	conforme	準拠	conform	V	ADJ;INDF;FEM;PL
アルフレッド	alfred	アルフレッド	alfred	PROPN	PROPN
オールド	bătrân	オールド	bătrân	N	ADJ;INDF;MASC;SG
オールド	vechi	オールド	vechi	N	ADJ;INDF;MASC;SG
オールド	veche	オールド	vechi	N	ADJ;INDF;FEM;SG
オールド	bătrâne	オールド	bătrâne	N	ADJ;INDF;FEM;PL
一夫	kazuo	一夫	kazuo	PROPN	PROPN
ストライク	strike	ストライク	strik	N	
ガラ	tit	ガラ	tit	N	
スティーヴ	steve	スティーヴ	stev	PROPN	PROPN
クリック	clic	クリック	clic	N	
クリック	apasă	クリック	apăsa	N	V;IND;3;PRS;FIN
カーン	khan	カーン	khan	PROPN	PROPN
積分	integrale	積分	integral	N	ADJ;INDF;FEM;PL
積分	integrantă	積分	integrantă	N	ADJ;INDF;FEM;SG
積分	integrală	積分	integral	N	ADJ;INDF;FEM;SG
有罪	vinovat	有罪	vinovat	V	ADJ;INDF;MASC;SG
有罪	vinovată	有罪	vinovat	V	ADJ;INDF;FEM;SG
初心	novice	初心	novic	N	
初心	începător	初心	începător	N	ADJ;INDF;MASC;SG
初心	începătoare	初心	începătoare	N	ADJ;INDF;FEM
グレゴリオ	gregorio	グレゴリオ	gregorio	PROPN	N;INDF;MASC;SG
交互	supleant	交互	supleant	ADJ	N;INDF;MASC;SG
交互	alternativ	交互	alternativ	ADJ	ADV
交互	alternativ	交互	alternativ	ADJ	ADV
紳士	gentleman	紳士	gentleman	PROPN	N;INDF;MASC;SG
紳士	domn	紳士	domn	PROPN	N;INDF;MASC;SG
サハ	saha	サハ	sahă	PROPN	PROPN
許容	toleranță	許容	toleranță		N;INDF;FEM;SG
許容	toleranta	許容	tolerant		N;DEF;FEM;SG
杉田	sugita	杉田	sugita	PROPN	
無名	nameless	無名	nameless	ADJ	N;INDF;MASC;SG
益田	masuda	益田	masudă	PROPN	
リュウ	ryu	リュウ	ryu	PROPN	N;INDF;MASC;SG
調印	semnare	調印	semnare	V	N;INDF;FEM;SG
調印	semnarea	調印	semnare	V	N;DEF;FEM;SG
布告	decretul	布告	decret	V	N;DEF;MASC;SG
布告	decret	布告	decret	V	N;INDF;MASC;SG
布告	declarație	布告	declarație	V	N;INDF;FEM;SG
布告	declarația	布告	declarație	V	N;DEF;FEM;SG
宮沢	miyazawa	宮沢	miyazawa	PROPN	N;DEF;FEM;SG
キャンディ	candy	キャンディ	candy	N	
栄え	prosper	栄える	prosper	V	ADJ;INDF;MASC;SG
栄え	prosperă	栄える	prospera	V	ADJ;INDF;FEM;SG
エディ	eddie	エディ	eddie	PROPN	PROPN
ビルマ	burma	ビルマ	burmă	PROPN	PROPN
ビルマ	birmania	ビルマ	birmanie	PROPN	PROPN
キャサリン	katherine	キャサリン	katherine	PROPN	PROPN
キャサリン	caterina	キャサリン	caterină	PROPN	N;DEF;FEM;SG
キャサリン	catherine	キャサリン	catherină	PROPN	PROPN
キャサリン	ecaterina	キャサリン	ecaterină	PROPN	N;DEF;FEM;SG
ウド	udo	ウド	udo	PROPN	PROPN
フック	hook	フック	hook	N	PROPN
置換	înlocuind	置換	înlocui	N	V;V.MSDR
置換	înlocuitor	置換	înlocuitor	N	ADJ;INDF;MASC;SG
置換	înlocuiește	置換	înlocui	N	V;IND;SG;3;PRS;FIN
置換	înlocui	置換	înlocui	N	V;IND;SG;3;PST;FIN
田川	tagawa	田川	tagawă	PROPN	
あえ	îndrăzni	あえる	îndrăzni	V	
エルサ	elsa	エルサ	elsa	PROPN	
ローリング	rolling	ローリング	rolling	PROPN	PROPN
ローリング	rulare	ローリング	rulare	PROPN	N;INDF;FEM;SG
ローリング	laminare	ローリング	laminar	PROPN	N;INDF;FEM;SG
同	alumni	同	alumni	ADJ	N;INDF;MASC;PL
同	reuniunea	同	reuniune	ADJ	N;DEF;FEM;SG
同	reuniune	同	reuniune	ADJ	N;INDF;FEM;SG
窒素	azot	窒素	azot		N;INDF;MASC;SG
窒素	nitrogen	窒素	nitrogen		N;INDF;MASC;SG
クロード	claude	クロード	claudă	PROPN	PROPN
アウグスト	august	アウグスト	august	PROPN	N;INDF;MASC;SG
きみ	kimi	きむ	kimi	N	
ゴッド	doamne	ゴッド	domn	PROPN	
ゴッド	dumnezeu	ゴッド	dumnezeu	PROPN	PROPN
収束	convergență	収束	convergență	V	N;INDF;FEM;SG
バート	burt	バート	burt	PROPN	PROPN
バート	bart	バート	bart	PROPN	N;INDF;MASC;SG
バート	bert	バート	bert	PROPN	PROPN
大砲	cannon	大砲	cannon	N	PROPN
話者	vorbitor	話者	vorbitor	N	ADJ;INDF;MASC;SG
タール	smoală	タール	smoală	PROPN	N;INDF;FEM;SG
タール	smoala	タール	smoală	PROPN	N;DEF;FEM;SG
タール	tar	タール	tar	PROPN	
タール	gudron	タール	gudron	PROPN	N;INDF;MASC;SG
ひろみ	hiromi	ひろみ	hiromă	PROPN	
弾圧	opresiv	弾圧	opresiv	N	ADJ;INDF;MASC;SG
順子	junko	順子	junko	PROPN	
招聘	invitatie	招聘	invitatie	V	N;INDF;FEM;SG
招聘	invitație	招聘	invitație	V	N;INDF;FEM;SG
転写	transcriere	転写	transcriere	V	N;INDF;FEM;SG
ウェブ	web	ウェブ	web	N	
激怒	fury	激怒	fury	V	PROPN
激怒	furie	激怒	furie	V	N;INDF;FEM;SG
激怒	furioasă	激怒	furios	V	ADJ;INDF;FEM;SG
激怒	furios	激怒	furios	V	ADJ;INDF;MASC;SG
激怒	revoltat	激怒	revolta	V	ADJ;INDF;MASC;SG
激怒	înfuriat	激怒	înfuriat	V	ADJ;INDF;MASC;SG
テナント	tennant	テナント	tennant	N	PROPN
申し出	oferta	申し出る	ofertă	V	N;DEF;FEM;SG
申し出	ofertă	申し出る	ofertă	V	N;INDF;FEM;SG
バレンシア	valencia	バレンシア	valencie	PROPN	PROPN
寄稿	contribuit	寄稿	contribui	V	ADJ;INDF;MASC;SG
サリー	sally	サリー	sally	PROPN	N;INDF;MASC;SG
関ヶ原	sekigahara	関ヶ原	sekigahar	PROPN	N;DEF;FEM;SG
バルト	barth	バルト	barth	PROPN	PROPN
甘い	sweet	甘い	sweet	ADJ	N;INDF;MASC;SG
甘い	dulce	甘い	dulce	ADJ	
メルセデス	mercedes	メルセデス	mercedes	PROPN	N;INDF;MASC;SG
スロベニア	slovenia	スロベニア	slovenie	PROPN	PROPN
スロベニア	slovenă	スロベニア	sloven	PROPN	N;INDF;FEM;SG
理恵	rie	理恵	rie	PROPN	
ツイ	tsui	ツイ	tsui	PROPN	N;INDF;MASC;SG
三輪	miwa	三輪	miwă	PROPN	
オスカー	oscar	オスカー	oscar	PROPN	N;INDF;MASC;SG
バグ	bugs	バグ	bugs	N	PROPN
ロビンソン	robinson	ロビンソン	robinson	PROPN	N;INDF;MASC;SG
つながり	legături	つながり	legătură	V	N;INDF;FEM;PL
つながり	conexiuni	つながり	conexiune	V	N;INDF;FEM;PL
つながり	conexiunea	つながり	conexiune	V	N;DEF;FEM;SG
つながり	conexiune	つながり	conexiune	V	N;INDF;FEM;SG
分ける	împărțit	分ける	împărți	V	ADJ;INDF;MASC;SG
分ける	divizat	分ける	diviza	V	ADJ;INDF;MASC;SG
分ける	split	分ける	split	V	N;INDF;MASC;SG
商用	comerciale	商用	comercial	V	ADJ;INDF;FEM;PL
商用	comercial	商用	comercial	V	ADJ;INDF;MASC;SG
商用	reclamă	商用	reclama	V	N;INDF;FEM;SG
商用	comercială	商用	comercial	V	ADJ;INDF;FEM;SG
ひかる	hikaru	ひかる	hikaru	PROPN	
スケジュール	orare	スケジュール	orare	N	ADJ;INDF;FEM;PL
スケジュール	orar	スケジュール	orar	N	ADV
スケジュール	programează	スケジュール	programa	N	V;IND;3;PRS;FIN
レナ	lena	レナ	lena	PROPN	N;DEF;FEM;SG
レナ	lenei	レナ	lenă	PROPN	N;DEF;FEM;SG
シンデレラ	cenusareasa	シンデレラ	cenusare	PROPN	N;DEF;FEM;SG
キリン	girafă	キリン	girafă	PROPN	N;INDF;FEM;SG
キリン	girafa	キリン	girafă	PROPN	N;DEF;FEM;SG
純子	junko	純子	junko	PROPN	
呼吸	respiratie	呼吸	respiratie	V	N;INDF;FEM;SG
呼吸	respirație	呼吸	respirație	V	N;INDF;FEM;SG
大国	okuni	大国	okun	N	
慢性	cronic	慢性	cronic	N	ADJ;INDF;MASC;SG
慢性	cronice	慢性	cronic	N	ADJ;INDF;FEM;PL
愛人	stăpână	愛人	stăpână	N	ADJ;INDF;FEM;SG
メリーランド	maryland	メリーランド	maryland	PROPN	N;INDF;MASC;SG
収穫	recoltare	収穫	recoltare	V	N;INDF;FEM;SG
収穫	recolta	収穫	recoltă	V	N;DEF;FEM;SG
収穫	recoltă	収穫	recolta	V	N;INDF;FEM;SG
収穫	recoltare	収穫	recoltare	V	N;INDF;FEM;SG
収穫	recoltarea	収穫	recoltare	V	N;DEF;FEM;SG
あずさ	azusa	あずさ	azusa	PROPN	
量子	cuantic	量子	cuantic	N	ADJ;INDF;MASC;SG
量子	cuantice	量子	cuantic	N	ADJ;INDF;FEM;PL
追認	ratificarea	追認	ratificare	V	N;DEF;FEM;SG
追認	ratificare	追認	ratificare	V	N;INDF;FEM;SG
トリプル	triplă	トリプル	triplă	N	ADJ;INDF;FEM;SG
トリプル	tripla	トリプル	triplă	N	ADJ;DEF;FEM;SG
トリプル	triple	トリプル	triplu	N	
トリプル	triplu	トリプル	triplu	N	ADJ;INDF;MASC;SG
日蓮	nichiren	日蓮	nichiren	PROPN	N;INDF;MASC;SG
ヒューマン	umane	ヒューマン	uman	N	ADJ;INDF;FEM;PL
ヒューマン	umană	ヒューマン	uman	N	ADJ;INDF;FEM;SG
ヒューマン	uman	ヒューマン	uman	N	ADJ;INDF;MASC;SG
ナッシュ	nash	ナッシュ	nash	PROPN	N;INDF;MASC;SG
ルイジアナ	louisiana	ルイジアナ	louisiană	PROPN	N;DEF;FEM;SG
使徒	apostol	使徒	apostol	N	PROPN
三笠	mikasa	三笠	mikasă	PROPN	
虐待	abuzuri	虐待	abuz	V	N;INDF;FEM;PL
虐待	abuz	虐待	abuz	V	N;INDF;MASC;SG
虐待	abuzul	虐待	abuz	V	N;DEF;MASC;SG
ブース	booth	ブース	booth	N	PROPN
集計	agregate	集計	agrega	V	N;INDF;FEM;PL
集計	agregare	集計	agregare	V	N;INDF;FEM;SG
集計	agregate	集計	agrega	V	N;INDF;FEM;PL
博文	hirobumi	博文	hirobum	PROPN	
応答	răspuns	応答	răspuns	V	N;INDF;MASC;SG
応答	răspunsul	応答	răspuns	V	N;DEF;MASC;SG
クリーク	pârâu	クリーク	pârâu	PROPN	N;INDF;MASC;SG
クリーク	creek	クリーク	creeke	PROPN	PROPN
振る	shake	振る	shak	V	
ハーツ	inimi	ハーツ	inimă	PROPN	N;INDF;FEM;PL
ハーツ	inimile	ハーツ	inimă	PROPN	N;DEF;FEM;PL
ウマ	cai	ウマ	cal	PROPN	N;INDF;MASC;PL
ウマ	cailor	ウマ	cal	PROPN	N;DEF;MASC;PL
ウマ	caii	ウマ	cal	PROPN	N;DEF;MASC;PL
ウマ	calul	ウマ	cal	PROPN	N;DEF;MASC;SG
ウマ	horse	ウマ	horsă	PROPN	
ウマ	cal	ウマ	cal	PROPN	N;INDF;MASC;SG
スル	sul	スル	sul	PROPN	N;INDF;MASC;SG
固体	solid	固体	solid	N	ADJ;INDF;MASC;SG
固体	solidă	固体	solid	N	ADJ;INDF;FEM;SG
固体	solide	固体	solid	N	ADJ;INDF;FEM;PL
秀雄	hideo	秀雄	hideo	PROPN	
サント	santo	サント	santo	PROPN	N;INDF;MASC;SG
サント	sainte	サント	sainte	PROPN	PROPN
明子	akiko	明子	akiko	PROPN	
パーカー	parker	パーカー	parker	N	PROPN
暴言	înjurături	暴言	înjurătură	V	N;INDF;FEM;PL
仁川	incheon	仁川	incheon	PROPN	N;INDF;MASC;SG
麻美	asami	麻美	asami	PROPN	
ボビー	bobby	ボビー	bobby	PROPN	PROPN
集約	agregate	集約	agrega	V	N;INDF;FEM;PL
集約	agregare	集約	agregare	V	N;INDF;FEM;SG
ブルックリン	brooklyn	ブルックリン	brooklyn	PROPN	PROPN
時折	ocazional	時折	ocazional	N	ADV
補正	corecții	補正	corecție	V	N;INDF;FEM;PL
補正	corecție	補正	corecție	V	N;INDF;FEM;SG
補正	corectarea	補正	corectare	V	N;DEF;FEM;SG
補正	corectare	補正	corectare	V	N;INDF;FEM;SG
補正	ajustări	補正	ajustare	V	N;INDF;FEM;PL
遅い	tarziu	遅い	tarziu	ADJ	
遅い	târziu	遅い	târziu	ADJ	ADV
遅い	lent	遅い	lent	ADJ	ADV
拒絶	refuzul	拒絶	refuz	V	N;DEF;MASC;SG
拒絶	refuz	拒絶	refuz	V	N;INDF;MASC;SG
拒絶	respingerea	拒絶	respingere	V	N;DEF;FEM;SG
拒絶	respingere	拒絶	respingere	V	N;INDF;FEM;SG
直子	naoko	直子	naoko	PROPN	
本州	honshu	本州	honshu	PROPN	N;INDF;MASC;SG
マニラ	manila	マニラ	manilă	PROPN	N;DEF;FEM;SG
正明	masaaki	正明	masaak	PROPN	
続行	continuarea	続行	continuare	V	N;DEF;FEM;SG
続行	continuare	続行	continuare	V	N;INDF;FEM;SG
勝つ	victorie	勝つ	victorie	V	N;INDF;FEM;SG
江南	gangnam	江南	gangnam	PROPN	N;INDF;MASC;SG
中毒	dependent	中毒	dependent	N	ADJ;INDF;MASC;SG
丹後	tango	丹後	tango	PROPN	N;INDF;MASC;SG
あす	asuka	あす	asuka	PROPN	PROPN
アドバイス	sfaturi	アドバイス	sfat	V	N;INDF;FEM;PL
アドバイス	sfat	アドバイス	sfat	V	N;INDF;MASC;SG
アドバイス	sfatul	アドバイス	sfat	V	N;DEF;MASC;SG
留置	detenție	留置	detenție	V	N;INDF;FEM;SG
水木	mizuki	水木	mizuki	PROPN	
浸透	osmoză	浸透	osmoză	V	N;INDF;FEM;SG
遺言	will	遺言	will	N	PROPN
遺言	va	遺言	vrea	N	V;SG;3
ウォーカー	walker	ウォーカー	walker	PROPN	PROPN
シェイクスピア	shakespeare	シェイクスピア	shakespere	PROPN	N;INDF;MASC;SG
メリット	merritt	メリット	merrit	N	PROPN
ハット	hutt	ハット	hutt	N	
ハット	hat	ハット	hat	N	
尊重	respectul	尊重	respect	V	N;DEF;MASC;SG
尊重	respect	尊重	respect	V	N;INDF;MASC;SG
半導体	semiconductoare	半導体	semiconductor	N	ADJ;INDF;FEM
ギニア	guinee	ギニア	guinee	PROPN	N;INDF;FEM;SG
ギニア	guineea	ギニア	guinee	PROPN	N;INDF;FEM;SG
ウラジーミル	vladimir	ウラジーミル	vladimir	PROPN	PROPN
リサ	lisa	リサ	lisa	PROPN	N;DEF;FEM;SG
カーニバル	carnavalul	カーニバル	carnaval	PROPN	N;DEF;MASC;SG
カーニバル	carnaval	カーニバル	carnaval	PROPN	N;INDF;MASC;SG
アフター	dupa	アフター	dupa	PROPN	N;DEF;FEM;SG
アフター	după	アフター	după	PROPN	ADP;ACC
拡散	răspândit	拡散	răspândi	N	ADJ;INDF;MASC;SG
拡散	difuze	拡散	difuz	N	ADJ;INDF;FEM;PL
メモ	memo	メモ	memo	N	
モダン	moderni	モダン	modern	N	ADJ;INDF;MASC;PL
モダン	moderna	モダン	moderna	N	ADJ;DEF;FEM;SG
モダン	modern	モダン	modern	N	ADJ;INDF;MASC;SG
モダン	moderne	モダン	modern	N	ADJ;INDF;FEM;PL
モダン	modernă	モダン	modern	N	ADJ;INDF;FEM;SG
免除	scutire	免除	scutire	V	N;INDF;FEM;SG
免除	scutirea	免除	scutire	V	N;DEF;FEM;SG
コスモス	cosmos	コスモス	cosmos	PROPN	N;INDF;MASC;SG
コスモス	cosmosul	コスモス	cosmos	PROPN	N;DEF;MASC;SG
カルロ	carlo	カルロ	carlo	PROPN	PROPN
規約	termenii	規約	termen	V	N;DEF;MASC;PL
規約	termeni	規約	termen	V	N;INDF;MASC;PL
奉納	dăruire	奉納	dăruire	V	N;INDF;FEM;SG
鳩山	hatoyama	鳩山	hatoyamă	PROPN	
恭子	kyoko	恭子	kyoko	PROPN	
正宗	masamune	正宗	masamune	PROPN	
喜び	încântare	喜び	încântare	V	N;INDF;FEM;SG
喜び	joy	喜び	joy	V	N;INDF;MASC;SG
喜び	bucurie	喜び	bucurie	V	N;INDF;FEM;SG
喜び	veselie	喜び	veselie	V	N;INDF;FEM;SG
喜び	bucuria	喜び	bucurie	V	N;DEF;FEM;SG
喜び	bucuriile	喜び	bucurie	V	N;DEF;FEM;PL
喜び	bucurii	喜び	bucure	V	N;INDF;FEM;PL
喜び	plăcerea	喜び	plăcere	V	N;DEF;FEM;SG
喜び	placere	喜び	placere	V	N;INDF;FEM;SG
喜び	placerea	喜び	placere	V	N;DEF;FEM;SG
喜び	plăcere	喜び	plăcere	V	N;INDF;FEM;SG
スライド	slide	スライド	slidă	N	
スライド	alunecă	スライド	aluneca	N	V;IND;SG;3;PST;FIN
シュミット	schmidt	シュミット	schmidt	PROPN	PROPN
シュミット	schmitt	シュミット	schmitt	PROPN	N;INDF;MASC;SG
ノーフォーク	norfolk	ノーフォーク	norfolk	PROPN	N;INDF;MASC;SG
ストレス	stresat	ストレス	stresa	N	ADJ;INDF;MASC;SG
ストレス	subliniat	ストレス	sublinia	N	ADJ;INDF;MASC;SG
ケベック	quebec	ケベック	quebec	PROPN	N;INDF;MASC;SG
遅延	întârziere	遅延	întârziere	V	N;INDF;FEM;SG
遅延	amânată	遅延	amâna	V	ADJ;INDF;FEM;SG
遅延	întârziată	遅延	întârziat	V	ADJ;INDF;FEM;SG
遅延	amânat	遅延	amâna	V	ADJ;INDF;MASC;SG
遅延	întârziat	遅延	întârziat	V	ADJ;INDF;MASC;SG
褐色	căprui	褐色	căprui	N	
褐色	brown	褐色	brown	N	PROPN
非	neoficiale	非	neoficial	N	ADJ;INDF;FEM;PL
非	neoficial	非	neoficial	N	ADJ;INDF;MASC;SG
非	neoficială	非	neoficial	N	ADJ;INDF;FEM;SG
非	informal	非	informal	N	ADJ;INDF;MASC;SG
非	informale	非	informal	N	ADJ;INDF;FEM;PL
アトラス	atlas	アトラス	atlas	PROPN	N;INDF;MASC;SG
巫女	miko	巫女	miko		PROPN
今村	imamura	今村	imamura	PROPN	N;DEF;FEM;SG
モナコ	monaco	モナコ	monaco	PROPN	PROPN
便利	convenabil	便利	convenabil	ADJ	ADV
便利	comoditate	便利	comoditate	ADJ	N;INDF;FEM;SG
ポップス	pops	ポップス	pops	N	
腫瘍	tumora	腫瘍	tumoră		N;DEF;FEM;SG
腫瘍	tumoare	腫瘍	tumoare		N;INDF;FEM;SG
腫瘍	tumoră	腫瘍	tumoră		N;INDF;FEM;SG
腫瘍	tumoare	腫瘍	tumoare		N;INDF;FEM;SG
腫瘍	tumorii	腫瘍	tumoare		N;DEF;FEM;SG
腫瘍	tumoră	腫瘍	tumoră		N;INDF;FEM;SG
ヒルズ	dealurile	ヒルズ	deal	PROPN	N;DEF;FEM;PL
ヒルズ	hills	ヒルズ	hills	PROPN	PROPN
ヒルズ	coline	ヒルズ	colină	PROPN	N;INDF;FEM;PL
ヒルズ	dealuri	ヒルズ	deal	PROPN	N;INDF;FEM;PL
アリア	aria	アリア	arie	PROPN	N;DEF;FEM;SG
ハリケーン	uragan	ハリケーン	uragan	PROPN	N;INDF;MASC;SG
ハリケーン	uraganul	ハリケーン	uragan	PROPN	N;DEF;MASC;SG
アリー	ali	アリー	al	PROPN	PROPN
アリー	allie	アリー	allie	PROPN	PROPN
アリー	aliat	アリー	aliat	PROPN	ADJ;INDF;MASC;SG
アリー	ally	アリー	ally	PROPN	PROPN
アリー	aliatul	アリー	aliat	PROPN	N;DEF;MASC;SG
ポルシェ	porsche	ポルシェ	porsche	PROPN	N;INDF;MASC;SG
原宿	harajuku	原宿	harajuku	PROPN	N;DEF;MASC;SG
放浪	rătăcitor	放浪	rătăcitor	V	N;INDF;MASC;SG
フレンド	prieten	フレンド	prieten	PROPN	N;INDF;MASC;SG
フレンド	prietenă	フレンド	prietenă	PROPN	N;INDF;FEM;SG
フレンド	prietene	フレンド	prieten	PROPN	N;INDF;FEM;PL
デュエット	duet	デュエット	duet	PROPN	N;INDF;MASC;SG
オクラホマ	oklahoma	オクラホマ	oklahoma	PROPN	PROPN
フレッド	fred	フレッド	frede	PROPN	PROPN
エリー	ellie	エリー	ellie	PROPN	PROPN
エリー	elly	エリー	elly	PROPN	PROPN
美和	miwa	美和	miwă	PROPN	
承継	succesiune	承継	succesiune	V	N;INDF;FEM;SG
承継	succesiunea	承継	succesiune	V	N;DEF;FEM;SG
フィッシャー	fisher	フィッシャー	fisher	PROPN	PROPN
フィッシャー	fischer	フィッシャー	fischer	PROPN	PROPN
集積	acumularea	集積	acumulare	V	N;DEF;FEM;SG
集積	acumulare	集積	acumulare	V	N;INDF;FEM;SG
ペーパー	hartie	ペーパー	hartie	N	
カニ	raci	カニ	rac	N	
漏れ	scurgere	漏れ	scurgere		N;INDF;FEM;SG
漏れ	scurgeri	漏れ	scurgere		N;INDF;FEM;PL
狩猟	vanatoare	狩猟	vanator	N	ADJ;INDF;FEM
ミール	mir	ミール	mir	PROPN	
ジャム	jam	ジャム	jam	N	
ボルチモア	baltimore	ボルチモア	baltimore	PROPN	PROPN
チャック	chuck	チャック	chuck	N	PROPN
モリス	morris	モリス	morri	PROPN	PROPN
モロッコ	maroc	モロッコ	maroc	PROPN	PROPN
モロッコ	marocan	モロッコ	marocan	PROPN	ADJ;INDF;MASC;SG
フレッシュ	proaspătă	フレッシュ	proaspăt	N	ADJ;INDF;FEM;SG
フレッシュ	proaspat	フレッシュ	proaspa	N	
フレッシュ	proaspăt	フレッシュ	proaspăt	N	ADV
パット	pat	パット	pat	PROPN	N;INDF;MASC;SG
ふた	capacul	ふうだ	capac		N;DEF;MASC;SG
ふた	capac	ふうだ	capac		N;INDF;MASC;SG
まあ	păi	まあ	păi	CONJ	
メルボルン	melbourne	メルボルン	melbournă	PROPN	N;INDF;MASC;SG
完璧	perfect	完璧	perfect	ADJ	ADV
完璧	perfecta	完璧	perfecta	ADJ	
コスタ	costa	コスタ	costa	PROPN	V;IND;SG;3;IPFV;FIN
五月	may	五月	may	N	
サンシャイン	soare	サンシャイン	soare	PROPN	N;INDF;MASC;SG
サンシャイン	sunshine	サンシャイン	sunshine	PROPN	N;INDF;MASC;SG
ミカ	mika	ミカ	mika	PROPN	PROPN
藤枝	fujieda	藤枝	fujiedă	PROPN	N;DEF;FEM;SG
