auseinander	בנפרד	auseinander	בנפרד	ADV	PROPN
winterthur	וינטרטור	winterthur	וינטרטור	PROPN	PROPN
holmes	הולמס	holm	הולמס	N;NOM;NEUT;SG	PROPN
dramatiker	מחזאי	dramatiker	מחזאי	ADJ	PROPN
ware	וייר	sein	וייר	N;NOM;SG	PROPN
antisemitismus	אנטישמיות	antisemitismus	אנטישמיות	ADJ	N;FEM;SG
restaurants	מסעדות	restaurants	מסעדה	PROPN	N;FEM;PL
kantone	קנטון	kanton	קנטון	N;NOM;FEM;PL	PROPN
heck	זנב	heck	None	ADJ	PROPN
heck	הזנב	heck	הזנב	ADJ	PROPN
heck	הק	heck	הק	ADJ	
heck	שטרן	heck	שטרן	ADJ	PROPN
heck	סטרן	heck	סטרן	ADJ	PROPN
großstadt	מטרופוליס	großstadt	מטרופוליס	ADJ	PROPN
hardware	החומרה	hardware	החומרה		PROPN
hardware	חומרה	hardware	חומרה		N;FEM;SG
stolz	גאווה	stolz	גאווה	ADJ	N;FEM;SG
stolz	גאים	stolz	גאים	ADJ	V;MASC;PL;V.PTCP;ACT
stolz	גאווה	stolz	גאווה	ADJ	N;FEM;SG
stolz	גאה	stolz	גאה	ADJ	
stolz	בגאווה	stolz	בגאווה	ADJ	
schicken	שליחה	schicken	שליחה	V;NFIN	N;FEM;SG
schicken	שליחת	schicken	שליחה	V;NFIN	N;FEM;SG
schicken	שלחי	schicken	שלח	V;NFIN	
schicken	פנסי	schicken	פנסי	V;NFIN	PROPN
schicken	מהודר	schicken	מהודר	V;NFIN	ADJ;MASC;SG
vorgehensweise	גישה	vorgehensweise	גישה	ADV	N;FEM;SG
vorgehensweise	נוהל	vorgehensweise	נוהל	ADV	PROPN
vorgehensweise	הליך	vorgehensweise	הליך	ADV	N;MASC;SG
leverkusen	לברקוזן	leverkusen	לברקוזן	PROPN;NOM;SG	PROPN
göttin	אלה	göttin	אלה		PRO;MASC;PL;3
stärken	לחיזוק	stärken	לחיזוק	V;NFIN	PROPN
stärken	עוצמות	stärken	עוצמה	V;NFIN	N;FEM;PL
stärken	חוזק	stärken	חזק	V;NFIN	N;MASC;SG
vereint	התאחדו	vereinen	התאחדו	V;IND;SG;3;FIN	V;PL;3;PST
vereint	מתאחדים	vereinen	התאחד	V;IND;SG;3;FIN	V;MASC;PL;V.PTCP
barocken	בארוק	barock	בארוק	ADJ	PROPN
schweigen	דומם	schweigen	דומם	V;NFIN	N;MASC;SG
schweigen	שקטה	schweigen	שקטה	V;NFIN	ADJ;FEM;SG
schweigen	דממה	schweigen	דממה	V;NFIN	N;FEM;SG
schweigen	שתיקה	schweigen	שתיקה	V;NFIN	N;FEM;SG
schweigen	דומיה	schweigen	דומייה	V;NFIN	PROPN
schweigen	הדממה	schweigen	הדממה	V;NFIN	N;FEM;SG
schweigen	שקט	schweigen	שקט	V;NFIN	N;MASC;SG
elektronik	אלקטרוניקה	elektronik	אלקטרוניקה	ADJ	N;FEM;SG
elektronik	אלקטרונית	elektronik	אלקטרוני	ADJ	ADV
helga	הלגה	helga	הלגה	PROPN;NOM;FEM;SG	PROPN
witz	בדיחה	witz	בדיחה		N;FEM;SG
witz	תבונה	witz	תבונה		N;FEM;SG
witz	שנינות	witz	שנינות		N;FEM;SG
witz	צוחקת	witz	צחק		V;FEM;SG;V.PTCP;ACT
witz	צוחק	witz	צוחק		N;MASC;SG
witz	צוחקת	witz	צחק		V;FEM;SG;V.PTCP;ACT
witz	צוחק	witz	צוחק		N;MASC;SG
witz	בדיחות	witz	בדיחות		N;FEM;PL
munition	תחמושת	Munition	תחמושת		N;FEM;SG
munition	תחמושת	Munition	תחמושת		N;FEM;SG
munition	תחמושת	Munition	תחמושת		N;FEM;SG
vegas	וגאס	vegas	וגאס	PROPN;NOM;MASC;SG	PROPN
vegas	ווגאס	vegas	ווגאס	PROPN;NOM;MASC;SG	PROPN
neil	ניל	neil	ניל	PROPN;NOM;SG	PROPN
neil	נייל	neil	נייל	PROPN;NOM;SG	PROPN
serbischen	סרבי	serbisch	סרבי	ADJ;NOM;PL	PROPN
serbischen	סרבי	serbisch	סרבי	ADJ;NOM;PL	PROPN
kramer	קריימר	kram	קריימר	ADJ	PROPN
kramer	קרמר	kram	קרמר	ADJ	PROPN
utah	יוטה	utah	יוטה	PROPN;NOM;MASC;SG	N;FEM;SG
trek	טרק	trek	טרק	PROPN;NOM;SG	PROPN
flüssen	ריברס	flüssen	ריברס	N;NOM;FEM;PL	PROPN
brett	ברט	breten	ברט		PROPN
brett	בראט	breten	בראט		PROPN
brett	פלאנק	breten	פלאנק		PROPN
unterhaltung	שיחת	unterhaltung	שיחה	N;NOM;SG	ADV
zukünftige	עתיד	zukünftig	עתיד	ADJ;NOM;FEM;PL	N;MASC;SG
zukünftige	עתידי	zukünftig	עתידי	ADJ;NOM;FEM;PL	ADJ;MASC;SG
zukünftige	העתיד	zukünftig	העתיד	ADJ;NOM;FEM;PL	ADV
allan	אלן	allan	אלן	PROPN;NOM;MASC;SG	PROPN
gutenberg	גוטנברג	gutenberg	גוטנברג	ADJ	PROPN
kosmos	קוסמוס	kosmos	קוסמוס		PROPN
kontinent	קונטיננטל	kontinent	קונטיננטל		PROPN
kontinent	יבשת	kontinent	יבשת		N;FEM;SG
kontinent	היבשת	kontinent	היבשת		PROPN
kontinent	היבשות	kontinent	היבשות		N;FEM;PL
kontinent	יבשת	kontinent	יבשת		N;FEM;SG
kontinent	יבשות	kontinent	יבשת		N;FEM;PL
konstruiert	מהונדס	konstruieren	מהונדס	V;V.PTCP	PROPN
konstruiert	בנויה	konstruieren	בנה	V;V.PTCP	ADJ;FEM;SG
nationalparks	פארקס	nationalparks	פארקס	N;NOM;PL	PROPN
aufgeführten	רשום	aufgeführt	רשם	V;IND;PL;3;PST;FIN	PROPN
aufgeführten	רשומה	aufgeführt	רשומה	V;IND;PL;3;PST;FIN	N;FEM;SG
castro	קסטרו	castro	קסטרו	PROPN;NOM;SG	PROPN
happy	מרוצה	happy	מרוצה	PROPN;SG	ADJ;MASC;SG
happy	מאושר	happy	מאושר	PROPN;SG	ADJ;MASC;SG
happy	שמחה	happy	שמחה	PROPN;SG	PROPN
happy	שמח	happy	שמח	PROPN;SG	
happy	מאושרת	happy	מאושר	PROPN;SG	V;FEM;SG;V.PTCP;PASS
föderation	הפדרציה	Föderation	הפדרציה	ADJ	PROPN
reg	רג	reg	רג		
widmet	מסורה	widmen	מסורה	V;IND;SG;3;PRS;FIN	N;FEM;SG
widmet	מסור	widmen	מסור	V;IND;SG;3;PRS;FIN	
widmet	הקדיש	widmen	הקדיש	V;IND;SG;3;PRS;FIN	V;MASC;SG;3;PST;ACT
widmet	מוקדש	widmen	הוקדש	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;PASS
widmet	מסורה	widmen	מסורה	V;IND;SG;3;PRS;FIN	N;FEM;SG
widmet	ייעודי	widmen	ייעודי	V;IND;SG;3;PRS;FIN	ADJ;MASC;SG
widmet	המקדיש	widmen	המקדיש	V;IND;SG;3;PRS;FIN	PROPN
haas	האס	haas	האס	PROPN;NOM;MASC;SG	PROPN
symptome	תסמינים	symptom	תסמין	N;SG	N;MASC;PL
symptome	התסמינים	symptom	התסמין	N;SG	N;MASC;PL
aktiver	פעיל	aktiv	פעיל	ADJ	N;MASC;SG
aktiver	פעילים	aktiv	פעיל	ADJ	N;MASC;PL
fluggesellschaft	נשא	fluggesellschaft	נשא	ADJ	V;MASC;SG;3;PST
fluggesellschaft	נושאת	fluggesellschaft	נשא	ADJ	V;FEM;SG;V.PTCP;ACT
hopkins	הופקינס	hopkins	הופקינס	PROPN;NOM;MASC;SG	PROPN
nfl	nfl	nfl	nfl	PROPN;NOM;MASC;SG	PROPN
rohr	מקטרת	Rohr	קיטר		N;FEM;SG
rohr	צינור	Rohr	צינור		N;MASC;SG
rohr	רוהר	Rohr	רוהר		PROPN
danny	דני	danny	דני	PROPN;NOM;MASC;SG	PROPN
dean	דין	dean	דין	PROPN;NOM;MASC;SG	PROPN
dean	דיקן	dean	דיקן	PROPN;NOM;MASC;SG	PROPN
neutrale	נייטרלי	neutral	נייטרלי	ADJ;NOM;FEM;PL	ADJ;MASC;SG
liberale	ליברלים	liberal	ליברל	ADJ;NOM;FEM;PL	N;MASC;PL
liberale	ליברלית	liberal	ליברל	ADJ;NOM;FEM;PL	N;FEM;SG
liberale	ליברלי	liberal	ליברלי	ADJ;NOM;FEM;PL	N;MASC;SG
gross	גרוס	groß	גרוס	ADJ	PROPN
gross	גועל	groß	גועל	ADJ	
gross	דוחה	groß	דחה	ADJ	V;MASC;SG;V.PTCP;ACT
gross	מגעיל	groß	הגעיל	ADJ	
gross	ברוטו	groß	ברוטו	ADJ	
albanien	אלבנית	albanien	אלבני	PROPN;NOM;SG	PROPN
albanien	אלבני	albanien	אלבני	PROPN;NOM;SG	PROPN
albanien	אלבניה	albanien	אלבניה	PROPN;NOM;SG	PROPN
albanien	טירנה	albanien	טירנה	PROPN;NOM;SG	PROPN
angreifer	תוקפים	angreifer	תוקף	ADJ	N;MASC;PL
angreifer	התוקף	angreifer	התוקף	ADJ	V;MASC;SG;3;PST
angreifer	התוקפנית	angreifer	התוקפנית	ADJ	ADV
angreifer	תוקפים	angreifer	תוקף	ADJ	N;MASC;PL
angreifer	התוקפים	angreifer	התוקף	ADJ	N;MASC;PL
valencia	ולנסיה	valencia	ולנסיה	PROPN;NOM;SG	PROPN
umgehend	מיד	umgehend	מייד	ADJ	ADV
umgehend	מיידית	umgehend	מיידי	ADJ	ADV
umgehend	מייד	umgehend	מייד	ADJ	
umgehend	בקשה	umgehend	בקשה	ADJ	N;FEM;SG
unterzeichnet	חתום	unterzeichnen	חתום	V;V.PTCP	PROPN
unterzeichnet	חתומה	unterzeichnen	חתומה	V;V.PTCP	N;FEM;SG
unterzeichnet	חתם	unterzeichnen	חתם	V;V.PTCP	PROPN
alexandre	אלכסנדר	alexandre	אלכסנדר	PROPN;NOM;MASC;SG	PROPN
vertreibung	העקורים	vertreibung	העקור	N;NOM;FEM;SG	N;MASC;PL
toni	טוני	toni	טון	PROPN;NOM;MASC;SG	PROPN
emden	אמדן	emden	אמדן	PROPN;NOM	PROPN
schlachten	טובחים	schlachten	טובח	V;NFIN	N;MASC;PL
schlachten	טבח	schlachten	טבח	V;NFIN	N;MASC;SG
schlachten	קרבות	schlachten	קרב	V;NFIN	N;MASC;PL
marmor	גולה	marmor	גולה		PROPN
marmor	גולות	marmor	גול		N;FEM;PL
kant	קאנט	kant	קאנט	PROPN;NOM;MASC;SG	PROPN
katze	חתולים	katz	חתולים		N;MASC;PL
katze	קיטי	katz	קיטי		PROPN
katze	חתול	katz	חתול		PROPN
katze	חתולה	katz	חתולה		N;FEM;SG
erweiterungen	שדרוגים	erweiterung	שדרוג	V	N;MASC;PL
erweiterungen	תוספות	erweiterung	תוספת	V	N;FEM;PL
erweiterungen	תוספים	erweiterung	תוסף	V	N;MASC;PL
adalbert	אדלברט	adalbern	אדלברט	PROPN	PROPN
bedeutungen	משמעויות	bedeutungen	משמעות	V;V.PTCP	N;FEM;PL
teatro	תיאטרו	teatro	תיאטר	PROPN;SG	PROPN
lok	קטר	lok	קטר		PROPN
angriffen	תקיפות	angreifen	תקיפות	V;NFIN	N;FEM;SG
angriffen	התקפות	angreifen	התקפה	V;NFIN	N;FEM;PL
angriffen	פיגועים	angreifen	פיגוע	V;NFIN	N;MASC;PL
angriffen	תקיפות	angreifen	תקיפות	V;NFIN	N;FEM;SG
objekten	עצמים	objekt	עצם	V;NFIN	N;MASC;PL
objekten	אובייקט	objekt	אובייקט	V;NFIN	N;MASC;SG
objekten	חפצים	objekt	חפץ	V;NFIN	N;MASC;PL
objekten	אובייקטים	objekt	אובייקט	V;NFIN	N;MASC;PL
monster	מפלצת	monster	פילץ		N;FEM;SG
monster	מפלצות	monster	מפלצת		N;FEM;PL
kinofilm	סרט	kinofilm	סרט	PROPN	N;MASC;SG
kinofilm	קולנוע	kinofilm	קולנוע	PROPN	N;MASC;SG
kinofilm	סרט	kinofilm	סרט	PROPN	N;MASC;SG
kinofilm	קולנוע	kinofilm	קולנוע	PROPN	N;MASC;SG
call	להתקשר	call	התקשר	ADJ	V;NFIN
call	שיחה	call	שיחה	ADJ	N;FEM;SG
call	תתקשר	call	התקשר	ADJ	V;FEM;SG;3;FUT
call	התקשר	call	התקשר	ADJ	V;MASC;SG;3;PST
anbindung	קישוריות	anbindung	קישורי	N;SG	N;FEM;PL
landau	לנדאו	landau	לנדאו	PROPN;NOM;MASC;SG	PROPN
statistiken	סטטיסטיקה	statistik	סטטיסטיקה	V;NFIN	N;FEM;SG
statistiken	סטטיסטיקה	statistik	סטטיסטיקה	V;NFIN	N;FEM;SG
statistiken	הסטטיסטיקה	statistik	הסטטיסטיקה	V;NFIN	N;FEM;SG
statistiken	סטטיסטי	statistik	סטטיסטי	V;NFIN	ADJ;MASC;SG
statistiken	סטטיסטיקה	statistik	סטטיסטיקה	V;NFIN	N;FEM;SG
statistiken	תובנות	statistik	תבן	V;NFIN	N;FEM;PL
kulturgeschichte	התרבות	kulturgeschichte	התרבות	ADJ;NOM;FEM;PL	N;FEM;SG
sorten	הציונים	sorten	הציון	V;IND;PL;3;FIN	N;MASC;PL
sorten	ציונים	sorten	ציון	V;IND;PL;3;FIN	N;MASC;PL
sorten	מגוון	sorten	מגוון	V;IND;PL;3;FIN	
sorten	גיוון	sorten	גיוון	V;IND;PL;3;FIN	N;MASC;SG
liberal	ליברלים	liberal	ליברל	ADJ	N;MASC;PL
liberal	ליברלית	liberal	ליברל	ADJ	N;FEM;SG
liberal	ליברלי	liberal	ליברלי	ADJ	N;MASC;SG
march	מרץ	march	מרץ	PROPN	PROPN
march	צעדה	march	צעדה	PROPN	N;FEM;SG
march	במרץ	march	במרץ	PROPN	PROPN
paula	פאולה	paula	פאולה	PROPN;NOM;SG	PROPN
paula	פולה	paula	פולה	PROPN;NOM;SG	PROPN
cape	כף	cape	כף	PROPN;NOM;SG	
cape	גלימה	cape	גלימה	PROPN;NOM;SG	N;FEM;SG
hampshire	המפשייר	hampshire	המפשייר	PROPN;NOM;SG	PROPN
landen	נחיתה	landen	נחיתה	V;NFIN	N;FEM;SG
landen	נחיתת	landen	נחיתה	V;NFIN	N;FEM;SG
stanford	סטנפורד	stanford	סטנפורד	PROPN;NOM;SG	PROPN
senioren	בוגרים	senior	בוגר		N;MASC;PL
senioren	קשישים	senior	קשיש		N;MASC;PL
senioren	בכיר	senior	בכיר		ADJ;MASC;SG
senioren	קשישים	senior	קשיש		N;MASC;PL
senioren	קשיש	senior	קשיש		N;MASC;SG
imdb	imdb	imdb	imdb	PROPN;NOM;SG	
fußballer	כדורגלנים	fußballer	כדורגלן	ADJ	N;MASC;PL
fußballer	כדורגלן	fußballer	כדורגלן	ADJ	N;MASC;SG
rudi	רודולף	rudi	רודולף	PROPN;NOM;MASC;SG	PROPN
rudi	רודי	rudi	רודי	PROPN;NOM;MASC;SG	PROPN
nah	קרוב	nah	קרוב	ADJ	
nah	סגור	nah	סגור	ADJ	
nah	קרובים	nah	קרוב	ADJ	N;MASC;PL
nah	ליד	nah	ליד	ADJ	ADP
record	תקליט	record	הקליט	PROPN;NOM;SG	PROPN
record	שיא	record	שיא	PROPN;NOM;SG	N;MASC;SG
konservative	שמרני	konservativ	שמרני	ADJ;NOM;FEM;PL	ADJ;MASC;SG
konservative	שמרנית	konservativ	שמרני	ADJ;NOM;FEM;PL	ADV
konservative	שמרן	konservativ	שמרן	ADJ;NOM;FEM;PL	ADJ;MASC;SG
konservative	השמרנים	konservativ	השמרן	ADJ;NOM;FEM;PL	N;MASC;PL
limited	מוגבלות	limited	מוגבל	PROPN;NOM;SG	N;FEM;SG
limited	מוגבלת	limited	הוגבל	PROPN;NOM;SG	V;FEM;SG;V.PTCP;PASS
limited	מוגבל	limited	מוגבל	PROPN;NOM;SG	V;MASC;SG;V.PTCP;PASS
limited	ltd	limited	ltd	PROPN;NOM;SG	PROPN
höhlen	מערה	höhlen	מערה	N;NOM;PL	N;FEM;SG
umbauten	המרות	umbauen	המרה	V;IND;PL;3;PST;FIN	N;FEM;PL
arabien	הסעודית	arabien	הסעודית		ADV
äthiopien	אתיופיה	äthiopien	אתיופיה	PROPN;NOM;NEUT;SG	PROPN
äthiopien	אתיופי	äthiopien	אתיופי	PROPN;NOM;NEUT;SG	PROPN
harten	קשה	hart	קשה	ADJ	ADV
harten	קשיח	hart	קשיח	ADJ	
birmingham	בירמינגהם	birmingham	בירמינגהם	PROPN;NOM;SG	PROPN
anfragen	חקירה	anfragen	חקירה	V;NFIN	N;FEM;SG
anfragen	בירורים	anfragen	בירור	V;NFIN	N;MASC;PL
anfragen	בקשי	anfragen	בקש	V;NFIN	PROPN
anfragen	הבקשה	anfragen	הבקשה	V;NFIN	N;FEM;SG
anfragen	בקשה	anfragen	בקשה	V;NFIN	N;FEM;SG
anfragen	בקשת	anfragen	בקשה	V;NFIN	N;FEM;SG
anfragen	בקש	anfragen	בקש	V;NFIN	PROPN
anfragen	בקשות	anfragen	בקשה	V;NFIN	N;FEM;PL
anfragen	חקירות	anfragen	חקירה	V;NFIN	N;FEM;PL
anfragen	חקירה	anfragen	חקירה	V;NFIN	N;FEM;SG
kopieren	עותק	kopieren	עותק	V;NFIN	N;MASC;SG
kopieren	העתק	kopieren	העתק	V;NFIN	
kopieren	העתקה	kopieren	העתקה	V;NFIN	N;FEM;SG
kopieren	העתיק	kopieren	העתיק	V;NFIN	PROPN
kopieren	העתקה	kopieren	העתקה	V;NFIN	N;FEM;SG
waldemar	ולדמאר	waldemar	ולדמאר	PROPN;NOM;MASC;SG	PROPN
hob	הוב	heben	הוב	V;IND;SG;3;PST;FIN	PROPN
alba	אלבה	Alba	אלבה	PROPN;NOM;SG	PROPN
verstärkte	משופר	verstärken	שופר	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP;PASS
verstärkte	מוגבר	verstärken	מוגבר	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP;PASS
verstärkte	מחוזק	verstärken	מחוזק	V;IND;SG;3;PST;FIN	V;MASC;SG;V.PTCP;PASS
verstärkte	מחוזקים	verstärken	מחוזק	V;IND;SG;3;PST;FIN	V;MASC;PL;V.PTCP;PASS
zucker	שוגר	zucker	שוגר	ADJ	PROPN
zucker	סוכר	zucker	סוכר	ADJ	N;MASC;SG
ida	אידה	ida	אידה	PROPN;NOM;FEM;SG	PROPN
ida	איידה	ida	איידה	PROPN;NOM;FEM;SG	PROPN
anregung	גירוי	anregung	גירוי		N;MASC;SG
anregung	גירוי	anregung	גירוי		N;MASC;SG
anregung	תמריץ	anregung	תמריץ		N;MASC;SG
anregung	הצעה	anregung	הצעה		N;FEM;SG
byzantinischen	הביזנטית	byzantinisch	הביזנטית	ADJ;NOM;MASC;PL	PROPN
singt	שרים	singen	שר	V;IND;SG;3;PRS;FIN	N;MASC;PL
singt	שירה	singen	שירה	V;IND;SG;3;PRS;FIN	
singt	שר	singen	שר	V;IND;SG;3;PRS;FIN	N;MASC;SG
singt	לשיר	singen	השיר	V;IND;SG;3;PRS;FIN	
singt	שרים	singen	שר	V;IND;SG;3;PRS;FIN	N;MASC;PL
singt	שירו	singen	שירו	V;IND;SG;3;PRS;FIN	
beliebig	מקרי	beliebig	מקרה	ADV	PROPN
beliebig	אקראי	beliebig	אקראי	ADV	ADJ;MASC;SG
beliebig	אקראיות	beliebig	אקראי	ADV	N;FEM;SG
beliebig	שרירותי	beliebig	שרירותי	ADV	ADJ;MASC;SG
erlassen	מאומץ	erlassen	מאומץ	V;NFIN	PROPN
erlassen	אימוץ	erlassen	אימוץ	V;NFIN	N;MASC;SG
erlassen	מאומצת	erlassen	מאומץ	V;NFIN	N;FEM;SG
short	קצר	short	קצר	PROPN	ADJ;MASC;SG
short	קיצור	short	קיצור	PROPN	N;MASC;SG
short	קצרה	short	קצר	PROPN	ADV
sigmund	זיגמונד	sigmund	זיגמונד	PROPN;NOM;MASC;SG	PROPN
gelebt	חיו	peben	חי	V;V.PTCP	PROPN
société	société	société	société	PROPN;NOM;SG	PROPN
haare	שיער	haaren	שיער		PROPN
haare	שערה	haaren	שערה		N;FEM;SG
haare	שערות	haaren	שערה		N;FEM;PL
haare	השערות	haaren	השערה		N;FEM;PL
haare	שיערות	haaren	שיערות		N;FEM;PL
engels	מלאך	engels	מלאך		PROPN
engels	מלאכית	engels	מלאכי		PROPN
battle	קרב	battl	קרב	PROPN;SG	N;MASC;SG
battle	הקרב	battl	הקרב	PROPN;SG	N;MASC;SG
budget	תקצוב	budgen	תקצוב		N;MASC;SG
budget	התקציב	budgen	התקציב		PROPN
budget	תקציב	budgen	תקציב		N;MASC;SG
nicole	ניקול	nicole	ניקול	PROPN;NOM;FEM;SG	PROPN
transkription	השעתוק	transkription	השעתוק	ADJ	PROPN
lucius	לוציוס	lucius	לוציוס	PROPN;NOM;MASC;SG	PROPN
lucius	לושיוס	lucius	לושיוס	PROPN;NOM;MASC;SG	PROPN
lucius	לוסיוס	lucius	לוסיוס	PROPN;NOM;MASC;SG	PROPN
abzug	ניכוי	abzugen	ניכוי		N;MASC;SG
abzug	ניכויים	abzugen	ניכוי		N;MASC;PL
abzug	הדק	abzugen	הדק		
abzug	טריגר	abzugen	טריגר		PROPN
abzug	חיסור	abzugen	חיסור		N;MASC;SG
maschinenbau	מכניקה	maschinenbau	מכניקה	ADJ	N;FEM;SG
maschinenbau	הנדסה	maschinenbau	הנדסה	ADJ	N;FEM;SG
maschinenbau	מכני	maschinenbau	מכאני	ADJ	PROPN
maschinenbau	מכנית	maschinenbau	מכנית	ADJ	N;FEM;SG
verziert	ליפות	verzieren	ליפות	V;V.PTCP	
circle	עיגול	circle	עיגול		N;MASC;SG
circle	המעגל	circle	המעגל		PROPN
circle	מעגל	circle	מעגל		N;MASC;SG
circle	חוג	circle	חוג		N;MASC;SG
präsentation	הצגה	präsentation	הצגה	ADJ	N;FEM;SG
präsentation	מצגת	präsentation	מצגה	ADJ	N;FEM;SG
präsentation	המצגת	präsentation	המצגה	ADJ	N;FEM;SG
präsentation	מצגת	präsentation	מצגה	ADJ	N;FEM;SG
präsentation	מצגות	präsentation	ציגה	ADJ	N;FEM;PL
ringen	טבעות	ringen	טבעת	V;NFIN	
ringen	היאבקות	ringen	היאבקות	V;NFIN	N;FEM;SG
getreide	חיטה	getreide	חיטה		N;FEM;SG
getreide	גרגיר	getreide	גרגיר		PROPN
getreide	תבואה	getreide	תבואה		PROPN
getreide	דגן	getreide	דגן		PROPN
getreide	דגנים	getreide	דגן		N;MASC;PL
sigismund	זיגמונט	sigismund	זיגמונט	PROPN;NOM;MASC;SG	PROPN
sigismund	זיגיסמונד	sigismund	זיגיסמונד	PROPN;NOM;MASC;SG	PROPN
sozialismus	סוציאליזם	sozialismus	סוציאליזם	PROPN;NOM;SG	N;MASC;SG
verfassen	תכתבי	verfassen	תכתב	V;NFIN	PROPN
verfassen	כתוב	verfassen	כתב	V;NFIN	
verfassen	כתבי	verfassen	כתב	V;NFIN	N;PSSD;MASC;PL
bulgarischen	בולגריה	bulgarisch	בולגריה	ADJ;NOM;MASC;PL	PROPN
bulgarischen	בולגרית	bulgarisch	בולגרית	ADJ;NOM;MASC;PL	PROPN
vorliegenden	מתנה	vorliegend	מתנה	V;NFIN	
vorliegenden	הווה	vorliegend	הווה	V;NFIN	PROPN
vorliegenden	נוכח	vorliegend	נוכח	V;NFIN	
doris	דוריס	doris	דוריס	PROPN;NOM;FEM;SG	PROPN
sexuelle	מיניות	sexuell	מיני	ADJ;NOM;FEM;PL	N;FEM;SG
sexuelle	מיני	sexuell	מין	ADJ;NOM;FEM;PL	
perspektiven	פרספקטיבה	perspektiv	פרספקטיבה	ADJ	N;FEM;SG
madison	מדיסון	madison	מדיסון	PROPN;NOM;SG	PROPN
magic	קסם	magic	קסם		
magic	קסמים	magic	קסם		N;MASC;PL
respekt	כבוד	respeken	כבוד	PROPN	N;MASC;SG
respekt	מכבד	respeken	כיבד	PROPN	V;MASC;SG;V.PTCP;ACT
respekt	מכבד	respeken	כיבד	PROPN	V;MASC;SG;V.PTCP;ACT
respekt	המובנים	respeken	המובן	PROPN	N;MASC;PL
zentren	מרכזי	zentren	מרכזי	N	ADJ;MASC;SG
büros	משרדים	büros	משרד		N;MASC;PL
büros	המשרד	büros	המשרד		PROPN
büros	משרד	büros	משרד		N;MASC;SG
deportiert	גורש	deportiert	גורש	V;V.PTCP	PROPN
rundschau	רונדשאו	rundschau	רונדשאו	PROPN	PROPN
kommerziell	מסחרית	kommerziell	מסחרי	ADJ	ADV
kommerziell	פרסומת	kommerziell	פרסומת	ADJ	N;FEM;SG
repertoire	הרפרטואר	repertoire	הרפרטואר	N;NOM;NEUT;SG	PROPN
protestantischen	פרוטסטנטי	protestantisch	פרוטסטנטי	ADJ;NOM;PL	PROPN
erläuterungen	הסבר	erläuterung	הסבר	V;NFIN	N;MASC;SG
erläuterungen	הסברים	erläuterung	הסבר	V;NFIN	N;MASC;PL
oma	סבתא	oma	סבתא		PROPN
oma	סבתא	oma	סבתא		PROPN
oma	סבתא	oma	סבתא		PROPN
audi	אאודי	audi	אאודי	PROPN;NOM;MASC;SG	PROPN
tipp	תשר	tipp	תשר		N;MASC;SG
tödlich	קטלנית	tödlich	קטלני	ADJ	ADV
tödlich	קטלניות	tödlich	קטלני	ADJ	N;FEM;PL
tödlich	קטלנית	tödlich	קטלני	ADJ	ADV
tödlich	קטלניות	tödlich	קטלני	ADJ	N;FEM;PL
tödlich	קטלנית	tödlich	קטלני	ADJ	ADV
ausreichende	מספקת	ausreichend	סיפק	ADJ;NOM;FEM;PL	V;FEM;SG;V.PTCP;ACT
ländereien	אדמות	ländereien	אדמה	V;NFIN	N;FEM;PL
geworfen	הגבס	werfen	הגבס	V;V.PTCP	PROPN
geworfen	גבס	werfen	גבס	V;V.PTCP	N;MASC;SG
senats	הסנאט	senats	הסנאט		PROPN
zufrieden	סיפוק	zufrieden	סיפוק	ADJ	N;MASC;SG
zufrieden	מסופקת	zufrieden	סופק	ADJ	V;FEM;SG;V.PTCP;PASS
zufrieden	מסופק	zufrieden	סופק	ADJ	V;MASC;SG;V.PTCP;PASS
zufrieden	שמחה	zufrieden	שמחה	ADJ	PROPN
zufrieden	שמח	zufrieden	שמח	ADJ	
zufrieden	מאושרת	zufrieden	מאושר	ADJ	V;FEM;SG;V.PTCP;PASS
widerspricht	סותר	widersprechen	סותר	V;IND;SG;3;PRS;FIN	V;MASC;SG;V.PTCP;ACT
veraltet	מיושנת	veralten	מיושן	ADJ	PROPN
veraltet	מיושן	veralten	מיושן	ADJ	V;MASC;SG;V.PTCP;PASS
veraltet	מיושנים	veralten	מיושן	ADJ	V;MASC;PL;V.PTCP;PASS
veraltet	מיושן	veralten	מיושן	ADJ	V;MASC;SG;V.PTCP;PASS
veraltet	מיושנים	veralten	מיושן	ADJ	V;MASC;PL;V.PTCP;PASS
bozen	בולצאנו	bozen	בולצאנו	PROPN;NOM;SG	PROPN
vollen	מלאים	voll	מלא		ADJ;MASC;PL
vollen	מלאה	voll	מלא		ADV
eroberte	כבש	erobern	כבש	V;IND;SG;3;PST;FIN	PROPN
butler	באטלר	butler	באטלר	PROPN;NOM;SG	PROPN
butler	משרת	butler	משרה	PROPN;NOM;SG	N;FEM;SG
knight	אביר	knight	אביר	PROPN	PROPN
vegetation	צמחייה	vegetation	צמחייה		N;FEM;SG
gehirn	מוח	gehern	מוח	N;NOM;SG	
gehirn	המוח	gehern	המוח	N;NOM;SG	
gehirn	מח	gehern	מח	N;NOM;SG	
gehirn	מוח	gehern	מוח	N;NOM;SG	
