ίκαρος	icarus	ίκαρος	icarus	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
δυσαρέσκεια	zamere	δυσαρέσκεια	zamera	N;ACC;FEM;SG	N;NOM;FEM;SG
δυσαρέσκεια	nezadovoljstvo	δυσαρέσκεια	nezadovoljstvo	N;ACC;FEM;SG	N;NOM;NEUT;SG
εφικτό	izvedljivosti	εφικτός	izvedljivost	ADJ;NOM;NEUT;SG	N;GEN;FEM;SG
εφικτό	dosegljive	εφικτός	dosegljiv	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
εφικτό	dosegljivi	εφικτός	dosegljiv	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
εξάμηνο	semestra	εξάμηνος	semester	N;NOM;NEUT;SG	N;GEN;NEUT;SG
διόδωρος	diodor	διόδωρος	diodor	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
καστ	mavec	καστ	mavec		N;NOM;MASC;SG
καστ	zasedbo	καστ	zasedba		N;ACC;FEM;SG
καστ	cast	καστ	cast		N;NOM;MASC;SG
καστ	zasedba	καστ	zasedba		N;NOM;FEM;SG
θεωρητικό	teoretično	θεωρητικός	teoretično	ADJ;NOM;NEUT;SG	ADV
θεωρητικό	teoretični	θεωρητικός	teoretičen	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
σενεγάλη	senegal	σενεγάλος	senegati	PROPN;ACC;FEM;SG	N;NOM;MASC;SG
χιτώνα	tunika	χιτώνας	tunik	N;ACC;MASC;SG	N;NOM;MASC;SG
οργανωμένο	organizirani	οργανωμένος	organiziran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
οργανωμένο	organizirano	οργανωμένος	organiziran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
οργανωμένο	organiziran	οργανωμένος	organiziran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
οργανωμένο	organizirana	οργανωμένος	organiziran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
οργανωμένο	organizirane	οργανωμένος	organiziran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
οργανωμένο	organizirani	οργανωμένος	organiziran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
οργανωμένο	organizirano	οργανωμένος	organiziran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
οργανωμένο	organiziran	οργανωμένος	organiziran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
οργανωμένο	organizirana	οργανωμένος	organiziran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
οργανωμένο	organizirane	οργανωμένος	organiziran	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
νίκολας	nicholas	νίκολα	nicholas	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
κυκλώματα	vezja	κύκλωμα	vezja	N;NOM;NEUT;PL	N;NOM;FEM;SG
κυκλώματα	vezij	κύκλωμα	vezij	N;NOM;NEUT;PL	N;GEN;FEM;PL
αντιληπτό	zaznane	αντιληπτός	zaznan	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL;V.PTCP
φάντασμα	prikazni	φάντασμα	prikazen	N;NOM;NEUT;SG	N;NOM;MASC;PL
φάντασμα	fantom	φάντασμα	fant	N;NOM;NEUT;SG	N;DAT;MASC;PL
κράματα	zlitin	κράμα	zlitina	N;NOM;NEUT;PL	N;GEN;FEM;PL
κυριάρχησε	prevladovala	κυριαρχώ	prevladovati	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;FEM;SG;V.PTCP
μιλώντας	govorjenje	μιλώ	govorjenje	V;IPFV;V.CVB;ACT	N;NOM;NEUT;SG
μπέρναρντ	bernard	μπέρναρντ	bernard		N;NOM;MASC;SG
μπέρναρντ	bernarda	μπέρναρντ	bernard		N;NOM;MASC;SG
παρομοίως	podobno	παρομοίως	podoben	ADV	ADJ;NOM;NEUT;SG
νάνοι	palčkov	νάνος	palček	N;NOM;MASC;PL	N;GEN;MASC;PL
αιτήματα	zahteva	αίτημα	zahtevati	N;NOM;NEUT;PL	V;IND;SG;3;PRS;FIN
αιτήματα	zaprosila	αίτημα	zaprositi	N;NOM;NEUT;PL	V;PFV;FEM;SG;V.PTCP
φανταστική	fantastični	φανταστικός	fantastičen	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
φανταστική	fantastično	φανταστικός	fantastično	ADJ;NOM;FEM;SG	ADV
απόσυρση	preklic	απόσυρση	preklic	N;ACC;FEM;SG	N;NOM;MASC;SG
απόσυρση	umik	απόσυρση	umik	N;ACC;FEM;SG	N;NOM;MASC;SG
απόσυρση	odvzem	απόσυρση	odvzem	N;ACC;FEM;SG	N;NOM;MASC;SG
απόσυρση	odstop	απόσυρση	odstop	N;ACC;FEM;SG	N;NOM;MASC;SG
σιδηρόδρομος	železnice	σιδηρόδρομος	železnica	N;NOM;MASC;SG	N;NOM;FEM;PL
σιδηρόδρομος	železnice	σιδηρόδρομος	železnica	N;NOM;MASC;SG	N;NOM;FEM;PL
σιδηρόδρομος	železniški	σιδηρόδρομος	železniški	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
σιδηρόδρομος	železniški	σιδηρόδρομος	železniški	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
σιδηρόδρομος	tirnice	σιδηρόδρομος	tirnica	N;NOM;MASC;SG	N;NOM;FEM;PL
προγραμματιστεί	programirani	προγραμματίζω	programiran	V;PFV;NFIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
προγραμματιστεί	programiran	προγραμματίζω	programiran	V;PFV;NFIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
ράλλης	rallis	ράλλης	rallis	PROPN;NOM;MASC;SG	
κροατών	hrvati	κροατός	hrvati		N;NOM;MASC;PL
βροχοπτώσεις	padavin	βροχοπτώση	padavina	N;NOM;FEM;PL	N;GEN;FEM;PL
διπλός	podvoji	διπλός	podvoj	DET;NOM;DEF;MASC;SG	V;PFV;IND;SG;3;PRS;FIN
διπλός	dvojni	διπλός	dvojen	DET;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG
διπλός	dvakrat	διπλός	dvakrat	DET;NOM;DEF;MASC;SG	ADV
διπλός	dvojno	διπλός	dvojen	DET;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
διπλός	dvojna	διπλός	dvojen	DET;NOM;DEF;MASC;SG	NUM;NOM;FEM;SG
χοροί	plese	χορώ	plesti	N;NOM;MASC;PL	N;ACC;MASC;PL
χοροί	pleše	χορώ	pleš	N;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
ύπατος	konzul	ύπατος	konzul	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
ραντ	rand	ραντ	rand		
ραντ	rudd	ραντ	rudd		PROPN;NOM;MASC;SG
σίδηρο	železna	σίδηρος	železen	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
σίδηρο	železa	σίδηρος	železo	N;NOM;NEUT;SG	N;GEN;NEUT;SG
βιολογική	biološke	βιολογικός	biološki	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
βιολογική	biološki	βιολογικός	biološki	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
ιδανική	ideal	ιδανικός	ideati	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
τσάι	tea	τσάι	tea	N;NOM;NEUT;SG	
περιφερειών	regije	περιφέρεια	regija	N;GEN;FEM;PL	N;NOM;FEM;PL
φλάνδρα	flandriji	φλάνδρα	flandrija	PROPN;ACC;FEM;SG	N;NOM;FEM;SG
πειραματικά	eksperimentalno	πειραματικά	eksperimentalno	ADV	ADJ;NOM;NEUT;SG
πειραματικά	poskusni	πειραματικά	poskusen	ADV	ADJ;NOM;DEF;MASC;SG
πειραματικά	poskusnih	πειραματικά	poskusen	ADV	ADJ;GEN;MASC;PL
πειραματικά	poskusna	πειραματικά	poskusen	ADV	ADJ;NOM;FEM;SG
όγδοο	osmi	όγδοο	osmi	N;NOM;NEUT;SG	ADJ;NOM;MASC;PL
όγδοο	osma	όγδοο	osma	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
όγδοο	eighth	όγδοο	eighth	N;NOM;NEUT;SG	
όγδοο	osmo	όγδοο	osmi	N;NOM;NEUT;SG	ADJ;ACC;NEUT;SG
ασυνήθιστα	nenavaden	ασυνήθιστο	nenavaden	ADV	ADJ;NOM;INDF;MASC;SG
ασυνήθιστα	nenavadna	ασυνήθιστο	nenavaden	ADV	ADJ;NOM;FEM;SG
ασυνήθιστα	nenavadno	ασυνήθιστο	nenavaden	ADV	ADJ;NOM;NEUT;SG
ασυνήθιστα	nenavadne	ασυνήθιστο	nenavaden	ADV	ADJ;NOM;FEM;PL
αφίσες	plakate	αφίσης	plakat	N;NOM;FEM;PL	N;ACC;MASC;PL
πρέσβη	veleposlanik	πρέσβη	veleposlanik	N;ACC;MASC;SG	N;NOM;MASC;SG
πρέσβη	ambasador	πρέσβη	ambasador	N;ACC;MASC;SG	N;NOM;MASC;SG
νάπολι	napoli	νάπολι	napoli		PROPN;NOM;MASC;SG
σοπράνο	soprano	σοπράνο	soprano		N;NOM;MASC;SG
πρωτεΐνη	beljakovin	πρωτεύνω	beljakovina	N;NOM;FEM;SG	N;GEN;FEM;PL
πρωτεΐνη	proteini	πρωτεύνω	protein	N;NOM;FEM;SG	N;NOM;MASC;PL
πρωτεΐνη	beljakovine	πρωτεύνω	beljakovina	N;NOM;FEM;SG	N;NOM;FEM;PL
ερμιόνη	hermiona	ερμιόνη	hermion	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
συλλογικά	kolektivno	συλλογικά	kolektiven	ADV	ADJ;NOM;NEUT;SG
συλλογικά	kolektivna	συλλογικά	kolektiven	ADV	ADJ;NOM;FEM;SG
συλλογικά	kolektivno	συλλογικά	kolektiven	ADV	ADJ;NOM;NEUT;SG
συλλογικά	kolektiv	συλλογικά	kolektiv	ADV	N;NOM;MASC;SG
εκτεταμένο	obširno	εκτεταμένος	obširen	ADJ;NOM;NEUT;SG	ADV
εκτεταμένο	obsežno	εκτεταμένος	obsežno	ADJ;NOM;NEUT;SG	ADV
εκτεταμένο	obsežne	εκτεταμένος	obsežen	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
εκτεταμένο	razširjeni	εκτεταμένος	razširjen	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;V.PTCP
γραφές	pisanja	γραφή	pisanje	N;NOM;FEM;PL	N;GEN;NEUT;SG
πρωτεύοντα	primati	πρωτεύων	primati	ADV	N;NOM;MASC;PL
πόροι	vire	πόρος	vir	N;NOM;MASC;PL	N;ACC;MASC;PL
χουσεΐν	husein	χούσεχν	husein	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
σλαβική	slav	σλαβικός	slav	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
σίλβα	silva	σίλβα	silva		N;NOM;MASC;SG
στιλ	steele	στιλ	steel	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG
συνθετικό	sintetične	συνθετικός	sintetičen	N;NOM;NEUT;SG	ADJ;NOM;FEM;PL
συνθετικό	sintetična	συνθετικός	sintetičen	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
συνθετικό	sintetični	συνθετικός	sintetičen	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
συνθετικό	sintetičnih	συνθετικός	sintetičen	N;NOM;NEUT;SG	ADJ;GEN;MASC;PL
εισαγγελέα	tožilec	εισαγγελέας	tožilec	N;GEN;MASC;SG	N;NOM;MASC;SG
εισαγγελέα	tožilka	εισαγγελέας	tožilka	N;GEN;MASC;SG	N;NOM;FEM;SG
παράμετροι	parametre	παράμετρος	parameter	N;NOM;FEM;PL	N;ACC;MASC;PL
παράμετροι	parametra	παράμετρος	parameter	N;NOM;FEM;PL	N;NOM;MASC;SG
εναλλακτικό	alternative	εναλλακτικός	alternativa	ADJ;NOM;NEUT;SG	N;NOM;FEM;PL
εναλλακτικό	alternativa	εναλλακτικός	alternativa	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG
αλάσκα	aljaske	αλάσκα	aljaski	PROPN;NOM;FEM;SG	N;NOM;FEM;PL
αλάσκα	aljasko	αλάσκα	aljasko	PROPN;NOM;FEM;SG	N;ACC;FEM;SG
αλάσκα	aljaski	αλάσκα	aljaski	PROPN;NOM;FEM;SG	N;DAT;FEM;SG
τεχνίτες	obrtnikov	τεχνίτης	obrtnik	N;NOM;MASC;PL	N;GEN;MASC;PL
ρίμαν	riemannova	ρίμα	riemannov		N;NOM;FEM;SG
έτοιμη	pripravljeni	έτοιμος	pripravljen	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
καταγράφηκε	posnet	καταγράφω	posnet	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
καταγράφηκε	posneto	καταγράφω	posnet	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
καταγράφηκε	zabeleži	καταγράφω	zabelež	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;SG;3;PRS;FIN
καταγράφηκε	zabeleženo	καταγράφω	zabeležen	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
καταλονία	kataloniji	καταλονία	katalonija	PROPN;ACC;FEM;SG	N;DAT;FEM;SG
απότομη	strmo	απότομος	strmo	N;NOM;FEM;SG	ADV
απότομη	nenadna	απότομος	nenaden	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
δόκτωρ	zdravnik	δόκτωρ	zdravnik		N;NOM;MASC;SG
δόκτωρ	zdravnika	δόκτωρ	zdravnik		N;ACC;MASC;SG
δόκτωρ	zdravnica	δόκτωρ	zdravnica		N;NOM;FEM;SG
δόκτωρ	doktor	δόκτωρ	doktor		N;NOM;MASC;SG
πολλαπλά	večkratni	πολλαπλά	večkraten	ADV	ADJ;NOM;MASC;SG
ντένις	dennis	ντένις	dennis		PROPN;NOM;MASC;SG
ντένις	denis	ντένις	denis		PROPN;NOM;MASC;SG
ντένις	denis	ντένις	denis		PROPN;NOM;MASC;SG
μποντ	vez	μποντ	vez		N;NOM;FEM;SG
μποντ	bond	μποντ	bond		
όουεν	owen	όουεν	owen		N;NOM;MASC;SG
ότο	otto	ότο	otto		PROPN;NOM;MASC;SG
βομβαρδιστικά	bombniki	βομβαρδιστικά	bombnik	ADV	N;NOM;MASC;PL
γκυ	guy	γκυ	guy		
γκυ	tip	γκυ	tip		N;NOM;MASC;SG
βίντσι	vitel	βίντσι	viteti		N;NOM;MASC;SG
βίντσι	vinci	βίντσι	vinec		N;NOM;MASC;SG
σάββα	sava	σάββα	sava	PROPN;ACC;MASC;SG	N;NOM;FEM;SG
γκαρσία	garcia	γκαρσία	garcia		N;NOM;MASC;SG
ροές	tokov	ροή	tok	N;NOM;FEM;PL	N;GEN;MASC;PL
ροές	tokov	ροή	tok	N;NOM;FEM;PL	N;GEN;MASC;PL
έρνεστ	ernest	έρνεστ	ernest		N;NOM;MASC;SG
μουσουλμανική	muslimani	μουσουλμανικός	musliman	ADJ;NOM;FEM;SG	N;NOM;MASC;PL
μουσουλμανική	musliman	μουσουλμανικός	musliman	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
ακτιβιστές	aktivistov	ακτιβιστής	aktivist	N;NOM;MASC;PL	N;GEN;MASC;PL
σύνηθες	običajno	σύνηθος	običajno	ADJ;NOM;NEUT;SG	ADV
συλληφθεί	ujeta	συλλαμβάνω	ujeti	V;PFV;NFIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
συλληφθεί	ujet	συλλαμβάνω	ujet	V;PFV;NFIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
πολύτιμο	dragoceni	πολύτιμο	dragocen	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
πολύτιμο	dragocene	πολύτιμο	dragocen	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
οργανικά	organsko	οργανικά	organski	ADV	ADJ;NOM;NEUT;SG
οργανικά	organska	οργανικά	organski	ADV	ADJ;NOM;FEM;SG
οργανικά	organski	οργανικά	organski	ADV	ADJ;NOM;DEF;MASC;SG
οργανικά	ekološko	οργανικά	ekološki	ADV	ADJ;NOM;NEUT;SG
φανταστικό	fantastični	φανταστικός	fantastičen	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
φανταστικό	fantastično	φανταστικός	fantastično	ADJ;NOM;NEUT;SG	ADV
στρατηγικές	strategij	στρατηγικός	strategija	N;NOM;FEM;PL	N;GEN;FEM;PL
καθημερινές	delavnik	καθημερινός	delavnik	ADJ;NOM;FEM;PL	N;NOM;MASC;SG
καθημερινές	dnevno	καθημερινός	dnevno	ADJ;NOM;FEM;PL	ADV
καθημερινές	dnevna	καθημερινός	dneven	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
καθημερινές	dnevni	καθημερινός	dneven	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
πολυπλοκότητα	zapletenost	πολυπλοκότητα	zapletenost	N;ACC;FEM;SG	N;NOM;FEM;SG
πολυπλοκότητα	zapletenosti	πολυπλοκότητα	zapletenost	N;ACC;FEM;SG	N;GEN;FEM;SG
ιβ	eva	ιβ	eva	NUM;NOM;MASC;SG	PROPN;NOM;FEM;SG
ιβ	eve	ιβ	ev	NUM;NOM;MASC;SG	
απειλεί	grožnja	απειλώ	grožnja	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;SG
κριθεί	sojeno	κρίσκω	sojen	V;PFV;NFIN;PASS	
όττο	otto	όττο	otto	N	PROPN;NOM;MASC;SG
βράχος	skalo	βράχος	skala	N;NOM;MASC;SG	N;ACC;FEM;SG
συνέχειες	nadaljevanja	συνέχεια	nadaljevanje	N;NOM;FEM;PL	N;GEN;NEUT;SG
στάσεις	ustavi	στάση	ustaviti	N;NOM;FEM;PL	V;PFV;IND;SG;3;PRS;FIN
προϋπολογισμού	proračun	προϋπολογισμός	proračun	N;GEN;MASC;SG	N;NOM;MASC;SG
εστίες	izbruhov	εστία	izbruh	N;NOM;FEM;PL	N;GEN;MASC;PL
κατασκευαστής	proizvajalca	κατασκευαστής	proizvajalec	N;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
καντάφι	gadafi	καντάφι	gadafa		N;NOM;MASC;SG
σουρινάμ	surinam	σουρινάμ	surina		N;DAT;FEM;SG
ρότερνταμ	rotterdam	ρότερνταμα	rotterda	ADV;CMPR	N;DAT;FEM;PL
χορν	horne	χορν	horen		ADJ;NOM;MASC;SG
χορν	roga	χορν	rog		N;GEN;MASC;SG
χορν	rog	χορν	rog		N;NOM;MASC;SG
χορν	horn	χορν	horen		
βέλη	puščic	βέλης	puščica	N;NOM;NEUT;PL	N;GEN;FEM;PL
βέλη	pikado	βέλης	pikada	N;NOM;NEUT;PL	N;NOM;FEM;SG
γκράχαμ	graham	γκράχαμ	grahati		N;DAT;MASC;SG
δοκιμασία	test	δοκιμασία	test	N;ACC;FEM;SG	N;NOM;MASC;SG
δοκιμασία	preskus	δοκιμασία	preskus	N;ACC;FEM;SG	N;NOM;MASC;SG
δοκιμασία	preizkus	δοκιμασία	preizkus	N;ACC;FEM;SG	N;NOM;MASC;SG
νύχια	nohtov	νύχιος	noht	N;NOM;NEUT;PL	N;GEN;MASC;PL
νύχια	krempljev	νύχιος	kremplj	N;NOM;NEUT;PL	N;GEN;MASC;PL
νύχια	kremplje	νύχιος	kremplji	N;NOM;NEUT;PL	N;ACC;MASC;PL
προτεστάντες	protestantske	προτεστάν	protestantski	N;NOM;MASC;PL	ADJ;NOM;FEM;PL
αναμενόμενο	pričakovali	αναμενόμενο	pričakovati	ADJ;NOM;NEUT;SG	V;IPFV;MASC;PL;V.PTCP
τζιοβάνι	giovanni	τζιοβάνι	giovanen		PROPN;NOM;MASC;SG
γιούτα	utah	γιούτα	uta		PROPN;NOM;MASC;SG
κλίμακες	tehtnica	κλίμαι	tehtnica	N;NOM;FEM;PL	N;NOM;FEM;SG
επανένωση	srečanje	επανένωση	srečanje	N;ACC;FEM;SG	N;NOM;NEUT;SG
επανένωση	snidenje	επανένωση	snidenje	N;ACC;FEM;SG	N;NOM;NEUT;SG
λουίτζι	luigi	λουίτζι	luiga		ADJ;NOM;DEF;MASC;SG
γκριν	greene	γκριν	green		N;NOM;MASC;SG
γκριν	green	γκριν	green		
τροχούς	kolesa	τροχός	koleso	N;ACC;MASC;PL	N;NOM;NEUT;PL
αποκλειστική	izključno	αποκλειστικός	izključno	ADJ;NOM;FEM;SG	ADV
αποκλειστική	ekskluzivno	αποκλειστικός	ekskluzivno	ADJ;NOM;FEM;SG	ADV
διάδρομο	steza	διάδρομος	steza	N;ACC;MASC;SG	N;NOM;FEM;SG
διάδρομο	koridor	διάδρομος	koridor	N;ACC;MASC;SG	N;NOM;MASC;SG
διάδρομο	hodnik	διάδρομος	hodnik	N;ACC;MASC;SG	N;NOM;MASC;SG
αρμενίων	armenski	αρμένιος	armenski	PROPN;GEN;MASC;PL	ADJ;NOM;DEF;MASC;SG
μεταβατική	prehodne	μεταβατικός	prehoden	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
σωτήρα	rešitelj	σωτήρα	rešitelj	N;ACC;MASC;SG	N;NOM;MASC;SG
σωτήρα	odrešenik	σωτήρα	odrešenik	N;ACC;MASC;SG	N;NOM;MASC;SG
σωτήρα	rešitelj	σωτήρα	rešitelj	N;ACC;MASC;SG	N;NOM;MASC;SG
αρχοντικό	dvorcu	αρχοντικός	dvorec	N;NOM;NEUT;SG	N;DAT;MASC;SG
φοίνιξ	phoenix	φοίνιξ	phoenixa	PROPN;NOM;FEM;SG	N;NOM;MASC;SG
βρω	poišči	βρω	poiskati	V;IPFV;IND;SG;1;FIN;ACT	V;PFV;IMP;SG;2;FIN
βρω	najdi	βρω	najdi	V;IPFV;IND;SG;1;FIN;ACT	V;PFV;IMP;SG;2;FIN
θυσίες	žrtvovanja	θυσία	žrtvovanje	N;NOM;FEM;PL	N;GEN;NEUT;PL
θυσίες	žrtvovanje	θυσία	žrtvovanje	N;NOM;FEM;PL	N;NOM;NEUT;SG
θυσίες	žrtvovanja	θυσία	žrtvovanje	N;NOM;FEM;PL	N;GEN;NEUT;PL
θυσίες	žrtvovanje	θυσία	žrtvovanje	N;NOM;FEM;PL	N;NOM;NEUT;SG
πιστή	zvesti	πιστός	zvesti	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
πιστή	zvesta	πιστός	zvest	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
πιστή	zvesto	πιστός	zvesto	ADJ;NOM;FEM;SG	ADV
πιστή	zvesta	πιστός	zvest	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
πιστή	zvesti	πιστός	zvesti	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
παραγγελίες	naročila	παραγγελία	naročiti	N;NOM;FEM;PL	V;PFV;FEM;SG;V.PTCP
παραγγελίες	ukaz	παραγγελία	ukaz	N;NOM;FEM;PL	N;NOM;MASC;SG
τραγουδάει	zapoje	τραγούδαι	zapeti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
τραγουδάει	pojem	τραγούδαι	pojem	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;MASC;SG
τραγουδάει	petje	τραγούδαι	petje	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
τραγουδάει	petja	τραγούδαι	petje	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;GEN;NEUT;SG
υπερασπιστεί	braniti	υπερασπίζω	braniti	V;PFV;NFIN;PASS	V;IPFV;NFIN
υπερασπιστεί	branili	υπερασπίζω	braniti	V;PFV;NFIN;PASS	V;IPFV;MASC;PL;V.PTCP
υπερασπιστεί	brani	υπερασπίζω	braniti	V;PFV;NFIN;PASS	V;IPFV;IND;SG;3;PRS;FIN
στατιστικές	statistika	στατιστικός	statistika	ADJ;NOM;FEM;PL	N;NOM;FEM;SG
στατιστικές	statistike	στατιστικός	statistika	ADJ;NOM;FEM;PL	N;NOM;FEM;PL
στατιστικές	statistiko	στατιστικός	statistika	ADJ;NOM;FEM;PL	N;ACC;FEM;SG
ασφαλές	varni	ασφαλής	varen	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL
ασφαλές	varno	ασφαλής	varno	ADJ;NOM;NEUT;SG	ADV
ασφαλές	varno	ασφαλής	varno	ADJ;NOM;NEUT;SG	ADV
σέφιλντ	sheffield	σέφιλντ	sheffield		PROPN;NOM;MASC;SG
φριτς	fritz	φριτς	fritz		N;NOM;MASC;SG
δάπεδο	podi	δάπεδο	poditi	N;NOM;NEUT;SG	N;NOM;MASC;PL
δάπεδο	tla	δάπεδο	tla	N;NOM;NEUT;SG	N;NOM;NEUT;PL
πετάει	muhe	πετώ	muha	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;FEM;PL
πετάει	muh	πετώ	muha	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;GEN;FEM;SG
καταστροφική	katastrofalne	καταστροφικός	katastrofalen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
καταστροφική	katastrofalno	καταστροφικός	katastrofalno	ADJ;NOM;FEM;SG	ADV
καταστροφική	uničujoče	καταστροφικός	uničujoč	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL;V.PTCP
καταστροφική	katastrofalne	καταστροφικός	katastrofalen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
καταστροφική	katastrofalno	καταστροφικός	katastrofalno	ADJ;NOM;FEM;SG	ADV
πκε	ire	πκε	ire	NUM;NOM;NEUT;SG	
πενσυλβάνια	pensilvaniji	πενσυλβάνιος	pensilvanija	N;NOM;NEUT;PL	N;DAT;FEM;SG
έντγκαρ	edgar	έντγκαρ	edgar	V;PFV;IND;SG;3;PST;FIN;PASS	N;NOM;MASC;SG
βαλκανική	balkana	βαλκανικός	balkana	ADJ;NOM;FEM;SG	N;GEN;MASC;SG
βαλκανική	balkan	βαλκανικός	balkan	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
θεοδόσιος	teodozij	θεοδόσιος	teodozija	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
προωθήθηκε	povišan	προωθώ	povišan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
προωθήθηκε	spodbujati	προωθώ	spodbujati	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;NFIN
βαλτικής	baltskem	βαλτικός	baltski	ADJ;GEN;FEM;SG	ADJ;DAT;MASC;SG
ρομαντική	romantično	ρομαντικός	romantičen	ADJ;NOM;FEM;SG	ADV
κόμβοι	vozlišč	κόμβος	vozlišče	N;NOM;MASC;PL	N;GEN;NEUT;PL
κόμβοι	vozlov	κόμβος	vozel	N;NOM;MASC;PL	N;GEN;MASC;PL
κοιλάδες	dolin	κοιλάδα	dolina	N;NOM;FEM;PL	N;GEN;FEM;PL
ενεργητικό	sredstva	ενεργητικός	sredstvo	ADJ;NOM;NEUT;SG	N;NOM;NEUT;PL
