של	shel	של	shel	PART;GEN	N;INDF;MASC;SG
מיס	dor	מיס	dor		N;INDF;MASC;SG
מיס	domnisoara	מיס	domnisoara		N;DEF;FEM;SG
מיס	domnișoară	מיס	domnișoară		N;INDF;FEM;SG
גיר	creta	גיר	creta		N;DEF;FEM;SG
גיר	cretă	גיר	cretă		N;INDF;FEM;SG
ויין	wayne	ויין	waynă	PROPN	PROPN
אחרונה	ultimele	אחרון	ultim	ADJ;FEM;SG	NUM;DEF;FEM;PL
אחרונה	ultima	אחרון	ultim	ADJ;FEM;SG	NUM;DEF;FEM;SG
אחרונה	ultimul	אחרון	ultim	ADJ;FEM;SG	NUM;DEF;MASC;SG
אחרונה	last	אחרון	last	ADJ;FEM;SG	N;INDF;MASC;SG
ספיר	safire	ספיר	safire	PROPN	N;INDF;FEM;PL
ספיר	sapir	ספיר	sapir	PROPN	N;INDF;MASC;SG
ספיר	safir	ספיר	safir	PROPN	N;INDF;MASC;SG
שון	shawn	שון	shawn	PROPN	PROPN
שון	sean	שון	sean	PROPN	PROPN
צדקה	caritabilă	צדקה	caritabil	N;FEM;SG	ADJ;INDF;FEM;SG
צדקה	caritabile	צדקה	caritabil	N;FEM;SG	ADJ;INDF;FEM;PL
לוב	libiei	לוב	libie	PROPN	PROPN;DEF;FEM;SG
לוב	libia	לוב	libie	PROPN	PROPN
פולני	poloneze	פולני	polonez	PROPN	ADJ;INDF;FEM;PL
פולני	poloneză	פולני	polonez	PROPN	ADJ;INDF;FEM;SG
פולני	polonez	פולני	polonez	PROPN	ADJ;INDF;MASC;SG
ציורי	grafic	ציורי	grafic	N;PSSD;MASC;PL	ADV
ציורי	grafică	ציורי	grafic	N;PSSD;MASC;PL	N;INDF;FEM;SG
ציורי	pitoresc	ציורי	pitori	N;PSSD;MASC;PL	ADJ;INDF;MASC;SG
רונן	ronan	רונן	ronan	PROPN	PROPN
מייל	mile	מייל	milă	PROPN	
מייל	milă	מייל	milă	PROPN	N;INDF;FEM;SG
הארד	bronz	ה"הארד	bronz	PROPN	N;INDF;MASC;SG
מוגן	protejate	מוגן	protejat	ADJ;MASC;SG	ADJ;INDF;FEM;PL
סאו	são	סאה	são	PROPN	PROPN
אימונים	antrenament	אימון	antrenament	N;MASC;PL	N;INDF;MASC;SG
אימונים	pregătire	אימון	pregătire	N;MASC;PL	N;INDF;FEM;SG
אימונים	formare	אימון	formare	N;MASC;PL	N;INDF;FEM;SG
מחדל	prestabilită	מחדל	prestabilit		ADJ;INDF;FEM;SG
מחדל	implicite	מחדל	implicit		ADJ;INDF;FEM;PL
מחדל	prestabilit	מחדל	prestabilit		ADV
מחדל	implicit	מחדל	implicit		ADV
מחדל	implicită	מחדל	implicit		ADJ;INDF;FEM;SG
משרה	iov	משרה	iov	N;FEM;SG	
טניס	tenisul	טניס	tenis	PROPN	N;DEF;MASC;SG
טניס	tenis	טניס	tenis	PROPN	N;INDF;MASC;SG
שקט	liniste	שקט	liniste	N;MASC;SG	
ברוקס	brooks	ברוקס	brooks	PROPN	PROPN
חוצה	traversare	חוצה	traversare	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;SG
חוצה	traversarea	חוצה	traversare	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
חוצה	trecere	חוצה	trecere	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;SG
חוצה	traverse	חוצה	travers	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;PL
וורנר	werner	וורנר	werner	PROPN	PROPN
וורנר	warner	וורנר	warner	PROPN	PROPN
מתקבל	acceptabil	התקבל	acceptabil	V;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
מתקבל	acceptabile	התקבל	acceptabil	V;MASC;SG;V.PTCP	ADJ;INDF;FEM;PL
מתקבל	acceptabilă	התקבל	acceptabil	V;MASC;SG;V.PTCP	ADJ;INDF;FEM;SG
קולה	cocs	קולה	cocs		N;INDF;MASC;SG
קולה	cocaină	קולה	cocaină		N;INDF;FEM;SG
גני	grădini	גני	grădină	PROPN	N;INDF;FEM;PL
גני	grădinile	גני	grădină	PROPN	N;DEF;FEM;PL
גני	gardens	גני	gardens	PROPN	N;INDF;MASC;SG
מילאן	milan	מילאן	milan	PROPN	PROPN
מילאן	milano	מילאן	milano	PROPN	PROPN
התביעה	acuzare	התביע	acuzare	PROPN	N;INDF;FEM;SG
התביעה	acuzarea	התביע	acuzare	PROPN	N;DEF;FEM;SG
דייגו	diego	דייגו	diego	PROPN	PROPN
עצום	enorm	עצום	enorm	ADJ;MASC;SG	
עצום	enorme	עצום	enorm	ADJ;MASC;SG	ADJ;INDF;FEM;PL
עצום	extraordinar	עצום	extraordinar	ADJ;MASC;SG	ADV
עצום	imense	עצום	imens	ADJ;MASC;SG	ADJ;INDF;FEM;PL
עצום	vaste	עצום	vast	ADJ;MASC;SG	ADJ;INDF;FEM;PL
בריכת	piscina	בריכה	piscină	N;PSSD;FEM;SG	N;DEF;FEM;SG
בריכת	biliard	בריכה	biliard	N;PSSD;FEM;SG	N;INDF;MASC;SG
בריכת	piscină	בריכה	piscină	N;PSSD;FEM;SG	N;INDF;FEM;SG
קיצוני	extremist	קיצוני	extremist	N;MASC;SG	ADJ;INDF;MASC;SG
קיצוני	extremiste	קיצוני	extremist	N;MASC;SG	ADJ;INDF;FEM;PL
קיצוני	radical	קיצוני	radical	N;MASC;SG	ADV
קיצוני	radicale	קיצוני	radical	N;MASC;SG	ADJ;INDF;FEM;PL
קיצוני	radicală	קיצוני	radical	N;MASC;SG	ADJ;INDF;FEM;SG
קיצוני	extremă	קיצוני	extrem	N;MASC;SG	ADJ;INDF;FEM;SG
קיצוני	extrem	קיצוני	extrem	N;MASC;SG	ADV;RL
קיצוני	extrema	קיצוני	extrema	N;MASC;SG	
קיצוני	extreme	קיצוני	extremă	N;MASC;SG	
בהנחה	presupunând	בהנחה	presupune		V;V.MSDR
סכסוך	conflicte	סכסוך	conflict	N;MASC;SG	N;INDF;FEM;PL
בלום	blum	בלום	blum	PROPN	N;INDF;MASC;SG
בלום	bloom	בלום	bloom	PROPN	N;INDF;MASC;SG
שאן	shan	שאן	shan	PROPN	PROPN
היסטוריון	istoric	היסטוריון	istoric	N;MASC;SG	ADJ;INDF;MASC;SG
עשירה	rich	עשיר	rich	ADJ;FEM;SG	PROPN
מחברת	caiet	חיבר	caiet	V;FEM;SG;V.PTCP;ACT	N;INDF;MASC;SG
מחברת	notebook	חיבר	notebook	V;FEM;SG;V.PTCP;ACT	N;INDF;MASC;SG
מבצעי	operațională	מבצעי	operațional	ADJ;MASC;PL	ADJ;INDF;FEM;SG
מבצעי	operațional	מבצעי	operațional	ADJ;MASC;PL	ADJ;INDF;MASC;SG
רודולף	rudolph	רודולף	rudolph	PROPN	PROPN
רודולף	rudolf	רודולף	rudolf	PROPN	PROPN
רודולף	rudolf	רודולף	rudolf	PROPN	PROPN
בטון	concret	בטון	concret	PROPN	ADJ;INDF;MASC;SG
בטון	beton	בטון	beton	PROPN	N;INDF;MASC;SG
בטון	concrete	בטון	concret	PROPN	ADJ;INDF;FEM;PL
הלשכה	biroul	הלשכה	birou		N;DEF;MASC;SG
הבעלים	proprietar	הבעל	proprietar	N;MASC;PL	N;INDF;MASC;SG
הבעלים	proprietarul	הבעל	proprietar	N;MASC;PL	N;DEF;MASC;SG
גרנט	subvenție	גרנט	subvenție	PROPN	N;INDF;FEM;SG
גרנט	grant	גרנט	grant	PROPN	N;INDF;MASC;SG
ענת	anat	ענת	anat	PROPN	PROPN
תשתית	infrastructuri	תשתית	infrastructură	N;FEM;SG	N;INDF;FEM;PL
הקיר	peretele	הקיר	perete	PROPN	N;DEF;MASC;SG
הקיר	wall	הקיר	wall	PROPN	PROPN
הקיר	zid	הקיר	zid	PROPN	N;INDF;MASC;SG
הקיר	zidul	הקיר	zid	PROPN	N;DEF;MASC;SG
הקיר	perete	הקיר	perete	PROPN	N;INDF;MASC;SG
חניבעל	hannibal	חניבעל	hannibal		N;INDF;MASC;SG
נוצרת	generată	נוצרת	genera	V;FEM;SG;V.PTCP;MID	ADJ;INDF;FEM;SG
נוצרת	generate	נוצרת	generat	V;FEM;SG;V.PTCP;MID	ADJ;INDF;FEM;PL
נוצרת	generat	נוצרת	genera	V;FEM;SG;V.PTCP;MID	ADJ;INDF;MASC;SG
ידיעה	știind	ידיעה	ști	N;FEM;SG	V;V.MSDR
ידיעה	stiind	ידיעה	sti	N;FEM;SG	V;V.MSDR
קורבן	sacrificii	קורבן	sacrificiu	N;MASC;SG	N;INDF;FEM;PL
נבחרו	alese	נבחר	ales	V;PL;3;PST;MID	ADJ;INDF;FEM;PL
נבחרו	aleasă	נבחר	ales	V;PL;3;PST;MID	ADJ;INDF;FEM;SG
נבחרו	ales	נבחר	ales	V;PL;3;PST;MID	ADV
נבחרו	selectate	נבחר	selecta	V;PL;3;PST;MID	ADJ;INDF;FEM;PL
נבחרו	selectată	נבחר	selecta	V;PL;3;PST;MID	ADJ;INDF;FEM;SG
נבחרו	selectat	נבחר	selectat	V;PL;3;PST;MID	ADJ;INDF;MASC;SG
האמינו	crezut	האמין	crede	V;PL;3;PST;ACT	ADJ;INDF;MASC;SG
גדלים	creste	גודל	creste	N;MASC;PL	V;IND;SG;3;PRS;FIN
גדלים	crească	גודל	crește	N;MASC;PL	V;SBJV;3;PRS;FIN
גדלים	crește	גודל	crește	N;MASC;PL	V;IND;SG;3;PRS;FIN
גדלים	cresc	גודל	crește	N;MASC;PL	V;IND;PL;3;PRS;FIN
גדלים	creşte	גודל	creşte	N;MASC;PL	V;IND;SG;3;PRS;FIN
מאייר	mayer	מאייר	mayer	PROPN	PROPN
מאייר	meier	מאייר	meier	PROPN	PROPN
מאייר	meyer	מאייר	meyer	PROPN	PROPN
המוסר	moralitatea	המוסר	moralitate		N;DEF;FEM;SG
המוסר	moralitate	המוסר	moralitate		N;INDF;FEM;SG
באיירן	bayern	אייר	bayern	PROPN	PROPN
לביא	lavi	הביא	lav	PROPN	PROPN
הרצוג	herzog	הרצוג	herzog	PROPN	PROPN
פתיחה	deschid	פתיחה	deschide	N;FEM;SG	V;IND;PL;3;PRS;FIN
עובדיה	obadiah	עובדיה	obadiah	PROPN	
מעיד	indicativ	העיד	indicativ	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;MASC;SG
מעיד	orientative	העיד	orientativ	V;MASC;SG;V.PTCP;ACT	ADJ;INDF;FEM;PL
פרח	floarea	פרח	floare	PROPN	N;DEF;FEM;SG
פרח	floare	פרח	floare	PROPN	N;INDF;FEM;SG
פרח	florii	פרח	floare	PROPN	N;INDF;FEM;PL
פרח	floricica	פרח	floricica	PROPN	N;DEF;FEM;SG
הכתיב	dictat	הכתיב	dicta	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
חוסה	jose	חוסה	jose	PROPN	PROPN
חוסה	josé	חוסה	josé	PROPN	PROPN
סמלי	simbolic	סמל	simbolic		ADV
סמלי	simbolică	סמל	simbolic		ADJ;INDF;FEM;SG
המלחמות	razboaie	המלחמות	razboi	N;FEM;PL	ADJ;INDF;FEM
הביטלס	beatles	הביטלס	beatles	PROPN	PROPN
התאריך	data	התאריך	dată	ADV	N;DEF;FEM;SG
התאריך	dată	התאריך	dată	ADV	N;INDF;FEM;SG
אקדמית	academic	אקדמי	academic	ADV	ADJ;INDF;MASC;SG
אקדמית	academică	אקדמי	academic	ADV	ADJ;INDF;FEM;SG
אקדמית	academice	אקדמי	academic	ADV	ADJ;INDF;FEM;PL
היסודי	elementar	היסודי	elementar	PROPN	ADJ;INDF;MASC;SG
היסודי	elementară	היסודי	elementar	PROPN	ADJ;INDF;FEM;SG
היסודי	elementare	היסודי	elementar	PROPN	ADJ;INDF;FEM;PL
נדחתה	respins	נדחה	respinge	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
נדחתה	respinsă	נדחה	respinge	V;FEM;SG;3;PST;MID	ADJ;INDF;FEM;SG
נדחתה	refuzată	נדחה	refuza	V;FEM;SG;3;PST;MID	ADJ;INDF;FEM;SG
נדחתה	negat	נדחה	nega	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
נדחתה	refuzat	נדחה	refuza	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
מתקני	facilitati	מתקן	facilitati	N;PSSD;MASC;PL	N;INDF;MASC;PL
מתקני	facilități	מתקן	facilitate	N;PSSD;MASC;PL	N;INDF;FEM;PL
ישנים	dormind	ישן	dormi	ADJ;MASC;PL	V;V.MSDR
ישנים	doarme	ישן	dormi	ADJ;MASC;PL	V;IND;SG;3;PRS;FIN
ישנים	dormit	ישן	dormi	ADJ;MASC;PL	ADJ;INDF;MASC;SG
רומי	rumi	רומי	rumi	PROPN	N;INDF;MASC;SG
רומי	romană	רומי	roman	PROPN	ADJ;INDF;FEM;SG
רומי	roman	רומי	roman	PROPN	N;INDF;MASC;SG
ממושך	prelungite	ממושך	prelungit	ADJ;MASC;SG	ADJ;INDF;FEM;PL
חורבן	distrugere	חורבן	distrugere	PROPN	N;INDF;FEM;SG
חורבן	distrugerea	חורבן	distrugere	PROPN	N;DEF;FEM;SG
חורבן	distrugeri	חורבן	distrugere	PROPN	N;INDF;FEM;PL
יפני	japonez	יפני	japonez	PROPN	ADJ;INDF;MASC;SG
יפני	japonezi	יפני	japonez	PROPN	N;INDF;MASC;PL
יפני	japoneze	יפני	japona	PROPN	ADJ;INDF;FEM;PL
יפני	japoneza	יפני	japoneză	PROPN	N;DEF;FEM;SG
יפני	japoneză	יפני	japonez	PROPN	ADJ;INDF;FEM;SG
צל	shadow	צל	shadow		N;INDF;MASC;SG
צל	umbră	צל	umbră		N;INDF;FEM;SG
צל	umbra	צל	umbră		N;DEF;FEM;SG
צל	umbră	צל	umbră		N;INDF;FEM;SG
צל	umbra	צל	umbră		N;DEF;FEM;SG
נסיעה	ride	נסיעה	rid	N;FEM;SG	
נסיעה	călătorind	נסיעה	călători	N;FEM;SG	V;V.MSDR
נסיעה	călătoresc	נסיעה	călători	N;FEM;SG	V;IND;PL;3;PRS;FIN
נסיעה	călătorii	נסיעה	călătorie	N;FEM;SG	N;INDF;FEM;PL
תושב	rezidente	תושב	rezidentă	N;MASC;SG	ADJ;INDF;FEM;PL
אימן	iman	אימן	iman	PROPN	
קלינטון	clinton	קלינטון	clinton	PROPN	PROPN
קסם	magice	קסם	magic		ADJ;INDF;FEM;PL
קסם	magie	קסם	magie		N;INDF;FEM;SG
קסם	magic	קסם	magic		ADJ;INDF;MASC;SG
קסם	magică	קסם	magic		ADJ;INDF;FEM;SG
קסם	magia	קסם	magie		N;DEF;FEM;SG
ברבים	plural	ברבי	plural		N;INDF;MASC;SG
מגדלי	towers	מגדל	towers	N;PSSD;MASC;PL	PROPN
מגדלי	turnuri	מגדל	turn	N;PSSD;MASC;PL	N;INDF;FEM;PL
מגדלי	turnurile	מגדל	turn	N;PSSD;MASC;PL	N;DEF;FEM;PL
מגדלי	crescătorii	מגדל	crescătoare	N;PSSD;MASC;PL	N;DEF;MASC;PL
יעד	destinația	יעד	destinație		N;DEF;FEM;SG
יעד	destinatie	יעד	destinatie		N;INDF;FEM;SG
יעד	destinație	יעד	destinație		N;INDF;FEM;SG
יעד	destinatia	יעד	destinatie		N;DEF;FEM;SG
יעד	tinta	יעד	tinta		N;DEF;FEM;SG
יעד	țintă	יעד	țintă		N;INDF;FEM;SG
יעד	gol	יעד	gol		N;INDF;MASC;SG
יעד	obiectiv	יעד	obiectiv		N;INDF;MASC;SG
יעד	scopul	יעד	scop		N;DEF;MASC;SG
הצביעו	vot	הצביע	vot	V;PL;3;PST;ACT	N;INDF;MASC;SG
הצביעו	votez	הצביע	vota	V;PL;3;PST;ACT	V;IND;SG;1;PRS;FIN
הצביעו	votează	הצביע	vota	V;PL;3;PST;ACT	V;IND;3;PRS;FIN
הצביעו	votati	הצביע	votati	V;PL;3;PST;ACT	V;IND;PL;2;PRS;FIN
הצביעו	votat	הצביע	vota	V;PL;3;PST;ACT	ADJ;INDF;MASC;SG
הצביעו	votată	הצביע	vota	V;PL;3;PST;ACT	ADJ;INDF;FEM;SG
מונע	condus	מונע	conduce		ADJ;INDF;MASC;SG
ברנר	brenner	ברנר	brenner	PROPN	PROPN
ריקוד	dance	ריקוד	dance	N;MASC;SG	
ריקוד	danseaza	ריקוד	dansează	N;MASC;SG	V;IND;SG;3;IPFV;FIN
ריקוד	dansează	ריקוד	dansa	N;MASC;SG	V;IND;3;PRS;FIN
ריקוד	dansez	ריקוד	dansez	N;MASC;SG	
ריקוד	dansând	ריקוד	dansa	N;MASC;SG	V;V.MSDR
אלגוריתם	algoritmi	אלגורי	algoritmu	PROPN	N;INDF;MASC;PL
אלגוריתם	algoritmul	אלגורי	algoritm	PROPN	N;DEF;MASC;SG
אלגוריתם	algoritm	אלגורי	algorit	PROPN	N;INDF;MASC;SG
קפיצה	sari	קפיצה	sare	N;FEM;SG	
קפיצה	sărituri	קפיצה	săritură	N;FEM;SG	N;INDF;FEM;PL
חאן	khan	ח'אן	khan	N;MASC;SG	PROPN
דינו	dino	דינו	dino		N;INDF;MASC;SG
בתוקף	valabil	בתוקף	valabil		ADJ;INDF;MASC;SG
בתוקף	valabile	בתוקף	valabil		ADJ;INDF;FEM;PL
בתוקף	valid	בתוקף	valid		ADJ;INDF;MASC;SG
בתוקף	valabilă	בתוקף	valabil		ADJ;INDF;FEM;SG
בתוקף	validă	בתוקף	valid		ADJ;INDF;FEM;SG
נאו	neo	נאו	neo	PROPN	N;INDF;MASC;SG
חמה	cald	חם	cald	PROPN	ADJ;INDF;MASC;SG
חמה	fierbinte	חם	fierbinte	PROPN	
חמה	calde	חם	cald	PROPN	ADJ;INDF;FEM;PL
חמה	cald	חם	cald	PROPN	ADJ;INDF;MASC;SG
חמה	caldă	חם	cald	PROPN	ADJ;INDF;FEM;SG
בנג	bang	בנג	bang	PROPN	N;INDF;MASC;SG
זמנים	times	זמן	times	N;MASC;PL	N;INDF;MASC;SG
בנויה	structurate	בנה	structurat	ADJ;FEM;SG	ADJ;INDF;FEM;PL
בנויה	construite	בנה	construit	ADJ;FEM;SG	ADJ;INDF;FEM;PL
בנויה	construita	בנה	construita	ADJ;FEM;SG	N;DEF;FEM;SG
בנויה	construite	בנה	construit	ADJ;FEM;SG	ADJ;INDF;FEM;PL
רנה	renee	רנה	renee	PROPN	PROPN
רנה	rené	רנה	rené	PROPN	PROPN
רנה	rene	רנה	rene	PROPN	PROPN
רנה	rené	רנה	rené	PROPN	PROPN
רנה	rene	רנה	rene	PROPN	PROPN
רנה	renee	רנה	renee	PROPN	PROPN
שווים	egal	שווה	egal	ADJ;MASC;PL	ADJ;INDF;MASC;SG
שווים	egal	שווה	egal	ADJ;MASC;PL	ADJ;INDF;MASC;SG
שווים	egală	שווה	egal	ADJ;MASC;PL	ADJ;INDF;FEM;SG
שווים	egala	שווה	egală	ADJ;MASC;PL	ADJ;DEF;FEM;SG
שווים	worth	שווה	worth	ADJ;MASC;PL	PROPN
נפלו	fell	נפל	fell	V;PL;3;PST	N;INDF;MASC;SG
נפלו	cazut	נפל	caze	V;PL;3;PST	ADJ;INDF;MASC;SG
נפלו	căzută	נפל	cădea	V;PL;3;PST	ADJ;INDF;FEM;SG
נפלו	căzut	נפל	cădea	V;PL;3;PST	V;MASC;SG;V.PTCP
מגוונים	divers	מגוון	divers	N;MASC;PL	ADJ;INDF;MASC;SG
גריי	gray	גריי	gray	PROPN	PROPN
גריי	gri	גריי	gri	PROPN	
גריי	grey	גריי	grey	PROPN	PROPN
גריי	gri	גריי	gri	PROPN	
החזק	țineți	החזק	ține		V;IND;PL;2;PRS;FIN
הוצע	sugerat	הוצע	sugera	V;MASC;SG;3;PST;PASS	ADJ;INDF;MASC;SG
הוצע	sugerate	הוצע	sugera	V;MASC;SG;3;PST;PASS	ADJ;INDF;FEM;PL
הברון	baron	הברון	baron	PROPN	N;INDF;MASC;SG
ההגירה	imigrare	ההגיר	imigrare	V;FEM;SG;3;PST;ACT	N;INDF;FEM;SG
ההגירה	ins	ההגיר	ins	V;FEM;SG;3;PST;ACT	N;INDF;MASC;SG
חדרה	hadera	חדרה	haderă	PROPN	N;DEF;FEM;SG
חדרה	cameră	חדרה	cameră	PROPN	N;INDF;FEM;SG
חדרה	camera	חדרה	cameră	PROPN	N;DEF;FEM;SG
מבוגרים	adulti	מבוגר	adult	N;MASC;PL	
בחוץ	afara	בחוץ	afara		ADV
בחוץ	afară	בחוץ	afară		ADV
בחוץ	afara	בחוץ	afara		ADV
בחוץ	afară	בחוץ	afară		ADV
פורסמה	postată	פורסם	posta	V;FEM;SG;3;PST;PASS	ADJ;INDF;FEM;SG
פורסמה	postat	פורסם	posta	V;FEM;SG;3;PST;PASS	ADJ;INDF;MASC;SG
מיידי	instantanee	מיידי	instantaneu	ADJ;MASC;SG	N;INDF;FEM;PL
מיידי	instantaneu	מיידי	instantaneu	ADJ;MASC;SG	ADV
מיידי	instant	מיידי	instant	ADJ;MASC;SG	
מיידי	imediate	מיידי	imediat	ADJ;MASC;SG	ADJ;INDF;FEM;PL
מיידי	instantaneu	מיידי	instantaneu	ADJ;MASC;SG	ADV
מיידי	instantanee	מיידי	instantaneu	ADJ;MASC;SG	N;INDF;FEM;PL
בעייתי	problematice	בעייתי	problematic	ADJ;MASC;SG	ADJ;INDF;FEM;PL
בעייתי	problematic	בעייתי	problematic	ADJ;MASC;SG	ADV
כימי	chimice	כימי	chimic	PROPN	ADJ;INDF;FEM;PL
כימי	chimic	כימי	chimic	PROPN	ADJ;INDF;MASC;SG
סטפן	ștefan	סטפן	ștefan	PROPN	PROPN
סטפן	stefan	סטפן	stefan	PROPN	PROPN
סטפן	ştefan	סטפן	ştefan	PROPN	PROPN
סטפן	stephan	סטפן	stephan	PROPN	PROPN
המועמד	candidată	המועמד	candidată	PROPN	ADJ;INDF;FEM;SG
המועמד	candidatul	המועמד	candidat	PROPN	N;DEF;MASC;SG
המועמד	candidat	המועמד	candidat	PROPN	N;INDF;MASC;SG
תרופה	cure	תרופה	cur	N;FEM;SG	N;INDF;FEM;PL
תרופה	vindeca	תרופה	vindeca	N;FEM;SG	V;IND;SG;3;IPFV;FIN
תרופה	droguri	תרופה	drog	N;FEM;SG	N;INDF;FEM;PL
אדר	adar	אדר	adar	PROPN	
פניה	faţă	פניה	faţă		N;INDF;FEM;SG
פניה	fata	פניה	fată		N;DEF;FEM;SG
פניה	fața	פניה	față		N;DEF;FEM;SG
פניה	faţa	פניה	fagă		N;DEF;FEM;SG
פניה	față	פניה	față		N;INDF;FEM;SG
מאכל	alimente	מאכל	aliment	N;MASC;SG	N;INDF;FEM;PL
ספציפית	specific	ספציפית	specific	ADV	ADJ;INDF;MASC;SG
ספציפית	specifică	ספציפית	specifica	ADV	V;IND;SG;3;PST;FIN
ספציפית	specifice	ספציפית	specific	ADV	ADJ;INDF;FEM;PL
מציאת	constatare	מציאה	constatare	N;PSSD;FEM;SG	N;INDF;FEM;SG
מציאת	gasirea	מציאה	gasire	N;PSSD;FEM;SG	N;DEF;FEM;SG
מציאת	găsirea	מציאה	găsire	N;PSSD;FEM;SG	N;DEF;FEM;SG
הצגה	performanțe	הצגה	performanță	N;FEM;SG	N;INDF;FEM;PL
הצגה	arată	הצגה	arăta	N;FEM;SG	V;IND;3;PRS;FIN
הצגה	arata	הצגה	arata	N;FEM;SG	V;IND;SG;3;IPFV;FIN
הצגה	afișează	הצגה	afișa	N;FEM;SG	V;IND;3;PRS;FIN
השפלה	umilirea	השפלה	umilire	PROPN	N;DEF;FEM;SG
השפלה	umilire	השפלה	umilire	PROPN	N;INDF;FEM;SG
השפלה	degradarea	השפלה	degradare	PROPN	N;DEF;FEM;SG
השפלה	degradare	השפלה	degradare	PROPN	N;INDF;FEM;SG
זעם	fury	זעם	fury	N;MASC;SG	PROPN
בוגרים	adulti	בוגר	adult	N;MASC;PL	
סגול	purpuriu	סגול	purpuriu		ADV
סגול	mov	סגול	mov		ADJ
סגול	violet	סגול	violet		N;INDF;MASC;SG
שבטי	tribal	שבטי	tribal	PROPN	ADJ;INDF;MASC;SG
שבטי	tribale	שבטי	tribal	PROPN	ADJ;INDF;FEM;PL
רציף	continuu	רציף	continuu		ADV
עצומה	enorm	עצום	enorm	ADJ;FEM;SG	
עצומה	enorme	עצום	enorm	ADJ;FEM;SG	ADJ;INDF;FEM;PL
דק	dec	None	dec		N;INDF;MASC
ציפור	pasare	ציפור	pasar	PROPN	N;INDF;FEM;SG
ציפור	pasăre	ציפור	pasăre	PROPN	N;INDF;FEM;SG
ציפור	pasărea	ציפור	pasăre	PROPN	N;DEF;FEM;SG
ציפור	bird	ציפור	bird	PROPN	N;INDF;MASC;SG
מושלם	perfect	מושלם	perfect	ADJ;MASC;SG	ADV
מושלם	perfecte	מושלם	perfect	ADJ;MASC;SG	ADJ;INDF;FEM;PL
מושלם	perfecta	מושלם	perfecta	ADJ;MASC;SG	
הכיתוב	caption	הכיתוב	caption	PROPN	N;INDF;MASC;SG
הכיתוב	descriere	הכיתוב	descriere	PROPN	N;INDF;FEM;SG
הכיתוב	legendă	הכיתוב	legendă	PROPN	N;INDF;FEM;SG
סירבו	refuzată	סירב	refuza	V;PL;3;PST;ACT	ADJ;INDF;FEM;SG
סירבו	refuzat	סירב	refuza	V;PL;3;PST;ACT	ADJ;INDF;MASC;SG
ממשיכים	continuăm	המשיך	continua	V;MASC;PL;V.PTCP;ACT	V;IND;PL;1;PRS;FIN
ממשיכים	continuam	המשיך	continua	V;MASC;PL;V.PTCP;ACT	V;IND;1;IPFV;FIN
הטור	coloană	הטור	coloană		N;INDF;FEM;SG
הטור	coloana	הטור	coloană		N;DEF;FEM;SG
פולק	pollack	פולק	pollack	PROPN	PROPN
פולק	polk	פולק	polk	PROPN	PROPN
בכוונה	deliberat	בכוונה	deliberat		ADJ;INDF;MASC;SG
בכוונה	intenționat	בכוונה	intenționat		ADJ;INDF;MASC;SG
הצדקה	justificări	הצדקה	justificare	N;FEM;SG	N;INDF;FEM;PL
עפר	murdărie	עפר	murdărie		N;INDF;FEM;SG
עפר	dirt	עפר	dirt		N;INDF;MASC;SG
מוסמך	calificată	מוסמך	califica	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;SG
מוסמך	calificate	מוסמך	calificat	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
מוסמך	calificat	מוסמך	califica	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מוסמך	autorizate	מוסמך	autorizat	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;PL
מוסמך	autorizată	מוסמך	autorizat	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;SG
מוסמך	autorizat	מוסמך	autorizat	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;MASC;SG
מוסמך	certificată	מוסמך	certificat	V;MASC;SG;V.PTCP;PASS	ADJ;INDF;FEM;SG
מוסמך	certificat	מוסמך	certificat	V;MASC;SG;V.PTCP;PASS	N;INDF;MASC;SG
מוסמך	certificate	מוסמך	certificat	V;MASC;SG;V.PTCP;PASS	N;INDF;FEM;PL
הכותל	peretele	הכותל	perete	ADV	N;DEF;MASC;SG
הכותל	wall	הכותל	wall	ADV	PROPN
הכותל	zid	הכותל	zid	ADV	N;INDF;MASC;SG
הכותל	zidul	הכותל	zid	ADV	N;DEF;MASC;SG
הכותל	perete	הכותל	perete	ADV	N;INDF;MASC;SG
הכותל	kotel	הכותל	kotel	ADV	N;INDF;MASC;SG
התקן	dispozitivul	התקן	dispozitiv		N;DEF;MASC;SG
התקן	dispozitiv	התקן	dispozitiv		N;INDF;MASC;SG
