το	на	ο	на	DET;NOM;DEF;NEUT;SG	ADP;ACC
ειδικοί	експертів	ειδικός	експерт	ADJ;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
βορειοανατολική	східного	βορειοανατολικός	східний	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG
αντοχή	міцність	αντοχή	міцність	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
αντοχή	інтенсивність	αντοχή	інтенсивність	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
αντοχή	сили	αντοχή	сила	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
αντοχή	сила	αντοχή	сила	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
αντοχή	довговічність	αντοχή	довговічність	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
αντοχή	витривалість	αντοχή	витривалість	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
αντοχή	опору	αντοχή	опорий	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
αντοχή	опір	αντοχή	опір	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
αντοχή	витривалість	αντοχή	витривалість	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
επεξεργαστή	процесор	επεξεργαστής	процесор	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
σλοβακία	словаччині	σλοβακία	словаччина	PROPN;NOM;FEM;SG	PROPN;INAN;DAT;FEM;SG
σλοβακία	словаччина	σλοβακία	словаччина	PROPN;NOM;FEM;SG	PROPN;INAN;NOM;FEM;SG
αλέξιος	олексій	αλέξιος	олексія	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
ιδιωτικά	приватні	ιδιωτικός	приватний	ADV	ADJ;NOM;PL
ιδιωτικά	приватна	ιδιωτικός	приватний	ADV	ADJ;NOM;FEM;SG
ιδιωτικά	особисте	ιδιωτικός	особистий	ADV	ADJ;NOM;NEUT;SG
ιδιωτικά	приватний	ιδιωτικός	приватний	ADV	ADJ;NOM;MASC;SG
κοινός	спільними	κοινός	спільний	ADJ;NOM;MASC;SG	ADJ;INS;PL
κοινός	поширені	κοινός	поширений	ADJ;NOM;MASC;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
κοινός	загальні	κοινός	загальний	ADJ;NOM;MASC;SG	ADJ;NOM;PL
κοινός	common	κοινός	common	ADJ;NOM;MASC;SG	
ιταλούς	італійці	ιταλούς	італієць	PROPN;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
πορτογαλικά	португальська	πορτογαλικά	португальський	ADV	ADJ;NOM;FEM;SG
ταϊβάν	тайвань	ταϊβάν	тайвання		PROPN;INAN;NOM;MASC;SG
περίμενε	чекайте	περίμενο	чекати	V;IPFV;IND;SG;3;PST;FIN;ACT	V;IPFV;IMP;PL;2;FIN
περίμενε	почекайте	περίμενο	почекати	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PFV;IMP;PL;2;FIN
περίμενε	почекати	περίμενο	почекати	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PFV;NFIN
τιμ	тімоті	τιμα	тімоть		PROPN;INAN;NOM;MASC;SG
τιμ	тім	τιμα	той		
θέρμανση	теплом	θέρμανση	тепло	N;NOM;FEM;SG	N;INAN;INS;NEUT;SG
μπουένος	буенос	μπουένος	буенос	PROPN;NOM;NEUT;SG	
πρόληψη	запобігання	πρόληψη	запобігання	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
πρόληψη	профілактика	πρόληψη	профілактика	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
άνταμ	адам	άνταμ	адам		N;ANIM;NOM;MASC;SG
νεκρό	помер	νεκρός	померти	N;ACC;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
νεκρό	померла	νεκρός	померти	N;ACC;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
νεκρό	мертвий	νεκρός	мертвий	N;ACC;MASC;SG	ADJ;NOM;MASC;SG
νεκρό	dead	νεκρός	dead	N;ACC;MASC;SG	
πρέβεζα	превеза	πρέβεζα	превеза	PROPN;ACC;FEM;SG	
αναθεώρηση	переглянути	αναθεώρηση	переглянути	N;NOM;FEM;SG	V;PFV;NFIN
αναθεώρηση	редакції	αναθεώρηση	редакція	N;NOM;FEM;SG	N;INAN;ACC;FEM;PL
προεδρικό	президента	προεδρικός	президент	ADJ;NOM;NEUT;SG	N;ANIM;ACC;MASC;SG
καταλόγου	каталог	κατάλογος	каталий	N;GEN;MASC;SG	N;INAN;NOM;MASC;SG
σκιά	тіней	σκιά	тінь	N;NOM;FEM;SG	N;INAN;GEN;FEM;PL
σκιά	shadow	σκιά	shadow	N;NOM;FEM;SG	
σκιά	тони	σκιά	тони	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
σκιά	згорнути	σκιά	згорнути	N;NOM;FEM;SG	V;PFV;NFIN
εξαγωγή	експортувати	εξαγωγή	експортувати	N;NOM;FEM;SG	V;IPFV;NFIN
καθυστέρηση	затримка	καθυστέρηση	затримка	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
καθυστέρηση	затримок	καθυστέρηση	затримка	N;ACC;FEM;SG	N;INAN;GEN;FEM;PL
καθυστέρηση	затримується	καθυστέρηση	затримуватися	N;ACC;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
καθυστέρηση	затримано	καθυστέρηση	затримати	N;ACC;FEM;SG	V;PFV;IND;0;FIN
αποκάλυψε	розкривати	αποκαλύπτω	розкривати	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;NFIN
αποκάλυψε	названо	αποκαλύπτω	назвати	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;FIN
εκφράζεται	висловив	εκφράζω	висловити	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN
εκφράζεται	висловили	εκφράζω	висловити	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;IND;PL;PST;FIN
διαφωνίες	непорозумінь	διαφωνία	непорозуміння	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
επιβατών	пасажири	επιβάτης	пасажир	N;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
επιβατών	пасажир	επιβάτης	пасажир	N;GEN;MASC;PL	N;ANIM;NOM;MASC;SG
αγροτικές	сільське	αγροτικός	сільський	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
αγροτικές	сільська	αγροτικός	сільський	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
συλλογική	колектив	συλλογικός	колектив	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG
προστάτης	покровитель	προστάτης	покровитель	N;NOM;MASC;SG	V;PFV;IMP;SG;2;FIN
λειψία	лейпциг	λειψία	лейпциг	PROPN;ACC;FEM;SG	PROPN;INAN;NOM;MASC;SG
αντιγόνη	антігона	αντιγόνος	антігон	PROPN;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
κατάστημα	зберігати	κατάστημα	зберігати	N;NOM;NEUT;SG	V;IPFV;NFIN
σι	cee	σε	cee		
συντονισμού	координацію	συντονισμός	координація	N;GEN;MASC;SG	N;INAN;ACC;FEM;SG
συντονισμού	комплексні	συντονισμός	комплексний	N;GEN;MASC;SG	ADJ;NOM;PL
λιβύης	лівії	λιβύη	лівія	PROPN;GEN;FEM;SG	PROPN;INAN;GEN;FEM;SG
επηρεάζουν	вплине	επηρεάζω	вплина	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
επηρεάζουν	вплинути	επηρεάζω	вплинути	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;NFIN
απεικονίσεις	ілюстрацій	απεικόνιση	ілюстрація	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
ξένοι	чужинці	ξένος	чужинка	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
ξένοι	ізгої	ξένος	ізгой	ADJ;NOM;MASC;PL	N;INAN;NOM;FEM;PL
ξένοι	іноземців	ξένος	іноземець	ADJ;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
ξένοι	іноземці	ξένος	іноземець	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
παραγγελία	замовити	παραγγελία	замовити	N;NOM;FEM;SG	V;PFV;NFIN
απειλές	погроз	απειλή	погроз	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
εχθρό	ворог	εχθρό	ворог	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
περίοδοι	строк	περίοδος	строк	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
περίοδοι	строків	περίοδος	строк	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
σκληρά	hard	σκληρά	hard	ADV	
σκληρά	важкий	σκληρά	важкий	ADV	ADJ;NOM;MASC;SG
σκληρά	складна	σκληρά	складний	ADV	ADJ;NOM;FEM;SG
σκληρά	важка	σκληρά	важка	ADV	ADJ;NOM;FEM;SG
σκληρά	жорсткий	σκληρά	жорсткий	ADV	ADJ;NOM;MASC;SG
πόρτες	двері	πόρτης	двері	N;NOM;FEM;PL	N;INAN;NOM
τζέιν	джейн	τζέιν	джейн		PROPN;ANIM;NOM;FEM;SG
ούρα	сеча	ούρα	сеча	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
πυρηνική	ядерної	πυρηνικός	ядерний	ADJ;NOM;FEM;SG	ADJ;GEN;FEM;SG
πυρηνική	ядерні	πυρηνικός	ядерний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ανάμνηση	спогад	ανάμνηση	спогад	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
υπολογιστής	розрахувати	υπολογιστής	розрахувати	N;NOM;MASC;SG	V;PFV;NFIN
υπολογιστής	computer	υπολογιστής	computer	N;NOM;MASC;SG	
δαβίδ	давід	δαβίδ	давід	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
δαβίδ	девід	δαβίδ	девід	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
δαβίδ	давид	δαβίδ	давид	N;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
απέδειξε	доводять	αποδεικνύω	доводити	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN
απέδειξε	довели	αποδεικνύω	довести	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
απέδειξε	доведено	αποδεικνύω	довести	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;FIN
ταχεία	зони	ταχύς	зона	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;PL
ταχεία	швидкого	ταχύς	швидкий	ADJ;NOM;FEM;SG	ADJ;GEN;NEUT;SG
σιμόν	симона	σιμόν	симона		PROPN;ANIM;ACC;MASC;SG
σιμόν	сімон	σιμόν	сімон		PROPN;ANIM;NOM;MASC;SG
σιμόν	симон	σιμόν	симон		PROPN;ANIM;NOM;MASC;SG
σιμόν	сімон	σιμόν	сімон		PROPN;ANIM;NOM;MASC;SG
σιμόν	саймон	σιμόν	саймон		PROPN;ANIM;NOM;MASC;SG
άιρες	айрес	άιρα	айрес	PROPN;NOM;FEM;PL	
μπουν	бун	μπου	бун	V;PFV;IND;PL;3;FIN;ACT	
ολυμπία	олімпія	ολυμπία	олімпія	PROPN;ACC;FEM;SG	N;INAN;NOM;FEM;SG
εξωτερικός	зовнішні	εξωτερικός	зовнішній	ADJ;NOM;MASC;SG	ADJ;NOM;PL
φαινόταν	здалося	φαίνομαι	здатися	V;IPFV;IND;SG;3;PST;FIN;PASS	V;PFV;NEUT;IND;SG;PST;FIN
συμεών	семен	συμεών	семен	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
συμεών	симеон	συμεών	симеон	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
ανώνυμος	анонімний	ανώνυμος	анонімний	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
ανώνυμος	наркомани	ανώνυμος	наркоман	N;NOM;MASC;SG	N;ANIM;NOM;MASC;PL
παρατήρησε	спостерігати	παρατηρώ	спостерігати	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;NFIN
αντιπρόσωπος	представника	αντιπρόσωπος	представник	N;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
αντιπρόσωπος	уповноваженого	αντιπρόσωπος	уповноважений	N;NOM;MASC;SG	ADJ;PFV;GEN;MASC;SG;V.PTCP;PASS
πεν	пенн	πεν	пенн		PROPN;ANIM;NOM;MASC;SG
πεν	перо	πεν	перо		N;INAN;NOM;NEUT;SG
πεν	ручка	πεν	ручка		N;INAN;NOM;FEM;SG
ζωντανό	живим	ζωντανός	живий	ADJ;NOM;NEUT;SG	ADJ;INS;NEUT;SG
ζωντανό	alive	ζωντανός	alive	ADJ;NOM;NEUT;SG	
αναγνωρίσει	ідентифікація	αναγνωρίζω	ідентифікація	V;PFV;NFIN;ACT	N;INAN;NOM;FEM;SG
αναγνωρίσει	ідентифікувати	αναγνωρίζω	ідентифікувати	V;PFV;NFIN;ACT	V;IPFV;NFIN
εισαγωγής	імпортувати	εισαγωγή	імпортувати	N;GEN;FEM;SG	V;IPFV;NFIN
εισαγωγής	імпорт	εισαγωγή	імпорт	N;GEN;FEM;SG	N;INAN;NOM;MASC;SG
νιγηρία	нігерія	νιγηρία	нігерія	PROPN;ACC;FEM;SG	PROPN;INAN;NOM;FEM;SG
νιγηρία	нігерії	νιγηρία	нігерія	PROPN;ACC;FEM;SG	PROPN;INAN;NOM;FEM;SG
λούις	льюїс	λούις	льюїс	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;FEM;SG
λούις	льюіс	λούις	льюіс	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
λούις	людовик	λούις	людовик	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
λούις	луї	λούις	луя	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
λούις	луїс	λούις	луїс	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
σταθερές	сталі	σταθερός	сталь	ADJ;NOM;FEM;PL	N;INAN;NOM;FEM;PL
ντουέτο	duo	ντούω	duo	N;NOM;NEUT;SG	
επιτροπές	комітетів	επιτροπή	комітет	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
επηρεάστηκε	чинив	επηρεάζω	чинити	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;MASC;IND;SG;PST;FIN
μπανγκλαντές	бангладеш	μπανγκλαντής	бангладеш	PROPN;NOM;MASC;SG	INTJ
πρόσφερε	запропоновано	προσφέρω	запропоновано	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;FIN
πρόσφερε	запропонували	προσφέρω	запропонувати	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
πρόσφερε	запропонував	προσφέρω	запропонувати	V;IPFV;IND;SG;3;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN
πιλότος	pilot	πιλότος	pilot	N;NOM;MASC;SG	
σόφια	софійська	σόφια	софійський	PROPN;NOM;FEM;SG	ADJ;NOM;FEM;SG
σόφια	софія	σόφια	софія	PROPN;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
αμβούργο	гамбург	αμβούργο	гамбург	PROPN;NOM;NEUT;SG	PROPN;INAN;NOM;MASC;SG
αυτοκρατορικό	imperial	αυτοκρατορικό	imperial	ADJ;NOM;NEUT;SG	
στόχοι	реалізується	στόχος	реалізуватися	N;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
στόχοι	цілі	στόχος	цілий	N;NOM;MASC;PL	ADJ;NOM;PL
στόχοι	цілей	στόχος	ціль	N;NOM;MASC;PL	N;INAN;GEN;FEM;PL
ψηλότερο	вищими	ψηλός	вищий	ADJ;NOM;CMPR;NEUT;SG	ADJ;INS;RL;PL
ψηλότερο	вища	ψηλός	вищий	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;RL;FEM;SG
κάθριν	кетрін	κάθριν	кетрін		PROPN;ANIM;NOM;FEM;SG
κάθριν	кетрін	κάθριν	кетрін		PROPN;ANIM;NOM;FEM;SG
κάθριν	катерина	κάθριν	катерина		N;ANIM;NOM;FEM;SG
κάθριν	катерина	κάθριν	катерина		N;ANIM;NOM;FEM;SG
απαιτούσε	вимагав	απαιτώ	вимагати	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
ισχύς	сили	ισχύς	сила	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
ισχύς	чинний	ισχύς	чинний	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
ισχύς	power	ισχύς	power	N;NOM;FEM;SG	
συμφωνεί	згідний	συμφωνώ	згідний	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;MASC;SG
νομοθετικό	законодавчих	νομοθετικός	законодавчий	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
εκδίκηση	розплата	εκδίκηση	розплата	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
εκδίκηση	помста	εκδίκηση	помстий	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
εκδίκηση	помсти	εκδίκηση	помст	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
εκδίκηση	помста	εκδίκηση	помстий	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
στρατηγοί	генералів	στρατηγός	генерал	N;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
αποθήκευσης	зберігання	αποθήκευση	зберігання	N;GEN;FEM;SG	N;INAN;NOM;NEUT;SG
αποθήκευσης	носії	αποθήκευση	носій	N;GEN;FEM;SG	N;ANIM;NOM;MASC;PL
αποθήκευσης	сховище	αποθήκευση	сховище	N;GEN;FEM;SG	N;INAN;NOM;NEUT;SG
ταξιδεύει	подорожі	ταξιδεύω	подорож	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;FEM;PL
ταξιδεύει	подорожей	ταξιδεύω	подорожити	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;GEN;FEM;PL
ταξιδεύει	подорож	ταξιδεύω	подорож	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;FEM;SG
ταξιδεύει	traveling	ταξιδεύω	traveling	V;IPFV;IND;SG;3;PRS;FIN;ACT	
άντριου	ендрю	άντριος	ендрю	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
πράγα	прага	πράγα	праго	PROPN;NOM;FEM;SG	PROPN;INAN;NOM;FEM;SG
χιούστον	houston	χιούστος	houston		
ερασιτεχνικό	аматорського	ερασιτεχνικός	аматорський	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;SG
ερασιτεχνικό	аматор	ερασιτεχνικός	аматор	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
προτεραιότητα	priority	προτεραιότητα	priority	N;ACC;FEM;SG	
προτεραιότητα	пріоритет	προτεραιότητα	пріоритет	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
μαδαγασκάρη	мадагаскар	μαδαγασκάρης	мадагаскар	PROPN;NOM;FEM;SG	PROPN;INAN;NOM;FEM;SG
μυτιλήνη	мітіліні	μυτιλήνω	мітілін	PROPN;NOM;FEM;SG	PROPN;ANIM;NOM;MASC;SG
γυμνό	голі	γυμνό	голий	N;NOM;NEUT;SG	ADJ;NOM;PL
γυμνό	медом	γυμνό	мед	N;NOM;NEUT;SG	N;INAN;INS;MASC;SG
γυμνό	голий	γυμνό	голий	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
γυμνό	naked	γυμνό	naked	N;NOM;NEUT;SG	
γυμνό	nude	γυμνό	nude	N;NOM;NEUT;SG	
ουράνια	небесної	ουράνια	небесний	ADV	ADJ;GEN;FEM;SG
ουράνια	небесні	ουράνια	небесний	ADV	ADJ;NOM;PL
ουράνια	небесна	ουράνια	небесний	ADV	ADJ;NOM;FEM;SG
ουράνια	небесний	ουράνια	небесний	ADV	ADJ;NOM;MASC;SG
ουράνια	небесні	ουράνια	небесний	ADV	ADJ;NOM;PL
ουράνια	небесна	ουράνια	небесний	ADV	ADJ;NOM;FEM;SG
δέκατο	десяту	δέκατος	десятий	NUM;NOM;NEUT;SG	ADJ;ACC;FEM;SG
δέκατο	десятий	δέκατος	десятий	NUM;NOM;NEUT;SG	ADJ;NOM;MASC;SG
αποκαλύφθηκε	названо	αποκαλύπτω	назвати	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;FIN
δημιουργού	творець	δημιουργός	творець	N;GEN;MASC;SG	N;ANIM;NOM;MASC;SG
δημιουργού	автор	δημιουργός	автор	N;GEN;MASC;SG	N;ANIM;NOM;MASC;SG
δημιουργού	створив	δημιουργός	створити	N;GEN;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
μετα	після	μετα	після	ADV	ADP;GEN
ορίζοντα	горизонт	ορίζω	горизонт	N;ACC;NEUT;SG	N;INAN;NOM;MASC;SG
ορίζοντα	horizon	ορίζω	horizon	N;ACC;NEUT;SG	
καστοριά	касторія	καστοριά	касторія	PROPN;ACC;FEM;SG	N;INAN;NOM;FEM;SG
κινηματογράφος	cinema	κινηματογράφος	cinema	N;NOM;MASC;SG	
απλός	просту	απλός	простий	ADJ;NOM;MASC;SG	ADJ;ACC;FEM;SG
απλός	прості	απλός	простий	ADJ;NOM;MASC;SG	ADJ;NOM;PL
πουλί	птахи	πουλί	птах	N;NOM;NEUT;SG	N;ANIM;NOM;MASC;PL
πουλί	птаха	πουλί	птах	N;NOM;NEUT;SG	N;ANIM;ACC;MASC;SG
πάγκο	лічильник	πάγκο	лічильник	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
