бретань	bretagne	бретання	bretagny	PROPN;INAN;NOM;MASC;SG	
партизани	partyzantów	партизаний	partyzant	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
отвори	otworów	отвір	otwór	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
отвори	dziury	отвір	dziura	N;INAN;NOM;MASC;PL	
зближення	granic	зближення	granica	N;INAN;NOM;NEUT;SG	N;GEN;FEM;PL
сухі	suchy	сухий	suchy	ADJ;NOM;PL	ADJ;NOM;MASC;SG
сухі	pralnia	сухий	pralniać	ADJ;NOM;PL	V;IPFV;IMP;SG;2;FIN;ACT
сухі	sucha	сухий	suchy	ADJ;NOM;PL	
сухі	suche	сухий	suchy	ADJ;NOM;PL	
сухі	sucho	сухий	sucho	ADJ;NOM;PL	
поповнення	uzupełnień	поповнення	uzupełnienie	N;INAN;NOM;NEUT;SG	N;GEN;NEUT;PL
поповнення	żołnierzy	поповнення	żołnierz	N;INAN;NOM;NEUT;SG	N;ACC;MASC;PL
поповнення	oddziały	поповнення	oddział	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL
розіграш	loterii	розіграш	loteria	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
жива	żywe	живий	żywy	ADJ;NOM;FEM;SG	
жива	żywy	живий	żywy	ADJ;NOM;FEM;SG	
жива	żyje	живий	żyć	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
фасо	faso	фасо	faso		PROPN;NOM;MASC;SG
дивитися	zegarek	дивитися	zegarek	V;IPFV;NFIN	N;ACC;MASC;SG
дивитися	obserwuj	дивитися	obserwować	V;IPFV;NFIN	V;PFV;IMP;SG;2;FIN;ACT
дивитися	oglądanie	дивитися	oglądać	V;IPFV;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ставлять	rasy	ставити	rasa	V;IPFV;IND;PL;3;PRS;FIN	N;ACC;FEM;PL
ставлять	rasa	ставити	rasa	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;FEM;SG
жанна	jeanne	жанний	jeanny	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
таємниця	tajemnice	таємниця	tajemnica	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
таємниця	tajemniczy	таємниця	tajemniczy	N;INAN;NOM;FEM;SG	ADJ;NOM;MASC;SG
таємниця	tajemnicza	таємниця	tajemniczy	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
таємниця	secret	таємниця	secret	N;INAN;NOM;FEM;SG	
таємниця	tajne	таємниця	tajny	N;INAN;NOM;FEM;SG	
таємниця	tajemnicy	таємниця	tajemnica	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
творців	twórcy	творець	twórca	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
творців	twórców	творець	twórca	N;ANIM;ACC;MASC;PL	N;GEN;MASC;PL
застосувати	stosować	застосувати	stosować	V;PFV;NFIN	V;IPFV;NFIN;ACT
печер	jaskiń	печер	jaskin	N;INAN;GEN;FEM;PL	
печер	jaskini	печер	jaskinia	N;INAN;GEN;FEM;PL	
печер	jaskinie	печер	jaskin	N;INAN;GEN;FEM;PL	
прогнозування	prognozowania	прогнозування	prognozować	N;INAN;NOM;NEUT;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
коротко	krótkie	коротко	krótki	ADV	ADJ;NOM;NEUT;SG
коротко	krótki	коротко	krótki	ADV	ADJ;NOM;MASC;SG
коротко	krótka	коротко	krótki	ADV	ADJ;NOM;FEM;SG
тяжко	twardy	тяжко	twardy	ADV	N;NOM;MASC;SG
тяжко	hard	тяжко	hard	ADV	
тяжко	twarde	тяжко	twardy	ADV	
тяжко	twarda	тяжко	twarda	ADV	N;NOM;FEM;SG
нагляду	nadzór	нагляд	nadzór	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
ректора	rektor	ректор	rektor	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
молодша	młodsza	молодший	młody	ADJ;NOM;RL;FEM;SG	ADJ;NOM;CMPR;FEM;SG
молодша	młodsi	молодший	młody	ADJ;NOM;RL;FEM;SG	ADJ;NOM;CMPR;MASC;PL
молодша	młodszy	молодший	młody	ADJ;NOM;RL;FEM;SG	ADJ;NOM;CMPR;MASC;SG
молодша	młodsze	молодший	młody	ADJ;NOM;RL;FEM;SG	ADJ;NOM;CMPR;NEUT;SG
описи	opisy	опис	opis	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
куб	kostka	куб	kostka		
напали	zaatakowana	напасти	zaatakować	V;PFV;IND;PL;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
напали	zaatakowany	напасти	zaatakować	V;PFV;IND;PL;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
напали	zaatakował	напасти	zaatakować	V;PFV;IND;PL;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
універсальний	jednolitego	універсальний	jednolity	ADJ;NOM;MASC;SG	ADJ;GEN;MASC;SG
універсальний	universal	універсальний	universal	ADJ;NOM;MASC;SG	
універсальний	powszechnej	універсальний	powszechny	ADJ;NOM;MASC;SG	ADJ;GEN;FEM;SG
подивитися	patrz	подивитися	patrzeć	V;PFV;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
подивитися	zegarek	подивитися	zegarek	V;PFV;NFIN	N;ACC;MASC;SG
очікується	oczekiwane	очікуватися	oczekiwać	V;IPFV;IND;SG;3;PRS;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
очікується	spodziewane	очікуватися	spodziewać	V;IPFV;IND;SG;3;PRS;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
очікується	oczekiwano	очікуватися	oczekiwać	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;0;PST;FIN;ACT
очікується	oczekiwany	очікуватися	oczekiwać	V;IPFV;IND;SG;3;PRS;FIN	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
очікується	oczekiwanie	очікуватися	oczekiwać	V;IPFV;IND;SG;3;PRS;FIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
матвій	mateusza	матвій	mateusz	PROPN;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
матвій	mateusz	матвій	mateusz	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
матвій	maciej	матвій	maciej	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
членство	członkostwa	членство	członkostwa	N;INAN;NOM;NEUT;SG	N;GEN;NEUT;SG
оригінальне	pierwotnym	оригінальний	pierwotny	ADJ;NOM;NEUT;SG	ADJ;INS;MASC;SG
оригінальне	oryginał	оригінальний	oryginał	ADJ;NOM;NEUT;SG	N;ACC;MASC;SG
звернутися	konsultacja	звернутися	konsultacja	V;PFV;NFIN	N;NOM;FEM;SG
повітряна	antena	повітряний	antena	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
повітряна	powietrza	повітряний	powietrze	ADJ;NOM;FEM;SG	N;GEN;NEUT;SG
повітряна	powietrze	повітряний	powietrze	ADJ;NOM;FEM;SG	N;NOM;NEUT;SG
повітряна	air	повітряний	air	ADJ;NOM;FEM;SG	
подають	serwowane	подавати	serwować	V;IPFV;IND;PL;3;PRS;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
подають	służył	подавати	służyć	V;IPFV;IND;PL;3;PRS;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
подають	służy	подавати	służyć	V;IPFV;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
подають	serwuje	подавати	serwować	V;IPFV;IND;PL;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
ірак	irak	ірак	irak	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
ірак	iraku	ірак	irak	PROPN;INAN;NOM;MASC;SG	PROPN;GEN;MASC;SG
гомер	homera	гомер	homer	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
смирнов	smirnow	смирнов	smirnowy	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
степ	step	степ	step	N;INAN;NOM;MASC;SG	
пострілів	strzały	постріл	strzał	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
тінь	cieniu	тінь	cień	N;INAN;NOM;FEM;SG	N;GEN;MASC;SG
тінь	cienia	тінь	cień	N;INAN;NOM;FEM;SG	N;GEN;MASC;SG
тінь	shadow	тінь	shadow	N;INAN;NOM;FEM;SG	
тінь	cień	тінь	cień	N;INAN;NOM;FEM;SG	
переглянути	przeglądanie	переглянути	przeglądać	V;PFV;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
переглянути	przeglądania	переглянути	przeglądać	V;PFV;NFIN	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
переглянути	przeglądać	переглянути	przeglądać	V;PFV;NFIN	V;IPFV;NFIN;ACT
переглянути	recenzja	переглянути	recenzja	V;PFV;NFIN	N;NOM;FEM;SG
переглянути	przeglądu	переглянути	przegląd	V;PFV;NFIN	N;GEN;MASC;SG
переглянути	przegląd	переглянути	przegląd	V;PFV;NFIN	
переглянути	rewizja	переглянути	rewizja	V;PFV;NFIN	N;NOM;FEM;SG
переглянути	patrz	переглянути	patrzeć	V;PFV;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
переглянути	widok	переглянути	widok	V;PFV;NFIN	N;NOM;MASC;SG
антологія	anthology	антологія	antholog	N;INAN;NOM;FEM;SG	N;ACC;MASC;SG
започаткував	powołany	започаткувати	powołać	V;PFV;MASC;IND;SG;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
інтенсивність	intensywności	інтенсивність	intensywność	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
інтенсивність	siłę	інтенсивність	siła	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
інтенсивність	siły	інтенсивність	siła	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
поклав	zdeponowane	покласти	zdeponować	V;PFV;MASC;IND;SG;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
християни	chrześcijanin	християнин	chrześcijanin	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG
християни	chrześcijański	християнин	chrześcijański	N;ANIM;NOM;MASC;PL	ADJ;NOM;MASC;SG
християни	christian	християнин	christianin	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG
християни	krystian	християнин	krystianin	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG
християни	chrześcijan	християнин	chrześcijanin	N;ANIM;NOM;MASC;PL	
паша	pasza	паш	pasz	N;ANIM;NOM;MASC;SG	
викрадення	porwania	викрадення	porwanie	N;INAN;NOM;NEUT;SG	N;GEN;NEUT;SG
викрадення	porwanie	викрадення	porwać	N;INAN;NOM;NEUT;SG	V;PFV;IND;PST;FIN;ACT
простіше	prostsze	простіше	prosty	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG
простіше	łatwiejsze	простіше	łatwy	ADV;CMPR	ADJ;NOM;CMPR;NEUT;SG
простіше	łatwiejszy	простіше	łatwy	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG
простіше	łatwiejsza	простіше	łatwy	ADV;CMPR	ADJ;NOM;CMPR;FEM;SG
простіше	prostsze	простіше	prosty	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG
пилипович	turko	пилипович	turko	N;ANIM;NOM;MASC;SG	
олівер	olivera	олівер	oliver	PROPN;ANIM;NOM;MASC;SG	
олівер	oliver	олівер	oliver	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
фундамент	fundacji	фундамент	fundacja	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
фундамент	foundation	фундамент	foundation	N;INAN;NOM;MASC;SG	
оподаткування	podatki	оподаткування	podatek	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL
нагляд	nadzoru	нагляд	nadzór	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
ходити	chodzenie	ходити	chodzenie	V;IPFV;NFIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
ходити	spacery	ходити	spacer	V;IPFV;NFIN	
ходити	spaceru	ходити	spacer	V;IPFV;NFIN	N;GEN;MASC;SG
ходити	spacer	ходити	spacer	V;IPFV;NFIN	N;ACC;MASC;SG
заборонені	zabronione	заборонений	zabronić	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
заборонені	zakazany	заборонений	zakazać	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
заборонені	zakazane	заборонений	zakazać	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
хоккайдо	hokkaido	хоккайдо	hokkaido	N;INAN;NOM;FEM;SG	
волтер	waltera	волтер	walter	PROPN;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
волтер	walter	волтер	walter	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
орест	orestes	орест	orestes	PROPN;ANIM;NOM;MASC;SG	
ключі	żetonów	ключ	żeton	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
салоні	domku	салон	domek	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
салоні	kabiny	салон	kabina	N;INAN;NOM;MASC;SG	N;ACC;FEM;PL
бак	buck	бак	buck	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
бак	bak	бак	bak	N;INAN;NOM;MASC;SG	
бак	bac	бак	bac	N;INAN;NOM;MASC;SG	
самка	damskie	самка	damski	N;ANIM;NOM;FEM;SG	ADJ;NOM;NEUT;SG
самка	kobiety	самка	kobieta	N;ANIM;NOM;FEM;SG	N;NOM;FEM;PL
таблиць	stoły	таблиця	stoły	N;INAN;GEN;FEM;PL	N;NOM;MASC;PL
таблиць	tabele	таблиця	tabel	N;INAN;GEN;FEM;PL	V;IPFV;IND;FIN;ACT
гарольд	harold	гарольд	harold	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
турин	torino	турина	torino	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
скрізь	wszedzie	скрізь	wszedzie	ADV	
відзначено	wskazuje	відзначити	wskazywać	V;PFV;IND;0;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
платон	platon	платон	platon	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
чия	czyja	чия	czyj	DET;NOM;FEM;SG	
чия	czyj	чия	czyj	DET;NOM;FEM;SG	N;NOM;MASC;SG
чия	czyje	чия	czyj	DET;NOM;FEM;SG	
грудей	biust	груди	biust	N;INAN;GEN	N;NOM;MASC;SG
грудей	pierś	груди	pierś	N;INAN;GEN	
грудей	piersi	груди	pierś	N;INAN;GEN	
збережені	zapisano	збережений	zapisać	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
збережені	uratował	збережений	uratować	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
збережені	zapisane	збережений	zapisać	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
збережені	zapisany	збережений	zapisać	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
збережені	zapisana	збережений	zapisać	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
збережені	zapisanych	збережений	zapisać	ADJ;PFV;NOM;PL;V.PTCP;PASS	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
гітари	harmoniczne	гітар	harmoniczny	N;INAN;NOM;FEM;PL	ADJ;NOM;NEUT;SG
буш	bush	бути	bush		PROPN;NOM;MASC;SG
буш	buszu	бути	busz		N;GEN;MASC;SG
буш	krzaki	бути	krzak		N;NOM;MASC;PL
глибокий	głęboko	глибокий	głęboko	ADJ;NOM;MASC;SG	ADV
глибокий	deep	глибокий	deep	ADJ;NOM;MASC;SG	
просте	prosta	прости	prosty	ADJ;NOM;NEUT;SG	
просте	proste	прости	prosty	ADJ;NOM;NEUT;SG	
хутро	futro	хутро	futro	N;INAN;NOM;NEUT;SG	
хутро	sierść	хутро	sierść	N;INAN;NOM;NEUT;SG	
хутро	futra	хутро	futry	N;INAN;NOM;NEUT;SG	
зареєстрований	zarejestrowano	зареєстрований	zarejestrować	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
зареєстрований	zarejestrowanych	зареєстрований	zarejestrować	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;PFV;ACC;MASC;PL;POS;V.PTCP;PASS
чеської	czech	чеський	czech	ADJ;GEN;FEM;SG	
чеської	czeski	чеський	czeski	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG
чеської	czeskie	чеський	czeski	ADJ;GEN;FEM;SG	ADJ;NOM;NEUT;SG
чеської	czeska	чеський	czeski	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;SG
дано	podane	дати	podać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
дано	podana	дати	podać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
посадку	lądowania	посадок	lądowanie	N;INAN;ACC;FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
посадку	wyładunku	посадок	wyładunek	N;INAN;ACC;FEM;SG	N;GEN;MASC;SG
посадку	lądowanie	посадок	lądować	N;INAN;ACC;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
поліпшити	zauważalne	поліпшити	zauważalny	V;PFV;NFIN	ADJ;NOM;NEUT;SG
скандал	skandali	скандал	skandal	N;INAN;NOM;MASC;SG	N;GEN;MASC;PL
арабські	arabskie	арабський	arabski	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
арабські	arabski	арабський	arabski	ADJ;NOM;PL	ADJ;NOM;MASC;SG
кей	kay	Кей	kać		PROPN;NOM;MASC;SG
реп	rep	реп.	rep	N;INAN;NOM;MASC;SG	
реп	rap	реп.	rapa	N;INAN;NOM;MASC;SG	
астронавти	astronautów	астронавт	astronauta	N;ANIM;NOM;MASC;PL	N;GEN;MASC;PL
обеліск	obelisk	обеліск	obelisk	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
патент	patentu	патент	patent	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
патент	patenty	патент	patent	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
супер	super	супер	super		
аматорів	amatorzy	аматор	amator	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
відправлення	odbiega	відправлення	odbiegać	N;INAN;NOM;NEUT;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
відправлення	wyjazd	відправлення	wyjazd	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
відправлення	wylot	відправлення	wylot	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
відправлення	odjazd	відправлення	odjazd	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
відправлення	odlot	відправлення	odlot	N;INAN;NOM;NEUT;PL	
зручності	wygody	зручність	wygoda	N;INAN;NOM;FEM;PL	
зручності	wygodę	зручність	wygoda	N;INAN;NOM;FEM;PL	N;ACC;FEM;SG
чверть	kwartale	чверть	kwartał	N;INAN;NOM;FEM;SG	N;INS;MASC;SG
протест	protestu	протест	protest	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
протест	protesty	протест	protest	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
фермі	fermi	ферма	fermia	N;ANIM;DAT;FEM;SG	
інтенсивно	intensywny	інтенсивно	intensywny	ADV	ADJ;NOM;MASC;SG
інтенсивно	intensywna	інтенсивно	intensywny	ADV	ADJ;NOM;FEM;SG
інтенсивно	intensywne	інтенсивно	intensywny	ADV	ADJ;NOM;NEUT;SG
меню	menu	меню	menu	N;INAN;NOM;NEUT;SG	
меню	menu	меню	menu	N;INAN;NOM;NEUT;SG	
брюссель	bruksela	брюссель	bruksel	PROPN;INAN;NOM;MASC;SG	N;NOM;FEM;SG
брюссель	brukseli	брюссель	bruksel	PROPN;INAN;NOM;MASC;SG	
яйце	jajko	яйце	jajko	N;INAN;NOM;NEUT;SG	
яйце	jajo	яйце	jajo	N;INAN;NOM;NEUT;SG	
боснія	bośni	босній	bośnić	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;FEM;SG
боснія	bośnia	босній	bośnie	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;FEM;SG
турецькі	turecka	турецький	turecka	ADJ;NOM;PL	ADJ;NOM;FEM;SG
турецькі	tureckie	турецький	turecki	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
турецькі	turecki	турецький	turecka	ADJ;NOM;PL	ADJ;NOM;MASC;SG
побачила	widział	побачити	widzieć	V;PFV;FEM;IND;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
побачила	piły	побачити	pić	V;PFV;FEM;IND;SG;PST;FIN	
побачила	piła	побачити	pić	V;PFV;FEM;IND;SG;PST;FIN	
складна	twardy	складний	twardy	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
складна	hard	складний	hard	ADJ;NOM;FEM;SG	
складна	ciężko	складний	ciężko	ADJ;NOM;FEM;SG	ADV
складна	twarde	складний	twardy	ADJ;NOM;FEM;SG	
складна	twarda	складний	twarda	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
владимир	władimir	владимир	władimir	ADJ;NOM;PL	N;NOM;MASC;SG
владимир	vladimir	владимир	vladimir	ADJ;NOM;PL	PROPN;NOM;MASC;SG
сир	cheese	сир	choes	N;INAN;NOM;MASC;SG	
сир	sera	сир	sera	N;INAN;NOM;MASC;SG	
сир	ser	сир	ser	N;INAN;NOM;MASC;SG	
сир	sery	сир	sera	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
путіна	putin	путіний	putin	N;ANIM;NOM;MASC;SG	
півфіналі	półfinały	півфінал	półfinał	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
всесвітньо	znana	всесвітньо	znany	ADV	V;IPFV;IND;SG;PRS;FIN;ACT
сніг	śniegu	сніг	śnieg	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
піднявся	maszerował	піднятися	maszerować	V;PFV;MASC;IND;SG;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
необхідним	niezbędny	необхідний	niezbędny	ADJ;INS;NEUT;SG	ADJ;NOM;MASC;SG
необхідним	konieczny	необхідний	konieczny	ADJ;INS;NEUT;SG	ADJ;NOM;MASC;SG
необхідним	konieczna	необхідний	konieczny	ADJ;INS;NEUT;SG	ADJ;NOM;FEM;SG
необхідним	niezbędne	необхідний	niezbędny	ADJ;INS;NEUT;SG	ADJ;NOM;NEUT;SG
необхідним	konieczne	необхідний	konieczny	ADJ;INS;NEUT;SG	ADJ;NOM;NEUT;SG
мануель	manuel	мануель	manuel	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
дейв	dave	дейти	dave	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
вілен	vilaine	вілен	vilaine		
хвойних	iglaste	хвойний	iglaste	ADJ;ACC;PL	N;NOM;MASC;PL
візит	wizyty	візит	wizyta	N;INAN;NOM;MASC;SG	N;ACC;FEM;PL
чинний	ważność	чинний	ważność	ADJ;NOM;MASC;SG	N;ACC;FEM;SG
чинний	ważność	чинний	ważność	ADJ;NOM;MASC;SG	N;ACC;FEM;SG
напої	napojów	напій	napój	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
напої	napój	напій	napój	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG
напої	pić	напій	pić	N;INAN;NOM;MASC;PL	V;IPFV;NFIN;ACT
напої	napój	напій	napój	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG
напої	napojów	напій	napój	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
напої	napojów	напій	napój	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
збирають	zbiory	збирати	zbiór	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;MASC;PL
збирають	zbiór	збирати	zbiór	V;IPFV;IND;PL;3;PRS;FIN	N;NOM;MASC;SG
збирають	zbiorów	збирати	zbiór	V;IPFV;IND;PL;3;PRS;FIN	N;GEN;MASC;PL
попович	popović	поповичнути	popović	PROPN;ANIM;NOM;MASC;SG	V;PFV;NFIN;ACT
куль	kule	куля	kula	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
куль	naboje	куля	nabój	N;INAN;GEN;FEM;PL	N;NOM;MASC;PL
куль	pociski	куля	pocisk	N;INAN;GEN;FEM;PL	N;NOM;MASC;PL
співає	dancin	співати	dancin	V;IPFV;IND;SG;3;PRS;FIN	
співає	śpiewanie	співати	śpiewać	V;IPFV;IND;SG;3;PRS;FIN	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
співає	śpiew	співати	śpiew	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;MASC;SG
співає	śpiewam	співати	śpiewać	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
попередніми	prepaid	попередній	prepaid	ADJ;INS;PL	
альфонсо	alfons	альфонсо	alfons	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
