von	출신	von	출신	ADP	N
flachen	얕은	flach	얕+ㄴ	ADJ	
kiew	키예프	keißen	키예프		PROPN
kiew	키예프	keißen	키예프		PROPN
hard	열심히	hard	열심히	PROPN	ADV
hard	하드	hard	하드	PROPN	
hard	어려워	hard	어렵+어	PROPN	
faust	파우스트	fausen	파우스트		PROPN
faust	주먹	fausen	주먹		N
anlehnung	소속	anlehnung	소속	ADJ	N
interessante	흥미롭다	interessant	흥미+롭+다	ADJ;NOM;FEM;PL	
interessante	흥미로운	interessant	흥미+롭+ㄴ	ADJ;NOM;FEM;PL	
interessante	재미있는	interessant	재미+있+는	ADJ;NOM;FEM;PL	
ausserdem	또한	ausserdem	또한	ADV	CONJ
schlage	제안	schlage	제안	V;SG;FIN	N
schwanz	뒷면	schwanzen	뒷면	N	
fisch	물고기자리	fisch	물고기+자리		N
fisch	물고기	fisch	물고기		N
fisch	해산물	fisch	해산물		N
thron	왕좌	thron	왕좌		N
thron	왕위	thron	왕위		N
rapper	래퍼	rapper	래퍼		N
rapper	래퍼	rapper	래퍼		N
konservatorium	음악원	konservatorium	음악원	PROPN	N
untergrund	지하	untergrund	지하	ADJ	
untergrund	언더그라운드	untergrund	언더그라운드	ADJ	
nachkriegszeit	전후	nachkriegszeit	전후	ADJ	
cooper	쿠퍼	cooper	쿠퍼	PROPN;NOM;SG	PROPN
rechner	계산기	rechner	계산기		N
rechner	컴퓨터	rechner	컴퓨터		N
rechner	주최	rechner	주최		N
rechner	컴퓨터	rechner	컴퓨터		N
rechner	주최	rechner	주최		N
rechner	계산기	rechner	계산기		N
brigitte	브리짓	brigitt	브리짓	PROPN;NOM;FEM;SG	
fränkischen	프랑크	fränkischen	프랑크	ADJ;NOM;PL	PROPN
barry	배리	barry	배리	PROPN;SG	PROPN
bahnhöfe	스테이션	bahnhöfen	스테이션	N;NOM;MASC;PL	
brüdern	형제들	brüdern	형제+들		N
patent	특허	patent	특허	PROPN	N
patent	특허	patent	특허	PROPN	N
webseiten	웹사이트	webseiten	웹사이트	V;NFIN	
webseiten	웹툰	webseiten	웹툰	V;NFIN	
webseiten	웹페이지	webseiten	웹페이+지	V;NFIN	
webseiten	사이트	webseiten	사이트	V;NFIN	
webseiten	웹사이트	webseiten	웹사이트	V;NFIN	
ack	ack	ack	ack		
posen	포즈난	pos	포즈난	PROPN	PROPN
posen	포즈	pos	포즈	PROPN	N
rechtlich	법적으로	rechtlich	법+적+으로	ADJ	ADV
pionier	파이어니어	pionier	파이어지+어	ADJ	
pionier	파이오니아	pionier	파이오니아	ADJ	
pionier	개척자	pionier	개척자	ADJ	N
pionier	선구자	pionier	선구자	ADJ	N
type	종류	type	종류		N
type	유형	type	유형		N
blütezeit	블룸	blütezeit	블룸	ADJ	
rumänischen	루마니아	rumänisch	루마니아	ADJ	PROPN
rumänischen	루마니아인	rumänisch	루마니아인	ADJ	N
rumänischen	루마니아어	rumänisch	루마니아어	ADJ	PROPN
harold	해롤드	harold	해롤드	PROPN;NOM;MASC;SG	
harold	해럴드	harold	해럴드	PROPN;NOM;MASC;SG	PROPN
brothers	형제	brothers	형제	PROPN;NOM;SG	
brothers	브라더스	brothers	브라더스	PROPN;NOM;SG	
brothers	형제들	brothers	형제+들	PROPN;NOM;SG	N
entfernten	리모콘	entfernt	리모콘	V;IND;PL;3;PST;FIN	N
entfernten	원격	entfernt	원격	V;IND;PL;3;PST;FIN	N
entfernten	리모컨	entfernt	리모컨	V;IND;PL;3;PST;FIN	N
ausgehen	연애	ausgehen	연애	V;NFIN	N
ausgehen	데이트	ausgehen	데이트	V;NFIN	N
ausgehen	아웃	ausgehen	아웃	V;NFIN	
lebenslauf	이력서	lebenslauf	이력서		N
lebenslauf	재개	lebenslauf	재개		N
lebenslauf	이력서	lebenslauf	이력서		N
sorgt	아낀다	sorgen	아끼+ㄴ다	V;IND;SG;3;PRS;FIN	
läßt	인정	lassen	인정	V;IND;SG;3;PRS;FIN	
staffeln	시즌	staffeln	시즌	N;NOM;FEM;PL	
alkohol	주류	alkohol	주류		N
gene	유전자	gen	유전자		N
gene	유전자	gen	유전자		N
trasse	경로	trassen	경로	N	
trasse	path	trassen	path	N	
rechnen	산술	rechnen	산술	V;NFIN	N
rechnen	기대	rechnen	기대	V;NFIN	
rechnen	수학	rechnen	수학	V;NFIN	N
deutlicher	선명하게	deutlich	선명+하+게	ADJ	CONJ
menschheit	인류	menschheit	인류		N
menschheit	인류	menschheit	인류		N
produzieren	프로듀스	produzieren	프로듀스	V;NFIN	
ehre	명예	ehr	명예		N
ehre	명예	ehr	명예		N
öffentlicher	공공	öffentlich	공공	ADJ	N
öffentlicher	공개	öffentlich	공개	ADJ	N
öffentlicher	공중	öffentlich	공중	ADJ	N
christ	기독교	christ	기독교	PROPN	N
christ	크리스티안	christ	크리스티안	PROPN	PROPN
christ	크리스천	christ	크리스천	PROPN	
christ	크리스찬	christ	크리스찬	PROPN	
christ	그리스도	christ	그리스도	PROPN	PROPN
christ	크라이스트	christ	크라이스트	PROPN	PROPN
tropischen	열대	tropisch	열대	ADJ	
miami	마이애미	miami	마이애미	PROPN;NOM;MASC;SG	
shanghai	상하이	shanghai	상하+이	PROPN;NOM;MASC;SG	PROPN
mexico	멕시코	mexico	멕시코	PROPN;NOM;SG	PROPN
bischofs	주교	bischofs	주교		N
vertretung	대표	vertretung	대표	N;FEM;SG	
vertretung	대표	vertretung	대표	N;FEM;SG	
fauna	야생동물	fauna	야생동물		N
protokoll	프로토콜	protokoll	프로토콜	ADJ	N
protokoll	로그	protokoll	로그	ADJ	
protokoll	로그	protokoll	로그	ADJ	
athleten	운동선수	athlet	운동+선수	V;IND;PL;3;PST;FIN	N
athleten	육상선수	athlet	육상선수	V;IND;PL;3;PST;FIN	N
athleten	운동선수	athlet	운동+선수	V;IND;PL;3;PST;FIN	N
teilnehmern	참가자	teilnehmern	참가자	V;NFIN	N
teilnehmern	참석자	teilnehmern	참석자	V;NFIN	N
baker	베이커	bak	베이커	PROPN	PROPN
copa	코파	copa	코파	PROPN;NOM;SG	PROPN
breiter	광범위	breit	광범위	ADJ	
breiter	광범위한	breit	광범위+하+ㄴ	ADJ	V
breiter	와이드	breit	와이드	ADJ	
breiter	넓이	breit	넓이	ADJ	
udo	우도	udo	우+도	PROPN;NOM;MASC;SG	
steuerung	통제	steuerung	통제	ADJ	N
steuerung	제어	steuerung	제어	ADJ	N
steuerung	제어하기	steuerung	제어+하+기	ADJ	V
steuerung	컨트롤	steuerung	컨트롤	ADJ	
steuerung	컨트롤러	steuerung	컨트+시러	ADJ	N
steuerung	제어	steuerung	제어	ADJ	N
steuerung	거버넌스	steuerung	거버넌스	ADJ	
steuerung	통제	steuerung	통제	ADJ	N
steuerung	제어	steuerung	제어	ADJ	N
steuerung	컨트롤	steuerung	컨트롤	ADJ	
vortrag	강의	vortragen	강+의	N;SG	
vortrag	프레젠테이션	vortragen	프레젠테이션	N;SG	PROPN
vortrag	talk	vortragen	talk	N;SG	
prinzipien	원칙	prinzip	원칙	V;NFIN	N
prinzipien	원리	prinzip	원리	V;NFIN	N
lehrbuch	교과서	lehrbuch	교과서	PROPN	N
comedy	코미디	comedy	코미디	PROPN	N
comedy	희극	comedy	희극	PROPN	N
comedy	코메디	comedy	코메디	PROPN	
basketballspieler	농구	basketballspieler	농구	ADJ	N
catherine	캐서린	catherine	캐+서+이+ㄴ	PROPN;NOM;SG	
catherine	카트린	catherine	카트린	PROPN;NOM;SG	
standorte	위치	standort	위치	N;NOM	
standorte	위치	standort	위치	N;NOM	
standorte	사이트	standort	사이트	N;NOM	
aufteilung	할당	aufteilung	할당	ADJ;SG	N
aufteilung	분석	aufteilung	분석	ADJ;SG	N
aufteilung	분포	aufteilung	분포	ADJ;SG	N
aufteilung	분배	aufteilung	분배	ADJ;SG	N
aufteilung	배포	aufteilung	배포	ADJ;SG	N
aufteilung	배포판	aufteilung	배포판	ADJ;SG	N
erwachsene	성인	erwachsen	성인	ADJ;NOM;FEM;PL	
erwachsene	어른	erwachsen	어른	ADJ;NOM;FEM;PL	
erwachsene	성인	erwachsen	성인	ADJ;NOM;FEM;PL	
erwachsene	어른	erwachsen	어른	ADJ;NOM;FEM;PL	
werfen	깁스	werfen	깁스	V;NFIN	
werfen	캐스트	werfen	캐스트	V;NFIN	
werfen	캐스팅	werfen	캐스팅	V;NFIN	N
erfunden	발명	erfinden	발명	V;V.PTCP	N
mexikanischen	멕시코인	mexikanisch	멕시코인	ADJ;NOM;MASC;PL	V
mexikanischen	멕시코	mexikanisch	멕시코	ADJ;NOM;MASC;PL	PROPN
philosophen	철학자	philosophen	철학자		N
philosophen	철학자들	philosophen	철학자+들		N
philosophen	철학자	philosophen	철학자		N
philosophen	철학	philosophen	철학		N
ehrenmitglied	명예	ehrenmitglied	명예	ADJ	N
dicke	두껍게	dick	두껍+게	N;NOM;FEM;PL	ADJ
dicke	두꺼운	dick	두껍+ㄴ	N;NOM;FEM;PL	ADJ
dicke	두께	dick	두께	N;NOM;FEM;PL	
vielfalt	버라이어티	vielfalt	버라이어티	N;NOM;FEM;SG	
wettbewerbe	콘테스트	wettbewerb	콘테스트	N;NOM;PL	
wettbewerbe	콘테스트	wettbewerb	콘테스트	N;NOM;PL	
heiraten	결혼	heiraten	결혼	V;NFIN	N
heiraten	수요일	heiraten	수요일	V;NFIN	
heiraten	혼인	heiraten	혼인	V;NFIN	N
heiraten	결혼	heiraten	결혼	V;NFIN	N
heiraten	결혼식	heiraten	결혼식	V;NFIN	N
heiraten	웨딩	heiraten	웨딩	V;NFIN	N
murray	머리	murray	머리	PROPN;NOM;SG	N
austin	오스틴	austin	오스틴	PROPN;NOM;MASC;SG	PROPN
zelle	세포	zellen	세포		N
zelle	세포	zellen	세포		N
schließung	닫힘	schließung	닫+천	ADJ	
schließung	폐쇄	schließung	폐쇄	ADJ	N
schließung	닫기	schließung	닫+기	ADJ	
hierher	여기	hierher	여기	ADV	PRO
ausgelöst	트리거	auslösen	트리거	V;V.PTCP	
maßnahme	행동	maßnahmen	행동	ADJ	N
maßnahme	활동	maßnahmen	활동	ADJ	N
maßnahme	작업	maßnahmen	작업	ADJ	N
maßnahme	동작	maßnahmen	동작	ADJ	N
maßnahme	액션	maßnahmen	액션	ADJ	N
maßnahme	측정	maßnahmen	측정	ADJ	N
maßnahme	측도	maßnahmen	측도	ADJ	
chief	과장	chief	과장	PROPN	N
chief	치프	chief	치프	PROPN	
grundlegende	기본	grundlegend	기본	ADJ;NOM;FEM;PL	N
grundlegende	기초	grundlegend	기초	ADJ;NOM;FEM;PL	N
grundlegende	베이직	grundlegend	베이직	ADJ;NOM;FEM;PL	
geschmack	취향	geschmack	취향	ADJ	N
geschmack	맛이	geschmack	맛+이	ADJ	N
porto	우표	porto	우표	PROPN;SG	N
porto	포르토	porto	포르토	PROPN;SG	
porto	포르투	porto	포르투	PROPN;SG	PROPN
konzentration	농도	konzentration	농도	ADJ	N
konzentration	농도	konzentration	농도	ADJ	N
interviews	인터뷰	interviews	인터뷰		N
ansprüche	발급	ansprechen	발급		N
wiedervereinigung	통일	wiedervereinigung	통일	ADJ	N
wiedervereinigung	재통일	wiedervereinigung	재통+이+ㄹ	ADJ	N
wiedervereinigung	동창회	wiedervereinigung	동창회	ADJ	
kabel	케이블	kabel	케이블		N
kabel	케이블	kabel	케이블		N
konzentrierte	농축	konzentrieren	농축	V;IND;SG;3;PST;FIN	N
keramik	도자기	keramik	도자기		N
keramik	도자기	keramik	도자기		N
keramik	도자기	keramik	도자기		N
bismarck	비스마르크	bismarck	비스마르크	PROPN;NOM;MASC;SG	
monika	모니카	monika	모니카	PROPN;NOM;FEM;SG	
pakistan	파키스탄	pakistan	파키스탄	PROPN;NOM;MASC;SG	PROPN
grant	그랜트	granen	그랜트	PROPN;NOM;SG	PROPN
brasilianischen	브라질	brasilianisch	브라질	ADJ;NOM;MASC;PL	
löwe	사자자리	löwe	사자자리		N
gerechtfertigt	정당화	gerechtfertigt	정당화	ADJ	N
melodie	melody	melodie	melody		
canadian	캐나디안	canadian	캐나디안	PROPN	
canadian	캐나다인	canadian	캐나다+이+ㄴ	PROPN	
beratung	충고	beratung	충+고	N;NOM;FEM;SG	
bäumen	나무들	bäumen	나무+들		N
bäumen	나무	bäumen	나무		N
boeing	보잉	boeing	보잉	PROPN;NOM;SG	N
orientierung	오리엔테이션	orientierung	오리엔테이션	N;NOM;FEM;SG	
prinzen	왕자	prinzen	왕자		N
mängel	약점	mängeln	약점	ADJ	N
mängel	결함	mängeln	결함	ADJ	N
mängel	결점	mängeln	결점	ADJ	
medal	메달	medal	메달	PROPN	N
portrait	초상화	portrait	초상화	ADJ	N
portrait	세로	portrait	세+로	ADJ	
portrait	인물	portrait	인물	ADJ	N
challenge	도전	challeng	도전		N
werten	가치관	werten	가치관	V;NFIN	N
werten	가치	werten	가치	V;NFIN	N
elektronischen	전자	elektronisch	전자	ADJ	N
elektronischen	일렉트로닉	elektronisch	일렉트로닉	ADJ	
fachzeitschrift	학술	fachzeitschrift	학술	ADJ	N
fachzeitschrift	학술지	fachzeitschrift	학술지	ADJ	N
fachzeitschrift	저널	fachzeitschrift	저널	ADJ	N
dakota	다코타	dakota	다코타	PROPN;NOM;MASC;SG	PROPN
dutzend	수십	dutzend	수십	ADJ	NUM
utrecht	위트레흐트	utrecht	위트레트트	PROPN	PROPN
control	통제	control	통제	PROPN	N
control	제어	control	제어	PROPN	N
control	제어하기	control	제어+하+기	PROPN	V
control	컨트롤	control	컨트롤	PROPN	
südwest	남서부	südwest	남서부	PROPN	
südwest	사우스웨스트	südwest	사우스웨스트	PROPN	PROPN
südwest	남서	südwest	남서	PROPN	
südwest	남서부	südwest	남서부	PROPN	
tiger	호랑이	tiger	호랑이	ADJ	
tiger	타이거	tiger	타이거	ADJ	
tiger	타이거즈	tiger	타이거즈	ADJ	
tiger	타이거스	tiger	타이거스	ADJ	
tiger	호랑이	tiger	호랑이	ADJ	
finanziell	재무	finanziell	재무	ADJ	N
finanziell	금융	finanziell	금융	ADJ	N
finanziell	재정	finanziell	재정	ADJ	N
beamter	공식	beamt	공식	ADJ	N
beamter	official	beamt	official	ADJ	
beamter	책임자	beamt	책임자	ADJ	N
beamter	경관	beamt	경관	ADJ	N
beamter	경찰관	beamt	경찰관	ADJ	N
beamter	장교	beamt	장교	ADJ	N
allgemeines	장군	allgemein	장군	ADJ;NOM;NEUT;SG	N
allgemeines	일반	allgemein	일반	ADJ;NOM;NEUT;SG	N
allgemeines	일반인	allgemein	일반+이+ㄴ	ADJ;NOM;NEUT;SG	
liverpool	liverpool	liverpool	liverpool	PROPN	
liverpool	리버풀	liverpool	리버풀	PROPN	PROPN
ringer	레슬링	ring	레슬링	ADJ	N
ringer	링거	ring	링거	ADJ	
ringer	레슬링	ring	레슬링	ADJ	N
behauptungen	주장	behauptehen	주장	V;NFIN	
behauptungen	발급	behauptehen	발급	V;NFIN	N
behauptungen	혐의	behauptehen	혐+의	V;NFIN	N
gerecht	공정	rechen	공정	ADJ	N
gerecht	박람회	rechen	박람회	ADJ	N
gerecht	페어	rechen	페+어	ADJ	
broadway	브로드웨이	broadway	브로드웨+이	PROPN	PROPN
zerstörte	파괴됨	zerstört	파괴+되+ㄴ	ADJ;NOM;FEM;SG	V
materie	물질	materie	물질	PROPN	N
jason	제이슨	jason	제이슨	PROPN;NOM;MASC;SG	PROPN
alaska	알래스카	alaska	알래스카	PROPN;NOM;MASC;SG	PROPN
lies	읽어보기	lesen	읽+어+보+기		V
lies	읽기	lesen	읽+기		V
lies	읽는다	lesen	읽+는다		V
lies	읽고	lesen	읽+고		V
soul	영혼	soul	영혼	PROPN;SG	N
soul	소울	soul	소울	PROPN;SG	
schaut	표정	schauen	표정	V;IND;SG;3;PRS;FIN	N
naturwissenschaften	사이언스	naturwissenschaft	사이언스	ADJ	
naturwissenschaften	과학	naturwissenschaft	과학	ADJ	N
naturwissenschaften	과학	naturwissenschaft	과학	ADJ	N
vermitteln	소통	vermitteln	소통	V;NFIN	N
matthew	매튜	matthew	매튜	PROPN	
argentinischer	아르헨티나	argentinisch	아르헨티나	ADJ	PROPN
argentinischer	아르헨티나인	argentinisch	아르헨티나인	ADJ	V
positiven	긍정	positiv	긍정	ADJ	N
positiven	양수	positiv	양수	ADJ	
positiven	긍정적	positiv	긍정+적	ADJ	N
positiven	긍정적인	positiv	긍정+적+이+ㄴ	ADJ	V
dunkle	다크	dunkel	다크	ADJ;NOM;FEM;PL	
dunkle	어둠	dunkel	어둠	ADJ;NOM;FEM;PL	N
floh	플리즈	fliehen	플리즈	V;IND;SG;3;FIN	
floh	벼룩	fliehen	벼룩	V;IND;SG;3;FIN	
helene	헬렌	helen	헬렌	PROPN;NOM;FEM;SG	
angela	안젤라	angela	안젤라	PROPN;NOM;MASC;SG	
angela	안젤로	angela	안젤+로	PROPN;NOM;MASC;SG	ADV
margarete	마거릿	margaret	마거릿	N;NOM;FEM;SG	PROPN
margarete	마르그리트	margaret	마르그리트	N;NOM;FEM;SG	PROPN
deutet	나타냅니다	deuten	나타내+ㅂ니다	V;IND;SG;3;PRS;FIN	
ruprecht	루퍼트	ruprecht	루퍼트	PROPN	PROPN
freigegeben	발매	freigeben	발매	V;V.PTCP	N
freigegeben	개봉	freigeben	개봉	V;V.PTCP	N
head	헤드	head	헤드	PROPN;NOM;SG	
head	머리	head	머리	PROPN;NOM;SG	N
leonard	레오나드	leonard	레오나드	PROPN;NOM;SG	PROPN
leonard	레너드	leonard	레너드	PROPN;NOM;SG	PROPN
disney	디즈니	disney	디즈니	PROPN;NOM;MASC;SG	
helm	헬멧	helm	헬멧		N
ruinen	폐허	ruin	폐허	V;NFIN	N
orientierte	지향	orientieren	지향	V;IND;SG;3;PST;FIN	N
sky	하늘	sky	하늘		N
afrikanischen	아프리카	afrikanisch	아프리카	ADJ;ACC;MASC;SG	
zeitalter	연령	zeitalter	연령	ADJ	N
zeitalter	era	zeitalter	era	ADJ	
zeitalter	시대	zeitalter	시대	ADJ	N
externen	외부	extern	외부	ADJ	
vision	시력	vision	시력		N
vision	시각	vision	시각		N
jorge	호르헤	jorge	호르헤	PROPN;NOM;MASC;SG	PROPN
kilogramm	킬로그램	kilogramm	킬로그램	ADJ	
kilogramm	킬로미터	kilogramm	킬로미터	ADJ	
kilogramm	킬로그램	kilogramm	킬로그램	ADJ	
kilogramm	킬로	kilogramm	켜+로	ADJ	
rumänischer	루마니아	rumänisch	루마니아	ADJ	PROPN
rumänischer	루마니아인	rumänisch	루마니아인	ADJ	N
rumänischer	루마니아어	rumänisch	루마니아어	ADJ	PROPN
bassist	베이시스트	bassist	베이시스트	PROPN;NOM;SG	PROPN
bassist	베이스	bassist	베이스	PROPN;NOM;SG	
bassist	배스	bassist	배스	PROPN;NOM;SG	
schlagen	beat	schlagen	beat	V;NFIN	
schlagen	이겨	schlagen	이기+어	V;NFIN	
schlagen	비트	schlagen	비트	V;NFIN	
schlagen	펀치	schlagen	펀치	V;NFIN	
phoenix	피닉스	phoenix	피닉스	PROPN;NOM;SG	
italia	이탈리아	italia	이탈리아	PROPN;SG	PROPN
glaubens	믿음	glaubens	믿음	N;NOM;NEUT;PL	
gewerkschaft	동맹	gewerkschaft	동맹	ADJ	N
gewerkschaft	연맹	gewerkschaft	연맹	ADJ	N
gewerkschaft	유니언	gewerkschaft	유니언	ADJ	
gewerkschaft	연합	gewerkschaft	연합	ADJ	N
touristen	관광객	tourist	관광객		N
touristen	관광객	tourist	관광객		N
geschwister	형제	geschwister	형제	ADJ	
geschwister	형제자매	geschwister	형제+자매	ADJ	N
geschwister	남매	geschwister	남매	ADJ	N
geschwister	형제자매	geschwister	형제+자매	ADJ	N
christina	크리스티나	christina	크리스티나	PROPN;NOM;FEM;SG	PROPN
normen	규범	normen	규범	V;NFIN	N
normen	표준	normen	표준	V;NFIN	
ansässig	주민	ansässig	주민	ADJ	N
ansässig	레지던트	ansässig	레지던트	ADJ	
ansässig	상주	ansässig	상주	ADJ	
agentur	에이전시	agentur	에이전시	PROPN;NOM;SG	N
agentur	대행사	agentur	대행사	PROPN;NOM;SG	N
agentur	대리점	agentur	대리점	PROPN;NOM;SG	N
iwan	이반	iwan	이반	PROPN;NOM;MASC;SG	PROPN
blüte	플라워	blüt	플라우+어	N;NOM;FEM;SG	
blüte	블룸	blüt	블룸	N;NOM;FEM;SG	
punk	펑크	punk	펑크	PROPN;SG	N
ausländische	외국인	ausländisch	외국인	ADJ;NOM;FEM;PL	
digitalen	디지털	digital	디지털	ADJ;ACC;MASC;SG	N
joan	조앤	joan	조앤	PROPN;NOM;MASC;SG	N
enger	가까워	eng	가깝+어	ADJ	
tabellen	테이블	tabell	테이블	V;NFIN	
tabellen	스프레드시트	tabell	스프레드시트	V;NFIN	N
überprüft	검토	überprüfen	검토	V;V.PTCP	N
überprüft	리뷰	überprüfen	리뷰	V;V.PTCP	
einladung	초대	einladung	초대	N;FEM;SG	
einladung	초대	einladung	초대	N;FEM;SG	
stadtverwaltung	시영	stadtverwaltung	시영	PROPN	N
legislaturperiode	입법부	legislaturperiode	입법부	ADJ;NOM;FEM;SG	N
slowenien	슬로베니아	slowenien	슬로베니아	PROPN	PROPN
slowenien	슬로베니아어	slowenien	슬로베니아어	PROPN	
finnischer	핀란드어	finnisch	핀란드어	ADJ	PROPN
finnischer	핀란드	finnisch	핀란드	ADJ	PROPN
alltag	매일	alltag	매일	PROPN	ADV
alltag	일상	alltag	일상	PROPN	N
ausländischen	외국인	ausländisch	외국인	ADJ	
gesungen	노래	singen	노래	V;V.PTCP	N
jerry	제리	jerry	제리	PROPN;NOM;MASC;SG	
türken	투르크인	türken	투르크인	N;PL	
türken	투르크	türken	투르크	N;PL	PROPN
hawaii	하와이와	hawaii	하와이+와	PROPN;NOM;SG	CONJ
hawaii	하와이	hawaii	하와이	PROPN;NOM;SG	PROPN
zeitweilig	일시적	zeitweilig	일시+적	ADJ	N
zeitweilig	일시적으로	zeitweilig	일시+적+으로	ADJ	ADV
zeitweilig	임시	zeitweilig	임시	ADJ	
zeitweilig	일시적	zeitweilig	일시+적	ADJ	N
jährlichen	매년	jährlich	매년	ADJ	N
akademische	학문	akademisch	학문	ADJ;NOM;FEM;PL	N
akademische	학업	akademisch	학업	ADJ;NOM;FEM;PL	N
akademische	학술	akademisch	학술	ADJ;NOM;FEM;PL	N
gelehrten	학자	gelehrt	학자	ADJ;PL	N
mine	광산	mine	광산		N
überleben	생존	überleben	생존	V;NFIN	N
überleben	살아남기	überleben	살아남+기	V;NFIN	V
überleben	생존	überleben	생존	V;NFIN	N
überleben	생존	überleben	생존	V;NFIN	N
überleben	살아남은	überleben	살아남+ㄴ	V;NFIN	V
stimmung	분위기	stimmung	분위기	N	
stimmung	기분	stimmung	기분	N	
flach	평평한	flach	평평+하+ㄴ	ADJ	V
flach	플랫	flach	플랫	ADJ	
flach	얕은	flach	얕+ㄴ	ADJ	
entwickler	개발자	entwickl	개발자		N
entwickler	개발자	entwickl	개발자		N
schwedisch	스웨덴어	schwedisch	스웨덴어	ADJ	
schwedisch	스웨덴	schwedisch	스웨덴	ADJ	PROPN
schwedisch	스웨덴인	schwedisch	스웨붙이+ㄴ	ADJ	
kostenlos	프리웨어	kostenlos	프리웨어	ADJ	
kostenlos	free	kostenlos	free	ADJ	
kostenlos	무료	kostenlos	무료	ADJ	
kostenlos	자유	kostenlos	자유	ADJ	
tausende	수천만	tausende	수천만	N;NOM;FEM;PL	
tausende	수천	tausende	수천	N;NOM;FEM;PL	NUM
anwesenheit	출석	anwesenheit	출석	ADJ	N
anwesenheit	참석	anwesenheit	참석	ADJ	N
anwesenheit	존재	anwesenheit	존재	ADJ	N
liedern	노래	liedern	노래	V;NFIN	N
liedern	songs	liedern	songs	V;NFIN	
freude	delight	freude	delight		
freude	기쁨	freude	기쁘+ㅁ		
freude	조이	freude	종이		
freude	기쁨이	freude	기쁘+ㅁ+이		N
freude	행복	freude	행복		N
freude	happiness	freude	happiness		
freude	즐거움	freude	즐거움		
freude	기쁨	freude	기쁘+ㅁ		
freude	쾌락	freude	쾌락		N
prototyp	프로토타입	prototyp	프로토타입	N	
prototyp	프로토타입을	prototyp	프로토타입+을	N	PROPN
rotterdam	로테르담	rotterdam	로테르담	PROPN	PROPN
gletscher	빙하	gletsch	빙하		N
indische	인도인	indisch	인도+인	ADJ;NOM;FEM;PL	V
indische	인도	indisch	인도	ADJ;NOM;FEM;PL	PROPN
indische	인디언	indisch	인디언	ADJ;NOM;FEM;PL	
operationen	작전	operation	작전	V;NFIN	N
operationen	운영	operation	운영	V;NFIN	N
operationen	수술	operation	수술	V;NFIN	N
