категорія	kategori	категорія	kategori	N;INAN;NOM;FEM;SG	
стародавній	kadim	стародавний	kadim	ADJ;NOM;FEM;SG	
учитель	öğretmen	учитель	öğretmen	N;ANIM;NOM;MASC;SG	
учитель	hoca	учитель	hoca	N;ANIM;NOM;MASC;SG	
графіка	komplo	графіка	komplo	N;INAN;NOM;FEM;SG	
графіка	grafik	графіка	grafik	N;INAN;NOM;FEM;SG	
графіка	grafik	графіка	grafik	N;INAN;NOM;FEM;SG	
ключ	radikal	ключ	radikal	N;INAN;NOM;MASC;SG	
ключ	kökten	ключ	kök	N;INAN;NOM;MASC;SG	
ключ	key	ключ	key	N;INAN;NOM;MASC;SG	
кільце	ring	кільце	ring	N;INAN;NOM;NEUT;SG	
кільце	halka	кільце	halka	N;INAN;NOM;NEUT;SG	
цінності	değer	цінність	değer	N;INAN;NOM;FEM;PL	
ділянку	bölge	ділянка	bölge	N;INAN;ACC;FEM;SG	
ділянку	bölgede	ділянка	bölge	N;INAN;ACC;FEM;SG	N;ESS;SG;3
ділянку	bölgesi	ділянка	bölge	N;INAN;ACC;FEM;SG	N;NOM;SG;3
комахи	böcekleri	комаха	böcek	N;ANIM;NOM;MASC;PL	N;ACC;PL;3
комахи	böcek	комаха	böcek	N;ANIM;NOM;MASC;PL	
комахи	böcek	комаха	böcek	N;ANIM;NOM;MASC;PL	
постійний	daimi	постійний	daim	ADJ;NOM;MASC;SG	
постійний	kalıcı	постійний	kalıcı	ADJ;NOM;MASC;SG	
постійний	sabit	постійний	sabit	ADJ;NOM;MASC;SG	
постійний	inatçı	постійний	inatçı	ADJ;NOM;MASC;SG	
постійний	kalıcı	постійний	kalıcı	ADJ;NOM;MASC;SG	
постійний	israrcı	постійний	israrcı	ADJ;NOM;MASC;SG	
постійний	israrlı	постійний	israrlı	ADJ;NOM;MASC;SG	
сіль	sel	сіль	sel	N;INAN;NOM;FEM;SG	
сіль	tuz	сіль	tuz	N;INAN;NOM;FEM;SG	
сіль	salt	сіль	salt	N;INAN;NOM;FEM;SG	
сіль	tuzu	сіль	tuz	N;INAN;NOM;FEM;SG	
просування	promosyonlar	просування	promosyon	N;INAN;NOM;NEUT;SG	N;NOM;PL;3
просування	terfi	просування	terfi	N;INAN;NOM;NEUT;SG	
просування	promosyon	просування	promosyon	N;INAN;NOM;NEUT;SG	
просування	tanıtım	просування	tanıtım	N;INAN;NOM;NEUT;SG	
рей	rey	рей	rey		
рей	rei	рей	rei		
рей	işın	рей	iş		
рей	ray	рей	ray		
доповнення	tamamlanması	доповнення	tamamla	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
доповнення	tamamlama	доповнення	tamamla	N;INAN;NOM;NEUT;SG	
доповнення	kompleman	доповнення	kompleman	N;INAN;NOM;NEUT;SG	
запуск	fırlatma	запуск	fırlatma	N;INAN;NOM;MASC;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
запуск	başlat	запуск	başlat	N;INAN;NOM;MASC;SG	
запуск	başlangıç	запуск	başlangıç	N;INAN;NOM;MASC;SG	
запуск	başlamak	запуск	başla	N;INAN;NOM;MASC;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
запуск	başlıyor	запуск	başla	N;INAN;NOM;MASC;SG	V;PROG;IND;SG;3;POS;INFM;PRS
запуск	başlıyorum	запуск	başla	N;INAN;NOM;MASC;SG	V;PROG;IND;SG;1;POS;INFM;PRS
запуск	başlangıç	запуск	başlangıç	N;INAN;NOM;MASC;SG	
дом	dom	дом	dom		
моє	benim	мій	ben	DET;NOM;NEUT;SG;1	PRO;GEN;SG;1
моє	mine	мій	mine	DET;NOM;NEUT;SG;1	
моє	benimki	мій	benimki	DET;NOM;NEUT;SG;1	
чистий	tertemiz	чистий	tertemiz	ADJ;NOM;MASC;SG	N;NOM;SG;3
чистий	temizle	чистий	temiz	ADJ;NOM;MASC;SG	V;PFV;IMP;SG;2;POS;PRS
чистий	temiz	чистий	temiz	ADJ;NOM;MASC;SG	
відображає	yansıtıyor	відображати	yansı	V;IPFV;IND;SG;3;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS;CAUS
маре	marais	маре	marais		PROPN;NOM;SG;3
молдова	moldova	молдовий	moldova	ADJ;NOM;FEM;SG	PROPN;NOM;SG;3
єва	eva	єва	eva	PROPN;ANIM;NOM;FEM;SG	
єва	ewa	єва	ewa	PROPN;ANIM;NOM;FEM;SG	
єва	eve	єва	ev	PROPN;ANIM;NOM;FEM;SG	N;DAT;SG;3
єва	havva	єва	havva	PROPN;ANIM;NOM;FEM;SG	
невідомий	bilinmiyor	невідомий	bil	ADJ;NOM;MASC;SG	V;PROG;IND;SG;3;NEG;INFM;PRS;PASS
невідомий	bilinmeyen	невідомий	bil	ADJ;NOM;MASC;SG	V;PFV;IND;NEG;PRS;V.PTCP;PASS
флоренції	florence	флоренція	florence	PROPN;INAN;GEN;FEM;SG	N;NOM;SG;3
флоренції	floransa	флоренція	floransa	PROPN;INAN;GEN;FEM;SG	PROPN;NOM;SG;3
додавання	ekleme	додавання	ekle	N;INAN;NOM;NEUT;SG	
додавання	eklemek	додавання	ekle	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
додавання	ilave	додавання	ilave	N;INAN;NOM;NEUT;SG	
додавання	ek	додавання	ek	N;INAN;NOM;NEUT;SG	
додавання	ekleyin	додавання	ekle	N;INAN;NOM;NEUT;SG	V;PFV;IMP;PL;2;POS;PRS
додавання	ekle	додавання	ekil	N;INAN;NOM;NEUT;SG	
додавання	ekleme	додавання	ekle	N;INAN;NOM;NEUT;SG	
додавання	eklemeler	додавання	ekle	N;INAN;NOM;NEUT;SG	
додавання	ekle	додавання	ekil	N;INAN;NOM;NEUT;SG	
монографія	monografi	монографія	monografi	N;INAN;NOM;FEM;SG	
факс	faks	факс	faks		
борисович	hodorkovski	борисовичнути	hodorkovski	PROPN;ANIM;NOM;MASC;SG	
ранку	sabah	ранок	sabah	N;INAN;GEN;MASC;SG	N;NOM;SG;3
ранку	sabahlar	ранок	sabah	N;INAN;GEN;MASC;SG	N;NOM;PL;3
ранку	günaydın	ранок	günay	N;INAN;GEN;MASC;SG	
вершина	zirve	вершина	zirve	N;INAN;NOM;FEM;SG	
вершина	zirvede	вершина	zirve	N;INAN;NOM;FEM;SG	N;ESS;SG;3
годину	saat	година	saat	N;INAN;ACC;FEM;SG	
збільшити	artış	збільшити	artış	V;PFV;NFIN	
збільшити	artırma	збільшити	artırma	V;PFV;NFIN	
необхідних	gerekli	необхідний	gerekli	ADJ;GEN;PL	
необхідних	şart	необхідний	şart	ADJ;GEN;PL	
мкс	iss	мкс	iss	INTJ	N;NOM;SG;3
товариств	toplumlar	товариство	toplum	N;INAN;GEN;NEUT;PL	N;NOM;PL;3
товариств	topluluklar	товариство	topluluk	N;INAN;GEN;NEUT;PL	N;NOM;PL;3
літера	harf	літера	harf	N;INAN;NOM;FEM;SG	
продовжити	devam	продовжити	devam	V;PFV;NFIN	N;NOM;SG;3
продовжити	özgeçmiş	продовжити	özgeç	V;PFV;NFIN	
драматичного	dramatik	драматичний	dramatik	ADJ;GEN;MASC;SG	
льотчик	havacı	льотчик	havacı	N;ANIM;NOM;MASC;SG	
цвинтар	mezarlıkta	цвинтар	mezarlık	N;INAN;NOM;MASC;SG	N;ESS;SG;3
величезний	kocaman	величезний	kocaman	ADJ;NOM;MASC;SG	
величезний	devasa	величезний	devasa	ADJ;NOM;MASC;SG	
величезний	büyük	величезний	büyük	ADJ;NOM;MASC;SG	
величезний	engin	величезний	engin	ADJ;NOM;MASC;SG	
кінематографістів	cinematographers	кінематографіст	cinematographers	N;ANIM;ACC;MASC;PL	
скупчення	küme	скупчення	küm	N;INAN;NOM;NEUT;SG	
скупчення	kümeler	скупчення	küme	N;INAN;NOM;NEUT;SG	
мирного	huzur	мирний	huzur	ADJ;GEN;MASC;SG	
мирного	huzurlu	мирний	huzurlu	ADJ;GEN;MASC;SG	
мирного	barışçıl	мирний	barışçıl	ADJ;GEN;MASC;SG	
колони	sütunları	колон	sütun	N;INAN;NOM;FEM;PL	N;ACC;PL;3
модуль	modül	модуль	modül	N;INAN;NOM;MASC;SG	
модуль	modül	модуль	modül	N;INAN;NOM;MASC;SG	
маленькі	ufak	маленький	ufak	ADJ;NOM;PL	
маленькі	kucuk	маленький	kucuk	ADJ;NOM;PL	
маленькі	minik	маленький	minik	ADJ;NOM;PL	
маленькі	az	маленький	az	ADJ;NOM;PL	ADV
маленькі	minik	маленький	minik	ADJ;NOM;PL	
маленькі	minicik	маленький	minicik	ADJ;NOM;PL	
маленькі	tiny	маленький	tiny	ADJ;NOM;PL	
маленькі	küçücük	маленький	küçücük	ADJ;NOM;PL	
емблема	amblemi	емблема	amblem	N;INAN;NOM;FEM;SG	N;ACC;SG;3
емблема	mühür	емблема	mühür	N;INAN;NOM;FEM;SG	
емблема	seal	емблема	seal	N;INAN;NOM;FEM;SG	
емблема	fok	емблема	fok	N;INAN;NOM;FEM;SG	
кафе	café	кафе	café	N;INAN;NOM;NEUT;SG	
монголії	moğolistan	монголія	moğolistan	PROPN;INAN;GEN;FEM;SG	PROPN;NOM;SG;3
колумбія	kolombiya	колумбія	kolombiya	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
колумбія	columbia	колумбія	columbia	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
колумбія	kolombiya	колумбія	kolombiya	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
традиційні	geleneksel	традиційний	geleneksel	ADJ;NOM;PL	
зменшується	azalıyor	зменшуватися	azal	V;IPFV;IND;SG;3;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
ісландії	izlanda	ісландія	izlan	PROPN;INAN;GEN;FEM;SG	
єлизавета	elisabeth	єлизавета	elisabeth	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
джозеф	yusuf	джозеф	yusuf	PROPN;ANIM;NOM;MASC;SG	
джозеф	joseph	джозеф	joseph	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
пікардія	picardie	пікардія	picardie	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
керує	kolları	керувати	kol	V;IPFV;IND;SG;3;PRS;FIN	N;ACC;PL;3
керує	yönetmenlik	керувати	yönetmenlik	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;SG;3
судно	gemi	судно	gemi	N;INAN;NOM;NEUT;SG	
судно	gemi	судно	gemi	N;INAN;NOM;NEUT;SG	
лас	las	лас	las		PROPN;NOM;SG;3
заголовок	başlık	заголовок	başlık	N;INAN;NOM;MASC;SG	
заголовок	başlık	заголовок	başlık	N;INAN;NOM;MASC;SG	
заголовок	unvan	заголовок	unvan	N;INAN;NOM;MASC;SG	
заголовок	ünvan	заголовок	ünvan	N;INAN;NOM;MASC;SG	
дисциплін	disiplinler	дисципліна	disiplin	N;INAN;GEN;FEM;PL	N;NOM;PL;3
псевдонім	nick	псевдонім	nick	N;INAN;NOM;MASC;SG	
псевдонім	takma	псевдонім	takma	N;INAN;NOM;MASC;SG	
внесення	yapmak	внесення	yap	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
хліб	ekmek	хліб	ekmek	N;INAN;NOM;MASC;SG	
філія	philia	філія	philia	N;INAN;NOM;FEM;SG	
будувати	inşa	будувати	inşa	V;IPFV;NFIN	
франческо	francesco	франческо	francesco	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
містер	beyefendi	містрий	beyefendi	N;ANIM;NOM;MASC;SG	
розі	rose	роз	rose		
розі	gülüm	роз	gülüm		
розі	gül	роз	gül		PROPN;NOM;SG;3
розі	gülü	роз	gül		
розі	rosie	роз	rosie		
пошкодження	zarar	пошкодження	zarar	N;INAN;NOM;NEUT;SG	
пошкодження	hasar	пошкодження	hasar	N;INAN;NOM;NEUT;SG	
нідерландах	hollanda	нідерланда	hollan	N;INAN;ESS	
сенс	anlam	сенс	anlam	N;INAN;NOM;MASC;SG	
сенс	anlamı	сенс	anlam	N;INAN;NOM;MASC;SG	N;ACC;SG;3
сенс	anlami	сенс	anlami	N;INAN;NOM;MASC;SG	
альфред	alfred	альфред	alfret	PROPN;ANIM;NOM;MASC;SG	
лгбт	lgbt	лгбт	lgbt	PROPN;INAN;NOM;FEM;SG	
дружби	arkadaşlık	дружба	arkadaşlık	N;INAN;NOM;FEM;PL	N;NOM;SG;3
дружби	dostluk	дружба	dostluk	N;INAN;NOM;FEM;PL	N;NOM;SG;3
міннесота	minnesota	міннесота	minnesota	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
рот	çürümeye	рот	çürü	N;INAN;NOM;MASC;SG	V;PFV;DAT;IND;POS;PRS;V.MSDR
рот	ağzını	рот	ağız	N;INAN;NOM;MASC;SG	N;ACC;SG;3
рот	ağız	рот	ağız	N;INAN;NOM;MASC;SG	
рот	mouth	рот	mouth	N;INAN;NOM;MASC;SG	
рот	ağızdan	рот	ağız	N;INAN;NOM;MASC;SG	N;AT+ABL;SG;3
рот	ağız	рот	ağız	N;INAN;NOM;MASC;SG	
рот	ağızlarını	рот	ağız	N;INAN;NOM;MASC;SG	N;ACC;PL;3
рот	roth	рот	roth	N;INAN;NOM;MASC;SG	
популярний	popüler	популярний	popü	ADJ;NOM;MASC;SG	
популярний	sevilen	популярний	sev	ADJ;NOM;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
повідомлень	mesajları	повідомлення	mesaj	N;INAN;GEN;NEUT;PL	N;ACC;PL;3
повідомлень	mesajlar	повідомлення	mesaj	N;INAN;GEN;NEUT;PL	N;NOM;PL;3
повідомлень	mesaj	повідомлення	mesaj	N;INAN;GEN;NEUT;PL	
пушкіна	pushkin	пушкіний	pushkin	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
незалежні	bağımsız	незалежний	bağımsız	ADJ;NOM;PL	
денис	denys	денис	denys	PROPN;ANIM;NOM;MASC;SG	
денис	dennis	денис	dennis	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
денис	denis	денис	denis	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
вирішила	karar	вирішити	karar	V;PFV;FEM;IND;SG;PST;FIN	N;NOM;SG;3
записів	girdileri	запис	gir	N;INAN;GEN;MASC;PL	V;PFV;IND;POS;PST;V.PTCP
записів	girdiler	запис	gir	N;INAN;GEN;MASC;PL	V;PFV;IND;PL;3;POS;PST
електроенергії	elektrik	електроенергія	elektrik	N;INAN;NOM;FEM;PL	N;NOM;SG;3
кожні	her	кожний	her	NUM;NOM	DET
відсутній	hiçbiri	відсутній	hiçbiri	ADJ;NOM;MASC;SG	PRO;NOM;SG;3
відсутній	yok	відсутній	yok	ADJ;NOM;MASC;SG	
відсутній	hiç	відсутній	hiç	ADJ;NOM;MASC;SG	ADV
відсутній	eksik	відсутній	eksik	ADJ;NOM;MASC;SG	
напруги	gerilim	напруга	gerilim	N;INAN;NOM;FEM;PL	
напруги	voltaj	напруга	voltaj	N;INAN;NOM;FEM;PL	N;NOM;SG;3
виділити	vurgulama	виділити	vurgulama	V;PFV;NFIN	
виділити	tahsis	виділити	tahsis	V;PFV;NFIN	
вдосконалення	gelişmeler	вдосконалення	geliş	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
вдосконалення	geliştirme	вдосконалення	geliş	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
вдосконалення	iyileştirilmesi	вдосконалення	iyileş	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
звичайні	olağan	звичайний	olağan	ADJ;NOM;PL	
звичайні	sıradan	звичайний	sıradan	ADJ;NOM;PL	
звичайні	olağan	звичайний	olağan	ADJ;NOM;PL	
межа	limit	межа	limit	N;INAN;NOM;FEM;SG	
межа	sınır	межа	sınır	N;INAN;NOM;FEM;SG	
межа	sınırı	межа	sınır	N;INAN;NOM;FEM;SG	N;ACC;SG;3
межа	sınırlama	межа	sınırla	N;INAN;NOM;FEM;SG	
межа	sınır	межа	sınır	N;INAN;NOM;FEM;SG	
червоне	kirmizi	червоний	kirmiz	ADJ;NOM;NEUT;SG	
червоне	kızıl	червоний	kızıl	ADJ;NOM;NEUT;SG	
червоне	red	червоний	red	ADJ;NOM;NEUT;SG	
тім	tim	той	tim		
програв	kayıp	програти	kayıp	V;PFV;MASC;IND;SG;PST;FIN	ADJ
програв	lost	програти	lost	V;PFV;MASC;IND;SG;PST;FIN	
програв	kaybettik	програти	kaybet	V;PFV;MASC;IND;SG;PST;FIN	V;PFV;IND;PL;1;POS;PST
асфальт	asfalt	асфальт	asfalt	N;INAN;NOM;MASC;SG	
майданчик	rota	майданчик	rota	N;INAN;NOM;MASC;SG	
мон	mont	мон	mont		
мон	mon	мон	mon		
вбито	suikast	вбито	suikast	V;PFV;IND;0;FIN	
екс	aix	екс	aix		PROPN;NOM;SG;3
перекладачі	translators	перекладач	translators	N;ANIM;NOM;MASC;PL	
аргентина	arjantin	аргентин	arjantin	PROPN;INAN;NOM;FEM;SG	
служити	hizmet	служити	hizmet	V;IPFV;NFIN	N;NOM;SG;3
виконавець	kaynak	виконавець	kaynak	N;ANIM;NOM;MASC;SG	
виконавець	ressam	виконавець	ressam	N;ANIM;NOM;MASC;SG	
виконавець	sanatçı	виконавець	sanatçı	N;ANIM;NOM;MASC;SG	
виконавець	artist	виконавець	artist	N;ANIM;NOM;MASC;SG	
образу	hücum	образ	hücum	N;INAN;GEN;MASC;SG	
виправити	tamir	виправити	tamir	V;PFV;NFIN	
виправити	doğru	виправити	doğru	V;PFV;NFIN	
корея	kore	корея	kore	PROPN;INAN;NOM;FEM;SG	
несе	taşır	несе	taşır	V;IPFV;IND;SG;3;PRS;FIN	
несе	taşıma	несе	taşı	V;IPFV;IND;SG;3;PRS;FIN	
несе	taşıyor	несе	taşı	V;IPFV;IND;SG;3;PRS;FIN	V;PROG;IND;SG;3;POS;INFM;PRS
несе	taşıyan	несе	taşı	V;IPFV;IND;SG;3;PRS;FIN	V;PFV;IND;POS;PRS;V.PTCP
несе	taşıyarak	несе	taşı	V;IPFV;IND;SG;3;PRS;FIN	V;PFV;IND;POS;PRS;V.CVB
несе	taşımak	несе	taşı	V;IPFV;IND;SG;3;PRS;FIN	V;PFV;NOM;IND;POS;PRS;V.MSDR
визнано	tanıdı	визнати	tanı	V;PFV;IND;0;FIN	V;PFV;IND;SG;3;POS;PST
юридичний	yasal	юридичний	yasal	ADJ;NOM;MASC;SG	
юридичний	kanuni	юридичний	kanun	ADJ;NOM;MASC;SG	
юридичний	hukuki	юридичний	hukuki	ADJ;NOM;MASC;SG	
транспортування	hantal	транспортування	hantal	N;INAN;NOM;NEUT;SG	
транспортування	ulaştırma	транспортування	ulaş	N;INAN;NOM;NEUT;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
транспортування	taşıma	транспортування	taşı	N;INAN;NOM;NEUT;SG	
вела	vela	вести	vela	V;IPFV;FEM;IND;SG;PST;FIN	
щойно	just	щойно	just	ADV	
скоро	yakinda	скоро	yakinda	ADV	ADJ;ESS;SG;3
скоро	yakında	скоро	yakın	ADV	ADJ;ESS;SG;3
скоро	soon	скоро	soon	ADV	
панк	punk	панк	punk	N;INAN;NOM;MASC;SG	
панк	serseri	панк	serser	N;INAN;NOM;MASC;SG	
знищено	imha	знищено	imha	V;PFV;IND;0;FIN	
виробники	üretici	виробник	üretici	N;ANIM;NOM;MASC;PL	
ваші	sizin	ваш	siz	DET;NOM;PL;2	PRO;GEN;PL;2
ваші	senin	ваш	sen	DET;NOM;PL;2	PRO;GEN;SG;2
ваші	seninki	ваш	seninki	DET;NOM;PL;2	
ваші	sizinki	ваш	sizinki	DET;NOM;PL;2	
ваші	sizin	ваш	siz	DET;NOM;PL;2	PRO;GEN;PL;2
ваші	senin	ваш	sen	DET;NOM;PL;2	PRO;GEN;SG;2
агентство	ajansı	агентство	ajansı	N;INAN;NOM;NEUT;SG	
агентство	ajans	агентство	ajans	N;INAN;NOM;NEUT;SG	
агентство	teşkilat	агентство	teşkilat	N;INAN;NOM;NEUT;SG	
продуктивність	verimliliği	продуктивність	ver	N;INAN;NOM;FEM;SG	N;ACC;SG;3
психологія	psikoloji	психологія	psikoloji	N;INAN;NOM;FEM;SG	
відсотків	yüzdeleri	відсоток	yüzde	N;INAN;GEN;MASC;PL	N;NOM;PL;3
відсотків	yüzde	відсоток	yüz	N;INAN;GEN;MASC;PL	
франциско	francisco	франциско	francisco	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
їхнє	onların	їхній	o	DET;NOM;NEUT;SG;3	PRO;GEN;PL;3
їхнє	onların	їхній	o	DET;NOM;NEUT;SG;3	PRO;GEN;PL;3
їхнє	onlarin	їхній	o	DET;NOM;NEUT;SG;3	
мзс	mfa	мзс	mfa	PROPN;INAN;NOM;MASC;SG	
інформаційні	bilgilendirici	інформаційний	bilgilendirici	ADJ;NOM;PL	
інформаційні	bilgilendirme	інформаційний	bilgilen	ADJ;NOM;PL	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
загибель	doom	загибель	doom	N;INAN;NOM;FEM;SG	
домашніх	yerli	домашній	yerli	ADJ;ACC;PL	
домашніх	yurtiçi	домашній	yurtiçi	ADJ;ACC;PL	
домашніх	hayvanlar	домашній	hayvan	ADJ;ACC;PL	ADJ;NOM;PL;3
латинської	latince	латинський	latince	ADJ;GEN;FEM;SG	
латинської	latin	латинський	latin	ADJ;GEN;FEM;SG	
археологія	arkeoloji	археологія	arkeoloji	N;INAN;NOM;FEM;SG	
московська	moskova	московський	moskova	ADJ;NOM;FEM;SG	PROPN;NOM;SG;3
експозиції	teşhir	експозиція	teşhir	N;INAN;NOM;FEM;PL	
експозиції	pozlama	експозиція	pozlam	N;INAN;NOM;FEM;PL	V;PFV;NOM;IMP;2;POS;PRS
сербія	sırbistan	сербія	sırbistan	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
молока	süt	молоко	süt	N;INAN;NOM;NEUT;SG	
молока	milk	молоко	milk	N;INAN;NOM;NEUT;SG	
молока	sütlü	молоко	sütlü	N;INAN;NOM;NEUT;SG	
голоду	açlık	голод	açlık	N;INAN;GEN;MASC;SG	
ліцей	lyceum	ліцея	lyceum	N;INAN;NOM;MASC;SG	
координат	koordine	координат	koord	N;INAN;NOM;FEM;SG	N;DAT;SG;3
криза	kriz	криза	kriz	N;INAN;NOM;FEM;SG	
медицина	ilaçlar	медицина	ilaç	N;INAN;NOM;FEM;SG	N;NOM;PL;3
медицина	tıp	медицина	tıp	N;INAN;NOM;FEM;SG	
медицина	ilaç	медицина	ilaç	N;INAN;NOM;FEM;SG	
кнр	prc	кнр	prc		
