típica	typiska	típico	typisk	ADJ;FEM;SG	ADJ;NOM;PL
bater	träff	bater	träff	V;NFIN	N;NOM;INDF;MASC+FEM;SG
influente	inflytelserika	influente	inflytelserika	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
influente	inflytelserik	influente	inflytelserik	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
partindo	avgående	partir	avgående	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
varsóvia	warszawa	varsóvia	warszawa	N;FEM;SG	PROPN;NOM
through	igenom	through	igenom	N;MASC;SG	ADP
through	genom	through	genom	N;MASC;SG	ADP
lance	lance	lançar	lance	N;MASC;SG	PROPN;NOM
cairo	kairo	cairo	kairo	N;MASC;SG	PROPN;NOM
antoine	antoine	antoine	antoine	N;MASC;SG	PROPN;NOM
luftwaffe	luftwaffe	luftwaffe	luftwaffe	N;FEM;SG	PROPN;NOM
terminado	klar	terminar	klar	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
terminado	avslutat	terminar	avsluta	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
terminado	färdiga	terminar	färdig	V;MASC;SG;V.PTCP	ADJ;NOM;PL
terminado	färdig	terminar	färdig	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
traça	mal	traçar	mal	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
traça	malen	traçar	male	V;IND;SG;3;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
proteína	proteiner	proteína	protein	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
dominicana	dominikanska	dominicano	dominikansk	N;FEM;SG	ADJ;NOM;PL
swift	swift	swift	swift	N;MASC;SG	PROPN;NOM
extremidade	extremiteter	extremidade	extremitet	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
leslie	leslie	leslie	leslie	N;MASC;SG	PROPN;NOM
parente	relativ	parente	relativ	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
parente	relativt	parente	relativt	N;MASC;SG	ADV
parente	relativa	parente	relativa	N;MASC;SG	ADJ;NOM;PL
nuvens	moln	nuvem	moln	N;FEM;PL	N;NOM;INDF;NEUT;SG
nuvens	cloud	nuvem	cloud	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
nuvens	moln	nuvem	moln	N;FEM;PL	N;NOM;INDF;NEUT;SG
fêmea	kvinnliga	fêmea	kvinnlig	N;FEM;SG	ADJ;NOM;PL
fêmea	kvinnligt	fêmea	kvinnlig	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
distâncias	avstånd	distância	avstånd	N;FEM;PL	N;NOM;INDF;NEUT;SG
distâncias	avstånd	distância	avstånd	N;FEM;PL	N;NOM;INDF;NEUT;SG
distâncias	distans	distância	distans	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
correção	rättelser	correção	rättelse	N;FEM;SG	V;IND;PRS;FIN;ACT
processador	processorer	processador	processor	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
semanal	veckans	semanal	vecka	ADJ;MASC;SG	N;GEN;DEF;MASC+FEM;SG
semanal	veckan	semanal	vecka	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
semanal	veckovis	semanal	veckovis	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
semanal	vecka	semanal	vecka	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
macedônia	makedonien	macedônia	makedoni	N;FEM;SG	PROPN;NOM
ávila	ávila	ávila	ávila	N;MASC;SG	ADJ;NOM;DEF;SG
