kategória	kategorii	kategória	kategoria	N;NOM;FEM;SG	N;GEN;FEM;SG
vlasti	ojczyzny	vlasť	ojczyzna	N;DAT;FEM;SG	N;GEN;FEM;SG
vlasti	ojczyzna	vlasť	ojczyzna	N;DAT;FEM;SG	N;NOM;FEM;SG
vlasti	ojczyznę	vlasť	ojczyzna	N;DAT;FEM;SG	N;ACC;FEM;SG
vlasti	ojczyzna	vlasť	ojczyzna	N;DAT;FEM;SG	N;NOM;FEM;SG
vlasti	ojczyzny	vlasť	ojczyzna	N;DAT;FEM;SG	N;GEN;FEM;SG
polície	policja	polícia	policja	N;NOM;FEM;PL	N;NOM;FEM;SG
polície	police	polícia	polic	N;NOM;FEM;PL	
polície	policji	polícia	policja	N;NOM;FEM;PL	N;GEN;FEM;SG
výrazné	znaczne	výrazný	znaczny	ADJ;NOM;NEUT;SG	V;PFV;IND;SG;FIN;ACT
výrazné	znaczące	výrazný	znaczący	ADJ;NOM;NEUT;SG	
výrazné	znacząca	výrazný	znaczącać	ADJ;NOM;NEUT;SG	
výrazné	znaczący	výrazný	znaczący	ADJ;NOM;NEUT;SG	
výrazné	wymawia	výrazný	wymawiać	ADJ;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
zelený	zieleń	zelený	zieleń	ADJ;ANIM;NOM;MASC;SG	
zelený	zielony	zelený	zielony	ADJ;ANIM;NOM;MASC;SG	
zelený	zielono	zelený	zielono	ADJ;ANIM;NOM;MASC;SG	
zelený	zielona	zelený	zielony	ADJ;ANIM;NOM;MASC;SG	
zelený	zielone	zelený	zielony	ADJ;ANIM;NOM;MASC;SG	
wright	wright	wright	wright	PROPN;ANIM;NOM;MASC;SG	
moderátor	moderatora	moderátor	moderator	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
profesionálne	zawodowe	profesionálny	zawodowy	ADV	ADJ;NOM;NEUT;SG
profesionálne	zawodowych	profesionálny	zawodowy	ADV	ADJ;GEN;MASC;PL
profesionálne	profesjonalne	profesionálny	profesjonalny	ADV	ADJ;NOM;NEUT;SG
profesionálne	profesjonalna	profesionálny	profesjonalny	ADV	ADJ;NOM;FEM;SG
profesionálne	profesjonalny	profesionálny	profesjonalny	ADV	ADJ;NOM;MASC;SG
lucia	lucie	lucí	luto	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
lucia	lucia	lucí	lucia	PROPN;NOM;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
ročné	rocznie	ročný	rocznie	ADJ;NOM;NEUT;SG	ADV
ročné	rocznie	ročný	rocznie	ADJ;NOM;NEUT;SG	ADV
prísne	surowa	prísne	surowy	ADV	ADJ;NOM;FEM;SG
prísne	ścisłe	prísne	ścisły	ADV	ADJ;NOM;NEUT;SG
prísne	surowy	prísne	surowy	ADV	ADJ;NOM;MASC;SG
nájdené	znaleziono	nájdený	znaleźć	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
nájdené	znalazł	nájdený	znaleźć	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
juhoslávie	jugosławii	juhoslávie	jugosławia	N;NOM;FEM;PL	
zabrániť	zapobiegać	zabrániť	zapobiegać	V;PFV;POS;NFIN	V;IPFV;NFIN;ACT
zabrániť	unikać	zabrániť	unikać	V;PFV;POS;NFIN	V;IPFV;NFIN;ACT
zabrániť	unikaj	zabrániť	unikać	V;PFV;POS;NFIN	V;IPFV;IMP;SG;2;FIN;ACT
typická	typowo	typický	typowo	ADJ;NOM;FEM;SG	
oscar	oscar	oscar	oscar	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
oscar	oskara	oscar	oskara	PROPN;ANIM;NOM;MASC;SG	
oscar	oskar	oscar	oskar	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
hrdinu	hero	hrdina	hero	N;ANIM;ACC;MASC;SG	
hrdinu	bohater	hrdina	bohater	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
hrdinu	bohaterze	hrdina	bohatera	N;ANIM;ACC;MASC;SG	N;DAT;MASC;SG
vnútorná	kryty	vnútorný	kryć	ADJ;NOM;FEM;SG	N;ACC;MASC;SG
vnútorná	wewnętrznego	vnútorný	wewnętrzny	ADJ;NOM;FEM;SG	ADJ;ACC;MASC;SG
verejný	public	verejný	publica	ADJ;ANIM;NOM;MASC;SG	
verejný	społeczeństwo	verejný	społeczeństwo	ADJ;ANIM;NOM;MASC;SG	N;NOM;NEUT;SG
poézia	poezji	poézia	poezja	N;NOM;FEM;SG	
poézia	poezja	poézia	poezja	N;NOM;FEM;SG	
poézia	wiersze	poézia	wiersz	N;NOM;FEM;SG	N;NOM;MASC;PL
indický	indian	indický	indian	ADJ;ANIM;NOM;MASC;SG	
indický	indianin	indický	indianin	ADJ;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
hĺbka	głębokości	hĺbka	głębokość	N;NOM;FEM;SG	N;GEN;FEM;SG
ferrari	ferrari	ferrari	ferrary	N;INAN;NOM;MASC;SG	
sky	niebo	sky	niebo	PROPN;ANIM;NOM;MASC;SG	N;NOM;NEUT;SG
sky	niebie	sky	niebo	PROPN;ANIM;NOM;MASC;SG	N;DAT;NEUT;SG
sky	sky	sky	ska	PROPN;ANIM;NOM;MASC;SG	
sky	nieba	sky	niebo	PROPN;ANIM;NOM;MASC;SG	
maršal	marshall	maršať	marshall	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
maršal	marshalla	maršať	marshall	N;ANIM;NOM;MASC;SG	
vedcov	naukowcy	vedec	naukowiec	N;ANIM;ACC;MASC;PL	N;NOM;MASC;PL
tvary	figury	tvar	figura	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL
príprava	preparat	príprava	preparat	N;NOM;FEM;SG	N;ACC;MASC;SG
rohu	zakręt	roh	zakręt	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
rohu	kącik	roh	kącik	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
rohu	róg	roh	róg	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
snr	snr	snr	snre		
alice	alicja	alice	alicja	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
alice	alice	alice	alica	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
chaty	chaty	chaty	chata	N;NOM;FEM;PL	
allen	allen	allen	allen	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
allen	allena	allen	allen	PROPN;ANIM;NOM;MASC;SG	
znojmo	znojmo	znojmo	znojmo	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;NEUT;SG
chyba	pomyłka	chyba	pomyłka	N;NOM;FEM;SG	
baby	baby	baby	baba	N;NOM;FEM;PL	
baby	dziecko	baby	dziecko	N;NOM;FEM;PL	N;NOM;NEUT;SG
baby	kochanie	baby	kochanie	N;NOM;FEM;PL	N;NOM;NEUT;SG
španielske	hiszpanie	španielsky	hiszpan	ADJ;NOM;NEUT;SG	N;NOM;MASC;PL
povesť	reputacji	povesť	reputacja	N;NOM;FEM;SG	N;GEN;FEM;SG
povesť	reputację	povesť	reputacja	N;NOM;FEM;SG	N;ACC;FEM;SG
jonathan	jonathan	jonathan	jonathan	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
informácia	informacje	informácia	informacja	N;NOM;FEM;SG	N;NOM;FEM;PL
kože	skóry	koža	skóra	N;NOM;FEM;PL	N;GEN;FEM;SG
kože	skórki	koža	skórka	N;NOM;FEM;PL	N;ACC;FEM;SG
kože	skórek	koža	skórka	N;NOM;FEM;PL	N;GEN;FEM;PL
kože	skór	koža	skór	N;NOM;FEM;PL	
kože	ukrywa	koža	ukrywać	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
kože	chowa	koža	chować	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
kože	skóry	koža	skóra	N;NOM;FEM;PL	N;GEN;FEM;SG
kože	skórę	koža	skóra	N;NOM;FEM;PL	N;ACC;FEM;SG
kože	skóra	koža	skóra	N;NOM;FEM;PL	N;NOM;FEM;SG
slovak	angielski	slovak	angielski	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
julien	julien	juleno	julien	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
poznatky	wiedzy	poznatok	wiedza	N;INAN;NOM;MASC;PL	N;GEN;FEM;SG
poznatky	wiedza	poznatok	wiedza	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
poznatky	znajomość	poznatok	znajomość	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
poznatky	wiedzę	poznatok	wiedza	N;INAN;NOM;MASC;PL	N;ACC;FEM;SG
horní	horní	horniť	hornsa	N;INAN;NOM;MASC;SG	PROPN;NOM;NEUT;SG
poste	poste	post	post	N;INAN;NOM;MASC;SG	
konferencii	konferencje	konferencia	konferencja	N;DAT;FEM;SG	N;NOM;FEM;PL
konferencii	konferencję	konferencia	konferencja	N;DAT;FEM;SG	N;ACC;FEM;SG
konferencii	konferencja	konferencia	konferencja	N;DAT;FEM;SG	N;NOM;FEM;SG
konferencii	konferencji	konferencia	konferencja	N;DAT;FEM;SG	N;GEN;FEM;SG
two	dwie	two	dwa		NUM;ACC;FEM;PL
two	dwóch	two	dwa		NUM;ACC;MASC;PL
two	dwa	two	dwa		NUM;ACC;MASC;PL
pevne	ciasne	pevne	ciasny	ADV	ADJ;NOM;NEUT;SG
staroveké	starożytnych	staroveký	starożytny	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;PL
staroveké	starożytni	staroveký	starożytnia	ADJ;NOM;NEUT;SG	N;NOM;MASC;PL
kúpil	kupione	kúpiť	kupić	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
kúpil	kupiony	kúpiť	kupić	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
édouard	édouard	édouard	édouard	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
marseille	marsylii	marseille	marsylia	ADV	PROPN;GEN;FEM;SG
marseille	marsylii	marseille	marsylia	ADV	PROPN;GEN;FEM;SG
turistický	turystycznych	turistický	turystyczny	ADJ;INAN;NOM;MASC;SG	ADJ;GEN;MASC;PL
turistický	turysta	turistický	turysta	ADJ;INAN;NOM;MASC;SG	N;NOM;MASC;SG
guy	facet	guy	facet	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
guy	guy	guy	guy	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
guy	gość	guy	gość	PROPN;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;PST;FIN;ACT
rozhraní	interfejsy	rozhranie	interfejsa	N;NOM;NEUT;SG	N;NOM;MASC;PL
rozhraní	interfejsów	rozhranie	interfejs	N;NOM;NEUT;SG	N;GEN;MASC;PL
kronika	kroniki	kronika	kronik	N;NOM;FEM;SG	
kronika	chronicles	kronika	chronicles	N;NOM;FEM;SG	
pausanias	pauzaniasz	pausanias	pauzaniać	N;NOM;NEUT;PL	V;IPFV;IND;SG;2;PRS;FIN;ACT
predné	front	predný	front	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
predné	przodu	predný	przód	ADJ;NOM;NEUT;SG	N;GEN;MASC;SG
predné	przód	predný	przód	ADJ;NOM;NEUT;SG	V;IPFV;IND;SG;PRS;FIN;ACT
helin	helin	helin	helina	PROPN;ANIM;NOM;MASC;SG	
dame	dame	dam	dam	PROPN;ANIM;VOC;MASC;SG	
nahradené	zastąpiła	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;IND;SG;PST;FIN;ACT
nahradené	zastąpił	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
nahradené	zastąpić	nahradený	zastąpić	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NFIN;ACT
škótska	szkocką	škótsky	szkocki	N;NOM;FEM;SG	N;ACC;FEM;SG
wild	wild	wild	wild	PROPN;ANIM;NOM;MASC;SG	
wild	dziki	wild	dzik	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
wild	dziko	wild	dziko	PROPN;ANIM;NOM;MASC;SG	
wild	dzika	wild	dziki	PROPN;ANIM;NOM;MASC;SG	
wild	dzikie	wild	dziki	PROPN;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
prirodzený	naturalnych	prirodzený	naturalny	ADJ;INAN;NOM;MASC;SG	ADJ;GEN;MASC;PL
hrubý	brutto	hrubý	brutto	ADJ;ANIM;NOM;MASC;SG	
hrubý	gruby	hrubý	gruby	ADJ;ANIM;NOM;MASC;SG	
hrubý	grubo	hrubý	grubo	ADJ;ANIM;NOM;MASC;SG	
hrubý	gruba	hrubý	gruba	ADJ;ANIM;NOM;MASC;SG	
hrubý	grube	hrubý	gruby	ADJ;ANIM;NOM;MASC;SG	
hrubý	rude	hrubý	rudy	ADJ;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;FIN;ACT
absolútne	absolutna	absolútny	absolutny	ADV	ADJ;NOM;FEM;SG
absolútne	bezwzględna	absolútny	bezwzględny	ADV	ADJ;NOM;FEM;SG
absolútne	absolutny	absolútny	absolutny	ADV	ADJ;NOM;MASC;SG
absolútne	bezwzględne	absolútny	bezwzględny	ADV	ADJ;NOM;NEUT;SG
hľadanie	szukaj	hľadanie	szukać	N;NOM;NEUT;SG	V;IPFV;IMP;SG;2;FIN;ACT
ponuku	oferta	ponuka	oferty	N;ACC;FEM;SG	N;NOM;FEM;SG
ponuku	oferta	ponuka	oferty	N;ACC;FEM;SG	N;NOM;FEM;SG
ponuku	oferty	ponuka	oferta	N;ACC;FEM;SG	N;ACC;FEM;PL
amd	amd	amd	amd	N;NOM;FEM;SG	
aréne	arena	arén	arena	N;INAN;NOM;MASC;SG	
aréne	arenę	arén	arena	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
aréne	arenie	arén	aren	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
senec	senec	senec	senec	PROPN;ANIM;NOM;MASC;SG	
stáli	stał	stáť	stać	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
aténach	atenach	atén	aten	N;GEN;MASC;PL	PROPN;GEN;NEUT;PL
aténach	aten	atén	aten	N;GEN;MASC;PL	PROPN;NOM;NEUT;SG
aténach	ateny	atén	atena	N;GEN;MASC;PL	
party	przyjęcie	part	przyjąć	N;NOM;FEM;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
party	partia	part	partia	N;NOM;FEM;PL	N;NOM;FEM;SG
party	partii	part	partia	N;NOM;FEM;PL	N;GEN;FEM;SG
party	impreza	part	impreza	N;NOM;FEM;PL	N;NOM;FEM;SG
party	imprezy	part	impreza	N;NOM;FEM;PL	
marth	marth	marth	marth	PROPN;ANIM;NOM;MASC;SG	
spektrum	widma	spektrum	widma	N;INAN;NOM;MASC;SG	
spektrum	widmo	spektrum	widmo	N;INAN;NOM;MASC;SG	
spektrum	spektrum	spektrum	spektrum	N;INAN;NOM;MASC;SG	
ročná	rocznie	ročný	rocznie	ADJ;NOM;FEM;SG	ADV
povodia	basin	povodiť	basina	N;NOM;NEUT;PL	
vlastníctva	własności	vlastníctvo	własność	N;NOM;NEUT;PL	N;ACC;FEM;SG
vlastníctva	własność	vlastníctvo	własność	N;NOM;NEUT;PL	N;ACC;FEM;SG
gustav	gustav	gustaviť	gustav	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
gustav	gustave	gustaviť	gustav	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
business	interesy	business	interes	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
business	business	business	business	N;INAN;NOM;MASC;SG	
neil	neila	neiť	neil	PROPN;ANIM;NOM;MASC;SG	
neil	neil	neiť	neil	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
zodpovednosť	odpowiedzialności	zodpovednosť	odpowiedzialność	N;NOM;FEM;SG	N;GEN;FEM;SG
zodpovednosť	odpowiedzialności	zodpovednosť	odpowiedzialność	N;NOM;FEM;SG	N;GEN;FEM;SG
zodpovednosť	obowiązki	zodpovednosť	obowiązek	N;NOM;FEM;SG	N;NOM;MASC;PL
zodpovednosť	odpowiedzialności	zodpovednosť	odpowiedzialność	N;NOM;FEM;SG	N;GEN;FEM;SG
zodpovednosť	odpowiedzialności	zodpovednosť	odpowiedzialność	N;NOM;FEM;SG	N;GEN;FEM;SG
rokovania	negocjacji	rokovanie	negocjacja	N;NOM;NEUT;PL	N;GEN;FEM;SG
rokovania	negocjacjach	rokovanie	negocjacja	N;NOM;NEUT;PL	N;DAT;FEM;PL
rokovania	rozważania	rokovanie	rozważać	N;NOM;NEUT;PL	N;NOM;NEUT;SG
rokovania	obrad	rokovanie	obrady	N;NOM;NEUT;PL	
rokovania	negocjacji	rokovanie	negocjacja	N;NOM;NEUT;PL	N;GEN;FEM;SG
rokovania	negocjacji	rokovanie	negocjacja	N;NOM;NEUT;PL	N;GEN;FEM;SG
rýchly	szybko	rýchly	szybko	ADJ;ANIM;NOM;MASC;SG	ADV
rýchly	szybko	rýchly	szybko	ADJ;ANIM;NOM;MASC;SG	ADV
uhlíka	węgla	uhlík	węgiel	N;ANIM;ACC;MASC;SG	
uhlíka	węgiel	uhlík	węgiel	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
nemocnica	szpitalu	nemocnica	szpital	N;NOM;FEM;SG	N;GEN;MASC;SG
nemocnica	szpitalne	nemocnica	szpitalny	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG
meny	walutę	mena	waluta	N;NOM;FEM;PL	N;ACC;FEM;SG
meny	waluty	mena	waluta	N;NOM;FEM;PL	N;ACC;FEM;PL
meny	waluta	mena	walutać	N;NOM;FEM;PL	N;NOM;FEM;SG
meny	walut	mena	walut	N;NOM;FEM;PL	V;IPFV;IND;SG;2;FIN;ACT
meny	waluty	mena	waluta	N;NOM;FEM;PL	N;ACC;FEM;PL
priame	bezpośredni	priamy	bezpośredni	ADJ;NOM;NEUT;SG	
priame	direct	priamy	direct	ADJ;NOM;NEUT;SG	
dôvody	przyczyny	dôvod	przyczyna	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL
dôvody	podstawy	dôvod	podstawa	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL
charlie	charlie	charlie	charlie	N;ANIM;NOM;MASC;SG	
charlie	charliego	charlie	charlić	N;ANIM;NOM;MASC;SG	
krátka	short	krátka	short	ADJ;NOM;FEM;SG	
krátka	krótko	krátka	krótko	ADJ;NOM;FEM;SG	ADV
revue	revue	revu	revua	N;NOM;FEM;SG	
dieťaťa	dziecko	dieťa	dziecko	N;NOM;NEUT;PL	N;NOM;NEUT;SG
dieťaťa	child	dieťa	child	N;NOM;NEUT;PL	
kariet	kartki	kariet	kartka	N;GEN;FEM;PL	N;NOM;FEM;PL
kariet	karty	kariet	karta	N;GEN;FEM;PL	N;ACC;FEM;SG
kariet	wizytówki	kariet	wizytówka	N;GEN;FEM;PL	N;NOM;FEM;PL
kariet	kart	kariet	karta	N;GEN;FEM;PL	
kariet	kart	kariet	karta	N;GEN;FEM;PL	
zúčastnila	uczestniczył	zúčastniť	uczestniczyć	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
zúčastnila	uczęszczał	zúčastniť	uczęszczać	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
zúčastnila	uczestniczyło	zúčastniť	uczestniczyć	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
zúčastnila	uczestniczył	zúčastniť	uczestniczyć	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
zúčastnila	uczestniczyły	zúčastniť	uczestniczyć	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;FEM;IND;PL;PST;FIN;ACT
zúčastnila	uczestniczyła	zúčastniť	uczestniczyć	V;PFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
rastislav	rastislav	rastislav	rastislav	N;ANIM;NOM;MASC;SG	
synonymá	synonimy	synonsmý	synonić	N;NOM;FEM;PL	V;IPFV;IND;PL;1;PRS;FIN;ACT
princa	książę	princ	książę	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
princa	prince	princ	prinka	N;ANIM;ACC;MASC;SG	
parlamentných	parlamentarnej	parlamentný	parlamentarny	ADJ;GEN;MASC;PL	ADJ;GEN;FEM;SG
parlamentných	parlamentarne	parlamentný	parlamentarny	ADJ;GEN;MASC;PL	ADJ;NOM;NEUT;SG
správny	prawidłowo	správny	prawidłowo	ADJ;INAN;NOM;MASC;SG	ADV
škótsko	szkocja	škótsko	szkocja	ADV	
škótsko	szkocji	škótsko	szkocja	ADV	PROPN;GEN;FEM;SG
priemyselné	przemysł	priemyselný	przemysł	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
priemyselné	przemysłowych	priemyselný	przemysłowy	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;PL
jon	jon	jon	jon	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
pacientov	pacjenci	pacient	pacjent	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
pacientov	pacjentów	pacient	pacjent	N;INAN;GEN;MASC;PL	N;ACC;MASC;PL
jasnosť	jasności	jasnosť	jasność	N;NOM;FEM;SG	N;GEN;FEM;SG
jednoty	jedności	jednota	jedność	N;NOM;FEM;PL	N;GEN;FEM;SG
jednoty	jedność	jednota	jedność	N;NOM;FEM;PL	N;NOM;FEM;SG
jednoty	zjednoczenie	jednota	zjednoczenie	N;NOM;FEM;PL	N;PFV;NOM;NEUT;SG;POS;V.MSDR
živý	żywe	živý	żywy	ADJ;ANIM;NOM;MASC;SG	
živý	żywy	živý	żywy	ADJ;ANIM;NOM;MASC;SG	
živý	żyje	živý	żyć	ADJ;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
manažment	management	manažment	management	N;INAN;NOM;MASC;SG	
príchod	przyjdzie	príchod	przyjść	N;INAN;NOM;MASC;SG	V;PFV;IND;SG;3;FUT;FIN;ACT
vydať	wydanie	vydať	wydanie	V;PFV;POS;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
vydať	zagadnienie	vydať	zagadnić	V;PFV;POS;NFIN	N;NOM;NEUT;SG
nariadenie	zarządzenia	nariadenie	zarządzenie	N;NOM;NEUT;SG	N;NOM;NEUT;PL
nariadenie	regulacje	nariadenie	regulacja	N;NOM;NEUT;SG	N;NOM;FEM;PL
nariadenie	regulamin	nariadenie	regulamin	N;NOM;NEUT;SG	N;ACC;MASC;SG
sklon	gradientu	sklon	gradient	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
záštitou	auspicjami	záštita	auspicja	N;INS;FEM;SG	N;INS;FEM;PL
ukončenie	zakończenia	ukončenie	zakończyć	N;NOM;NEUT;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
verejná	public	verejný	publica	ADJ;NOM;FEM;SG	
verejná	społeczeństwo	verejný	społeczeństwo	ADJ;NOM;FEM;SG	N;NOM;NEUT;SG
príčin	powoduje	príčina	powodować	N;GEN;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
príčin	przyczyny	príčina	przyczyna	N;GEN;FEM;PL	N;ACC;FEM;PL
židovský	żyd	židovský	żyd	ADJ;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
židovský	żydem	židovský	żyd	ADJ;ANIM;NOM;MASC;SG	N;INS;MASC;SG
židovský	żydzi	židovský	żydzić	ADJ;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
gordon	gordon	gordon	gordon	PROPN;ANIM;NOM;MASC;SG	
gordon	gordona	gordon	gordon	PROPN;ANIM;NOM;MASC;SG	
dusík	azotu	dusík	azot	N;INAN;NOM;MASC;SG	
chrudim	chrudim	chrudie	chrudim	PROPN;ANIM;NOM;MASC;SG	
slovania	słowian	slovanie	słowiać	N;ANIM;NOM;MASC;PL	
jako	jak	jako	jak		ADV
marse	marsie	marsa	marsa	N;INAN;NOM;MASC;SG	
marse	marsa	marsa	marsa	N;INAN;NOM;MASC;SG	
marse	mars	marsa	mars	N;INAN;NOM;MASC;SG	
alternatívne	alternatywnie	alternatívne	alternatywnie	ADJ;NOM;NEUT;SG	ADV
alternatívne	alternatywa	alternatívne	alternatywa	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG
alternatívne	alternatywnie	alternatívne	alternatywnie	ADJ;NOM;NEUT;SG	ADV
alternatívne	zastępca	alternatívne	zastępca	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
alternatívne	zastępców	alternatívne	zastępca	ADJ;NOM;NEUT;SG	N;ACC;MASC;PL
kamil	kamil	kamil	kamil	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
teba	ciebie	ty	ty	PRO;ACC;SG;2	PRO;GEN;MASC;SG;2
teba	ty	ty	ty	PRO;ACC;SG;2	PRO;NOM;MASC;SG;2
ťah	ciągu	ťah	ciąg	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
čínska	chińczyk	čínsky	chińczyk	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
čínska	chiny	čínsky	chiny	ADJ;NOM;FEM;SG	
čínska	chińskich	čínsky	chiński	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
centrálna	centralnego	centrálny	centralny	ADJ;NOM;FEM;SG	ADJ;ACC;MASC;SG
centrálna	central	centrálny	centrala	ADJ;NOM;FEM;SG	
xiii	xiii	xii	xiii	NUM	
ľahké	łatwy	ľahký	łatwy	ADJ;NOM;NEUT;SG	
ľahké	łatwe	ľahký	łatwy	ADJ;NOM;NEUT;SG	
ľahké	łatwo	ľahký	łatwo	ADJ;NOM;NEUT;SG	ADV
ľahké	easy	ľahký	easa	ADJ;NOM;NEUT;SG	
opatrenia	miary	opatrenie	miara	N;NOM;NEUT;PL	
silná	mocna	silný	mocny	ADJ;NOM;FEM;SG	
atmosféra	atmosferę	atmosféra	atmosfera	N;NOM;FEM;SG	N;ACC;FEM;SG
atmosféra	atmosfery	atmosféra	atmosfera	N;NOM;FEM;SG	N;GEN;FEM;SG
možný	mozliwe	možný	mozliwy	ADJ;ANIM;NOM;MASC;SG	
definuje	zdefiniowano	definovať	zdefiniować	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;IND;0;PST;FIN;ACT
štatút	statusu	štatút	status	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
štatút	statutu	štatút	statut	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
štatút	statutu	štatút	statut	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
štatút	statucie	štatút	statyt	N;INAN;NOM;MASC;SG	
rangers	rangers	rangers	rangers	N;ANIM;NOM;MASC;SG	
rangers	zwiadowcy	rangers	zwiadowiec	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
prax	praktyki	prax	praktyka	N;NOM;FEM;SG	N;ACC;FEM;PL
prax	stażu	prax	staż	N;NOM;FEM;SG	N;GEN;MASC;SG
