iranian	پشتو	iranian	پشتو	ADJ;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
netede	دھچکے	neted	دھچکا	ADJ;INDF;FEM;PL	V;MASC;SG;V.PTCP;ACT
netede	چکنا.	neted	چکنا.	ADJ;INDF;FEM;PL	
netede	مؤدب	neted	مؤدب	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
netede	(	neted	(	ADJ;INDF;FEM;PL	
netede	over	neted	over	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
netede	یکسار	neted	یکسار	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
netede	جھرّیوں	neted	جھریی	ADJ;INDF;FEM;PL	N;ACC;MASC;PL;3
netede	down	neted	down	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
netede	دھچکے	neted	دھچکا	ADJ;INDF;FEM;PL	V;MASC;SG;V.PTCP;ACT
netede	چکنا.	neted	چکنا.	ADJ;INDF;FEM;PL	
netede	مؤدب	neted	مؤدب	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
combustibilul	ڈلوانا.	combustibil	ڈلواناؤ	N;DEF;MASC;SG	PROPN;NOM;MASC;SG;3
combustibilul	لکڑی	combustibil	لکڑی	N;DEF;MASC;SG	N;NOM;MASC;SG;3
asemănare	شبیہہ	asemănare	شبیہہ	N;INDF;FEM;SG	N;NOM;MASC;SG;3
asemănare	شبیہہ	asemănare	شبیہہ	N;INDF;FEM;SG	N;NOM;MASC;SG;3
asemănare	بھیس	asemănare	بھیس	N;INDF;FEM;SG	N;NOM;MASC;SG;3
asemănare	تصویر	asemănare	تصویر	N;INDF;FEM;SG	N;NOM;MASC;SG;3
asemănare	of	asemănare	of	N;INDF;FEM;SG	
asemănare	مماثلت	asemănare	مماثلت	N;INDF;FEM;SG	ADJ
asemănare	مشابہت	asemănare	مشابہت	N;INDF;FEM;SG	N;NOM;MASC;SG;3
asemănare	مماثلت	asemănare	مماثلت	N;INDF;FEM;SG	ADJ
bow	جُھکانا	bow	جُھکا	PROPN	V;MASC;SG;NFIN;ACT
bow	saddle-bow	bow	saddle-bow	PROPN	PROPN;NOM;MASC;SG;3
bow	جھکنا	bow	جھک	PROPN	V;SG;NFIN;ACT
bow	کمان	bow	کمان	PROPN	N;NOM;MASC;SG;3
nămol	کیٹ.	nămol	کیٹ.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
nămol	آلودگی.	nămol	آلودگی.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
nămol	گلابہ.	nămol	گلابہ.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
nămol	رسوب.	nămol	رسوب.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
bend	تُلا	bend	تُلا	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
bend	چکرانا	bend	چکرانا	N;INDF;MASC;SG	V;MASC;SG;NFIN;ACT
bend	مڑنا.	bend	مڑنا.	N;INDF;MASC;SG	
bend	گھومنا	bend	گھوم	N;INDF;MASC;SG	V;SG;NFIN;ACT
bend	موڑنا	bend	موڑ	N;INDF;MASC;SG	V;NFIN;ACT
bend	تُلا	bend	تُلا	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
bend	چکرانا	bend	چکرانا	N;INDF;MASC;SG	V;MASC;SG;NFIN;ACT
bend	مڑنا.	bend	مڑنا.	N;INDF;MASC;SG	
bend	گھومنا	bend	گھوم	N;INDF;MASC;SG	V;SG;NFIN;ACT
repetarea	مثنٰی.	repetare	مثنٰی.	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
repetarea	توالی	repetare	توالی	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
repetarea	نقل	repetare	نقل	N;DEF;FEM;SG	N;NOM;MASC;SG;3
cvasi	یعنی.	cvas	یعنی.		PROPN;NOM;MASC;SG;3
morfologia	صرفیات	morfologie	صرفیات	N;DEF;FEM;SG	N;NOM;MASC;PL;3
morfologia	شکلیات.	morfologie	شکلیات.	N;DEF;FEM;SG	V;IPFV;FEM;SG;V.PTCP;ACT
morfologia	صرفیات	morfologie	صرفیات	N;DEF;FEM;SG	N;NOM;MASC;PL;3
morfologia	شکلیات.	morfologie	شکلیات.	N;DEF;FEM;SG	V;IPFV;FEM;SG;V.PTCP;ACT
morfologia	شکلیات	morfologie	شکلیات	N;DEF;FEM;SG	N;NOM;MASC;PL;3
concediu	چھٹی.	concediu	چھٹی.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
concediu	منانا.	concediu	منان	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
concediu	تعطیلات	concediu	تعطیل	N;INDF;MASC;SG	N;NOM;MASC;PL;3
primejdie	تھکن.	primejdie	تھکن.	N;INDF;FEM;SG	
primejdie	ناداری	primejdie	ناداری	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
primejdie	غم	primejdie	غم	N;INDF;FEM;SG	N;NOM;MASC;SG;3
primejdie	پریشان	primejdie	پریشان	N;INDF;FEM;SG	ADJ
primejdie	غمزدہ	primejdie	غمزدہ	N;INDF;FEM;SG	ADJ
primejdie	خستگی	primejdie	خستگی	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
primejdie	ستانا.	primejdie	ستاناؤ	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
primejdie	خوف	primejdie	خوف	N;INDF;FEM;SG	N;NOM;MASC;SG;3
primejdie	نقصان	primejdie	نقصان	N;INDF;FEM;SG	N;NOM;MASC;SG;3
primejdie	خطر.	primejdie	خطر.	N;INDF;FEM;SG	
paradă	چوک	paradă	چوک	N;INDF;FEM;SG	N;NOM;MASC;SG;3
aspră	درشت	aspru	درشت	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
aspră	درشت	aspru	درشت	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
infinitiv	مصدری.	infinitiv	مصدری.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
stoke	بھڑکانا	stok	بھڑکانا	PROPN	V;MASC;SG;NFIN;ACT
stoke	پیٹو	stok	پیٹو	PROPN	PROPN;NOM;MASC;SG;3
anulează	منسوخی	anula	منسوخی	V;IND;3;PRS;FIN	N;NOM;MASC;SG;3
anulează	تنسیخ.	anula	تنسیخ.	V;IND;3;PRS;FIN	PROPN;NOM;MASC;SG;3
anulează	بٹن	anula	بٹن	V;IND;3;PRS;FIN	
wan	دُھندلا.	wan	دُھندلا.	N;INDF;MASC	PROPN;NOM;MASC;SG;3
wan	(	wan	(	N;INDF;MASC	
wan	فق	wan	فق	N;INDF;MASC	
rulare	رکھنا.	rulare	رکھنا	N;INDF;FEM;SG	V;MASC;SG;ACT
rulare	چاپ	rulare	چاپ	N;INDF;FEM;SG	
superficiale	سرسری	superficial	سرسری	ADJ;INDF;FEM;PL	N;NOM;MASC;SG;3
superficiale	سرسری-	superficial	سرسری-	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
superficiale	اوچھا	superficial	اوچھ	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
superficiale	اُتھلا	superficial	اُتھلا	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
superficiale	اُوپری	superficial	اُوپری	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
superficiale	سرسری	superficial	سرسری	ADJ;INDF;FEM;PL	N;NOM;MASC;SG;3
superficiale	سرسری-	superficial	سرسری-	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
superficiale	اُتھلا	superficial	اُتھلا	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
cafeaua	کافی	cafea	کافی	N;DEF;FEM;SG	ADJ
consistent	مضبوط.	consistent	مضبوط.	ADV	ADJ
consistent	بھرپور	consistent	بھرپور	ADV	ADJ
consistent	اشتہا	consistent	اشتہا	ADV	ADJ
consistent	توانا	consistent	توانا	ADV	N;NOM;MASC;SG;3
consistent	مخلص	consistent	مخلص	ADV	ADJ
consistent	دوستانہ.	consistent	دوستانہ.	ADV	ADJ
abrevierea	تخفیف	abreviere	تخفیف	N;DEF;FEM;SG	N;NOM;MASC;SG;3
oul	اکسانا	ou	اکسانا	N;DEF;MASC;SG	PROPN;NOM;MASC;SG;3
neclară	مبہم.	neclar	مبہم.	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
fasole	سر	fasole	سر	N;INDF;FEM;SG	N;NOM;MASC;SG;3
fasole	منڈیا	fasole	منڈیا	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
punctaj	لکیریں	punctaj	لکیر	N;INDF;MASC;SG	N;NOM;MASC;PL;3
punctaj	کامیابی.	punctaj	کامیابی.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
punctaj	خراش.	punctaj	خراش.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
punctaj	بنا	punctaj	بنا	N;INDF;MASC;SG	V;ACT
anomalii	شے	anomalie	شے	N;INDF;FEM;PL	N;NOM;FEM;SG;3
integrează	مکمل	integra	مکمل	V;IND;3;PRS;FIN	ADJ
voluntariat	بالارادہ	voluntariat	بالارادہ	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
gătit	طبّاخی.	găti	طبّاخی.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
bertha	نیچا	bertha	نیچا	PROPN	PROPN;NOM;MASC;SG;3
pinto	چتکبرا	pinto	چتکبرا	PROPN	PROPN;NOM;MASC;SG;3
excursie	انحراف.	excursie	انحراف.	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
excursie	یلغار	excursie	یلغار	N;INDF;FEM;SG	N;NOM;MASC;SG;3
miel	مسکین	miel	مسکین	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
haosul	انتشار	haos	انتشار	N;DEF;MASC;SG	N;NOM;MASC;SG;3
haosul	بدنظمی	haos	بدنظمی	N;DEF;MASC;SG	ADJ
haosul	افراتفری	haos	افراتفری	N;DEF;MASC;SG	ADJ
haosul	انتشار	haos	انتشار	N;DEF;MASC;SG	N;NOM;MASC;SG;3
haosul	بدنظمی	haos	بدنظمی	N;DEF;MASC;SG	ADJ
fluide	بہنے	fluid	بہ	N;INDF;FEM;PL	V;NFIN;ACT
fluide	ریزش	fluid	ریزش	N;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
fluide	متغیر	fluid	متغیر	N;INDF;FEM;PL	N;NOM;MASC;SG;3
fluide	بہنے	fluid	بہ	N;INDF;FEM;PL	V;NFIN;ACT
fluide	ریزش	fluid	ریزش	N;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
fluide	متغیر	fluid	متغیر	N;INDF;FEM;PL	N;NOM;MASC;SG;3
fluide	رواں	fluid	رواں	N;INDF;FEM;PL	ADJ
precare	ہنگامی.	precare	ہنگامین	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
pelin	افسنتین	pelin	افسنتین	N;INDF;MASC;SG	N;NOM;MASC;PL;3
dornici	رسیا	dornic	رسیا	ADJ;INDF;MASC;PL	PROPN;NOM;MASC;SG;3
dornici	درّاتی	dornic	درّاتی	ADJ;INDF;MASC;PL	V;IPFV;FEM;SG;V.PTCP;ACT
dornici	فطین.	dornic	فطین.	ADJ;INDF;MASC;PL	PROPN;NOM;MASC;SG;3
dornici	کگر	dornic	کگر	ADJ;INDF;MASC;PL	
dornici	باڑھ	dornic	باڑھ	ADJ;INDF;MASC;PL	
dornici	خواہش	dornic	خواہش	ADJ;INDF;MASC;PL	N;NOM;FEM;SG;3
dornici	رسیا	dornic	رسیا	ADJ;INDF;MASC;PL	PROPN;NOM;MASC;SG;3
dornici	درّاتی	dornic	درّاتی	ADJ;INDF;MASC;PL	V;IPFV;FEM;SG;V.PTCP;ACT
dornici	فطین.	dornic	فطین.	ADJ;INDF;MASC;PL	PROPN;NOM;MASC;SG;3
dornici	کگر	dornic	کگر	ADJ;INDF;MASC;PL	
dornici	باڑھ	dornic	باڑھ	ADJ;INDF;MASC;PL	
dornici	خواہش	dornic	خواہش	ADJ;INDF;MASC;PL	N;NOM;FEM;SG;3
demonul	دیو.	demon	دیو.	N;DEF;MASC;SG	
demonul	ظالم	demon	ظالم	N;DEF;MASC;SG	N;NOM;MASC;SG;3
demonul	شیطان	demon	شیطان	N;DEF;MASC;SG	N;NOM;MASC;SG;3
absoarbe	تصادم	absorbi	تصادم	V;IND;SG;3;PRS;FIN	N;NOM;MASC;SG;3
absoarbe	(	absorbi	(	V;IND;SG;3;PRS;FIN	
optime	تعدیل.	optim	تعدیل.	N;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
noastra	ہم	meu	ہم	N;DEF;FEM;SG	PRO;NOM;PL;1
noastra	ہمارا	meu	مےں	N;DEF;FEM;SG	PRO;NOM;MASC;SG;1
noastra	ہم	meu	ہم	N;DEF;FEM;SG	PRO;NOM;PL;1
aluzii	چوٹ	aluziu	چوٹ	N;INDF;FEM;PL	V;ACT
aluzii	طنز.	aluziu	طنز.	N;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
încercuirea	حصار	încercuire	حصار	N;DEF;FEM;SG	N;NOM;MASC;SG;3
scandinave	سویڈن	scandinavă	سویڈن	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
scandinave	ناروے	scandinavă	ناروے	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
lame	کمزور	lamă	کمزور	N;INDF;FEM;PL	ADJ
lame	اپاہج	lamă	اپاہج	N;INDF;FEM;PL	N;NOM;MASC;SG;3
lame	کمزور	lamă	کمزور	N;INDF;FEM;PL	ADJ
lame	اپاہج	lamă	اپاہج	N;INDF;FEM;PL	N;NOM;MASC;SG;3
lame	لنگڑا	lamă	لنگڑا	N;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
pescar	نوکا.	pescar	نوکا.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
flexibil	سیدھا	flexibil	سیدھا	ADJ;INDF;MASC;SG	V;ACT
obscure	تاریک.	obscur	تاریک.	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
obscure	دُھندلا	obscur	دُھندلا	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
orhidee	سحلب	orhidee	سحلب	N;INDF;FEM;PL	
orhidee	اُشنہ.	orhidee	اُشنہ.	N;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
rochie	رسمی	rochie	رسمی	N;INDF;FEM;SG	ADJ
perla	مروارید	perlă	مروارید	N;DEF;FEM;SG	N;NOM;MASC;SG;3
consulul	قنصل.	consul	قنصل.	N;DEF;MASC;SG	
blândă	حشرہ	blând	حشرہ	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
blândă	سدھانا	blând	سدھانا	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
blândă	پیشہ	blând	پیشہ	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
blândă	باعزت	blând	باعزت	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
blândă	کیڑا	blând	کیڑا	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
blândă	بالحاظ	blând	بالحاظ	ADJ;INDF;FEM;SG	N
blândă	شائستہ	blând	شائستہ	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
blândă	حشرہ	blând	حشرہ	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
blândă	سدھانا	blând	سدھانا	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
blândă	پیشہ	blând	پیشہ	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
blândă	باعزت	blând	باعزت	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
blândă	کیڑا	blând	کیڑا	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
blândă	بالحاظ	blând	بالحاظ	ADJ;INDF;FEM;SG	N
blândă	جوش	blând	جوش	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
blândă	سزا	blând	سزا	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
blândă	بردبار.	blând	بردبار.	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
blândă	بیماری	blând	بیماری	ADJ;INDF;FEM;SG	N;NOM;FEM;SG;3
blândă	دبّو	blând	دبّو	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
blândă	ٹھس	blând	ٹھس	ADJ;INDF;FEM;SG	
blândă	جوش	blând	جوش	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
blândă	ہلکا	blând	ہلکا	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
blândă	سزا	blând	سزا	ADJ;INDF;FEM;SG	N;NOM;MASC;SG;3
blândă	بردبار.	blând	بردبار.	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
blândă	بیماری	blând	بیماری	ADJ;INDF;FEM;SG	N;NOM;FEM;SG;3
blândă	دبّو	blând	دبّو	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
blândă	ٹھس	blând	ٹھس	ADJ;INDF;FEM;SG	
iepurele	away	iepure	away	N;DEF;MASC;SG	PROPN;NOM;MASC;SG;3
clean	سْتھرا	clean	سْتھرا	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
clean	کاملاً	clean	کاملاً	N;INDF;MASC;SG	ADV
clean	فحاشی	clean	فحاشی	N;INDF;MASC;SG	ADJ
clean	پُھرتیلا	clean	پُھرتیلا	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
clean	ستھرائی	clean	ستھرائی	N;INDF;MASC;SG	ADJ
clean	ہموار	clean	ہموار	N;INDF;MASC;SG	ADJ
clean	واضح	clean	واضح	N;INDF;MASC;SG	ADJ
clean	تیز	clean	تیز	N;INDF;MASC;SG	ADJ
clean	مکمل	clean	مکمل	N;INDF;MASC;SG	ADJ
clean	تازہ	clean	تازہ	N;INDF;MASC;SG	ADJ
clean	بنانا	clean	بنا	N;INDF;MASC;SG	V;MASC;SG;NFIN;ACT
clean	سڈول	clean	سڈول	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
aritmetică	ہندسہ	aritmetic	ہندسہ	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
aritmetică	ریاضی	aritmetic	ریاضی	N;INDF;FEM;SG	ADJ
cortina	حجاب.	cortină	حجاب.	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
cortina	اوٹ	cortină	اوٹ	N;DEF;FEM;SG	
cortina	حجاب.	cortină	حجاب.	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
cortina	پردہ	cortină	پردہ	N;DEF;FEM;SG	N;NOM;MASC;SG;3
cortina	اوٹ	cortină	اوٹ	N;DEF;FEM;SG	
alertă	متوجہ.	alertă	متوجہ.	N;INDF;FEM;SG	ADJ
alertă	چوکنّا	alertă	چوکنّا	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
alertă	خبردار	alertă	خبردار	N;INDF;FEM;SG	ADJ
alertă	باخبر	alertă	باخبر	N;INDF;FEM;SG	N;NOM;MASC;SG;3
alertă	متوجہ.	alertă	متوجہ.	N;INDF;FEM;SG	ADJ
alertă	ہوشیار	alertă	ہوشیار	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
alertă	چوکنّا	alertă	چوکنّا	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
alertă	خبردار	alertă	خبردار	N;INDF;FEM;SG	ADJ
regret	(	regreta	(	V;IND;SG;1;PRS;FIN	
epică	عظیم	epic	عظیم	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
epică	عظیم	epic	عظیم	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
epică	رزمیہ	epic	رزمیہ	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
predator	ہلّاک	predator	ہلّاک	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
suveranitate	برتری	suveranitate	برتری	N;INDF;FEM;SG	N;NOM;MASC;SG;3
suveranitate	اقتدار	suveranitate	اقتدار	N;INDF;FEM;SG	N;NOM;MASC;SG;3
suveranitate	غلبہ.	suveranitate	غلبہ	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
nazale	ng	nazal	ng	ADJ;INDF;FEM;PL	
nazale	گنگنی	nazal	گنگنی	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
nazale	ن	nazal	ن	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
nazale	غنغنی	nazal	غنغنی	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
concurentul	حریف.	concurent	حریف.	N;DEF;MASC;SG	PROPN;NOM;MASC;SG;3
decadă	عشرہ.	decădea	عشرہ.	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
decadă	دہلہ	decădea	دہلہ	N;INDF;FEM;SG	
decadă	دہائی	decădea	دہائی	N;INDF;FEM;SG	N;NOM;FEM;SG;3
decadă	عشرہ.	decădea	عشرہ.	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
decadă	دہلہ	decădea	دہلہ	N;INDF;FEM;SG	
chevalier	سورما	chevalier	سورما	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
purificare	تطہیر	purificare	تطہیر	N;INDF;FEM;SG	
purificare	تزکیہ	purificare	تزکیہ	N;INDF;FEM;SG	N;NOM;MASC;SG;3
divina	خداوندی	divina	خداوندی	ADJ;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
divina	مقدس	divina	مقدس	ADJ;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
divina	الُوہی	divina	الُوہی	ADJ;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
divina	وجدان	divina	وجدان	ADJ;DEF;FEM;SG	N;NOM;MASC;SG;3
divina	قیاس	divina	قیاس	ADJ;DEF;FEM;SG	N;NOM;MASC;SG;3
divina	طباع	divina	طباع	ADJ;DEF;FEM;SG	
divina	خدایانہ	divina	خدایانہ	ADJ;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
moderator	معدل	moderator	معدل	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
moderator	ثالث	moderator	ثالث	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
moderator	حَکم.	moderator	حَکم.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
moderator	بچولیا	moderator	بچولیا	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
bora	خشک	boră	خشک	N;DEF;FEM;SG	ADJ
eternitatea	دوام	eternitate	دوام	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
fiziologia	فعلیات	fiziologie	فعلی	N;DEF;FEM;SG	N;NOM;MASC;PL;3
conduită	انتظام	conduită	انتظام	N;INDF;FEM;SG	N;NOM;MASC;SG;3
conduită	رہبری.	conduită	رہبری.	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
conduită	رہنمائی	conduită	رہنمائی	N;INDF;FEM;SG	N;NOM;FEM;SG;3
conduită	چلانا	conduită	چلا	N;INDF;FEM;SG	V;MASC;SG;NFIN;ACT
diferențiere	تفریق	diferențiere	تفریق	N;INDF;FEM;SG	N;NOM;MASC;SG;3
diferențiere	امتیاز	diferențiere	امتیاز	N;INDF;FEM;SG	N;NOM;MASC;SG;3
prietene	کویکر.	prieten	کویکر.	N;INDF;FEM;PL	
prietene	مُربّی	prieten	مُربّی	N;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
prietene	حامی	prieten	حامی	N;INDF;FEM;PL	ADJ
prietene	مددگار	prieten	مددگار	N;INDF;FEM;PL	ADJ
prietene	دوست	prieten	دوست	N;INDF;FEM;PL	N;NOM;MASC;SG;3
prietene	کویکر.	prieten	کویکر.	N;INDF;FEM;PL	
prietene	مُربّی	prieten	مُربّی	N;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
prietene	اپنا	prieten	اپنا	N;INDF;FEM;PL	PRO;NOM;SG;3
prietene	حامی	prieten	حامی	N;INDF;FEM;PL	ADJ
prietene	مددگار	prieten	مددگار	N;INDF;FEM;PL	ADJ
prietene	رفیق	prieten	رفیق	N;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
instantanee	فوری	instantaneu	فوری	N;INDF;FEM;PL	ADJ
instantanee	فوری	instantaneu	فوری	N;INDF;FEM;PL	ADJ
agresiune	دھونس	agresiune	دھونس	N;INDF;FEM;SG	N;NOM;MASC;SG;3
agresiune	زبردستی-	agresiune	زبردستی-	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
agresiune	جارحیت	agresiune	جارحیت	N;INDF;FEM;SG	N;NOM;MASC;SG;3
agresiune	جنگجوئی	agresiune	جنگجوئی	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
consiliere	مشورت	consilier	مشورت	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
consiliere	ذاتی	consilier	ذاتی	N;INDF;FEM;SG	ADJ
slovenă	سلووینیا	sloven	سلووینیا	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
guverna	اصول	guverna	اصول	V;IND;SG;3;IPFV;FIN	N;NOM;MASC;SG;3
triunghiular	تکونا	triunghiular	تکونا	ADJ;INDF;MASC;SG	
span	گھوڑے	span	گھوڑا		N;NOM;MASC;SG;3
span	عرصہ	span	عرصہ		N;NOM;MASC;SG;3
comă	اغما.	comă	اغما.	N;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
mortar	گچ.	mortar	گچ.	N;INDF;MASC;SG	
pastorale	شبانی.	pastoral	شبانی.	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
pastorale	ریوڑوں	pastoral	ریوڑ	ADJ;INDF;FEM;PL	N;ACC;MASC;PL;3
pastorale	راعیانہ.	pastoral	راعیانہ.	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
vrăjitorul	جادوگر.	vrăjitor	جادوگر.	N;DEF;MASC;SG	PROPN;NOM;MASC;SG;3
vrăjitorul	ساحر	vrăjitor	ساحر	N;DEF;MASC;SG	PROPN;NOM;MASC;SG;3
admirator	پیرو.	admirator	پیرو.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
admirator	واصف	admirator	واصف	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
admirator	پیرو.	admirator	پیرو.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
admirator	واصف	admirator	واصف	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
admirator	مدّاح	admirator	مدّاح	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
templieri	وکیل	templier	وکیل	N;INDF;MASC;PL	N;NOM;MASC;SG;3
vitamine	وٹامن	vitamină	وٹامن	N;INDF;FEM;PL	N;NOM;MASC;SG;3
vitamine	وٹامن	vitamină	وٹامن	N;INDF;FEM;PL	N;NOM;MASC;SG;3
prophet	محرک.	prophet	محرک.	N;INDF;MASC;SG	
inegalitatea	نابرابری.	inegalitate	نابرابری.	N;DEF;FEM;SG	PROPN;NOM;MASC;SG;3
neclare	مبہم.	neclar	مبہم.	ADJ;INDF;FEM;PL	PROPN;NOM;MASC;SG;3
familială	نسبی.	familial	نسبی.	ADJ;INDF;FEM;SG	PROPN;NOM;MASC;SG;3
lock	لگانا	lock	لگا	N;INDF;MASC;SG	V;MASC;SG;NFIN;ACT
lock	محصور	lock	محصور	N;INDF;MASC;SG	ADJ
lock	in	lock	in	N;INDF;MASC;SG	
lock	مبہوت	lock	مبہوت	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
lock	معنی۲.	lock	معنی۲.	N;INDF;MASC;SG	PROPN;NOM;MASC;SG;3
lock	قفل	lock	قفل	N;INDF;MASC;SG	
