til	per	til	per	ADV	ADP
voldsom	feroci	voldsom	feroce	ADJ;INDF;MASC+FEM;SG	ADJ;PL
voldsom	violente	voldsom	violento	ADJ;INDF;MASC+FEM;SG	ADJ;FEM;PL
voldsom	violenti	voldsom	violento	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
hyppigt	frequente	hyppigt	frequente	ADV	ADJ;SG
hyppigt	frequenti	hyppigt	frequente	ADV	ADJ;PL
hyppigt	frequente	hyppigt	frequente	ADV	ADJ;SG
arizona	arizona	arizona	arizonare		N;FEM;SG
forsker	scienziati	forsker	scienziato	N;INDF;MASC+FEM;SG	N;MASC;PL
bange	spaventati	bange	spaventato	ADJ	V;MASC;PL;PST;V.PTCP
bange	spaventata	bange	spaventare	ADJ	V;FEM;SG;PST;V.PTCP
bange	paura	bange	paura	ADJ	N;FEM;SG
bange	paura	bange	paura	ADJ	N;FEM;SG
bange	spaventati	bange	spaventato	ADJ	V;MASC;PL;PST;V.PTCP
bange	spaventata	bange	spaventare	ADJ	V;FEM;SG;PST;V.PTCP
læsning	leggere	læsning	leggere	N;INDF;MASC+FEM;SG	V;NFIN
læsning	letture	læsning	lettura	N;INDF;MASC+FEM;SG	N;FEM;PL
galt	galt	gal	galt	ADJ;INDF;NEUT;SG	N;MASC
gennemsnitlige	media	gennemsnitlig	media	ADJ;PL	N;FEM;SG
gennemsnitlige	medio	gennemsnitlig	medio	ADJ;PL	ADJ;MASC;SG
arkitekter	architetto	arkitekt	architetto	N;INDF;MASC+FEM;PL	N;MASC;SG
fødte	born	føde	borno	V;IND;PST;FIN;ACT	N;MASC;SG
fødte	nasce	føde	nascere	V;IND;PST;FIN;ACT	V;IND;SG;3;PRS;FIN
sidde	sit	sidde	sit	V;NFIN;ACT	N
betalte	retribuito	betale	retribuire	V;IND;PST;FIN;ACT	ADJ;MASC;SG
apollo	apollo	apollo	apollo		ADJ;MASC;SG
svage	debole	svag	debole	ADJ;PL	ADJ;SG
juul	juul	juul	juul		ADJ;SG
missouri	missouri	missouri	missoure		N;MASC;SG
hartmann	hartmann	hartmann	hartmann		N
sofia	sofia	sofia	sofia		N;FEM;SG
afstemningen	vota	afstemning	votare	N;DEF;MASC+FEM;SG	V;IND;SG;2;PRS;FIN
afstemningen	votate	afstemning	votare	N;DEF;MASC+FEM;SG	V;IND;PL;2;PST;FIN
landsdækkende	national	landsdækkende	nationale	ADJ	N
alfa	alpha	alfa	alpha		N
alfa	alfa	alfa	alfa		N;FEM;SG
alfa	alfa	alfa	alfa		N;FEM;SG
logo	loghi	logo	logo	N;INDF;NEUT;SG	N;MASC;PL
minimum	minima	minimum	minimo	N;INDF;NEUT;SG	ADJ;FEM;SG
minimum	minimi	minimum	minimo	N;INDF;NEUT;SG	ADJ;MASC;PL
minimum	minime	minimum	minimo	N;INDF;NEUT;SG	ADJ;FEM;PL
minimum	minimo	minimum	minimo	N;INDF;NEUT;SG	ADJ;MASC;SG
kongres	congressi	kongre	congresso	N;INDF;MASC+FEM;SG	N;MASC;PL
socialistiske	socialista	socialistisk	socialista	ADJ;PL	ADJ;SG
socialistiske	socialisti	socialistisk	socialista	ADJ;PL	N;MASC;PL
christiane	christiane	christian	christiano	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
hop	salto	hop	salto	V;IMP	N;MASC;SG
hop	salti	hop	salto	V;IMP	N;MASC;PL
hop	salta	hop	saltare	V;IMP	V;IND;SG;3;PRS;FIN
hop	jump	hop	jump	V;IMP	N
hop	rimbalzo	hop	rimbalzo	V;IMP	N;MASC;SG
hop	luppolo	hop	luppolo	V;IMP	N;MASC;SG
hop	hop	hop	hop	V;IMP	N;MASC
fiktive	fittizio	fiktiv	fittizio	ADJ;PL	ADJ;MASC;SG
fiktive	nozionale	fiktiv	nozionale	ADJ;PL	N;MASC;SG
fiktive	finzione	fiktiv	finzione	ADJ;PL	N;FEM;SG
fiktive	fittizio	fiktiv	fittizio	ADJ;PL	ADJ;MASC;SG
sydpå	sud	sydpå	sud	ADV	N;MASC;SG
sydpå	south	sydpå	south	ADV	N;MASC
call	chiamare	call	chiamare	N;INDF;NEUT;SG	V;NFIN
call	chiama	call	chiamare	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
call	chiamate	call	chiamata	N;INDF;NEUT;SG	N;FEM;PL
call	chiamata	call	chiamare	N;INDF;NEUT;SG	V;FEM;SG;PST;V.PTCP
negativ	negativi	negativ	negativo	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
negativ	negative	negativ	negativo	ADJ;INDF;MASC+FEM;SG	ADJ;FEM;PL
organiserede	organizzata	organisere	organizzare	V;PL;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
organiserede	organizzato	organisere	organizzare	V;PL;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
organiserede	organizzata	organisere	organizzare	V;PL;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
organiserede	organizzato	organisere	organizzare	V;PL;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
forsvinder	sparizione	forsvinde	sparizione	V;IND;PRS;FIN;ACT	N;FEM;SG
forsvinder	vanishing	forsvinde	vanishing	V;IND;PRS;FIN;ACT	N
forsvinder	sparizione	forsvinde	sparizione	V;IND;PRS;FIN;ACT	N;FEM;SG
forsvinder	sparisci	forsvinde	sparire	V;IND;PRS;FIN;ACT	V;IMP;SG;2;PRS;FIN
pink	pink	pink	pink		N
pink	rosa	pink	rosa		N;FEM;SG
susanne	susanne	susan	susanne	N;INDF;MASC+FEM;SG	N;FEM;PL
integreret	integrale	integrere	integrale	V;INDF;SG;PST;V.PTCP	ADJ;SG
integreret	integrali	integrere	integrale	V;INDF;SG;PST;V.PTCP	ADJ;PL
integreret	integrate	integrere	integrare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
integreret	integrati	integrere	integrare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
integreret	integrato	integrere	integrato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
integreret	integrata	integrere	integrato	V;INDF;SG;PST;V.PTCP	ADJ;FEM;SG
ansættelse	nomina	ansættelse	nominare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
ansættelse	assunzioni	ansættelse	assunzione	N;INDF;MASC+FEM;SG	N;FEM;PL
globe	globo	glob	globo	ADJ;INDF;MASC+FEM;SG	N;MASC;SG
globe	globe	glob	globa	ADJ;INDF;MASC+FEM;SG	N;MASC
atp	atp	atp	atp		N;MASC;SG
drikke	bevanda	drikke	bevanda	V;NFIN;ACT	N;FEM;SG
drikke	drink	drikke	drink	V;NFIN;ACT	N;MASC
drikke	bevande	drikke	bevanda	V;NFIN;ACT	N;FEM;PL
presset	pressioni	pres	pressione	N;DEF;NEUT;SG	N;FEM;PL
nutiden	presenti	nutid	presente	N;DEF;MASC+FEM;SG	ADJ;PL
nutiden	presente	nutid	presente	N;DEF;MASC+FEM;SG	ADJ;SG
republikanske	repubblicana	republikansk	repubblicano	ADJ;PL	ADJ;FEM;SG
republikanske	repubblicani	republikansk	repubblicano	ADJ;PL	N;MASC;PL
republikanske	repubblicano	republikansk	repubblicano	ADJ;PL	ADJ;MASC;SG
yde	sovvenzione	yde	sovvenzione	V;NFIN;ACT	N;FEM;SG
yde	grant	yde	grant	V;NFIN;ACT	N;MASC
detroit	detroit	detroit	detroit		N;MASC
mario	mario	mario	mario		N;MASC;SG
kendetegn	caratteristiche	kendetegn	caratteristica	N;INDF;NEUT;SG	N;FEM;PL
são	são	são	são		
são	sao	são	sao		N;MASC;SG
sandsynligt	probabili	sandsynlig	probabile	ADJ;INDF;NEUT;SG	ADJ;PL
sandsynligt	probabili	sandsynlig	probabile	ADJ;INDF;NEUT;SG	ADJ;PL
nære	nutrire	nær	nutrire	ADJ;PL	V;NFIN
casper	casper	caspe	casper		N;MASC
nederlandske	neerlandese	nederlandsk	neerlandese	ADJ;PL	ADJ;SG
nederlandske	olandesi	nederlandsk	olandese	ADJ;PL	N;PL
nederlandske	olandese	nederlandsk	olandese	ADJ;PL	ADJ;SG
nederlandske	dutch	nederlandsk	dutch	ADJ;PL	N
gate	gate	gate	gata		N
gate	cancello	gate	cancello		N;MASC;SG
saudi	saudita	saudi	saudire		ADJ;FEM;SG
overordnet	complessivamente	overordne	complessivamente	ADJ;INDF;SG	ADV
anbragt	collocati	anbragt	collocare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
anbragt	posizionati	anbragt	posizionato	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
kongressen	congressi	kongres	congresso	N;DEF;MASC+FEM;SG	N;MASC;PL
instruktion	istruzioni	instruktion	istruzione	N;INDF;MASC+FEM;SG	N;FEM;PL
instruktion	istruzioni	instruktion	istruzione	N;INDF;MASC+FEM;SG	N;FEM;PL
føderale	federal	føderal	federal	ADJ;PL	N;FEM;SG
føderale	federale	føderal	federale	ADJ;PL	ADJ;SG
føderale	federali	føderal	federale	ADJ;PL	N;PL
stifter	fondatore	stift	fondatore	N;INDF;MASC+FEM;PL	N;MASC;SG
stifter	fondatrice	stift	fondatore	N;INDF;MASC+FEM;PL	N;FEM;SG
sene	tendine	sene	tendina	ADJ	N;MASC;SG
sene	tendini	sene	tendino	ADJ	N;MASC;PL
betaling	pagamenti	betaling	pagamento	N;INDF;MASC+FEM;SG	N;MASC;PL
betaling	pagamenti	betaling	pagamento	N;INDF;MASC+FEM;SG	N;MASC;PL
atmosfære	atmosfere	atmosfære	atmosfere	N;INDF;MASC+FEM;SG	N;FEM;PL
regent	reggenti	regent	reggente	N;INDF;MASC+FEM;SG	N;PL
santiago	santiago	santiago	santiagere		N;MASC;SG
strakte	allungato	strække	allungare	V;IND;PST;FIN;ACT	ADJ;MASC;SG
greb	afferrare	gribe	afferrare	N;INDF;NEUT;SG	V;NFIN
greb	afferrato	gribe	afferrare	N;INDF;NEUT;SG	V;MASC;SG;PST;V.PTCP
mandag	lunedi	mandag	lunede	N;INDF;MASC+FEM;SG	N;MASC;PL
strenge	rigoroso	streng	rigoroso	ADJ;PL	ADJ;MASC;SG
strenge	severa	streng	severo	ADJ;PL	ADJ;FEM;SG
strenge	corde	streng	cordo	ADJ;PL	N;FEM;PL
strenge	stringhe	streng	stringa	ADJ;PL	N;FEM;PL
konservativ	conservatori	konservativ	conservatorio	ADJ;INDF;MASC+FEM;SG	N;MASC;PL
konservativ	conservatore	konservativ	conservatore	ADJ;INDF;MASC+FEM;SG	N;MASC;SG
congo	congo	congo	congo		N;MASC
hawaii	hawaii	hawaii	hawaio		N;FEM;PL
rødovre	rødovre	rødovre	rødovre		
værktøj	utensili	værktøj	utensile	N;INDF;NEUT;SG	N;MASC;PL
værktøj	strumenti	værktøj	strumento	N;INDF;NEUT;SG	N;MASC;PL
værktøj	attrezzi	værktøj	attrezzo	N;INDF;NEUT;SG	N;MASC;PL
slutspillet	playoff	slutspillet	playoff	N;DEF;NEUT;SG	N;MASC;PL
maritime	marittimi	maritim	marittimo	ADJ;PL	N;MASC;PL
maritime	marittima	maritim	marittimo	ADJ;PL	ADJ;FEM;SG
maritime	marittimo	maritim	marittimo	ADJ;PL	ADJ;MASC;SG
løs	risolvere	løs	risolvere	ADJ;INDF;SG	V;NFIN
løs	risolvi	løs	risolvere	ADJ;INDF;SG	V;IMP;SG;2;PRS;FIN
løs	risolvo	løs	risolvo	ADJ;INDF;SG	V;IND;SG;1;PRS;FIN
løs	risolve	løs	risolvere	ADJ;INDF;SG	V;IND;SG;3;PRS;FIN
spids	appuntito	spids	appuntire	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
nordpå	north	nordpå	north	ADV	N;MASC
nordpå	nord	nordpå	nord	ADV	N;MASC;SG
fokuserer	concentrandosi	fokusere	concentrare	V;IND;PRS;FIN;ACT	N;FEM
færdigt	finito	færdig	finire	ADJ;INDF;NEUT;SG	V;MASC;SG;PST;V.PTCP
færdigt	terminata	færdig	terminare	ADJ;INDF;NEUT;SG	V;FEM;SG;PST;V.PTCP
færdigt	terminato	færdig	terminare	ADJ;INDF;NEUT;SG	V;MASC;SG;PST;V.PTCP
færdigt	finiti	færdig	finire	ADJ;INDF;NEUT;SG	V;MASC;PL;PST;V.PTCP
mindretal	minoranze	mindretal	minoranza	N;INDF;NEUT;SG	N;FEM;PL
mindretal	minoranze	mindretal	minoranza	N;INDF;NEUT;SG	N;FEM;PL
opfattet	percepite	opfatte	percepire	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
opfattet	percepiti	opfatte	percepire	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
wolf	wolf	wolf	wolf		N;MASC
wolf	lupo	wolf	lupo		N;MASC;SG
wolf	lupi	wolf	lupe		N;MASC;PL
basel	basilea	basel	basilea		N;FEM;SG
basel	basilea	basel	basilea		N;FEM;SG
basel	basel	basel	basel		N;MASC
bekæmpe	combattimento	bekæmpe	combattimento	V;NFIN;ACT	N;MASC;SG
bekæmpe	combat	bekæmpe	combat	V;NFIN;ACT	N
underviser	insegnate	undervise	insegnare	V;IND;PRS;FIN;ACT	V;FEM;PL;PST;V.PTCP
underviser	educatore	undervise	educatore	V;IND;PRS;FIN;ACT	N;MASC;SG
uafgjort	disegna	uafgjort	disegnare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
uafgjort	disegnare	uafgjort	disegnare	N;INDF;MASC+FEM;SG	V;NFIN
smuk	belli	smuk	bello	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
smuk	bellissima	smuk	bello	ADJ;INDF;MASC+FEM;SG	ADJ;AB;FEM;SG
smuk	bellissime	smuk	bello	ADJ;INDF;MASC+FEM;SG	ADJ;AB;FEM;PL
smuk	bellissimi	smuk	bello	ADJ;INDF;MASC+FEM;SG	ADJ;AB;MASC;PL
smuk	bellissimo	smuk	bello	ADJ;INDF;MASC+FEM;SG	ADJ;AB;MASC;SG
smuk	pretty	smuk	pretty	ADJ;INDF;MASC+FEM;SG	N
hensigt	intenti	hensigt	intento	N;INDF;MASC+FEM;SG	N;MASC;PL
hensigt	intenzioni	hensigt	intenzione	N;INDF;MASC+FEM;SG	N;FEM;PL
udendørs	outdoor	udendørs	outdoor	ADJ	N
jerry	jerry	jerry	jerry		N;MASC
beatles	beatles	beatel	beatles	N;INDF;MASC+FEM;SG	N;MASC;PL
hell	heil	hell	heil		N
pansrede	blindati	pansret	blindato	ADJ;PL	N;MASC;PL
krogh	krogh	krogh	krogh		N;SG
wright	wright	wright	wright		N;MASC
materiel	materiali	materiel	materiale	N;INDF;NEUT;SG	N;MASC;PL
fjendtlige	nemico	fjendtlig	nemico	ADJ;PL	N;MASC;SG
fjendtlige	ostile	fjendtlig	ostile	ADJ;PL	ADJ;SG
dal	dal	dal	dal	N;INDF;MASC+FEM;SG	ADJ;SG
gæld	debiti	gæld	debito	N;INDF;MASC+FEM;SG	N;MASC;PL
gæld	debiti	gæld	debito	N;INDF;MASC+FEM;SG	N;MASC;PL
bech	bech	bech	bech	PROPN	ADJ;SG
ledige	disponibile	ledig	disponibile	ADJ;PL	ADJ;SG
ledige	disoccupato	ledig	disoccupato	ADJ;PL	ADJ;MASC;SG
ledige	disoccupati	ledig	disoccupato	ADJ;PL	N;MASC;PL
ledige	disoccupata	ledig	disoccupato	ADJ;PL	ADJ;FEM;SG
ledige	vacante	ledig	vacante	ADJ;PL	ADJ;SG
khan	khan	khan	khan	PROPN	N
fremstillede	fabbricato	fremstille	fabbricato	V;IND;PST;FIN;ACT	N;MASC;SG
fremstillede	fabbricati	fremstille	fabbricato	V;IND;PST;FIN;ACT	N;MASC;PL
magdalene	maddalena	magdal	maddalena	N;DEF;NEUT;PL	N;FEM;SG
kansas	kansas	kansas	kansas		N;MASC
bruno	bruno	bruno	bruno		N;MASC;SG
smidt	gettati	smidt	gettare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
relaterede	correlato	relatere	correlato	V;PL;PST;V.PTCP	ADJ;MASC;SG
stars	stelle	stars	stella	N;INDF;NEUT;SG	N;FEM;PL
kastet	gettati	kaste	gettare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
anklaget	accusati	anklage	accusare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
anklaget	imputato	anklage	imputato	V;INDF;SG;PST;V.PTCP	N;MASC;SG
vilnius	vilnius	vilnius	vilnius		N;MASC;PL
erling	erling	erling	erling		N;MASC;SG
gifte	coniugato	gifte	coniugare	V;NFIN;ACT	ADJ;MASC;SG
forventede	attese	forvente	attesa	V;PL;PST;V.PTCP	N;FEM;PL
forventede	attesa	forvente	attesa	V;PL;PST;V.PTCP	N;FEM;SG
forventede	atteso	forvente	attendere	V;PL;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
selvstyre	autonomie	selvstyre	autonomia	N;INDF;NEUT;SG	N;FEM;PL
landskaber	paesaggio	landskaber	paesaggio	N;INDF;NEUT;PL	N;MASC;SG
indtægter	reddito	indtægte	reddito	N;INDF;MASC+FEM;PL	N;MASC;SG
indtægter	ricevute	indtægte	ricevuta	N;INDF;MASC+FEM;PL	V;FEM;PL;PST;V.PTCP
guy	guy	guy	guy		N
håndtere	impugnatura	håndtere	impugnatura	V;NFIN;ACT	N;FEM;SG
håndtere	manico	håndtere	manico	V;NFIN;ACT	N;MASC;SG
håndtere	maniglia	håndtere	maniglia	V;NFIN;ACT	N;FEM;SG
relationer	relazione	relation	relazione	N;INDF;MASC+FEM;PL	N;FEM;SG
mini	mini	mini	mini		N
skjold	scudi	skjold	scudo	N;INDF;NEUT;SG	N;MASC;PL
odder	lontra	odder	lontra		N;FEM;SG
persiske	persiano	persisk	persiano	ADJ;PL	ADJ;MASC;SG
persiske	persiani	persisk	persiano	ADJ;PL	N;MASC;PL
persiske	persiana	persisk	persiano	ADJ;PL	ADJ;FEM;SG
tyve	twenty	tyve	twenty	NUM	N
tyve	ladri	tyve	ladro	NUM	N;MASC;PL
felix	felix	felix	felix		N;MASC
felix	felice	felix	felice		ADJ;SG
kaste	casta	kaste	casta	V;NFIN;ACT	N;FEM;SG
engagement	interazioni	engagement	interazione	N;INDF;NEUT;SG	N;FEM;PL
sas	sas	sas	sas	PROPN	
vurderet	valutati	vurdere	valutare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
vurderet	valutati	vurdere	valutare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
vurderet	votati	vurdere	votare	V;INDF;SG;PST;V.PTCP	N;MASC;PL
vurderet	valutati	vurdere	valutare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
vurderet	valutate	vurdere	valutare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
håndværk	artigianato	håndværk	artigianato	N;INDF;NEUT;SG	ADJ;MASC;SG
håndværk	artigianato	håndværk	artigianato	N;INDF;NEUT;SG	ADJ;MASC;SG
dyrket	cresciuti	dyrke	crescere	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
dyrket	coltivati	dyrke	coltivare	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL
dyrket	coltivate	dyrke	coltivare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
marianne	marianne	marianne	marianna	N;INDF;MASC+FEM;SG	N;FEM;PL
komplekse	complessità	komplekse	complessità	ADJ;PL	N;FEM
komplekse	complessi	komplekse	complesso	ADJ;PL	N;MASC;PL
komplekse	complesso	komplekse	complesso	ADJ;PL	ADJ;MASC;SG
komplekse	complessa	komplekse	complesso	ADJ;PL	ADJ;FEM;SG
viking	vichinghi	viking	vichingo	N;INDF;MASC+FEM;SG	N;MASC;PL
libanon	libano	libanon	libano	PROPN	ADJ;MASC;SG
gray	grigio	gray	grigio		ADJ;MASC;SG
gray	grigi	gray	grigio		N;MASC;PL
gray	gray	gray	gray		N;MASC
modangreb	contrattaccare	modangreb	contrattaccare	N;INDF;NEUT;SG	V;NFIN
ibn	ibn	ibn	ibn	PROPN	N
birk	birk	birk	birk		
birk	betulla	birk	betulla		N;FEM;SG
birk	birch	birk	birch		N
got	got	got	got		
inger	inger	inger	ingere	PROPN	N;FEM;SG
jomfru	virgin	jomfru	virgin	ADJ;INDF;MASC+FEM;SG	N
jomfru	vergine	jomfru	vergine	ADJ;INDF;MASC+FEM;SG	N;FEM;SG
jomfru	vergini	jomfru	vergine	ADJ;INDF;MASC+FEM;SG	N;FEM;PL
jomfru	nubile	jomfru	nubile	ADJ;INDF;MASC+FEM;SG	N;SG
jomfru	fanciulla	jomfru	fanciulla	ADJ;INDF;MASC+FEM;SG	N;FEM;SG
jomfru	maiden	jomfru	maiden	ADJ;INDF;MASC+FEM;SG	N
indisk	indiani	indisk	indiano	N;INDF;MASC+FEM;SG	N;MASC;PL
indisk	indiano	indisk	indiano	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
luis	luis	luis	luis		N;MASC;SG
linda	linda	linda	linda		N;FEM;SG
tilbudt	offerti	tilbudt	offrire	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
ophævet	abrogati	ophæve	abrogare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
valencia	valenza	valencia	valenza	PROPN	N;FEM;SG
valencia	valencia	valencia	valencia	PROPN	N;FEM;SG
uenighed	polemiche	uenighed	polemica	N;INDF;MASC+FEM;SG	N;FEM;PL
uenighed	controversie	uenighed	controversia	N;INDF;MASC+FEM;SG	N;FEM;PL
uenighed	disaccordi	uenighed	disaccordo	N;INDF;MASC+FEM;SG	N;MASC;PL
uenighed	disaccordi	uenighed	disaccordo	N;INDF;MASC+FEM;SG	N;MASC;PL
rune	runa	rune	runa		N;FEM;SG
rune	rune	rune	runa		N;FEM;PL
homer	homer	homer	homer	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
overbevist	convinto	overbevise	convinto	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
overbevist	convinte	overbevise	convincere	V;INDF;SG;PST;V.PTCP	ADJ;FEM;PL
overbevist	convinti	overbevise	convinto	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL
raymond	raimondo	raymond	raimondo		N;MASC;SG
skarp	sharp	skarp	sharp	ADJ;INDF;MASC+FEM;SG	N;MASC
skarp	taglienti	skarp	tagliente	ADJ;INDF;MASC+FEM;SG	ADJ;PL
pattedyr	mammifero	pattedyr	mammifero	N;INDF;NEUT;PL	ADJ;MASC;SG
pattedyr	mammifero	pattedyr	mammifero	N;INDF;NEUT;PL	ADJ;MASC;SG
kobber	rame	kobber	rame	N;INDF;MASC+FEM;PL	N;MASC;SG
abc	abc	abc	abcicolo		N;SG
middelalderlige	medioevo	middelalderlig	medioevo	ADJ;PL	N;MASC;SG
middelalderlige	medievale	middelalderlig	medievale	ADJ;PL	ADJ;SG
middelalderlige	medioevale	middelalderlig	medioevale	ADJ;PL	ADJ;SG
tilbageværende	rimanenti	tilbageværende	rimanenti	ADJ	N;PL
tilbageværende	restante	tilbageværende	restare	ADJ	V;SG;PRS;V.PTCP
tegnefilm	vignetta	tegnefilm	vignetta	N;INDF;MASC+FEM;PL	N;FEM;SG
hjemmehørende	nativi	hjemmehørende	nativo	ADJ	N;MASC;PL
mønter	moneta	mønt	moneta	N;INDF;MASC+FEM;PL	N;FEM;SG
pia	pia	pia	pia	PROPN	N;FEM;SG
nederlandsk	olandesi	nederlandsk	olandese	ADJ;INDF;SG	N;PL
nederlandsk	dutch	nederlandsk	dutch	ADJ;INDF;SG	N
afskaffet	abolite	afskaffe	abolire	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
eje	propria	eje	proprio	V;NFIN;ACT	DET;FEM;SG
dramatisk	drammatiche	dramatisk	drammatico	ADJ;INDF;SG	ADJ;FEM;PL
dramatisk	drammatici	dramatisk	drammatico	ADJ;INDF;SG	ADJ;MASC;PL
dramatisk	drasticamente	dramatisk	drasticamente	ADJ;INDF;SG	ADV
dramatisk	drammaticamente	dramatisk	drammaticamente	ADJ;INDF;SG	ADV
nina	nina	nina	nina		N;FEM;SG
nederst	bottom	nederst	bottom	ADV	N
viii	vili	viii	vile	NUM	ADJ;MASC;PL
viii	viii	viii	viiio	NUM	ADJ;SG
variationer	variazione	variation	variazione	N;INDF;MASC+FEM;PL	N;FEM;SG
vejret	respirare	vejr	respirare	N;DEF;NEUT;SG	V;NFIN
vejret	meteo	vejr	meteo	N;DEF;NEUT;SG	ADJ;MASC;SG
oversætter	traduttore	oversætte	traduttore	V;IND;PRS;FIN;ACT	N;MASC;SG
centimeter	centimetro	centimeter	centimetro	N;INDF;MASC+FEM;PL	N;MASC;SG
centimeter	centimetro	centimeter	centimetro	N;INDF;MASC+FEM;PL	N;MASC;SG
præcise	preciso	præcis	preciso	ADJ;PL	ADJ;MASC;SG
præcise	precisa	præcis	precisare	ADJ;PL	V;IND;SG;3;PRS;FIN
saxo	saxo	saxo	saxo	N;INDF;MASC+FEM;SG	N;FEM;PL
schack	schack	schack	schack	N;INDF;MASC+FEM;SG	ADJ;SG
specifikt	specifica	specifikt	specifico	ADV	ADJ;FEM;SG
specifikt	specifici	specifikt	specifico	ADV	ADJ;MASC;PL
specifikt	specifico	specifikt	specifico	ADV	ADJ;MASC;SG
poly	poli	poly	polo		N;MASC;PL
dyre	costosa	dyr	costoso	ADJ;PL	ADJ;FEM;SG
dyre	costoso	dyr	costoso	ADJ;PL	ADJ;MASC;SG
insee	insee	inse	inseno		N;MASC;SG
matematiske	matematico	matematisk	matematico	ADJ;PL	ADJ;MASC;SG
matematiske	matematica	matematisk	matematica	ADJ;PL	N;FEM;SG
matematiske	matematica	matematisk	matematica	ADJ;PL	N;FEM;SG
overblik	panoramica	overblik	panoramico	N;INDF;NEUT;SG	ADJ;FEM;SG
harold	harold	harold	harold		N;MASC;SG
drøm	sogna	drøm	sognare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
drøm	sognare	drøm	sognare	N;INDF;MASC+FEM;SG	V;NFIN
drøm	sogni	drøm	sogno	N;INDF;MASC+FEM;SG	N;MASC;PL
foreløbig	provvisorio	foreløbig	provvisorio	ADV	ADJ;MASC;SG
foreløbig	provvisorie	foreløbig	provvisorio	ADV	ADJ;FEM;PL
foreløbig	provvisori	foreløbig	provvisorio	ADV	ADJ;MASC;PL
foreløbig	provvisoria	foreløbig	provvisorio	ADV	ADJ;FEM;SG
foreløbig	preliminare	foreløbig	preliminare	ADV	ADJ;SG
foreløbig	preliminari	foreløbig	preliminare	ADV	N;MASC;PL
nazi	nazista	nazi	nazista		N;SG
nazi	nazismo	nazi	nazismo		N;MASC;SG
nazi	nazi	nazi	naze		N
nazi	nazisti	nazi	nazista		N;MASC;PL
wall	parete	wall	parete		N;FEM;SG
wall	muraglia	wall	muraglia		N;FEM;SG
wall	muro	wall	muro		N;MASC;SG
lettiske	lettone	lettisk	lettone	ADJ;PL	N;MASC;SG
fremskridt	avanzamento	fremskridt	avanzamento	N;INDF;NEUT;PL	N;MASC;SG
fremskridt	progresso	fremskridt	progresso	N;INDF;NEUT;PL	N;MASC;SG
trade	commercio	trade	commercio		N;MASC;SG
trade	trade	trade	trada		N
teoretisk	teorica	teoretisk	teorico	ADV	ADJ;FEM;SG
teoretisk	teorico	teoretisk	teorico	ADV	ADJ;MASC;SG
teoretisk	teoriche	teoretisk	teorico	ADV	ADJ;FEM;PL
fredensborg	fredensborg	fredensborg	fredensborg		
tætte	densa	tæt	densa	ADJ;PL	ADJ;FEM;SG
tætte	fitto	tæt	fitto	ADJ;PL	ADJ;MASC;SG
