den	το	der	ο	DET;ACC;DEF;MASC;SG	DET;NOM;DEF;NEUT;SG
stift	γραφίδα	stefen	γραφίδα		N;ACC;FEM;SG
stift	μολύβι	stefen	μολύβι		N;NOM;NEUT;SG
stift	πεν	stefen	πεν		
stift	pen	stefen	pen		
stift	πένα	stefen	πένας		N;NOM;FEM;SG
stift	στυλό	stefen	στυλός		N;NOM;NEUT;SG
stift	ριν	stefen	ριν		N
stift	καρφίτσα	stefen	καρφίτσα		N;NOM;FEM;SG
stift	pin	stefen	pin		
maurice	μωρίς	maurice	μωρίς	PROPN;NOM;MASC;SG	
maurice	μόρις	maurice	μόρις	PROPN;NOM;MASC;SG	
maurice	μορίς	maurice	μορίς	PROPN;NOM;MASC;SG	
wahr	αληθές	wahr	αληθή	ADJ	N;NOM;NEUT;SG
wahr	αληθεια	wahr	αληθεια	ADJ	N;NOM;FEM;SG
wahr	αλήθεια	wahr	αλήθεια	ADJ	N;NOM;FEM;SG
halb	ημι	halb	ημι	ADJ	N;NOM;NEUT;SG
halb	μισό	halb	μισός	ADJ	N;NOM;NEUT;SG
halb	μισά	halb	μισό	ADJ	ADV
halb	μισή	halb	μισός	ADJ	N;ACC;FEM;SG
überzeugt	πείθει	überzeugt	πείθω	ADJ	V;IPFV;IND;SG;3;PRS;FIN;ACT
überzeugt	έπεισε	überzeugt	πείθω	ADJ	V;PFV;IND;SG;3;PST;FIN;ACT
überzeugt	αυτοπεποίθηση	überzeugt	αυτοπεποίθηση	ADJ	N;ACC;FEM;SG
missouri	μιζούρι	missouri	μιζούρι	PROPN;NOM;MASC;SG	
abfluss	αποχετεύσεις	abfließen	αποχέτευση	N;SG	N;NOM;FEM;PL
freundschaft	φιλια	freundschaft	φιλιά		N;NOM;FEM;SG
freundschaft	φιλία	freundschaft	φιλία		N;NOM;FEM;SG
stärke	αντοχή	stark	αντοχή		N;ACC;FEM;SG
stärke	δυναμη	stark	δυναμη		N;ACC;FEM;SG
stärke	δύναμη	stark	δύναμη		N;ACC;FEM;SG
stärke	ισχύς	stark	ισχύς		N;NOM;FEM;SG
stärke	δραστικότητας	stark	δραστικότητα		N;GEN;FEM;SG
stärke	δραστικότητα	stark	δραστικότητα		N;ACC;FEM;SG
stärke	πάχους	stark	πάχος		N;GEN;NEUT;SG
stärke	πάχος	stark	πάχος		N;NOM;NEUT;SG
stärke	άμυλο	stark	άμυλος		N;NOM;NEUT;SG
gliederung	ανάλυση	gliederung	ανάλυση	N;NOM;FEM;SG	N;ACC;FEM;SG
gliederung	κατάρρευση	gliederung	κατάρρευση	N;NOM;FEM;SG	N;ACC;FEM;SG
gliederung	διάρθρωση	gliederung	διάρθρωση	N;NOM;FEM;SG	N;ACC;FEM;SG
gliederung	διάταξη	gliederung	διάταξη	N;NOM;FEM;SG	N;ACC;FEM;SG
konkreten	τσιμέντο	konkret	τσίμει		N;NOM;NEUT;SG
konkreten	σκυροδέματος	konkret	σκύροδεμα		N;GEN;NEUT;SG
konkreten	σκυρόδεμα	konkret	σκυρόδεμα		N;NOM;NEUT;SG
elizabeth	ελισάβετ	elizabeth	ελισάβετ	PROPN;SG	N
elizabeth	ελίζαμπεθ	elizabeth	ελίζαμπεθ	PROPN;SG	
elizabeth	elizabeth	elizabeth	elizabeth	PROPN;SG	
genügend	επαρκείς	genügend	επαρκής	ADV	ADJ;NOM;FEM;PL
genügend	επαρκές	genügend	επαρκής	ADV	N;NOM;NEUT;SG
genügend	επαρκής	genügend	επαρκής	ADV	N;NOM;MASC;SG
fred	φρεντ	fred	φρεντ	PROPN;NOM;SG	
fred	fred	fred	fred	PROPN;NOM;SG	
beenden	τελείωμα	beenden	τελείωμα	V;NFIN	N;NOM;NEUT;SG
beenden	τέλος	beenden	τέλος	V;NFIN	ADV
beenden	λήξη	beenden	λήξη	V;NFIN	N;ACC;FEM;SG
beenden	τερματισμός	beenden	τερματισμός	V;NFIN	N;NOM;MASC;SG
beenden	έξοδος	beenden	έξοδος	V;NFIN	N;NOM;FEM;SG
beenden	έξοδο	beenden	έξοδος	V;NFIN	N;ACC;FEM;SG
johnny	τζόνυ	johnny	τζόνυ	PROPN;NOM;MASC;SG	N
johnny	τζόνι	johnny	τζόνι	PROPN;NOM;MASC;SG	
johnny	johnny	johnny	johnny	PROPN;NOM;MASC;SG	
testament	διαθήκη	testament	διαθήκη	ADJ	N;NOM;FEM;SG
testament	γουίλς	testament	γουίλ	ADJ	ADV
dei	dei	dei	dei	PROPN;NOM;SG	
formation	σχηματισμός	formation	σχηματισμός	ADJ	N;NOM;MASC;SG
formation	σχηματισμό	formation	σχηματισμός	ADJ	N;ACC;MASC;SG
wand	wall	wand	wall	N;NOM;FEM;SG	
wand	τοίχο	wand	τοίχος	N;NOM;FEM;SG	N;ACC;MASC;SG
wand	γουόλ	wand	γουόλ	N;NOM;FEM;SG	
abgrenzung	όρια	abgrenzung	όριο	ADJ	N;NOM;NEUT;PL
abgrenzung	οριοθέτηση	abgrenzung	οριοθέτηση	ADJ	N;ACC;FEM;SG
abgrenzung	οριοθέτηση	abgrenzung	οριοθέτηση	ADJ	N;ACC;FEM;SG
arm	καημένε	arm	κατμένω	ADJ	V;IPFV;IND;SG;1;PRS;FIN;ACT
arm	φτωχός	arm	φτωχός	ADJ	N;NOM;MASC;SG
arm	φτωχοί	arm	φτωχός	ADJ	N;NOM;MASC;PL
arm	μπράτσο	arm	μπράτσο	ADJ	N;NOM;NEUT;SG
arm	χέρι	arm	χέρι	ADJ	N;NOM;NEUT;SG
arm	βραχίονα	arm	βραχίονα	ADJ	N;ACC;NEUT;SG
samen	σπέρμα	samen	σπέρμα	V;NFIN	N;NOM;NEUT;SG
samen	σπόρους	samen	σπόρος	V;NFIN	N;NOM;MASC;PL
samen	σπέρματα	samen	σπέρμα	V;NFIN	N;NOM;NEUT;PL
samen	σπόροι	samen	σπόρος	V;NFIN	N;NOM;MASC;PL
kontakte	επικοινωνήστε	kontakt	επικοινωνώ	ADJ	V;PFV;IMP;PL;2;FIN;ACT
kontakte	επαφη	kontakt	επαφη	ADJ	N;NOM;FEM;SG
kontakte	επαφή	kontakt	επαφή	ADJ	N;ACC;FEM;SG
kontakte	επικοινωνία	kontakt	επικοινωνία	ADJ	N;NOM;FEM;SG
kontakte	επαφές	kontakt	επαφή	ADJ	N;NOM;FEM;PL
glocken	κουδούνι	glock	κουδούνι	N;NOM;PL	N;NOM;NEUT;SG
glocken	καμπάνα	glock	καμπάνα	N;NOM;PL	N;NOM;FEM;SG
glocken	μπελ	glock	μπελ	N;NOM;PL	
glocken	καμπανάκι	glock	καμπανάκι	N;NOM;PL	N;NOM;NEUT;SG
glocken	bell	glock	bell	N;NOM;PL	
unterscheidung	διαφοροποίηση	unterscheidung	διαφοροποίηση	ADJ	N;ACC;FEM;SG
unterscheidung	διάκριση	unterscheidung	διάκριση	ADJ	N;ACC;FEM;SG
unesco	unesco	unesco	unesco		
peking	πεκίνο	peking	πεκίνο	PROPN;NOM;MASC;SG	
peking	πεκίνο	peking	πεκίνο	PROPN;NOM;MASC;SG	
florian	florian	florian	florian	PROPN;NOM;MASC;SG	
erforschung	εξερεύνηση	erforschung	εξερεύνηση	ADJ	N;ACC;FEM;SG
hits	χτυπήματα	hits	χτύπημα	PROPN;NOM	N;NOM;NEUT;PL
pflege	φροντίδα	pfleg	φροντίδα		N;NOM;FEM;SG
pflege	περιποίηση	pfleg	περιποίηση		N;NOM;FEM;SG
pflege	νοσηλευτική	pfleg	νοσηλευτικός		ADJ;NOM;FEM;SG
pflege	συντήρησης	pfleg	συντήρηση		N;GEN;FEM;SG
pflege	συντήρηση	pfleg	συντήρηση		N;NOM;FEM;SG
pflege	διατήρηση	pfleg	διατήρηση		N;ACC;FEM;SG
pflege	φροντίδα	pfleg	φροντίδα		N;NOM;FEM;SG
typischen	τυπικά	typisch	τυπικά	ADJ	ADV
wirklichkeit	πραγματικότητες	wirklichkeit	πραγματικότητα	ADJ	N;NOM;FEM;PL
wirklichkeit	πραγματικότητα	wirklichkeit	πραγματικότητα	ADJ	N;ACC;FEM;SG
corporation	corporation	corporation	corporation	PROPN	
corporation	corp	corporation	corp	PROPN	
bene	bene	bene	bene	PROPN;NOM;SG	
hochzeit	γάμους	hochzeit	γάμος	N;NOM;FEM;SG	N;NOM;MASC;PL
hochzeit	γάμοι	hochzeit	γάμος	N;NOM;FEM;SG	N;NOM;MASC;PL
sechsten	έκτη	sechst	έκτος	ADJ;ACC;MASC;SG	NUM;NOM;FEM;SG
sechsten	έκτος	sechst	έκτος	ADJ;ACC;MASC;SG	N;NOM;MASC;SG
sechsten	έκτο	sechst	έκτος	ADJ;ACC;MASC;SG	NUM;NOM;NEUT;SG
kapazität	χωρητικότητα	kapazität	χωρητικότητα	N;NOM;FEM;SG	N;ACC;FEM;SG
kapazität	ικανότητα	kapazität	ικανότητα	N;NOM;FEM;SG	N;ACC;FEM;SG
kapazität	δυναμικότητα	kapazität	δυναμικότητα	N;NOM;FEM;SG	N;ACC;FEM;SG
kolonie	αποικία	kolonie	αποικία	ADJ	N;NOM;FEM;SG
studios	στούντιο	studios	στούντιος	PROPN	N;NOM;NEUT;SG
hms	hms	hms	hms	PROPN;NOM;MASC;SG	
ltd	ltd	ltd	ltd	PROPN;NOM;SG	
bbc	bbc	bbc	bbc	PROPN;NOM;SG	
jänner	ιανουαρίου	jann	ιανουάριος		PROPN;GEN;MASC;SG
jänner	ιανουάριο	jann	ιανουάριο		N
jänner	ιανουάριος	jann	ιανουάριος		N;NOM;MASC;SG
personal	προσωπικό	personal	προσωπικό	ADJ	N;NOM;NEUT;SG
personal	προσωπικού	personal	προσωπικό	ADJ	N;GEN;NEUT;SG
personal	προσωπικό	personal	προσωπικό	ADJ	N;NOM;NEUT;SG
wissenschaftlich	επιστημονικά	wissenschaftlich	επιστημονικά	ADJ	ADV
wissenschaftlich	επιστημονικά	wissenschaftlich	επιστημονικά	ADJ	ADV
netzwerk	δικτύωσης	netzwerk	δικτύωση	PROPN	N;GEN;FEM;SG
netzwerk	δικτύωση	netzwerk	δικτύωση	PROPN	N;NOM;FEM;SG
netzwerk	δίκτυο	netzwerk	δίκτυο	PROPN	N;NOM;NEUT;SG
netzwerk	δίκτυα	netzwerk	δίκτυο	PROPN	N;NOM;NEUT;PL
erziehung	εκπαίδευση	erziehung	εκπαίδευση	N;NOM;FEM;SG	N;ACC;FEM;SG
erziehung	ανατροφή	erziehung	ανατροφή	N;NOM;FEM;SG	N;ACC;FEM;SG
enge	στενό	eng	στενός	ADJ;NOM;FEM;SG	N;NOM;NEUT;SG
enge	στενός	eng	στενός	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
enge	σφιχτά	eng	σφιχτός	ADJ;NOM;FEM;SG	N;NOM;NEUT;PL
vorwurf	ισχυρισμός	vorwerfen	ισχυρισμός	ADV	N;NOM;MASC;SG
vorwurf	μομφή	vorwerfen	μομφή	ADV	N;NOM;FEM;SG
verbände	σύλλογοι	verbänden	σύλλογος	N;NOM;PL	ADJ;NOM;MASC;PL
verbände	επιδέσμους	verbänden	επίδεσμος	N;NOM;PL	N;ACC;MASC;PL
norwegischen	νορβηγικά	norwegisch	νορβηγικός	ADJ	ADV
vizepräsident	ηθών	vizepräsident	ηθός	ADJ	N;GEN;MASC;PL
reihen	σειρές	reih	σειρός	V;NFIN	N;NOM;FEM;PL
reihen	σειρά	reih	σειρά	V;NFIN	N;ACC;FEM;SG
reihen	σειρα	reih	σειρα	V;NFIN	N;NOM;FEM;SG
reihen	σειρές	reih	σειρός	V;NFIN	N;NOM;FEM;PL
reihen	γραμμές	reih	γραμμή	V;NFIN	N;NOM;FEM;PL
neumann	νόιμαν	neumann	νόιμαν	PROPN;NOM;SG	
komplette	ολοκλήρωση	komplett	ολοκλήρωση	ADJ;NOM;FEM;PL	N;ACC;FEM;SG
komplette	πλήρη	komplett	πλήρης	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
komplette	πλήρες	komplett	πλήρης	ADJ;NOM;FEM;PL	N;NOM;NEUT;SG
komplette	πλήρης	komplett	πλήρης	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
komplette	ολοκληρώθηκε	komplett	ολοκληρώνω	ADJ;NOM;FEM;PL	V;PFV;IND;SG;3;PST;FIN;PASS
technologie	tech	technologie	tech	PROPN;SG	
technologie	τεχνολογία	technologie	τεχνολογία	PROPN;SG	N;NOM;FEM;SG
georgia	τζώρτζια	georgia	τζώρτζια	PROPN;NOM;MASC;SG	N;NOM;NEUT;PL
georgia	georgia	georgia	georgia	PROPN;NOM;MASC;SG	
georgia	τζόρτζια	georgia	τζόρτζια	PROPN;NOM;MASC;SG	
dänischer	δανοί	dänisch	δανός	ADJ	PROPN;NOM;MASC;PL
dänischer	δανικά	dänisch	δανικά	ADJ	ADV
konkrete	τσιμέντο	konkret	τσίμει	ADJ;NOM;FEM;PL	N;NOM;NEUT;SG
konkrete	σκυροδέματος	konkret	σκύροδεμα	ADJ;NOM;FEM;PL	N;GEN;NEUT;SG
konkrete	σκυρόδεμα	konkret	σκυρόδεμα	ADJ;NOM;FEM;PL	N;NOM;NEUT;SG
#aaa	#aaa	#aaa	#aaa		
wittenberg	wittenberg	wittenberg	wittenberg	PROPN;NOM;SG	
unterseite	πάτος	unterseite	πάτος	ADJ	N;NOM;NEUT;SG
unterseite	βυθό	unterseite	βυθός	ADJ	N;NOM;NEUT;SG
nachricht	μήνυμα	nachrecht	μήνυμα	ADJ	N;NOM;NEUT;SG
redakteur	συντάκτης	redakteur	συντάκτης	ADJ	N;NOM;MASC;SG
redakteur	εκδότη	redakteur	εκδότης	ADJ	N;VOC;MASC;SG
redakteur	επεξεργαστής	redakteur	επεξεργαστής	ADJ	N;NOM;MASC;SG
redakteur	εκδότης	redakteur	εκδότης	ADJ	N;NOM;MASC;SG
bmw	bmw	bmw	bmw	PROPN;NOM	
schlagzeug	κρουστά	schlagzeug	κρουστός	ADJ	N;NOM;NEUT;PL
schlagzeug	τύμπανα	schlagzeug	τύμπανο	ADJ	N;NOM;NEUT;PL
schlagzeug	τύμπανο	schlagzeug	τύμπανο	ADJ	N;NOM;NEUT;SG
schlagzeug	βαρέλι	schlagzeug	βαρέλι	ADJ	N;NOM;NEUT;SG
schlagzeug	ντραμς	schlagzeug	ντραμς	ADJ	
schlagzeug	τύμπανα	schlagzeug	τύμπανο	ADJ	N;NOM;NEUT;PL
ansichten	πεποιθήσεις	ansichten	πεποίθηση	V;PL;FIN	N;NOM;FEM;PL
ansichten	προβολές	ansichten	προβολή	V;PL;FIN	N;NOM;FEM;PL
ansichten	απόψεις	ansichten	άποψη	V;PL;FIN	N;NOM;FEM;PL
gefangen	αιχμάλωτος	fangen	αιχμάλωτος	V;V.PTCP	ADJ;NOM;MASC;SG
gefangen	κρατούμενος	fangen	κρατούμενος	V;V.PTCP	N;NOM;MASC;SG
gefangen	κρατούμενο	fangen	κρατούμενος	V;V.PTCP	N;NOM;NEUT;SG
gefangen	αιχμάλωτη	fangen	αιχμάλωτος	V;V.PTCP	ADJ;NOM;FEM;SG
gefangen	αιχμάλωτος	fangen	αιχμάλωτος	V;V.PTCP	ADJ;NOM;MASC;SG
gefangen	αιχμάλωτος	fangen	αιχμάλωτος	V;V.PTCP	ADJ;NOM;MASC;SG
gregor	γκρέγκορι	gregor	γκρέγκορι	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
gregor	γκρέγκορυ	gregor	γκρέγκω	PROPN;NOM;MASC;SG	N;VOC;MASC;SG
gregor	γκρέγκορ	gregor	γκρέγκορ	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
ausgesprochen	προφέρεται	ausgesprochen	προφέρω	ADJ	V;IPFV;IND;SG;3;PRS;FIN;PASS
umständen	περίσταση	umständen	περίσταση		N;ACC;FEM;SG
umständen	συνθήκες	umständen	συνθήκη		N;NOM;FEM;PL
umständen	περιστάσεις	umständen	περίσταση		N;NOM;FEM;PL
jugendlichen	έφηβοι	jugendlich	έφηβος	ADJ	N;NOM;MASC;PL
jugendlichen	νιότη	jugendlich	νιότης	ADJ	N;ACC;FEM;SG
jugendlichen	νεολαία	jugendlich	νεολαία	ADJ	N;NOM;FEM;SG
jugendlichen	νιάτα	jugendlich	νιάτα	ADJ	N;NOM;NEUT;PL
jugendlichen	νεότητα	jugendlich	νεότητα	ADJ	N;NOM;FEM;SG
jugendlichen	έφηβοι	jugendlich	έφηβος	ADJ	N;NOM;MASC;PL
jugendlichen	έφηβοι	jugendlich	έφηβος	ADJ	N;NOM;MASC;PL
jugendlichen	εφήβους	jugendlich	έφηβος	ADJ	N;ACC;MASC;PL
extra	έξτρα	extra	έξτρο		N
extra	extra	extra	extra		
gruss	χαίρετε	graß	χαίρω	;SG	V;IPFV;IND;PL;2;PRS;FIN;ACT
gruss	χαιρετίσματα	graß	χαιρέτισμα	;SG	N;NOM;NEUT;PL
gruss	χαιρετισμούς	graß	χαιρετισμός	;SG	N;ACC;MASC;PL
gruss	χαιρετισμός	graß	χαιρετισμός	;SG	N;NOM;MASC;SG
gruss	χαιρετισμό	graß	χαιρετισμός	;SG	N;ACC;MASC;SG
brachten	έφερε	bringen	φέρω	V;IND;PL;3;PST;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
axel	axel	axel	axel	PROPN;NOM;MASC;SG	
abraham	αβραάμ	abraham	αβραάμ	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
gestalten	διαμόρφωση	gestalten	διαμόρφωση	V;NFIN	N;ACC;FEM;SG
verzeichnis	κατάλογος	verzeichnis	κατάλογος		N;NOM;MASC;SG
verzeichnis	κατάλογο	verzeichnis	κατάλογος		N;ACC;MASC;SG
verzeichnis	ευρετήριο	verzeichnis	ευρετήριο		N;NOM;NEUT;SG
verzeichnis	καταλόγου	verzeichnis	κατάλογος		N;GEN;MASC;SG
verzeichnis	φάκελος	verzeichnis	φάκελος		N;NOM;MASC;SG
verzeichnis	φάκελο	verzeichnis	φάκελος		N;ACC;MASC;SG
verzeichnis	λίστα	verzeichnis	λίστα		N;NOM;FEM;SG
verzeichnis	κατάλογος	verzeichnis	κατάλογος		N;NOM;MASC;SG
inhaber	ιδιοκτήτη	inhaber	ιδιοκτήτης	ADV	N;ACC;MASC;SG
inhaber	κάτοχος	inhaber	κάτοχος	ADV	N;NOM;MASC;SG
inhaber	ιδιοκτήτρια	inhaber	ιδιοκτήτρια	ADV	N;NOM;FEM;SG
inhaber	ιδιοκτήτης	inhaber	ιδιοκτήτης	ADV	N;NOM;MASC;SG
inhaber	κατόχους	inhaber	κάτοχος	ADV	N;ACC;MASC;PL
inhaber	κάτοχοι	inhaber	κάτοχος	ADV	N;NOM;MASC;PL
inhaber	ιδιοκτήτες	inhaber	ιδιοκτήτης	ADV	N;NOM;MASC;PL
inhaber	κάτοχοι	inhaber	κάτοχος	ADV	N;NOM;MASC;PL
inhaber	κάτοχος	inhaber	κάτοχος	ADV	N;NOM;MASC;SG
mühe	μόχθο	mühe	μόχθος	ADV	N;ACC;MASC;SG
therapie	θεραπείες	therapie	θεραπεία	N;SG	N;NOM;FEM;PL
synonym	συνώνυμο	synonym	συνώνυμος	ADJ	N;NOM;NEUT;SG
demokratische	δημοκρατικός	demokratisch	δημοκρατικός	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
demokratische	δημοκρατικό	demokratisch	δημοκρατικός	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
demokratische	δημοκρατική	demokratisch	δημοκρατικός	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
kommentare	comment	kommentar	comment	ADJ;NOM;FEM;SG	
kommentare	σχόλιο	kommentar	σχόλιο	ADJ;NOM;FEM;SG	N;NOM;NEUT;SG
kommentare	σχολια	kommentar	σχολια	ADJ;NOM;FEM;SG	N;NOM;NEUT;PL
kommentare	σχόλια	kommentar	σχόλιο	ADJ;NOM;FEM;SG	N;NOM;NEUT;PL
kommentare	παρατηρήσεις	kommentar	παρατήρηση	ADJ;NOM;FEM;SG	N;NOM;FEM;PL
hahn	κόκορας	hahn	κόκορα		N;NOM;MASC;SG
hahn	κόκορα	hahn	κόκορα		N;ACC;MASC;SG
überflüssig	περιττό	überflüssig	περιττό	ADJ	N;NOM;NEUT;SG
überflüssig	περιττό	überflüssig	περιττό	ADJ	N;NOM;NEUT;SG
überflüssig	παρωχημένο	überflüssig	παρωχημένος	ADJ	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
erwartet	αναμενόμενα	erwarten	αναμενόμενος	V;V.PTCP	ADV
erwartet	αναμενόμενη	erwarten	αναμενόμενος	V;V.PTCP	ADJ;NOM;FEM;SG
erwartet	αναμενόμενο	erwarten	αναμενόμενο	V;V.PTCP	ADJ;NOM;NEUT;SG
erwartet	αναμενόμενη	erwarten	αναμενόμενος	V;V.PTCP	ADJ;NOM;FEM;SG
erwartet	αναμενόμενο	erwarten	αναμενόμενο	V;V.PTCP	ADJ;NOM;NEUT;SG
gewässer	νερό	gewässer	νερό		N;NOM;NEUT;SG
gewässer	νερο	gewässer	νερο		N;NOM;NEUT;SG
gewässer	ύδωρ	gewässer	ύδωρ		PROPN;NOM;MASC;SG
gewässer	ύδατα	gewässer	ύδωρ		N;NOM;NEUT;PL
gewässer	γουότερς	gewässer	γουότερ		ADJ;NOM;CMPR;MASC;SG
gewässer	νερά	gewässer	νερό		N;NOM;NEUT;PL
gewässer	υδάτινο	gewässer	υδάτινος		N;NOM;NEUT;SG
gewässer	υδρόβια	gewässer	υδρόβιος		N;NOM;NEUT;PL
erzeugen	δημιουργία	erzeugen	δημιουργία	V;NFIN	N;ACC;FEM;SG
umbenennung	μετονομασία	umbenennung	μετονομασία	ADJ	N;NOM;FEM;SG
umbenennung	μετονομαστεί	umbenennung	μετονομάζω	ADJ	V;PFV;NFIN;PASS
quasi	οιονεί	quasi	οιονώ	ADV	N;SG
meinungen	κριτικές	meinungen	κριτικός	V;NFIN	N;NOM;FEM;PL
meinungen	γνωμοδοτήσεις	meinungen	γνωμοδότηση	V;NFIN	N;NOM;FEM;PL
meinungen	γνώμες	meinungen	γνώμα	V;NFIN	N;NOM;FEM;PL
meinungen	απόψεις	meinungen	άποψη	V;NFIN	N;NOM;FEM;PL
meinungen	προβολές	meinungen	προβολή	V;NFIN	N;NOM;FEM;PL
meinungen	απόψεις	meinungen	άποψη	V;NFIN	N;NOM;FEM;PL
flüsse	ρίβερς	flüssen	ρίβη	N;NOM;MASC;PL	
flüsse	ποταμών	flüssen	ποταμός	N;NOM;MASC;PL	N;GEN;MASC;PL
flüsse	ποταμούς	flüssen	ποταμός	N;NOM;MASC;PL	N;ACC;MASC;PL
kämpfe	καβγάδες	kämpfen	καβγάδα		N;NOM;FEM;PL
kämpfe	καυγάδες	kämpfen	καυγάδα		N;NOM;FEM;PL
kämpfe	μάχες	kämpfen	μάχη		N;NOM;FEM;PL
kämpfe	μάχες	kämpfen	μάχη		N;NOM;FEM;PL
kämpfe	πολεμώντας	kämpfen	πολεμώ		V;IPFV;V.CVB;ACT
kämpfe	μάχες	kämpfen	μάχη		N;NOM;FEM;PL
kämpfe	πάλη	kämpfen	πάλη		N;NOM;FEM;SG
kämpfe	αγώνα	kämpfen	αγώνας		N;ACC;MASC;SG
kämpfe	καυγάς	kämpfen	καυγάς		N;NOM;FEM;SG
kämpfe	αγώνας	kämpfen	αγώνας		N;NOM;MASC;SG
kämpfe	μάχη	kämpfen	μάχη		N;ACC;FEM;SG
million	εκατομμύρια	Million	εκατομμύριο	NUM	N;NOM;NEUT;PL
million	εκατομμύρια	Million	εκατομμύριο	NUM	N;NOM;NEUT;PL
dänische	δανικό	dänisch	δανικός	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
dänische	δανοί	dänisch	δανός	ADJ;NOM;FEM;PL	PROPN;NOM;MASC;PL
dänische	δανική	dänisch	δανικός	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
dänische	δανικά	dänisch	δανικά	ADJ;NOM;FEM;PL	ADV
global	global	global	global	ADJ	
abenteuer	περιπέτεια	abenteuer	περιπέτεια		N;NOM;FEM;SG
abenteuer	περιπέτειες	abenteuer	περιπέτεια		N;NOM;FEM;PL
haft	κάθειρξη	haft	κάθειρξη	ADJ	N;ACC;FEM;SG
haft	κράτησης	haft	κράτηση	ADJ	N;GEN;FEM;SG
haft	τιμωρία	haft	τιμωρία	ADJ	N;ACC;FEM;SG
haft	κράτηση	haft	κράτηση	ADJ	N;NOM;FEM;SG
jugoslawien	γιουγκοσλαβία	jugoslawien	γιουγκοσλαβία	PROPN;NOM;SG	PROPN;ACC;FEM;SG
jugoslawien	γιουγκοσλαβίας	jugoslawien	γιουγκοσλαβία	PROPN;NOM;SG	PROPN;GEN;FEM;SG
könige	βασιλιάδες	könig	βασιλιάδα	ADJ;NOM;FEM;PL	N;NOM;MASC;PL
könige	βασιλείς	könig	βασίλης	ADJ;NOM;FEM;PL	N;NOM;MASC;PL
könige	βασιλέων	könig	βασίλει	ADJ;NOM;FEM;PL	N;GEN;MASC;PL
könige	κινγκς	könig	κινγκς	ADJ;NOM;FEM;PL	
nato	νατο	nato	νατος	PROPN;NOM;SG	N
nato	nato	nato	nato	PROPN;NOM;SG	
erhaltene	ελήφθη	erhalten	λαμβάνω	ADJ;NOM;FEM;PL	V;PFV;IND;SG;3;PST;FIN;PASS
erhaltene	έλαβε	erhalten	λαμβάνω	ADJ;NOM;FEM;PL	V;PFV;IND;SG;3;PST;FIN;ACT
verkaufen	πούλα	verkaufen	πούλα	V;NFIN	PROPN;NOM;NEUT;SG
verkaufen	πώληση	verkaufen	πώληση	V;NFIN	N;NOM;FEM;SG
kreise	κύκλοι	kreis	κύκλος		N;NOM;MASC;PL
kreise	κύκλους	kreis	κύκλος		N;ACC;MASC;PL
kreise	κύκλο	kreis	κύκλος		N;ACC;MASC;SG
kreise	κύκλος	kreis	κύκλος		N;NOM;MASC;SG
kreise	κομητείες	kreis	κομητεία		N;NOM;FEM;PL
kroatien	ντουμπρόβνικ	kroatien	ντουμπρόβνικ	PROPN	
kroatien	κροατία	kroatien	κροατία	PROPN	PROPN;ACC;FEM;SG
giuseppe	giuseppe	giuseppe	giuseppe	PROPN;NOM;MASC;SG	
giuseppe	τζουζέπε	giuseppe	τζουζέπω	PROPN;NOM;MASC;SG	
territorium	εδάφη	territorium	εδάφη	ADJ	N;NOM;NEUT;PL
territorium	έδαφος	territorium	έδαφος	ADJ	N;NOM;NEUT;SG
territorium	επικράτεια	territorium	επικράτεια	ADJ	N;NOM;FEM;SG
wurzeln	ρίζα	wurzeln	ρίζος	V;NFIN	N;NOM;FEM;SG
wurzeln	ρίζες	wurzeln	ρίζη	V;NFIN	N;NOM;FEM;PL
asteroid	αστεροειδής	asteroid	αστεροειδής	N;NOM;SG	ADJ;NOM;MASC;SG
sammlungen	συλλογη	sammlung	συλλογή	N;NOM;FEM;PL	N;NOM;FEM;SG
sammlungen	συλλογή	sammlung	συλλογή	N;NOM;FEM;PL	N;NOM;FEM;SG
vorhandene	υπάρχουσα	vorhanden	υπάρχων	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
vorhandene	υφιστάμενη	vorhanden	υφιστάμενος	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
vorhandene	υπάρχον	vorhanden	υπάρχων	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
vorhandene	υφιστάμενων	vorhanden	υφιστάμενος	ADJ;NOM;FEM;PL	ADJ;GEN;MASC;PL
