политехнический	politehnični	политехнический	politehničen	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
подозрения	sum	подозрение	sum	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
подозрения	sume	подозрение	suma	N;INAN;NOM;NEUT;PL	N;ACC;FEM;PL
подозрения	sumi	подозрение	sumiti	N;INAN;NOM;NEUT;PL	V;IPFV;IND;SG;3;PRS;FIN
исчезает	izgine	исчезать	izginiti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
фестивалей	festivale	фестиваль	festival	N;INAN;GEN;MASC;PL	N;ACC;MASC;PL
физически	telesno	физически	telesno	ADV	ADJ;NOM;NEUT;SG
пособия	priročnikov	пособие	priročnik	N;INAN;NOM;NEUT;PL	N;GEN;MASC;PL
пособия	nadomestila	пособие	nadomestilo	N;INAN;NOM;NEUT;PL	V;PFV;FEM;SG;V.PTCP
пособия	koristi	пособие	korist	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
покрытием	obložene	покрытие	obložen	N;INAN;INS;NEUT;SG	ADJ;NOM;FEM;PL;V.PTCP
покрытием	prevlečena	покрытие	prevlečen	N;INAN;INS;NEUT;SG	ADJ;NOM;FEM;SG;V.PTCP
покрытием	prevlečeni	покрытие	prevlečen	N;INAN;INS;NEUT;SG	ADJ;NOM;MASC;PL;V.PTCP
покрытием	prevlečen	покрытие	prevlečen	N;INAN;INS;NEUT;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
активисты	aktivistov	активист	aktivist	N;ANIM;NOM;MASC;PL	N;GEN;MASC;PL
егоров	egorov	егор	egor	N;ANIM;NOM;MASC;SG	N;GEN;MASC;PL
новость	novice	новость	novica	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
новость	zgodbo	новость	zgodba	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
чешской	češka	чешский	češka	ADJ;INS;FEM;SG	ADJ;NOM;FEM;SG
чешской	češki	чешский	češki	ADJ;INS;FEM;SG	ADJ;NOM;DEF;MASC;SG
идеология	ideologije	идеология	ideologija	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
идеология	ideologije	идеология	ideologija	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
двина	dvina	двина	dvin	N;INAN;NOM;FEM;SG	
вилла	vilo	вилла	vila	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
нейтральной	nevtralno	нейтральный	nevtralno	ADJ;INS;FEM;SG	ADJ;NOM;NEUT;SG
нейтральной	nevtralni	нейтральный	nevtralen	ADJ;INS;FEM;SG	ADJ;NOM;DEF;MASC;SG
нейтральной	nevtralen	нейтральный	nevtralen	ADJ;INS;FEM;SG	ADJ;NOM;INDF;MASC;SG
тень	senco	тень	senca	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
тень	senci	тень	senca	N;INAN;NOM;FEM;SG	N;DAT;FEM;SG
тень	sence	тень	senca	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
тень	senci	тень	senca	N;INAN;NOM;FEM;SG	N;DAT;FEM;SG
тень	senco	тень	senca	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
рассуждения	sklepanje	рассуждение	sklepanje	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
терминал	terminalu	терминал	terminal	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
племен	plemena	племя	pleme	N;INAN;GEN;NEUT;PL	N;NOM;NEUT;PL
племен	plemenski	племя	plemenski	N;INAN;GEN;NEUT;PL	ADJ;NOM;MASC;PL
активистов	aktivisti	активист	aktivist	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
консоли	konzolo	консоль	konzolo	N;INAN;NOM;FEM;PL	N;ACC;FEM;SG
бин	bin	бин	bin	PART	
бин	koš	бин	koš	PART	N;NOM;MASC;SG
бин	bean	бин	bean	PART	N;NOM;MASC;SG
тепла	vročina	тепло	vročina	N;INAN;GEN;NEUT;SG	N;NOM;FEM;SG
тепла	toplota	тепло	toplota	N;INAN;GEN;NEUT;SG	N;NOM;FEM;SG
тепла	toplote	тепло	toplota	N;INAN;GEN;NEUT;SG	N;NOM;FEM;PL
тепла	toplota	тепло	toplota	N;INAN;GEN;NEUT;SG	N;NOM;FEM;SG
тепла	toplino	тепло	toplina	N;INAN;GEN;NEUT;SG	N;ACC;FEM;SG
традиционная	tradicionalne	традиционный	tradicionalen	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
традиционная	tradicionalno	традиционный	tradicionalno	ADJ;NOM;FEM;SG	ADV
купол	kupolo	купол	kupolo	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
миссисипи	mississippi	миссисипи	mississippa	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
конкуренции	konkurenca	конкуренция	konkurenca	N;INAN;GEN;FEM;SG	N;NOM;FEM;SG
конкуренции	tekmovanje	конкуренция	tekmovanje	N;INAN;GEN;FEM;SG	N;NOM;NEUT;SG
конкуренции	natečaj	конкуренция	natečaj	N;INAN;GEN;FEM;SG	N;NOM;MASC;SG
смита	smith	смита	smit	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
маска	masko	маска	maska	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
дели	delhiju	дели	delhij	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
обширные	obsežna	обширный	obsežen	ADJ;NOM;PL	ADJ;NOM;FEM;SG
обширные	obširno	обширный	obširen	ADJ;NOM;PL	ADV
обширные	obsežno	обширный	obsežno	ADJ;NOM;PL	ADV
увеличивает	povišanja	увеличивать	povišanje	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;PL
ионов	ionov	ион	ion	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG
референдум	referendumu	референдум	referendum	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
пейзаж	pokrajine	пейзаж	pokrajina	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
пейзаж	pokrajino	пейзаж	pokrajina	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
задних	zadaj	задний	zadaj	ADJ;GEN;PL	
принимая	jemanje	принимать	jemanje	V;IPFV;PRS;V.CVB;ACT	N;NOM;NEUT;SG
платить	plačevanje	платить	plačevanje	V;IPFV;NFIN;ACT	N;NOM;NEUT;SG
платить	plača	платить	plača	V;IPFV;NFIN;ACT	N;NOM;FEM;SG
платить	plačilo	платить	plačilo	V;IPFV;NFIN;ACT	N;NOM;NEUT;SG
враги	sovražnik	враг	sovražnik	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG
враги	sovražnike	враг	sovražnik	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
враги	sovražnikov	враг	sovražnikov	N;ANIM;NOM;MASC;PL	N;GEN;MASC;PL
мексиканский	mehičan	мексиканский	mehičan	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
кошки	mačk	кошка	mačka	N;ANIM;NOM;FEM;PL	N;GEN;FEM;PL
протесты	protest	протест	protest	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG
протесты	proteste	протест	protest	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
строка	vrvico	строка	vrvica	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
строка	vrvice	строка	vrvica	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
передние	fronta	передний	fronta	ADJ;NOM;PL	N;NOM;FEM;SG
передние	spredaj	передний	spredaj	ADJ;NOM;PL	N;NOM;MASC;SG
миров	svetovi	мир	svet	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
миров	svetove	мир	svet	N;INAN;GEN;MASC;PL	N;ACC;MASC;PL
колебания	valovanje	колебание	valovanje	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
колебания	nihanje	колебание	nihanje	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
колебания	oklevanja	колебание	oklevanje	N;INAN;NOM;NEUT;PL	N;GEN;NEUT;SG
колебания	nihanje	колебание	nihanje	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
томе	tome	том	tam	N;INAN;ESS;MASC;SG	PROPN;NOM;MASC;SG
молдова	moldavijo	молдов	moldavija	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
листов	listi	лист	list	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
мэй	maj	мэй	maj	N;ANIM;NOM;FEM;SG	
мэй	maja	мэй	maj	N;ANIM;NOM;FEM;SG	N;GEN;MASC;SG
мэй	mae	мэй	jaz	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
мэй	mei	мэй	jaz	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
бригад	brigad	бригада	brigad	N;INAN;GEN;FEM;PL	N;GEN;FEM;SG
бригад	brigade	бригада	brigada	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
спасителя	rešitelj	спаситель	rešitelj	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
спасителя	odrešenik	спаситель	odrešenik	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
призрак	prikazni	призрак	prikazen	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
призрак	fantom	призрак	fant	N;ANIM;NOM;MASC;SG	N;DAT;MASC;PL
текущее	tok	текущий	tok	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG
ожидания	pričakovanje	ожидание	pričakovanje	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
ранены	poškodovanih	ранить	poškodovan	V;PFV;PL;PST;V.PTCP;PASS	ADJ;GEN;MASC;PL;V.PTCP
ранены	poškodovan	ранить	poškodovan	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
ранены	poškodovani	ранить	poškodovan	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
ранены	poškodovane	ранить	poškodovan	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
ранены	poškodovana	ранить	poškodovan	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
ранены	ranjena	ранить	ranjen	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
ранены	ranjene	ранить	ranjen	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
ранены	ranjen	ранить	ranjen	V;PFV;PL;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
ранены	ranjenci	ранить	ranjenec	V;PFV;PL;PST;V.PTCP;PASS	N;NOM;MASC;PL
вратари	vratarjev	вратарь	vratar	N;ANIM;NOM;MASC;PL	N;GEN;MASC;PL
пациента	potrpežljiv	пациент	potrpežljiv	N;ANIM;ACC;MASC;SG	ADJ;NOM;INDF;MASC;SG
пациента	bolnik	пациент	bolnik	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
пациента	pacient	пациент	pacient	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
серые	gray	серый	gray	ADJ;NOM;PL	
серые	siv	серый	siv	ADJ;NOM;PL	ADJ;NOM;INDF;MASC;SG
серые	siva	серый	siv	ADJ;NOM;PL	ADJ;NOM;FEM;SG
серые	sivo	серый	siv	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
серые	sivi	серый	siv	ADJ;NOM;PL	ADJ;NOM;DEF;MASC;SG
серые	sivo	серый	siv	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
серые	sivi	серый	siv	ADJ;NOM;PL	ADJ;NOM;DEF;MASC;SG
серые	grey	серый	grey	ADJ;NOM;PL	
серые	siva	серый	siv	ADJ;NOM;PL	ADJ;NOM;FEM;SG
джоан	joan	джоан	joan	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
помогли	pomagala	помочь	pomagati	V;PFV;IND;PL;PST;FIN;ACT	V;FEM;SG;V.PTCP
помогли	pomagal	помочь	pomagati	V;PFV;IND;PL;PST;FIN;ACT	V;MASC;SG;V.PTCP
помогли	pomagalo	помочь	pomagati	V;PFV;IND;PL;PST;FIN;ACT	V;NEUT;SG;V.PTCP
самец	samci	самец	samec	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
самец	moško	самец	moški	N;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
самец	moški	самец	moški	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
самец	moška	самец	moški	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
хелен	helene	хеленый	helen	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
хелен	helen	хеленый	helen	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG
лошадь	konjsko	лошадь	konjski	N;ANIM;NOM;FEM;SG	ADV
лошадь	konja	лошадь	konj	N;ANIM;NOM;FEM;SG	N;ANIM;ACC;MASC;SG
ника	nika	ник	nik	N;ANIM;NOM;MASC;SG	PROPN;NOM;FEM;SG
солнечный	sunny	солнечный	sunny	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
уэйн	wayne	уэйн	wayen	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
арабские	arabska	арабский	arabski	ADJ;NOM;PL	ADJ;NOM;FEM;SG
арабские	arabski	арабский	arabski	ADJ;NOM;PL	ADJ;NOM;MASC;SG
арабские	arabec	арабский	arabec	ADJ;NOM;PL	N;NOM;MASC;SG
коммерческие	komercialni	коммерческий	komercialen	ADJ;NOM;PL	ADJ;NOM;MASC;SG
коммерческие	komercialna	коммерческий	komercialen	ADJ;NOM;PL	ADJ;NOM;FEM;SG
коммерческие	reklama	коммерческий	reklama	ADJ;NOM;PL	N;NOM;FEM;SG
коммерческие	komercialno	коммерческий	komercialen	ADJ;NOM;PL	ADV
даллас	dallas	даллас	dallas	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
миллиардов	milijarde	миллиард	milijarda	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
миллиардов	milijard	миллиард	milijarda	N;INAN;GEN;MASC;PL	N;GEN;FEM;SG
завершение	zaključna	завершение	zaključen	N;INAN;NOM;NEUT;SG	ADJ;NOM;FEM;SG
атаковал	napaden	атаковать	napaden	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG
атаковал	napadeni	атаковать	napaden	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;MASC;PL;V.PTCP
атаковал	napadel	атаковать	napadel	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;SG;V.PTCP
атаковал	napadena	атаковать	napaden	V;IPFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
атаковал	napadli	атаковать	napasti	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;PL;V.PTCP
джесси	jessie	джесси	jessie	N;ANIM;NOM;FEM;SG	
хуана	juan	хуан	juan	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG
хуана	juana	хуан	juan	N;ANIM;ACC;MASC;SG	ADJ;NOM;MASC;SG
временные	začasni	временный	začasen	ADJ;NOM;PL	ADJ;NOM;DEF;MASC;SG
временные	začasno	временный	začasno	ADJ;NOM;PL	ADV
временные	začasna	временный	začasen	ADJ;NOM;PL	ADJ;NOM;FEM;SG
временные	začasen	временный	začasen	ADJ;NOM;PL	ADJ;NOM;INDF;MASC;SG
тимошенко	timošenko	тимошенко	timošenka	ADV	N;ACC;FEM;SG
сергеев	sergejev	сергей	sergej	N;ANIM;NOM;MASC;SG	N;GEN;MASC;PL
рамон	ramón	рамон	ramón	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
рамон	ramone	рамон	ramon	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
обзора	revizija	обзор	revizija	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG
обзора	pregledovanje	обзор	pregledovanje	N;INAN;GEN;MASC;SG	N;NOM;NEUT;SG
обзора	pregled	обзор	pregled	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
павильон	paviljonu	павильон	paviljon	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
неофициальный	neuradno	неофициальный	neuradno	ADJ;NOM;MASC;SG	ADV
неофициальный	neformalno	неофициальный	neformalno	ADJ;NOM;MASC;SG	ADV
неофициальный	neformalne	неофициальный	neformalen	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
агентов	zastopniki	агент	zastopnik	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
агентов	agentje	агент	agent	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
агентов	agenti	агент	agent	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
разведку	raziskovanje	разведка	raziskovanje	N;INAN;ACC;FEM;SG	N;NOM;NEUT;SG
эквадора	ekvadorske	эквадор	ekvadorski	N;INAN;GEN;MASC;SG	ADJ;NOM;FEM;PL
разведка	obveščevalna	разведка	obveščevalen	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
разведка	izvidniška	разведка	izvidniški	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
защитники	zagovarja	защитник	zagovarjati	N;ANIM;NOM;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
ткань	krpo	ткань	krpa	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
ткань	tkiva	ткань	tkivo	N;INAN;NOM;FEM;SG	N;NOM;NEUT;PL
ткань	tkanine	ткань	tkanina	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
ткань	tkanino	ткань	tkanina	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
несоответствие	neskladnosti	несоответствие	neskladnost	N;INAN;NOM;NEUT;SG	N;GEN;FEM;SG
низ	spodaj	низ	spodaj	N;INAN;NOM;MASC;SG	ADV
партизанского	partizan	партизанский	partizan	ADJ;GEN;MASC;SG	N;NOM;MASC;SG
регистрация	registrira	регистрация	registrirati	N;INAN;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
архангельск	arhangelska	архангельск	arhangelski	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
служащий	zaposleni	служащий	zaposlen	N;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
миссий	misije	миссия	misija	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL
ужас	grozljivke	ужас	grozljivka	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
эльст	elst	эльст	elst		N;NOM;MASC;SG
консультант	svetovalca	консультант	svetovalec	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
поступления	dohodek	поступление	dohodek	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
поступления	dohodka	поступление	dohodek	N;INAN;NOM;NEUT;PL	N;GEN;MASC;SG
поступления	prihodek	поступление	prihodek	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
поступления	izkupiček	поступление	izkupiček	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
поступления	prihodek	поступление	prihodek	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG
франкфурт	frankfurtu	франкфурт	frankfurt	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
моделирования	modeliranje	моделирование	modeliranje	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
моделирования	modeliranje	моделирование	modeliranje	N;INAN;NOM;NEUT;PL	N;NOM;NEUT;SG
моделирования	simulacija	моделирование	simulacija	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
моделирования	simulacijo	моделирование	simulacija	N;INAN;NOM;NEUT;PL	N;ACC;FEM;SG
читайте	branje	читать	branje	V;IPFV;IMP;PL;2;FIN;ACT	N;NOM;NEUT;SG
читайте	preberite	читать	prebrati	V;IPFV;IMP;PL;2;FIN;ACT	V;PFV;IMP;PL;2;FIN
читайте	preberi	читать	prebrr	V;IPFV;IMP;PL;2;FIN;ACT	N;NOM;MASC;SG
точной	točen	точный	točen	ADJ;INS;FEM;SG	ADJ;NOM;INDF;MASC;SG
точной	natančen	точный	natančen	ADJ;INS;FEM;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
точной	natančni	точный	natančen	ADJ;INS;FEM;SG	ADJ;NOM;MASC;PL
точной	natančna	точный	natančen	ADJ;INS;FEM;SG	ADJ;NOM;FEM;SG
предлогом	pretvezo	предлог	pretveza	N;INAN;INS;MASC;SG	N;ACC;FEM;SG
зимбабве	zimbabveju	зимбабве	zimbabvej	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
уши	uschi	ухо	usch	N;INAN;NOM;NEUT;PL	
уши	ušes	ухо	ušes	N;INAN;NOM;NEUT;PL	N;GEN;NEUT;PL
нагрузка	obremenitve	нагрузка	obremenitev	N;INAN;NOM;FEM;SG	N;NOM;FEM;PL
нагрузка	naloži	нагрузка	nalož	N;INAN;NOM;FEM;SG	V;PFV;IND;SG;3;PRS;FIN
нагрузка	obremenitev	нагрузка	obremenitev	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
андреас	andreas	андреас	andreas	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
блюда	obrokov	блюдо	obrok	N;INAN;NOM;NEUT;PL	N;GEN;MASC;PL
блюда	posodo	блюдо	posoda	N;INAN;NOM;NEUT;PL	N;ACC;FEM;SG
блюда	posoda	блюдо	posoda	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG
обычная	navadni	обычный	navaden	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
переменных	spremenljivke	переменный	spremenljivka	ADJ;GEN;PL	N;NOM;FEM;PL
джеки	jackie	джек	jackie	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
джеки	jacky	джек	jacky	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
стекло	stekla	стекло	steči	N;INAN;NOM;NEUT;SG	V;PFV;FEM;PL;V.PTCP
стекло	steklena	стекло	steklen	N;INAN;NOM;NEUT;SG	ADJ;NOM;FEM;SG
запрещена	prepovedano	запретить	prepovedan	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
запрещена	prepovedan	запретить	prepovedan	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
запрещена	prepovedani	запретить	prepovedan	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
запрещена	prepovedana	запретить	prepovedan	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
запрещена	prepovedano	запретить	prepovedan	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
запрещена	prepovedane	запретить	prepovedan	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
запрещена	prepovedani	запретить	prepovedan	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
запрещена	prepovedana	запретить	prepovedan	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
запрещена	prepovedan	запретить	prepovedan	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
запрещена	prepovedana	запретить	prepovedan	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
запрещена	prepovedani	запретить	prepovedan	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
совершено	predano	совершить	predan	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
совершено	storjena	совершить	storjen	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
витебск	vitebsk	витебский	vitebsk	N;INAN;NOM;MASC;SG	
системные	sistemska	системный	sistemski	ADJ;NOM;PL	ADJ;NOM;FEM;SG
финансово	finančno	финансово	finančen	ADV	ADJ;NOM;NEUT;SG
маккартни	mccartney	маккартни	mccartney	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
искусственный	umetne	искусственный	umeten	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
искусственный	umetno	искусственный	umeten	ADJ;NOM;MASC;SG	ADV
искусственный	umetnega	искусственный	umeten	ADJ;NOM;MASC;SG	ADJ;GEN;NEUT;SG
спросить	vprašaj	спросить	vprašaj	V;PFV;NFIN;ACT	N;NOM;MASC;SG
трансляции	oddajanje	трансляция	oddajanje	N;INAN;NOM;FEM;PL	N;NOM;NEUT;SG
трансляции	oddaja	трансляция	oddajati	N;INAN;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
фауны	favna	фауна	faven	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
майер	mayer	майер	mayera	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
майер	meyer	майер	meyero	N;ANIM;NOM;FEM;SG	
кристи	christie	кристи	christia	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
кристи	christy	кристи	christy	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
главу	poglavje	глава	poglavje	N;ANIM;ACC;MASC;SG	N;NOM;NEUT;SG
голод	lakote	голод	lakota	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
голод	lakoto	голод	lakota	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
алтарь	oltarju	алтарь	oltar	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
страсти	strast	страсть	strast	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
бежали	pobegnila	бежать	pobegniti	V;IPFV;IND;PL;PST;FIN;ACT	V;PFV;FEM;SG;V.PTCP
бежали	pobegnil	бежать	pobegniti	V;IPFV;IND;PL;PST;FIN;ACT	V;PFV;MASC;SG;V.PTCP
отменил	preklicana	отменить	preklican	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
отменил	odpovedan	отменить	odpovedan	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
отменил	odpovedana	отменить	odpovedan	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
отменил	preklican	отменить	preklican	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
слушателей	poslušalci	слушатель	poslušalec	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
