der	на	der	на	DET;NOM;DEF;MASC;SG	ADP;ACC
produzenten	виробник	produzent	виробник	V;IND;PL;3;PST;FIN	N;ANIM;NOM;MASC;SG
produzenten	продюсер	produzent	продюсер	V;IND;PL;3;PST;FIN	N;ANIM;NOM;MASC;SG
produzenten	виробники	produzent	виробник	V;IND;PL;3;PST;FIN	N;ANIM;NOM;MASC;PL
bedeckt	розібралися	bedecken	розібратися	ADJ;V.PTCP	V;PFV;IND;PL;PST;FIN
echt	насправді	echt	насправді	ADJ	ADV
echt	справді	echt	справді	ADJ	ADV
echt	дійсно	echt	дійсно	ADJ	ADV
echt	невже	echt	невже	ADJ	
menschliche	людина	menschlich	людина	ADJ;NOM;FEM;PL	N;ANIM;NOM;FEM;SG
menschliche	людський	menschlich	людський	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
kansas	канзасі	kansas	канзас	PROPN;NOM;NEUT;SG	ADV
kansas	канзас	kansas	канзас	PROPN;NOM;NEUT;SG	PROPN;INAN;NOM;MASC;SG
führende	провідних	führend	провідний	ADJ;NOM;FEM;PL	ADJ;GEN;PL
führende	вели	führend	вести	ADJ;NOM;FEM;PL	V;IPFV;IND;PL;PST;FIN
führende	провідний	führend	провідний	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
dunkel	темно	dunkel	темно	ADJ	ADV
dunkel	темрява	dunkel	темрявий	ADJ	N;INAN;NOM;FEM;SG
dunkel	темряви	dunkel	темрява	ADJ	N;INAN;NOM;FEM;PL
verbesserte	покращений	verbessern	покращений	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
verbesserte	покращена	verbessern	покращений	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
verbesserte	покращений	verbessern	покращений	V;IND;SG;3;PST;FIN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
logik	логічна	logik	логічний		ADJ;NOM;FEM;SG
logik	логіка	logik	логіка		N;INAN;NOM;FEM;SG
logik	логічні	logik	логічний		ADJ;NOM;PL
aufhebung	піднімати	aufhebung	піднімати	N;NOM;FEM;SG	V;IPFV;NFIN
partie	лот	partie	лот		
partie	пакетного	partie	пакетний		ADJ;GEN;MASC;SG
freigabe	випуску	freigabe	випуск	N;NOM;FEM;SG	N;INAN;GEN;MASC;SG
freigabe	знято	freigabe	знято	N;NOM;FEM;SG	V;PFV;IND;0;FIN
freigabe	розблокувати	freigabe	розблокувати	N;NOM;FEM;SG	V;PFV;NFIN
mischung	змішували	mischung	змішувати	ADJ	V;IPFV;IND;PL;PST;FIN
mischung	змішування	mischung	змішування	ADJ	N;INAN;NOM;NEUT;SG
mischung	мікс	mischung	мікс	ADJ	N;INAN;NOM;MASC;SG
mischung	суміші	mischung	суміш	ADJ	N;INAN;NOM;FEM;PL
mischung	суміш	mischung	суміш	ADJ	N;INAN;NOM;FEM;SG
mischung	суміш	mischung	суміш	ADJ	N;INAN;NOM;FEM;SG
mischung	змішати	mischung	змішати	ADJ	V;IPFV;NFIN
mischung	змішування	mischung	змішування	ADJ	N;INAN;NOM;NEUT;SG
mischung	змішування	mischung	змішування	ADJ	N;INAN;NOM;NEUT;SG
geschäft	магазинів	schäfen	магазин	N;NOM;NEUT;SG	N;INAN;GEN;MASC;PL
geschäft	крамниці	schäfen	крамниця	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
geschäft	магазини	schäfen	магазин	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
geschäft	операцію	schäfen	операція	N;NOM;NEUT;SG	N;INAN;ACC;FEM;SG
geschäft	операції	schäfen	операція	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
geschäft	зберігати	schäfen	зберігати	N;NOM;NEUT;SG	V;IPFV;NFIN
geschäft	ділова	schäfen	ділово	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
geschäft	business	schäfen	business	N;NOM;NEUT;SG	
geschäft	діловий	schäfen	діловий	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
angehörige	неповнолітніми	angehörig	неповнолітній	ADJ;NOM;FEM;PL	ADJ;INS;PL
angehörige	родичі	angehörig	родич	ADJ;NOM;FEM;PL	N;ANIM;NOM;MASC;PL
angehörige	рідня	angehörig	рідній	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
pour	відра	pour	відро		N;INAN;NOM;NEUT;PL
streng	строга	streng	строга	ADJ	N;INAN;NOM;FEM;SG
streng	суворо	streng	суворо	ADJ	ADV
streng	строго	streng	строго	ADJ	ADV
inc	inc	inc	inc		
katholisch	католики	katholisch	католик	ADJ	N;ANIM;NOM;MASC;PL
colorado	колорадо	colorado	колорадо	PROPN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG
botaniker	ботанік	botaniker	ботанік	ADJ	N;ANIM;NOM;MASC;SG
übersetzungen	переклад	übersetzingen	переклад	V;NFIN	N;INAN;NOM;MASC;SG
übersetzungen	переклади	übersetzingen	переклад	V;NFIN	N;INAN;NOM;MASC;PL
kompositionen	творів	komposition	твір	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
letztendlich	зрештою	letztendlich	зрештою	ADJ	ADV
letztendlich	нарешті	letztendlich	нарешті	ADJ	ADV
gotha	гота	gotha	гота	PROPN;NOM;SG	
opera	opera	opera	opera	PROPN;NOM;SG	
opera	опера	opera	опера	PROPN;NOM;SG	N;INAN;NOM;FEM;SG
dichte	щільність	dicht	щільність	ADJ;NOM;SG	N;INAN;NOM;FEM;SG
dichte	щільності	dicht	щільність	ADJ;NOM;SG	N;INAN;GEN;FEM;SG
verursacht	причинами	verursachen	причина	V;V.PTCP	N;INAN;INS;FEM;PL
verursacht	причини	verursachen	причина	V;V.PTCP	N;INAN;NOM;FEM;PL
abfahrt	спуск	abfahren	спуск	PROPN	N;INAN;NOM;MASC;SG
abfahrt	відправлення	abfahren	відправлення	PROPN	N;INAN;NOM;NEUT;PL
abfahrt	відправлень	abfahren	відправлення	PROPN	N;INAN;GEN;NEUT;PL
abfahrt	вихід	abfahren	вихід	PROPN	N;INAN;NOM;MASC;SG
abfahrt	виходу	abfahren	вихід	PROPN	N;INAN;GEN;MASC;SG
abfahrt	вийти	abfahren	вийти	PROPN	V;PFV;NFIN
abfahrt	відправлення	abfahren	відправлення	PROPN	N;INAN;NOM;NEUT;PL
abfahrt	виліт	abfahren	виліт	PROPN	N;INAN;NOM;MASC;SG
male	таймс	malen	таймс	ADJ	N;INAN;NOM;MASC;SG
male	час	malen	час	ADJ	N;INAN;NOM;MASC;SG
male	часи	malen	час	ADJ	N;INAN;NOM;MASC;PL
male	times	malen	times	ADJ	
spät	запізнюється	spät	запізнюватися	ADJ	V;IPFV;IND;SG;3;PRS;FIN
spät	пізно	spät	пізно	ADJ	ADV
spät	запізно	spät	запізно	ADJ	ADV
gnu	gnu	gnu	gnu	PROPN;NOM;MASC;SG	
kopie	дублікат	kopie	дублікат		N;INAN;NOM;MASC;SG
kopie	дублювати	kopie	дублювати		V;IPFV;NFIN
kopie	повторне	kopie	повторний		ADJ;NOM;NEUT;SG
kopie	скопіюйте	kopie	скопіювати		V;IPFV;IMP;PL;2;FIN
kopie	копіювання	kopie	копіювання		N;INAN;NOM;NEUT;SG
kopie	скопіювати	kopie	скопіювати		V;PFV;NFIN
kopie	копіювати	kopie	копіювати		V;IPFV;NFIN
kopie	копія	kopie	копія		N;INAN;NOM;FEM;SG
kopie	копії	kopie	копія		N;INAN;NOM;FEM;PL
kopie	копій	kopie	копія		N;INAN;GEN;FEM;PL
kopie	копіює	kopie	копіювати		V;IPFV;IND;SG;3;PRS;FIN
östliche	східна	östlich	східний	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
östliche	східної	östlich	східний	ADJ;NOM;FEM;PL	ADJ;GEN;FEM;SG
zeichnete	дрю	zeichnen	дря	V;IND;SG;3;PST;FIN	PROPN;ANIM;NOM;MASC;SG
enkel	внуки	enkel	внуки		N;ANIM;NOM;MASC;PL
enkel	внуків	enkel	внук		N;ANIM;GEN;MASC;PL
enkel	онуки	enkel	онука		N;ANIM;NOM;MASC;PL
enkel	внук	enkel	внук		N;ANIM;NOM;MASC;SG
enkel	онук	enkel	онук		N;ANIM;NOM;MASC;SG
danzig	гданськ	danzig	гданськ.	PROPN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG
danzig	консалтингу	danzig	консалтинг	PROPN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
danzig	гданська	danzig	гданський	PROPN;NOM;MASC;SG	ADJ;NOM;FEM;SG
bevölkerungsdichte	щільність	bevölkerungsdichte	щільність	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
bevölkerungsdichte	щільності	bevölkerungsdichte	щільність	ADJ;NOM;FEM;SG	N;INAN;GEN;FEM;SG
experten	фахівці	expert	фахівка	V;IND;PL;3;FIN	N;ANIM;NOM;MASC;PL
experten	експерти	expert	експерт	V;IND;PL;3;FIN	N;ANIM;NOM;MASC;PL
experten	експертів	expert	експерт	V;IND;PL;3;FIN	N;ANIM;GEN;MASC;PL
experten	експертні	expert	експертний	V;IND;PL;3;FIN	ADJ;NOM;PL
experten	експерт	expert	експерт	V;IND;PL;3;FIN	N;ANIM;NOM;MASC;SG
experten	спеціалістів	expert	спеціаліст	V;IND;PL;3;FIN	N;ANIM;ACC;MASC;PL
experten	професіонали	expert	професіонати	V;IND;PL;3;FIN	N;ANIM;NOM;MASC;PL
stieß	начебто	stoßen	начебто	V;IND;SG;3;PST;FIN	ADV
ralph	ральф	ralph	ральф	PROPN;SG	PROPN;ANIM;NOM;MASC;SG
liberalen	лібералів	liberal	ліберал	ADJ;PL	N;ANIM;ACC;MASC;PL
liberalen	ліберальна	liberal	ліберальний	ADJ;PL	ADJ;NOM;FEM;SG
nachfrage	попит	nachfrage	попит		N;INAN;NOM;MASC;SG
nachfrage	вимагаю	nachfrage	вимагати		V;IPFV;IND;SG;1;PRS;FIN
besuchen	відвідання	besuchen	відвідання	V;NFIN	N;INAN;NOM;NEUT;SG
besuchen	візит	besuchen	візит	V;NFIN	N;INAN;NOM;MASC;SG
besuchen	відвідування	besuchen	відвідування	V;NFIN	N;INAN;NOM;NEUT;SG
besuchen	відвідувань	besuchen	відвідування	V;NFIN	N;INAN;GEN;NEUT;PL
besuchen	відвідування	besuchen	відвідування	V;NFIN	N;INAN;NOM;NEUT;SG
alternativ	альтернатива	alternativ	альтернатива	ADJ	N;INAN;NOM;FEM;SG
alternativ	варіант	alternativ	варіант	ADJ	N;INAN;NOM;MASC;SG
vorübergehend	тимчасово	vorübergehend	тимчасово	ADJ	ADV
vorübergehend	тимчасово	vorübergehend	тимчасово	ADJ	ADV
reform	реформи	reform	реформа		N;INAN;NOM;FEM;PL
reform	реформування	reform	реформування		N;INAN;NOM;NEUT;SG
reform	реформи	reform	реформа		N;INAN;NOM;FEM;PL
reform	реформа	reform	реформа		N;INAN;NOM;FEM;SG
existierte	існували	existieren	існувати	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN
institution	установа	institution	установий		N;INAN;NOM;FEM;SG
institution	інститут	institution	інститут		N;INAN;NOM;MASC;SG
institution	установи	institution	установа		N;INAN;NOM;FEM;PL
paulo	паулу	paulo	паула	PROPN;NOM;MASC;SG	N;INAN;ACC;FEM;SG
paulo	пауло	paulo	паути	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
reiter	райтер	reiter	райтер	ADJ	N;ANIM;NOM;MASC;SG
reiter	вершники	reiter	вершник	ADJ	N;ANIM;NOM;MASC;PL
reiter	прокату	reiter	прокатий	ADJ	N;INAN;GEN;MASC;SG
mond	місяця	mond	місяць	PROPN;NOM;SG	N;INAN;GEN;MASC;SG
mond	місяць	mond	місяць	PROPN;NOM;SG	N;INAN;NOM;MASC;SG
mond	мун	mond	мун	PROPN;NOM;SG	
mond	місячні	mond	місячний	PROPN;NOM;SG	ADJ;NOM;PL
mond	супутник	mond	супутник	PROPN;NOM;SG	N;INAN;NOM;MASC;SG
verfasser	writer	verfasser	writer		
verfasser	письменник	verfasser	письменник		N;ANIM;NOM;MASC;SG
verfasser	авторів	verfasser	автор		N;ANIM;NOM;MASC;PL
verfasser	автори	verfasser	автор		N;ANIM;NOM;MASC;PL
verfasser	автор	verfasser	автор		N;ANIM;NOM;MASC;SG
verfasser	автора	verfasser	автор		N;ANIM;NOM;MASC;SG
verfasser	автором	verfasser	автор		N;ANIM;INS;MASC;SG
gas	газова	gesen	газовий		ADJ;NOM;FEM;SG
gas	газу	gesen	газ		N;INAN;GEN;MASC;SG
gas	газ	gesen	газ		N;INAN;NOM;MASC;SG
dozent	інструктором	dozent	інструктор	ADJ	N;ANIM;INS;MASC;SG
dozent	інструктор	dozent	інструктор	ADJ	N;ANIM;NOM;MASC;SG
dozent	викладач	dozent	викладач	ADJ	N;ANIM;NOM;MASC;SG
dozent	вчителю	dozent	вчитель	ADJ	N;ANIM;DAT;FEM;SG
dozent	вчитель	dozent	вчитель	ADJ	N;ANIM;NOM;MASC;SG
dozent	учитель	dozent	учитель	ADJ	N;ANIM;NOM;MASC;SG
dozent	вчителька	dozent	вчителька	ADJ	N;ANIM;NOM;FEM;SG
verwaltet	худоби	verwalten	худоба	V;V.PTCP	N;INAN;NOM;FEM;PL
autos	автомобілі	autos	автомобіль		N;INAN;NOM;MASC;PL
autos	тачки	autos	тачка		N;INAN;NOM;FEM;PL
autos	автомобілі	autos	автомобіль		N;INAN;NOM;MASC;PL
autos	автомобілем	autos	автомобіль		N;INAN;INS;MASC;SG
austausch	пересадка	austausch	пересадка		N;INAN;NOM;FEM;SG
austausch	бірж	austausch	бірж		N;INAN;GEN;FEM;PL
austausch	обмін	austausch	обмін		N;INAN;NOM;MASC;SG
finanzierung	фінанси	finanzierung	фінанса	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
dringend	терміново	dringend	терміново	ADJ	ADV
kommandant	комендант	kommandant	комендант	ADJ	N;ANIM;NOM;MASC;SG
kommandant	commander	kommandant	commander	ADJ	
kommandant	командира	kommandant	командир	ADJ	N;ANIM;ACC;MASC;SG
kommandant	командувача	kommandant	командувач	ADJ	N;ANIM;ACC;MASC;SG
kommandant	командир	kommandant	командир	ADJ	N;ANIM;NOM;MASC;SG
äußere	зовнішнє	äußer	зовнішній	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
äußere	зовнішня	äußer	зовнішній	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
century	ст	century	ст.	PROPN	N;INAN;NOM;NEUT;SG
century	століття	century	століття	PROPN	N;INAN;NOM;NEUT;SG
century	century	century	century	PROPN	
stone	камінь	stone	камінь	PROPN;SG	N;INAN;NOM;MASC;SG
stone	stone	stone	stone	PROPN;SG	
stone	стоун	stone	стоуна	PROPN;SG	PROPN;ANIM;NOM;MASC;SG
töten	вбивство	töten	вбивство	V;NFIN	N;INAN;NOM;NEUT;SG
töten	припинення	töten	припинення	V;NFIN	N;INAN;NOM;NEUT;SG
töten	припинення	töten	припинення	V;NFIN	N;INAN;NOM;NEUT;SG
töten	kill	töten	kill	V;NFIN	
raymond	раймонд	raymond	раймонд	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
gesammelt	зібраних	sammeln	зібраний	V;V.PTCP	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
gesammelt	зібрані	sammeln	зібраний	V;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
gesammelt	зібрані	sammeln	зібраний	V;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
gesammelt	кошти	sammeln	кошти	V;V.PTCP	N;INAN;NOM
dna	днк	dna	днк		N;INAN;NOM;FEM;SG
anbau	вирощування	anbau	вирощування		N;INAN;NOM;NEUT;SG
angebaut	дорослому	anbauen	дорослий	V;V.PTCP	ADJ;DAT;NEUT;SG
angebaut	доросла	anbauen	дорости	V;V.PTCP	ADJ;NOM;FEM;SG
angebaut	придатний	anbauen	придатний	V;V.PTCP	ADJ;NOM;MASC;SG
angebaut	культурні	anbauen	культурний	V;V.PTCP	ADJ;NOM;PL
hammer	красень	Hammer	красень	ADJ	N;ANIM;NOM;MASC;SG
hammer	молоток	Hammer	молоток	ADJ	N;INAN;NOM;MASC;SG
feststellen	виявлення	feststellen	виявлення	V;NFIN	N;INAN;NOM;NEUT;SG
publiziert	опублікований	publizieren	опублікований	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
tournee	турне	tournen	турний		N;INAN;NOM;NEUT;SG
takt	били	takt	бити	ADJ	V;IPFV;IND;PL;PST;FIN
takt	біт	takt	біт	ADJ	
takt	побили	takt	побити	ADJ	V;PFV;IND;PL;PST;FIN
takt	інсульт	takt	інсульт	ADJ	N;INAN;NOM;MASC;SG
takt	язливо	takt	язливо	ADJ	ADV
takt	такт	takt	такт	ADJ	N;INAN;NOM;MASC;SG
glaubt	повір	glauben	повір	V;IND;SG;3;PRS;FIN	INTJ
glaubt	вірю	glauben	вір	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN
glaubt	believe	glauben	believe	V;IND;SG;3;PRS;FIN	
glaubt	віримо	glauben	вірити	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;1;PRS;FIN
genehmigung	дозволу	genehmigung	дозвіл	ADJ	N;INAN;GEN;MASC;SG
genehmigung	дозвіл	genehmigung	дозвіл	ADJ	N;INAN;NOM;MASC;SG
genehmigung	згоду	genehmigung	згоду	ADJ	N;INAN;ACC;FEM;SG
genehmigung	згода	genehmigung	згода	ADJ	N;INAN;NOM;FEM;SG
genehmigung	погодження	genehmigung	погодження	ADJ	N;INAN;NOM;NEUT;SG
genehmigung	згоди	genehmigung	згоди	ADJ	N;INAN;NOM;FEM;PL
genehmigung	згоду	genehmigung	згоду	ADJ	N;INAN;ACC;FEM;SG
genehmigung	схвалення	genehmigung	схвалення	ADJ	N;INAN;NOM;NEUT;SG
genehmigung	затвердження	genehmigung	затвердження	ADJ	N;INAN;NOM;NEUT;SG
genehmigung	підтвердження	genehmigung	підтвердження	ADJ	N;INAN;NOM;NEUT;SG
ausnahmen	винятки	ausnehmen	виняток	V;NFIN	N;INAN;NOM;MASC;PL
sitzt	сиджу	sitzen	сидіти	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;1;PRS;FIN
administrator	адміністрування	administrator	адміністрування	PROPN	N;INAN;NOM;NEUT;SG
administrator	адмін	administrator	адмін	PROPN	N;INAN;NOM;MASC;SG
administrator	адміністратор	administrator	адміністратор	PROPN	N;ANIM;NOM;MASC;SG
administrator	адміністратор	administrator	адміністратор	PROPN	N;ANIM;NOM;MASC;SG
administrator	адміністратора	administrator	адміністратор	PROPN	N;ANIM;ACC;MASC;SG
administrator	адміністратором	administrator	адміністратор	PROPN	N;ANIM;INS;MASC;SG
entwicklungen	розвитку	entwicklung	розвиток	V;NFIN	N;INAN;GEN;MASC;SG
entwicklungen	розвиток	entwicklung	розвиток	V;NFIN	N;INAN;NOM;MASC;SG
entwicklungen	розробка	entwicklung	розробка	V;NFIN	N;INAN;NOM;FEM;SG
entwicklungen	тренди	entwicklung	тренд	V;NFIN	N;INAN;NOM;MASC;PL
entwicklungen	тенденції	entwicklung	тенденція	V;NFIN	N;INAN;NOM;FEM;PL
entwicklungen	еволюція	entwicklung	еволюція	V;NFIN	N;INAN;NOM;FEM;SG
entwicklungen	evolution	entwicklung	evolution	V;NFIN	
entwicklungen	розробок	entwicklung	розробка	V;NFIN	N;INAN;GEN;FEM;PL
verletzung	травми	verletzung	травма	N;FEM;SG	N;INAN;NOM;FEM;PL
verletzung	ушкоджень	verletzung	ушкодження	N;FEM;SG	N;INAN;GEN;NEUT;PL
verletzung	травм	verletzung	травм	N;FEM;SG	N;INAN;GEN;FEM;PL
eintritt	запис	eintreten	запис	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
eintritt	вхід	eintreten	вхід	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
nationaler	націонал	national	націонал	ADJ	
roy	рой	roy	рой	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
roy	руа	roy	руа	PROPN;NOM;MASC;SG	
roy	рою	roy	рій	PROPN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
gottlieb	готліб	gottlei	готліба	PROPN;NOM;SG	PROPN;ANIM;NOM;MASC;SG
eingebunden	звязок	einbinden	звязок	V;V.PTCP	N;INAN;NOM;MASC;SG
girl	дівчинка	gerlen	дівчинка		N;ANIM;NOM;FEM;SG
girl	дівча	gerlen	дівча		N;ANIM;NOM;NEUT;SG
girl	дівчина	gerlen	дівчина		N;ANIM;NOM;FEM;SG
girl	дівчину	gerlen	дівчина		N;ANIM;ACC;FEM;SG
sozialistischen	соціалістична	sozialistisch	соціалістичний	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
spektrum	спектр	spektrum	спектр	ADJ	N;INAN;NOM;MASC;SG
erben	наступники	erben	наступник		N;ANIM;NOM;MASC;PL
erben	заразом	erben	заразом		N;INAN;INS;MASC;SG
erben	спадкоємець	erben	спадкоємець		N;ANIM;NOM;MASC;SG
erben	нащадок	erben	нащадок		N;ANIM;NOM;MASC;SG
erben	успадкувати	erben	успадкувати		V;PFV;NFIN
erben	нащадків	erben	нащадок		N;ANIM;ACC;MASC;PL
erben	успадкування	erben	успадкування		N;INAN;NOM;NEUT;SG
offiziere	офіцери	offizieren	офіцер		N;ANIM;NOM;MASC;PL
offiziere	офіцерів	offizieren	офіцер		N;ANIM;ACC;MASC;PL
viktor	віктор	viktor	віктор	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
viktor	переможцю	viktor	переможець	PROPN;NOM;MASC;SG	N;INAN;DAT;FEM;SG
viktor	віктор	viktor	віктор	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
installiert	встановлення	installieren	встановлення	V;V.PTCP	N;INAN;NOM;NEUT;SG
installiert	встановлені	installieren	встановлений	V;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
installiert	встановлений	installieren	встановлений	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
round	кругла	round	кругти		N;INAN;NOM;FEM;SG
round	круглий	round	круглий		ADJ;NOM;MASC;SG
round	round	round	round		
round	раунд	round	раунд		N;INAN;NOM;MASC;SG
mobile	мобільна	mobil	мобільний	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
mobile	мобільний	mobil	мобільний	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
