basel	basel	basel	basel	PROPN	PROPN;NOM;SG
verificare	tarkistetaan	verificare	tarkistaa	N;INDF;FEM;SG	V;IND;PRS;FIN;PASS
verificare	check	verificare	check	N;INDF;FEM;SG	N;NOM;SG
dresda	dresden	dresda	dresde	PROPN	
car	vaunut	car	vaunu		N;NOM;PL
mobilier	huonekalut	mobilier	huone#kalu	N;INDF;MASC;SG	N;NOM;PL
mobilier	huonekaluja	mobilier	huone#kalu	N;INDF;MASC;SG	N;PRT;PL
mobilier	kalusteet	mobilier	kaluste	N;INDF;MASC;SG	N;NOM;PL
emisfera	pallonpuoliskolla	emisfera	pallon#puolisko	N;DEF;FEM;SG	N;AT+ESS
;SG
rai	taivaaseen	rai	taivas		N;IN+ALL;SG
rai	taivas	rai	taivas		N;NOM;SG
rai	taivaan	rai	taivas		N;GEN;SG
rai	rai	rai	rai		N;NOM;SG
teritorial	alueellisen	teritorial	alueellinen	ADV	ADJ;GEN;SG
teritorial	alueellinen	teritorial	alueellinen	ADV	ADJ;NOM;SG
teritorial	alueelliset	teritorial	alueellinen	ADV	ADJ;NOM;PL
factorii	kertoimet	factor	kertoa	N;DEF;MASC;PL	N;NOM;PL
factorii	tekijät	factor	tekijä	N;DEF;MASC;PL	N;NOM;PL
factorii	tekijöitä	factor	tekijä	N;DEF;MASC;PL	N;PRT;PL
bucată	pala	bucată	pala	N;INDF;FEM;SG	N;NOM;SG
ferrari	ferrari	ferrare	ferrari	N;INDF;MASC;PL	PROPN;NOM;SG
suplimentar	lisä	suplimentar	lisä	ADJ;INDF;MASC;SG	N;NOM;SG
suplimentar	ylimääräiset	suplimentar	yli#määräinen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
suplimentar	extra	suplimentar	extra	ADJ;INDF;MASC;SG	N;NOM;SG
suplimentar	lisä	suplimentar	lisä	ADJ;INDF;MASC;SG	N;NOM;SG
brooklyn	brooklyniin	brooklyn	brooklyn	PROPN	N;IN+ALL;SG
brooklyn	brooklyn	brooklyn	brookly	PROPN	N;NOM;SG
brooklyn	brooklynin	brooklyn	brooklynin	PROPN	N;GEN;SG
oase	bones	os	bones	N;INDF;FEM;PL	N;NOM;SG
oase	luun	os	luu	N;INDF;FEM;PL	N;GEN;SG
oase	luusto	os	luusto	N;INDF;FEM;PL	N;NOM;SG
oase	luu	os	luu	N;INDF;FEM;PL	N;NOM;SG
oak	oak	oak	olla	N;INDF;MASC;SG	PROPN;NOM;SG
textile	tekstiili	textile	tekstiili	N;INDF;FEM;PL	N;NOM;SG
textile	tekstiili	textile	tekstiili	N;INDF;FEM;PL	N;NOM;SG
profesorii	opettajat	profesor	opettaja	N;DEF;MASC;PL	N;NOM;PL
profesorii	opettajille	profesor	opettaja	N;DEF;MASC;PL	N;AT+ALL;PL
profesorii	opettajia	profesor	opettaja	N;DEF;MASC;PL	N;PRT;PL
coordonarea	yhteensovittaminen	coordonare	yhteen#sovittaminen	N;DEF;FEM;SG	N;NOM;SG
coordonarea	koordinaatiota	coordonare	koordinaatio	N;DEF;FEM;SG	N;PRT;SG
coordonarea	koordinointi	coordonare	koordinointi	N;DEF;FEM;SG	N;NOM;SG
craig	craig	craig	craig	PROPN	PROPN;NOM;SG
craig	craigin	craig	craig	PROPN	N;GEN;SG
palace	palace	palac	palace	N;INDF;MASC;SG	
christine	christine	christine	christine	N;INDF;FEM;SG	N;NOM;SG
christine	christinen	christine	christinen	N;INDF;FEM;SG	ADJ;NOM;SG
flancul	sivusta	flanc	sivusta	N;DEF;MASC;SG	N;IN+ABL;SG
plasă	net	plasă	net	N;INDF;FEM;SG	N;NOM;SG
plasă	verkon	plasă	verkko	N;INDF;FEM;SG	N;GEN;SG
plasă	verkko	plasă	verkko	N;INDF;FEM;SG	N;NOM;SG
plasă	netto	plasă	netto	N;INDF;FEM;SG	N;NOM;SG
rain	sateen	rain	sade		N;GEN;SG
rain	sataa	rain	sataa		N;PRT;SG
rain	sade	rain	sade		N;NOM;SG
rain	rain	rain	rain		
rain	sadetta	rain	sade		N;PRT;SG
depozit	tallettaa	depozit	tallettaa	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
vegas	vegas	vegas	vegas	N;INDF;MASC;SG	
semnificație	merkitys	semnificație	merkitys	N;INDF;FEM;SG	N;NOM;SG
semnificație	tarkoittaen	semnificație	tarkoittaa	N;INDF;FEM;SG	V;INS;SG;NFIN;ACT
semnificație	merkitys	semnificație	merkitys	N;INDF;FEM;SG	N;NOM;SG
semnificație	merkityksen	semnificație	merkitys	N;INDF;FEM;SG	N;GEN;SG
semnificație	merkitystä	semnificație	merkitys	N;INDF;FEM;SG	N;PRT;SG
oficiul	toimipaikka	oficiu	toimi#paikka	N;DEF;MASC;SG	N;NOM;SG
oficiul	toimisto	oficiu	toimisto	N;DEF;MASC;SG	N;NOM;SG
oficiul	virasto	oficiu	virasto	N;DEF;MASC;SG	N;NOM;SG
julien	julien	julien	julin	N;INDF;MASC;SG	N;GEN;PL
traficul	ruuhka	trafic	ruuhka	N;DEF;MASC;SG	N;NOM;SG
traficul	liikenteen	trafic	liikenne	N;DEF;MASC;SG	N;GEN;SG
traficul	liikenne	trafic	liikenne	N;DEF;MASC;SG	N;NOM;SG
traficul	ruuhkaa	trafic	ruuhka	N;DEF;MASC;SG	N;PRT;SG
traficul	liikennettä	trafic	liikenne	N;DEF;MASC;SG	N;PRT;SG
suspendat	keskeytetty	suspendat	keskeyttää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
seniori	vanhempi	senior	vanha	N;INDF;MASC;PL	ADJ;NOM;CMPR;SG
manhattan	manhattanin	manhattan	manhattaa	N;INDF;MASC;SG	PROPN;GEN;SG
avansată	kehittynyt	avansa	kehittyä	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
avansată	edistynyt	avansa	edistyä	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
avansată	kehittyneet	avansa	kehittyä	ADJ;INDF;FEM;SG	V;NOM;PL;V.PTCP;ACT
combinate	yhdistetyn	combina	yhdistää	ADJ;INDF;FEM;PL	V;GEN;SG;V.PTCP;PASS
combinate	yhdistetty	combina	yhdistää	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
combinate	yhdistetyt	combina	yhdistää	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;PASS
aplicație	sovellus	aplicație	sovellus	N;INDF;FEM;SG	N;NOM;SG
aplicație	hakemuksen	aplicație	hakemus	N;INDF;FEM;SG	N;GEN;SG
aplicație	sovelluksen	aplicație	sovellus	N;INDF;FEM;SG	N;GEN;SG
aplicație	hakemus	aplicație	hakemus	N;INDF;FEM;SG	N;NOM;SG
aplicație	soveltaminen	aplicație	soveltaminen	N;INDF;FEM;SG	N;NOM;SG
aplicație	sovellus	aplicație	sovellus	N;INDF;FEM;SG	N;NOM;SG
aplicație	sovelluksen	aplicație	sovellus	N;INDF;FEM;SG	N;GEN;SG
aplicație	sovellusta	aplicație	soveltus	N;INDF;FEM;SG	N;PRT;SG
înconjoară	ympäröi	înconjura	ympäröidä	V;IND;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
întreținere	huolto	întreținere	huolto	N;INDF;FEM;SG	N;NOM;SG
întreținere	kunnossapito	întreținere	kunnos#sapitto	N;INDF;FEM;SG	N;NOM;SG
întreținere	ylläpito	întreținere	ylläpito	N;INDF;FEM;SG	N;NOM;SG
liberale	liberaali	liberal	liberaali	ADJ;INDF;FEM;PL	ADJ;NOM;SG
liberale	liberaalit	liberal	liberaali	ADJ;INDF;FEM;PL	N;NOM;PL
conturi	tilinpäätös	cont	tilin#päätös	N;INDF;FEM;PL	N;NOM;SG
conturi	kirjanpito	cont	kirjan#pito	N;INDF;FEM;PL	N;NOM;SG
izolate	eristetty	izolat	eristää	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
izolate	eristetty	izolat	eristää	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
izolate	eristyksissä	izolat	eristys	ADJ;INDF;FEM;PL	N;IN+ESS;PL
joi	torstai	joi	torstai		N;NOM;SG
joi	torstaina	joi	torstai		N;FRML;SG
unice	ainutlaatuinen	unic	ainutlaatuinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
unice	ainutlaatuista	unic	ainutlaatu	ADJ;INDF;FEM;PL	ADJ;PRT;SG
unice	yksilöllinen	unic	yksilöllinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
exprimată	ilmaistu	exprimat	ilmaista	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
exprimată	ilmaistuna	exprimat	ilmaista	ADJ;INDF;FEM;SG	V;FRML;SG;V.PTCP;PASS
exprimată	ilmaissut	exprimat	ilmaista	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
exprimată	ilmaisi	exprimat	ilmaista	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN;ACT
urata	ruma	urata	ruma	ADJ;DEF;FEM;SG	ADJ;NOM;SG
urata	rumaa	urata	ruma	ADJ;DEF;FEM;SG	ADJ;PRT;SG
urata	rumia	urata	ruma	ADJ;DEF;FEM;SG	ADJ;PRT;PL
vecinătate	naapurusto	vecinătate	naapurusto	N;INDF;FEM;SG	N;NOM;SG
vecinătate	naapuruston	vecinătate	naapurusto	N;INDF;FEM;SG	N;GEN;SG
vecinătate	naapurusto	vecinătate	naapurusto	N;INDF;FEM;SG	N;NOM;SG
vizual	visuaalinen	vizual	visuaalinen	ADV	ADJ;NOM;SG
fanii	faneja	fan	fani	N;DEF;MASC;PL	N;PRT;PL
fanii	fanien	fan	fanien	N;DEF;MASC;PL	N;GEN;PL
fanii	fanit	fan	fani	N;DEF;MASC;PL	N;NOM;PL
fanii	faneille	fan	fane	N;DEF;MASC;PL	N;AT+ALL;PL
prevenirea	ennaltaehkäisy	prevenire	ennalta#ehkäisy	N;DEF;FEM;SG	N;NOM;SG
prevenirea	ehkäisy	prevenire	ehkäisy	N;DEF;FEM;SG	N;NOM;SG
prevenirea	ehkäiseminen	prevenire	ehkäiseminen	N;DEF;FEM;SG	N;NOM;SG
extraordinar	poikkeuksellisia	extraordinar	poikkeuksellinen	ADV	ADJ;PRT;PL
extraordinar	poikkeuksellinen	extraordinar	poikkeuksellinen	ADV	ADJ;NOM;SG
talie	vyötärö	talie	vyötärö	N;INDF;FEM;SG	N;NOM;SG
distribuite	jakanut	distribuit	jakaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
distribuite	jakoi	distribuit	jakaa	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN;ACT
distribuite	jaettu	distribuit	jakaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
distribuite	jaetut	distribuit	jakaa	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;PASS
distribuite	jaettu	distribuit	jakaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
distribuite	jaetut	distribuit	jakaa	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;PASS
amor	amor	amor	amor	N;INDF;MASC;SG	
ace	ässä	ac	ässä		N;NOM;SG
ace	ace	ac	ace		PROPN;NOM;SG
ducesa	herttuatar	ducesa	herttuatar	N;DEF;FEM;SG	N;NOM;SG
dracula	dracula	dracula	dracula	N;DEF;FEM;SG	N;NOM;SG
justificarea	perustelut	justificare	perustelu	N;DEF;FEM;SG	N;NOM;PL
justificarea	perustelu	justificare	perustelu	N;DEF;FEM;SG	N;NOM;SG
justificarea	oikeutus	justificare	oikeutus	N;DEF;FEM;SG	N;NOM;SG
restaurat	palautettiin	restaurat	palauttaa	ADJ;INDF;MASC;SG	V;IND;PST;FIN;PASS
restaurat	palautettua	restaurat	palauttaa	ADJ;INDF;MASC;SG	V;PRT;SG;V.PTCP;PASS
restaurat	palautettu	restaurat	palauttaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
trădare	petosta	trădare	petos	N;INDF;FEM;SG	N;PRT;SG
trădare	petos	trădare	petos	N;INDF;FEM;SG	N;NOM;SG
trădare	maanpetos	trădare	maan#petos	N;INDF;FEM;SG	N;NOM;SG
scrieți	kirjoittaa	scrie	kirjoittaa	V;IND;PL;2;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
scrieți	kirjoita	scrie	kirja	V;IND;PL;2;PRS;FIN	V;IMP;SG;2;FIN;ACT
beck	beck	beck	beck	N	PROPN;NOM;SG
corespondență	kirjeenvaihto	corespondență	kirje#vaihto	N;INDF;FEM;SG	N;NOM;SG
atomică	atomic	atomic	atomic	ADJ;INDF;FEM;SG	N;NOM;SG
adaptarea	sopeutuminen	adaptare	sopeutuminen	N;DEF;FEM;SG	N;NOM;SG
adaptarea	sopeutuminen	adaptare	sopeutuminen	N;DEF;FEM;SG	N;NOM;SG
mann	mannin	mann	manti	PROPN	N;GEN;SG
mann	mann	mann	manta	PROPN	PROPN;NOM;SG
rară	harvinaiset	rar	harvinainen	ADJ;INDF;FEM;SG	ADJ;NOM;PL
rară	harvinainen	rar	harvinainen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
caldă	lämpimät	cald	lämmin	ADJ;INDF;FEM;SG	ADJ;NOM;PL
caldă	lämmintä	cald	lämmin	ADJ;INDF;FEM;SG	ADJ;PRT;SG
caldă	lämmin	cald	lämmin	ADJ;INDF;FEM;SG	ADJ;NOM;SG
yves	yves	yves	yves	PROPN	
exilat	karkotettu	exila	karkottaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
exilat	maanpaossa	exila	maan#pako	ADJ;INDF;MASC;SG	N;IN+ESS;SG
exilat	karkotettu	exila	karkottaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
semințe	siemen	sămânță	siemi	N;INDF;FEM;PL	N;NOM;SG
stanford	stanford	stanford	stanford	PROPN	
constituționale	perustuslaillinen	constituțional	perustuslaillinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
grecilor	kreikkalaisia	grec	kreikkalainen	N;DEF;MASC;PL	N;PRT;PL
grecilor	kreikkalaiset	grec	kreikka#lainen	N;DEF;MASC;PL	N;NOM;PL
profundă	syvällistä	profund	syvällinen	ADJ;INDF;FEM;SG	ADJ;PRT;SG
intelectuală	henkisen	intelectual	henkinen	ADJ;INDF;FEM;SG	ADJ;GEN;SG
adiacente	vieressä	adiacent	vieressä	ADJ;INDF;FEM;PL	ADV
cupă	kuppi	cupă	kuppi	N;INDF;FEM;SG	N;NOM;SG
cupă	kuppia	cupă	kuppi	N;INDF;FEM;SG	N;PRT;SG
cupă	muki	cupă	muki	N;INDF;FEM;SG	N;NOM;SG
cupă	cupin	cupă	cup	N;INDF;FEM;SG	N;GEN;SG
cupă	cup	cupă	cup	N;INDF;FEM;SG	N;NOM;SG
apucat	tarttui	apuca	tarttua	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
knight	ratsu	knight	ratsu	PROPN	N;NOM;SG
knight	knight	knight	knight	PROPN	
knight	ritari	knight	ritari	PROPN	N;NOM;SG
pâine	leipää	pâine	leipä	N;INDF;FEM;SG	N;PRT;SG
pâine	leipä	pâine	leipä	N;INDF;FEM;SG	N;NOM;SG
rădăcinile	juuria	rădăcină	juuri	N;DEF;FEM;PL	N;PRT;PL
rădăcinile	juuret	rădăcină	juuri	N;DEF;FEM;PL	N;NOM;PL
editorul	toimittaja	editor	toimittaja	N;DEF;MASC;SG	N;NOM;SG
editorul	päätoimittaja	editor	pää#toimittaja	N;DEF;MASC;SG	N;NOM;SG
editorul	editorin	editor	editori	N;DEF;MASC;SG	N;GEN;SG
nikita	nikita	nikita	nikita	N;DEF;FEM;SG	N;NOM;SG
aquila	aquila	aquila	aquila	N;DEF;FEM;SG	N;NOM;SG
malcolm	malcolm	malcolm	malcolm	PROPN	PROPN;NOM;SG
trento	trenton	trento	trento	PROPN	N;NOM;SG
apreciată	arvostettu	aprecia	arvostaa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
apreciată	arvostaa	aprecia	arvostaa	ADJ;INDF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
apreciată	arvostetaan	aprecia	arvostaa	ADJ;INDF;FEM;SG	V;IND;PRS;FIN;PASS
instanță	oikeus	instanță	oikeus	N;INDF;FEM;SG	N;NOM;SG
instanță	tuomioistuin	instanță	tuomio#istuin	N;INDF;FEM;SG	N;NOM;SG
ghidul	opas	ghid	opas	N;DEF;MASC;SG	N;NOM;SG
ghidul	ohje	ghid	ohje	N;DEF;MASC;SG	N;NOM;SG
ghidul	oppaan	ghid	opas	N;DEF;MASC;SG	N;GEN;SG
transportat	kuljetettu	transportat	kuljettaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
transportat	kuljetetaan	transportat	kuljettaa	ADJ;INDF;MASC;SG	V;IND;PRS;FIN;PASS
salvarea	pelastusta	salvare	pelastus	N;DEF;FEM;SG	N;PRT;SG
salvarea	pelastus	salvare	pelastus	N;DEF;FEM;SG	N;NOM;SG
salvarea	pelastuksen	salvare	pelastus	N;DEF;FEM;SG	N;GEN;SG
salvarea	pelastaminen	salvare	pelastaminen	N;DEF;FEM;SG	N;NOM;SG
salvarea	säästöt	salvare	säästö	N;DEF;FEM;SG	N;NOM;PL
salvarea	pelastaa	salvare	pelastaa	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
salvarea	säästää	salvare	säästää	N;DEF;FEM;SG	V;SG;FIN;ACT
salvarea	tallennetaan	salvare	tallentaa	N;DEF;FEM;SG	V;IND;PRS;FIN;PASS
exteriorul	ulkoinen	exterior	ulkoinen	N;DEF;MASC;SG	ADJ;NOM;SG
orleans	orleansin	orleans	orleansi	PROPN	ADJ;GEN;SG
duncan	duncanin	duncan	duncan	PROPN	PROPN;GEN;SG
duncan	duncan	duncan	duncan	PROPN	PROPN;NOM;SG
legume	vihannes	legumă	vihannes	N;INDF;FEM;PL	N;NOM;SG
conflictele	ristiriitoja	conflict	risti#riita	N;DEF;FEM;PL	N;PRT;PL
conflictele	konfliktien	conflict	konflikti	N;DEF;FEM;PL	N;GEN;PL
conflictele	ristiriidat	conflict	risti#riita	N;DEF;FEM;PL	N;NOM;PL
conflictele	konflikteja	conflict	konflikti	N;DEF;FEM;PL	N;PRT;PL
conflictele	konfliktit	conflict	konflikti	N;DEF;FEM;PL	N;NOM;PL
etiopia	etiopian	etiopia	eti#opia	N;DEF;FEM;SG	N;GEN;SG
rex	rex	rex	rex		N;NOM;SG
polul	tanko	pol	tanko	N;DEF;MASC;SG	N;NOM;SG
polul	pole	pol	pole	N;DEF;MASC;SG	N;NOM;SG
delhi	delhin	delhi	delh	N;INDF;MASC;SG	PROPN;GEN;SG
destinul	kohtalon	destin	kohtalo	N;DEF;MASC;SG	N;GEN;SG
destinul	kohtalo	destin	kohtalo	N;DEF;MASC;SG	N;NOM;SG
destinul	destiny	destin	destiny	N;DEF;MASC;SG	N;NOM;SG
helen	helena	helen	helena	PROPN	N;NOM;SG
helen	elli	helen	elli	PROPN	N;NOM;SG
helen	helen	helen	heli	PROPN	PROPN;NOM;SG
lille	lille	lille	lille	PROPN	
baku	baku	baku	baku	PROPN	PROPN;NOM;SG
teoretică	teoreettinen	teoretic	teoreettinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
clasificat	luokiteltu	clasifica	luokitella	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
clasificat	luokitellut	clasifica	luokitella	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
avantajul	etuna	avantaj	etu	N;DEF;MASC;SG	N;FRML;SG
avantajul	etu	avantaj	etu	N;DEF;MASC;SG	N;NOM;SG
periodice	määräajoin	periodic	määrä#aja	ADJ;INDF;FEM;PL	N;INS;PL
periodice	aikakauslehtien	periodic	aika#kaus#lehti	ADJ;INDF;FEM;PL	N;GEN;PL
periodice	määräajoin	periodic	määrä#aja	ADJ;INDF;FEM;PL	N;INS;PL
armstrong	armstrong	armstrong	armstrong	PROPN	N;NOM;SG
telecomunicații	tietoliikenne	telecomunicație	tieto#liikenne	N;INDF;FEM;PL	N;NOM;SG
telecomunicații	tietoliikenne	telecomunicație	tieto#liikenne	N;INDF;FEM;PL	N;NOM;SG
caucaz	kaukasian	caucaz	kaukas		N;GEN;SG
wessex	wessex	wessex	wessex	PROPN	PROPN;NOM;SG
marseille	marseille	marseillă	marsi	N;DEF;FEM;SG	N;AT+ALL;SG
aburi	höyryä	abur	höyry	N;INDF;MASC;PL	N;PRT;SG
hussein	hussein	hussein	hussea	PROPN	N;NOM;SG
hussein	husseinin	hussein	hussein	PROPN	N;GEN;SG
giulia	giulia	giulie	giulia	N;DEF;FEM;SG	N;NOM;SG
creând	luominen	crea	luominen	V;V.MSDR	N;NOM;SG
olimpiada	olympialaiset	olimpiada	olympialainen	N;DEF;FEM;SG	N;NOM;PL
gregory	gregory	gregory	gregory	PROPN	PROPN;NOM;SG
omega	omega	omega	omega	N;DEF;FEM;SG	N;NOM;SG
închiderea	sulkemisen	închidere	sulkeminen	N;DEF;FEM;SG	N;GEN;SG
închiderea	sulkeminen	închidere	sulkeminen	N;DEF;FEM;SG	N;NOM;SG
închiderea	päättäminen	închidere	päättäminen	N;DEF;FEM;SG	N;NOM;SG
fibre	kuitu	fibră	kuittua	N;INDF;FEM;PL	N;NOM;SG
fibre	kuitua	fibră	kuitua	N;INDF;FEM;PL	N;PRT;SG
fibre	kuitu	fibră	kuittua	N;INDF;FEM;PL	N;NOM;SG
prescott	prescott	prescott	prescott	PROPN	PROPN;NOM;SG
reia	jatka	relua	jatka	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;FIN;ACT
ritmul	rytmiä	ritm	rytmi	N;DEF;MASC;SG	N;PRT;SG
ritmul	rytmi	ritm	rytmi	N;DEF;MASC;SG	N;NOM;SG
relevante	merkityksellinen	relevant	merkityksellinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
virus	virukset	virus	virus	N;INDF;MASC;SG	N;NOM;PL
descriu	kuvailla	descrie	kuvailla	V;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
croată	kroatia	croate	kroati	N;INDF;FEM;SG	N;NOM;SG
croată	kroatian	croate	kroatia	N;INDF;FEM;SG	N;GEN;SG
aripile	siivet	aripile	siivi	N;DEF;FEM;PL	N;NOM;PL
aripile	siipien	aripile	siipi	N;DEF;FEM;PL	N;GEN;PL
dor	dor	dor	dor	N;INDF;MASC;SG	INTJ
dor	mis	dor	mis	N;INDF;MASC;SG	ADV
dor	ikävä	dor	ikävä	N;INDF;MASC;SG	ADJ;NOM;SG
existentă	olemassa	existent	olla	ADJ;INDF;FEM;SG	V;IN+ESS;SG;NFIN;ACT
existentă	nykyiset	existent	nykyinen	ADJ;INDF;FEM;SG	ADJ;NOM;PL
devil	piru	devil	piru	N;INDF;MASC;SG	INTJ
devil	devil	devil	devil	N;INDF;MASC;SG	
savant	oppinut	savant	oppia	N;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
unsprezece	eleven	unsprezece	elevä	NUM;PL	
unsprezece	yksitoista	unsprezece	yksi#toista	NUM;PL	NUM;NOM;SG
sep	sep	sep	sep		N;NOM;SG
martor	todistajat	martor	todistaja	N;INDF;MASC;SG	N;NOM;PL
individuală	yksittäiset	individual	yksittäinen	ADJ;INDF;FEM;SG	ADJ;NOM;PL
individuală	yksilö	individual	yksilö	ADJ;INDF;FEM;SG	N;NOM;SG
individuală	yksittäisten	individual	yksittäinen	ADJ;INDF;FEM;SG	ADJ;GEN;PL
individuală	yksilöllinen	individual	yksilöllinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
individuală	yksittäinen	individual	yksittäinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
cutremurul	maanjäristys	cutremur	maan#järistys	N;DEF;MASC;SG	N;NOM;SG
sculptura	veistos	sculptură	veistos	N;DEF;FEM;SG	N;NOM;SG
angkor	angkor	angkor	angkor	PROPN	N;NOM;SG
impresionat	vaikuttunut	impresiona	vaikuttua	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
lothar	lothar	lothar	lothar	PROPN	N;NOM;SG
locația	sijainti	locație	sijainti	N;DEF;FEM;SG	N;NOM;SG
celulă	selli	celulă	selli	N;INDF;FEM;SG	N;NOM;SG
celulă	solu	celulă	solu	N;INDF;FEM;SG	N;NOM;SG
celulă	solun	celulă	solu	N;INDF;FEM;SG	N;GEN;SG
decisivă	ratkaisevaa	decisiva	ratkaiseva	ADJ;INDF;FEM;SG	ADJ;PRT;SG
decisivă	ratkaiseva	decisiva	ratkaiseva	ADJ;INDF;FEM;SG	ADJ;NOM;SG
decisivă	ratkaisevat	decisiva	ratkaista	ADJ;INDF;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
decisivă	päättäväinen	decisiva	päättäväinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
decisivă	määräävä	decisiva	määräävä	ADJ;INDF;FEM;SG	ADJ;NOM;SG
vegetale	vihannes	vegetal	vihannes	N;INDF;FEM;PL	N;NOM;SG
îmbrăcăminte	vaatteet	îmbrăcăminte	vaate	N;INDF;FEM;SG	N;NOM;PL
îmbrăcăminte	vaatteet	îmbrăcăminte	vaate	N;INDF;FEM;SG	N;NOM;PL
îmbrăcăminte	vaatetus	îmbrăcăminte	vaatetus	N;INDF;FEM;SG	N;NOM;SG
îmbrăcăminte	vaate	îmbrăcăminte	vaate	N;INDF;FEM;SG	N;NOM;SG
îmbrăcăminte	vaatteita	îmbrăcăminte	vaate	N;INDF;FEM;SG	N;PRT;PL
qui	qui	qui	qui		
explozie	räjähdys	explozie	räjähdys	N;INDF;FEM;SG	N;NOM;SG
explozie	räjähdys	explozie	räjähdys	N;INDF;FEM;SG	N;NOM;SG
explozie	räjähdyksen	explozie	räjähdys	N;INDF;FEM;SG	N;GEN;SG
consumă	kuluttavat	consuma	kuluttaa	V;IND;SG;3;PST;FIN	V;IND;PL;3;PRS;FIN;ACT
consumă	kuluttaa	consuma	kuluttaa	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN;ACT
gala	gaala	gală	gaala	N;DEF;FEM;SG	N;NOM;SG
piotr	piotr	piotr	piotr	PROPN	N;NOM;SG
însărcinată	raskaana	însărcinat	raskas	ADJ;INDF;FEM;SG	ADJ;FRML;SG
concurat	kilpailivat	concura	kilpailla	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN;ACT
prețioase	aarre	prețios	aarre	ADJ;INDF;FEM;PL	N;NOM;SG
prețioase	arvokas	prețios	arvokas	ADJ;INDF;FEM;PL	ADJ;NOM;SG
prețioase	arvokasta	prețios	arvokas	ADJ;INDF;FEM;PL	ADJ;PRT;SG
jung	jung	jung	jung	PROPN	N;NOM;SG
greg	greg	greg	greg	PROPN	PROPN;NOM;SG
quebec	quebec	quebec	quebec	N;INDF;MASC;SG	
ravenna	ravenna	ravenna	raventaa	PROPN	N;NOM;SG
argumentul	argumentti	argument	argumentti	N;DEF;MASC;SG	N;NOM;SG
argumentul	perustelu	argument	perustelu	N;DEF;MASC;SG	N;NOM;SG
interesați	kiinnostunut	interesat	kiinnostua	V;IND;PL;2;IPFV;FIN	V;NOM;SG;V.PTCP;ACT
interesați	kiinnostaa	interesat	kiinnostaa	V;IND;PL;2;IPFV;FIN	V;IND;SG;3;PRS;FIN;ACT
criminal	rikolliset	criminal	rikollinen	N;INDF;MASC;SG	ADJ;NOM;PL
criminal	rikollista	criminal	rikollinen	N;INDF;MASC;SG	ADJ;PRT;SG
criminal	rikollinen	criminal	rikollinen	N;INDF;MASC;SG	ADJ;NOM;SG
