что	कया	что	कया	PRO;NOM	V;SG;FIN;ACT
водорода	हाइड्रोजन	водород	हाइड्रोजन	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
шотландский	स्कॉटिश	шотландский	स्कॉटिश	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
охоты	शिकार	охота	शिकार	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
образы	छवि	образ	छवि	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
образы	चित्र	образ	चित्र	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
образы	बिंब	образ	बिंब	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
дэн	दन	дэн	दन	N;ANIM;NOM;MASC;SG	
дэн	डान	дэн	डान	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
приборы	इंस्ट्रुमेंटेशन	прибор	इंस्ट्रुमेंटेशन	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
приборы	वाद्यों	прибор	वाद्य	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL;3
приборы	यंत्र	прибор	यंत्र	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
квартиру	फ्लैट	квартира	फ्लैट	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
квартиру	सपाट	квартира	सपाट	N;INAN;ACC;FEM;SG	
квартиру	समतल	квартира	समतल	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
квартиру	चपटा	квартира	चपटा	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
арест	गिरफ्तार	арест	गिरफ्तार	N;INAN;NOM;MASC;SG	ADJ
рисунки	चित्र	рисунок	चित्र	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
социальный	सामाजिक	социальный	सामाजिक	ADJ;NOM;MASC;SG	PROPN;NOM;SG;3
социальный	सोशल	социальный	सोशल	ADJ;NOM;MASC;SG	
красноярск	क्रस्नोयार्स्क	красноярск	क्रस्नोयार्स्क	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
хасан	हसन	хасан	हसन	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
хасан	हसन	хасан	हसन	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
намерения	मंशा	намерение	मंशा	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
намерения	इरादों	намерение	इरादा	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL;3
гонсалес	गोंजालेज	гонсалес	गोंजालेज	N;ANIM;NOM;MASC;SG	PROPN;NOM;FEM;SG;3
гонсалес	गोंज़ालेज़	гонсалес	गोंज़ालेज़	N;ANIM;NOM;MASC;SG	PROPN;NOM;FEM;SG;3
хоп	hop	хоп	hop	N;INAN;NOM;MASC;SG	
хоп	हॉप	хоп	हॉप	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
юлий	जूलियस	юлий	जूलियस	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
мок	ioc	мок	ioc	N;INAN;NOM;FEM;SG	
вреда	नुक़सान	вред	नुक़सान	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
журналистики	पत्रकारिता	журналистика	पत्रकारिता	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
ученый	वैज्ञानिक	ученый	वैज्ञानिक	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL;3
театры	थिएटर	театр	थिएटर	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
содружества	राष्ट्रमंडल	содружество	राष्ट्रमंडल	N;INAN;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
гитары	गिटार	гитара	गिटार	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
неба	आसमानी	небо	आसमानी	N;INAN;GEN;NEUT;SG	
неба	आकाश	небо	आकाश	N;INAN;GEN;NEUT;SG	N;NOM;MASC;SG;3
неба	आसमां	небо	आसमां	N;INAN;GEN;NEUT;SG	PROPN;NOM;MASC;SG;3
неба	आसमान	небо	आसमान	N;INAN;GEN;NEUT;SG	N;NOM;MASC;SG;3
политехнический	पॉलिटेक्निक	политехнический	पॉलिटेक्निक	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
закрыто	बन्द	закрыть	बंद	V;PFV;NEUT;SG;PST;V.PTCP;PASS	
закрыто	बंद	закрыть	बंद	V;PFV;NEUT;SG;PST;V.PTCP;PASS	ADJ
мельница	पवनचक्की	мельница	पवनचक्की	N;INAN;NOM;FEM;SG	PROPN;NOM;FEM;SG;3
публично	सरेआम	публично	सरेआम	ADV	N;NOM;MASC;SG;3
джейсон	जेसन	джейсон	जेसन	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
чрезвычайный	असाधारण	чрезвычайный	असाधारण	ADJ;NOM;MASC;SG	
критическое	क्रिटिकल	критический	क्रिटिकल	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
критическое	नाजुक	критический	नाजुक	ADJ;NOM;NEUT;SG	PROPN;NOM;SG;3
используемые	प्रयुक्त	использовать	प्रयुक्त	V;IPFV;NOM;PL;PRS;V.PTCP;PASS	ADP
прощения	माफी	прощение	माफी	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
прощения	क्षमा	прощение	क्षमा	N;INAN;NOM;NEUT;PL	
прощения	माफ़ी	прощение	माफ़ी	N;INAN;NOM;NEUT;PL	V;PFV;FEM;SG;V.PTCP;ACT
райан	रयान	райан	रयान	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
хлеб	रोटी	хлеб	रोटी	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG;3
хлеб	ब्रैड	хлеб	ब्रैड	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
ближайшее	निकटतम	ближайший	निकटतम	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
избрана	चुनी	избрать	चुन	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;FEM;SG;V.PTCP;ACT
избрана	निर्वाचित	избрать	निर्वाचित	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ
сады	बाग़	сад	बाग़	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
слоя	लेयर	слой	लेयर	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
слоя	परत	слой	परत	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG;3
девочки	girls	девочка	girls	N;ANIM;NOM;FEM;PL	
девочки	लड़कियों	девочка	लड़की	N;ANIM;NOM;FEM;PL	N;ACC;FEM;PL;3
освободить	release	освободить	release	V;PFV;NFIN;ACT	
освободить	रिलीज़	освободить	रिलीज़	V;PFV;NFIN;ACT	N;NOM;MASC;SG;3
освободить	रिलीज	освободить	रिलीज	V;PFV;NFIN;ACT	N;NOM;MASC;SG;3
середина	मिड	середина	मिड	N;INAN;NOM;FEM;SG	
медицинская	चिकित्सीय	медицинский	चिकित्सीय	ADJ;NOM;FEM;SG	PROPN;NOM
медицинская	मेडिकल	медицинский	मेडिकल	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
медицинская	चिकित्सा	медицинский	चिकित्सा	ADJ;NOM;FEM;SG	N;NOM;FEM;SG;3
логично	तार्किक	логичный	तार्किक	ADJ;NEUT;SG	
логично	लॉजिकल	логичный	लॉजिकल	ADJ;NEUT;SG	N;NOM;MASC;SG;3
жаль	दया	жаль	दया	ADV	
месяцы	माह	месяц	माह	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
месяцы	महीने	месяц	महीना	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
индонезия	इंडोनेशिया	индонезия	इंडोनेशिया	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
дизайнер	पंक्तियां	дизайнер	पंक्ति	N;ANIM;NOM;MASC;SG	N;NOM;FEM;PL;3
стол	टेबल	стол	टेबल	N;INAN;NOM;MASC;SG	
стол	मेज़	стол	मेज	N;INAN;NOM;MASC;SG	
стол	तालिका	стол	तालिका	N;INAN;NOM;MASC;SG	
стол	डेस्क	стол	डेस्क	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
луиджи	लुइगी	луидж	लुइगा	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
могилы	क़ब्रों	могила	क़ब्र	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
королевская	नवाबी	королевский	नवाबी	ADJ;NOM;FEM;SG	
королевская	रॉयल	королевский	रॉयल	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
королевская	शाही	королевский	शाही	ADJ;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
королевская	royal	королевский	royal	ADJ;NOM;FEM;SG	N;NOM;MASC;SG;3
белков	प्रोटीन	белок	प्रोटीन	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
чан	chang	чан	chang	PART	
чан	चैन	чан	चैन	PART	
чан	chan	чан	chan	PART	PROPN;NOM;MASC;SG;3
улицах	सड़कें	улица	सड़क	N;INAN;ESS;FEM;PL	N;NOM;FEM;PL;3
улицах	गलियां	улица	गली	N;INAN;ESS;FEM;PL	N;NOM;FEM;PL;3
улицах	गलियों	улица	गली	N;INAN;ESS;FEM;PL	N;ACC;FEM;PL;3
казнь	चलाना	казнь	चला	N;INAN;NOM;FEM;SG	V;MASC;NFIN;ACT
морис	मौरिस	морис	मौरिस	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
убедить	राजी	убедить	राजी	V;PFV;NFIN;ACT	ADJ
технику	तकनीक	техника	तकनीक	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG;3
частного	प्राइवेट	частный	प्राइवेट	ADJ;GEN;MASC;SG	N;NOM;MASC;SG;3
частного	निजी	частный	निजी	ADJ;GEN;MASC;SG	ADJ;NOM
оригинальные	मूल	оригинальный	मूल	ADJ;NOM;PL	N;NOM;MASC;SG;3
оригинальные	मौलिक	оригинальный	मौलिक	ADJ;NOM;PL	
цветы	फूल	цветы	फूल	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG;3
цветы	पुष्प	цветы	पुष्प	N;INAN;NOM;MASC;PL	
литве	लिथुआनिया	литв	लिथुआनिया	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
родригес	रोड्रिग्स	родригес	रोड्रिग	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
дам	बाँध	дать	बाँध		PROPN;NOM;MASC;SG;3
дам	बांध	дать	बांध		V;SG;FIN;ACT
кама	कामा	кам	कामा	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
тэц	chp	тэц	chp	N;INAN;NOM;FEM;SG	
печатных	मुद्रित	печатный	मुद्रित	ADJ;GEN;PL	N;NOM;MASC;SG;3
северное	उत्तरी	северный	उत्तरी	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
ценностей	मानों	ценность	मान	N;INAN;GEN;FEM;PL	N;ACC;MASC;PL;3
ценностей	मान	ценность	मान	N;INAN;GEN;FEM;PL	V;SG;FIN;ACT
квадратный	वर्ग	квадратный	वर्ग	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
квадратный	स्क्वायर	квадратный	स्क्वायर	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
квадратный	वर्गाकार	квадратный	वर्गाकार	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
малайзии	मलेशियाई	малайзия	मलेशियाई	N;INAN;NOM;FEM;PL	
малайзии	मलय	малайзия	मलय	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
малайзии	मलेशिया	малайзия	मलेशिया	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
малайзии	मलेशियाई	малайзия	मलेशियाई	N;INAN;NOM;FEM;PL	
одежда	कपड़े	одежда	कपड़ा	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL;3
одежда	कपडे	одежда	कपडे	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL;3
одежда	कपड़े	одежда	कपड़ा	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL;3
одежда	कपडे	одежда	कपडे	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL;3
мкс	iss	мкс	iss	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
мкс	आईआरसी	мкс	आईआरसी	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
мкс	cie	мкс	cie	N;INAN;NOM;FEM;SG	
оппонентов	प्रतिद्वंद्वी	оппонент	प्रतिद्वंद्वी	N;ANIM;GEN;MASC;PL	N;NOM;MASC;SG;3
оппонентов	विरोधियों	оппонент	विरोधी	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL;3
оппонентов	प्रतिद्वंद्वियों	оппонент	प्रतिद्वंद्वी	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL;3
вдова	विधवा	вдова	विधवा	N;ANIM;NOM;FEM;SG	
вдова	विधवा	вдова	विधवा	N;ANIM;NOM;FEM;SG	
грибы	मशरूम	гриб	मशरूम	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
грибы	मशरूम	гриб	मशरूम	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG;3
идеологии	विचारधाराओं	идеология	विचारधारा	N;INAN;NOM;FEM;SG	N;ACC;FEM;PL;3
разрешить	परमिट	разрешить	परमिट	V;PFV;NFIN;ACT	
барбара	बारबरा	барбар	बारबरा	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG;3
признали	पहचाना	признать	पहचान	V;PFV;IND;PL;PST;FIN;ACT	V;MASC;SG;V.PTCP;ACT
верфи	डॉकयार्ड	верфь	डॉकयार्ड	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
сзади	पश्च	сзади	पश्च	ADV	
тон	टोन	тон	टोन	N;INAN;NOM;MASC;SG	
планете	ग्रहों	планета	ग्रह	N;INAN;DAT;FEM;SG	N;ACC;MASC;PL;3
планете	ग्रह	планета	ग्रह	N;INAN;DAT;FEM;SG	N;NOM;MASC;SG;3
леви	लेवी	лев	लेवी	N;ANIM;NOM;MASC;SG	
леви	लेवी	лев	लेवी	N;ANIM;NOM;MASC;SG	
потомков	औलाद	потомок	औलाद	N;ANIM;GEN;MASC;PL	N;NOM;FEM;SG;3
потомков	वंशजों	потомок	वंशज	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL;3
творческий	क्रिएटिव	творческий	क्रिएटिव	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
геологии	भूविज्ञान	геология	भूविज्ञान	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
химический	रसायन	химический	रसायन	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
химический	केमिकल	химический	केमिकल	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
химический	रासायनिक	химический	रासायनिक	ADJ;NOM;MASC;SG	N;NOM;MASC;SG;3
ближайший	निकटतम	близкий	निकटतम	ADJ;NOM;RL;MASC;SG	N;NOM;MASC;SG;3
нижние	निचला	нижний	निचला	ADJ;NOM;PL	ADJ;NOM;MASC;SG
нижние	निम्नतर	нижний	निम्नतर	ADJ;NOM;PL	
украинцы	यूक्रेनी	украинец	यूक्रेनी	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
коды	कोड	код	कोड	N;INAN;NOM;MASC;PL	
среду	बुधवार	среда	बुधवार	N;INAN;ACC;FEM;SG	PROPN;NOM;MASC;SG;3
уголовное	आपराधिक	уголовный	आपराधिक	ADJ;NOM;NEUT;SG	PROPN;NOM;SG;3
уголовное	अपराधी	уголовный	अपराधी	ADJ;NOM;NEUT;SG	N;NOM;MASC;PL;3
уголовное	क्रिमिनल	уголовный	क्रिमिनल	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
уголовное	मुजरिम	уголовный	मुजरिम	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
уголовное	दण्ड	уголовный	दण्ड	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
росс	रॉस	росс	रॉस		PROPN;NOM;MASC;SG;3
гвинеи	लीनियर	гвинец	लीनियर	N;INAN;NOM;FEM;PL	
гвинеи	गिनी	гвинец	गिनी	N;INAN;NOM;FEM;PL	
гвинеи	गिनीयन	гвинец	गिनीयन	N;INAN;NOM;FEM;PL	PROPN;NOM;SG;3
вкус	taste	вкус	taste	N;INAN;NOM;MASC;SG	
ссылается	पुकारे	ссылаться	पुकार	V;IPFV;IND;SG;3;PRS;FIN;MID	V;PFV;MASC;SG;V.PTCP;ACT
племя	कबीले	племя	कबीला	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL;3
дама	लेडी	дама	लेडी	N;ANIM;NOM;FEM;SG	PROPN;NOM;FEM;SG;3
дама	डेम	дама	डेम	N;ANIM;NOM;FEM;SG	
дама	dame	дама	dame	N;ANIM;NOM;FEM;SG	
трудящихся	कार्यकर्त्ता	трудящийся	कार्यकर्त्ता	N;ANIM;GEN;MASC;PL	N;NOM;MASC;SG;3
трудящихся	कार्यकर्ताओं	трудящийся	कार्यकर्ता	N;ANIM;GEN;MASC;PL	N;ACC;MASC;PL;3
трудящихся	मजदुर	трудящийся	मजदुर	N;ANIM;GEN;MASC;PL	PROPN;NOM;MASC;SG;3
трудящихся	श्रमिकों	трудящийся	श्रमिक	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL;3
трудящихся	मजदूर	трудящийся	मजदूर	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL;3
ставки	बेटिंग	ставка	बेटिंग	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
ставки	दरों	ставка	दर	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL;3
люблю	प्यार	любить	प्यार	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG;3
люблю	मोहब्बत	любить	मोहब्बत	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;FEM;SG;3
люблю	प्रेम	любить	प्रेम	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG;3
подруга	dost	подруга	dost	N;ANIM;NOM;FEM;SG	
сицилии	सिसिली	сицилия	सिसिली	N;INAN;NOM;FEM;PL	PROPN;NOM;FEM;SG;3
клиентов	ग्राहक	клиент	ग्राहक	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL;3
клиентов	ग्राहक	клиент	ग्राहक	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL;3
клиентов	क्लाइंट	клиент	क्लाइंट	N;ANIM;GEN;MASC;PL	N;NOM;MASC;SG;3
выпускник	ग्रेजुएट	выпускник	ग्रेजुएट	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
гвинея	लीनियर	гвинее	लीनियर	N;INAN;NOM;FEM;SG	
гвинея	गिनी	гвинее	गिनी	N;INAN;NOM;FEM;SG	
