din	f	din	!	ADP;ACC	
copenhaga	كوبنهاغن	copenhaga	كُوبِنهَاغِن	PROPN	
lipseste	مفقودين	lipsi	مَفقُود	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;MASC;PL
lipseste	المفقودين	lipsi	مَفقُود	V;IND;SG;3;PRS;FIN	ADJ;ACC;DEF;MASC;PL
lipseste	مفقودة	lipsi	مَفقُود	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;FEM;SG
lipseste	مفقود	lipsi	مَفقُود	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;MASC;SG
lipseste	مفقودين	lipsi	مَفقُود	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;MASC;PL
lipseste	المفقودين	lipsi	مَفقُود	V;IND;SG;3;PRS;FIN	ADJ;ACC;DEF;MASC;PL
lipseste	مفقودة	lipsi	مَفقُود	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;FEM;SG
lipseste	مفقود	lipsi	مَفقُود	V;IND;SG;3;PRS;FIN	ADJ;NOM;INDF;MASC;SG
roland	رولاند	roland	رولاند	N;INDF;MASC;SG	
trepte	خطى	treaptă	خطى	N;INDF;FEM;PL	
trepte	الخطوات	treaptă	خَطوَة	N;INDF;FEM;PL	N;NOM;DEF;PL
conservarea	الحفظ	conservare	حِفظ	N;DEF;FEM;SG	N;NOM;DEF;SG
conservarea	المحافظة	conservare	مُحَافَظَة	N;DEF;FEM;SG	N;NOM;DEF;SG
conservarea	الحفظ	conservare	حِفظ	N;DEF;FEM;SG	N;NOM;DEF;SG
conservarea	الحفاظ	conservare	حِفَاظ	N;DEF;FEM;SG	N;NOM;DEF;SG
conservarea	المحافظة	conservare	مُحَافَظَة	N;DEF;FEM;SG	N;NOM;DEF;SG
mahmud	محمود	mahmud	محمود	N;INDF;MASC;SG	
pictata	رسمت	pictată	رَسمَت	ADJ;DEF;FEM;SG	V;PFV;FEM;SG;3;ACT
pictata	صبغ	pictată	صبغ	ADJ;DEF;FEM;SG	N;NOM;INDF;SG
progresul	التقدم	progres	تَقَدُّم	N;DEF;MASC;SG	N;NOM;DEF;SG
ciclu	الدورة	ciclu	دَورَة	N;INDF;MASC;SG	N;NOM;DEF;SG
runda	مستديرة	runda	مُستَدِير	N;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
runda	الجولة	runda	جَولَة	N;DEF;FEM;SG	N;NOM;DEF;SG
runda	مستديرة	runda	مُستَدِير	N;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
runda	الجولة	runda	جَولَة	N;DEF;FEM;SG	N;NOM;DEF;SG
emanuel	ايمانويل	emanuel	إِيمَانُوِيل	PROPN	
reforme	الاصلاحات	reformă	إِصلَاح	N;INDF;FEM;PL	N;NOM;DEF;PL
junior	جونيور	junior	جونيور		
platon	افلاطون	platon	فِلَاط	N;INDF;MASC;SG	
arhivele	المحفوظات	arhivă	مَحفُوظ	N;DEF;FEM;PL	N;NOM;DEF;PL
arhivele	محفوظات	arhivă	مَحفُوظ	N;DEF;FEM;PL	ADJ;NOM;INDF;FEM;PL
arhivele	الارشيف	arhivă	اَلأَرشِيف	N;DEF;FEM;PL	N;NOM;DEF;SG
metrou	مترو	metrou	مترو	N;INDF;MASC;SG	
metrou	ميترو	metrou	ميترو	N;INDF;MASC;SG	
einstein	اينشتاين	einstein	أَينشَة	N;INDF;MASC;SG	
prelucrarea	معالجة	prelucrare	مُعَالَجَة	N;DEF;FEM;SG	N;NOM;INDF;SG
prelucrarea	التجهيز	prelucrare	تَجهِيز	N;DEF;FEM;SG	N;NOM;DEF;SG
prelucrarea	المعالجة	prelucrare	مُعَالَجَة	N;DEF;FEM;SG	N;NOM;DEF;SG
prelucrarea	تجهيز	prelucrare	تَجهِيز	N;DEF;FEM;SG	N;NOM;INDF;SG
sclavi	العبيد	sclav	العبيد	N;INDF;MASC;PL	N;NOM;DEF;PL
sclavi	عبيد	sclav	عبيد	N;INDF;MASC;PL	
wrestling	مصارعة	wrestling	مُصَارَعَة	PROPN	N;NOM;INDF;SG
wrestling	المصارعة	wrestling	مُصَارَعَة	PROPN	N;NOM;DEF;SG
nasr	نصر	nasr	نصر	PROPN	
merit	الجدارة	merit	جِدَارَة	N;INDF;MASC;SG	N;NOM;DEF;SG
merit	الاستحقاق	merit	اِستِحقَاق	N;INDF;MASC;SG	N;NOM;DEF;SG
recenzie	المراجعة	recenzie	مُرَاجَعَة	N;INDF;FEM;SG	N;NOM;DEF;SG
recenzie	استعراض	recenzie	اِستِعرَاض	N;INDF;FEM;SG	N;NOM;INDF;SG
recenzie	الاستعراض	recenzie	اِستِعرَاض	N;INDF;FEM;SG	N;NOM;DEF;SG
recenzie	مراجعة	recenzie	مُرَاجَعَة	N;INDF;FEM;SG	N;NOM;INDF;SG
pierduta	خسرت	pierdut	خَسِر	ADJ;DEF;FEM;SG	V;PFV;FEM;SG;3;ACT
pierduta	خسر	pierdut	خَسِر	ADJ;DEF;FEM;SG	V;PFV;MASC;SG;3;ACT
pierduta	فقدت	pierdut	فَقَد	ADJ;DEF;FEM;SG	V;PFV;FEM;SG;3;ACT
pierduta	ضاع	pierdut	ضَاع	ADJ;DEF;FEM;SG	V;PFV;MASC;SG;3;ACT
pierduta	ضائع	pierdut	ضَائِع	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG
trimisa	ارسلت	trimis	أَرسَل	N;DEF;FEM;SG	V;PFV;FEM;SG;3;PASS
trimisa	ارسل	trimis	أَرسَل	N;DEF;FEM;SG	V;PFV;MASC;SG;3;ACT
adancimea	عمق	adancime	عُمق	N;DEF;FEM;SG	N;NOM;INDF;SG
adancimea	العمق	adancime	عُمق	N;DEF;FEM;SG	N;NOM;DEF;SG
chelsea	تشيلسي	chelsea	تشيلسي	N;DEF;FEM;SG	
unire	الدمج	unire	دَمج	N;INDF;FEM;SG	N;NOM;DEF;SG
unire	دمج	unire	دَمج	N;INDF;FEM;SG	
unire	ترابط	unire	رَابَط	N;INDF;FEM;SG	N;NOM;INDF;SG
unire	الترابط	unire	تَرَابُط	N;INDF;FEM;SG	N;NOM;DEF;SG
intalnirea	اجتماع	intalnire	اِجتِمَاع	N;DEF;FEM;SG	N;NOM;INDF;SG
intalnirea	لقاء	intalnire	لِقَاء	N;DEF;FEM;SG	N;NOM;INDF;SG
intalnirea	الاجتماع	intalnire	اِجتِمَاع	N;DEF;FEM;SG	N;NOM;DEF;SG
intalnirea	الجلسة	intalnire	جَلسَة	N;DEF;FEM;SG	N;NOM;DEF;SG
doctoratul	الدكتوراه	doctorat	الدكتوراه	N;DEF;MASC;SG	
doctoratul	دكتوراه	doctorat	دكتوراه	N;DEF;MASC;SG	
doctoratul	الدكتوراة	doctorat	دُكتُورَائ	N;DEF;MASC;SG	N;NOM;DEF;SG
catalogul	فهرس	catalog	فهرس	N;DEF;MASC;SG	N;NOM;INDF;SG
catalogul	كتالوج	catalog	كتالوج	N;DEF;MASC;SG	
catalogul	فهرس	catalog	فهرس	N;DEF;MASC;SG	N;NOM;INDF;SG
catalogul	كتالوج	catalog	كتالوج	N;DEF;MASC;SG	
publicitate	الدعاية	publicitate	دِعَايَة	N;INDF;FEM;SG	N;NOM;DEF;SG
publicitate	الاعلانات	publicitate	إِعلَان	N;INDF;FEM;SG	N;NOM;DEF;PL
publicitate	الاعلان	publicitate	إِعلَان	N;INDF;FEM;SG	N;NOM;DEF;SG
publicitate	اعلان	publicitate	إِعلَان	N;INDF;FEM;SG	N;NOM;INDF;SG
publicitate	اعلانات	publicitate	إِعلَان	N;INDF;FEM;SG	N;NOM;INDF;PL
vant	الرياح	vant	رِيح		N;NOM;DEF;PL
vant	الريح	vant	رَيح		N;NOM;DEF;SG
vant	ريح	vant	ريح		
vant	رياح	vant	رِيح		N;NOM;INDF;PL
vant	الرياح	vant	رِيح		N;NOM;DEF;PL
vant	الريح	vant	رَيح		N;NOM;DEF;SG
vant	ريح	vant	ريح		
vant	رياح	vant	رِيح		N;NOM;INDF;PL
blocarea	تسد	blocare	سَدّ	N;DEF;FEM;SG	V;IPFV;MASC;IND;SG;3;FIN;ACT
obiectivul	موضوعية	obiectiv	مَوضُوعِيّ	N;DEF;MASC;SG	ADJ;NOM;INDF;FEM;SG
obiectivul	الهدف	obiectiv	هَدَف	N;DEF;MASC;SG	N;NOM;DEF;SG
regilor	الملوك	regilor	مَلوَك	N;DEF;MASC;PL	N;NOM;DEF;PL
regilor	ملوك	regilor	ملوك	N;DEF;MASC;PL	N;NOM;INDF;PL
spirituale	روحاني	spiritual	روحاني	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
spirituale	روحانية	spiritual	رُوحَانِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
spirituale	الروحية	spiritual	رُوحِيَّة	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;FEM;SG
spirituale	روحية	spiritual	رُوحِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
elevii	طلاب	elev	طَالِب	N;DEF;MASC;PL	N;NOM;INDF;PL
elevii	التلاميذ	elev	تِلمِيذ	N;DEF;MASC;PL	N;NOM;DEF;PL
elevii	الطلاب	elev	طَالِب	N;DEF;MASC;PL	N;NOM;DEF;PL
elevii	طلبة	elev	طَالِب	N;DEF;MASC;PL	N;NOM;INDF;PL
elevii	الطلبة	elev	طَالِب	N;DEF;MASC;PL	N;NOM;DEF;PL
elevii	التلاميذ	elev	تِلمِيذ	N;DEF;MASC;PL	N;NOM;DEF;PL
elevii	تلاميذ	elev	تِلمِيذ	N;DEF;MASC;PL	N;NOM;INDF;PL
determinarea	العزيمة	determinare	عَزِيمَة	N;DEF;FEM;SG	N;NOM;DEF;SG
determinarea	عزم	determinare	عَزم	N;DEF;FEM;SG	N;NOM;INDF;SG
mobila	جوال	mobilă	جَوَال	N;DEF;FEM;SG	
mobila	الجوال	mobilă	جَوَال	N;DEF;FEM;SG	N;NOM;DEF;SG
mobila	الموبايل	mobilă	مُوبَايِل	N;DEF;FEM;SG	N;NOM;DEF;SG
mobila	موبايل	mobilă	مَوبَايل	N;DEF;FEM;SG	
mobila	اثاث	mobilă	أَثَاث	N;DEF;FEM;SG	N;NOM;INDF;SG
mobila	الاثاث	mobilă	أَثَاث	N;DEF;FEM;SG	N;NOM;DEF;SG
mobila	اثاث	mobilă	أَثَاث	N;DEF;FEM;SG	N;NOM;INDF;SG
mobila	الاثاث	mobilă	أَثَاث	N;DEF;FEM;SG	N;NOM;DEF;SG
potter	بوتر	potter	بُوتُر	PROPN	
anonim	مجهول	anonim	مَجهُول		ADJ;NOM;INDF;MASC;SG
plumb	الرصاص	plumb	رَصَاص	N;INDF;MASC;SG	N;NOM;DEF;SG
kır	kı	kır	مَثّ		
side	جانب	side	جَانِب		N;NOM;INDF;SG
side	جنب	side	جَنب		
side	الجانب	side	جَانِب		N;NOM;DEF;SG
toplam	topla	topla	topla		
efortul	مجهود	efort	مَجهُود	N;DEF;MASC;SG	N;NOM;INDF;SG
efortul	الجهد	efort	جَهد	N;DEF;MASC;SG	N;NOM;DEF;SG
efortul	جهد	efort	جَهد	N;DEF;MASC;SG	N;NOM;INDF;SG
efortul	المجهود	efort	المجهود	N;DEF;MASC;SG	N;NOM;DEF;SG
cartoon	كرتون	cartoon	كرتون	N;INDF;MASC;SG	
panza	اللوحة	panză	لَوحَة	N;DEF;FEM;SG	N;NOM;DEF;SG
panza	قماش	panză	قِمَاش	N;DEF;FEM;SG	N;NOM;INDF;SG
panza	اللوحة	panză	لَوحَة	N;DEF;FEM;SG	N;NOM;DEF;SG
panza	قماش	panză	قِمَاش	N;DEF;FEM;SG	N;NOM;INDF;SG
necunoscuta	مجهول	necunoscut	مَجهُول	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG
doctrina	المبدا	doctrină	مَبدَا	N;DEF;FEM;SG	N;NOM;DEF;SG
doctrina	العقيدة	doctrină	عَقِيدَة	N;DEF;FEM;SG	N;NOM;DEF;SG
doctrina	مذهب	doctrină	مذهب	N;DEF;FEM;SG	N;NOM;INDF;SG
doctrina	المذهب	doctrină	مَذهَب	N;DEF;FEM;SG	N;NOM;DEF;SG
doctrina	الفقه	doctrină	فِقه	N;DEF;FEM;SG	
sali	القاعات	sal	قَاعَة	N;INDF;FEM;PL	N;NOM;DEF;PL
sali	القاعات	sal	قَاعَة	N;INDF;FEM;PL	N;NOM;DEF;PL
stars	النجوم	stars	نَجم	N;INDF;MASC;SG	N;NOM;DEF;PL
stars	نجوم	stars	نَجم	N;INDF;MASC;SG	N;NOM;INDF;PL
lipsesc	مفقودين	lipsi	مَفقُود	V;IND;PL;3;PRS;FIN	ADJ;NOM;INDF;MASC;PL
lipsesc	المفقودين	lipsi	مَفقُود	V;IND;PL;3;PRS;FIN	ADJ;ACC;DEF;MASC;PL
lipsesc	مفقودة	lipsi	مَفقُود	V;IND;PL;3;PRS;FIN	ADJ;NOM;INDF;FEM;SG
lipsesc	مفقود	lipsi	مَفقُود	V;IND;PL;3;PRS;FIN	ADJ;NOM;INDF;MASC;SG
catalog	كتالوج	catalog	كتالوج	N;INDF;MASC;SG	
catalog	كتالوج	catalog	كتالوج	N;INDF;MASC;SG	
diesel	الديزل	diesel	دِيزل	N;INDF;MASC;SG	N;NOM;DEF;SG
toronto	تورنتو	toronto	تورنتو	PROPN	
darwin	داروين	darwin	دَارُوين	PROPN	
cadre	الاطارات	cadre	إِطَار	N;INDF;FEM;PL	N;NOM;DEF;PL
cadre	الاطر	cadre	أَطَرّ	N;INDF;FEM;PL	N;NOM;DEF;PL
cadre	الاطر	cadre	أَطَرّ	N;INDF;FEM;PL	N;NOM;DEF;PL
asteptat	المتوقع	astepta	مُتَوَقَّع	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
asteptat	المتوقعة	astepta	مُتَوَقَّع	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
asteptat	المنتظر	astepta	مُنتَظَر	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
asteptat	انتظرت	astepta	اِنتَظَر	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
copie	نسخة	copie	نُسخَة	N;INDF;FEM;SG	N;NOM;INDF;SG
copie	علم	copie	عَلِم	N;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
copie	انسخ	copie	انسخ	N;INDF;FEM;SG	V;MASC;IMP;SG;FIN
copie	نسخ	copie	نُسخَة	N;INDF;FEM;SG	N;NOM;INDF;SG
individ	فردية	individ	فَردِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
individ	فردي	individ	فَردِيّ	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
individ	الفردية	individ	فَردِيّ	N;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
individ	الفرد	individ	فَرد	N;INDF;MASC;SG	N;NOM;DEF;SG
cauze	اسباب	cauză	سَبَب	N;INDF;FEM;PL	N;NOM;INDF;SG
cauze	الاسباب	cauză	سَبَب	N;INDF;FEM;PL	N;NOM;DEF;PL
posturi	الوظائف	post	وَظِيفَة	N;INDF;FEM;PL	N;NOM;DEF;PL
posturi	المناصب	post	مُنَاصِب	N;INDF;FEM;PL	N;NOM;DEF;PL
posturi	المنشورات	post	مَنشُور	N;INDF;FEM;PL	N;NOM;DEF;PL
confluenta	التقاء	confluenta	اِلتِقَاء	N;DEF;FEM;SG	N;NOM;INDF;SG
confluenta	ملتقى	confluenta	مُلتَقَى	N;DEF;FEM;SG	N;NOM;INDF;SG
rosa	روزا	rosa	روزا	N;DEF;FEM;SG	
orientale	شرقي	oriental	شَرقِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
orientale	شرقية	oriental	شَرقِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
orientale	الشرقية	oriental	شَرقِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;FEM;SG
murray	موراي	murray	موراي	PROPN	
giorgio	جيورجيو	giorgio	جيورجيو	PROPN	
giorgio	جورجيو	giorgio	جُورجِيُو	PROPN	
bloc	بلوك	bloc	بَلوَك	N;INDF;MASC;SG	
extrema	المتطرف	extrema	مُتَطَرِّف		N;NOM;DEF;SG
extrema	متطرف	extrema	مُتَطَرِّف		ADJ;NOM;INDF;MASC;SG
extrema	المدقع	extrema	مُدَقَّع		N;NOM;DEF;SG
extrema	متطرفة	extrema	مُتَطَرِّف		ADJ;NOM;INDF;FEM;SG
extrema	المتطرف	extrema	مُتَطَرِّف		N;NOM;DEF;SG
extrema	متطرف	extrema	مُتَطَرِّف		ADJ;NOM;INDF;MASC;SG
extrema	المدقع	extrema	مُدَقَّع		N;NOM;DEF;SG
extrema	متطرفة	extrema	مُتَطَرِّف		ADJ;NOM;INDF;FEM;SG
sophie	صوفى	sophie	صُوفِي	PROPN	
sophie	صوفي	sophie	صُوفِي	PROPN	
democratice	ديمقراطي	democratic	دِيمُقرَاطِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
democratice	ديمقراطية	democratic	دِيمُقرَاطِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
democratice	الديمقراطي	democratic	دِيمُقرَاطِيّ	ADJ;INDF;FEM;PL	N;NOM;DEF;SG
aventura	المغامرة	aventură	مُغَامَرَة	N;DEF;FEM;SG	N;NOM;DEF;SG
aventura	مغامرات	aventură	مغامرات	N;DEF;FEM;SG	N;NOM;INDF;PL
aventura	مغامرة	aventură	مُغَامَرَة	N;DEF;FEM;SG	N;NOM;INDF;SG
aventura	المغامرة	aventură	مُغَامَرَة	N;DEF;FEM;SG	N;NOM;DEF;SG
aventura	مغامرات	aventură	مغامرات	N;DEF;FEM;SG	N;NOM;INDF;PL
aventura	مغامرة	aventură	مُغَامَرَة	N;DEF;FEM;SG	N;NOM;INDF;SG
gri	رمادية	gri	رَمَادِيّ		ADJ;NOM;INDF;FEM;SG
gri	الرمادي	gri	رَمَادِيّ		
gri	جراي	gri	جراي		
gri	رمادي	gri	رمادي		
gri	غراي	gri	غِرَاي		
gri	رمادي	gri	رمادي		
imdb	imdb	imdb	مَكَّث	N;INDF;MASC;SG	
producatori	المنتجون	producator	مُنتِج	N;INDF;MASC;PL	N;NOM;DEF;PL
producatori	منتجين	producator	مُنتِج	N;INDF;MASC;PL	ADJ;NOM;INDF;MASC;PL
producatori	المنتجين	producator	مُنتِج	N;INDF;MASC;PL	N;NOM;DEF;PL
producatori	المصنعين	producator	مُصَنِّع	N;INDF;MASC;PL	N;NOM;DEF;PL
gratuit	f	gratuit	!	ADJ;INDF;MASC;SG	
gratuit	حر	gratuit	حُرّ	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
proiectele	المشروعات	proiect	مَشرُوع	N;DEF;FEM;PL	N;NOM;DEF;PL
proiectele	المشاريع	proiect	مَشرُوع	N;DEF;FEM;PL	N;NOM;DEF;PL
proiectele	مشاريع	proiect	مَشرُوع	N;DEF;FEM;PL	N;NOM;INDF;PL
proiectele	مشروعات	proiect	مَشرُوع	N;DEF;FEM;PL	N;NOM;INDF;PL
versailles	فيرساي	versailles	فَيرَسَاي	N;INDF;MASC;SG	
versailles	فرساي	versailles	فَرس	N;INDF;MASC;SG	
floarea	الزهرة	floare	زُهرَة	N;DEF;FEM;SG	N;NOM;DEF;SG
floarea	وردة	floare	وَردَة	N;DEF;FEM;SG	N;NOM;INDF;SG
floarea	زهرة	floare	زُهرَة	N;DEF;FEM;SG	N;NOM;INDF;SG
terry	تيري	terry	تِيرِي	PROPN	
viziune	رؤية	viziune	رُؤيَة	N;INDF;FEM;SG	N;NOM;INDF;SG
viziune	الرؤية	viziune	رُؤيَة	N;INDF;FEM;SG	N;NOM;DEF;SG
viziune	رؤيا	viziune	رؤيا	N;INDF;FEM;SG	
partidele	حفلات	partid	حَفلَة	N;DEF;FEM;PL	N;NOM;INDF;PL
partidele	اطراف	partid	طَرَف	N;DEF;FEM;PL	N;NOM;INDF;PL
partidele	الاطراف	partid	طَرَف	N;DEF;FEM;PL	N;NOM;DEF;PL
partidele	الحفلات	partid	حَفلَة	N;DEF;FEM;PL	N;NOM;DEF;PL
partidele	الاحزاب	partid	حِزب	N;DEF;FEM;PL	N;NOM;DEF;PL
partidele	احزاب	partid	حِزب	N;DEF;FEM;PL	N;NOM;INDF;PL
catalonia	كاتالونيا	catalonie	كاتالونيا	N;DEF;FEM;SG	
profesie	المهنة	profesie	مُهَنِّئ	N;INDF;FEM;SG	N;NOM;DEF;SG
profesie	مهنة	profesie	مِهنَة	N;INDF;FEM;SG	N;NOM;INDF;SG
tablouri	اللوحات	tablou	لَوحَة	N;INDF;FEM;PL	N;NOM;DEF;PL
dean	دين	dean	دِين	PROPN	N;NOM;INDF;SG
dean	العميد	dean	عَمِيد	PROPN	N;NOM;DEF;SG
dean	عميد	dean	عَمِيد	PROPN	N;NOM;INDF;SG
zagreb	زغرب	zagreb	زَغرَب	N;INDF;MASC;SG	
exemplul	مثال	exemplu	مِثَال	N;DEF;MASC;SG	N;NOM;INDF;SG
exemplul	المثال	exemplu	مِثَال	N;DEF;MASC;SG	N;NOM;DEF;SG
magnolia	ماغنوليا	magnolie	ماغنوليا	N;DEF;FEM;SG	
informare	احاطة	informare	إِحَاطَة	N;INDF;FEM;SG	N;NOM;INDF;SG
bere	بيرة	bere	بِيرَة	N;INDF;FEM;SG	N;NOM;INDF;SG
bere	الجعة	bere	جُعَّة	N;INDF;FEM;SG	N;NOM;DEF;SG
bere	جعة	bere	جُعَّة	N;INDF;FEM;SG	
bere	البيرة	bere	بِيرَة	N;INDF;FEM;SG	N;NOM;DEF;SG
solicitat	المطلوب	solicita	مَطلُوب	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
mandatul	تفويض	mandat	تَفوِيض	N;DEF;MASC;SG	N;NOM;INDF;SG
mandatul	الولاية	mandat	وِلَايَة	N;DEF;MASC;SG	N;NOM;DEF;SG
cape	العباءة	cape	عِبَاءَة	N;INDF;MASC;SG	N;NOM;DEF;SG
cape	الراس	cape	رَأس	N;INDF;MASC;SG	N;NOM;DEF;SG
expert	الخبير	expert	خَبِير	N;INDF;MASC;SG	N;NOM;DEF;SG
expert	خبيرة	expert	خَبِيرَة	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
expert	الخبيرة	expert	خَبِيرَة	N;INDF;MASC;SG	N;NOM;DEF;SG
zahar	السكروز	zahar	سُكرُوز	N;INDF;MASC;SG	N;NOM;DEF;SG
zahar	السكر	zahar	سُكَّر	N;INDF;MASC;SG	N;NOM;DEF;SG
zahar	السكر	zahar	سُكَّر	N;INDF;MASC;SG	N;NOM;DEF;SG
calugar	الراهب	calugar	رَاهِب	N;INDF;MASC;SG	
calugar	مونك	calugar	مونك	N;INDF;MASC;SG	
calugar	monk	calugar	مَحَثّ	N;INDF;MASC;SG	
calugar	الراهب	calugar	رَاهِب	N;INDF;MASC;SG	
calugar	مونك	calugar	مونك	N;INDF;MASC;SG	
calugar	monk	calugar	مَحَثّ	N;INDF;MASC;SG	
scandal	الفضيحة	scandal	فَضِيح	N;INDF;MASC;SG	N;NOM;DEF;SG
digitala	رقمية	digitală	رَقَمِيّ	N;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
digitala	رقمي	digitală	رَقَمِيّ	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG
mentiune	المصطلح	mentiune	المصطلح	N;INDF;FEM;SG	N;NOM;DEF;SG
mentiune	مصطلح	mentiune	مُصطَلَح	N;INDF;FEM;SG	N;NOM;INDF;SG
fals	مزيف	fals	مَزِيف	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
clement	كليمان	clement	كليمان	PROPN	
clement	كليمنت	clement	كليمنت	PROPN	
liberi	مجانا	liber	مَجَّان	ADJ;INDF;MASC;PL	ADJ;ACC;INDF;MASC;SG
liberi	حرة	liber	حُرّ	ADJ;INDF;MASC;PL	ADJ;NOM;INDF;FEM;SG
liberi	مجاني	liber	مَجَّانِيّ	ADJ;INDF;MASC;PL	ADJ;NOM;INDF;MASC;SG
liberi	f	liber	!	ADJ;INDF;MASC;PL	
liberi	حر	liber	حُرّ	ADJ;INDF;MASC;PL	N;NOM;INDF;SG
amintirea	الذاكرة	amintire	الذاكرة	N;DEF;FEM;SG	N;NOM;DEF;SG
amintirea	الذكرى	amintire	ذِكرَى	N;DEF;FEM;SG	N;NOM;DEF;SG
amintirea	ذاكرة	amintire	ذَاكِرَة	N;DEF;FEM;SG	N;NOM;INDF;SG
amintirea	ذكرى	amintire	ذِكرَى	N;DEF;FEM;SG	N;NOM;INDF;SG
medicamente	العقاقير	medicament	عَقَّار	N;INDF;FEM;PL	N;NOM;DEF;PL
medicamente	المخدرات	medicament	مُخَدِّر	N;INDF;FEM;PL	N;NOM;DEF;PL
medicamente	الادوية	medicament	دَوَاء	N;INDF;FEM;PL	N;NOM;DEF;PL
intrebat	سالت	intreba	سَال	N;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
intrebat	سالت	intreba	سَال	N;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
stari	الولايات	stare	وِلَايَة	N;INDF;FEM;PL	N;NOM;DEF;PL
stari	الدول	stare	دَولَة	N;INDF;FEM;PL	N;NOM;DEF;PL
colaborator	متعاون	colaborator	مُتَعَاوِن	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
colaborator	المساهم	colaborator	مُسَاهِم	N;INDF;MASC;SG	N;NOM;DEF;SG
opiniile	اراء	opinie	رَأي	N;DEF;FEM;PL	N;NOM;INDF;PL
opiniile	الاراء	opinie	رَأي	N;DEF;FEM;PL	N;NOM;DEF;PL
lunar	الشهري	lunar	شَهرِيّ	ADJ;INDF;MASC;SG	
lunar	الشهرية	lunar	شَهرِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
omenirii	البشرية	omenire	بَشَرِيّ	N;DEF;FEM;SG	ADJ;NOM;DEF;FEM;SG
celulele	الخلايا	celulă	خَلِيَّة	N;DEF;FEM;PL	N;NOM;DEF;PL
celulele	الزنزانات	celulă	زِنزَان	N;DEF;FEM;PL	N;NOM;DEF;PL
celulele	خلايا	celulă	خَلِيَّة	N;DEF;FEM;PL	N;NOM;INDF;PL
short	قصيرة	short	قَصِير	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
short	القصير	short	قَصِير	N;INDF;MASC;SG	
short	قصير	short	قَصِير	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
short	شورت	short	شورت	N;INDF;MASC;SG	
baron	البارون	baron	بَارُون	N;INDF;MASC;SG	
baron	بارون	baron	بَارُون	N;INDF;MASC;SG	
atelier	الورشة	atelier	وَرشَة	N;INDF;MASC;SG	N;NOM;DEF;SG
barry	باري	barry	باري	PROPN	
mercur	الزئبق	mercur	زَئبَق	N;INDF;MASC;SG	N;NOM;DEF;SG
tun	المدفع	tun	مُدَفِّع	N;INDF;MASC;SG	N;NOM;DEF;SG
cresc	ينمو	crește	نَمَا	V;IND;PL;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
cresc	تنمو	crește	نَمَا	V;IND;PL;3;PRS;FIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
concluzie	الخلاصة	concluzie	خَلَاصَة	N;INDF;FEM;SG	N;NOM;DEF;SG
concluzie	خاتمة	concluzie	خاتمة	N;INDF;FEM;SG	N;NOM;INDF;SG
concluzie	الخاتمة	concluzie	خَاتِم	N;INDF;FEM;SG	N;NOM;DEF;SG
concluzie	الختام	concluzie	خِتَام	N;INDF;FEM;SG	N;NOM;DEF;SG
