категория	kategorien	категория	kategori	N;INDF;FEM;SG	N;DEF;MASC;SG
копенхаген	københavn	копенхаген	københavn	N;DEF;MASC;SG	N;INDF;MASC;SG
копенхаген	københavns	копенхаген	københavns	N;DEF;MASC;SG	N;INDF;MASC;SG
селяни	landsbyboerne	селянин	landsbyboerne	N;INDF;MASC;PL	N;INDF;NEUT;SG
селяни	bøndene	селянин	bonde	N;INDF;MASC;PL	N;DEF;MASC;PL
извършено	utført	извърша	utføre	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
извършено	engasjert	извърша	engasjere	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
извършено	begått	извърша	begå	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;NEUT;SG
извършено	forpliktet	извърша	forplikt	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	N;DEF;NEUT;SG
скулптура	skulpturen	скулптура	skulptur	N;INDF;FEM;SG	N;DEF;MASC;SG
поляна	plenen	поляна	plen	N;INDF;FEM;SG	N;DEF;MASC;SG
поляна	engen	поляна	engen	N;INDF;FEM;SG	PROPN
поляна	glade	поляна	glad	N;INDF;FEM;SG	ADJ;PL
хол	hall	хол	hall	PROPN;INDF;FEM;SG	N;INDF;MASC;SG
пета	peta	пети	pete	ADJ;INDF;FEM;SG	PROPN
пета	hæl	пети	hæl	ADJ;INDF;FEM;SG	N;INDF;MASC;SG
пета	hælen	пети	hæl	ADJ;INDF;FEM;SG	N;DEF;MASC;SG
пета	femte	пети	femte	ADJ;INDF;FEM;SG	ADJ;DEF;SG
пета	fifth	пети	fifth	ADJ;INDF;FEM;SG	N
формации	formasjoner	формация	formasjon	N;INDF;FEM;PL	N;INDF;MASC;SG
бестселъри	bestselgende	бестселър	bestselgende	N;INDF;MASC;PL	N;INDF;MASC;SG
обстоятелства	omstendighetene	обстоятелство	omstendighet	N;INDF;NEUT;PL	N;DEF;FEM;PL
обстоятелства	omstendighet	обстоятелство	omstendighet	N;INDF;NEUT;PL	N;INDF;FEM;SG
дар	gaven	дар	gave	N;INDF;MASC;SG	N;DEF;MASC;SG
супер	kjempebra	супер	kjempebr	ADV	N;INDF;MASC;SG
супер	heftig	супер	heftig	ADV	ADJ;INDF;NEUT;SG
супер	rått	супер	rå	ADV	ADJ;INDF;NEUT;SG
супер	supert	супер	super	ADV	ADJ;INDF;NEUT;SG
супер	super	супер	super	ADV	ADJ;INDF;SG
приятелка	kjæresten	приятелка	kjæreste	N;INDF;FEM;SG	N;DEF;MASC;SG
приятелка	vennen	приятелка	venn	N;INDF;FEM;SG	N;DEF;MASC;SG
крак	foten	крак	fot	N;INDF;MASC;SG	N;DEF;MASC;SG
крак	benet	крак	ben	N;INDF;MASC;SG	N;DEF;NEUT;SG
крак	beinet	крак	bein	N;INDF;MASC;SG	N;DEF;NEUT;SG
пътешествие	reisen	пътешествие	reis	N;INDF;NEUT;SG	N;DEF;MASC;SG
пътешествие	turen	пътешествие	tur	N;INDF;NEUT;SG	N;DEF;MASC;SG
минерали	mineral	минерал	mineral	N;INDF;MASC;PL	N;INDF;NEUT;SG
румелия	rumelia	румел	rumelium	N;DEF;FEM;SG	N;INDF;NEUT;SG
марката	merke	марка	merke	N;DEF;FEM;SG	N;INDF;NEUT;SG
марката	brand	марка	brand	N;DEF;FEM;SG	N;INDF;NEUT;SG
марката	merkevare	марка	merkevare	N;DEF;FEM;SG	N;INDF;MASC;SG
кафяви	brown	кафяв	brown	ADJ;INDF;PL	N;INDF;MASC;SG
кафяви	brunt	кафяв	brun	ADJ;INDF;PL	ADJ;INDF;NEUT;SG
кафяви	brun	кафяв	brun	ADJ;INDF;PL	ADJ;INDF;SG
пазари	markeder	пазар	marked	N;INDF;MASC;PL	N;INDF;MASC;SG
интересно	interresant	интересно	interresant	ADV	N;INDF;MASC;SG
интересно	interessante	интересно	interessant	ADV	ADJ;PL
интересно	interessant	интересно	interessant	ADV	ADJ;INDF;NEUT;SG
успешна	vellykket	успешен	vellykk	ADJ;INDF;FEM;SG	N;DEF;NEUT;SG
успешна	vellykkede	успешен	vellykkede	ADJ;INDF;FEM;SG	N;INDF;MASC;SG
алабама	alabama	алабама	alabama	N;DEF;MASC;SG	PROPN
професионално	profesjonell	професионално	profesjonell	ADV	ADJ;INDF;SG
професионално	profesjonelle	професионално	profesjonell	ADV	ADJ;PL
професионално	profesjonelt	професионално	profesjonell	ADV	ADJ;INDF;NEUT;SG
джамията	moské	джамия	moské	N;DEF;FEM;SG	N;INDF;MASC;SG
колега	medarbeider	колега	medarbeide	N;INDF;MASC;SG	N;INDF;NEUT;PL
разследване	etterforsker	разследване	etterforske	N;INDF;NEUT;SG	N;INDF;FEM;PL
разследване	undersøker	разследване	undersøke	N;INDF;NEUT;SG	V;IND;PRS;FIN
роднина	relativ	роднина	relativ	N;INDF;MASC;SG	ADJ;INDF;NEUT;SG
роднина	relativt	роднина	relativ	N;INDF;MASC;SG	ADJ;INDF;NEUT;SG
роднина	relative	роднина	relativ	N;INDF;MASC;SG	ADJ;PL
долен	senk	долен	senk	ADJ;INDF;MASC;SG	N;INDF;NEUT;SG
долен	nedre	долен	nedre	ADJ;INDF;MASC;SG	ADJ;CMPR
долен	lavere	долен	lavere	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
никифор	nikeforos	никифор	nikeforos	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
магазини	butikkene	магазин	butikke	N;INDF;MASC;PL	N;DEF;FEM;PL
взети	tatt	взема	ta	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
индивиди	enkeltindivider	индивид	enkeltindivid	N;INDF;MASC;PL	N;INDF;MASC;SG
индивиди	individer	индивид	individ	N;INDF;MASC;PL	N;INDF;NEUT;SG
британия	storbritannia	британие	storbritanni	PROPN;INDF;FEM;SG	N;INDF;MASC;SG
британия	britannia	британие	britanni	PROPN;INDF;FEM;SG	N;INDF;MASC;SG
забрана	forby	забрана	forby	N;INDF;FEM;SG	V;NFIN
забрана	forbudstiden	забрана	forbudstid	N;INDF;FEM;SG	N;DEF;MASC;SG
носа	nese	нос	nese	N;DEF;MASC;SG	N;INDF;MASC;SG
носа	nesa	нос	nesa	N;DEF;MASC;SG	N;INDF;MASC;SG
богатство	rikdommer	богатство	rikdom	N;INDF;NEUT;SG	N;INDF;MASC;PL
секст	sextus	секст	sextus	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
монархия	monarkiet	монархия	monarki	N;INDF;FEM;SG	N;DEF;NEUT;SG
метални	metallic	метален	metallic	ADJ;INDF;PL	N;INDF;MASC;SG
гроб	graven	гроб	grav	N;INDF;MASC;SG	N;DEF;MASC;SG
гроб	graven	гроб	grav	N;INDF;MASC;SG	N;DEF;MASC;SG
гроб	grava	гроб	grav	N;INDF;MASC;SG	N;DEF;FEM;SG
техническа	tekniske	технически	teknisk	ADJ;INDF;FEM;SG	ADJ;PL
врагове	fiende	враг	fiende	N;INDF;MASC;PL	N;INDF;MASC;SG
врагове	fiender	враг	fiende	N;INDF;MASC;PL	N;INDF;MASC;SG
кале	kalle	кале	kalle	N;INDF;NEUT;SG	V;NFIN
дрезден	dresden	дрезден	dresd	PROPN;INDF;MASC;SG	N;DEF;MASC;SG
обяви	kunngjøre	обявя-(се)	kunngjøre	V;PFV;IND;SG;3;PST;FIN;ACT	N;INDF;MASC;SG
обяви	kunngjør	обявя-(се)	kunngjør	V;PFV;IND;SG;3;PST;FIN;ACT	N;INDF;MASC;SG
обяви	erklærer	обявя-(се)	erklære	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;PRS;FIN
обяви	annonsert	обявя-(се)	annonsere	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;INDF;SG;V.PTCP
обяви	kunngjort	обявя-(се)	kunngjere	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;INDF;NEUT;SG;V.PTCP
обяви	kunngjør	обявя-(се)	kunngjør	V;PFV;IND;SG;3;PST;FIN;ACT	N;INDF;MASC;SG
ани	ani	ани	ani	PROPN;INDF;FEM;SG	N
ани	annie	ани	anni	PROPN;INDF;FEM;SG	N;INDF;MASC;SG
гробницата	grav	гробница	grav	N;DEF;FEM;SG	N;INDF;MASC;SG
сини	blå	син	blå	ADJ;INDF;PL	ADJ;INDF;SG
сини	blue	син	blu	ADJ;INDF;PL	N;INDF;MASC;SG
сини	blått	син	blå	ADJ;INDF;PL	ADJ;INDF;NEUT;SG
съмнение	tviler	съмнение	tvile	N;INDF;NEUT;SG	N;INDF;FEM;PL
лети	fly	летя	fly	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;NEUT;SG
лети	flue	летя	fluge	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;MASC;SG
лети	fluer	летя	flu	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
лети	flying	летя	flying	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;SG
лети	flyging	летя	flyging	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;SG
драматурзи	dramatikere	драматург	dramatikere	N;INDF;MASC;PL	N;INDF;MASC;SG
мечове	sverd	меч	sverd	N;INDF;MASC;PL	N;INDF;NEUT;SG
андрю	andrew	андрю	andrew	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
изложение	utstillingen	изложение	utstilling	N;INDF;NEUT;SG	N;DEF;MASC;SG
полска	polsk	полски	polsk	ADJ;INDF;FEM;SG	N;INDF;MASC;SG
петна	plett	петна	plett	N;INDF;NEUT;PL	N;INDF;MASC;SG
петна	flekk	петна	flekk	N;INDF;NEUT;PL	N;INDF;MASC;SG
бита	slått	бия-(се)	slå	N;INDF;NEUT;PL	ADJ;INDF;NEUT;SG;V.PTCP
бита	pisket	бия-(се)	piske	N;INDF;NEUT;PL	N;DEF;NEUT;SG
конкретни	spesifikk	конкретен	spesifikk	ADJ;INDF;PL	N;INDF;MASC;SG
конкретни	spesifikt	конкретен	spesifikk	ADJ;INDF;PL	ADJ;INDF;NEUT;SG
конкретни	konkret	конкретен	konkret	ADJ;INDF;PL	ADJ;INDF;NEUT;SG
конкретни	betong	конкретен	betong	ADJ;INDF;PL	N;INDF;MASC;SG
трилъри	thrillere	трилър	thrillere	N;INDF;MASC;PL	V;NFIN
лагери	leirene	лагер	leire	N;INDF;MASC;PL	N;DEF;FEM;PL
напитки	drinks	напитка	drinks	N;INDF;FEM;PL	N;INDF;MASC;SG
дийн	dekanus	дийн	dekanus	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
дийн	dean	дийн	dean	PROPN;INDF;MASC;SG	PROPN
декларация	erklæringen	декларация	erklæring	N;INDF;FEM;SG	N;DEF;MASC;SG
възстанови	gjenopprett	възстановя-(се)	gjenopprett	V;PFV;IMP;SG;2;FIN	N;INDF;MASC;SG
редактира	redigert	редактирам	redigere	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;INDF;SG;V.PTCP
редактира	redigerte	редактирам	redigere	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;PL;V.PTCP
океани	havene	океаня	have	N;INDF;MASC;PL	N;DEF;FEM;PL
океани	hav	океаня	hav	N;INDF;MASC;PL	N;INDF;NEUT;SG
коледа	jula	коледа	jul	N;INDF;FEM;SG	N;DEF;FEM;SG
коледа	julen	коледа	jul	N;INDF;FEM;SG	N;DEF;MASC;SG
аляска	alaska	аляска	alaske	N;INDF;FEM;SG	N;DEF;FEM;SG
хубаво	fin	хубаво	fin	ADV	ADJ;INDF;SG
хубаво	fint	хубаво	fin	ADV	ADJ;INDF;NEUT;SG
хубаво	fine	хубаво	fin	ADV	ADJ;PL
ограничена	limited	огранича-(се)	limited	V;PFV;INDF;FEM;SG;V.PTCP;PASS	N;INDF;MASC;SG
ограничена	begrenset	огранича-(се)	begrens	V;PFV;INDF;FEM;SG;V.PTCP;PASS	N;DEF;NEUT;SG
ограничена	begrenset	огранича-(се)	begrens	V;PFV;INDF;FEM;SG;V.PTCP;PASS	N;DEF;NEUT;SG
каменна	stone	каменен	ston	ADJ;INDF;FEM;SG	PROPN
офис	kontoret	офис	kontor	N;INDF;MASC;SG	N;DEF;NEUT;SG
газове	bensin	газ	bensin	N;INDF;MASC;PL	N;INDF;MASC;SG
газове	gass	газ	gass	N;INDF;MASC;PL	N;INDF;MASC;SG
участвали	deltatt	участвам	delta	V;IPFV;INDF;PL;PST;V.PTCP;ACT	ADJ;INDF;NEUT;SG;V.PTCP
координати	koordinatene	координат	koordinat	N;INDF;MASC;PL	N;DEF;FEM;PL
координати	koordinater	координат	koordinater	N;INDF;MASC;PL	N;INDF;MASC;SG
резултата	resultat	резултат	resultat	N;DEF;MASC;SG	N;INDF;NEUT;SG
достъпни	tilgjengelig	достъпен	tilgjengelig	ADJ;INDF;PL	ADJ;INDF;NEUT;SG
достъпни	rimelig	достъпен	rimelig	ADJ;INDF;PL	ADJ;INDF;NEUT;SG
финансиране	finansierer	финансиране	finansiere	N;INDF;NEUT;SG	V;IND;PRS;FIN
финансиране	bevilgninger	финансиране	bevilgninger	N;INDF;NEUT;SG	N;INDF;FEM;PL
покрита	dekkes	покрия-(се)	dekkes	V;PFV;INDF;FEM;SG;V.PTCP;PASS	N;INDF;MASC;SG
покрита	dekket	покрия-(се)	dekk	V;PFV;INDF;FEM;SG;V.PTCP;PASS	N;DEF;NEUT;SG
открие	oppdager	открия-(се)	oppdage	V;PFV;IMP;SG;2;PST;FIN	V;IND;PRS;FIN
открие	oppdag	открия-(се)	oppdag	V;PFV;IMP;SG;2;PST;FIN	N;INDF;NEUT;SG
раздели	deler	разделя-(се)	del	V;PFV;IMP;SG;2;FIN	N;INDF;MASC;PL
раздели	seksjon	разделя-(се)	seksjon	V;PFV;IMP;SG;2;FIN	N;INDF;MASC;SG
раздели	seksjoner	разделя-(се)	seksjon	V;PFV;IMP;SG;2;FIN	N;INDF;MASC;SG
раздели	splitt	разделя-(се)	splitt	V;PFV;IMP;SG;2;FIN	N;INDF;NEUT;SG
паул	paulus	паул	paulus	PROPN;INDF;MASC;SG	N;MASC
паул	paul	паул	paul	PROPN;INDF;MASC;SG	N;MASC
китайска	kinesere	китайски	kinesere	ADJ;INDF;FEM;SG	N;INDF;FEM;SG
белиз	belize	белиз	belize	PROPN;INDF;FEM;SG	N;INDF;FEM;SG
отличен	ypperlig	отличен	ypperlig	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
отличен	glimrende	отличен	glimrende	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
отличен	utmerket	отличен	utmerk	ADJ;INDF;MASC;SG	N;DEF;NEUT;SG
отличен	excellent	отличен	excellent	ADJ;INDF;MASC;SG	N;INDF
седми	sjuende	седми	sjuende	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
седми	seventh	седми	seventh	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
седми	syvende	седми	syvende	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
фасо	faso	фасо	faso	PROPN;INDF;MASC;SG	N
хърватска	kroatia	хърватска	kroati	ADJ;INDF;FEM;SG	N;DEF;NEUT;PL
причинява	formål	причинявам	formål	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;NEUT;SG
причинява	forårsaker	причинявам	forårsak	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
причинява	saker	причинявам	sak	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
причинява	årsaker	причинявам	årsak	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;FEM;PL
продажби	salget	продажба	salg	N;INDF;FEM;PL	N;DEF;NEUT;SG
продажби	salg	продажба	salg	N;INDF;FEM;PL	N;INDF;NEUT;SG
оценки	anslag	оценка	anslag	N;INDF;FEM;PL	N;INDF;NEUT;SG
оценки	karakterer	оценка	karaktere	N;INDF;FEM;PL	V;IND;PRS;FIN
оценки	karakterene	оценка	karaktere	N;INDF;FEM;PL	N;DEF;MASC;PL
съзнанието	bevissthet	съзнание	bevissthet	N;DEF;NEUT;SG	ADJ;INDF;NEUT;SG
паралелно	parallell	паралелно	parallell	ADV	ADJ;INDF;SG
възстановен	gjenoppbygd	възстановя-(се)	gjenoppbygd	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
възстановен	gjenopprettet	възстановя-(се)	gjenopprett	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;DEF;NEUT;SG
възстановен	funnet	възстановя-(се)	finne	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;DEF;NEUT;SG
възстановен	innhentet	възстановя-(се)	innhent	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;DEF;NEUT;SG
възстановен	gjenopprettet	възстановя-(се)	gjenopprett	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N;DEF;NEUT;SG
възстановен	restaurert	възстановя-(се)	restaurere	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
часове	åpningstidene	час	åpningstid	N;INDF;MASC;PL	N;DEF;FEM;PL
часове	åpningstid	час	åpningstid	N;INDF;MASC;PL	N;INDF;FEM;SG
участъци	divisjoner	участък	divisjon	N;INDF;MASC;PL	N;INDF;MASC;SG
участъци	seksjon	участък	seksjon	N;INDF;MASC;PL	N;INDF;MASC;SG
участъци	seksjoner	участък	seksjon	N;INDF;MASC;PL	N;INDF;MASC;SG
тъмно	dark	тъмно	dark	ADV	N;INDF;SG
тъмно	mørk	тъмно	mørk	ADV	ADJ;INDF;SG
тъмно	mørkt	тъмно	mørk	ADV	ADJ;INDF;NEUT;SG
тъмно	mørke	тъмно	mørk	ADV	ADJ;PL
прокурор	anklageren	прокурор	anklager	N;INDF;MASC;SG	N;DEF;MASC;SG
ограничени	limited	огранича-(се)	limited	V;PFV;INDF;PL;V.PTCP;PASS	N;INDF;MASC;SG
ограничени	begrenset	огранича-(се)	begrens	V;PFV;INDF;PL;V.PTCP;PASS	N;DEF;NEUT;SG
ограничени	begrenset	огранича-(се)	begrens	V;PFV;INDF;PL;V.PTCP;PASS	N;DEF;NEUT;SG
финансов	økonomiske	финансов	økonomisk	ADJ;INDF;MASC;SG	ADJ;PL
стаи	rom	стая	rom	N;INDF;FEM;PL	N;INDF;NEUT;SG
настояще	presentere	настояще	presentere	N;INDF;NEUT;SG	V;NFIN
същност	essensen	същност	essens	N;INDF;FEM;SG	N;DEF;MASC;SG
същност	essens	същност	essens	N;INDF;FEM;SG	N;GEN;DEF;MASC;SG
анастас	anastas	анастас	anast	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
хаус	huset	хаус	hus	N;INDF;MASC;SG	N;DEF;NEUT;SG
селскостопански	landbruks	селскостопански	landbruks	ADJ;INDF;MASC;SG	N;INDF;MASC;SG
иън	lan	иън	lan	PROPN;INDF;MASC;SG	N
иън	ian	иън	ian	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
иън	lan	иън	lan	PROPN;INDF;MASC;SG	N
иън	ian	иън	ian	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
претенции	påstår	претенция	påstå	N;INDF;FEM;PL	V;IND;PRS;FIN
претенции	hevder	претенция	hevde	N;INDF;FEM;PL	V;IND;PRS;FIN
претенции	påstander	претенция	påstand	N;INDF;FEM;PL	N;INDF;FEM;SG
изход	utfallet	изход	utfall	N;INDF;MASC;SG	N;DEF;NEUT;SG
поръчка	bestille	поръчка	bestille	N;INDF;FEM;SG	V;NFIN
ема	emma	еми	emma	PROPN;INDF;FEM;SG	N;INDF;FEM;SG
греъм	graeme	греъм	graeme	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
греъм	graham	греъм	graham	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
далечни	fjernt	далечен	fjern	ADJ;INDF;PL	ADJ;INDF;NEUT;SG
далечни	fjern	далечен	fjern	ADJ;INDF;PL	ADJ;INDF;SG
традиционни	tradisjonelt	традиционен	tradisjonell	ADJ;INDF;PL	ADJ;INDF;NEUT;SG
традиционни	tradisjonell	традиционен	tradisjonell	ADJ;INDF;PL	ADJ;INDF;SG
спектър	spekteret	спектър	spekter	N;INDF;MASC;SG	N;DEF;NEUT;SG
сула	sulla	сула	sulle	N;DEF;MASC;SG	N;INDF;MASC;SG
янко	janko	янко	janko	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
плюс	plus	плюс	plus	ADV	N;INDF;NEUT;SG
плюс	pluss	плюс	pluss	ADV	N;INDF;NEUT;SG
франсиско	francisco	франсиско	francisco	PROPN;INDF;MASC;SG	N
състезатели	deltagerne	състезател	deltagerne	N;INDF;MASC;PL	N;INDF;MASC;SG
състезатели	førere	състезател	førere	N;INDF;MASC;PL	N;INDF;NEUT;SG
йоанис	ioannis	йоанис	ioannis	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
звучи	høres	звуча	høre	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INDF;SG
ниш	nis	ниш	nis	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
ниш	nish	ниш	nish	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
зелено	grønn	зелено	grønn	ADV	N;INDF;MASC;SG
зелено	green	зелено	grenne	ADV	N;DEF;MASC;SG
зелено	grønt	зелено	grøn	ADV	ADJ;INDF;NEUT;SG
зелено	grønne	зелено	grønne	ADV	ADJ;PL
осло	oslo	осло	oslo	PROPN;INDF;MASC;SG	PROPN
намали	reduser	намаля	redus	V;PFV;IMP;SG;2;FIN	N;INDF;FEM;SG
рико	rico	рико	rico	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
екран	skjermen	екран	skjerme	N;INDF;MASC;SG	N;DEF;MASC;SG
зеленчуци	grønnsak	зеленчук	grønnsak	N;INDF;MASC;PL	N;INDF;FEM;SG
истина	ekte	истина	ekte	N;INDF;FEM;SG	ADJ;INDF;NEUT;SG
истина	sant	истина	sann	N;INDF;FEM;SG	ADJ;INDF;NEUT;SG
истина	sanne	истина	sann	N;INDF;FEM;SG	ADJ;PL
обектите	gjenstander	обект	gjenstand	N;DEF;MASC;PL	N;INDF;MASC;PL
обектите	objekter	обект	objekter	N;DEF;MASC;PL	N;INDF;FEM;PL
обектите	elementer	обект	elementer	N;DEF;MASC;PL	N;INDF;NEUT;PL
забранено	forbudte	забраня	forbude	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;PL;V.PTCP
забранено	forbudt	забраня	forbude	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;NEUT;SG
забранено	forbudt	забраня	forbude	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;NEUT;SG
забранено	forbudte	забраня	forbude	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;PL;V.PTCP
забранено	bannlyst	забраня	bannlyse	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
забранено	utestengt	забраня	utestengje	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;NEUT;SG
забранено	forbudt	забраня	forbude	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;INDF;NEUT;SG
забранено	forbød	забраня	forbød	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	N;INDF;MASC;SG
крас	crassus	крас	crassus	PROPN;INDF;MASC;SG	N
архипелаг	skjærgård	архипелаг	skjærgård	N;DEF;MASC;SG	N;INDF;NEUT;SG
изменение	tillegget	изменение	tillegg	N;INDF;NEUT;SG	N;DEF;NEUT;SG
посочени	spesifisert	посоча	spesifisere	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;SG;V.PTCP
посочени	oppgitt	посоча	oppgi	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;INDF;NEUT;SG;V.PTCP
посочени	angitte	посоча	angitte	V;PFV;INDF;PL;V.PTCP;PASS	N;INDF;NEUT;SG
посочени	angitt	посоча	angitt	V;PFV;INDF;PL;V.PTCP;PASS	N;INDF;MASC;SG
мур	moore	мур	moore	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
тенеси	tennessee	тенес	tennessee	PROPN;INDF;MASC;SG	N;INDF;NEUT;SG
хитове	fulltreffere	хит	fulltreffere	N;INDF;MASC;PL	N;INDF;MASC;SG
хитове	hits	хит	hits	N;INDF;MASC;PL	N;INDF;NEUT;SG
привърженик	supporter	привърженик	supporter	N;INDF;MASC;SG	N;INDF;FEM;PL
привърженик	tilhenger	привърженик	tilhenger	N;INDF;MASC;SG	V;IND;PRS;FIN
дпс	mrf	дпс	mrf	PROPN;INDF;NEUT;SG	N;INDF;MASC;SG
дпс	dps	дпс	dp	PROPN;INDF;NEUT;SG	N;INDF;NEUT;SG
дпс	dss	дпс	dss	PROPN;INDF;NEUT;SG	N;INDF;MASC;SG
монте	monte	монте	monte	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
разговор	samtalen	разговор	samtale	N;INDF;MASC;SG	N;DEF;MASC;SG
жанейро	janeiro	жанейро	janeiro	PROPN;INDF;MASC;SG	N;INDF;MASC;SG
маргарет	margaret	маргарет	margar	N;INDF;FEM;SG	N;DEF;NEUT;SG
