категория	kategorin	категория	kategori	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
племената	stammar	племя	stam	N;DEF;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
съкратено	förkortade	съкратено	förkortad	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
съкратено	förkortad	съкратено	förkortad	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
съкратено	förkortat	съкратено	förkorta	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
аргументи	argumentation	аргумент	argumentation	N;INDF;MASC;PL	N;NOM;INDF;MASC+FEM;SG
аргументи	gräl	аргумент	gräl	N;INDF;MASC;PL	N;NOM;INDF;NEUT;SG
лонг	långa	лонг	lång	PROPN;INDF;MASC;SG	ADJ;NOM;PL
лонг	långt	лонг	långt	PROPN;INDF;MASC;SG	ADV
лонг	lång	лонг	lång	PROPN;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
лонг	long	лонг	long	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
лонг	länge	лонг	länge	PROPN;INDF;MASC;SG	ADV
грийн	greene	грийн	greene	PROPN;INDF;MASC;SG	PROPN;NOM
грийн	gröna	грийн	grön	PROPN;INDF;MASC;SG	ADJ;NOM;PL
грийн	grön	грийн	grön	PROPN;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
грийн	grönt	грийн	grön	PROPN;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
грийн	green	грийн	gre	PROPN;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
парламентарни	parlamentarisk	парламентарен	parlamentarisk	ADJ;INDF;PL	ADJ;NOM;INDF;MASC+FEM;SG
отбелязани	märkta	отбележа	märka	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
маймуни	aporna	маймун	apa	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;PL
маймуни	apan	маймун	apan	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;SG
маймуни	apa	маймун	apa	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
маймуни	monkey	маймун	monkey	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
възстановена	återställd	възстановя-(се)	återställd	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
възстановена	återställt	възстановя-(се)	återställa	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
възстановена	ombyggda	възстановя-(се)	ombyggd	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
възстановена	återvunna	възстановя-(се)	återvunna	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL
слави	lovsång	славя-(се)	lovsång	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
слави	beröm	славя-(се)	beröm	PROPN;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
слави	prisa	славя-(се)	prisa	PROPN;INDF;MASC;SG	V;IMP;FIN;ACT
слави	lovord	славя-(се)	lovord	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
документални	dokumentärer	документален	dokumentär	ADJ;INDF;PL	N;NOM;INDF;MASC+FEM;PL
мигел	miguel	мигел	miguel	PROPN;INDF;MASC;SG	PROPN;NOM
познания	kunskap	познание	kunskap	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
познания	kännedom	познание	kännedom	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
познания	vetskap	познание	vetskap	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
бутан	bhutan	бутан	bhuta	N;INDF;MASC;SG	PROPN;NOM
императорът	kejsare	император	kejsare	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
пътници	passagerarna	пътник	passagerare	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
пътници	resande	пътник	resa	N;INDF;MASC;PL	N;NOM;INDF;NEUT;SG
прекъсва	avbröt	прекъсвам-(се)	avbröta	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PST;FIN;ACT
прекъсва	avbröts	прекъсвам-(се)	avbröta	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PST;FIN;PASS
прекъсва	avbruten	прекъсвам-(се)	avbruta	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
преведени	översatt	преведа	översätta	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
преведени	översatta	преведа	översätta	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
болницата	sjukhus	болница	sjukhus	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
степени	betyg	степен	betyg	N;INDF;MASC;PL	N;NOM;INDF;NEUT;SG
степени	grader	степен	grad	N;INDF;MASC;PL	N;NOM;INDF;MASC+FEM;SG
рождество	julen	рождество	jul	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
бруно	bruno	бруно	bruno	PROPN;INDF;MASC;SG	PROPN;NOM
хана	hannah	хана	hannah	N;INDF;FEM;SG	PROPN;NOM
хана	hanna	хана	hanna	N;INDF;FEM;SG	PROPN;NOM
хана	hana	хана	han	N;INDF;FEM;SG	PROPN;NOM
хана	hanna	хана	hanna	N;INDF;FEM;SG	PROPN;NOM
установени	fastställd	установя-(се)	fastställd	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
установени	etablerade	установя-(се)	etablera	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
установени	inrättad	установя-(се)	inrätta	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
установени	etablerad	установя-(се)	etablerad	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
установени	etablerat	установя-(се)	etablera	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
цени	priserna	цена	pris	N;INDF;FEM;PL	N;NOM;DEF;NEUT;PL
максимум	maximal	максимум	maximal	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
максимум	maximalt	максимум	maximal	N;INDF;MASC;SG	ADV
максимум	högsta	максимум	hög	N;INDF;MASC;SG	ADJ;NOM;DEF;RL
неизвестен	okända	неизвестен	okänd	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
боби	bobby	боба	bobby	N;INDF;MASC;SG	PROPN;NOM
оценява	bedöms	оценявам	bedöma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;PRS;FIN;PASS
айдахо	idaho	айдахо	idaho	PROPN;INDF;MASC;SG	PROPN;NOM
зима	vintern	зима	vinter	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
гърдите	kista	гръд	kista	N;DEF;FEM;PL	PROPN;NOM
гърдите	bröstkorg	гръд	bröstkorg	N;DEF;FEM;PL	N;NOM;INDF;NEUT;SG
гърдите	bröst	гръд	bröst	N;DEF;FEM;PL	N;NOM;INDF;NEUT;SG
гърдите	bröstet	гръд	bröst	N;DEF;FEM;PL	N;NOM;DEF;NEUT;SG
гърдите	bröst	гръд	bröst	N;DEF;FEM;PL	N;NOM;INDF;NEUT;SG
арестувани	arresteringar	арестувам	arrestering	V;PFV;INDF;PL;V.PTCP;PASS	N;NOM;INDF;MASC+FEM;PL
арестувани	gripanden	арестувам	gripande	V;PFV;INDF;PL;V.PTCP;PASS	N;NOM;INDF;NEUT;PL
арестувани	anhållen	арестувам	anhåll	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
арестувани	gripen	арестувам	grip	V;PFV;INDF;PL;V.PTCP;PASS	N;NOM;DEF;MASC+FEM;SG
арестувани	arresterad	арестувам	arrestera	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
арестувани	häktad	арестувам	häktad	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
арестувани	arresterade	арестувам	arrestera	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
мавриций	mauritius	мавриций	mauritius	N;INDF;FEM;PL	PROPN;NOM
техническо	teknisk	технически	teknisk	ADV	ADJ;NOM;INDF;MASC+FEM;SG
техническо	tekniska	технически	teknisk	ADV	ADJ;NOM;PL
лорънс	laurence	лорънс	laurence	PROPN;INDF;MASC;SG	PROPN;NOM
лорънс	lawrence	лорънс	lawrence	PROPN;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
сблъсък	effekter	сблъсък	effekt	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
ник	nick	ник	nick	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ник	smeknamn	ник	smeknamn	PROPN;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
подходяща	lämpliga	подходящ	lämplig	ADJ;INDF;FEM;SG	ADJ;NOM;PL
подходяща	lämpliga	подходящ	lämplig	ADJ;INDF;FEM;SG	ADJ;NOM;PL
мозъка	hjärna	мозък	hjärna	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
мозъка	brain	мозък	brain	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
оригинално	ursprungliga	оригинален	ursprunglig	ADV	ADJ;NOM;PL
оригинално	ursprungligt	оригинален	ursprunglig	ADV	ADJ;NOM;INDF;NEUT;SG
оригинално	originellt	оригинален	originell	ADV	ADJ;NOM;INDF;NEUT;SG
оригинално	original	оригинален	original	ADV	N;NOM;INDF;MASC+FEM;SG
оригинално	ursprunglig	оригинален	ursprunglig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
републиканска	republikan	републикански	republika	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
републиканска	republikanska	републикански	republikansk	ADJ;INDF;FEM;SG	ADJ;NOM;PL
крим	krim	крим	krim	PROPN;INDF;MASC;SG	PROPN;NOM
крим	krim	крим	krim	PROPN;INDF;MASC;SG	PROPN;NOM
персонал	personalen	персонал	personal	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
персонал	personalen	персонал	personal	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
затворени	stängda	затворя-(се)	stänga	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
затворени	stängd	затворя-(се)	stänga	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
затворени	sluten	затворя-(се)	slut	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
затворени	stängt	затворя-(се)	stänga	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
кайро	kairo	кайро	kairo	PROPN;INDF;MASC;SG	PROPN;NOM
уимбълдън	wimbledon	уимбълдън	pimbledon	N;INDF;MASC;SG	PROPN;NOM
празнува	fira	празнувам	fira	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IMP;FIN;ACT
квадратни	torg	квадратен	torg	ADJ;INDF;PL	N;NOM;INDF;NEUT;SG
квадратни	square	квадратен	square	ADJ;INDF;PL	N;NOM;INDF;MASC+FEM;SG
квадратни	fyrkantig	квадратен	fyrkantig	ADJ;INDF;PL	ADJ;NOM;INDF;MASC+FEM;SG
квадратни	kvadrat	квадратен	kvadrat	ADJ;INDF;PL	N;NOM;INDF;MASC+FEM;SG
квадратни	fyrkant	квадратен	fyrkant	ADJ;INDF;PL	N;NOM;INDF;MASC+FEM;SG
квадратни	torget	квадратен	torg	ADJ;INDF;PL	N;NOM;DEF;NEUT;SG
болоня	bologna	болоня	bologen	PROPN;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
фьодор	fjodor	фьодор	fjoda	N;INDF;MASC;SG	PROPN;NOM
милър	miller	милър	miller	PROPN;INDF;MASC;SG	PROPN;NOM
милър	millers	милър	mill	PROPN;INDF;MASC;SG	PROPN;GEN
онтарио	ontario	онтарио	ontario	PROPN;INDF;MASC;SG	PROPN;NOM
ключ	nyckeln	ключ	nyckel	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
регионален	regionala	регионален	regional	ADJ;INDF;MASC;SG	ADJ;NOM;PL
регионален	regional	регионален	regional	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
отглеждането	odling	отглеждане	odling	N;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
знание	kunskaper	знание	kunskap	N;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
разлики	jämförelse	разлика	jämförelse	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
разлики	diff	разлика	diff	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
въвеждане	ange	въвеждане	ange	N;INDF;NEUT;SG	V;IMP;FIN;ACT
образци	modellerna	образец	modell	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
образци	prov	образец	prov	N;INDF;MASC;PL	N;NOM;INDF;NEUT;SG
образци	exemplar	образец	exempel	N;INDF;MASC;PL	N;NOM;INDF;NEUT;SG
образци	exemplaren	образец	exemplare	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;SG
човешка	mänskliga	човешки	mänsklig	ADJ;INDF;FEM;SG	ADJ;NOM;PL
човешка	människa	човешки	människa	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
обявени	förklarade	обявя-(се)	förklara	V;PFV;INDF;PL;V.PTCP;PASS	V;IND;PST;FIN;ACT
обявени	deklarerat	обявя-(се)	deklarerad	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
обявени	deklarerade	обявя-(се)	deklarera	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
обявени	tillkännagav	обявя-(се)	tillkännagav	V;PFV;INDF;PL;V.PTCP;PASS	V;IMP;FIN;ACT
обявени	meddelat	обявя-(се)	meddela	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
обявени	meddelade	обявя-(се)	meddela	V;PFV;INDF;PL;V.PTCP;PASS	V;IND;PST;V.PTCP;ACT
обявени	aviserat	обявя-(се)	avisera	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
обратното	motsatsen	обратен	motsats	ADJ;DEF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
обратното	mittemot	обратен	mittemot	ADJ;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
обратното	motsatt	обратен	motsatt	ADJ;DEF;NEUT;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
обратното	motsatta	обратен	motsatt	ADJ;DEF;NEUT;SG	ADJ;NOM;PL;PST;V.PTCP
заети	upptagna	заема-(се)	upptagen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
заети	upptaget	заема-(се)	upptagen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
заети	upptagen	заема-(се)	upptagen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
столици	huvudstäderna	столица	huvudstad	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;PL
бомба	bomba	бомба	bomba	N;INDF;FEM;SG	V;IMP;FIN;ACT
дортмунд	dortmund	дортмунд	dortmund	N;INDF;MASC;SG	PROPN;NOM
богинята	gudinna	богиня	gudinn	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
бон	bonn	бон	bonna	N;INDF;MASC;SG	PROPN;NOM
бон	bon	бон	bo	N;INDF;MASC;SG	N;NOM;INDF;NEUT;PL
ромео	romeo	ромео	rom	N;INDF;MASC;SG	PROPN;NOM
изключения	undantag	изключение	undantag	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
изключения	undantagen	изключение	undantag	N;INDF;NEUT;PL	N;NOM;DEF;NEUT;PL
изключения	undantag	изключение	undantag	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
изключения	undantaget	изключение	undantag	N;INDF;NEUT;PL	N;NOM;DEF;NEUT;SG
изключения	uteslutning	изключение	uteslutning	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
изключения	undantag	изключение	undantag	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
сципион	scipio	сципион	scipio	N;INDF;MASC;SG	PROPN;NOM
арнолд	arnold	арнолд	arnold	N;INDF;MASC;SG	PROPN;NOM
яков	jakob	яков	jakob	PROPN;INDF;MASC;SG	PROPN;NOM
яков	jacob	яков	jacob	PROPN;INDF;MASC;SG	PROPN;NOM
яков	jakov	яков	jakov	PROPN;INDF;MASC;SG	PROPN;NOM
рафаел	raphael	рафаел	raphael	PROPN;INDF;MASC;SG	PROPN;NOM
рафаел	rafael	рафаел	rafael	PROPN;INDF;MASC;SG	PROPN;NOM
рафаел	rafael	рафаел	rafael	PROPN;INDF;MASC;SG	PROPN;NOM
страда	lidande	страдам	lidande	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;NEUT;SG
страда	lidanden	страдам	lidande	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;INDF;NEUT;PL
преслав	preslav	преслав	preslav	PROPN;INDF;MASC;SG	PROPN;NOM
японска	japanska	японски	japansk	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
японска	japaner	японски	japan	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;PL
сутрин	morgnar	сутрин	morgna	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;PL
англо	anglo	англо	anglo	N;INDF;MASC;SG	PROPN;NOM
кралска	kungliga	кралски	kunglig	ADJ;INDF;FEM;SG	ADJ;NOM;PL
кралска	royal	кралски	royal	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
далмация	dalmatien	далмация	dalmatiun	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
пола	kjolen	пола	kjol	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
фланг	flanken	фланг	flank	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
картър	carter	картър	cart	PROPN;INDF;MASC;SG	PROPN;NOM
подходящо	lämpliga	подходящ	lämplig	ADV	ADJ;NOM;PL
подходящо	passande	подходящ	passa	ADV	ADJ;NOM;PRS;V.PTCP
подходящо	lämplig	подходящ	lämplig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
подходящо	lämpligt	подходящ	lämplig	ADV	ADJ;NOM;INDF;NEUT;SG
подходящо	lämpliga	подходящ	lämplig	ADV	ADJ;NOM;PL
подходящо	lämpligt	подходящ	lämplig	ADV	ADJ;NOM;INDF;NEUT;SG
подходящо	lämplig	подходящ	lämplig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
подходящо	passande	подходящ	passa	ADV	ADJ;NOM;PRS;V.PTCP
подходящо	montering	подходящ	montering	ADV	N;NOM;INDF;MASC+FEM;SG
подходящо	passande	подходящ	passa	ADV	ADJ;NOM;PRS;V.PTCP
лин	lynn	лин	lynn	PROPN;INDF;FEM;SG	PROPN;NOM
лин	lin	лин	lin	PROPN;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
лин	lyn	лин	lyn	PROPN;INDF;FEM;SG	PROPN;NOM
лин	lynne	лин	lynne	PROPN;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
кандидати	kandidaterna	кандидат	kandidat	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
кандидати	sökande	кандидат	sökande	N;INDF;MASC;PL	ADJ;NOM;PRS;V.PTCP
кандидати	ansökande	кандидат	ansökande	N;INDF;MASC;PL	ADJ;NOM;PRS;V.PTCP
влак	träna	влак	träna	N;INDF;MASC;SG	V;IMP;FIN;ACT
влак	tåget	влак	tågen	N;INDF;MASC;SG	N;NOM;DEF;NEUT;SG
цюрих	zürich	цюрих	zürich	PROPN;INDF;MASC;SG	PROPN;NOM
цюрих	zürich	цюрих	zürich	PROPN;INDF;MASC;SG	PROPN;NOM
техен	deras	наш	de	DET;INDF;MASC;SG;3	PRO;DEF
живели	levde	живея	leva	V;IPFV;INDF;PL;IPFV;V.PTCP;ACT	V;IND;PST;FIN;ACT
живели	bodde	живея	böa	V;IPFV;INDF;PL;IPFV;V.PTCP;ACT	V;IND;PST;FIN;ACT
поява	uppkomsten	поява	uppkomst	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
поява	framträdande	поява	framträdande	N;INDF;FEM;SG	ADJ;NOM;PRS;V.PTCP
поява	utseendet	поява	utseende	N;INDF;FEM;SG	N;NOM;DEF;NEUT;SG
излизане	avsluta	излизане	avsluta	N;INDF;NEUT;SG	V;IMP;FIN;ACT
излизане	avslutar	излизане	avsluta	N;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
исак	isaac	исак	isaac	N;INDF;MASC;SG	PROPN;NOM
исак	isak	исак	isak	N;INDF;MASC;SG	PROPN;NOM
исак	isak	исак	isak	N;INDF;MASC;SG	PROPN;NOM
тобаго	tobago	тобаго	tobago	N;INDF;MASC;SG	PROPN;NOM
баварски	bayerska	баварски	bayersk	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
блог	bloggen	блог	blogg	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
блог	blogga	блог	blogga	N;INDF;MASC;SG	V;IMP;NFIN;ACT
външно	extern	външен	exter	ADV	ADJ;NOM;INDF;MASC+FEM;SG
външно	yttre	външен	yttre	ADV	ADJ;NOM;CMPR
външно	externa	външен	ext	ADV	N;NOM;DEF;MASC+FEM;PL
външно	yttre	външен	yttre	ADV	ADJ;NOM;CMPR
външно	utvändig	външен	utvändig	ADV	N;NOM;INDF;MASC+FEM;SG
километър	kilometer	километър	kilomet	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
километър	milen	километър	mile	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
последователи	lärjungarna	последовател	lärjunge	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
стомана	steel	стомана	steel	N;INDF;FEM;SG	PROPN;NOM
покритие	täcka	покритие	täcka	N;INDF;NEUT;SG	V;IMP;FIN;ACT
трупа	kadaver	трупа	kadaver	N;INDF;FEM;SG	N;NOM;INDF;NEUT;PL
поддържане	upprätthålla	поддържане	upprätthålla	N;INDF;NEUT;SG	V;IMP;FIN;ACT
поддържане	underhålla	поддържане	underhålla	N;INDF;NEUT;SG	V;IMP;FIN;ACT
поддържане	bibehålla	поддържане	bibehålla	N;INDF;NEUT;SG	V;NFIN;ACT
поддържане	upprätthålla	поддържане	upprätthålla	N;INDF;NEUT;SG	V;IMP;FIN;ACT
поддържане	underhålla	поддържане	underhålla	N;INDF;NEUT;SG	V;IMP;FIN;ACT
поддържане	bibehålla	поддържане	bibehålla	N;INDF;NEUT;SG	V;NFIN;ACT
поддържане	bibehållande	поддържане	bibehålla	N;INDF;NEUT;SG	ADJ;NOM;PRS;V.PTCP
поддържане	underhålls	поддържане	underhålla	N;INDF;NEUT;SG	V;IND;FIN;PASS
предимство	fördelar	предимство	fördel	N;INDF;NEUT;SG	N;NOM;INDF;MASC+FEM;PL
ямайка	jamaica	ямайка	jamaic	N;INDF;FEM;SG	PROPN;NOM
кожи	läder	кожа	lad	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
кожи	päls	кожа	päls	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
кожи	skinn	кожа	skinn	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
неизвестни	okänd	неизвестен	okänd	ADJ;INDF;PL	ADJ;NOM;INDF;MASC+FEM;SG
неизвестни	okänt	неизвестен	okän	ADJ;INDF;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
учителка	lärare	учителка	lärare	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;PL
обстановка	omgivningar	обстановка	omgivning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;PL
обстановка	omgivningen	обстановка	omgivning	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
мислене	tänka	мислене	tänka	N;INDF;NEUT;SG	V;IMP;FIN;ACT
мислене	funderar	мислене	fundera	N;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
мислене	tänker	мислене	tänka	N;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
мислене	tänkte	мислене	tänka	N;INDF;NEUT;SG	V;IND;PST;FIN;ACT
любимец	husdjur	любимец	husdjur	N;INDF;MASC;SG	N;NOM;INDF;NEUT;PL
въведена	trädde	въведа	träda	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;IND;PST;FIN;ACT
въведена	introducerade	въведа	introducerad	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;IND;PST;V.PTCP;ACT
въведена	presenterade	въведа	presentera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
въведена	infört	въведа	införa	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
веригата	kedja	верига	kedja	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
клиенти	kunden	клиент	kund	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;SG
клиенти	kund	клиент	kund	N;INDF;MASC;PL	N;NOM;INDF;MASC+FEM;SG
клиенти	kunderna	клиент	kund	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
клиенти	klienterna	клиент	klient	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
изречение	domen	изречение	dom	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
изречение	meningen	изречение	mening	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
постройки	strukturerna	постройка	struktur	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;PL
осми	eighth	осми	eighth	ADJ;INDF;MASC;SG	PROPN;NOM
