den	το	den	ο	PRO;DEF;MASC+FEM;SG	DET;NOM;DEF;NEUT;SG
fånga	αιχμαλωσία	fånga	αιχμαλωσία	V;IMP;FIN;ACT	N;NOM;FEM;SG
fånga	αλίευση	fånga	αλίευση	V;IMP;FIN;ACT	N;NOM;FEM;SG
normala	φυσιολογικός	normal	φυσιολογικός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
normala	κανονικό	normal	κανονικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
normala	φυσιολογική	normal	φυσιολογικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
normala	φυσιολογικό	normal	φυσιολογικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
normala	κανονική	normal	κανονικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
zacatecas	zacatecas	zacateca	zacatecas	N;NOM;INDF;MASC+FEM	
samlas	σύναξη	samla	σύναξη	V;IND;NFIN;PASS	N;ACC;FEM;SG
samlas	συγκέντρωση	samla	συγκέντρωση	V;IND;NFIN;PASS	N;ACC;FEM;SG
samlas	μάζεψε	samla	μαζεύω	V;IND;NFIN;PASS	V;PFV;IND;SG;3;PST;FIN;ACT
samlas	συγκέντρωσε	samla	συγκεντρώνω	V;IND;NFIN;PASS	V;PFV;IND;SG;3;PST;FIN;ACT
etniska	εθνοτική	etnisk	εθνοτικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
ambassad	πρεσβείας	ambassad	πρεσβεία	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
byter	διακόπτες	byta	διακόπτης	V;IND;PRS;FIN;ACT	N;NOM;MASC;PL
call	καλέστε	call	καλώ	N;NOM;INDF;NEUT;SG	V;PFV;IMP;PL;2;FIN;ACT
call	κάλεσε	call	καλώ	N;NOM;INDF;NEUT;SG	V;PFV;IND;SG;3;PST;FIN;ACT
joan	ιωάννα	joan	ιωάννα	PROPN;NOM	PROPN;NOM;FEM;SG
joan	joan	joan	joan	PROPN;NOM	
joan	τζόαν	joan	τζόω	PROPN;NOM	
joan	τζοάν	joan	τζοά	PROPN;NOM	N
somme	σομ	somme	σομ	ADJ;NOM;INDF;MASC+FEM;SG	
sonson	εγγονό	sonson	εγγονός	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
effekten	εφέ	effekt	εφέ	N;NOM;DEF;MASC+FEM;SG	
effekten	αποτέλεσμα	effekt	αποτέλεσμα	N;NOM;DEF;MASC+FEM;SG	N;ACC;NEUT;SG
effekten	επίδραση	effekt	επίδραση	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
representera	αντιπροσωπεύουν	representera	αντιπροσωπεύω	V;IMP;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
röstade	ψηφίστηκε	rösta	ψηφίζω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
existerande	υφιστάμενων	existerande	υφιστάμενος	ADJ;NOM;PRS;V.PTCP	ADJ;GEN;MASC;PL
ddr	λδγ	dr	λδγ	PROPN;NOM	N
jennifer	τζένιφερ	jennif	τζένιφερ	N;NOM;INDF;MASC+FEM;SG	
jennifer	jennifer	jennif	jennifer	N;NOM;INDF;MASC+FEM;SG	
skär	κοπή	skära	κοπή	V;IMP;FIN;ACT	N;NOM;FEM;SG
skär	κόψιμο	skära	κόψιμο	V;IMP;FIN;ACT	N;NOM;NEUT;SG
skär	κόψτε	skära	κόψτε	V;IMP;FIN;ACT	V;PFV;IND;PL;2;PRS;FIN;ACT
skär	κομμένα	skära	κομμένος	V;IMP;FIN;ACT	N;NOM;NEUT;PL
skär	κόψιμο	skära	κόψιμο	V;IMP;FIN;ACT	N;NOM;NEUT;SG
skär	κόψω	skära	κόψω	V;IMP;FIN;ACT	V;PFV;IND;SG;1;FIN;ACT
skär	σχισμή	skära	σχισμή	V;IMP;FIN;ACT	N;NOM;FEM;SG
brasiliansk	βραζιλίας	brasiliansk	βραζιλία	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;GEN;FEM;SG
tvingade	αναγκαστική	tvinga	αναγκαστικός	V;IND;PST;FIN;ACT	ADJ;NOM;FEM;SG
aston	aston	aston	aston	PROPN;NOM	
tage	tage	tage	tage	PROPN;NOM	
lin	λιν	lin	λιν	N;NOM;INDF;MASC+FEM;SG	
chelsea	τσέλσι	chelse	τσέλσι	PROPN;NOM	
ten	tens	ten	tens	N;NOM;INDF;NEUT;SG	
ten	ten	ten	ten	N;NOM;INDF;NEUT;SG	
ten	δεκα	ten	δεκα	N;NOM;INDF;NEUT;SG	NUM
ten	δέκα	ten	δέκα	N;NOM;INDF;NEUT;SG	NUM;NOM;NEUT;PL
basel	βασιλεία	basel	βασίλεια	PROPN;NOM	N;ACC;FEM;SG
basel	βασιλείας	basel	βασιλεία	PROPN;NOM	N;GEN;FEM;SG
basel	βασιλεία	basel	βασίλεια	PROPN;NOM	N;ACC;FEM;SG
parlament	κοινοβουλίου	parlament	κοινοβούλιο	N;NOM;INDF;NEUT;SG	N;GEN;NEUT;SG
parlament	κοινοβούλια	parlament	κοινοβούλιο	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
staty	γλυπτά	staty	γλυπτά	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
videon	video	vid	video	N;NOM;DEF;MASC+FEM;SG	
unika	μοναδική	unik	μοναδικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
unika	μοναδικό	unik	μοναδικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
unika	μοναδικός	unik	μοναδικός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
singapore	σιγκαπούρη	singapore	σιγκαπούρης	N;NOM;INDF;MASC+FEM;PL	PROPN;NOM;FEM;SG
pjäser	παιζει	pjäsa	παίζω	N;NOM;INDF;MASC+FEM;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
pjäser	παίζει	pjäsa	παίζω	N;NOM;INDF;MASC+FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
cayenne	καγιέν	cayenne	καγιέν	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;NEUT;SG
wellington	γουέλινγκτον	wellington	γουέλινγκτο	PROPN;NOM	
gregory	γκρέγκορι	gregory	γκρέγκορι	PROPN;NOM	PROPN;NOM;MASC;SG
gregory	γκρέγκορυ	gregory	γκρέγκω	PROPN;NOM	N;VOC;MASC;SG
erbjöd	προσφέρθηκαν	erbjuda	προσφέρω	V;IND;PST;FIN;ACT	V;PFV;IND;PL;3;PST;FIN;PASS
erbjöd	προσφέρεται	erbjuda	προσφέρω	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
erbjöd	προσφέρθηκε	erbjuda	προσφέρω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
erbjöd	προσφέρονται	erbjuda	προσφέρω	V;IND;PST;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;PASS
petite	petite	petite	petite	N;NOM;INDF;MASC+FEM;SG	
reformer	μεταρρύθμιση	reform	μεταρρύθμιση	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
reformer	αναμόρφωση	reform	αναμόρφωση	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
nba	nba	nba	nba	PROPN;NOM	
nba	νβα	nba	νβα	PROPN;NOM	
engagerade	αρραβωνιάστηκε	engagera	αρραβωνιάζω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
engagerade	αρραβωνιασμένος	engagera	αρραβωνιασμένος	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
engagerade	αρραβωνιασμένοι	engagera	αρραβωνιάζω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;MASC;PL;V.PTCP;PASS
engagerade	αρραβωνιασμένη	engagera	αρραβωνιάζω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
engagerade	δεσμεύτηκε	engagera	δεσμεύω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;PASS
engagerade	διαπράξει	engagera	διαπράττω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NFIN;ACT
parry	πάρι	parry	πάρι	PROPN;NOM	N;MASC;SG
battle	μαχη	battle	μαχη	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
battle	μάχη	battle	μάχη	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
fängelset	φυλακή	fängelse	φυλακή	N;NOM;DEF;NEUT;SG	N;ACC;FEM;SG
fängelset	φυλακές	fängelse	φυλακή	N;NOM;DEF;NEUT;SG	N;NOM;FEM;PL
långsamt	αργή	långsam	αργή	ADV	ADJ;NOM;FEM;SG
långsamt	αργός	långsam	αργός	ADV	N;NOM;MASC;SG
långsamt	αργό	långsam	αργό	ADV	N;NOM;NEUT;SG
dylan	dylan	dyla	dylan	N;NOM;DEF;MASC+FEM;SG	
dylan	ντίλαν	dyla	ντίλω	N;NOM;DEF;MASC+FEM;SG	
dylan	ντύλαν	dyla	ντύλλω	N;NOM;DEF;MASC+FEM;SG	
beta	beta	beta	beta	N;NOM;INDF;MASC+FEM;SG	
tore	έσκισε	tore	σκίζω	PROPN;NOM	V;PFV;IND;SG;3;PST;FIN;ACT
inspirerade	εμπνευσμένη	inspirera	εμπνεύω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
inspirerade	εμπνευσμένο	inspirera	εμπνεύω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
inspirerade	ενέπνευσε	inspirera	ενδνεύδω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
gillar	όπως	gilla	όπως	V;IND;PRS;FIN;ACT	ADV
gillar	οπως	gilla	οπως	V;IND;PRS;FIN;ACT	ADV
gillar	like	gilla	like	V;IND;PRS;FIN;ACT	
gillar	σαν	gilla	σαν	V;IND;PRS;FIN;ACT	ADV
christensen	κρίστενσεν	christens	κρίστω	N;NOM;DEF;MASC+FEM;SG	V;PFV;IND;SG;3;PST;FIN;ACT
bestå	συνίστανται	bestå	συνιστώ	V;IMP;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;PASS
bestå	αποτελούνται	bestå	αποτελώ	V;IMP;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;PASS
kväll	καλησπέρα	kväll	καλησπέρα	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
kväll	βράδυ	kväll	βράδυ	N;NOM;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
kväll	νύχτα	kväll	νύχτα	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kväll	βραδιά	kväll	βραδιά	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
värdefulla	πολύτιμος	värdefull	πολύτιμος	ADJ;NOM;PL	ADJ;NOM;MASC;SG
värdefulla	πολύτιμο	värdefull	πολύτιμο	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
värdefulla	πολύτιμη	värdefull	πολύτιμος	ADJ;NOM;PL	ADJ;NOM;FEM;SG
antyder	συνεπάγεται	antyda	συνεπάγομαι	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
kött	κρέατα	kött	κρία	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
kött	κρέατα	kött	κρία	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
fullständig	full	fullständig	full	ADJ;NOM;INDF;MASC+FEM;SG	
fullständig	πλήρες	fullständig	πλήρης	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fullständig	ολοκλήρωση	fullständig	ολοκλήρωση	ADJ;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
fullständig	πλήρες	fullständig	πλήρης	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fullständig	ολοκληρώθηκε	fullständig	ολοκληρώνω	ADJ;NOM;INDF;MASC+FEM;SG	V;PFV;IND;SG;3;PST;FIN;PASS
francesco	φραντσέσκο	francesco	φραντσέσκο	PROPN;NOM	
värme	θερμότητας	värme	θερμότητα	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
värme	θέρμανσης	värme	θέρμανση	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
värme	θέρμη	värme	θέρμη	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kontraktet	σύμβαση	kontrakt	σύμβαση	N;NOM;DEF;NEUT;SG	N;ACC;FEM;SG
personligt	προσωπικό	personlig	προσωπικό	ADJ;NOM;INDF;NEUT;SG	N;NOM;NEUT;SG
personligt	προσωπικά	personlig	προσωπικά	ADJ;NOM;INDF;NEUT;SG	ADV
personligt	προσωπικά	personlig	προσωπικά	ADJ;NOM;INDF;NEUT;SG	ADV
personligt	προσωπικα	personlig	προσωπικά	ADJ;NOM;INDF;NEUT;SG	ADV
kate	κέιτ	kate	κέιτ	PROPN;NOM	
kate	kate	kate	kate	PROPN;NOM	
mcdonald	mcdonald	mcdonald	mcdonald	N;NOM;INDF;MASC+FEM;SG	
mcdonald	μακντόναλντ	mcdonald	μακντόναλντ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
nato	νατο	nato	νατος	PROPN;NOM	N
nato	nato	nato	nato	PROPN;NOM	
genève	γενεύη	gen	γενεύη	PROPN;NOM	PROPN;ACC;FEM;SG
caribou	καριμπού	caribou	καριμπός	N;NOM;INDF;MASC+FEM;SG	
jorge	χόρχε	jorge	χόρχω	PROPN;NOM	
befolkade	κατοικημένες	befolka	κατοικημένος	ADJ;NOM;PL;PST;V.PTCP	V;PFV;NOM;FEM;PL;V.PTCP;PASS
chase	κυνηγητό	chase	κυνηγητός	PROPN;NOM	N;NOM;NEUT;SG
chase	τσέις	chase	τσέις	PROPN;NOM	
chase	καταδίωξη	chase	καταδίωξη	PROPN;NOM	N;ACC;FEM;SG
soldat	στρατιώτη	soldat	στρατιώτης	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
snäckor	γαστερόποδα	snäcka	γαστερόποδα	N;NOM;INDF;MASC+FEM;PL	N;NOM;SG
walk	περίπατος	walk	περίπατος	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
inledande	εναρξη	inledande	εναρξη	ADJ;NOM;PRS;V.PTCP	N;NOM;FEM;SG
inledande	έναρξη	inledande	έναρξη	ADJ;NOM;PRS;V.PTCP	N;ACC;FEM;SG
svarar	ανταποκρίνεται	svara	ανταποκρίνομαι	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
svarar	ανταπόκριση	svara	ανταπόκριση	V;IND;PRS;FIN;ACT	N;ACC;FEM;SG
svarar	απαντήσεις	svara	απάντηση	V;IND;PRS;FIN;ACT	N;NOM;FEM;PL
utomhus	έξω	utomhus	έξω	N;NOM;INDF;MASC+FEM;SG	ADV
utomhus	εξω	utomhus	εξω	N;NOM;INDF;MASC+FEM;SG	ADV
utomhus	υπαίθρια	utomhus	υπαίθριος	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
utomhus	υπαίθρια	utomhus	υπαίθριος	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
bredare	ευρύτερα	bred	ευρύτερα	ADJ;NOM;CMPR	ADV;CMPR
bredare	ευρύτερα	bred	ευρύτερα	ADJ;NOM;CMPR	ADV;CMPR
förkortat	συντομογραφία	förkorta	συντομογραφία	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;NOM;FEM;SG
förkortat	συντόμευση	förkorta	συντόμευση	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;NOM;FEM;SG
förkortat	παράκαμψη	förkorta	παράκαμψη	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;NOM;FEM;SG
mal	μαλ	mal	μαλ	V;IMP;FIN;ACT	
americana	americana	american	americana	N;NOM;INDF;MASC+FEM;SG	
secret	μυστικός	sec	μυστικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
secret	μυστική	sec	μυστικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
kaj	kaj	kaj	kaj	PROPN;NOM	
svårigheter	δυσχέρεια	svårighet	δυσχέρεια	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
svårigheter	δυσκολία	svårighet	δυσκολία	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
svårigheter	δυσκολίας	svårighet	δυσκολία	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;SG
mirabilis	mirabilis	mirabilis	mirabilis	N;NOM;INDF;MASC+FEM;SG	
vicente	βισέντε	vicente	βισέμτι	PROPN;NOM	
borealis	borealis	borealis	borealis	N;NOM;INDF;MASC+FEM;SG	
ledaren	leader	ledare	leader	N;NOM;DEF;MASC+FEM;SG	
bakre	οπίσθια	bakre	οπίσθια	ADJ;NOM;CMPR	N;NOM;NEUT;PL
reed	ριντ	reed	ριντ	PROPN;NOM	
reed	ρηντ	reed	ρηντ	PROPN;NOM	
partner	συνέταιροι	partner	συνέταιρος	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
partner	εταίροι	partner	εταίρος	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
partner	συνεργάτες	partner	συνεργάτης	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
partner	εταίρων	partner	εταίρος	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;PL
fina	φίνα	fin	φίνα	ADJ;NOM;PL	N;NOM;NEUT;PL
fina	ωραία	fin	ωραίος	ADJ;NOM;PL	ADJ;NOM;FEM;SG
fina	ωραίο	fin	ωραίος	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
alkohol	αλκοόλ	alkohol	αλκοόλ	N;NOM;INDF;MASC+FEM;SG	
wan	γουάν	wan	γουάν	N;NOM;INDF;NEUT;SG	
nicosia	λευκωσία	nicosia	λευκωσία	PROPN;NOM	PROPN;ACC;FEM;SG
kartan	χάρτη	karta	χάρτης	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
diana	ντιάνα	du	ντιάνα	PROPN;NOM	PROPN;NOM;FEM;SG
diana	νταϊάνα	du	νταϊάνα	PROPN;NOM	
tenor	τενόρος	tena	τενόρος	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
okända	άγνωστη	okänd	άγνωστος	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;FEM;SG
okända	άγνωστα	okänd	άγνωστος	ADJ;NOM;PL;PST;V.PTCP	ADV
okända	άγνωστος	okänd	άγνωστος	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;MASC;SG
okända	άγνωστο	okänd	άγνωστος	ADJ;NOM;PL;PST;V.PTCP	ADJ;NOM;NEUT;SG
annie	άνι	annie	άνι	PROPN;NOM	
annie	άννυ	annie	άννος	PROPN;NOM	N
annie	annie	annie	annie	PROPN;NOM	
trumpet	τρομπέτα	trump	τρομπέτα	N;NOM;INDF;NEUT;SG	
evenemang	γεγονότα	evenemang	γεγονός	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
evenemang	γεγονοτα	evenemang	γεγονος	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
evenemang	συμβάντα	evenemang	συμβάντα	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
evenemang	εκδηλώσεις	evenemang	εκδήλωση	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
evenemang	εκδήλωση	evenemang	εκδήλωση	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
flytt	δραπέτευσε	flytt	δραπετεύω	N;NOM;INDF;MASC+FEM;SG	V;PFV;IND;SG;3;PST;FIN;ACT
flytt	απέδρασε	flytt	αποδιδράσκω	N;NOM;INDF;MASC+FEM;SG	V;PFV;IND;SG;3;PST;FIN;ACT
flytt	μετακόμιση	flytt	μετακόμιση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
flytt	μετακίνηση	flytt	μετακίνηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
flytt	κινείται	flytt	κινώ	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
ingeborg	ίνγκεμποργκ	ingeborg	ίνγκεμποργκ	PROPN;NOM	
flava	flava	flava	flava	N;NOM;INDF;MASC+FEM;SG	
malcolm	μάλκολμ	malcolm	μάλκολμ	PROPN;NOM	
malcolm	μάλκομ	malcolm	μάλκομ	PROPN;NOM	N;NOM;NEUT;SG
heinz	heinz	heinz	heinz	PROPN;NOM	
barnes	μπαρνς	barn	μπαρνς	PROPN;NOM	
påverkas	επηρεάστηκαν	påverka	επηρεάζω	V;IND;PRS;FIN;PASS	V;PFV;IND;PL;3;PST;FIN;PASS
påverkas	επηρέασε	påverka	επηρίαζω	V;IND;PRS;FIN;PASS	V;PFV;IND;SG;3;PST;FIN;ACT
lina	λίνα	lina	λίνος	PROPN;NOM	PROPN;NOM;FEM;SG
helgon	αγίων	helgon	άγιος	N;NOM;INDF;NEUT;SG	N;GEN;NEUT;PL
helgon	άγιοι	helgon	άγιος	N;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;PL
helgon	αγία	helgon	αγία	N;NOM;INDF;NEUT;SG	PROPN;NOM;FEM;SG
helgon	αγιος	helgon	αγιος	N;NOM;INDF;NEUT;SG	DET;NOM;DEF;MASC;SG
helgon	άγιος	helgon	άγιος	N;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;SG
acuminata	acuminata	acuminat	acuminata	N;NOM;INDF;MASC+FEM;SG	
glenn	γκλεν	glen	γκλεν	PROPN;NOM	
birmingham	birmingham	birmingham	birmingham	PROPN;NOM	
todd	τοντ	todd	τοντ	PROPN;NOM	
yngsta	νεότερος	ung	νεότερος	ADJ;NOM;DEF;RL	ADJ;NOM;CMPR;MASC;SG
motsvarighet	ομόλογό	motsvarighet	ομόλογο	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
paradise	paradise	paradise	paradise	N;NOM;INDF;MASC+FEM;SG	
paradise	παράδεισο	paradise	παράδεισος	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
sena	αργά	sen	αργά	ADJ;NOM;PL	ADV
utlopp	διέξοδο	utlopp	διάξοδος	V;IMP;FIN;ACT	N;ACC;FEM;SG
negativ	αρνητικά	negativ	αρνητικά	ADJ;NOM;INDF;MASC+FEM;SG	ADV
negativ	αρνητικά	negativ	αρνητικά	ADJ;NOM;INDF;MASC+FEM;SG	ADV
canterbury	καντέρμπουρι	canterbury	καντέρμπουρι	PROPN;NOM	PROPN;NOM;MASC;SG
typisk	τυπικές	typisk	τυπικός	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
typisk	τυπικά	typisk	τυπικά	ADJ;NOM;INDF;MASC+FEM;SG	ADV
sicilien	σικελίας	sicilien	σικελία	PROPN;NOM	PROPN;GEN;FEM;SG
sicilien	σικελία	sicilien	σικελία	PROPN;NOM	PROPN;ACC;FEM;SG
liggande	ψέματα	ligga	ψέμα	ADJ;NOM;PRS;V.PTCP	N;NOM;NEUT;PL
liggande	τοπίο	ligga	τοπίο	ADJ;NOM;PRS;V.PTCP	N;NOM;NEUT;SG
lópez	lópez	lópez	lópez	PROPN;NOM	
lópez	λόπεζ	lópez	λόπεζ	PROPN;NOM	
lópez	lopez	lópez	lopez	PROPN;NOM	
republikanska	ρεπουμπλικάνος	republikansk	ρεπουμπλικάνος	ADJ;NOM;PL	N;NOM;MASC;SG
republikanska	δημοκρατικός	republikansk	δημοκρατικός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
ssr	ssr	ss	ssr	PROPN;NOM	
edinburgh	εδιμβούργου	edinburgh	εδιμβούργο	PROPN;NOM	PROPN;NOM;NEUT;SG
edinburgh	εδιμβούργο	edinburgh	εδιμβούργο	PROPN;NOM	PROPN;NOM;FEM;SG
singer	τραγουδιστής	singa	τραγουδιστής	PROPN;NOM	N;NOM;MASC;SG
singer	σίνγκερ	singa	σίνγκερ	PROPN;NOM	
singer	τραγουδίστρια	singa	τραγουδίστρια	PROPN;NOM	N;NOM;FEM;SG
angrepp	επιθεση	angrepp	επιθεση	N;NOM;INDF;NEUT;PL	N;ACC;FEM;SG
angrepp	επίθεση	angrepp	επίθεση	N;NOM;INDF;NEUT;PL	N;ACC;FEM;SG
angrepp	επίθεση	angrepp	επίθεση	N;NOM;INDF;NEUT;PL	N;ACC;FEM;SG
summering	άθροισης	summering	άθροιση	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
strindberg	στρίντμπεργκ	strindberg	στρίντμπεργκ	PROPN;NOM	
filosofiska	φιλοσοφική	filosofisk	φιλοσοφικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
iihf	iihf	iihf	iihf	PROPN;NOM	
ein	ein	ei	ein	V;IMP;FIN;ACT	
ersättare	αντικατάσταση	ersättare	αντικατάσταση	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
ersättare	αντικαταστάτης	ersättare	αντικαταστάτης	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
wikidata	wikidata	pikidat	wikidata	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
helige	άγιο	helig	άγιος	ADJ;NOM;DEF;MASC;SG	N;NOM;MASC;SG
helige	ιερό	helig	ιερός	ADJ;NOM;DEF;MASC;SG	N;NOM;NEUT;SG
helige	ιερά	helig	ιερός	ADJ;NOM;DEF;MASC;SG	ADV
dalmatien	δαλματία	dalmatiun	δαλματία	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
chan	τσαν	chan	τσαν	N;NOM;INDF;MASC+FEM;SG	
medför	συνεπάγεται	medföra	συνεπάγομαι	V;IND;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
undrar	αναρωτιέμαι	undra	αναρωτιέμαι	V;IMP;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;PASS
undrar	αναρωτιέμαι	undra	αναρωτιέμαι	V;IMP;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;PASS
undrar	θαύμα	undra	θαύμα	V;IMP;FIN;ACT	N;NOM;NEUT;SG
omröstning	ψηφίστε	omröstning	ψηφίζω	N;NOM;INDF;MASC+FEM;SG	V;PFV;IMP;PL;2;FIN;ACT
omröstning	ψηφοφορίες	omröstning	ψηφοφορία	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
omröstning	ψήφους	omröstning	ψήφος	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
omröstning	ψήφοι	omröstning	ψήφος	N;NOM;INDF;MASC+FEM;SG	
cleveland	κλίβλαντ	cleveland	κλίβλαντ	PROPN;NOM	V;IPFV;IND;PL;3;PST;FIN;ACT
cleveland	κλήβελαντ	cleveland	κλήβελαντ	PROPN;NOM	PROPN;NOM;MASC;SG
cleveland	κλίβελαντ	cleveland	κλίβελαντ	PROPN;NOM	PROPN;NOM;FEM;SG
fin	πτερύγιο	fin	πτερύγιο	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
fin	fin	fin	fin	ADJ;NOM;INDF;MASC+FEM;SG	
fin	φιν	fin	φιν	ADJ;NOM;INDF;MASC+FEM;SG	
