پِگھلانا	topi	پِگھلانا	topiti	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
تقدیس	čistosti	تقدیس	čistost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تقدیس	čistost	تقدیس	čistost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقدیس	posvetitvijo	تقدیس	posvetitev	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تقدیس	posvečevanje	تقدیس	posvečevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقدیس	čistosti	تقدیس	čistost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تقدیس	čistost	تقدیس	čistost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقدیم	prednost	تقدیم	prednost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقدیم	prednostno	تقدیم	prednostno	PROPN;NOM;MASC;SG;3	ADV
تقدیم	nastop	تقدیم	nastop	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقدیم	zmogljivost	تقدیم	zmogljivost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقدیم	uspešnost	تقدیم	uspešnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقدیم	uspešnosti	تقدیم	uspešnost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تقدیم	predstavitvi	تقدیم	predstavitev	PROPN;NOM;MASC;SG;3	N;DAT;FEM;SG
تقدیم	predstavitve	تقدیم	predstavitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تقدیم	predstavitev	تقدیم	predstavitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقرُّب	pristop	تقرُّب	pristop	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقرُّب	prilet	تقرُّب	prilet	PROPN;NOM;MASC;SG;3	
تقرُّب	pristopi	تقرُّب	pristop	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
تقرُّب	dostop	تقرُّب	dostop	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقرُّب	bližina	تقرُّب	bližina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقرُّح	razjede	تقرُّح	razjeda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تقرُّر	potrditev	تقرُّر	potrditev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقرُّر	potrdilo	تقرُّر	potrdilo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقرُّر	izbira	تقرُّر	izbira	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقرُّر	izbor	تقرُّر	izbor	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقرُّر	izbiranje	تقرُّر	izbiranje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقرُّر	nominacijo	تقرُّر	nominacija	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تقرُّر	termin	تقرُّر	termin	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقرُّر	imenovanje	تقرُّر	imenovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقرُّری	nominacijo	تقرُّری	nominacija	ADJ;NOM	N;ACC;FEM;SG
تقرُّری	termin	تقرُّری	termin	ADJ;NOM	N;NOM;MASC;SG
تقرُّری	imenovanje	تقرُّری	imenovanje	ADJ;NOM	N;NOM;NEUT;SG
تقریب	priporočila	تقریب	priporočiti	N;NOM;FEM;SG;3	N;NOM;NEUT;PL
تقریب	prilet	تقریب	prilet	N;NOM;FEM;SG;3	
تقریب	pristopi	تقریب	pristop	N;NOM;FEM;SG;3	N;NOM;MASC;PL
تقریب	razlogi	تقریب	razlog	N;NOM;FEM;SG;3	N;NOM;MASC;PL
تقریب	priporočila	تقریب	priporočiti	N;NOM;FEM;SG;3	N;NOM;NEUT;PL
تقریب	prilet	تقریب	prilet	N;NOM;FEM;SG;3	
تقریب	pristopi	تقریب	pristop	N;NOM;FEM;SG;3	N;NOM;MASC;PL
تقریب	razlogi	تقریب	razlog	N;NOM;FEM;SG;3	N;NOM;MASC;PL
تقریباً	glede	تقریباً	glede	PART	ADV
تقریباً	približno	تقریباً	približno	PART	ADV
تقریباً	glede	تقریباً	glede	PART	ADV
تقریر	naslov	تقریر	naslov	N;NOM;FEM;SG;3	N;INAN;ACC;MASC;SG
تقریر	govori	تقریر	govoriti	N;NOM;FEM;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تقریر	pogovori	تقریر	pogovor	N;NOM;FEM;SG;3	N;NOM;MASC;PL
تقریر	naslov	تقریر	naslov	N;NOM;FEM;SG;3	N;INAN;ACC;MASC;SG
تقریر	govori	تقریر	govoriti	N;NOM;FEM;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تقریر	pogovori	تقریر	pogovor	N;NOM;FEM;SG;3	N;NOM;MASC;PL
تقریرکرنا	naslov	تقریرکرنا	naslov	V;SG;NFIN;ACT	N;INAN;ACC;MASC;SG
تقریرکرنا	predavanje	تقریرکرنا	predavanje	V;SG;NFIN;ACT	N;NOM;NEUT;SG
تقریری	verbalno	تقریری	verbalen	ADJ	ADV
تقریری	ustno	تقریری	ustno	ADJ	ADV
تقریری	peroralno	تقریری	peroralen	ADJ	ADV
تقریس	hlajenje	تقریس	hlajenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقریس	hlajenje	تقریس	hlajenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقریظ	pohvala	تقریظ	pohvalati	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقریظ	pohvale	تقریظ	pohvalati	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تقسیم	dodelitve	تقسیم	dodelitev	N;NOM;FEM;SG;3	N;NOM;FEM;PL
تقصیر	krivda	تقصیر	krivda	;NOM;MASC;SG;3	N;NOM;FEM;SG
تقصیر	greha	تقصیر	greh	;NOM;MASC;SG;3	N;GEN;MASC;SG
تقصیر	greh	تقصیر	greh	;NOM;MASC;SG;3	N;NOM;MASC;SG
تقصیر	krivde	تقصیر	krivda	;NOM;MASC;SG;3	N;NOM;FEM;PL
تقصیر	krivdo	تقصیر	krivda	;NOM;MASC;SG;3	N;ACC;FEM;SG
تقصیر	krivda	تقصیر	krivda	;NOM;MASC;SG;3	N;NOM;FEM;SG
تقصیر	pomota	تقصیر	pomot	;NOM;MASC;SG;3	N;NOM;FEM;SG
تقصیر	opustitev	تقصیر	opustitev	;NOM;MASC;SG;3	N;NOM;FEM;SG
تقصیر	napaka	تقصیر	napaka	;NOM;MASC;SG;3	N;NOM;FEM;SG
تقصیر	zločin	تقصیر	zločin	;NOM;MASC;SG;3	N;NOM;MASC;SG
تقصیر	kriminal	تقصیر	kriminal	;NOM;MASC;SG;3	N;NOM;MASC;SG
تقصیر	kriminala	تقصیر	kriminal	;NOM;MASC;SG;3	N;GEN;MASC;SG
تقطُّع	break	تقطُّع	break	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقطُّع	zlomil	تقطُّع	zlomiti	PROPN;NOM;MASC;SG;3	V;PFV;MASC;SG;V.PTCP
تقطُّع	zlomi	تقطُّع	zlom	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقطیر	destilacijo	تقطیر	destilacija	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تقطیر	kaplja	تقطیر	kapelj	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقطیع	papirja	تقطیع	papir		N;GEN;MASC;SG
تقطیع	papir	تقطیع	papir		N;NOM;MASC;SG
تقطیع	seciranje	تقطیع	seciranje		N;NOM;NEUT;SG
تقلُّب	spremembe	تقلُّب	sprememba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تقلُّب	spremeni	تقلُّب	spremeniti	PROPN;NOM;MASC;SG;3	V;PFV;IND;SG;3;PRS;FIN
تقلُّب	sprememba	تقلُّب	sprememba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقلُّب	pretvorba	تقلُّب	pretvorba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقلُّب	preusmeritev	تقلُّب	preusmeritev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقلُّب	pretvorbe	تقلُّب	pretvorba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تقلُّب	obračanjem	تقلُّب	obračanje	PROPN;NOM;MASC;SG;3	N;DAT;NEUT;PL
تقلُّب	obrni	تقلُّب	obrniti	PROPN;NOM;MASC;SG;3	V;PFV;IMP;SG;2;FIN
تقلیب	spreminjanje	تقلیب	spreminjanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقلیب	spreminja	تقلیب	spreminjati	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تقلیب	preoblikovanje	تقلیب	preoblikovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقلیب	transformacije	تقلیب	transformacija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تقلیب	preobrazba	تقلیب	preobrazba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقلید	sledim	تقلید	slediti	N;NOM;MASC;SG;3	V;IPFV;IND;SG;1;PRS;FIN
تقلیدی	posnemajo	تقلیدی	posnemati	ADJ	V;IPFV;IND;PL;3;PRS;FIN
تقلیل	upadanje	تقلیل	upadanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقلیل	zmanjšanje	تقلیل	zmanjšanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقلیل	znižanje	تقلیل	znižanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقلیل	upadanje	تقلیل	upadanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقویٰ	pobožnost	تقویٰ	pobožnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقویٰ	vzdržnost	تقویٰ	vzdržnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقویت	pomoči	تقویت	pomoč	N;NOM;MASC;SG;3	N;GEN;FEM;SG
تقویت	podporo	تقویت	podpora	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تقویت	podpore	تقویت	podpora	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تقویم	izboljšave	تقویم	izboljšava	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تقویم	izboljšanje	تقویم	izboljšanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقویم	izboljševanje	تقویم	izboljševanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقویم	koledar	تقویم	koledar	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقویم	almanah	تقویم	alman	PROPN;NOM;MASC;SG;3	N;ESS;FEM;PL
تقویم	krepitev	تقویم	krepitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقویم	reformacije	تقویم	reformacija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تقویم	dogovor	تقویم	dogovor	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقویم	aranžma	تقویم	aranž	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقویم	ureditev	تقویم	ureditev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقویم	razporeditev	تقویم	razporeditev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقی	pobožna	تقی	pobožen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تقی	pobožen	تقی	pobožen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تقیُّد	opazovanja	تقیُّد	opazovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL
تقیُّد	opazovanje	تقیُّد	opazovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقیُّد	pogoj	تقیُّد	pogoj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقیُّد	stanje	تقیُّد	stanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقیُّد	zahtevek	تقیُّد	zahtevek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقیُّد	vloga	تقیُّد	vloga	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقیُّد	omejevanje	تقیُّد	omejevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقیُّد	omejitev	تقیُّد	omejitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقیُّد	oskrba	تقیُّد	oskrba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقیُّد	nego	تقیُّد	nega	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تقیُّد	nega	تقیُّد	neg	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقیُّد	care	تقیُّد	cara	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تقیہّ	previdnost	تقیہّ	previdnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقیہّ	pobožnost	تقیہّ	pobožnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تقیہّ	hinavščina	تقیہّ	hinavščina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تک	dokler	تک	dokler	ADP	CONJ
تک	poglej	تک	poglej	ADP	V;PFV;IMP;SG;2;FIN
تک	meri	تک	mera	ADP	N;DAT;FEM;SG
تک	nameri	تک	namera	ADP	N;NOM;FEM;SG
تکُ	smiselno	تکُ	smiseln		ADJ;NOM;NEUT;SG
تکُ	čut	تکُ	čut		N;NOM;MASC;SG
تکُ	ustreznost	تکُ	ustreznost		N;NOM;FEM;SG
تکُ	pomembnost	تکُ	pomembnost		N;NOM;FEM;SG
تِکّا	rezino	تِکّا	rezina	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تِکّا	kos	تِکّا	kos	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تِکّا	file	تِکّا	fila	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تُکّا	domneva	تُکّا	domneva	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تُکّا	domneve	تُکّا	domneva	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تکاثُر	blaginje	تکاثُر	blaginja	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تکاثُر	blaginjo	تکاثُر	blaginja	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تکاثُف	debeline	تکاثُف	debelina	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تکاثُف	debelino	تکاثُف	debelina	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تکاسُل	lenoba	تکاسُل	lenoba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکاسُل	lenobe	تکاسُل	lenoba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تکافُل	oskrba	تکافُل	oskrba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکافُل	nego	تکافُل	nega	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تکافُل	nega	تکافُل	neg	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکافُل	care	تکافُل	cara	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکان	predlog	تکان	predlog		N;NOM;MASC;SG
تکان	gibanje	تکان	gibanje		N;NOM;NEUT;SG
تکان	sunek	تکان	sunek		N;NOM;MASC;SG
تکان	utrujenost	تکان	utrujenost		N;NOM;FEM;SG
تکان	hod	تکان	hoda		N;NOM;MASC;SG
تکان	kap	تکان	kap		N;NOM;MASC;SG
تکان	napadi	تکان	napad		N;NOM;MASC;PL
تکان	napad	تکان	napad		N;NOM;MASC;SG
تکان	premiki	تکان	premik		N;NOM;MASC;PL
تکان	gibanja	تکان	gibanje		N;NOM;NEUT;PL
تکان	premikanje	تکان	premikanje		N;NOM;NEUT;SG
تکان	gibanje	تکان	gibanje		N;NOM;NEUT;SG
تکان	napad	تکان	napad		N;NOM;MASC;SG
تکان	udarec	تکان	udarec		N;NOM;MASC;SG
تکان	vznemirjenost	تکان	vznemirjenost		N;NOM;FEM;SG
تکان	predlog	تکان	predlog		N;NOM;MASC;SG
تکان	gibanje	تکان	gibanje		N;NOM;NEUT;SG
تکان	sunek	تکان	sunek		N;NOM;MASC;SG
تکان	utrujenost	تکان	utrujenost		N;NOM;FEM;SG
تکان	hod	تکان	hoda		N;NOM;MASC;SG
تکان	kap	تکان	kap		N;NOM;MASC;SG
تکان	napadi	تکان	napad		N;NOM;MASC;PL
تکان	napad	تکان	napad		N;NOM;MASC;SG
تکان	utrujenost	تکان	utrujenost		N;NOM;FEM;SG
تکان	premiki	تکان	premik		N;NOM;MASC;PL
تکان	gibanja	تکان	gibanje		N;NOM;NEUT;PL
تکان	premikanje	تکان	premikanje		N;NOM;NEUT;SG
تکان	gibanje	تکان	gibanje		N;NOM;NEUT;SG
تکان	napad	تکان	napad		N;NOM;MASC;SG
تکان	udarec	تکان	udarec		N;NOM;MASC;SG
تکان	vznemirjenost	تکان	vznemirjenost		N;NOM;FEM;SG
تکاہُل	malomarnosti	تکاہُل	malomarnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تکاہُل	malomarnost	تکاہُل	malomarnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکاہُل	lenoba	تکاہُل	lenoba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکاہُل	lenobe	تکاہُل	lenoba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تکبُّر	ponosa	تکبُّر	ponos	N;NOM;MASC;SG;3	N;GEN;MASC;SG
تکبیری	povečevalno	تکبیری	povečevalen	ADJ	ADV
تکتکی	teodolit	تکتکی	teodolit	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکتکی	nivo	تکتکی	nivo	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکتکی	stopnja	تکتکی	stopnja	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکتکی	raven	تکتکی	raven	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکثیریت	presežek	تکثیریت	presežek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکثیریت	pluralizem	تکثیریت	pluralizem	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکثیف	kondenzacijo	تکثیف	kondenzacija	N;NOM;MASC;SG;3	N;ACC;FEM;SG
تکدِمہ	proračun	تکدِمہ	proračun	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکدِمہ	ocena	تکدِمہ	ocena	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکذیب	nasprotju	تکذیب	nasprotje	N;NOM;MASC;SG;3	N;DAT;NEUT;SG
تکرار	polemik	تکرار	polemik	N;NOM;MASC;SG;3	N;GEN;MASC;PL
تکرار	polemik	تکرار	polemik	N;NOM;MASC;SG;3	N;GEN;MASC;PL
تکراری	spornih	تکراری	sporen	N;NOM;MASC;SG;3	ADJ;GEN;MASC;PL
تکراری	sporno	تکراری	sporen	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تکرُّر	frekvenca	تکرُّر	frekvenca	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکرُّر	pogostost	تکرُّر	pogostost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکرُّر	pogostnost	تکرُّر	pogostnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکرُّر	ponavljanje	تکرُّر	ponavljanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تکریم	častno	تکریم	časten	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تکریم	časti	تکریم	čast	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تکریم	častno	تکریم	časten	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
تکریم	časti	تکریم	čast	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تکریم	spoštovanja	تکریم	spoštovanje	N;NOM;MASC;SG;3	N;GEN;NEUT;SG
تکریم	spoštovati	تکریم	spoštovati	N;NOM;MASC;SG;3	V;IPFV;NFIN
تکریم	spoštuj	تکریم	spoštuj	N;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تکڑ	jakost	تکڑ	jakost		N;NOM;FEM;SG
تکڑ	trdnost	تکڑ	trdnost		N;NOM;FEM;SG
تکڑ	moč	تکڑ	moč		N;NOM;FEM;SG
تکڑا	močan	تکڑ	močen		ADJ;NOM;INDF;MASC;SG
تکڑا	močni	تکڑ	močen		ADJ;NOM;MASC;PL
تکڑا	močno	تکڑ	močno		ADV
تکڑا	močna	تکڑ	močen		ADJ;NOM;FEM;SG
تکڑا	stout	تکڑ	stout		N;NOM;MASC;SG
تکڑی	močan	تکڑی	močen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
تکڑی	močni	تکڑی	močen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
تکڑی	močno	تکڑی	močno	PROPN;NOM;MASC;SG;3	ADV
تکڑی	močna	تکڑی	močen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
تکڑی	stout	تکڑی	stout	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکسُّل	bolezen	تکسُّل	bolezen	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکسُّل	bolezni	تکسُّل	bolezen	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تکسُّل	neaktivnosti	تکسُّل	neaktivnost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
تکسُّل	lenoba	تکسُّل	lenoba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکسُّل	lenobe	تکسُّل	lenoba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تکسیب	zasluženo	تکسیب	zasluženo	PROPN;NOM;MASC;SG;3	ADV
تکسیب	zaslužek	تکسیب	zaslužek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکسیب	pridobitev	تکسیب	pridobitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکسیب	pridobivanje	تکسیب	pridobivanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تکسیب	doseganje	تکسیب	doseganje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تکسیر	urok	تکسیر	urok	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکسیر	lomi	تکسیر	lomiti	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تکسیر	zlom	تکسیر	zlom	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکفُّل	vzdrževanje	تکفُّل	vzdrževanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تکفُّل	podporo	تکفُّل	podpora	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
تکفُّل	podpore	تکفُّل	podpora	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
تکفُّل	podpora	تکفُّل	podpora	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکفُّل	odgovornost	تکفُّل	odgovornost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکلا	vreteno	تکلا	vreten	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;V.PTCP
تکلا	arbor	تکلا	arbor	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکلُّف	nevšečnosti	تکلُّف	nevšečnost	N;NOM;MASC;SG;3	N;GEN;FEM;PL
تکلُّف	neprijetnosti	تکلُّف	neprijetnost	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تکلُّف	oklevanja	تکلُّف	oklevanje	N;NOM;MASC;SG;3	N;GEN;NEUT;SG
تکلُّف	težave	تکلُّف	težava	N;NOM;MASC;SG;3	N;NOM;FEM;PL
تکلُّفات	slovesnosti	تکلق۔ف	slovesnost	N;NOM;MASC;PL;3	N;NOM;FEM;SG
تکلُّم	govor	تکلُّم	govor	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکلُّم	govorjenje	تکلُّم	govorjenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تکلُّم	govorjenje	تکلُّم	govorjenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تکلُّم	pogovor	تکلُّم	pogovor	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکلیف	nevšečnosti	تکلیف	nevšečnost	N;NOM;FEM;SG;3	N;GEN;FEM;PL
تکلیف	neprijetnosti	تکلیف	neprijetnost	N;NOM;FEM;SG;3	N;NOM;FEM;PL
تکلیف	stisko	تکلیف	stiska	N;NOM;FEM;SG;3	N;ACC;FEM;SG
تکلیف	stiske	تکلیف	stiska	N;NOM;FEM;SG;3	N;NOM;FEM;PL
تکلیف	stiska	تکلیف	stiska	N;NOM;FEM;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تکلیف	stisko	تکلیف	stiska	N;NOM;FEM;SG;3	N;ACC;FEM;SG
تکلیف	težavah	تکلیف	težava	N;NOM;FEM;SG;3	N;ESS;FEM;PL
تکلیف	oteženo	تکلیف	otežen	N;NOM;FEM;SG;3	ADJ;NOM;NEUT;SG;V.PTCP
تکلیف	težave	تکلیف	težava	N;NOM;FEM;SG;3	N;NOM;FEM;PL
تکلیف	muke	تکلیف	muka	N;NOM;FEM;SG;3	N;NOM;FEM;PL
تکلیف	težave	تکلیف	težava	N;NOM;FEM;SG;3	N;NOM;FEM;PL
تکلیف	trpljenja	تکلیف	trpljenje	N;NOM;FEM;SG;3	N;GEN;NEUT;SG
تکلیف	bolečine	تکلیف	bolečina	N;NOM;FEM;SG;3	N;NOM;FEM;PL
تکلیف	bolečino	تکلیف	bolečina	N;NOM;FEM;SG;3	N;ACC;FEM;SG
تکلیل	sije	تکلیل	sijati	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
تکلیل	sveti	تکلیل	svet	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;MASC;SG
تکلیل	sijaj	تکلیل	sijaj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکمُّل	povezovanje	تکمُّل	povezovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تکمُّل	vključitev	تکمُّل	vključitev	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکمُّل	integracija	تکمُّل	integracija	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
تکمُّل	vključevanje	تکمُّل	vključevanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تکمُّل	zaključek	تکمُّل	zaključek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکمُّل	dokončanje	تکمُّل	dokončanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تکمِلہ	zaključek	تکمِلہ	zaključek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکمِلہ	dokončanje	تکمِلہ	dokončanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
تکمِلہ	dodatek	تکمِلہ	dodatek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکمِلہ	slepič	تکمِلہ	slepič	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکمِلہ	epilog	تکمِلہ	epilog	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
تکمِلہ	popolnost	تکمِلہ	popolnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
