الليثيوم	litiu	الليثيوم	litiu		N;INDF;MASC;SG
مختلطة	amestecate	مُختَلِط	amestecat	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
مختلطة	mixta	مُختَلِط	mixta	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
فم	gura	فَمّ	gură	N;NOM;INDF;SG	N;DEF;FEM;SG
فم	gura	فَمّ	gură	N;NOM;INDF;SG	N;DEF;FEM;SG
فم	gurii	فَمّ	gură	N;NOM;INDF;SG	N;DEF;FEM;SG
توتنهام	tottenham	تُوتِنهَام	tottenham		PROPN
توتنهام	pinteni	تُوتِنهَام	pinteni		N;INDF;MASC;PL
مجهود	efortul	مَجهُود	efort	N;NOM;INDF;SG	N;DEF;MASC;SG
التشابه	asemanare	تَشَابُه	asemanare		N;INDF;FEM;SG
التشابه	asemanare	تَشَابُه	asemanare		N;INDF;FEM;SG
التشابه	similitudine	تَشَابُه	similitudine		N;INDF;FEM;SG
فرانكو	franco	فرانكو	franco		PROPN
اضطهاد	opresiune	اِضطِهَاد	opresiune	N;NOM;INDF;SG	N;INDF;FEM;SG
المساهمات	contributii	مُسَاهَمَة	contribut	N;NOM;DEF;PL	N;INDF;FEM;PL
المساهمات	contributiile	مُسَاهَمَة	contributie	N;NOM;DEF;PL	N;DEF;FEM;PL
ترينيداد	trinidad	ترينيداد	trinidad		N;INDF;MASC;SG
تجريبية	experimentala	تَجرِيبِيّ	experimental	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
تجريبية	experimentale	تَجرِيبِيّ	experimental	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
النظائر	izotopi	نِظَائِر	izotop	N;NOM;DEF;PL	N;INDF;MASC;PL
جاز	jazz	جَاز	jazz	V;PFV;MASC;SG;3;ACT	N;INDF;MASC;SG
التشفير	criptare	التشفير	criptare	N;NOM;DEF;SG	N;INDF;FEM;SG
التشفير	cripto	التشفير	cripto	N;NOM;DEF;SG	
التشفير	criptografie	التشفير	criptografie	N;NOM;DEF;SG	N;INDF;FEM;SG
طنطا	tanta	طَنطَا	tanta	N;NOM;INDF;SG	N;DEF;FEM;SG
المرشد	ghid	مُرشِد	ghid	N;NOM;DEF;SG	N;INDF;MASC;SG
المرشد	ghidul	مُرشِد	ghid	N;NOM;DEF;SG	N;DEF;MASC;SG
فرانز	franz	فرانز	franz		PROPN
قدرت	apreciata	قَدَّر	apreciat	V;PFV;FEM;SG;3;PASS	ADJ;DEF;FEM;SG
قدرت	apreciat	قَدَّر	aprecia	V;PFV;FEM;SG;3;PASS	ADJ;INDF;MASC;SG
قدرت	apreciate	قَدَّر	aprecia	V;PFV;FEM;SG;3;PASS	ADJ;INDF;FEM;PL
التقليل	subestimat	تَقلِيل	subestima	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
بوشهر	bushehr	بوشهر	bushehr		
كلي	mananc	كُلِّيّ	mananc	N;NOM;INDF;SG	
كلي	mananca	كُلِّيّ	mananca	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
كلي	mananca	كُلِّيّ	mananca	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
الدروز	druze	دَرز	druză	N;NOM;DEF;PL	
المكاتب	birourile	مَكتَب	birou	N;NOM;DEF;PL	N;DEF;FEM;PL
المكاتب	oficii	مَكتَب	oficii	N;NOM;DEF;PL	N;INDF;FEM;PL
المكاتب	birouri	مَكتَب	birou	N;NOM;DEF;PL	N;INDF;FEM;PL
رولز	rulouri	رُولز	rulou		N;INDF;FEM;PL
رولز	role	رُولز	rouă		N;INDF;FEM;PL
رولز	rolls	رُولز	rolls		N;INDF;MASC;SG
امتلاك	posesie	اِمتِلَاك	posesie	N;NOM;INDF;SG	N;INDF;FEM;SG
امتلاك	posesia	اِمتِلَاك	posesie	N;NOM;INDF;SG	N;DEF;FEM;SG
الحاسبات	calculatoare	الحاسبات	calculator	N;NOM;DEF;PL	N;INDF;FEM;PL
الحاسبات	calculatoarele	الحاسبات	calculatoare	N;NOM;DEF;PL	N;DEF;FEM;PL
الحاسبات	computere	الحاسبات	computere	N;NOM;DEF;PL	N;INDF;FEM;PL
ده	lui	دٰهٰ	el		PRO;3
الجيب	buzunar	جَيب	buzunar	N;NOM;DEF;SG	N;INDF;MASC;SG
الجيب	buzunarul	جَيب	buzunar	N;NOM;DEF;SG	N;DEF;MASC;SG
الجيب	jeep	جَيب	jeep	N;NOM;DEF;SG	N;INDF;MASC;SG
الكؤوس	cani	كُؤُوس	can	N;NOM;DEF;SG	N;INDF;FEM;PL
الكؤوس	cupe	كُؤُوس	cupe	N;NOM;DEF;SG	N;INDF;FEM;PL
مخترع	inventatorul	مُختَرَع	inventator	N;NOM;INDF;SG	N;DEF;MASC;SG
قارب	barca	قَارِب	barcă	N;NOM;INDF;SG	N;DEF;FEM;SG
قارب	barca	قَارِب	barcă	N;NOM;INDF;SG	N;DEF;FEM;SG
جرح	raniti	جُرح	ranit	N;NOM;INDF;SG	V;IND;PL;2;PRS;FIN
جرح	ranit	جُرح	ranit	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
جرح	ranita	جُرح	ranită	N;NOM;INDF;SG	ADJ;DEF;FEM;SG
جرح	ranit	جُرح	ranit	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
جرح	rana	جُرح	rană	N;NOM;INDF;SG	N;DEF;FEM;SG
جرح	rana	جُرح	rană	N;NOM;INDF;SG	N;DEF;FEM;SG
الفوسفات	fosfat	فُوسفَات	fosfat		N;INDF;MASC;SG
للاستثمار	investitii	للاستثمار	investitii		N;INDF;FEM;PL
للاستثمار	investitie	للاستثمار	investitie		N;INDF;FEM;SG
للاستثمار	investitie	للاستثمار	investitie		N;INDF;FEM;SG
للاستثمار	investitii	للاستثمار	investitii		N;INDF;FEM;PL
سونيك	sonic	سونيك	sonic		N;INDF;MASC;SG
النشطة	active	نَشَاط	activ	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
النشطة	activi	نَشَاط	activ	N;NOM;DEF;SG	ADJ;INDF;MASC;PL
النشطة	activ	نَشَاط	activ	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
النشطة	activa	نَشَاط	activa	N;NOM;DEF;SG	ADJ;DEF;FEM;SG
توما	toma	تُومَا	toma		PROPN
العاب	jocuri	لَعب	joc		N;INDF;FEM;PL
العاب	jocurile	لَعب	joc		N;DEF;FEM;PL
العاب	jucarii	لَعب	jucar		N;DEF;MASC;PL
العاب	jucarii	لَعب	jucar		N;DEF;MASC;PL
سيبيريا	siberian	سِيبِيرِيَا	siberian		ADJ;INDF;MASC;SG
سيبيريا	siberia	سِيبِيرِيَا	siberie		N;DEF;FEM;SG
الاقتراح	propunere	اِقتِرَاح	propunere	N;NOM;DEF;SG	N;INDF;FEM;SG
الاقتراح	propunerea	اِقتِرَاح	propunere	N;NOM;DEF;SG	N;DEF;FEM;SG
الاقتراح	sugestia	اِقتِرَاح	sugestie	N;NOM;DEF;SG	N;DEF;FEM;SG
الاقتراح	sugestie	اِقتِرَاح	sugestie	N;NOM;DEF;SG	N;INDF;FEM;SG
السوربون	sorbona	سُوربُون	sorbona		N;DEF;FEM;SG
التكيف	reglare	تَكَيُّف	reglare	N;NOM;DEF;SG	N;INDF;FEM;SG
التكيف	ajustarea	تَكَيُّف	ajustare	N;NOM;DEF;SG	N;DEF;FEM;SG
التكيف	ajustare	تَكَيُّف	ajustare	N;NOM;DEF;SG	N;INDF;FEM;SG
التكيف	adaptarea	تَكَيُّف	adaptare	N;NOM;DEF;SG	N;DEF;FEM;SG
التكيف	adaptare	تَكَيُّف	adaptare	N;NOM;DEF;SG	N;INDF;FEM;SG
التكيف	adapteaza	تَكَيُّف	adaptează	N;NOM;DEF;SG	V;IND;SG;3;IPFV;FIN
سيلفا	silva	سِيلفَا	silvă		PROPN
الفطرية	innascuta	فِطرِيّ	innascuta	ADJ;NOM;DEF;FEM;SG	ADJ;DEF;FEM;SG
فينيكس	phoenix	فينيكس	phoenix		N;INDF;MASC;SG
كيت	kate	كَيت	kate		
الخرسانة	concret	خَرَسَانَة	concret	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
الخرسانة	beton	خَرَسَانَة	beton	N;NOM;DEF;SG	N;INDF;MASC;SG
الخرسانة	concrete	خَرَسَانَة	concret	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
قاطع	concludente	قَاطَع	concludent	N;NOM;INDF;SG	ADJ;INDF;FEM;PL
قاطع	concludent	قَاطَع	concludent	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
ناقصة	incompleta	نَاقِصَة	incompleta	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
ناقصة	incomplet	نَاقِصَة	incomplet	ADJ;NOM;INDF;FEM;SG	ADV
ناقصة	incomplete	نَاقِصَة	incomplet	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
باطن	talpi	بَاطِن	talp		N;INDF;FEM;PL
موقعة	semnat	مُوَقَّع	semna	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
موقعة	semnate	مُوَقَّع	semnat	N;NOM;INDF;SG	ADJ;INDF;FEM;PL
موقعة	semnata	مُوَقَّع	semnată	N;NOM;INDF;SG	N;DEF;FEM;SG
تنبيه	alarma	تَنبِيه	alarma		N;DEF;FEM;SG
تنبيه	alarma	تَنبِيه	alarma		N;DEF;FEM;SG
تنبيه	alerta	تَنبِيه	alerta		N;DEF;FEM;SG
تنبيه	alert	تَنبِيه	alert		ADV
ثري	bogata	ثري	bogat		ADJ;DEF;FEM;SG
ثري	bogata	ثري	bogat		ADJ;DEF;FEM;SG
ثري	rich	ثري	rich		PROPN
ثري	bogat	ثري	bogat		ADJ;INDF;MASC;SG
رينو	reno	رينو	reno		N;INDF;MASC;SG
رينو	renault	رينو	renault		PROPN
التقاء	confluenta	اِلتِقَاء	confluenta	N;NOM;INDF;SG	N;DEF;FEM;SG
قلق	anxietatea	قَلَق	anxietate	N;NOM;INDF;SG	N;DEF;FEM;SG
قلق	anxietate	قَلَق	anxietate	N;NOM;INDF;SG	N;INDF;FEM;SG
الدبلوماسي	diplomat	دِبلُومَاسِيّ	diplomat	N;NOM;DEF;SG	N;INDF;MASC;SG
الدبلوماسي	diplomatul	دِبلُومَاسِيّ	diplomat	N;NOM;DEF;SG	N;DEF;MASC;SG
الدبلوماسي	diplomatice	دِبلُومَاسِيّ	diplomatic	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
الدبلوماسي	diplomatic	دِبلُومَاسِيّ	diplomatic	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
الدبلوماسي	diplomatica	دِبلُومَاسِيّ	diplomatică	N;NOM;DEF;SG	N;DEF;FEM;SG
فضيحة	scandalul	فَضِيحَة	scandal	N;NOM;INDF;SG	N;DEF;MASC;SG
موتورز	motors	مُوتُورز	motors		PROPN
موتورز	motoare	مُوتُورز	motor		N;INDF;FEM;PL
فهرنهايت	fahrenheit	فهرنهايت	fahrenheit		N;INDF;MASC;SG
مطابقة	potrivire	مُطَابَقَة	potrivire	N;NOM;INDF;SG	N;INDF;FEM;SG
مطابقة	potrivire	مُطَابَقَة	potrivire	N;NOM;INDF;SG	N;INDF;FEM;SG
المعسكر	tabara	مُعَسكَر	tabară	N;NOM;DEF;SG	N;DEF;FEM;SG
المعسكر	camp	مُعَسكَر	camp	N;NOM;DEF;SG	N;INDF;MASC;SG
المعسكر	tabara	مُعَسكَر	tabară	N;NOM;DEF;SG	N;DEF;FEM;SG
المعسكر	lagar	مُعَسكَر	lagar	N;NOM;DEF;SG	N;INDF;MASC;SG
المعسكر	tabara	مُعَسكَر	tabară	N;NOM;DEF;SG	N;DEF;FEM;SG
السل	tuberculoza	سِلّ	tuberculoza	N;NOM;DEF;SG	N;DEF;FEM;SG
السل	tuberculoza	سِلّ	tuberculoza	N;NOM;DEF;SG	N;DEF;FEM;SG
اقليم	provincie	اقليم	provincie		N;INDF;FEM;SG
اقليم	provincia	اقليم	provincie		N;DEF;FEM;SG
اقليم	regiunea	اقليم	regiune		N;DEF;FEM;SG
اقليم	regiune	اقليم	regiune		N;INDF;FEM;SG
اقليم	teritoriu	اقليم	teritoriu		N;INDF;MASC;SG
اقليم	teritoriul	اقليم	teritoriu		N;DEF;MASC;SG
المصاحبة	sincronizeaza	المصاحبة	sincronizează	N;NOM;DEF;SG	V;IND;SG;3;IPFV;FIN
الحلويات	dulciuri	حَلوَى	dulce	N;NOM;DEF;PL	N;INDF;FEM;PL
الحلويات	deserturi	حَلوَى	desert	N;NOM;DEF;PL	N;INDF;FEM;PL
مقهى	cafenea	مَقهَى	cafene	N;NOM;INDF;SG	N;DEF;FEM;SG
مقهى	cafeneaua	مَقهَى	cafeneaua	N;NOM;INDF;SG	N;DEF;FEM;SG
مقهى	cafenea	مَقهَى	cafene	N;NOM;INDF;SG	N;DEF;FEM;SG
مقهى	cafeneaua	مَقهَى	cafeneaua	N;NOM;INDF;SG	N;DEF;FEM;SG
مقهى	café	مَقهَى	café	N;NOM;INDF;SG	
سراي	galatasaray	سِرَاي	galatasaray		N;INDF;MASC;SG
المختلط	amestecate	مُختَلِط	amestecat	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
المختلط	amestecat	مُختَلِط	amesteca	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
المختلط	mixt	مُختَلِط	mixt	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
المختلط	mixta	مُختَلِط	mixta	N;NOM;DEF;SG	ADJ;DEF;FEM;SG
المتهم	acuzat	مُتَّهَم	acuza	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;MASC;SG
المتهم	acuzata	مُتَّهَم	acuza	ADJ;NOM;DEF;MASC;SG	N;DEF;FEM;SG
المتهم	acuzat	مُتَّهَم	acuza	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;MASC;SG
المتهم	inculpatul	مُتَّهَم	inculpat	ADJ;NOM;DEF;MASC;SG	N;DEF;MASC;SG
المتهم	parat	مُتَّهَم	parat	ADJ;NOM;DEF;MASC;SG	N;INDF;MASC;SG
المتهم	inculpat	مُتَّهَم	inculpa	ADJ;NOM;DEF;MASC;SG	N;INDF;MASC;SG
خيوط	fire	خيوط	fire	N;NOM;INDF;PL	N;INDF;FEM;SG
حامية	garrison	حَامِي	garrison	ADJ;NOM;INDF;FEM;SG	PROPN
حامية	garnizoana	حَامِي	garnizoană	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
حامية	garnizoana	حَامِي	garnizoană	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
حامية	protectorul	حَامِي	protector	ADJ;NOM;INDF;FEM;SG	N;DEF;MASC;SG
الربح	profit	رِبح	profit	N;NOM;DEF;SG	N;INDF;MASC;SG
الربح	profitul	رِبح	profit	N;NOM;DEF;SG	N;DEF;MASC;SG
ابتكار	inovare	اِبتِكَار	inovare	N;NOM;INDF;SG	N;INDF;FEM;SG
ابتكار	inovarea	اِبتِكَار	inovare	N;NOM;INDF;SG	N;DEF;FEM;SG
عيادة	clinica	عِيَادَة	clinică	N;NOM;INDF;SG	N;DEF;FEM;SG
عيادة	clinica	عِيَادَة	clinică	N;NOM;INDF;SG	N;DEF;FEM;SG
الديدان	viermi	الديدان	viermi		N;INDF;MASC;PL
الديدان	viermii	الديدان	viarmă		N;DEF;MASC;PL
دموية	sangeroase	دَمَوِيَّة	sangeros	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
باكو	baku	بَاكُو	baku		PROPN
لونغ	lung	لُونغ	lung		ADJ;INDF;MASC;SG
لونغ	lunga	لُونغ	lung		ADJ;DEF;FEM;SG
لونغ	long	لُونغ	long		
النحت	sculptura	نَحت	sculptură	N;NOM;DEF;SG	N;DEF;FEM;SG
النحت	sculptura	نَحت	sculptură	N;NOM;DEF;SG	N;DEF;FEM;SG
النحت	sculptura	نَحت	sculptură	N;NOM;DEF;SG	N;DEF;FEM;SG
النحت	sculptura	نَحت	sculptură	N;NOM;DEF;SG	N;DEF;FEM;SG
لورين	lauren	لُورِين	lauren		PROPN
ماضي	trecutul	مَاضِي	trecut		N;DEF;MASC;SG
ماضي	trecut	مَاضِي	trecut		ADJ;INDF;MASC;SG
تفكك	dezintegrare	تَفَكُّك	dezintegrare	N;NOM;INDF;SG	N;INDF;FEM;SG
الفيلق	legiune	فَيلَق	legiune	N;NOM;DEF;SG	N;INDF;FEM;SG
الفيلق	legiunea	فَيلَق	legiune	N;NOM;DEF;SG	N;DEF;FEM;SG
السدود	baraje	سُدّ	baraj	N;NOM;DEF;PL	N;INDF;FEM;PL
الحنجرة	gat	حُنجُرَة	gat	N;NOM;DEF;SG	
الحنجرة	gat	حُنجُرَة	gat	N;NOM;DEF;SG	
الحنجرة	gatul	حُنجُرَة	gat	N;NOM;DEF;SG	N;DEF;MASC;SG
الاجتماعات	reuniuni	اِجتِمَاع	reuniune	N;NOM;DEF;PL	N;INDF;FEM;PL
الاجتماعات	intruniri	اِجتِمَاع	intrunire	N;NOM;DEF;PL	N;INDF;FEM;PL
الاجتماعات	intalniri	اِجتِمَاع	intalnire	N;NOM;DEF;PL	N;INDF;FEM;PL
الاجتماعات	intalniri	اِجتِمَاع	intalnire	N;NOM;DEF;PL	N;INDF;FEM;PL
فرانشيسكو	francesco	فرَانشِيسكُو	francesco		PROPN
الحلو	sweet	الحلو	sweet		N;INDF;MASC;SG
الحلو	dulce	الحلو	dulce		
الحلو	dulci	الحلو	dulce		ADJ;INDF;PL
الكروم	chrome	كُرُوم	chromă	N;NOM;DEF;SG	
الكروم	crom	كُرُوم	crom	N;NOM;DEF;SG	
الكروم	crom	كُرُوم	crom	N;NOM;DEF;SG	
الممر	coridor	مَمر	coridor	N;NOM;DEF;SG	N;INDF;MASC;SG
الممر	coridorul	مَمر	coridor	N;NOM;DEF;SG	N;DEF;MASC;SG
المزايا	avantajele	مَزِيَّة	avantaj	N;NOM;DEF;PL	N;DEF;FEM;PL
المزايا	avantaje	مَزِيَّة	avantaj	N;NOM;DEF;PL	N;INDF;FEM;PL
الركبة	genunchiul	رُكبَة	genunchi	N;NOM;DEF;SG	N;DEF;MASC;SG
الركبة	genunchi	رُكبَة	genunchi	N;NOM;DEF;SG	N;INDF;MASC;PL
لوف	luv	لوف	luv		
جمل	camila	جَمَل	camilă	N;NOM;INDF;SG	N;DEF;FEM;SG
عروس	mireasa	عروس	mireasă	N;NOM;INDF;SG	N;DEF;FEM;SG
عروس	mireasa	عروس	mireasă	N;NOM;INDF;SG	N;DEF;FEM;SG
الشراكة	parteneriat	شِرَاكَة	parteneriat	N;NOM;DEF;SG	N;INDF;MASC;SG
الشراكة	parteneriatul	شِرَاكَة	parteneriat	N;NOM;DEF;SG	N;DEF;MASC;SG
تباع	vandut	أَبَاع	vandut	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;INDF;MASC;SG
تباع	vandute	أَبَاع	vandut	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;INDF;FEM;PL
تباع	vanduta	أَبَاع	vanduta	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;DEF;FEM;SG
تباع	vandut	أَبَاع	vandut	V;IPFV;FEM;IND;SG;3;FIN;PASS	ADJ;INDF;MASC;SG
التنوير	iluminare	تَنوِير	iluminare	N;NOM;DEF;SG	N;INDF;FEM;SG
التنوير	iluminarea	تَنوِير	iluminare	N;NOM;DEF;SG	N;DEF;FEM;SG
الاستواء	ecuator	اِستِوَاء	ecuator	N;NOM;DEF;SG	N;INDF;MASC;SG
الثعلب	vulpe	ثَعلَب	vulpă	N;NOM;DEF;SG	N;INDF;FEM;SG
الثعلب	vulpea	ثَعلَب	vulpe	N;NOM;DEF;SG	N;DEF;FEM;SG
الثعلب	fox	ثَعلَب	fox	N;NOM;DEF;SG	N;INDF;MASC;SG
الزئبق	mercury	زَئبَق	mercury	N;NOM;DEF;SG	PROPN
الزئبق	mercur	زَئبَق	mercur	N;NOM;DEF;SG	N;INDF;MASC;SG
الزئبق	mercurul	زَئبَق	mercur	N;NOM;DEF;SG	N;DEF;MASC;SG
حنان	hanan	حنان	hanan		
نيك	nick	نيك	nick		PROPN
الموضع	pozitie	مُوَضَّع	pozitie	N;NOM;DEF;SG	N;INDF;FEM;SG
الموضع	pozitia	مُوَضَّع	pozitie	N;NOM;DEF;SG	N;DEF;FEM;SG
الموضع	pozitia	مُوَضَّع	pozitie	N;NOM;DEF;SG	N;DEF;FEM;SG
الموضع	pozitie	مُوَضَّع	pozitie	N;NOM;DEF;SG	N;INDF;FEM;SG
الموضع	pozitie	مُوَضَّع	pozitie	N;NOM;DEF;SG	N;INDF;FEM;SG
الموضع	plasare	مُوَضَّع	plasare	N;NOM;DEF;SG	N;INDF;FEM;SG
الموضع	plasarea	مُوَضَّع	plasare	N;NOM;DEF;SG	N;DEF;FEM;SG
واجهات	interfetele	وَاجِه	interfet	N;NOM;INDF;PL	N;DEF;FEM;PL
مملوكة	detinuta	مَملُوك	detinuta	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
بعثات	misiunile	بَعثَة	misiune	N;NOM;INDF;PL	N;DEF;FEM;PL
نية	intentie	نِيَّة	intentie	N;NOM;INDF;SG	N;INDF;FEM;SG
نية	intentia	نِيَّة	intentie	N;NOM;INDF;SG	N;DEF;FEM;SG
نية	intentie	نِيَّة	intentie	N;NOM;INDF;SG	N;INDF;FEM;SG
نية	intentie	نِيَّة	intentie	N;NOM;INDF;SG	N;INDF;FEM;SG
نية	intentia	نِيَّة	intentie	N;NOM;INDF;SG	N;DEF;FEM;SG
نية	intentie	نِيَّة	intentie	N;NOM;INDF;SG	N;INDF;FEM;SG
سمر	summer	سمر	summer		
سمر	vara	سمر	vară		N;DEF;FEM;SG
سمر	vara	سمر	vară		N;DEF;FEM;SG
الناقل	transportor	نَاقِل	transportor	N;NOM;DEF;SG	N;INDF;MASC;SG
الناقل	transportorul	نَاقِل	transportor	N;NOM;DEF;SG	N;DEF;MASC;SG
الناقل	transportorului	نَاقِل	transportor	N;NOM;DEF;SG	N;DEF;MASC;SG
الناقل	purtator	نَاقِل	purtator	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
الناقل	transportator	نَاقِل	transportator	N;NOM;DEF;SG	N;INDF;MASC;SG
الناقل	portavion	نَاقِل	portavion	N;NOM;DEF;SG	N;INDF;MASC;SG
خطير	periculoasa	خَطِير	periculos	ADJ;NOM;INDF;MASC;SG	ADJ;DEF;FEM;SG
خطير	periculoasa	خَطِير	periculos	ADJ;NOM;INDF;MASC;SG	ADJ;DEF;FEM;SG
خطير	periculoase	خَطِير	periculos	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
نورس	pescarus	نورس	pescaruce		N;INDF;MASC;SG
نورس	gull	نورس	gull		PROPN
افتراض	presupunere	اِفتِرَاض	presupunere	N;NOM;INDF;SG	N;INDF;FEM;SG
افتراض	presupunerea	اِفتِرَاض	presupunere	N;NOM;INDF;SG	N;DEF;FEM;SG
افتراض	presupunere	اِفتِرَاض	presupunere	N;NOM;INDF;SG	N;INDF;FEM;SG
الطبخ	gatit	طَبخ	gatit	N;NOM;DEF;SG	N;INDF;MASC;SG
الطبخ	gatitul	طَبخ	gatit	N;NOM;DEF;SG	N;DEF;MASC;SG
الطبخ	gatesc	طَبخ	gatesc	N;NOM;DEF;SG	V;IND;PL;3;PRS;FIN
الريش	penele	رِيش	penă	N;NOM;DEF;SG	N;DEF;FEM;PL
الريش	pene	رِيش	pană	N;NOM;DEF;SG	N;INDF;FEM;PL
رقعة	plasturi	رَقعَة	plast	N;NOM;INDF;SG	N;INDF;FEM;PL
غاري	gary	غاري	gary		PROPN
افلام	filmele	فِيلم	filme	N;NOM;INDF;PL	N;DEF;FEM;PL
مهارة	abilitate	مَهَارَة	abilitate	N;NOM;INDF;SG	N;INDF;FEM;SG
مهارة	indemanare	مَهَارَة	indemanare	N;NOM;INDF;SG	N;INDF;FEM;SG
غابرييل	gabriel	غابرييل	gabriel		PROPN
غابرييل	gabrielle	غابرييل	gabrie		N;INDF;FEM;SG
اللقاح	vaccin	لَقَاح	vaccin	N;NOM;DEF;SG	N;INDF;MASC;SG
اللقاح	vaccinuri	لَقَاح	vaccin	N;NOM;DEF;SG	N;INDF;FEM;PL
اللقاح	vaccinul	لَقَاح	vaccin	N;NOM;DEF;SG	N;DEF;MASC;SG
تؤخذ	luata	أَخَذ	lua	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;DEF;FEM;SG
تؤخذ	luat	أَخَذ	lua	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;INDF;MASC;SG
تؤخذ	luate	أَخَذ	luat	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;INDF;FEM;PL
التعدين	minerit	تَعدِين	minerit	N;NOM;DEF;SG	N;INDF;MASC;PL
التعدين	miniere	تَعدِين	minier	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
انضمام	aderarea	اِنضِمَام	aderare	N;NOM;INDF;SG	N;DEF;FEM;SG
انضمام	aderarii	اِنضِمَام	aderariu	N;NOM;INDF;SG	N;DEF;FEM;SG
انضمام	aderare	اِنضِمَام	aderare	N;NOM;INDF;SG	N;INDF;FEM;SG
مبالغ	sumele	مَبلَغ	sumă	N;NOM;INDF;SG	N;DEF;FEM;PL
مبالغ	sume	مَبلَغ	sumă	N;NOM;INDF;SG	N;INDF;FEM;PL
مبالغ	sumele	مَبلَغ	sumă	N;NOM;INDF;SG	N;DEF;FEM;PL
مبالغ	sume	مَبلَغ	sumă	N;NOM;INDF;SG	N;INDF;FEM;PL
بودابست	budapesta	بودابست	budapest		N;DEF;FEM;SG
باركر	parker	باركر	parker		PROPN
ستوديو	studio	ستوديو	studio		N;INDF;MASC;SG
ستوديو	studioul	ستوديو	studio		N;DEF;MASC;SG
الفجوة	decalaj	فَجوَة	decalaj	N;NOM;DEF;SG	N;INDF;MASC;SG
الفجوة	gap	فَجوَة	gap	N;NOM;DEF;SG	N;INDF;MASC;SG
بلبل	bulbul	بلبل	bulb		N;DEF;MASC;SG
البركة	pond	بَرَكَة	pond	N;NOM;DEF;SG	N;INDF;MASC;SG
البركة	balta	بَرَكَة	baltă	N;NOM;DEF;SG	N;DEF;FEM;SG
البركة	iazul	بَرَكَة	iaz	N;NOM;DEF;SG	N;DEF;MASC;SG
البركة	iaz	بَرَكَة	iaz	N;NOM;DEF;SG	N;INDF;MASC;SG
الاختفاء	invizibilitate	اِختِفَاء	invizibilitate	N;NOM;DEF;SG	N;INDF;FEM;SG
بصرية	vizuala	بَصَرِيّ	vizual	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
بصرية	vizual	بَصَرِيّ	vizual	ADJ;NOM;INDF;FEM;SG	ADV
بصرية	optice	بَصَرِيّ	optic	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
بصرية	optica	بَصَرِيّ	optic	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
مجد	glorie	مجد	glorie		N;INDF;FEM;SG
مجد	glory	مجد	glory		N;INDF;MASC;SG
جراح	chirurg	جُرح	chirurg	N;NOM;INDF;PL	N;INDF;MASC;SG
جراح	chirurgul	جُرح	chirurg	N;NOM;INDF;PL	N;DEF;MASC;SG
الموجه	vectorul	مُوَجَّه	vector	ADJ;NOM;DEF;MASC;SG	N;DEF;MASC;SG
الموجه	vector	مُوَجَّه	vector	ADJ;NOM;DEF;MASC;SG	N;INDF;MASC;SG
كورنوال	cornwall	كُورنَوَال	cornwall		PROPN
الرخام	marmura	رُخَام	marmura	N;NOM;DEF;SG	N;DEF;FEM;SG
