strasbourg	strasbourg	strasbourg	strasbourg	N;INDF;MASC;SG	PROPN;NOM
voivodina	vojvodina	voivodină	vojvodina	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
peisajul	liggande	peisaj	ligga	N;DEF;MASC;SG	ADJ;NOM;PRS;V.PTCP
peisajul	landskap	peisaj	landskap	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
copaci	träd	copac	träd	N;INDF;MASC;PL	N;NOM;INDF;NEUT;SG
urs	bear	urs	bear	N;INDF;MASC;SG	V;IMP;FIN;ACT
urs	björn	urs	björn	N;INDF;MASC;SG	PROPN;NOM
nina	nina	nină	nin	N;DEF;FEM;SG	PROPN;NOM
stalpi	pelarna	stalp	pel	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
divortat	frånskild	divorta	frånskild	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
divortat	frånskild	divorta	frånskild	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
stratul	lager	strat	lag	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
stratul	skikt	strat	skikt	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
plantele	plantor	plantă	plantor	N;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
plantele	växter	plantă	växt	N;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
orientala	orientaliska	orientală	orientalisk	ADJ;DEF;FEM;SG	ADJ;NOM;PL
rick	rick	rick	råck	PROPN	PROPN;NOM
politist	snut	politist	snut	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
politist	snut	politist	snut	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
jeremy	jeremy	jeremy	jeremy	PROPN	PROPN;NOM
locuitor	hemmahörande	locuitor	hemmahörande	N;INDF;MASC;SG	ADJ;NOM;PRS;V.PTCP
locuitor	bosatta	locuitor	bosatt	N;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
locuitor	bosatt	locuitor	bosatt	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
ueda	ueda	ueda	ueda		PROPN;NOM
cafea	fika	cafea	fika	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cafea	kaffe	cafea	kaffe	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
profesional	professionella	profesional	professionell	ADJ;INDF;MASC;SG	ADJ;NOM;PL
profesional	professionell	profesional	professionell	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
aziz	aziz	aziz	aziz	N;INDF;MASC;SG	PROPN;NOM
weber	weber	weber	weber	PROPN	PROPN;NOM
guvernarea	styre	guvernare	styre	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
guvernarea	styrning	guvernare	styrning	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ascensiunea	uppstigning	ascensiune	uppstigning	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ofiterii	officerare	ofiteriu	officerare	N;DEF;MASC;PL	N;NOM;INDF;MASC+FEM;PL
straturi	skikt	strat	skikt	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
ferma	bondgård	fermă	bondgård	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ferma	lantbruk	fermă	lantbruk	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
ferma	gård	fermă	gård	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ferma	bondgård	fermă	bondgård	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ferma	lantbruk	fermă	lantbruk	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
ferma	gård	fermă	gård	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
teoretice	teoretiskt	teoretic	teoretisk	ADJ;INDF;FEM;PL	ADV
teoretice	teoretisk	teoretic	teoretisk	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
urmate	följs	urma	följa	ADJ;INDF;FEM;PL	V;IND;PRS;FIN;PASS
urmate	följde	urma	följa	ADJ;INDF;FEM;PL	V;IND;PST;FIN;ACT
urmate	följt	urma	följa	ADJ;INDF;FEM;PL	V;V.CVB;ACT
nacional	nacional	nacional	nacional	PROPN	N;NOM;INDF;MASC+FEM;SG
munchen	münchen	munchen	münchen	PROPN	PROPN;NOM
ivanovici	ivanovitj	ivanovic	ivanovitj	N;INDF;MASC;SG	PROPN;NOM
urmarirea	spårning	urmarire	spårning	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
urmarirea	spårar	urmarire	spår	N;DEF;FEM;SG	V;IND;PRS;FIN;ACT
echipaj	besättningen	echipaj	besättning	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
rachel	rachel	rachel	rachel	PROPN	PROPN;NOM
vecini	grannarna	vecin	grannare	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
dosarul	katalog	dosar	katalog	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dosarul	korg	dosar	korg	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dosarul	mapp	dosar	mapp	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
click	klicka	click	klicka	N;INDF;MASC;SG	V;IMP;FIN;ACT
iris	iris	iris	iris		N;NOM;INDF;MASC+FEM;SG
rama	ramen	ramă	ram	N;DEF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
rama	ramar	ramă	ram	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;PL
rama	ram	ramă	ram	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
rama	motiv	ramă	motiv	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
rama	rama	ramă	rama	N;DEF;FEM;SG	V;IMP;FIN;ACT
rama	ramen	ramă	ram	N;DEF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
rama	ramar	ramă	ram	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;PL
rama	ram	ramă	ram	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
rama	motiv	ramă	motiv	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
afganistan	afghanistan	afganistan	afghanistan	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
interzise	förbjudna	interzice	förbjuden	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
interzise	förbjuden	interzice	förbjuden	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
interzise	förbjudet	interzice	förbjuden	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
interzise	förbjudna	interzice	förbjuden	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
interzise	förbjuden	interzice	förbjuden	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
interzise	förbjudet	interzice	förbjuden	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
miles	miles	miles	miles	PROPN	N;NOM;INDF;MASC+FEM;SG
miles	mil	miles	mil	PROPN	N;NOM;INDF;MASC+FEM;SG
sfinte	fy	sfânt	fy		N;NOM;INDF;MASC+FEM;SG
sfinte	heliga	sfânt	helig		ADJ;NOM;PL
sfinte	helig	sfânt	helig		ADJ;NOM;INDF;MASC+FEM;SG
sfinte	helige	sfânt	helig		ADJ;NOM;DEF;MASC;SG
sfinte	heligt	sfânt	helig		ADJ;NOM;INDF;NEUT;SG
tolstoi	tolstoj	tolstoi	tolstoj	PROPN	PROPN;NOM
impactul	impact	impact	impact	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
impactul	effekter	impact	effekt	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
impactul	inverkan	impact	inverkan	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
impactul	påverkan	impact	påverkan	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
impactul	räckvidden	impact	räckvidd	N;DEF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
impactul	reach	impact	reach	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
impactul	nå	impact	nå	N;DEF;MASC;SG	V;IMP;FIN;ACT
impactul	räckvidd	impact	räckvidd	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ouest	ouest	ouest	ouest	N;INDF;MASC;SG	PROPN;NOM
abilitatea	förmågan	abilitate	förmåga	N;DEF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
abilitatea	förmåga	abilitate	förmåga	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
designer	designer	designer	design	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
designer	formgivare	designer	formgivare	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
southern	sydlig	southern	sydlig	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
southern	södra	southern	södra	PROPN	ADJ;NOM;DEF;SG
cultivarea	omhändertagande	cultivare	omhändertagande	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
cultivarea	odling	cultivare	odling	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
cultivarea	odlar	cultivare	odla	N;DEF;FEM;SG	V;IND;PRS;FIN;ACT
politicieni	politikerna	politician	politiker	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
demografice	demografi	demografic	demografi	ADJ;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
demografice	demografi	demografic	demografi	ADJ;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
demografice	demografisk	demografic	demografisk	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
inlocui	ersätta	inlocui	ersätta	V;IND;SG;3;IPFV;FIN	V;IMP;FIN;ACT
inlocui	ersätt	inlocui	ersätt	V;IND;SG;3;IPFV;FIN	V;IMP;FIN;ACT
botezat	döptes	boteza	döpa	ADJ;INDF;MASC;SG	V;IND;PST;FIN;PASS
botezat	döpte	boteza	döpa	ADJ;INDF;MASC;SG	V;IND;PST;FIN;ACT
teoriile	teorier	teorie	teori	N;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
walckenaeria	walckenaeria	walckenaeria	walckenaeria	PROPN	N;NOM;INDF;MASC+FEM;SG
living	levande	living	levande	N;INDF;MASC;SG	ADJ;NOM;PRS;V.PTCP
orientarea	läggning	orientare	läggning	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
orientarea	orientering	orientare	orientering	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
orientarea	inriktning	orientare	inriktning	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
metz	metz	metz	metz	PROPN	PROPN;NOM
stefano	stefano	stefano	stefano	PROPN	PROPN;NOM
modificate	modifierat	modificat	modifiera	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
modificate	ändrad	modificat	ändra	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
modificate	modifierad	modificat	modifiera	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
modificate	ändrat	modificat	ändra	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
difuzate	spridits	difuzat	spridits	ADJ;INDF;FEM;PL	V;V.CVB;PASS
difuzate	sprids	difuzat	sprida	ADJ;INDF;FEM;PL	V;IND;PRS;FIN;PASS
candidati	kandidaterna	candidat	kandidat	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
candidati	kandidaterna	candidat	kandidat	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
remarcabila	anmärkningsvärda	remarcabil	anmärkningsvärda	ADJ;DEF;FEM;SG	ADJ;NOM;PL
remarcabila	anmärkningsvärd	remarcabil	anmärkningsvärd	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
remarcabila	anmärkningsvärt	remarcabil	anmärkningsvärd	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
remarcabila	anmärkningsvärda	remarcabil	anmärkningsvärda	ADJ;DEF;FEM;SG	ADJ;NOM;PL
remarcabila	anmärkningsvärd	remarcabil	anmärkningsvärd	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
remarcabila	anmärkningsvärt	remarcabil	anmärkningsvärd	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
incetarea	upphörande	incetare	upphörande	N;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
incetarea	avslutande	incetare	avslutande	N;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
incetarea	upphörande	incetare	upphörande	N;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
incetarea	uppsägning	incetare	uppsägning	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
variantele	varianter	variantă	variant	N;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
vorbim	snacka	vorbi	snacka	V;IND;PL;1;PRS;FIN	V;IMP;FIN;ACT
vorbim	föredrag	vorbi	föredrag	V;IND;PL;1;PRS;FIN	N;NOM;INDF;NEUT;SG
vorbim	prat	vorbi	prat	V;IND;PL;1;PRS;FIN	N;NOM;INDF;NEUT;SG
vorbim	talk	vorbi	talk	V;IND;PL;1;PRS;FIN	N;NOM;INDF;MASC+FEM;SG
vorbim	prata	vorbi	prata	V;IND;PL;1;PRS;FIN	V;IMP;FIN;ACT
intarit	stärkta	intarit	stärka	ADJ;INDF;MASC;SG	ADJ;NOM;PL;V.PTCP
intarit	stärkts	intarit	stärka	ADJ;INDF;MASC;SG	V;V.CVB;PASS
intarit	förstärkta	intarit	förstärkta	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
intarit	förstärkts	intarit	förstärka	ADJ;INDF;MASC;SG	V;V.CVB;PASS
intarit	förstärkta	intarit	förstärkta	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
divizata	uppdelad	divizat	uppdela	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
divizata	uppdelat	divizat	uppdela	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
divizata	delat	divizat	delad	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
divizata	delad	divizat	delad	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
princeton	princeton	princeton	princeton	PROPN	PROPN;NOM
presedintia	ordförandeskap	presedintie	ordförandeskap	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
presedintia	ordförandeskapet	presedintie	ordförandeskap	N;DEF;FEM;SG	N;NOM;DEF;NEUT;SG
presedintia	ordförandeskap	presedintie	ordförandeskap	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
navigatie	navigering	navigatie	navigering	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
navigatie	navigation	navigatie	navigation	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
navigatie	sjöfart	navigatie	sjöfart	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
navigatie	navigering	navigatie	navigering	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
navigatie	navigation	navigatie	navigation	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
navigatie	sjöfart	navigatie	sjöfart	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
navigatie	segla	navigatie	segla	N;INDF;FEM;SG	V;IMP;FIN;ACT
navigatie	segling	navigatie	segling	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
bratul	arm	brat	arm	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bratul	armen	brat	arm	N;DEF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
aurul	guld	aur	guld	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
litera	brev	literă	brev	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
litera	bokstav	literă	bokstav	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
litera	skrivelse	literă	skrivelse	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
participant	deltagare	participant	deltagare	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
australiei	australien	australie	australien	PROPN;DEF;FEM;SG	PROPN;NOM
violent	våldsamma	violent	våldsam	ADJ;INDF;MASC;SG	ADJ;NOM;PL
joyce	joyce	joycă	joyce	PROPN	N;NOM;INDF;MASC+FEM;SG
delle	delle	delle	delle	N;INDF;MASC;SG	PROPN;NOM
regiunilor	regioner	regiune	region	N;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
regiunilor	regionerna	regiune	region	N;DEF;FEM;PL	N;NOM;DEF;MASC+FEM;PL
regiunilor	områden	regiune	område	N;DEF;FEM;PL	N;NOM;INDF;NEUT;PL
avantaj	fördelar	avantaj	fördel	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
acceptate	godkänt	accepta	godkänna	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
acceptate	accepteras	accepta	acceptera	ADJ;INDF;FEM;PL	V;IND;NFIN;PASS
acceptate	accepterat	accepta	acceptera	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
acceptate	accepterad	accepta	acceptera	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
acceptate	godkänd	accepta	godkänd	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
genetica	genetiskt	genetică	genetisk	N;DEF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
genetica	genetiska	genetică	genetisk	N;DEF;FEM;SG	ADJ;NOM;PL
genetica	genetisk	genetică	genetisk	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
genetica	genetik	genetică	genetik	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
genetica	genetik	genetică	genetik	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
colegiu	högskolan	colegiu	högskola	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
colegiu	college	colegiu	college	N;INDF;MASC;SG	PROPN;NOM
nucleu	kärnan	nucleu	kärna	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
nucleu	kärnan	nucleu	kärna	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
nopti	nätter	nopt	natt		N;NOM;INDF;MASC+FEM;PL
nopti	kvällar	nopt	kväll		N;NOM;INDF;MASC+FEM;PL
nopti	nätter	nopt	natt		N;NOM;INDF;MASC+FEM;PL
nopti	kvällar	nopt	kväll		N;NOM;INDF;MASC+FEM;PL
amiralul	amiral	amiral	amiral	N;DEF;MASC;SG	PROPN;NOM
amiralul	admiral	amiral	admiral	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
amiralul	amiralen	amiral	amiral	N;DEF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
konrad	konrad	konrad	konrad	PROPN	PROPN;NOM
increderea	förtroendet	incredere	förtroende	N;DEF;FEM;SG	N;NOM;DEF;NEUT;SG
increderea	självförtroende	incredere	självförtroende	N;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
increderea	förtroende	incredere	förtroende	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
tiparite	tryckt	tiparit	trycka	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
villeneuve	villeneuve	villeneuv	villeneuve	PROPN	PROPN;NOM
tommy	tommy	tommy	tommy	PROPN	PROPN;NOM
proiectata	utformade	proiectat	utforma	N;DEF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
proiectata	designad	proiectat	designad	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
proiectata	utformat	proiectat	utforma	N;DEF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
proiectata	utformad	proiectat	utforma	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
proiectata	designat	proiectat	designad	N;DEF;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
proiectata	konstruerad	proiectat	konstruerad	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
supraveghere	övervakning	supraveghere	övervakning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
supraveghere	tillsyn	supraveghere	tillsyn	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
supraveghere	övervakning	supraveghere	övervakning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
supraveghere	bevakning	supraveghere	bevakning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
rap	rappa	rap	rappa	N;INDF;MASC;SG	V;IMP;FIN;ACT
popularitatea	popularitet	popularitate	popularitet	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
decan	dekanus	decan	dekanus	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
decan	dean	decan	de	N;INDF;MASC;SG	PROPN;NOM
brest	brest	brest	bres	PROPN	PROPN;NOM
combaterea	bekämpning	combatere	bekämpning	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
combaterea	bekämpande	combatere	bekämpa	N;DEF;FEM;SG	ADJ;NOM;PRS;V.PTCP
surorile	systrar	soră	syster	N;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
nepot	syskonbarn	nepot	syskonbarn	N;INDF;MASC;SG	N;NOM;INDF;NEUT;PL
nepot	barnbarn	nepot	barnbarn	N;INDF;MASC;SG	N;NOM;INDF;NEUT;PL
nepot	barnbarnet	nepot	barnbarn	N;INDF;MASC;SG	N;NOM;DEF;NEUT;SG
extindere	utvidgningen	extindere	utvidgning	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
extindere	utvidgning	extindere	utvidgning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
extindere	utökning	extindere	utökning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
extindere	utbyggnad	extindere	utbyggnad	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
extindere	expansion	extindere	expansion	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
extindere	utvidgning	extindere	utvidgning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
extindere	förlängning	extindere	förlängning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
extindere	utökning	extindere	utökning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
extindere	utbyggnad	extindere	utbyggnad	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
extindere	utvidgning	extindere	utvidgning	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dune	sanddyner	dune	sanddyn		N;NOM;INDF;MASC+FEM;PL
dune	dune	dune	du		N;NOM;INDF;MASC+FEM;SG
fundamental	fundamentala	fundamental	fundamental	ADJ;INDF;MASC;SG	ADJ;NOM;PL
fundamental	fundamental	fundamental	fundamental	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
doamne	gud	domn	gud		PROPN;NOM
indirect	indirekt	indirect	indirekt	ADV	ADJ;NOM;INDF;MASC+FEM;SG
indirect	indirekta	indirect	indirekt	ADV	ADJ;NOM;PL
indirect	indirekt	indirect	indirekt	ADV	ADJ;NOM;INDF;MASC+FEM;SG
pure	rena	pur	rena		ADJ;NOM;PL
pure	ren	pur	ren		ADJ;NOM;INDF;MASC+FEM;SG
pure	rent	pur	ren		ADV
episoadele	avsnitt	episod	avsnitt	N;DEF;FEM;PL	N;NOM;INDF;NEUT;SG
episoadele	episoder	episod	episod	N;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ellen	ellen	ellen	ellen	PROPN	PROPN;NOM
floare	blomma	floare	blomma	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
floare	blomman	floare	blomma	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
murala	väggmålning	murală	väggmålning	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
miezul	core	miez	core	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
miezul	kärna	miez	kärna	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
miezul	kärnan	miez	kärna	N;DEF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
concrete	konkret	concret	konkret	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;NEUT;SG
concrete	betong	concret	betong	ADJ;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
miros	lukta	miros	lukta	N;INDF;MASC;SG	V;IMP;FIN;ACT
miros	luktar	miros	lukta	N;INDF;MASC;SG	V;IND;PRS;FIN;ACT
mortal	dödliga	mortal	dödlig	N;INDF;MASC;SG	ADJ;NOM;PL
mortal	livsfarligt	mortal	livsfarlig	N;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
mortal	dödlig	mortal	dödlig	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
mortal	dödligt	mortal	dödlig	N;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
manuscrisul	manuskriptet	manuscris	manuskript	N;DEF;MASC;SG	N;NOM;DEF;NEUT;SG
manuscrisul	manus	manuscris	manus	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
manuscrisul	manuskript	manuscris	manuskript	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
verificare	verifiering	verificare	verifiering	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
verificare	verifikation	verificare	verifikation	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
verificare	kontrollera	verificare	kontrollera	N;INDF;FEM;SG	V;IMP;FIN;ACT
verificare	check	verificare	check	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
verificare	kolla	verificare	kolla	N;INDF;FEM;SG	V;IMP;FIN;ACT
dresda	dresden	dresda	dresd	PROPN	PROPN;NOM
expresii	uttryck	expresie	uttryck	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
confruntat	konfronteras	confrunta	konfrontera	ADJ;INDF;MASC;SG	V;IND;NFIN;PASS
confruntat	konfronterade	confrunta	konfrontera	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
mobilier	inventarier	mobilier	inventarium	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
mobilier	möbler	mobilier	möbel	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
fund	rumpan	fund	rumpa	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
emisfera	halvklotet	emisfera	halvklot	N;DEF;FEM;SG	N;NOM;DEF;NEUT;SG
rai	himmel	rai	himmel		N;NOM;INDF;MASC+FEM;SG
rai	heaven	rai	heav		N;NOM;DEF;MASC+FEM;SG
rai	himlen	rai	himle		N;NOM;DEF;MASC+FEM;SG
rai	himmelriket	rai	himmelrik		N;NOM;DEF;NEUT;SG
rai	himmelen	rai	himmel		N;NOM;DEF;MASC+FEM;SG
rai	rai	rai	rai		PROPN;NOM
