분류	מיון	분류	מיון	N	
살인자	רוצחת	살인자	רצח		V;FEM;SG;V.PTCP;ACT
살인자	רוצח	살인자	רצח		PROPN
살인자	רוצחת	살인자	רצח		V;FEM;SG;V.PTCP;ACT
살인자	רוצחים	살인자	רוצח		N;MASC;PL
와이파이	wifi	와이파이	wifi	N	
타임즈	פעמים	타임즈	פעם		N;FEM;PL
타임즈	הטיימס	타임즈	הטיימס		PROPN
타임즈	טיימס	타임즈	טיימס		PROPN
타임즈	זמנים	타임즈	זמן		N;MASC;PL
스파이더맨	ספיידרמן	스파이스더	ספיידרמן		PROPN
골드윈	גולדווין	골드윈	גולדווין		PROPN
경사	מדרון	경사	מדרון	N	PROPN
클로버	תלתן	클로버	תלתן		PROPN
고래	לוויתן	고래	None	N	PROPN
고래	לווייתן	고래	לווייתן	N	PROPN
알파인	אלפיני	알파+이+ㄴ	אלפיני		PROPN
통신사	נשא	통신사	נשא	N	V;MASC;SG;3;PST
통신사	נושאת	통신사	נשא	N	V;FEM;SG;V.PTCP;ACT
삽화가	אילוסטרייטד	삽화+가	אילוסטרייטד	N	PROPN
삽화가	המאייר	삽화+가	המאייר	N	PROPN
레프트	לב	레프트	לב		PROPN
채택	מאומץ	채택	מאומץ	N	PROPN
루터	לותר	루터	ויתר	PROPN	PROPN
창시자	המייסד	창시자	המייסד		PROPN
창시자	מייסד	창시자	ייסד		PROPN
우간다	אוגנדי	우간+이+다	אוגנדי	PROPN	
우간다	אוגנדה	우간+이+다	אוגנדה	PROPN	PROPN
토성	שבתאי	토성	שבתאי	N	
오일	שמן	오일	שמן		N;MASC;SG
오일	נפט	오일	נפט		N;MASC;SG
세단	סדאן	세단	סדאן	N	PROPN
모스크	המסגד	모스크	המסגד	N	PROPN
모스크	מסגד	모스크	מסגד	N	PROPN
마츠다	מצודה	마디+이+다	צודה		N;FEM;SG
트랜스	טראנס	트랜스	טראנס		PROPN
트랜스	טראנס	트랜스	טראנס		PROPN
트랜스	טרנס	트랜스	טרנס		PROPN
니키	ניקי	니키	ניקי		PROPN
니키	ניקי	니키	ניקי		PROPN
가디언	שומרת	가디언	שמר		V;FEM;SG;V.PTCP;ACT
가디언	אפוטרופוס	가디언	אפוטרופוס		N;MASC;SG
스펜서	ספנסר	스펜서	ספנסר		PROPN
크리스천	כריסטיאן	크리스천	כריסטיאן		PROPN
크리스천	נוצרי	크리스천	נוצרי		PROPN
크리스천	נצרות	크리스천	נצרות		N;FEM;SG
마인츠	מיינץ	마인츠	מיינץ	PROPN	PROPN
워터	מיים	워터	מיים		PROPN
워터	מים	워터	מים		N;MASC;PL
차고	מוסך	차+고	מוסך		PROPN
차고	המוסך	차+고	המוסך		N;MASC;SG
루이즈	לואיז	루이즈	לואיז	PROPN	PROPN
뒷면	פלי	뒷면	פלי		PROPN
뒷면	זנבות	뒷면	זנבת		N;MASC;PL
팬텀	פנטום	팬텀	פנטום	N	PROPN
행진	צועדים	행진	צעד	N	V;MASC;PL;V.PTCP;ACT
행진	מרץ	행진	מרץ	N	PROPN
행진	במרץ	행진	במרץ	N	PROPN
행진	המצעד	행진	המצעד	N	PROPN
행진	מצעד	행진	מצעד	N	
행진	צועד	행진	צעד	N	V;MASC;SG;V.PTCP;ACT
행진	צועדת	행진	צעד	N	V;FEM;SG;V.PTCP;ACT
행진	התהלוכה	행진	התהלוך	N	V;FEM;SG;3;PST
프라이드	גאווה	프라이드	גאווה		N;FEM;SG
주차장	מוסך	주차장	מוסך	N	PROPN
바쿠	באקו	바쿠	באק		PROPN
환영합니다	בברכה	환영+하+ㅂ니다	בברכה	V	
만료	לפוג	만료	לפוג	N	
만료	יפוג	만료	פג	N	PROPN
만료	לפוג	만료	לפוג	N	
소방관	כבאי	소방관	כבאי	N	
소방관	כבאי	소방관	כבאי	N	
조회	השאילתה	조회	השאילת		N;FEM;SG
조회	צפייה	조회	צפייה		N;FEM;SG
조회	צפה	조회	צפה		PROPN
조회	תצוגה	조회	תצוגה		N;FEM;SG
조회	נצפה	조회	צפה		V;PL;1;PST
조회	נצפו	조회	נצפה		V;PL;3;PST
조회	צפו	조회	צפה		PROPN
조회	תצוגות	조회	תצוגה		N;FEM;PL
조회	צפיות	조회	צפית		N;FEM;PL
읽는다	קראי	읽+는다	קראי	V	PROPN
읽는다	קריאה	읽+는다	קריאה	V	N;FEM;SG
네덜란드령	הולנד	네덜란드령	הולנד	PROPN	PROPN
네덜란드령	הולנדית	네덜란드령	הולנדי	PROPN	PROPN
네덜란드령	הולנדי	네덜란드령	הולנדי	PROPN	PROPN
네덜란드령	ההולנדי	네덜란드령	ההולנד	PROPN	PROPN
두개골	גולגולת	두개골	גולגולת		PROPN
두개골	סקאל	두개골	סקאל		PROPN
양양	כבשה	양양	כבש		N;FEM;SG
민스크	מינסק	민스크	מינסק	PROPN	PROPN
프레더릭	פרדריק	프레더릭	פרדריק	PROPN	PROPN
나이아가라	הניאגרה	나이아가+라	הניאגרה		PROPN
미하엘	מיכאל	미하엘	מיכאל	PROPN	PROPN
미하엘	מייקל	미하엘	מייקל	PROPN	PROPN
객실	בקתה	객실	בקתה	N	PROPN
객실	ביתן	객실	ביתן	N	
성단	מקבץ	성단	מקבץ	N	
성단	אשכול	성단	אשכול	N	PROPN
위안	יואן	위안	יואן		PROPN
위안	נוחות	위안	נוחות		N;FEM;SG
클레어	קלייר	클레어	קלייר		PROPN
여우	שועל	여우	שועל	N	PROPN
여우	פוקס	여우	פוקס	N	PROPN
팩토리	מפעל	팩토리	מפעל		N;MASC;SG
팩토리	חרושת	팩토리	חרושת		N;FEM;SG
팩토리	המפעל	팩토리	המפעל		PROPN
무신론자	אתאיסט	무신론자	אתאיסט	N	ADJ;MASC;SG
아이다호	איידהו	아이다호	איידהו	PROPN	PROPN
몰리세	מוליזה	몰리세	מוליזה		PROPN
예정된	מתוכננת	예정+되+ㄴ	מתוכנן	V	ADJ;FEM;SG
코퍼레이션	תאגיד	코퍼레이션	תאגיד	PROPN	N;MASC;SG
팔꿈치	מרפק	팔꿈치	מרפק	N	PROPN
다이어리	יומני	다이어리	יומני		PROPN
다이어리	יומן	다이어리	יומן		PROPN
다이어리	יומנים	다이어리	יומן		N;MASC;PL
애들레이드	אדלייד	애들레이드	אדלייד	PROPN	PROPN
위장	בטן	위장	בטן	N	PROPN
위장	הבטן	위장	הבטן	N	PROPN
다윈	דרווין	다윈	דרווין		PROPN
다윈	דארווין	다윈	דארווין		PROPN
상담	לייעוץ	상담	לייעוץ	N	PROPN
상담	להתייעץ	상담	התייעץ	N	V;NFIN
벤자민	בנימין	벤자민	בנימין	PROPN	PROPN
오르간	איבר	오르케	איבר		N;MASC;SG
오르간	אורגן	오르케	אורגן		PROPN
이시하라	אישיהארה	이시+하+라	אישיהארה	V	PROPN
진지하게	רצינות	진지+하+게	רצינות	CONJ	N;FEM;SG
진지하게	ברצינות	진지+하+게	ברצינות	CONJ	ADV
개미	אנט	개미	אנט		PROPN
개미	נמלים	개미	נמל		N;MASC;PL
아벨리노	אבלינו	아벨리노	אבלינו	PROPN	PROPN
스파르타	ספרטה	스파르타	ספרטה		PROPN
사임	התפטרה	사임	התפטר	N	V;FEM;SG;3;PST
사임	התפטר	사임	התפטר	N	V;MASC;SG;3;PST
사임	להתפטר	사임	התפטר	N	V;NFIN
에런	אהרון	에런	אהרון		PROPN
에런	ארון	에런	ארון		N;MASC;SG
에런	אהרן	에런	אהרן		PROPN
움직임	מהלך	움직이+ㅁ	מהלך		N;MASC;SG
움직임	תנועה	움직이+ㅁ	תנועה		N;FEM;SG
움직임	תנועה	움직이+ㅁ	תנועה		N;FEM;SG
움직임	נעה	움직이+ㅁ	נעה		N;FEM;SG
움직임	עובר	움직이+ㅁ	עבר		V;MASC;SG;V.PTCP;ACT
움직임	זז	움직이+ㅁ	זז		V;MASC;SG;3;PST;ACT
움직임	תנועות	움직이+ㅁ	תנועה		N;FEM;PL
움직임	מהלכים	움직이+ㅁ	מהלך		N;MASC;PL
움직임	תנועות	움직이+ㅁ	תנועה		N;FEM;PL
블리자드	שלגים	블리자드	שלג		N;MASC;PL
미소	החיוך	미소	החיוך		PROPN
미소	חייך	미소	חייך		PROPN
미소	לחייך	미소	חייך		V;NFIN;ACT
미소	חיוך	미소	חיוך		PROPN
미소	חיוכים	미소	חיוך		N;MASC;PL
미소	מחייכת	미소	חייך		V;FEM;SG;V.PTCP;ACT
미소	חיוך	미소	חיוך		PROPN
미소	מחייך	미소	חייך		V;MASC;SG;V.PTCP;ACT
미소	מחייכים	미소	חייך		V;MASC;PL;V.PTCP;ACT
미소	חיוכים	미소	חיוך		N;MASC;PL
생략	השמיטה	생략	השמיט	N	V;FEM;SG;3;PST;ACT
생략	להשמיט	생략	השמיט	N	V;NFIN;ACT
낸시	ננסי	낸시	ניסה		PROPN
갈라파고스	הגלאפגוס	갈라파고스	הגלאפגוס	N	PROPN
안드로메다	אנדרומדה	안드로메+이+다	אנדרומדה	PROPN	PROPN
닉슨	ניקסון	닉슨	ניקסון	PROPN	PROPN
시에나	סיינה	시+에+나	סיין	N	PROPN
스탠드	עמוד	스탠드	עמוד	N	
스탠드	סטנד	스탠드	סטנד	N	PROPN
스탠드	לעמוד	스탠드	עמד	N	V;NFIN;ACT
스탠드	דוכני	스탠드	דוכן	N	
스탠드	עומד	스탠드	עמד	N	V;MASC;SG;V.PTCP;ACT
번개	ברק	번개	ברק	N	PROPN
에드먼드	אדמונד	에드먼드	אדמונד	PROPN	PROPN
왓슨	ווטסון	왓슨	ווטסון	PROPN	PROPN
처녀	בתולים	처녀	בתולים		N;MASC;PL
처녀	הבתולים	처녀	הבתול		N
처녀	בתול	처녀	בתול		PROPN
처녀	בתולה	처녀	בתולה		PROPN
처녀	עלמה	처녀	עלמה		PROPN
처녀	העלמה	처녀	העלמה		N;FEM;SG
처녀	בתולות	처녀	בתולות		ADJ;FEM;PL
처녀	בתולים	처녀	בתולים		N;MASC;PL
변광성	משתנה	변광성	השתנה	N	V;MASC;SG;V.PTCP
평평한	דירה	평평+하+ㄴ	דירה	V	N;FEM;SG
평평한	שטוחה	평평+하+ㄴ	שטוח	V	
평평한	במול	평평+하+ㄴ	במול	V	PROPN
평평한	שטוח	평평+하+ㄴ	שטוח	V	
입대	התגייס	입대	התגייס	N	V;MASC;SG;3;PST
에이브러햄	אברהם	에이브러햄	אברהם	PROPN	PROPN
본격	רצינות	본격	רצינות		N;FEM;SG
물병자리	דלי	물병자리	דלי	N	
메츠	מטס	메츠	מטס		PROPN
메츠	המטס	메츠	המטס		PROPN
결론	להסיק	결론	הסיק		V;NFIN;ACT
결론	מסקנות	결론	מסקנה		N;FEM;PL
결론	מסקנה	결론	מסקנה		N;FEM;SG
이사벨	איזבל	이사벨	איזבל	PROPN	PROPN
이사벨	איזבלה	이사벨	איזבל	PROPN	PROPN
이사벨	איזבל	이사벨	איזבל	PROPN	PROPN
처형	בצע	처형	בצע	N	
추측	מנחש	추측	ניחש		V;MASC;SG;V.PTCP;ACT
추측	השערה	추측	השערה		N;FEM;SG
추측	ניחשתי	추측	ניחשתי		V;SG;1;PST;MID
추측	מניחה	추측	מניחה		V;FEM;SG;V.PTCP;ACT
추측	מניח	추측	הניח		V;MASC;SG;V.PTCP;ACT
이용하기	שימוש	이용+하+기	שימוש	V	N;MASC;SG
파이어폭스	firefox	파이어폭스	firefox	PROPN	PROPN
넥서스	נקסוס	넥서스	נקסוס		PROPN
툴루즈	טולוז	툴루즈	טולוז	PROPN	PROPN
듀크	דוכס	듀크	דוכס		PROPN
듀크	דיוק	듀크	דיוק		N;MASC;SG
창고	מחסן	창고	מחסן		N;MASC;SG
창고	מחסנים	창고	מחסן		N;MASC;PL
섭씨	צלזיוס	섭씨	צלזיוס	N	PROPN
마술사	להטוטן	마술사	הטטן	N	ADV
마술사	מכשף	마술사	מכשף	N	PROPN
구매	לרכישה	구매	לרכישה	N	
구매	רכש	구매	רכש	N	PROPN
구매	רכשו	구매	רכש	N	V;PL;3;PST;ACT
구매	רכש	구매	רכש	N	PROPN
구매	נרכש	구매	נרכש	N	V;MASC;SG;3;PST;MID
구매	נקנה	구매	נקנה	N	V;MASC;SG;3;PST;MID
구매	קונה	구매	קנה	N	V;MASC;SG;V.PTCP;ACT
레즈	האדומים	레즈	האדום		N;MASC;PL
레즈	רדס	레즈	רדס		PROPN
레즈	אדומים	레즈	אדום		N;MASC;PL
기술자	טכנאי	기술자	טכנאי	N	PROPN
트렉	טרק	트렉	טרק	N	PROPN
평등	שוות	평등	שווה	N	ADJ
평등	שווים	평등	שווה	N	ADJ;MASC;PL
평등	שווה	평등	שווה	N	PROPN
후예	צאצאים	후예	צאצאי		N;MASC;PL
윈터	החורף	윈터	החורף		ADV
윈터	חורף	윈터	חורף		PROPN
해왕성	נפטון	해왕성	נפטון	PROPN	PROPN
스마일	החיוך	스마일	החיוך		PROPN
스마일	חייך	스마일	חייך		PROPN
스마일	לחייך	스마일	חייך		V;NFIN;ACT
스마일	חיוך	스마일	חיוך		PROPN
스마일	חיוכים	스마일	חיוך		N;MASC;PL
니카라과	ניקרגואה	니카라과	ניקרגואה	PROPN	PROPN
니카라과	ניקרגואה	니카라과	ניקרגואה	PROPN	PROPN
패닉	פניקה	패닉	פניקה	N	PROPN
칸국	חאנות	칸국	חאנות	PROPN	PROPN
문자열	שרוך	문자열	שרוך	N	PROPN
문자열	מיתר	문자열	מיתר	N	
앨프리드	אלפרד	앨프리드	אלפרד	PROPN	PROPN
구멍	חור	구멍	חור	N	
구멍	גומה	구멍	גומה	N	
잘라	קאט	자르+아	קאט		PROPN
잘라	לחתוך	자르+아	חתף		V;NFIN;ACT
피어스	פירס	피어스	פירס	PROPN	PROPN
뉴어크	ניוארק	뉴어크	ניוארק		PROPN
프리즘	פריזם	프리즘	פריזם		PROPN
리포터	כתב	리포터	כתב		N;MASC;SG
리포터	כתבת	리포터	כתב		PROPN
아치	קשתות	아치	קשת		N;FEM;PL
센트	סנטים	센트	סנט		N;MASC;PL
센트	סנט	센트	סנאט		PROPN
재해	אסונות	재해	אסון		N;MASC;PL
커티스	קרטיס	커티스	קרטיס		PROPN
커티스	קורטיס	커티스	קורטיס		PROPN
공부	לומד	공부	למד	N	V;MASC;SG;V.PTCP;ACT
공부	לומדת	공부	למד	N	V;FEM;SG;V.PTCP;ACT
공부	למידה	공부	למידה	N	PROPN
공부	לימודי	공부	לימודים	N	PROPN
아쿠아	אקווה	아쿠아	אקווה		PROPN
갇혀	לכודה	갇히+어	לכוד	V	N;FEM;SG
갇혀	לכודים	갇히+어	לכוד	V	N;MASC;PL
갇혀	לכוד	갇히+어	לכוד	V	
가죽	עור	가죽	עור		N;MASC;SG
빠르다	מהיר	빠르+다	מהיר	ADJ	
분노	זעמו	분노	זעם	N	
트레이너	מאמן	트레이너	מאמן		N;MASC;SG
트레이너	מאמנת	트레이너	מאמן		N;FEM;SG
트레이너	מאמנים	트레이너	מאמן		N;MASC;PL
포위	הכיתור	포위	הכיתור	N	PROPN
그라운드	קרקע	그라운드	קרקע		N;FEM;SG
인공위성	לוויין	인공위성	None	N	PROPN
인공위성	לווין	인공위성	לווין	N	PROPN
산부인과	מיילדות	산부인+과	יילד	CONJ	V;FEM;PL;V.PTCP;ACT
콘도	דירה	콘도	דירה		N;FEM;SG
베티	בטי	베티	ביט		PROPN
아이팟	האייפוד	아이+ㄹ	האייפוד	N	PROPN
아이팟	אייפוד	아이+ㄹ	אייפוד	N	PROPN
다카	דאקה	다카	דאקה		PROPN
다카	טאקה	다카	טאקה		PROPN
유죄	אשם	유죄	אשם	N	
알겠습니다	בסדר	알+겠+습니다	בסדר	V	
알겠습니다	אוקיי	알+겠+습니다	אוקיי	V	
할당	מקצה	할당	הקצה	N	
할당	להקצות	할당	הקצה	N	V;NFIN;ACT
초보	טירון	초보	טירון	N	PROPN
협박	מאיימת	협박	איים	N	V;FEM;SG;V.PTCP;ACT
협박	איומי	협박	איום	N	PROPN
노바	נובה	노바	נובה		PROPN
타슈켄트	טשקנט	타슈켄트	טשקנט	PROPN	PROPN
질주	מסניף	질주	מסניף	N	
블랙번	בלקברן	블랙번	בלקברן	PROPN	PROPN
후방	אחורי	후방	אחורי	N	ADJ;MASC;SG
후방	אחורית	후방	אחורי	N	ADV
포장	עוטף	포장	עוטף	N	
포장	לעטוף	포장	עטף	N	V;NFIN;ACT
포장	אורז	포장	אורז	N	PROPN
포장	עוטף	포장	עוטף	N	
머큐리	כספית	머큐리	כספי		ADV
머큐리	מרקורי	머큐리	מרקורי		PROPN
엑스트라	ניצבים	엑스트+이+라	ניצב		V;MASC;PL;V.PTCP;MID
엑스트라	תוספות	엑스트+이+라	תוספת		N;FEM;PL
딸기	תותים	딸기	תותים		N;MASC;PL
플리머스	פלימות	플리머스	פלימות	PROPN	PROPN
힐베르트	הילברט	힐베르트	הילברט	N	PROPN
칼럼	טור	칼+처	טור		PROPN
칼럼	טורים	칼+처	טור		N;MASC;PL
칼럼	עמודים	칼+처	עמוד		N;MASC;PL
칼럼	עמודות	칼+처	עמוד		N;FEM;PL
그레고리	גרגורי	그레고리	גרגור	PROPN	PROPN
그레고리	גרגוריוס	그레고리	גרגוריוס	PROPN	PROPN
속력	ספיד	속력	ספיד	N	PROPN
연금술사	האלכימאי	연금술사	האלכימאי	N	PROPN
조던	ירדן	조+이+던	ירדן		PROPN
클라라	קלרה	클라+라	קלרה		PROPN
피어슨	פירסון	피어슨	פירסון		PROPN
르완다	רואנדה	르완+ㄴ다	רואנדה	PROPN	PROPN
몬테비데오	מונטווידאו	몬테비+데+오	מונטווידאו	PROPN	PROPN
사라지는	נעלמים	사라지+는	נעלם		V;MASC;PL;V.PTCP;MID
사라지는	נעלמות	사라지+는	נעלם		V;FEM;PL;V.PTCP;MID
사라지는	היעלמות	사라지+는	היעלמות		N;FEM;SG
사라지는	נעלמת	사라지+는	נעלם		V;FEM;SG;V.PTCP;MID
휴일	חגי	휴일	חגי	N	PROPN
토이	צעצוע	토+이	צעצוע		N;MASC;SG
폴리	פולי	폴리	פולי		PROPN
폴리	פולי	폴리	פולי		PROPN
도덕	מוסרי	도덕	מוסרי	N	ADJ;MASC;SG
도덕	המוסר	도덕	המוסר	N	
파노라마	פנורמה	파노라마	פנורמה		PROPN
파노라마	פנורמי	파노라마	פנורמי		ADJ;MASC;SG
스팸	ספאם	스팸	ספאם	N	PROPN
월경	וסת	월경	וסת		N;MASC;SG
월경	תקופות	월경	תקופה		N;FEM;PL
월경	מחזורים	월경	מחזור		N;MASC;PL
스탠	סטאן	스탠	סטאן		PROPN
스탠	סטן	스탠	סטן		PROPN
지능	מודיעין	지능	מודיעין	N	PROPN
기업가	יזמים	기업+가	יזם		N;MASC;PL
브리스틀	בריסטול	브리스틀	בריסטול	PROPN	PROPN
비둘기	דאב	비둘기	דאב		PROPN
비둘기	יונה	비둘기	יונה		PROPN
비둘기	יונים	비둘기	יון		N;MASC;PL
비둘기	יונה	비둘기	יונה		PROPN
비둘기	יונים	비둘기	יון		N;MASC;PL
시나	סינה	시+나	סינה		PROPN
로키	רוקי	로키	רוק		PROPN
윌리	ווילי	윌리	ווילי		PROPN
윌리	וילי	윌리	וילי		PROPN
윌리	ויילי	윌리	ויילי		PROPN
윌리	ווילי	윌리	ווילי		PROPN
윌리	וילי	윌리	וילי		PROPN
도움말	עזרה	도움말	עזרה		N;FEM;SG
도움말	עזור	도움말	עזור		PROPN
도움말	עזרי	도움말	עזר		PROPN
만들었습니다	יצרת	만들+었+습니다	יצרת	V	N;FEM;SG
만들었습니다	יצר	만들+었+습니다	יצר	V	N;MASC;SG
노랑	צהובה	노랑	צהובה		PROPN
반지름	רדיוס	반지름	רדיוס	N	PROPN
아타튀르크	אטאטורק	아타튀르크	אטאטורק	PROPN	PROPN
랜덤	מקרי	랜덤	מקרה	N	PROPN
랜덤	אקראי	랜덤	אקראי	N	ADJ;MASC;SG
랜덤	אקראית	랜덤	אקראי	N	ADV
포도	כרמים	포도	כרם		PROPN
포도	ענב	포도	ענב		PROPN
포도	ענבים	포도	ענבי		N;MASC;PL
포도	הגפנים	포도	הגפן		N;MASC;PL
포도	ענבים	포도	ענבי		N;MASC;PL
레볼루션	מהפכה	레볼루션	מהפכה		N;FEM;SG
레볼루션	המהפכה	레볼루션	המהפכה		PROPN
조제프	יוסף	조제프	יוסף	PROPN	PROPN
슈미트	שמידט	슈미트	שמידט		PROPN
슈미트	שמיט	슈미트	שמיט		PROPN
애슐리	אשלי	애슐리	אשלי		PROPN
국민주의	הלאומני	국민주의	הלאומני	N	PROPN
피라미드	הפירמידה	피라미드	הפירמידה		N
피라미드	פירמידה	피라미드	פירמידה		N;FEM;SG
피라미드	הפירמידות	피라미드	הפירמידות		N
로리	לורי	로리	לורי		PROPN
카네기	קרנגי	카네기	קרנגי		PROPN
청동	ארד	청동	ארד		PROPN
청동	הארד	청동	ה"הארד		PROPN
청동	ברונזה	청동	ברונזה		N;MASC;SG
시작하기	התחלה	시작+하+기	התחלה	V	N;FEM;SG
시작하기	התחל	시작+하+기	התחל	V	PROPN
히토시	היטושי	히토시	היטוש		PROPN
웨이	וויי	웨+이	וויי		PROPN
웨이	ווי	웨+이	ווי		PROPN
잘츠부르크	זלצבורג	잘츠부르크	זלצבורג	PROPN	PROPN
플라자	פלאזה	플라자	פלאזה		PROPN
광화문	אופטית	광화문	אופטי		ADV
광화문	אופטי	광화문	אופטי		PROPN
소지	דיבוק	소지	דיבוק		PROPN
소지	אחזקה	소지	אחזקה		N;FEM;SG
소지	החזקה	소지	החזקה		N;FEM;SG
제노바	גנואה	제노바	גנואה	PROPN	PROPN
