של	шел	של	идти	PART;GEN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
נופל	падение	נפל	падение	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;NEUT;SG
נופל	падает	נפל	падать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
נופל	фоллс	נפל	фоллс	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;MASC;SG
נופל	падает	נפל	падать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
הלן	элен	הלן	элен	PROPN	N;ANIM;NOM;FEM;SG
הלן	хелен	הלן	хеленый	PROPN	N;ANIM;NOM;FEM;SG
כתבת	писал	כתב	писать	PROPN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
כתבת	написала	כתב	писать	PROPN	V;PFV;FEM;IND;SG;PST;FIN;ACT
כתבת	написали	כתב	писать	PROPN	V;PFV;IND;PL;PST;FIN;ACT
כתבת	написал	כתב	писать	PROPN	V;PFV;MASC;IND;SG;PST;FIN;ACT
כתבת	репортер	כתב	репортер	PROPN	N;ANIM;NOM;MASC;SG
כתבת	репортёр	כתב	репортёр	PROPN	N;ANIM;NOM;MASC;SG
כפרי	сельский	כפר	сельский	PROPN	ADJ;NOM;MASC;SG
כפרי	сельское	כפר	сельский	PROPN	ADJ;NOM;NEUT;SG
כפרי	сельских	כפר	сельский	PROPN	ADJ;GEN;PL
כפרי	сельские	כפר	сельский	PROPN	ADJ;NOM;PL
כפרי	сельский	כפר	сельский	PROPN	ADJ;NOM;MASC;SG
דיכוי	репрессии	דיכוי	репрессия	N;MASC;SG	N;INAN;NOM;FEM;PL
דיכוי	репрессий	דיכוי	репрессия	N;MASC;SG	N;INAN;GEN;FEM;PL
דיכוי	угнетения	דיכוי	угнетение	N;MASC;SG	N;INAN;NOM;NEUT;PL
דיכוי	угнетения	דיכוי	угнетение	N;MASC;SG	N;INAN;NOM;NEUT;PL
לפיד	факел	לפיד	факел	PROPN	N;INAN;NOM;MASC;SG
הבחנה	различия	הבחנה	различие	N;FEM;SG	N;INAN;NOM;NEUT;PL
אינדיאנה	индиана	אינדיאנה	индиан	PROPN	N;INAN;NOM;MASC;SG
נדחה	отверг	נדחה	отвергнуть	V;MASC;SG;3;PST;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
נדחה	отклонен	נדחה	отклонный	V;MASC;SG;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
נדחה	отклонена	נדחה	отклонить	V;MASC;SG;3;PST;MID	V;PFV;FEM;SG;PST;V.PTCP;PASS
נדחה	отклонил	נדחה	отклонить	V;MASC;SG;3;PST;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
נדחה	отклонено	נדחה	отклонить	V;MASC;SG;3;PST;MID	V;PFV;NEUT;SG;PST;V.PTCP;PASS
נדחה	отклонена	נדחה	отклонить	V;MASC;SG;3;PST;MID	V;PFV;FEM;SG;PST;V.PTCP;PASS
נדחה	отклонила	נדחה	отклонить	V;MASC;SG;3;PST;MID	V;PFV;FEM;IND;SG;PST;FIN;ACT
נדחה	отклонили	נדחה	отклонить	V;MASC;SG;3;PST;MID	V;PFV;IND;PL;PST;FIN;ACT
נדחה	отклонена	נדחה	отклонить	V;MASC;SG;3;PST;MID	V;PFV;FEM;SG;PST;V.PTCP;PASS
נדחה	отрицал	נדחה	отрицать	V;MASC;SG;3;PST;MID	V;IPFV;MASC;IND;SG;PST;FIN;ACT
נדחה	отказано	נדחה	отказать	V;MASC;SG;3;PST;MID	V;PFV;NEUT;SG;PST;V.PTCP;PASS
נדחה	отклонено	נדחה	отклонить	V;MASC;SG;3;PST;MID	V;PFV;NEUT;SG;PST;V.PTCP;PASS
עדין	нежно	עדין	нежно	ADJ;MASC;SG	ADV
עדין	нежные	עדין	нежный	ADJ;MASC;SG	ADJ;NOM;PL
עדין	тонко	עדין	тонко	ADJ;MASC;SG	ADV
ברגר	бергер	ברגר	бергер	PROPN	N;ANIM;NOM;MASC;SG
דויד	дэвид	דויד	дэвид	PROPN	N;ANIM;NOM;MASC;SG
דויד	давид	דויד	давид	PROPN	N;ANIM;NOM;MASC;SG
שיתף	разделяет	שיתף	разделять	V;MASC;SG;3;PST;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
שיתף	поделилась	שיתף	делиться	V;MASC;SG;3;PST;ACT	V;PFV;FEM;IND;SG;PST;FIN;MID
שיתף	поделились	שיתף	делиться	V;MASC;SG;3;PST;ACT	V;PFV;IND;PL;PST;FIN;MID
שיתף	поделился	שיתף	делиться	V;MASC;SG;3;PST;ACT	V;PFV;MASC;IND;SG;PST;FIN;MID
האריה	лев	האריה	лев	PROPN	N;ANIM;NOM;MASC;SG
כיפה	купола	כיפה	купол	N;FEM;SG	N;INAN;NOM;MASC;PL
הטלפון	телефон	הטלפון	телефон	PROPN	N;INAN;NOM;MASC;SG
המרה	преобразование	המרה	преобразование		N;INAN;NOM;NEUT;SG
המרה	конверсии	המרה	конверсия		N;INAN;NOM;FEM;PL
המרה	преобразовать	המרה	преобразовывать		V;PFV;NFIN;ACT
אוהד	поклонник	אוהד	поклонник	PROPN	N;ANIM;NOM;MASC;SG
אוהד	фан	אוהד	фан	PROPN	N;INAN;NOM;MASC;SG
אוהד	вентилятор	אוהד	вентилятор	PROPN	N;INAN;NOM;MASC;SG
אוהד	фанат	אוהד	фанат	PROPN	N;ANIM;NOM;MASC;SG
רוחני	духовные	רוחני	духовный	N;MASC;PL	ADJ;NOM;PL
רוחני	духовный	רוחני	духовный	N;MASC;PL	ADJ;NOM;MASC;SG
רוחני	духовное	רוחני	духовный	N;MASC;PL	ADJ;NOM;NEUT;SG
רוחני	духовного	רוחני	духовный	N;MASC;PL	ADJ;GEN;MASC;SG
פאנק	панк	פאנק	панк	PROPN	N;INAN;NOM;MASC;SG
פאנק	фанк	פאנק	фанк	PROPN	N;INAN;NOM;MASC;SG
טי	ти	טי	ти	PROPN	INTJ
נשלחה	отправили	נשלח	отправить	V;FEM;SG;3;PST;MID	V;PFV;IND;PL;PST;FIN;ACT
נשלחה	представлено	נשלח	представить	V;FEM;SG;3;PST;MID	V;PFV;NEUT;SG;PST;V.PTCP;PASS
נשלחה	представленное	נשלח	представить	V;FEM;SG;3;PST;MID	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
נשלחה	представлен	נשלח	представить	V;FEM;SG;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
נשלחה	представленный	נשלח	представить	V;FEM;SG;3;PST;MID	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
נשלחה	отправил	נשלח	отправить	V;FEM;SG;3;PST;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
נשלחה	отправила	נשלח	отправить	V;FEM;SG;3;PST;MID	V;PFV;FEM;IND;SG;PST;FIN;ACT
נשלחה	послал	נשלח	послать	V;FEM;SG;3;PST;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
נשלחה	отправлено	נשלח	отправить	V;FEM;SG;3;PST;MID	V;PFV;NEUT;SG;PST;V.PTCP;PASS
נשלחה	отправили	נשלח	отправить	V;FEM;SG;3;PST;MID	V;PFV;IND;PL;PST;FIN;ACT
מלטה	мальте	מלט	малота	PROPN	N;INAN;NOM;MASC;SG
מלטה	мальта	מלט	мальта	PROPN	N;INAN;NOM;FEM;SG
מלטה	мальты	מלט	мальт	PROPN	N;INAN;NOM;FEM;PL
שולח	отправляет	שולח	отправлять	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
שולח	посылает	שולח	посылать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
שולח	отправка	שולח	отправка	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;FEM;SG
שולח	отправителя	שולח	отправитель	V;MASC;SG;V.PTCP;ACT	N;ANIM;GEN;MASC;SG
מעניינת	интересное	עניין	интересный	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG
מעניינת	интересная	עניין	интересный	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG
מעניינת	интересный	עניין	интересный	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;MASC;SG
מעניינת	интересно	עניין	интересный	V;FEM;SG;V.PTCP;ACT	ADJ;NEUT;SG
מעניינת	интересные	עניין	интересный	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;PL
נמחק	удаленные	נמחק	удаленный	V;MASC;SG;3;PST;MID	V;PFV;NOM;PL;PST;V.PTCP;PASS
נמחק	исключен	נמחק	исключить	V;MASC;SG;3;PST;MID	V;PFV;MASC;SG;PST;V.PTCP;PASS
נמחק	удалена	נמחק	удалить	V;MASC;SG;3;PST;MID	V;PFV;FEM;SG;PST;V.PTCP;PASS
נמחק	удалено	נמחק	удалить	V;MASC;SG;3;PST;MID	V;PFV;NEUT;SG;PST;V.PTCP;PASS
נמחק	стер	נמחק	страц	V;MASC;SG;3;PST;MID	V;PFV;MASC;IND;SG;PST;FIN;ACT
לומד	изучения	למד	изучение	V;MASC;SG;V.PTCP;ACT	N;INAN;GEN;NEUT;SG
לומד	изучаю	למד	изучать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
לומד	изучение	למד	изучение	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;NEUT;SG
לומד	учусь	למד	учиться	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;MID
לומד	обучения	למד	обучение	V;MASC;SG;V.PTCP;ACT	N;INAN;GEN;NEUT;SG
לומד	обучение	למד	обучение	V;MASC;SG;V.PTCP;ACT	N;INAN;NOM;NEUT;SG
לומד	учимся	למד	учиться	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;PL;1;PRS;FIN;MID
לומד	учусь	למד	учиться	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;MID
רעננה	свежее	רעננה	свежий	PROPN	ADJ;NOM;NEUT;SG
רעננה	свежий	רעננה	свежий	PROPN	ADJ;NOM;MASC;SG
רעננה	свежая	רעננה	свежий	PROPN	ADJ;NOM;FEM;SG
רעננה	свежие	רעננה	свежий	PROPN	ADJ;NOM;PL
רימון	гранат	רימון	граната	PROPN	N;INAN;NOM;MASC;SG
רימון	граната	רימון	граната	PROPN	N;INAN;NOM;FEM;SG
רימון	гранаты	רימון	граната	PROPN	N;INAN;NOM;FEM;PL
נאט	нэт	נאט	нэт		INTJ
במקצת	немного	במקצת	немного		ADV
במקצת	незначительно	במקצת	незначительно		ADV
במקצת	слегка	במקצת	слегка		ADV
מופת	шедевр	מופת	шедевр		N;INAN;NOM;MASC;SG
מופת	образцовое	מופת	образцовый		ADJ;NOM;NEUT;SG
מופת	paragon	מופת	paragon		PROPN
קיי	кей	קיי	кей	PROPN	PART
קיי	кэй	קיי	кэй	PROPN	N;INAN;NOM;FEM;SG
קיי	кэй	קיי	кэй	PROPN	N;INAN;NOM;FEM;SG
נצרת	назарета	נצרת	назарет	PROPN	N;INAN;NOM;MASC;SG
ירקות	растительное	ירק	растительный	N;MASC;PL	ADJ;NOM;NEUT;SG
למתן	умеренных	מיתן	умеренный	ADV	ADJ;GEN;PL
למתן	умеренные	מיתן	умеренный	ADV	ADJ;NOM;PL
ליפשיץ	липшиц	ליפשיץ	липшица	PROPN	
אושרה	подтверждаю	אושר	подтверждать	V;FEM;SG;3;PST;PASS	V;IPFV;IND;SG;1;PRS;FIN;ACT
המגרש	подача	המגרש	подача	PROPN	N;INAN;NOM;FEM;SG
הנדל	генделя	הנדל	гендель	PROPN	N;INAN;NOM;MASC;SG
לנדאו	ландау	לנדאו	ландау	PROPN	N;ANIM;NOM;MASC;SG
תחמושת	боеприпасов	תחמושת	боеприпас	N;FEM;SG	N;INAN;GEN;MASC;PL
תחמושת	боеприпасы	תחמושת	боеприпас	N;FEM;SG	N;INAN;NOM;MASC;PL
תחמושת	патроны	תחמושת	патрон	N;FEM;SG	N;INAN;NOM;MASC;PL
תחמושת	боеприпасы	תחמושת	боеприпас	N;FEM;SG	N;INAN;NOM;MASC;PL
תחמושת	боеприпасов	תחמושת	боеприпас	N;FEM;SG	N;INAN;GEN;MASC;PL
תחמושת	боеприпасы	תחמושת	боеприпас	N;FEM;SG	N;INAN;NOM;MASC;PL
מסומן	отметили	סומן	отметить	V;MASC;SG;V.PTCP;PASS	V;PFV;IND;PL;PST;FIN;ACT
חביב	хабиб	חביב	хабиб		N;ANIM;NOM;MASC;SG
תמיר	тамир	תמיר	тамир	PROPN	
הכירו	познакомиться	הכיר	знакомиться	V;PL;3;PST;ACT	V;PFV;NFIN;MID
הכירו	знакомьтесь	הכיר	знакомиться	V;PL;3;PST;ACT	V;IPFV;IMP;PL;2;FIN;MID
הכירו	встретиться	הכיר	встретиться	V;PL;3;PST;ACT	V;PFV;NFIN;MID
צורף	голдсмит	צורף	голдсмет	PROPN	N;INAN;NOM;MASC;SG
מפגשים	собрания	מפגש	собрание	V;MASC;PL;V.PTCP;ACT	N;INAN;NOM;NEUT;PL
מפגשים	встречи	מפגש	встреча	V;MASC;PL;V.PTCP;ACT	N;INAN;NOM;FEM;PL
מפגשים	заседания	מפגש	заседание	V;MASC;PL;V.PTCP;ACT	N;INAN;NOM;NEUT;PL
מפגשים	совещания	מפגש	совещание	V;MASC;PL;V.PTCP;ACT	N;INAN;NOM;NEUT;PL
מפגשים	встречи	מפגש	встреча	V;MASC;PL;V.PTCP;ACT	N;INAN;NOM;FEM;PL
מפגשים	сессий	מפגש	сессия	V;MASC;PL;V.PTCP;ACT	N;INAN;GEN;FEM;PL
מפגשים	сеансы	מפגש	сеанс	V;MASC;PL;V.PTCP;ACT	N;INAN;NOM;MASC;PL
מפגשים	сессии	מפגש	сессия	V;MASC;PL;V.PTCP;ACT	N;INAN;NOM;FEM;PL
מפגשים	сессиях	מפגש	сессия	V;MASC;PL;V.PTCP;ACT	N;INAN;ESS;FEM;PL
אנטיוכוס	антиох	אנטיוכוס	анти	PROPN	N;ANIM;NOM;MASC;SG
נטו	нетто	נטו	нетто		N;INAN;NOM;MASC;SG
נטו	net	נטו	net		PROPN
נטו	чистый	נטו	чистый		ADJ;NOM;MASC;SG
יציבה	устойчивый	יציב	устойчивый	N;FEM;SG	ADJ;NOM;MASC;SG
יציבה	стабильный	יציב	стабильный	N;FEM;SG	ADJ;NOM;MASC;SG
יציבה	стабильно	יציב	стабильно	N;FEM;SG	ADV
יציבה	стабильный	יציב	стабильный	N;FEM;SG	ADJ;NOM;MASC;SG
יציבה	стабильная	יציב	стабильный	N;FEM;SG	ADJ;NOM;FEM;SG
יציבה	стабильной	יציב	стабильный	N;FEM;SG	ADJ;INS;FEM;SG
יציבה	стабильное	יציב	стабильный	N;FEM;SG	ADJ;NOM;NEUT;SG
פרל	жемчуг	פרל	жемчуг	PROPN	N;INAN;NOM;MASC;SG
פרל	жемчужина	פרל	жемчужина	PROPN	N;INAN;NOM;FEM;SG
פרל	перл	פרל	перл	PROPN	N;INAN;NOM;MASC;SG
פרל	perl	פרל	perl	PROPN	PROPN
חושבת	думаю	חשב	думать	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
חושבת	мышление	חשב	мышление	V;FEM;SG;V.PTCP;ACT	N;INAN;NOM;NEUT;SG
לוקסמבורג	люксембург	לוקסמבורג	люксембург	PROPN	N;INAN;NOM;MASC;SG
לוקסמבורג	люксембурга	לוקסמבורג	люксембург	PROPN	N;INAN;GEN;MASC;SG
ברנשטיין	бернштейн	ברנשטיין	бернштейн	PROPN	N;ANIM;NOM;MASC;SG
רגישות	чувствительных	רגישות	чувствительный	N;FEM;SG	ADJ;GEN;PL
רגישות	чувствительные	רגישות	чувствительный	N;FEM;SG	ADJ;NOM;PL
רגישות	чувствительный	רגישות	чувствительный	N;FEM;SG	ADJ;NOM;MASC;SG
רגישות	чувствительности	רגישות	чувствительность	N;FEM;SG	N;INAN;NOM;FEM;PL
ישבו	сидел	ישב	сидеть	V;PL;3;PST	V;IPFV;MASC;IND;SG;PST;FIN;ACT
ישבו	сб	ישב	сбать	V;PL;3;PST	N;INAN;NOM;MASC;SG
ישבו	сел	ישב	сесть	V;PL;3;PST	V;PFV;MASC;IND;SG;PST;FIN;MID
ישבו	села	ישב	сесть	V;PL;3;PST	V;IPFV;NEUT;IND;SG;PST;FIN;MID
השיב	ответили	השיב	ответить	V;MASC;SG;3;PST;ACT	V;PFV;IND;PL;PST;FIN;ACT
מחזיקה	держится	החזיק	держаться	V;FEM;SG;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;MID
וורן	уоррен	וורן	уоррен	PROPN	N;ANIM;NOM;MASC;SG
בלו	синий	בלו	синий	PROPN	ADJ;NOM;MASC;SG
בלו	blue	בלו	blue	PROPN	PROPN
בלו	синие	בלו	синий	PROPN	ADJ;NOM;PL
בלו	голубые	בלו	голубой	PROPN	ADJ;NOM;PL
בלו	голубой	בלו	голубой	PROPN	ADJ;NOM;MASC;SG
עימות	конфронтации	עימות	конфронтация	N;FEM;SG	N;INAN;NOM;FEM;PL
עימות	конфликты	עימות	конфликт	N;FEM;SG	N;INAN;NOM;MASC;PL
עימות	прений	עימות	прение	N;FEM;SG	N;INAN;GEN;NEUT;PL
עימות	прения	עימות	прения	N;FEM;SG	N;INAN;NOM;NEUT;PL
עימות	дебаты	עימות	дебаты	N;FEM;SG	N;INAN;NOM;MASC;PL
אסורה	запрещена	אסורה	запретить	N;FEM;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
אסורה	запрещенные	אסורה	запретить	N;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
אסורה	запретный	אסורה	запретный	N;FEM;SG	ADJ;NOM;MASC;SG
אסורה	запрещается	אסורה	запрещать	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
אסורה	запрещено	אסורה	запретить	N;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
אסורה	запрещенные	אסורה	запретить	N;FEM;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
אסורה	запрещается	אסורה	запрещать	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
אסורה	запрещена	אסורה	запретить	N;FEM;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
אסורה	запрещено	אסורה	запретить	N;FEM;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
חץ	стрелы	חץ	стрела		N;INAN;NOM;FEM;PL
חץ	стрелки	חץ	стрелка		N;INAN;NOM;FEM;PL
חץ	стрелы	חץ	стрела		N;INAN;NOM;FEM;PL
חץ	стрелка	חץ	стрелка		N;INAN;NOM;FEM;SG
חץ	стрела	חץ	стрела		N;INAN;NOM;FEM;SG
חץ	стрелки	חץ	стрелка		N;INAN;NOM;FEM;PL
התקציב	бюджет	התקציב	бюджет	PROPN	N;INAN;NOM;MASC;SG
העדיף	предпочтение	העדיף	предпочтение	V;MASC;SG;3;PST;ACT	N;INAN;NOM;NEUT;SG
החתונה	свадьбу	החתונה	свадьба	ADV	N;INAN;ACC;FEM;SG
החתונה	свадьбы	החתונה	свадьба	ADV	N;INAN;NOM;FEM;PL
החתונה	свадебный	החתונה	свадебный	ADV	ADJ;NOM;MASC;SG
החתונה	свадьба	החתונה	свадьба	ADV	N;INAN;NOM;FEM;SG
מוסרי	мораль	מוסרי	мораль	ADJ;MASC;SG	N;INAN;NOM;FEM;SG
קייט	кейт	קייט	кейт	PROPN	N;ANIM;NOM;FEM;SG
אונס	изнасилования	אונס	изнасилование	N;MASC;SG	N;INAN;NOM;NEUT;PL
להפחית	уменьшение	הפחית	уменьшение	V;NFIN;ACT	N;INAN;NOM;NEUT;SG
המותג	бренд	המותג	бренд	PROPN	N;INAN;NOM;MASC;SG
המותג	бренда	המותג	бренд	PROPN	N;INAN;GEN;MASC;SG
התקבלו	получено	התקבל	получить	V;PL;3;PST	V;PFV;NEUT;SG;PST;V.PTCP;PASS
התקבלו	получен	התקבל	получить	V;PL;3;PST	V;PFV;MASC;SG;PST;V.PTCP;PASS
התקבלו	полученная	התקבל	получить	V;PL;3;PST	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
קיין	кейн	קיין	кейн	PROPN	N;ANIM;NOM;MASC;SG
קיין	кейн	קיין	кейн	PROPN	N;ANIM;NOM;MASC;SG
קיין	кейн	קיין	кейн	PROPN	N;ANIM;NOM;MASC;SG
סופרמן	супермен	סופרמן	супермен	PROPN	N;ANIM;NOM;MASC;SG
לחיצה	нажав	לחיצה	нажать	N;FEM;SG	V;PFV;PST;V.CVB;ACT
לחיצה	нажмите	לחיצה	нажмить	N;FEM;SG	V;PFV;IMP;PL;2;FIN;ACT
בלגרד	белграде	בלגרד	белград	PROPN	N;INAN;DAT;MASC;SG
בלגרד	белград	בלגרד	белград	PROPN	N;INAN;NOM;MASC;SG
שחזר	восстанавливать	שחזר	восстанавливать	PROPN	V;IPFV;NFIN;ACT
שחזר	восстановить	שחזר	восстановить	PROPN	V;PFV;NFIN;ACT
נוסע	пассажирских	נסע	пассажирский	V;MASC;SG;V.PTCP;ACT	ADJ;GEN;PL
נוסע	пассажир	נסע	пассажир	V;MASC;SG;V.PTCP;ACT	N;ANIM;NOM;MASC;SG
נוסע	пассажира	נסע	пассажир	V;MASC;SG;V.PTCP;ACT	N;ANIM;ACC;MASC;SG
נוסע	путешественник	נסע	путешественник	V;MASC;SG;V.PTCP;ACT	N;ANIM;NOM;MASC;SG
נוסע	traveller	נסע	traveller	V;MASC;SG;V.PTCP;ACT	PROPN
נוסע	едем	נסע	ехать	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
נוסע	иду	נסע	идти	V;MASC;SG;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
סלומון	саломон	סלומון	саломон	PROPN	N;ANIM;NOM;MASC;SG
אתלטיקו	атлетико	אתלטיקו	атлетика	PROPN	N;INAN;NOM;MASC;SG
אתלטיקו	атлетико	אתלטיקו	атлетика	PROPN	N;INAN;NOM;MASC;SG
מיפוי	картирования	מיפוי	картирование	N;MASC;SG	N;INAN;NOM;NEUT;PL
