शोधकर्ता	výskumník	शोधकर्ता	výskumník	N;NOM;MASC;PL;3	N;ANIM;NOM;MASC;SG
गोल्डबर्ग	goldberg	गोल्डबर्ग	goldberg	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
एडी	eddie	एडी	eddia	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
एडी	eddieho	एडी	eddieho	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
नहरों	kanála	नहर	kanál	N;ACC;FEM;PL;3	N;INAN;GEN;MASC;SG
विभेदन	uznesenia	विभेदन	uznesenie	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
गुफाएं	jaskýň	गुफा	jaskýň	N;NOM;FEM;PL;3	N;GEN;FEM;PL
गुफाएं	jaskyňa	गुफा	jaskyňa	N;NOM;FEM;PL;3	N;NOM;FEM;SG
उज़्बेकिस्तान	uzbekistan	उज़्बेकिसिसान	uzbekistan	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
सीरियल	nigérii	सीरियल	nigéria	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
सीरियल	poradové	सीरियल	poradový	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
सीरियल	sériový	सीरियल	sériový	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
सीरियल	sériové	सीरियल	sériový	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
सीरियल	alžírska	सीरियल	alžírsky	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
सीरियल	alžírsko	सीरियल	alžírsko	N;NOM;MASC;SG;3	ADV
रिवर्स	reverznej	रिवर्स	reverzný	N;NOM;MASC;SG;3	ADJ;GEN;FEM;SG
रिवर्स	spätný	रिवर्स	spätný	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
कार्यपालिका	výkonná	कार्यपालिका	výkonný	N;NOM;FEM;SG;3	ADJ;NOM;FEM;SG
कार्यपालिका	výkonný	कार्यपालिका	výkonný	N;NOM;FEM;SG;3	ADJ;ANIM;NOM;MASC;SG
ठहरने	obývateľné	ठहर	obývateľný	V;ACC;NFIN	ADJ;NOM;NEUT;SG
झटका	šoku	झटका	šok	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
कैदी	väzeň	कैदी	väzeň	N;NOM;MASC;PL;3	N;ANIM;NOM;MASC;SG
कैदी	zajatcov	कैदी	zajatec	N;NOM;MASC;PL;3	N;ANIM;ACC;MASC;PL
कैदी	väzňami	कैदी	väzek	N;NOM;MASC;PL;3	N;INS;FEM;PL
कैदी	väzňov	कैदी	väzeň	N;NOM;MASC;PL;3	N;ANIM;GEN;MASC;PL
साओ	cao	साओ	cao	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
साओ	sao	साओ	sao	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
खोने	prehry	खो	prehra	V;NFIN;ACT	N;INAN;NOM;MASC;PL
खोने	prehra	खो	prehra	V;NFIN;ACT	N;NOM;FEM;SG
कैश	cache	कैश	cach	N;NOM;MASC;SG;3	N;NOM;FEM;PL
केंट	kent	केंट	kent	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
इराकी	irackých	इराकी	iracký	N;NOM;MASC;SG;3	ADJ;GEN;MASC;PL
इराकी	iraku	इराकी	irak	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
इराकी	iračania	इराकी	iračanie	N;NOM;MASC;SG;3	N;ANIM;NOM;NEUT;PL
पेले	pelle	पेला	pello	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
मेटा	meta	मेटा	met		INTJ
सिग्मा	sigma	सिग्मा	sigma		
पाला	pala	पाला	pať	V;PFV;MASC;SG;V.PTCP;ACT	PROPN;ANIM;NOM;MASC;SG
आजीविका	kariéru	आजीविका	kariéra	N;NOM;MASC;SG;3	N;ACC;FEM;SG
आजीविका	kariéry	आजीविका	kariéra	N;NOM;MASC;SG;3	N;NOM;FEM;PL
फायदे	prospieva	फायदा	prospievať	N;NOM;MASC;PL;3	V;IPFV;IND;SG;3;POS;PRS;FIN
फायदे	prínos	फायदा	prínos	N;NOM;MASC;PL;3	N;INAN;NOM;MASC;SG
गूढ़	ezoterické	गूढ़	ezoterický		ADJ;NOM;NEUT;SG
मरणोपरांत	posmrtne	मरणोपरांत	posmrtne	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
गिरवी	pešiak	गिरवी	pešiak		N;ANIM;NOM;MASC;SG
नवीकरण	renováciu	नवीकरण	renovácia	N;NOM;MASC;SG;3	N;ACC;FEM;SG
नाममात्र	menovitý	नाममात्र	menovitý	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
नाममात्र	nominálne	नाममात्र	nominálne	N;NOM;MASC;SG;3	ADV
नाममात्र	nominálna	नाममात्र	nominálny	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
नाममात्र	nominálny	नाममात्र	nominálny	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
मल्टीमीडिया	multimediálne	मल्टीमीडिया	multimediálne	N;NOM;MASC;SG;3	ADV
ग्लेशियर	ľadovce	ग्लेशियर	ľadovca	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
प्रतिबंधों	sankcie	प्रतिबंध	sankcia	N;ACC;MASC;PL;3	N;NOM;FEM;PL
प्रतिबंधों	sankcií	प्रतिबंध	sankcia	N;ACC;MASC;PL;3	N;GEN;FEM;PL
पोटेशियम	draselný	पोटेशियम	draselný	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
लारा	lara	लार	lara	PROPN;NOM;FEM;SG;3	PROPN;NOM;FEM;SG
थर्मल	tepelný	थर्मल	tepelný	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
थर्मल	tepelná	थर्मल	tepelný	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
थर्मल	tepelné	थर्मल	tepelný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
छिड़काव	strieka	छिड़काव	striekať	N;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN
डेविल	diabla	डेविल	diabol	PROPN;NOM;FEM;SG;3	N;ANIM;NOM;MASC;SG
डेविल	čert	डेविल	čert	PROPN;NOM;FEM;SG;3	N;ANIM;NOM;MASC;SG
डेविल	diabol	डेविल	diabnuť	PROPN;NOM;FEM;SG;3	N;ANIM;NOM;MASC;SG
कक्षीय	orbitálna	कक्षीय	orbitálny	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
सर्वसम्मति	konsenzu	सर्वसम्मति	konsenza	N;NOM;FEM;SG;3	N;INAN;GEN;MASC;SG
उत्साही	nadšene	उत्साही	nadšene	N;NOM;MASC;SG;3	ADV
उत्साही	nadšení	उत्साही	nadšený	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;PL
कार्यशील	beží	कार्यशील	bežať	N;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN
सराहनीय	obdivuhodné	सराहनीय	obdivuhodný	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
किंवदंती	legendu	किंवदंती	legenda	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
किंवदंती	vysvetlivky	किंवदंती	vysvetlivka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
किंवदंती	legendy	किंवदंती	legenda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
किंवदंती	legenda	किंवदंती	legenda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
लाओस	laos	लाओस	laos	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
साइप्रस	cyprus	साइप्रस	cyprus	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
साइप्रस	cyperská	साइप्रस	cyperský	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
स्वायत्तता	autonómie	स्वायत्तता	autonómia	N;NOM;FEM;SG;3	N;NOM;FEM;PL
स्वायत्तता	autonómiu	स्वायत्तता	autonómia	N;NOM;FEM;SG;3	N;ACC;FEM;SG
गाढ़ा	tučné	गाढ़ा	tučný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
गाढ़ा	odvážny	गाढ़ा	odvážny	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
गाढ़ा	odvážne	गाढ़ा	odvážne	N;NOM;MASC;SG;3	ADV
गाढ़ा	odvážna	गाढ़ा	odvážny	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
एंथोनी	anthony	एंथोनी	anthon	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
बाग़	sady	बाग़	sady	N;NOM;MASC;SG;3	N;NOM;FEM;PL
बीयर	piva	बीयर	pivo		N;NOM;NEUT;SG
बीयर	pivo	बीयर	pivo		N;NOM;NEUT;SG
बीयर	pivko	बीयर	pivko		N;INAN;NOM;MASC;SG
ड्राइविंग	jazdy	ड्राइविंग	jazda	N;NOM;FEM;SG;3	N;NOM;FEM;PL
वेनेजुएला	venezuela	वेनेजुएला	venezuiť	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
जीनों	gény	जीन	géna	N;ACC;FEM;PL;3	N;NOM;FEM;PL
बोनस	bonus	बोनस	bonus	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
बोनस	bonusy	बोनस	bonus	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
बोनस	prémie	बोनस	prémieť	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
ज्या	sine	ज्या	sin		
थाना	väzenia	थाना	väzenie	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
झूठे	klamár	झूठा	klamár	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;SG
झूठे	klamári	झूठा	klamár	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
अस्थियों	kosti	अस्थी	kosť	N;ACC;FEM;PL;3	N;NOM;FEM;PL
अस्थियों	kosť	अस्थी	kosť	N;ACC;FEM;PL;3	N;NOM;FEM;SG
अस्थियों	kostí	अस्थी	kosť	N;ACC;FEM;PL;3	N;GEN;FEM;PL
पिक्सेल	pixelov	पिक्सेल	pixel	N;NOM;MASC;SG;3	N;ANIM;GEN;MASC;PL
लॉयड	lloyd	लॉयड	lloyd	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
ब्रेट	brett	ब्रेट	brett	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
हीट	horúčavy	हीट	horúčava	N;NOM;MASC;SG;3	N;NOM;FEM;PL
सुनहरा	golden	सुनहरा	golden	ADJ;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
सुनहरा	zlato	सुनहरा	zlato	ADJ;NOM;MASC;SG	N;NOM;NEUT;SG
सुनहरा	zlate	सुनहरा	zlat	ADJ;NOM;MASC;SG	N;NOM;NEUT;PL
सुनहरा	gold	सुनहरा	gold	ADJ;NOM;MASC;SG	
सुनहरा	zlata	सुनहरा	zlato	ADJ;NOM;MASC;SG	N;NOM;NEUT;PL
नमाज़	salah	नमाज	salah	N;NOM;FEM;SG;3	PROPN;ANIM;NOM;MASC;SG
नमाज़	modlitbu	नमाज	modlitba	N;NOM;FEM;SG;3	N;ACC;FEM;SG
नमाज़	modlitbe	नमाज	modlitba	N;NOM;FEM;SG;3	N;DAT;FEM;SG
कर्कट	rakovinu	कर्कट	rakovina	N;NOM;MASC;SG;3	N;ACC;FEM;SG
कर्कट	rak	कर्कट	rak	N;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
यक्ष	yaksha	यक्ष	yaksha	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
शौचालय	wc	शौचालय	wc	N;NOM;MASC;SG;3	
पर्सनल	osobný	पर्सनल	osobný	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
पर्सनल	osobná	पर्सनल	osobný	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
पर्सनल	osobné	पर्सनल	osobný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
मॉनमाउथशायर	monmouthshire	मॉनमाउथशायर	monmouthohira	N;NOM;MASC;SG;3	N;INS;FEM;SG
पहिया	kolesa	पहिया	kolesa	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
लोकल	lokálny	लोकल	lokálny	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
लोकल	miestna	लोकल	miestny	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
लोकल	miestne	लोकल	miestne	N;NOM;MASC;SG;3	ADV
लोकल	lokálna	लोकल	lokálny	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
लोकल	miestny	लोकल	miestny	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
लोकल	lokálne	लोकल	lokálny	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
मस्जिदों	mešity	मस्जिद	mešit	N;ACC;FEM;PL;3	N;NOM;FEM;PL
मस्जिदों	mešity	मस्जिद	mešit	N;ACC;FEM;PL;3	N;NOM;FEM;PL
डेयरी	mliečne	डेयरी	mliečny	N;NOM;FEM;SG;3	ADJ;NOM;NEUT;PL
बाय	dovidenia	बाय	dovidenie	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
गेल	gela	गेल	gelo	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
गेल	gail	गेल	gail	PROPN;NOM;MASC;SG;3	PROPN;NOM;FEM;SG
गेल	gayle	गेल	gayle	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
छू	dotyk	छू	dotyk	V;ACT	N;INAN;NOM;MASC;SG
छू	dotykom	छू	dotyk	V;ACT	N;INAN;INS;MASC;SG
पंक्तियाँ	riadkov	पंक्ति	riadok	N;NOM;FEM;PL;3	N;INAN;GEN;MASC;PL
पंक्तियाँ	radov	पंक्ति	radov	N;NOM;FEM;PL;3	N;INAN;GEN;MASC;PL
पंक्तियाँ	riadkov	पंक्ति	riadok	N;NOM;FEM;PL;3	N;INAN;GEN;MASC;PL
हाइकु	haiku	हाइकु	haik	N;NOM;MASC;SG;3	N;ACC;FEM;SG
पाण्डव	pánduovci	पाण्डव	pánduovec	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;PL
ट्रेक	trek	ट्रेक	trek		PROPN;ANIM;NOM;MASC;SG
जेफ	jeff	जेफ	jeff	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
मददगार	pomocník	मददगार	pomocník	ADP	N;ANIM;NOM;MASC;SG
मददगार	pomocníka	मददगार	pomocník	ADP	N;ANIM;ACC;MASC;SG
वर्णनात्मक	opisný	वर्णनात्मक	opisný	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
मद	položky	मद	položka		N;NOM;FEM;PL
मद	položiek	मद	položka		N;GEN;FEM;PL
मद	položka	मद	položka		N;NOM;FEM;SG
मद	položku	मद	položka		N;ACC;FEM;SG
मिशनरी	misionára	मिशनरी	misionár	N;NOM;FEM;SG;3	N;ANIM;ACC;MASC;SG
बियोवुल्फ़	beowulf	बियोवुल्फ़	beoňulf	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
पिताजी	oci	पिताजी	oco	N;NOM;MASC;SG;3	INTJ
मोल	moll	मोल	môlť		N;INAN;NOM;MASC;SG
सबवे	metra	सबवे	metra	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
सबवे	metrom	सबवे	meter	N;NOM;MASC;SG;3	N;INAN;INS;MASC;SG
सबवे	metre	सबवे	meter	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
गढ़ा	reliéfny	गढ़ा	reliéfny	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;INAN;NOM;MASC;SG
वू	woo	वू	woo	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
पुनर्जन्म	reinkarnáciu	पुनर्जन्म	reinkarnácia	N;NOM;MASC;SG;3	N;ACC;FEM;SG
पुनर्जन्म	znovuzrodený	पुनर्जन्म	znovuzrodený	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
रनर	bežec	रनर	bežec		N;ANIM;NOM;MASC;SG
जेसन	jasona	जेसन	jason	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
जेसन	jason	जेसन	jason	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
क्रोएशिया	chorvátsku	क्रोएशिया	chorvátsky	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
क्रोएशिया	chorvátsko	क्रोएशिया	chorvátsko	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
क्रोएशिया	chorvátska	क्रोएशिया	chorvátsky	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
आरा	ara	आरा	ara		PROPN;ANIM;NOM;MASC;SG
कल्याणकारी	spôsobuje	कल्याणकारी	spôsobovať	N;NOM;MASC;SG;3	V;IPFV;IND;SG;3;POS;PRS;FIN
कल्याणकारी	príčiny	कल्याणकारी	príčina	N;NOM;MASC;SG;3	N;NOM;FEM;PL
कल्याणकारी	príčin	कल्याणकारी	príčina	N;NOM;MASC;SG;3	N;GEN;FEM;PL
सेटिंग	nastavenia	सेटिंग	nastavenie	N;NOM;FEM;SG;3	N;NOM;NEUT;PL
नीरो	nero	नीरो	nero	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
उस्मानी	osmanskej	उस्मानी	osmanský	PROPN;NOM;MASC;SG;3	ADJ;GEN;FEM;SG
ग्लासगो	glasgow	ग्लासगो	glasgow	PROPN;NOM;MASC;SG;3	PROPN;INAN;NOM;MASC;SG
आंखें	očí	आंख	oko	N;NOM;FEM;PL;3	N;GEN;NEUT;PL
आंखें	očami	आंख	oko	N;NOM;FEM;PL;3	N;INS;NEUT;PL
परिसंचरण	obehu	परिसंचरण	obeha	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
ताश	kartičky	ताश	kartička	N;NOM;MASC;SG;3	N;NOM;FEM;PL
ताश	karty	ताश	karta	N;NOM;MASC;SG;3	N;NOM;FEM;PL
ताश	vizitky	ताश	vizitok	N;NOM;MASC;SG;3	N;NOM;FEM;PL
ताश	kariet	ताश	kariet	N;NOM;MASC;SG;3	N;GEN;FEM;PL
सजावटी	dekoratívne	सजावटी	dekoratívne	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
प्रेषण	odoslania	प्रेषण	odoslanie	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
सारनाथ	sarnath	सारनाथ	sarnath	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
एमिली	emily	एमिली	emila	PROPN;NOM;FEM;SG;3	N;NOM;FEM;PL
शील	skromnosť	शील	skromnosť		N;NOM;FEM;SG
पोलियो	obrnu	पोलियो	obrnúť	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
लिथियम	lítia	लिथियम	lítiť		N;NOM;NEUT;PL
बॉयल	boyle	बॉयल	boyle	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
पालक	špenát	पालक	špenát		N;INAN;NOM;MASC;SG
फैमिली	rodinná	फैमिली	rodinný	N;NOM;FEM;SG;3	ADJ;NOM;FEM;SG
फैमिली	rodine	फैमिली	rodina	N;NOM;FEM;SG;3	N;DAT;FEM;SG
बॉक्सिंग	box	बॉक्सिंग	box	N;NOM;FEM;SG;3	
बॉक्सिंग	boxu	बॉक्सिंग	box	N;NOM;FEM;SG;3	N;INAN;GEN;MASC;SG
हिरन	jeleň	हिरन	jeleň		N;ANIM;NOM;MASC;SG
हिरन	jeleňa	हिरन	jeleň		N;ANIM;ACC;MASC;SG
धारकों	držitelia	धारक	držiteľ	N;ACC;MASC;PL;3	N;ANIM;NOM;MASC;PL
धारकों	držiaky	धारक	držiak	N;ACC;MASC;PL;3	N;INAN;NOM;MASC;PL
चैपल	kaplnke	चैपल	kaplnka	PROPN;NOM;MASC;SG;3	N;DAT;FEM;SG
होंडा	honda	होंडा	honda	PROPN;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
मध्यस्थ	sprostredkovateľa	मध्यस्थ	sprostredkovateľ	N;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
अभिभावक	rodičia	अभिभावक	rodič	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;PL
अभिभावक	rodičmi	अभिभावक	rodič	N;NOM;MASC;SG;3	N;ANIM;INS;MASC;PL
अभिभावक	rodičov	अभिभावक	rodič	N;NOM;MASC;SG;3	N;ANIM;ACC;MASC;PL
अभिभावक	rodičom	अभिभावक	rodič	N;NOM;MASC;SG;3	N;ANIM;DAT;MASC;PL
अभिभावक	rodiča	अभिभावक	rodiča	N;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
अभिभावक	materská	अभिभावक	materský	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
अभिभावक	rodičovský	अभिभावक	rodičovský	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
अभिभावक	materskej	अभिभावक	materský	N;NOM;MASC;SG;3	ADJ;GEN;FEM;SG
फ्लैट	ploché	फ्लैट	plochý	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
फ्लैट	plochá	फ्लैट	plochý	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
बौद्धों	budhisti	बौद्ध	budhisť	N;ACC;MASC;PL;3	N;ANIM;NOM;MASC;PL
टेन	tan	टेन	tan		PROPN;NOM;FEM;SG
टेन	desiatej	टेन	desiaty		ADJ;GEN;FEM;SG
टेन	desať	टेन	desať		NUM;NOM;NEUT;SG
शील्ड	štíty	शील्ड	štít	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
आइवी	ivy	आइवी	iva		N;NOM;MASC;SG
गार्डनर	gardner	गार्डनर	gardner	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
हस्तशिल्प	remeselná	हस्तशिल्प	remeselný	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
अठारहवीं	eighteenth	अठारहवां	eightent	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
हेलो	ahoj	हेलो	ahoj	PROPN;NOM;MASC;SG;3	INTJ
हेलो	hello	हेलो	hello	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
हेलो	ahojte	हेलो	ahojt	PROPN;NOM;MASC;SG;3	INTJ
हेलो	halo	हेलो	hať	PROPN;NOM;MASC;SG;3	INTJ
सेमीफाइनल	semifinále	सेमीफाइनल	semifinál	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;PL
कोका	kokaín	कोका	kokain	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
कोका	kokaínu	कोका	kokaín	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
कोका	coca	कोका	coca	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
रॉड	rod	रॉड	rod		N;ANIM;NOM;MASC;SG
निरस्त	zrušiť	निरस्त	zrušiť	N;NOM;MASC;SG;3	V;PFV;POS;NFIN
बुद्धिमत्ता	inteligenciu	बुद्धिमत्ता	inteligencia	N;NOM;FEM;SG;3	N;ACC;FEM;SG
बुद्धिमत्ता	spravodajská	बुद्धिमत्ता	spravodajský	N;NOM;FEM;SG;3	ADJ;NOM;FEM;SG
एसिटिक	octovej	एसिटिक	octov	N;NOM;MASC;SG;3	N;GEN;FEM;SG
चेचक	kiahne	चेचक	kiahne		N;NOM;NEUT;PL
नर्स	sestry	नर्स	sestra	N;NOM;FEM;SG;3	N;NOM;FEM;PL
नर्स	sestričky	नर्स	sestrička	N;NOM;FEM;SG;3	N;NOM;FEM;PL
उठती	rastúce	उठ	rastúci	V;IPFV;FEM;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG
इकट्ठे	zostaviť	इकट्ठा	zostaviť	ADJ;NOM;MASC;PL	V;PFV;POS;NFIN
इकट्ठे	zhromaždiť	इकट्ठा	zhromaždiť	ADJ;NOM;MASC;PL	V;PFV;POS;NFIN
मुड़	zvrátené	मुड़	zvrátený	V;ACT	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
ब्रोमाइड	bromid	ब्रोमाइड	bromid	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
हड़प्पा	harappa	हड़प्पा	harappa	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
पकड़कर	držanie	पकड़	držanie	V;V.CVB	N;NOM;NEUT;SG
पकड़कर	chov	पकड़	chov	V;V.CVB	N;INAN;NOM;MASC;SG
पकड़कर	holding	पकड़	holding	V;V.CVB	PROPN;ANIM;NOM;MASC;SG
जया	jaya	जया	jaya	PROPN;NOM;FEM;SG;3	PROPN;ANIM;NOM;MASC;SG
नार्वे	nórsko	नार्वे	nórsko	PROPN;NOM;MASC;SG;3	PROPN;NOM;NEUT;SG
नार्वे	nórska	नार्वे	nórsko	PROPN;NOM;MASC;SG;3	PROPN;NOM;NEUT;SG
धैर्य	trpezlivosť	धैर्य	trpezlivosť		N;NOM;FEM;SG
धैर्य	trpezlivosti	धैर्य	trpezlivosť		N;GEN;FEM;SG
धैर्य	výdrž	धैर्य	výdrž		N;NOM;FEM;SG
धैर्य	trvanlivosť	धैर्य	trvanlivosť		N;NOM;FEM;SG
धैर्य	vytrvalosť	धैर्य	vytrvalosť		N;NOM;FEM;SG
उत्पादकों	výrobcovia	उत्पादक	výrobec	N;ACC;MASC;PL;3	N;ANIM;NOM;MASC;PL
उत्पादकों	pestovatelia	उत्पादक	pestovateľ	N;ACC;MASC;PL;3	N;ANIM;NOM;MASC;PL
उत्पादकों	výrobcov	उत्पादक	výrobec	N;ACC;MASC;PL;3	N;INAN;GEN;MASC;PL
उत्पादकों	producenti	उत्पादक	producent	N;ACC;MASC;PL;3	N;ANIM;NOM;MASC;PL
महत्वाकांक्षी	ambiciózny	महत्वाकांक्षी	ambiciózny	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
महत्वाकांक्षी	ambicióznych	महत्वाकांक्षी	ambiciózny	N;NOM;MASC;SG;3	ADJ;GEN;MASC;PL
महत्वाकांक्षी	ambiciózne	महत्वाकांक्षी	ambiciózne	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
त्रिनिदाद	trinidad	त्रिनिदाद	trinidad	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
मौतों	úmrtia	मौत	úmrtie	N;ACC;FEM;PL;3	N;NOM;NEUT;PL
मौतों	úmrtí	मौत	úmrtie	N;ACC;FEM;PL;3	N;GEN;NEUT;PL
निराकरण	vyriešiť	निराकरण	vyriešiť	N;NOM;MASC;SG;3	V;PFV;POS;NFIN
निराकरण	riešiť	निराकरण	riešiť	N;NOM;MASC;SG;3	V;IPFV;POS;NFIN
बकाया	vynikajúce	बकाया	vynikajúci	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT
