krans	آرائشی	krans	آرائشی	N;MASC+FEM;SG	ADJ
overspel	بدکاری.	overspel	بدکاری.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kegel	مخروط.	kegel	مخروط.	N;MASC+FEM;SG	ADJ
vitale	توانا	vitaal	توانا	ADJ	N;NOM;MASC;SG;3
heup	باخبر.	heup	باخبر.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
heup	کولھا	heup	کولھا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
heup	سُرین	heup	سُرین	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
heup	پٹّھا	heup	پٹّھ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
char	چا	char	چا	N;MASC+FEM;SG	V;ACT
char	جلنا	char	جل	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
char	(	char	(	N;MASC+FEM;SG	
vagina	مہبل	vagina	مہبل	N;MASC+FEM;SG	
vagina	غلفہ	vagina	غلفہ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vagina	مہبل	vagina	مہبل	N;MASC+FEM;SG	
vagina	غلفہ	vagina	غلفہ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
factie	جتھا.	factie	جتھا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
factie	ناموافق	factie	ناموافق	N;MASC+FEM;SG	ADJ
factie	فرقہ	factie	فرقہ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
factie	جتھا.	factie	جتھا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
factie	ناموافق	factie	ناموافق	N;MASC+FEM;SG	ADJ
factie	دھڑا	factie	دھڑا	N;MASC+FEM;SG	
factie	فرقہ	factie	فرقہ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
overmaat	نازیبا	overmaat	نازیبا	N;MASC+FEM;SG	ADJ
overmaat	تجاوز.	overmaat	تجاوز.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
schrikken	off	schrikken	off	V;NFIN	
schrikken	حملے	schrikken	حملہ	V;NFIN	N;NOM;MASC;SG;3
schrikken	off	schrikken	off	V;NFIN	
schrikken	حملے	schrikken	حملہ	V;NFIN	N;NOM;MASC;SG;3
vertakte	منقسم	vertakken	منقسم	N;MASC+FEM;SG	ADJ
schaats	نکھتر	schaats	نکھتر	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
koralen	مونگا	koraal	مونگا	N;PL	PROPN;NOM;MASC;SG;3
marshal	حقائق	marshal	حق	N;MASC+FEM;SG	N;NOM;MASC;PL;3
inventarisatie	سیاہہ.	inventarisatie	سیاہہ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ruggengraat	سول	ruggengraat	سول	N;MASC+FEM;SG	
ruggengraat	خار	ruggengraat	خار	N;MASC+FEM;SG	V;SG;ACT
ruggengraat	کانٹا.	ruggengraat	کانٹا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ruggengraat	ریڑھ.	ruggengraat	ریڑھ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
scheef	ٹیڑھا	scheef	ٹیڑھا	ADJ	V;PFV;MASC;SG;V.PTCP;ACT
scheef	مروڑنا	scheef	مروڑ	ADJ	V;NFIN
scheef	آڑا.	scheef	آڑا.	ADJ	
scheef	کجی	scheef	کجی	ADJ	
scheef	ترچھا	scheef	ترچھا	ADJ	N;NOM;MASC;SG;3
scheef	اُریبی	scheef	اُریبی	ADJ	PROPN;NOM;MASC;SG;3
scheef	جھکاؤ.	scheef	جھکاوظ.	ADJ	PROPN;NOM;MASC;SG;3
scheef	ناہمواری.	scheef	ناہمواری.	ADJ	PROPN;NOM;MASC;SG;3
scheef	خم	scheef	خم	ADJ	
scheef	اُلار	scheef	اُلار	ADJ	
saai	مسلسل	saai	مسلسل	ADJ	ADV
saai	روشنی	saai	روشنی	ADJ	N;NOM;MASC;SG;3
saai	آواز	saai	آواز	ADJ	N;NOM;FEM;SG;3
saai	ٹھپ	saai	ٹھپ	ADJ	V;ACT
saai	غبی.	saai	غبی.	ADJ	PROPN;NOM;MASC;SG;3
klem	پکڑ	klem	پکڑ	ADJ	V;ACT
klem	بندش	klem	بندش	ADJ	PROPN;NOM;MASC;SG;3
klem	روک	klem	روک	ADJ	V;ACT
trommel	پاؤں	trommel	پاو	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dopen	تصبیغ.	duipen	تصبیغ.	V;NFIN	PROPN;NOM;MASC;SG;3
taart	مکھن	taart	مکھن	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
taart	افراتفری.	taart	افراتفریڈ	N;MASC+FEM;SG	ADJ
vrijgesteld	آزاد.	vrijstellen	آزاد.	V;V.PTCP	PROPN;NOM;MASC;SG;3
seventh	ساتواں.	seventh	ساتواں.		PROPN;NOM;MASC;SG;3
seventh	ساتواں.	seventh	ساتواں.		PROPN;NOM;MASC;SG;3
seventh	ساتواں	seventh	ساتواں		ADJ
heerlijke	لذیذ	heerlijk	لذیذ	ADJ	N;NOM;MASC;SG;3
vervorming	جھوک.	vervorming	جھوک.	N;MASC+FEM;SG	
vervorming	خرابی.	vervorming	خرابی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
broos	پھوٹک	broos	پھوٹک	ADJ	V;SG;ACT
broos	کرارا	broos	کرارا	ADJ	PROPN;NOM;MASC;SG;3
broos	کھڑنک	broos	کھڑنک	ADJ	
broos	پھوٹک	broos	پھوٹک	ADJ	V;SG;ACT
broos	کرارا	broos	کرارا	ADJ	PROPN;NOM;MASC;SG;3
broos	شکستنی.	broos	شکستنی.	ADJ	PROPN;NOM;MASC;SG;3
broos	پُھوٹک	broos	پُھوٹک	ADJ	PROPN;NOM;MASC;SG;3
broos	شکستنی.	broos	شکستنی.	ADJ	PROPN;NOM;MASC;SG;3
intermediair	زمانہ	intermediair	زمانہ	ADJ	N;NOM;MASC;SG;3
intermediair	وسطی.	intermediair	وسطی.	ADJ	PROPN;NOM;MASC;SG;3
intermediair	ثالث	intermediair	ثالث	ADJ	PROPN;NOM;MASC;SG;3
intermediair	پنچ	intermediair	پنچ	ADJ	
intermediair	حکَم.	intermediair	حکَم.	ADJ	PROPN;NOM;MASC;SG;3
denker	مفکّر	denker	مفکّر	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
soepel	سیدھا	soepel	سیدھا	ADJ	V;ACT
soepel	لچکیلا	soepel	لچکیلا	ADJ	PROPN;NOM;MASC;SG;3
soepel	(	soepel	(	ADJ	
soepel	over	soepel	over	ADJ	PROPN;NOM;MASC;SG;3
soepel	یکسار	soepel	یکسار	ADJ	PROPN;NOM;MASC;SG;3
soepel	جھرّیوں	soepel	جھریی	ADJ	N;ACC;MASC;PL;3
soepel	down	soepel	down	ADJ	PROPN;NOM;MASC;SG;3
soepel	دھچکے	soepel	دھچکا	ADJ	V;MASC;SG;V.PTCP;ACT
soepel	چکنا.	soepel	چکنا.	ADJ	
soepel	مؤدب	soepel	مؤدب	ADJ	PROPN;NOM;MASC;SG;3
soepel	(	soepel	(	ADJ	
soepel	over	soepel	over	ADJ	PROPN;NOM;MASC;SG;3
soepel	یکسار	soepel	یکسار	ADJ	PROPN;NOM;MASC;SG;3
soepel	جھرّیوں	soepel	جھریی	ADJ	N;ACC;MASC;PL;3
soepel	down	soepel	down	ADJ	PROPN;NOM;MASC;SG;3
soepel	دھچکے	soepel	دھچکا	ADJ	V;MASC;SG;V.PTCP;ACT
soepel	چکنا.	soepel	چکنا.	ADJ	
soepel	مؤدب	soepel	مؤدب	ADJ	PROPN;NOM;MASC;SG;3
coördineren	موزوں	coördineren	موزوں	V;NFIN	ADJ
coördineren	منضبط	coördineren	منضبط	V;NFIN	N;NOM;MASC;SG;3
coördineren	محدد.	coördineren	محدد.	V;NFIN	PROPN;NOM;MASC;SG;3
pap	ابّا.	pap	ابّا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
verontwaardiging	توہین.	verontwaardiging	توہین.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vereisen	from	vereisen	from	V;NFIN	
vereisen	موقوف	vereisen	موقوف	V;NFIN	N;NOM;MASC;SG;3
defect	بگاڑ.	defect	بگاڑ.	N;NEUT;SG	
defect	کسر.	defect	کسر.	N;NEUT;SG	
defect	دھبّا	defect	دھبّا	N;NEUT;SG	PROPN;NOM;MASC;SG;3
defect	داغ.	defect	داغ.	N;NEUT;SG	
defect	کسر.	defect	کسر.	N;NEUT;SG	
defect	دھبّا	defect	دھبّا	N;NEUT;SG	PROPN;NOM;MASC;SG;3
defect	داغ.	defect	داغ.	N;NEUT;SG	
defect	غبی	defect	غبی	N;NEUT;SG	
defect	عیبی	defect	عیبی	N;NEUT;SG	PROPN;NOM;MASC;SG;3
defect	نامکمل	defect	نامکمل	N;NEUT;SG	ADJ
defect	خراب.	defect	خراب.	N;NEUT;SG	
defect	قاصر.	defect	قاصر.	N;NEUT;SG	
defect	ناقص	defect	ناقص	N;NEUT;SG	ADJ
defect	تشنہ	defect	تشنہ	N;NEUT;SG	
bewijsmateriaal	ذاتی	bewijsmateriaal	ذاتی	N;NEUT;SG	ADJ
bewijsmateriaal	ذاتی	bewijsmateriaal	ذاتی	N;NEUT;SG	ADJ
denkbeeldige	خیالی	denkbeeldig	خیالی	ADJ	PROPN;NOM;MASC;SG;3
rum	مشکل	rum	مشکل	N;MASC+FEM;SG	ADJ
rum	انوکھا	rum	انوکھا	N;MASC+FEM;SG	ADJ;NOM;MASC;SG
rum	اجنبی	rum	اجنبی	N;MASC+FEM;SG	V;SG;V.PTCP;ACT
rum	انجانا.	rum	انجاناؤ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
rum	خطرناک.	rum	خطرناک.	N;MASC+FEM;SG	ADJ
hoogtijdagen	قوت	hoogtijdag	قوت	N;PL	N;NOM;FEM;SG;3
push	گھسنا	push	گھسنا	N;MASC+FEM;SG	
push	جدوجہد.	push	جدوجہد.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
push	بحران.	push	بحران.	N;MASC+FEM;SG	
push	یلغار.	push	یلغار.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
push	راندنا.	push	راندنا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
push	گھسنا	push	گھسنا	N;MASC+FEM;SG	
push	دھکیلنا	push	دھکیل	N;MASC+FEM;SG	V;NFIN;ACT
push	جدوجہد.	push	جدوجہد.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
push	بحران.	push	بحران.	N;MASC+FEM;SG	
push	یلغار.	push	یلغار.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
push	راندنا.	push	راندنا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mentaal	انوکھا.	mentaal	انوکھاؤ	ADJ	PROPN;NOM;MASC;SG;3
mentaal	وحشی	mentaal	وحشی	ADJ	
roeping	کام.	roeping	کام.	N;MASC+FEM;SG	
roeping	روزگار.	roeping	روزگار.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
roeping	روزگار.	roeping	روزگار.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
initiële	ابتدائی.	initiel	ابتدائی.	ADJ	PROPN;NOM;MASC;SG;3
dot	بندی	dot	بندی	N;MASC+FEM;SG	ADJ
dot	بُندکی	dot	بُندکی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dot	مارنا	dot	مار	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
bleke	پھیکا.	bleek	پھیکا.	ADJ	PROPN;NOM;MASC;SG;3
bleke	باڑ.	bleek	باڑ.	ADJ	
bleke	دھیما	bleek	دھیما	ADJ	PROPN;NOM;MASC;SG;3
aangenaam	دماغ	aangenaam	دماغ	ADJ	N;NOM;MASC;SG;3
autoritaire	جابرانہ.	autoritair	جابرانہ.	ADJ	PROPN;NOM;MASC;SG;3
markering	پرونوٹ.	markering	پرونوٹ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
schalen	چاندنا.	schaal	چاندنا.	N;PL	PROPN;NOM;MASC;SG;3
schalen	چھلکا.	schaal	چھلکا.	N;PL	V;PFV;MASC;SG;V.PTCP;ACT
schalen	ورقہ	schaal	ورقہ	N;PL	
schalen	پر	schaal	پر	N;PL	ADP
schalen	ترازو	schaal	ترازو	N;PL	N;NOM;MASC;SG;3
schalen	تلاراس.	schaal	تلاراس.	N;PL	PROPN;NOM;MASC;SG;3
schalen	(	schaal	(	N;PL	
schalen	مانجھنا.	schaal	مانجھنان	N;PL	PROPN;ACC;MASC;SG;3
donaties	عطیہ	donatie	عطیہ	N;PL	N;NOM;MASC;SG;3
donaties	دان.	donatie	دان.	N;PL	
sawyer	آراکش	sawyer	آراکش	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
berekende	دانستہ	berekenen	دانستہ	V;SG;PST;FIN	ADJ
berekende	مطلوبہ.	berekenen	مطلوبہ.	V;SG;PST;FIN	ADJ
consistentie	بستگی.	consistentie	بستگی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
consistentie	مطابقت	consistentie	مطابقت	N;MASC+FEM;SG	ADP
spijker	مینح	spijker	مینح	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
spijker	کیل	spijker	کیل	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
plunderingen	فائدہ.	plundering	فائدہ.	N;PL	PROPN;NOM;MASC;SG;3
plunderingen	نفع	plundering	نفع	N;PL	N;NOM;MASC;SG;3
plunderingen	تاراجی.	plundering	تاراجی.	N;PL	PROPN;NOM;MASC;SG;3
lunch	لنچ.	lunch	لنچ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
eeuwigheid	دوام	eeuwigheid	دوام	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sjeik	شیخ	sjeik	شیخ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
schreeuwen	آوازہ	schreeuwen	آوازہ	V;NFIN	PROPN;NOM;MASC;SG;3
schreeuwen	شوخ	schreeuwen	شوخ	V;NFIN	N;NOM;MASC;SG;3
resulterende	خلاصہ	resulteren	خلاصہ	V;V.PTCP	N;NOM;MASC;SG;3
toewijding	اقرار.	toewijding	اقرارؤ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
toewijding	تندہی	toewijding	تندہی	N;MASC+FEM;SG	ADJ
sting	لوٹنا	sting	لوٹ	N;NEUT;SG	V;NFIN;ACT
sting	کھٹک.	sting	کھٹک.	N;NEUT;SG	
sting	چبھن	sting	چبھن	N;NEUT;SG	
sting	ڈنک	sting	ڈنک	N;NEUT;SG	
sting	خلش	sting	خلش	N;NEUT;SG	PROPN;NOM;MASC;SG;3
sting	کانٹا.	sting	کانٹا.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
duff	کھوٹا.	duff	کھوٹا.	N;MASC+FEM;SG	
duff	نقلی	duff	نقلی	N;MASC+FEM;SG	ADJ
duff	شکستہ-	duff	شکستہ-	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vermenigvuldiging	بڑھوتری.	vermenigvuldiging	بڑھوتری.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vermenigvuldiging	افزونی	vermenigvuldiging	افزونی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vermenigvuldiging	ازدیاد	vermenigvuldiging	ازدیاد	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
predator	ہلّاک	predator	ہلّاک	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vergemakkelijken	معاونت	vergemakkelijken	معاونت	V;NFIN	N;NOM;MASC;SG;3
vergemakkelijken	آسانی	vergemakkelijken	آسانی	V;NFIN	N;NOM;MASC;SG;3
vergemakkelijken	تسہیل	vergemakkelijken	تسہیل	V;NFIN	N;NOM;MASC;SG;3
vergemakkelijken	معاونت	vergemakkelijken	معاونت	V;NFIN	N;NOM;MASC;SG;3
vergemakkelijken	آسانی	vergemakkelijken	آسانی	V;NFIN	N;NOM;MASC;SG;3
vergemakkelijken	سہل	vergemakkelijken	سہل	V;NFIN	ADJ
vergemakkelijken	رکاوٹ	vergemakkelijken	رکاوٹ	V;NFIN	N;NOM;MASC;SG;3
connectie	جوڑ	connectie	جوڑ	N;MASC+FEM;SG	V;ACT
connectie	تعلق.	connectie	تعلق.	N;MASC+FEM;SG	
connectie	جوڑ	connectie	جوڑ	N;MASC+FEM;SG	V;ACT
connectie	تعلق.	connectie	تعلق.	N;MASC+FEM;SG	
voorspraak	دعا.	voorspraak	دعا.	N;MASC+FEM;SG	
voorspraak	شفاعت.	voorspraak	شفاعت.	N;MASC+FEM;SG	ADJ
terugzetten	اجالنا	terugzetten	اجال	V;NFIN	PROPN;NOM;MASC;SG;3
terugzetten	(	terugzetten	(	V;NFIN	
overmatig	تجاوز.	overmatig	تجاوز.	ADJ	PROPN;NOM;MASC;SG;3
overmatig	زیادتی	overmatig	زیادتی	ADJ	N;NOM;MASC;SG;3
leidend	خاص.	leiden	خاص.	V;V.PTCP	PROPN;NOM;MASC;SG;3
leidend	رہنمائی	leiden	رہنمائی	V;V.PTCP	N;NOM;FEM;SG;3
leidend	ہدایت	leiden	ہدایت	V;V.PTCP	N;NOM;FEM;SG;3
leidend	نمایاں	leiden	نمایاں	V;V.PTCP	ADJ
talentvolle	فطین	talentvol	فطین	ADJ	
talentvolle	لئیق	talentvol	لئیق	ADJ	PROPN;NOM;MASC;SG;3
motorische	محرک	motorisch	محرک	ADJ	PROPN;NOM;MASC;SG;3
turk	تندخو	turk	تندخو	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
turk	وحشی	turk	وحشی	N;MASC+FEM;SG	
gale	طوفان.	gaal	طوفان.	N;MASC+FEM;SG	ADJ
primitief	خام	primitief	خام	ADJ	N;NOM;MASC;SG;3
primitief	بنیادی.	primitief	بنیادی.	ADJ	PROPN;NOM;MASC;SG;3
mummie	سوکھا	mummie	سوکھ	N;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
mummie	ڈھیما.	mummie	ڈھیما.	N;MASC+FEM;SG	
mummie	امّی.	mummie	امّی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
mummie	سوکھا	mummie	سوکھ	N;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
mummie	ڈھیما.	mummie	ڈھیما.	N;MASC+FEM;SG	
mummie	امّی.	mummie	امّی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
aflopen	مدّت	aflopen	مدّت	V;NFIN	N;NOM;MASC;SG;3
aflopen	پروانہ	aflopen	پروانہ	V;NFIN	PROPN;NOM;MASC;SG;3
aflopen	(	aflopen	(	V;NFIN	
emiraat	امارت	emiraat	امارت	N;NEUT;SG	PROPN;NOM;MASC;SG;3
oproer	غُلغپاڑا	oproer	غُلغپاڑا	N;NEUT;SG	PROPN;NOM;MASC;SG;3
oproer	(	oproer	(	N;NEUT;SG	
oproer	(	oproer	(	N;NEUT;SG	
oproer	بلوا	oproer	بلوا	N;NEUT;SG	PROPN;NOM;MASC;SG;3
jurisprudentie	قانونیات	jurisprudentie	قانونیات	N;MASC+FEM;SG	N;NOM;MASC;PL;3
jurisprudentie	فقہ.	jurisprudentie	فقہ.	N;MASC+FEM;SG	
bootje	سیلانی	boot	سیلانی	N;NEUT;SG	ADJ
bootje	بجرا	boot	بجرا	N;NEUT;SG	PROPN;NOM;MASC;SG;3
exit	مرنا.	exit	مرنا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
exit	وفات.	exit	وفات.	N;MASC+FEM;SG	ADJ
zuiveren	جلّاب.	zuiveren	جلّاب.	V;NFIN	PROPN;NOM;MASC;SG;3
zuiveren	تزکیے	zuiveren	تزکیہ	V;NFIN	N;NOM;MASC;SG;3
zuiveren	مٹانا.	zuiveren	مٹاناؤ	V;NFIN	PROPN;NOM;MASC;SG;3
statisch	ساکت	statisch	ساکت	ADJ	N;NOM;MASC;SG;3
statisch	مجہول.	statisch	مجہول.	ADJ	PROPN;NOM;MASC;SG;3
retour	رکھی	retour	رکھ	ADJ	V;PFV;FEM;SG;V.PTCP;ACT
duikers	متعدد.	duiker	متعدد.	N;PL	ADJ
duikers	مختلف	duiker	مختلف	N;PL	ADJ
passer	احاطہ.	passer	احاطہ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
passer	محیط	passer	محیط	N;MASC+FEM;SG	ADJ
passer	کمپاس	passer	کمپاس	N;MASC+FEM;SG	
passer	گھومنا	passer	گھوم	N;MASC+FEM;SG	V;SG;NFIN;ACT
onveilig	ٹھٹکتا	onveilig	ٹھٹک	ADJ	V;IPFV;MASC;SG;V.PTCP;ACT
onveilig	جھجکتا	onveilig	جھجک	ADJ	V;IPFV;MASC;SG;V.PTCP;ACT
onveilig	(	onveilig	(	ADJ	
pub	چھاپنا	pub	چھاپنا	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
pub	ہوٹل.	pub	ہوٹل	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
notie	ایما	notie	ایما	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
wanhopig	متشدّد	wanhopig	متشدّد	ADJ	PROPN;NOM;MASC;SG;3
wanhopig	جابر	wanhopig	جابر	ADJ	PROPN;NOM;MASC;SG;3
wanhopig	نڈر	wanhopig	نڈر	ADJ	PROPN;NOM;MASC;SG;3
citroen	ڈھیلا	citroen	ڈھیلا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
citroen	بودا	citroen	بودا	N;MASC+FEM;SG	
porno	فحاشی	porno	فحاشی	N;MASC+FEM;SG	ADJ
porno	عریاں	porno	عریاں	N;MASC+FEM;SG	N;NOM;MASC;PL;3
porno	ہزلیہ.	porno	ہزلیہ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
reduceren	مرتبہ	reduceren	مرتبہ	V;NFIN	N;NOM;MASC;SG;3
reduceren	(	reduceren	(	V;NFIN	
reduceren	درجہ	reduceren	درجہ	V;NFIN	N;NOM;MASC;SG;3
puntige	نکیلا	puntig	نکیل	ADJ	PROPN;NOM;MASC;SG;3
bullet	رائفل	bullet	رائفل	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bullet	گُلولہ.	bullet	گُلولہ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
onweer	گرجنا	onweer	گرجنا	N;NEUT;SG	V;MASC;SG;NFIN;ACT
onweer	گرج	onweer	گرج	N;NEUT;SG	
onweer	رعد	onweer	رعد	N;NEUT;SG	PROPN;NOM;MASC;SG;3
onweer	تالیوں	onweer	تالی	N;NEUT;SG	N;NOM;MASC;PL;3
onweer	غلغلہ.	onweer	غلغلہ.	N;NEUT;SG	
onweer	غوغا	onweer	غوغا	N;NEUT;SG	PROPN;NOM;MASC;SG;3
onweer	out	onweer	out	N;NEUT;SG	
onweer	یورش	onweer	یورش	N;NEUT;SG	PROPN;NOM;MASC;SG;3
rondje	اسطوانی	rond	اسطوانی	N;NEUT;SG	ADJ;NOM
rondje	وسعت.	rond	وسعت.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
rondje	محکم.	rond	محکم.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
rondje	(	rond	(	N;NEUT;SG	
rondje	ابھرواں	rond	ابھرواں	N;NEUT;SG	PROPN;NOM;MASC;SG;3
rondje	مدوّر	rond	مدوّر	N;NEUT;SG	PROPN;NOM;MASC;SG;3
rondje	اسطوانی	rond	اسطوانی	N;NEUT;SG	ADJ;NOM
rondje	وسعت.	rond	وسعت.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
rondje	محکم.	rond	محکم.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
rondje	(	rond	(	N;NEUT;SG	
rondje	ابھرواں	rond	ابھرواں	N;NEUT;SG	PROPN;NOM;MASC;SG;3
rondje	مدوّر	rond	مدوّر	N;NEUT;SG	PROPN;NOM;MASC;SG;3
collector	واجبات	collector	واجبہ	N;MASC+FEM;SG	N;NOM;MASC;PL;3
roe	چکارا.	roe	چکارا.	N;MASC+FEM;SG	V;PFV;MASC;SG;V.PTCP;ACT
snooker	ہرانا.	snooker	ہرانا.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
splinter	روڑا.	splinter	روڑا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
splinter	ریزوں	splinter	ریز	N;MASC+FEM;SG	N;ACC;MASC;PL;3
splinter	بکھیرنا.	splinter	بکھیرنا.	N;MASC+FEM;SG	V;SG;ACT
majesteit	دبدبہ	majesteit	دبدبہ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
spiegelbeeld	عکس.	spiegelbeeld	عکس.	N;NEUT;SG	
spiegelbeeld	upon	spiegelbeeld	upon	N;NEUT;SG	PROPN;NOM;MASC;SG;3
spiegelbeeld	انعکاس	spiegelbeeld	انعکاس	N;NEUT;SG	
legaat	توارث.	legaan	توارث.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
robuuste	(	robuust	(	ADJ	
robuuste	راست	robuust	راست	ADJ	
robuuste	(	robuust	(	ADJ	
robuuste	کھرا.	robuust	کھرا.	ADJ	
hardlopen	رواں-	hardlopen	رواں-	V;NFIN	PROPN;NOM;MASC;SG;3
hardlopen	متواتر-	hardlopen	متواتر-	V;NFIN	ADJ
stompe	کھڑتل	stompen	کھڑتل	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
stompe	ُکند	stompen	ُکند	N;MASC+FEM;SG	
stompe	گھسنا	stompen	گھسنا	N;MASC+FEM;SG	
stompe	کھونڈا	stompen	کھونڈا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
leerkracht	معلّم	leerkracht	معلّم	N;MASC+FEM;SG	
versieren	آراستہ	versieren	آراستہ	V;NFIN	ADJ
versieren	سجانا	versieren	سجا	V;NFIN	PROPN;NOM;MASC;SG;3
versieren	آراستہ	versieren	آراستہ	V;NFIN	ADJ
handvat	چلانا.	handvat	چلاناؤ	N;NEUT;SG	V;MASC;SG;NFIN;ACT
handvat	ہلانا	handvat	ہلا	N;NEUT;SG	V;MASC;SG;NFIN;ACT
cradle	پنگورا	crad	پنگورا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
paling	گوچھی	paling	گوچھی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
paling	عیار	paling	عیار	N;MASC+FEM;SG	
paling	لمبی	paling	لمبی	N;MASC+FEM;SG	ADJ;FEM
paling	گوچھی	paling	گوچھی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
paling	عیار	paling	عیار	N;MASC+FEM;SG	
paling	لمبی	paling	لمبی	N;MASC+FEM;SG	ADJ;FEM
paling	بام	paling	بام	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
shark	خطرناک	shark	خطرناک	N;MASC+FEM;SG	ADJ
schilden	بچانا	schilden	بچا	N;PL	V;MASC;SG;NFIN;ACT
noodlot	مآل	noodlot	مآل	N;NEUT;SG	
noodlot	بربادی.	noodlot	بربادی.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
bestanddeel	جزوی	bestanddeel	جزوی	N;NEUT;SG	PROPN;NOM;MASC;SG;3
laptop	دستی	laptop	دستی	N;MASC+FEM;SG	ADJ
laptop	ہلکا	laptop	ہلکا	N;MASC+FEM;SG	ADJ;NOM;MASC;SG
grazen	خراش.	graas	خراش.	V;NFIN	PROPN;NOM;MASC;SG;3
grazen	(	graas	(	V;NFIN	
grazen	خراش.	graas	خراش.	V;NFIN	PROPN;NOM;MASC;SG;3
grazen	رگڑ	graas	رگڑ	V;NFIN	N;NOM;MASC;SG;3
