кратеров	kraattereita	кратер	kraatteri	N;INAN;GEN;MASC;PL	N;PRT;PL
скала	rokkaa	скала	rokka	N;INAN;NOM;FEM;SG	V;IMP;SG;2;FIN;ACT
скала	rock	скала	rock	N;INAN;NOM;FEM;SG	
совместный	yhteisen	совместный	yhteinen	ADJ;NOM;MASC;SG	ADJ;GEN;SG
герцеговина	hertsegovina	герцеговин	hertsegöva	N;INAN;NOM;FEM;SG	PROPN;NOM;SG
альтернативный	varajäsen	альтернативный	varaja	ADJ;NOM;MASC;SG	N;NOM;SG
улучшать	parannetaan	улучшать	parantaa	V;IPFV;NFIN;ACT	V;IND;PRS;FIN;PASS
улучшать	parannettava	улучшать	parantaa	V;IPFV;NFIN;ACT	V;NOM;SG;V.PTCP;PASS
анатомии	anatomian	анатомия	anatomia	N;INAN;NOM;FEM;PL	N;GEN;SG
духовный	henkistä	духовный	henkinen	ADJ;NOM;MASC;SG	N;PRT;SG
владельцы	omistajia	владелец	omistaja	N;ANIM;NOM;MASC;PL	N;PRT;PL
владельцы	omistajille	владелец	omistaja	N;ANIM;NOM;MASC;PL	N;AT+ALL;PL
классицизма	klassismi	классицизм	klassismi	N;INAN;GEN;MASC;SG	N;NOM;SG
математические	matemaattinen	математический	matemaattinen	ADJ;NOM;PL	ADJ;NOM;SG
беккер	becker	беккер	becker	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
поблизости	lähistöllä	поблизости	lähistö	ADV	N;AT+ESS
;SG
простая	yksinkertaiset	простой	yksinkertainen	ADJ;NOM;FEM;SG	ADJ;NOM;PL
простая	yksinkertaista	простой	yksinkertainen	ADJ;NOM;FEM;SG	ADJ;PRT;SG
кожа	nahkaa	кожа	nahka	N;INAN;NOM;FEM;SG	N;PRT;SG
кожа	nahan	кожа	nahka	N;INAN;NOM;FEM;SG	N;GEN;SG
кожа	ihon	кожа	iho	N;INAN;NOM;FEM;SG	N;GEN;SG
кожа	ihoa	кожа	iho	N;INAN;NOM;FEM;SG	N;PRT;SG
плену	vankeudessa	плен	vankeus	N;INAN;DAT;MASC;SG	N;IN+ESS;SG
плену	vankeus	плен	vankeus	N;INAN;DAT;MASC;SG	N;NOM;SG
дельта	delta	дельт	delta	N;INAN;NOM;FEM;SG	
сценарии	skenaarioita	сценарий	skenaario	N;INAN;NOM;MASC;PL	N;PRT;PL
пак	park	пак	park	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
пак	puistoon	пак	puisto	N;INAN;NOM;MASC;SG	N;IN+ALL;SG
пак	puiston	пак	puisto	N;INAN;NOM;MASC;SG	N;GEN;SG
брест	brest	брест	brest	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
террористов	terroristit	террорист	terroristi	N;ANIM;GEN;MASC;PL	N;NOM;PL
террористов	terroristeja	террорист	terroristi	N;ANIM;GEN;MASC;PL	N;PRT;PL
собранные	kerätään	собрать	kerätä	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;IND;PRS;FIN;PASS
собранные	kerätty	собрать	kerätä	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
собранные	koottu	собрать	koota	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
собранные	korjattu	собрать	korjata	V;PFV;NOM;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
плотины	dam	плотина	dam	N;INAN;NOM;FEM;PL	
плотины	pato	плотина	pato	N;INAN;NOM;FEM;PL	N;NOM;SG
плотины	patojen	плотина	pata	N;INAN;NOM;FEM;PL	N;GEN;PL
японцы	japanilaista	японец	japanilainen	N;ANIM;NOM;MASC;PL	N;PRT;SG
японцы	japani	японец	japani	N;ANIM;NOM;MASC;PL	N;NOM;SG
японцы	japanilainen	японец	japanilainen	N;ANIM;NOM;MASC;PL	ADJ;NOM;SG
японцы	japanin	японец	japani	N;ANIM;NOM;MASC;PL	N;GEN;SG
интеллектуальной	henkisen	интеллектуальный	henkinen	ADJ;INS;FEM;SG	ADJ;GEN;SG
фланг	sivusta	фланг	sivusta	N;INAN;NOM;MASC;SG	N;IN+ABL;SG
автоматизации	automaatio	автоматизация	automaatio	N;INAN;NOM;FEM;PL	N;NOM;SG
организовано	järjestäytyneen	организовывать	järjestäytynyt	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;GEN;SG;V.PTCP;ACT
организовано	järjestäytynyt	организовывать	järjestäytyä	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
страхования	vakuutus	страхование	vakuutus	N;INAN;NOM;NEUT;PL	N;NOM;SG
страхования	vakuutuksen	страхование	vakuutus	N;INAN;NOM;NEUT;PL	N;GEN;SG
положительный	positiiviset	положительный	positiivinen	ADJ;NOM;MASC;SG	ADJ;NOM;PL
положительный	positiivista	положительный	positiivinen	ADJ;NOM;MASC;SG	ADJ;PRT;SG
бренд	brändin	бренд	brändi	N;INAN;NOM;MASC;SG	N;GEN;SG
бренд	brand	бренд	brand	N;INAN;NOM;MASC;SG	
доблестный	uljas	доблестный	uljas	ADJ;NOM;MASC;SG	N;NOM;SG
доблестный	valiant	доблестный	valia	ADJ;NOM;MASC;SG	N;NOM;SG
инфекции	infektioita	инфекция	infektio	N;INAN;NOM;FEM;PL	N;PRT;PL
инфекции	tulehdus	инфекция	tulehdus	N;INAN;NOM;FEM;PL	N;NOM;SG
инфекции	infektio	инфекция	infektio	N;INAN;NOM;FEM;PL	N;NOM;SG
инфекции	tartunta	инфекция	tartunta	N;INAN;NOM;FEM;PL	N;NOM;SG
информатики	tietotekniikka	информатика	tieto#tekniikka	N;INAN;NOM;MASC;PL	N;NOM;SG
информатики	tietotekniikan	информатика	tieto#tekniikka	N;INAN;NOM;MASC;PL	N;GEN;SG
нанесли	aiheutettu	нанести	aiheuttaa	V;PFV;IND;PL;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
пятая	viidenneksi	пятый	viides	ADJ;NOM;FEM;SG	ADJ;TRANS;SG
отрицательно	kielteinen	отрицательно	kielteinen	ADV	ADJ;NOM;SG
отрицательно	negatiiviset	отрицательно	negatiivinen	ADV	ADJ;NOM;PL
отрицательно	negatiivinen	отрицательно	negatiivinen	ADV	ADJ;NOM;SG
перевели	käännetty	перевести	kääntää	V;PFV;IND;PL;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
синие	sininen	синий	sininen	ADJ;NOM;PL	ADJ;NOM;SG
синие	sinistä	синий	sininen	ADJ;NOM;PL	ADJ;PRT;SG
синие	sini	синий	sini	ADJ;NOM;PL	N;NOM;SG
бегство	pakenevat	бегство	paeta	N;INAN;NOM;NEUT;SG	V;IND;PL;3;PRS;FIN;ACT
бегство	lennon	бегство	lento	N;INAN;NOM;NEUT;SG	N;GEN;SG
бегство	lentoa	бегство	lento	N;INAN;NOM;NEUT;SG	N;PRT;SG
хаус	house	хаус	house	INTJ	N;NOM;SG
хаус	talo	хаус	talo	INTJ	N;NOM;SG
хаус	talon	хаус	talo	INTJ	N;GEN;SG
найдена	löytynyt	найти	löytyä	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
найдена	löysi	найти	löytää	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
найдена	löyty	найти	löytyä	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
найдена	löytyi	найти	löytyä	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
нэнси	nancyn	нэнси	nancy	N;ANIM;NOM;FEM;SG	N;GEN;SG
нэнси	nancy	нэнси	nancy	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
отмечали	juhlittu	отмечать	juhlia	V;IPFV;IND;PL;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
отмечали	juhlittiin	отмечать	juhlia	V;IPFV;IND;PL;PST;FIN;ACT	V;IND;1;PST;FIN;PASS
отмечали	juhli	отмечать	juhlia	V;IPFV;IND;PL;PST;FIN;ACT	V;IND;SG;2;PST;FIN;ACT
напишите	kirjoittaa	писать	kirjoittaa	V;PFV;IMP;PL;2;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
напишите	kirjoita	писать	kirja	V;PFV;IMP;PL;2;FIN;ACT	V;IMP;SG;2;FIN;ACT
напишите	kirjoitetaan	писать	kirjoittaa	V;PFV;IMP;PL;2;FIN;ACT	V;IND;PRS;FIN;PASS
бедных	köyhä	бедный	köyhä	ADJ;GEN;PL	ADJ;NOM;SG
декоративные	koriste	декоративный	koriste	ADJ;NOM;PL	N;NOM;SG
гражданское	siviili	гражданский	siviillä	ADJ;NOM;NEUT;SG	N;NOM;SG
отдых	lomaa	отдых	loma	N;INAN;NOM;MASC;SG	N;PRT;SG
отдых	loman	отдых	loma	N;INAN;NOM;MASC;SG	N;GEN;SG
отдых	lomalle	отдых	loma	N;INAN;NOM;MASC;SG	N;AT+ALL;SG
отдых	lepää	отдых	levätä	N;INAN;NOM;MASC;SG	V;IND;SG;2;PRS;FIN;ACT
отдых	levätä	отдых	levätä	N;INAN;NOM;MASC;SG	V;SG;NFIN;ACT
отдых	lepoa	отдых	lepo	N;INAN;NOM;MASC;SG	N;PRT;SG
отдых	lomaa	отдых	loma	N;INAN;NOM;MASC;SG	N;PRT;SG
чжоу	zhou	чжоу	zhou	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
забыли	unohdin	забыть	unohtaa	V;PFV;IND;PL;PST;FIN;ACT	V;IND;SG;1;PST;FIN;ACT
забыли	unohti	забыть	unohtaa	V;PFV;IND;PL;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
забыли	unohdettu	забыть	unohtaa	V;PFV;IND;PL;PST;FIN;ACT	V;NOM;SG;V.PTCP;PASS
забыли	unohtanut	забыть	unohtaa	V;PFV;IND;PL;PST;FIN;ACT	V;NOM;SG;V.PTCP;ACT
забыли	unohtunut	забыть	unohtua	V;PFV;IND;PL;PST;FIN;ACT	V;NOM;SG;V.PTCP;ACT
пули	luoteja	пуля	luoti	N;INAN;NOM;FEM;PL	N;PRT;PL
богданов	bogdanov	богдан	bogdanov	N;ANIM;NOM;MASC;PL	N;NOM;SG
ирландский	irlanti	ирландский	irlanti	ADJ;NOM;MASC;SG	N;NOM;SG
ирландский	irish	ирландский	irish	ADJ;NOM;MASC;SG	
ирландский	irlantilaiset	ирландский	irlanti#lainen	ADJ;NOM;MASC;SG	N;NOM;PL
ирландский	irlannin	ирландский	irlanti	ADJ;NOM;MASC;SG	N;GEN;SG
запасов	varastot	запас	varasto	N;INAN;GEN;MASC;PL	N;NOM;PL
запасов	osakkeet	запас	osake	N;INAN;GEN;MASC;PL	N;NOM;PL
запасов	kannat	запас	kanta	N;INAN;GEN;MASC;PL	N;NOM;PL
совместных	yhteinen	совместный	yhteinen	ADJ;GEN;PL	ADJ;NOM;SG
совместных	yhteisen	совместный	yhteinen	ADJ;GEN;PL	ADJ;GEN;SG
пустой	tyhjennä	пустой	tyhjentää	ADJ;NOM;MASC;SG	V;IMP;SG;2;FIN;ACT
уничтожена	tuhosi	уничтожить	tuhota	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
уничтожена	tuhoutunut	уничтожить	tuhoutua	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
люси	lucy	человек	lucy	N;ANIM;NOM;FEM;SG	PROPN;NOM;SG
аляска	alaskassa	аляска	alaska	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
ноль	zero	нуль	zero	N;INAN;NOM;MASC;SG	
первичные	ensisijainen	первичный	ensisijainen	ADJ;NOM;PL	ADJ;NOM;SG
чжао	zhao	чжао	zhao	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
кэмпбелл	campbell	кэмпбелл	campbell	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
практическая	käytännöllistä	практический	käytännöllinen	ADJ;NOM;FEM;SG	ADJ;PRT;SG
практическая	käytännön	практический	käytäntö	ADJ;NOM;FEM;SG	N;GEN;SG
пенсии	eläkkeen	пенсия	eläke	N;INAN;NOM;FEM;PL	N;GEN;SG
пенсии	eläke	пенсия	eläke	N;INAN;NOM;FEM;PL	N;NOM;SG
зло	pahaa	зло	paha	N;INAN;NOM;NEUT;SG	ADJ;PRT;SG
зло	ilkeä	зло	ilkeä	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
зло	paha	зло	paha	N;INAN;NOM;NEUT;SG	ADJ;NOM;SG
махмуд	mahmud	махмуд	mahmud	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
махмуд	mahmoud	махмуд	mahmous	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
сетях	verkostot	сеть	verkosto	N;INAN;ESS;FEM;PL	N;NOM;PL
сетях	verkkojen	сеть	verkka	N;INAN;ESS;FEM;PL	N;GEN;PL
сетях	verkot	сеть	verkko	N;INAN;ESS;FEM;PL	N;NOM;PL
ронни	ronny	ронний	ronny	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
купола	dome	купол	dome	N;INAN;NOM;MASC;PL	PROPN;NOM;SG
купола	kupu	купол	kupu	N;INAN;NOM;MASC;PL	N;NOM;SG
успешное	menestys	успешный	menestys	ADJ;NOM;NEUT;SG	N;NOM;SG
успешное	onnistui	успешный	onnistua	ADJ;NOM;NEUT;SG	V;IND;SG;3;PST;FIN;ACT
успешное	menestynyt	успешный	menestyä	ADJ;NOM;NEUT;SG	V;NOM;SG;V.PTCP;ACT
успешное	onnistunut	успешный	onnistua	ADJ;NOM;NEUT;SG	V;NOM;SG;V.PTCP;ACT
рона	ronin	рона	roni	N;INAN;NOM;MASC;SG	N;GEN;SG
рона	ron	рона	ron	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
презентация	esittelyssä	презентация	esittely	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
организованной	järjestäytyneen	организовывать	järjestäytynyt	V;PFV;INS;FEM;SG;PST;V.PTCP;PASS	V;GEN;SG;V.PTCP;ACT
организованной	järjestäytynyt	организовывать	järjestäytyä	V;PFV;INS;FEM;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
организованной	järjestetty	организовывать	järjestää	V;PFV;INS;FEM;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
организованной	järjestelmällinen	организовывать	järjestelmällinen	V;PFV;INS;FEM;SG;PST;V.PTCP;PASS	ADJ;NOM;SG
организованной	järjestäytyneen	организовывать	järjestäytynyt	V;PFV;INS;FEM;SG;PST;V.PTCP;PASS	V;GEN;SG;V.PTCP;ACT
организованной	järjestäytynyt	организовывать	järjestäytyä	V;PFV;INS;FEM;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
организованной	järjestetty	организовывать	järjestää	V;PFV;INS;FEM;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
шлем	kypärää	шлем	kypärä	N;INAN;NOM;MASC;SG	N;PRT;SG
комната	huoneen	комната	huone	N;INAN;NOM;FEM;SG	N;GEN;SG
подписано	allekirjoitus	подписать	allekirjoida	V;PFV;NEUT;SG;PST;V.PTCP;PASS	N;NOM;SG
подписано	allekirjoittanut	подписать	allekirjoittaa	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
расстройства	häiriö	расстройство	häiriö	N;INAN;NOM;NEUT;PL	N;NOM;SG
арабов	arabit	араб	arabi	N;ANIM;GEN;MASC;PL	N;NOM;PL
ставка	tarjouksen	ставка	tarjous	N;INAN;NOM;FEM;SG	N;GEN;SG
ставка	tarjoa	ставка	tarjota	N;INAN;NOM;FEM;SG	V;IMP;SG;2;FIN;ACT
ставка	arvioi	ставка	arvioida	N;INAN;NOM;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
ставка	vetoa	ставка	veto	N;INAN;NOM;FEM;SG	N;PRT;SG
римляне	roomalaisia	римлянин	roomalainen	N;ANIM;NOM;MASC;PL	N;PRT;PL
бока	boca	бок	boca	N;INAN;NOM;MASC;PL	PROPN;NOM;SG
рао	rao	рао	rao	N;INAN;NOM;NEUT;SG	PROPN;NOM;SG
эмма	emman	эмма	empa	N;ANIM;NOM;FEM;SG	N;GEN;SG
косвенно	välillinen	косвенно	välillinen	ADV	ADJ;NOM;SG
косвенно	välillistä	косвенно	välillinen	ADV	ADJ;PRT;SG
косвенно	epäsuora	косвенно	epä#suora	ADV	ADJ;NOM;SG
архитектурных	arkkitehti	архитектурный	arkkitehti	ADJ;GEN;PL	N;NOM;SG
сельскохозяйственные	maatalouden	сельскохозяйственный	maa#talous	ADJ;NOM;PL	N;GEN;SG
сельскохозяйственные	maatalous	сельскохозяйственный	maa#talous	ADJ;NOM;PL	N;NOM;SG
архивы	arkistojen	архив	arkisto	N;INAN;NOM;MASC;PL	N;GEN;PL
архивы	arkistoja	архив	arkisto	N;INAN;NOM;MASC;PL	N;PRT;PL
архивы	arkisto	архив	arkisto	N;INAN;NOM;MASC;PL	N;NOM;SG
врата	portti	врат	portti	N;INAN;NOM;MASC;PL	N;NOM;SG
врата	portille	врат	portti	N;INAN;NOM;MASC;PL	N;AT+ALL;SG
врата	portin	врат	portti	N;INAN;NOM;MASC;PL	N;GEN;SG
врата	portti	врат	portti	N;INAN;NOM;MASC;PL	N;NOM;SG
выходные	viikonloppuisin	выходной	viikon#loppuisin	N;INAN;NOM;MASC;PL	ADV
выходные	viikonloppu	выходной	viikon#loppu	N;INAN;NOM;MASC;PL	N;NOM;SG
выходные	viikonloppua	выходной	viikon#loppu	N;INAN;NOM;MASC;PL	N;PRT;SG
выходные	viikonloppuna	выходной	viikon#loppu	N;INAN;NOM;MASC;PL	N;FRML;SG
выходные	viikonlopun	выходной	viikon#loppu	N;INAN;NOM;MASC;PL	N;GEN;SG
собрались	kokoontunut	собраться	kokoontua	V;PFV;IND;PL;PST;FIN;MID	V;NOM;SG;V.PTCP;ACT
собрались	kokoontuneet	собраться	kokoontua	V;PFV;IND;PL;PST;FIN;MID	V;NOM;PL;V.PTCP;ACT
добычу	saalista	добыча	saali	N;INAN;ACC;FEM;SG	N;PRT;SG
добычу	saalis	добыча	saalis	N;INAN;ACC;FEM;SG	N;NOM;SG
добычу	saalista	добыча	saali	N;INAN;ACC;FEM;SG	N;PRT;SG
добычу	booty	добыча	booty	N;INAN;ACC;FEM;SG	N;NOM;SG
глубокий	syvälle	глубокий	syvä	ADJ;NOM;MASC;SG	ADJ;AT+ALL;SG
глубокий	syvällä	глубокий	syvä	ADJ;NOM;MASC;SG	ADJ;AT+ESS
;SG
глубокий	syvät	глубокий	syvä	ADJ;NOM;MASC;SG	ADJ;NOM;PL
глубокий	deep	глубокий	deep	ADJ;NOM;MASC;SG	
лесли	lesley	лесть	leslää	N;ANIM;NOM;FEM;PL	N;NOM;SG
лесли	leslie	лесть	leslie	N;ANIM;NOM;FEM;PL	N;NOM;SG
вольфганг	wolfgang	вольфганг	wolfgang	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
винтовка	kiväärin	винтовка	kivä#ärin	N;INAN;NOM;FEM;SG	N;GEN;SG
изменено	muuttunut	изменить	muuttua	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
изменено	muutti	изменить	muuttaa	V;PFV;NEUT;SG;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
видение	vision	видение	visio	N;INAN;NOM;NEUT;SG	N;GEN;SG
харрис	harris	харрис	harris	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
харрис	harrisin	харрис	harrisin	N;ANIM;NOM;MASC;SG	N;GEN;SG
богатые	rikkaita	богатый	rikas	ADJ;NOM;PL	ADJ;PRT;PL
богатые	rich	богатый	rich	ADJ;NOM;PL	PROPN;NOM;SG
богатые	rikas	богатый	rikas	ADJ;NOM;PL	ADJ;NOM;SG
богатые	varakas	богатый	varakas	ADJ;NOM;PL	ADJ;NOM;SG
физический	fyysiset	физический	fyysinen	ADJ;NOM;MASC;SG	ADJ;NOM;PL
физический	fyysistä	физический	fyysinen	ADJ;NOM;MASC;SG	ADJ;PRT;SG
закрыты	kiinni	закрыть	kiinni	V;PFV;PL;PST;V.PTCP;PASS	ADV
закрыты	suljettu	закрыть	sulkea	V;PFV;PL;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
паспорт	passin	паспорт	passi	N;INAN;NOM;MASC;SG	N;GEN;SG
вмешательство	häiriöitä	вмешательство	häiriö	N;INAN;NOM;NEUT;SG	N;PRT;PL
вмешательство	häiriöt	вмешательство	häiriö	N;INAN;NOM;NEUT;SG	N;NOM;PL
вмешательство	väliintuloa	вмешательство	väliintulo	N;INAN;NOM;NEUT;SG	N;PRT;SG
опытные	kokenut	опытный	kokea	ADJ;NOM;PL	V;NOM;SG;V.PTCP;ACT
опытные	kokeneet	опытный	kokea	ADJ;NOM;PL	V;NOM;PL;V.PTCP;ACT
опытные	koettu	опытный	kokea	ADJ;NOM;PL	V;NOM;SG;V.PTCP;PASS
отображения	näyttö	отображение	näyttö	N;INAN;NOM;NEUT;PL	N;NOM;SG
отображения	näytön	отображение	näyttö	N;INAN;NOM;NEUT;PL	N;GEN;SG
обратное	kääntää	обратный	kääntää	ADJ;NOM;NEUT;SG	V;IND;SG;PRS;FIN;ACT
парагвая	paraguayn	парагвая	paragua	N;INAN;NOM;MASC;SG	N;GEN;SG
толкование	tulkintaa	толкование	tulkinta	N;INAN;NOM;NEUT;SG	N;PRT;SG
статистику	tilastot	статистика	tilasto	N;INAN;ACC;FEM;SG	N;NOM;PL
статистику	tilastoja	статистика	tilasto	N;INAN;ACC;FEM;SG	N;PRT;PL
крыше	katolla	крыша	katto	N;INAN;DAT;FEM;SG	N;AT+ESS
;SG
крыше	katto	крыша	katto	N;INAN;DAT;FEM;SG	N;NOM;SG
крыше	kattoa	крыша	katto	N;INAN;DAT;FEM;SG	N;PRT;SG
крыше	katon	крыша	katto	N;INAN;DAT;FEM;SG	N;GEN;SG
рай	taivaaseen	рай	taivas	N;INAN;NOM;MASC;SG	N;IN+ALL;SG
рай	taivaan	рай	taivas	N;INAN;NOM;MASC;SG	N;GEN;SG
демократия	demokratiaa	демократия	demokratia	N;INAN;NOM;FEM;SG	N;PRT;SG
демократия	demokratian	демократия	demokratia	N;INAN;NOM;FEM;SG	N;GEN;SG
контент	sisältöä	контент	sisältö	N;INAN;NOM;MASC;SG	N;PRT;SG
серая	gray	серый	gray	ADJ;NOM;FEM;SG	PROPN;NOM;SG
серая	harmaata	серый	harmaa	ADJ;NOM;FEM;SG	ADJ;PRT;SG
серая	harmaita	серый	harmaa	ADJ;NOM;FEM;SG	ADJ;PRT;PL
серая	harmaata	серый	harmaa	ADJ;NOM;FEM;SG	ADJ;PRT;SG
серая	grey	серый	grey	ADJ;NOM;FEM;SG	
шмидт	schmidt	шмидт	schmidt	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
депортиво	deportivo	депортиво	deportivo	N;INAN;NOM;MASC;SG	
освобожден	vapautunut	освободить	vapautua	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;NOM;SG;V.PTCP;ACT
психиатрии	psykiatria	психиатрия	psykiatri	N;INAN;NOM;FEM;PL	N;PRT;SG
кошка	kissaa	кошка	kissaa	N;ANIM;NOM;FEM;SG	N;PRT;SG
кошка	kissan	кошка	kissa	N;ANIM;NOM;FEM;SG	N;GEN;SG
клаус	claus	клаус	claus	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
клаус	klaus	клаус	klaus	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
обратный	kääntää	обратный	kääntää	ADJ;NOM;MASC;SG	V;IND;SG;PRS;FIN;ACT
стадия	vaiheessa	стадия	vaihe	N;INAN;NOM;FEM;SG	N;IN+ESS;SG
съемки	kuvaaminen	съемка	kuvaaminen	N;INAN;NOM;FEM;PL	N;NOM;SG
съемки	kuvaan	съемка	kuva	N;INAN;NOM;FEM;PL	N;IN+ALL;SG
син	shin	синунин	shin	INTJ	PROPN;NOM;SG
син	syntiä	синунин	synti	INTJ	N;PRT;SG
син	synti	синунин	synti	INTJ	N;NOM;SG
син	synnin	синунин	syntä	INTJ	N;GEN;SG
персонал	henkilöstön	персонал	henkilöstö	N;INAN;NOM;MASC;SG	N;GEN;SG
персонал	henkilöstön	персонал	henkilöstö	N;INAN;NOM;MASC;SG	N;GEN;SG
флоры	flora	флора	flora	N;INAN;NOM;FEM;PL	N;NOM;SG
купер	cooperin	купер	cooperi	N;ANIM;NOM;MASC;SG	N;GEN;SG
купер	cooper	купер	cooper	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
раствор	ratkaisua	раствор	ratkaisu	N;INAN;NOM;MASC;SG	N;PRT;SG
дикой	villieläinten	дикий	villi#eläin	ADJ;INS;FEM;SG	N;GEN;PL
гена	gene	ген	gene	N;INAN;GEN;MASC;SG	PROPN;NOM;SG
гена	geeni	ген	geeni	N;INAN;GEN;MASC;SG	N;NOM;SG
чужие	muukalaiset	чужой	muukalainen	ADJ;NOM;PL	N;NOM;PL
чужие	vieraat	чужой	vieras	ADJ;NOM;PL	N;NOM;PL
чужие	vieraita	чужой	vieras	ADJ;NOM;PL	N;PRT;PL
заложников	panttivankeja	заложник	pantti#vanki	N;ANIM;ACC;MASC;PL	N;PRT;PL
заложников	panttivangit	заложник	pantti#vanki	N;ANIM;ACC;MASC;PL	N;NOM;PL
юта	utah	юто	utah	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
орландо	orlando	орландо	orlando	N;INAN;NOM;MASC;SG	
кухни	keittiöön	кухня	keittiö	N;INAN;NOM;FEM;PL	N;IN+ALL;SG
кухни	keittiö	кухня	keittiö	N;INAN;NOM;FEM;PL	N;NOM;SG
паук	hämähäkin	паук	hämähä	N;INAN;NOM;MASC;SG	N;GEN;SG
паук	spider	паук	spider	N;INAN;NOM;MASC;SG	
уникальные	ainutlaatuinen	уникальный	ainutlaatuinen	ADJ;NOM;PL	ADJ;NOM;SG
