die	на	die	на	DET;DEF	ADP;ACC
ellis	елліс	ellis	елліс	PROPN;SG	PROPN;ANIM;NOM;MASC;SG
newcastle	ньюкасл	newcastle	ньюкасл	PROPN;SG	PROPN;INAN;NOM;MASC;SG
tunisië	тунісі	tunisië	тунісь	PROPN;SG	PROPN;INAN;NOM;FEM;SG
tunisië	туніс	tunisië	туніс	PROPN;SG	PROPN;INAN;NOM;MASC;SG
tunisië	тунісу	tunisië	туніс	PROPN;SG	PROPN;INAN;GEN;MASC;SG
vlieënde	польоту	vlie	політ	ADJ;NOM	N;INAN;GEN;MASC;SG
neerslag	опадів	neerslag	опад	N;SG	N;INAN;GEN;MASC;PL
trots	гордість	trots	гордість	ADJ;NOM	N;INAN;NOM;FEM;SG
trots	proud	trots	proud	ADJ;NOM	
blootstelling	експозиції	blootstelling	експозиція	N;SG	N;INAN;NOM;FEM;PL
arnold	арнольд	arnold	арнольд		PROPN;ANIM;NOM;MASC;SG
steel	крадіжка	steel	крадіжка	V;PRS	N;INAN;NOM;FEM;SG
optredes	поведінка	optrede	поведінка	N;PL	N;INAN;NOM;FEM;SG
baron	барон	baron	барон		N;ANIM;NOM;MASC;SG
brooklyn	бруклін	brooklyn	бруклін		PROPN;INAN;NOM;MASC;SG
libanon	лівану	libanon	ліван	PROPN;SG	PROPN;INAN;GEN;MASC;SG
libanon	ліван	libanon	ліван	PROPN;SG	PROPN;INAN;NOM;MASC;SG
katharina	катерина	katharina	катерина		N;ANIM;NOM;FEM;SG
charlotte	шарлотта	charlotte	шарлотт	N;PL	N;ANIM;NOM;FEM;SG
wyer	ширше	wyer	ширше	ADV	ADV;CMPR
thompson	томпсон	thompson	томпсон		PROPN;ANIM;NOM;MASC;SG
geplant	посадив	geplant	посадити		V;PFV;MASC;IND;SG;PST;FIN
ohio	огайо	ohio	огайо		PROPN;INAN;NOM;MASC;SG
buys	купує	buys	купувати		V;IPFV;IND;SG;3;PRS;FIN
buys	купівля	buys	купівля		N;INAN;NOM;FEM;SG
minor	базиліка	minor	базилік		N;INAN;NOM;FEM;SG
georganiseerde	організованого	organiseer	організований	ADJ;NOM	ADJ;PFV;GEN;MASC;SG;V.PTCP;PASS
haaie	акула	haaie	акула	N;PL	N;ANIM;NOM;FEM;SG
verwantskap	відношення	verwantskap	відношення		N;INAN;NOM;NEUT;SG
handelsmerk	brand	handelsmerk	brand	N;SG	
handelsmerk	торговельних	handelsmerk	торговельний	N;SG	ADJ;ACC;PL
lorenzo	лоренцо	lorenzo	лоренцо		PROPN;ANIM;NOM;MASC;SG
lens	лінзи	lens	лінза	N;SG	N;INAN;NOM;FEM;PL
verwagting	кавалер	verwagting	кавалер		N;ANIM;NOM;MASC;SG
ooreenstemming	сірники	ooreenstemming	сірник	N;SG	N;INAN;NOM;MASC;PL
collins	коллінз	collins	коллінз		PROPN;ANIM;NOM;MASC;SG
ghetto	гетто	ghetto	гетто		N;INAN;NOM;NEUT;SG
ghetto	ghetto	ghetto	ghetto		
lapa	лапа	lapa	лапа		N;ANIM;NOM;FEM;SG
platinum	platinum	platinum	platinum		
klim	скелелазіння	klim	скелелазіння	V;PRS	N;INAN;NOM;NEUT;SG
klim	сходження	klim	сходження	V;PRS	N;INAN;NOM;NEUT;SG
woonagtig	жителька	woonagtig	жителька		N;ANIM;NOM;FEM;SG
woonagtig	згортається	woonagtig	згортатися		V;IPFV;IND;SG;3;PRS;FIN
nord	nord	nord	nord	N;SG	
luke	люк	luak	люк		N;INAN;NOM;MASC;SG
moed	мужність	moed	мужність	V;PRS	N;INAN;NOM;FEM;SG
krai	край	krai	край		N;INAN;NOM;MASC;SG
eva	єва	eva	єва	V;PRS	PROPN;ANIM;NOM;FEM;SG
eva	єва	eva	єва	V;PRS	PROPN;ANIM;NOM;FEM;SG
eva	єву	eva	бва	V;PRS	PROPN;ANIM;VOC;FEM;SG
eva	переддень	eva	переддення	V;PRS	N;INAN;NOM;NEUT;SG
eva	ів	eva	ів.	V;PRS	
eva	єви	eva	ява	V;PRS	PROPN;ANIM;NOM;FEM;SG
geheg	змонтовано	heg	змонтовано		V;PFV;IND;0;FIN
guatemala	гватемали	guatemala	гватемати	PROPN;SG	PROPN;INAN;NOM;FEM;SG
corals	корали	corals	корати		N;ANIM;NOM;MASC;PL
krieket	cricket	krieket	cricket		
princeton	princeton	princeton	princeton		
nepal	непал	nepal	непал	PROPN;SG	PROPN;INAN;NOM;MASC;SG
masedonië	македонія	masedonië	македонія		PROPN;INAN;NOM;FEM;SG
masedonië	македонії	masedonië	македонія		PROPN;INAN;GEN;FEM;SG
benz	benz	benz	benz		
mickiewicz	міцкевича	mickiewicz	міцкевич	PRO;SG;3	PROPN;ANIM;NOM;MASC;SG
mos	мосс	mos	мосс		PROPN;ANIM;NOM;FEM;SG
kasakstan	казахстані	kasakstan	казахстань		N;INAN;ESS;MASC;PL
kasakstan	казахстан	kasakstan	казахстан		PROPN;INAN;NOM
kasakstan	казахстану	kasakstan	казахстан		PROPN;INAN;GEN;MASC
profeet	пророк	profeet	пророк		N;ANIM;NOM;MASC;SG
barrett	barrett	barrett	barrett		
virginia	вірджинія	virginia	вірджинія		PROPN;INAN;NOM;FEM;SG
suriname	суринаму	suriname	сурина		N;INAN;ACC;FEM;SG
percy	персі	percy	персі		
uganda	уганда	uganda	уганда	PROPN;SG	PROPN;INAN;NOM;FEM;SG
ondersoeke	екзамен	ondersoek	екзамен	N;PL	N;INAN;NOM;MASC;SG
domain	домен	domain	домний		N;INAN;NOM;MASC;SG
intensiewe	інтенсивне	intensief	інтенсивний		ADJ;NOM;NEUT;SG
tender	ніжна	tender	ніжний	N;SG	ADJ;NOM;FEM;SG
respek	respect	respek	respect	N;SG	
lood	ведучий	lood	ведучий	N;SG	ADJ;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
lood	ліда	lood	лідо	N;SG	PROPN;ANIM;NOM;FEM;SG
lincoln	лінкольн	lincoln	лінкольн		PROPN;ANIM;NOM;MASC;SG
alternatief	альтернатива	alternatief	альтернатива		N;INAN;NOM;FEM;SG
alternatief	варіант	alternatief	варіант		N;INAN;NOM;MASC;SG
alternatief	альтернативне	alternatief	альтернативний		ADJ;NOM;NEUT;SG
alternatief	альтернативні	alternatief	альтернативний		ADJ;NOM;PL
alternatief	альтернативна	alternatief	альтернативний		ADJ;NOM;FEM;SG
alternatief	альтернативний	alternatief	альтернативний		ADJ;NOM;MASC;SG
regie	орієнтований	regie	орієнтований	N;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
regie	направлена	regie	направлений	N;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
africana	africana	africana	africana	PROPN;SG	
slot	slot	slot	slot		
slot	гніздо	slot	гніздо		N;INAN;NOM;NEUT;SG
slot	блокування	slot	блокування		N;INAN;NOM;NEUT;SG
slot	зафіксувати	slot	зафіксувати		V;PFV;NFIN
slot	замкнути	slot	замкнути		V;PFV;NFIN
slot	заблокувати	slot	заблокувати		V;PFV;NFIN
dom	тупо	dom	тупо	N;SG	ADV
dom	дурне	dom	дурне	N;SG	PRO;INAN;NOM;NEUT;SG
dom	дурний	dom	дурний	N;SG	ADJ;NOM;MASC;SG
dom	дом	dom	дом	N;SG	
bus	шини	bus	шина	V;PRS	N;INAN;NOM;FEM;PL
bus	бус	bus	бути	V;PRS	
bus	шина	bus	шина	V;PRS	N;INAN;NOM;FEM;SG
bus	автобус	bus	автобус	V;PRS	N;INAN;NOM;MASC;SG
gunsteling	улюблене	gunsteling	улюблений	N;SG	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
gunsteling	улюблена	gunsteling	улюблений	N;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
gunsteling	улюблений	gunsteling	улюблений	N;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
gunsteling	улюблені	gunsteling	улюблений	N;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
gunsteling	улюблений	gunsteling	улюблений	N;SG	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
gunsteling	улюблене	gunsteling	улюблений	N;SG	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
onwettige	незаконними	onwettig	незаконний	ADJ;NOM	ADJ;INS;PL
onwettige	незаконно	onwettig	незаконно	ADJ;NOM	ADV
interessant	цікавий	interessant	цікавий		ADJ;NOM;MASC;SG
interessant	цікаво	interessant	цікаво		ADV
interessant	цікаве	interessant	цікавий		ADJ;NOM;NEUT;SG
botsings	зіткнення	botsings	зіткнення	N;PL	N;INAN;NOM;NEUT;SG
sterrewag	обсерваторія	sterrewag	обсерваторія	N;PL	N;INAN;NOM;FEM;SG
vasgevang	схопив	vasvang	схопити	V;PRS	V;PFV;MASC;IND;SG;PST;FIN
vasgevang	пастці	vasvang	пастка	V;PRS	N;INAN;DAT;FEM;SG
vasgevang	приречений	vasvang	приречений	V;PRS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
nogal	скоріше	nogal	скоріше		ADV;CMPR
nogal	скоріш	nogal	скоріш		ADV
nice	гарно	nice	гарно		ADV
express	express	express	express		
express	експрес	express	експрес		N;INAN;NOM;MASC;SG
dade	діє	dade	діяти	N;PL	V;IPFV;IND;SG;3;PRS;FIN
boland	боланд	boland	боланд		
kameroen	камеруну	kameroen	камеруна		PROPN;INAN;GEN;MASC;SG
ontmoeting	зустрічі	ontmoeting	зустріч	N;SG	N;INAN;NOM;FEM;PL
versterkings	підкріплення	versterking	підкріплення	N;PL	N;INAN;NOM;NEUT;SG
walker	вокер	walker	вокерти		PROPN;ANIM;NOM;MASC;SG
teheran	tehran	teheran	tehran		
bots	боти	bots	боти	V;PRS	N;INAN;NOM;MASC;PL
ghana	гани	ghana	гани	PROPN;SG	PROPN;INAN;NOM;FEM;SG
meeding	конкуруючих	meeding	конкуруючий	V;PRS	ADJ;IPFV;ACC;PL;PRS;V.PTCP;ACT
jagter	оріон	jagter	оріон		
jagter	мисливець	jagter	мисливаць		N;ANIM;NOM;MASC;SG
miv	віл	miv	віл.		
gevaarlik	небезпечні	gevaarlik	небезпечний	ADV	ADJ;NOM;PL
gevaarlik	небезпечна	gevaarlik	небезпечний	ADV	ADJ;NOM;FEM;SG
gevaarlik	небезпечний	gevaarlik	небезпечний	ADV	ADJ;NOM;MASC;SG
kaïro	каїр	kaïro	каїра	PROPN;SG	PROPN;INAN;NOM;MASC;SG
michigan	michigan	michigan	michigan	PROPN;SG	
randse	ренд	rands	ренд	ADJ;NOM	PROPN;ANIM;NOM;FEM;SG
sep	сен	sep	сен	PROPN;SG	
gemerk	позначене	merk	позначений	V;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
gemerk	відмічені	merk	відмічений	V;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
gemerk	позначені	merk	позначений	V;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
gemerk	вибраний	merk	вибраний	V;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
gemerk	обрані	merk	обран	V;PST;V.PTCP	N;ANIM;NOM;MASC;PL
gemerk	вибрані	merk	вибраний	V;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
gemerk	вибране	merk	вибраний	V;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
gemerk	прапорці	merk	прапорк	V;PST;V.PTCP	N;INAN;NOM;MASC;PL
gemerk	прапори	merk	прапор	V;PST;V.PTCP	N;INAN;NOM;MASC;PL
franklin	франклін	franklin	франклін		PROPN;ANIM;NOM;MASC;SG
windsor	віндзор	windsor	віндзор		PROPN;INAN;NOM;MASC;SG
liber	liber	liber	liber		
kroasië	хорватія	kroasië	хорватія	PROPN;SG	N;INAN;NOM;FEM;SG
kroasië	хорватії	kroasië	хорватія	PROPN;SG	PROPN;INAN;GEN;FEM;SG
bose	evil	bose	evil	N;SG	
verhandeling	доходи	verhandeling	дохід	N;SG	N;INAN;NOM;MASC;PL
mecklenburg	мекленбург	mecklenburg	мекленбург	PROPN;SG	PROPN;INAN;NOM;MASC;SG
atletiek	атлетика	atletiek	атлетика	N;PL	N;ANIM;NOM;FEM;SG
gesofistikeerde	вишукано	sofistikeer	вишукати	ADJ;NOM	V;PFV;IND;0;FIN
spies	шпигуни	spies	шпигуна		N;ANIM;NOM;MASC;PL
ongewoon	надзвичайно	ongewoon	надзвичайно		ADV
fritz	фріц	fritz	фріц	N;SG	PROPN;ANIM;NOM;MASC;SG
tour	гастролі	tour	гастроль		N;INAN;NOM;MASC;PL
tour	tour	tour	tour		
tour	тур	tour	тур		N;INAN;NOM;MASC;SG
columbus	колумб	columbus	колумб		N;ANIM;NOM;MASC;SG
common	спільними	common	спільний		ADJ;INS;PL
common	поширені	common	поширений		ADJ;PFV;NOM;PL;V.PTCP;PASS
common	спільне	common	спільний		ADJ;NOM;NEUT;SG
common	загальні	common	загальний		ADJ;NOM;PL
common	common	common	common		
jakob	якоб	jakob	якоб		PROPN;ANIM;NOM;MASC;SG
jakob	джейкоб	jakob	джейкоб		PROPN;ANIM;NOM;MASC;SG
jakob	яків	jakob	який		PROPN;ANIM;NOM;MASC;SG
uitstaande	очікуванні	uitstaan	очікування		N;INAN;DAT;NEUT;SG
uitstaande	очікує	uitstaan	очікувати		V;IPFV;IND;SG;3;PRS;FIN
uitstaande	очікується	uitstaan	очікуватися		V;IPFV;IND;SG;3;PRS;FIN
uitstaande	затримані	uitstaan	затриманий		ADJ;PFV;NOM;PL;V.PTCP;PASS
uitstaande	визначні	uitstaan	визначний		ADJ;NOM;PL
uitstaande	видатним	uitstaan	видатний		ADJ;INS;MASC;SG
tweeling	gemini	tweeling	gemini	N;SG	
england	англія	england	англія		PROPN;INAN;NOM;FEM;SG
metro	метрополітен	metro	метрополітен		N;INAN;NOM;MASC;SG
metro	метро	metro	метро		N;INAN;NOM;NEUT;SG
metro	metro	metro	metro		
gevonnis	засуджений	gevonnis	засуджений	V;PRS	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
northern	північна	northern	північний		ADJ;NOM;FEM;SG
northern	північний	northern	північний		ADJ;NOM;MASC;SG
northern	північне	northern	північний		ADJ;NOM;NEUT;SG
veelvuldige	декілька	veelvuldig	декілька	ADJ;NOM	DET;NOM
renault	renault	renault	renault		
mitchell	мітчелл	mitchell	мітчелл	PROPN;SG	PROPN;ANIM;NOM;MASC;SG
isotoop	ізотопів	isotoop	ізотоп	N;SG	N;INAN;GEN;MASC;PL
rou	raw	rou	raw		
tekeninge	креслення	tekening	креслення	N;PL	N;INAN;NOM;NEUT;SG
besprekings	обговорення	bespreking	обговорення	N;PL	N;INAN;NOM;NEUT;SG
besprekings	замовлення	bespreking	замовлення	N;PL	N;INAN;NOM;NEUT;SG
verbruikers	схожі	verbruiker	схожий	N;PL	ADJ;NOM;PL
blink	красунчик	blink	красунчик		N;ANIM;NOM;MASC;SG
blink	blink	blink	blink		
ooreengekom	згідний	ooreenkom	згідний	V;PST;V.PTCP	ADJ;NOM;MASC;SG
susan	сьюзен	susan	сьюзен		PROPN;ANIM;NOM;FEM;SG
bot	бот	bot	бот		N;INAN;NOM;MASC;SG
fiktiewe	вигаданий	fiktief	вигаданий		ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
fiktiewe	фантастика	fiktief	фантастика		N;INAN;NOM;FEM;SG
fiktiewe	штучно	fiktief	штучно		ADV
guyana	гаяни	guyana	гаянин	PROPN;SG	N;INAN;NOM;FEM;PL
visie	зір	visie	зір	N;SG	N;INAN;NOM;FEM;PL
visie	vision	visie	vision	N;SG	
hercules	hercules	hercules	hercules		
rudolph	рудольф	rudolph	рудольф		PROPN;ANIM;NOM;MASC;SG
barbus	марена	barbus	марений		N;ANIM;NOM;FEM;SG
bystand	підтримую	bystand	підтримувати	N;SG	V;IPFV;IND;SG;1;PRS;FIN
bystand	підтримати	bystand	підтримати	N;SG	V;PFV;NFIN
orkney	оркні	orkney	оркній	ADV	PROPN;ANIM;NOM;MASC;SG
vriendskap	дружби	vriendskap	дружба	N;SG	N;INAN;NOM;FEM;PL
jura	jurassic	jura	jurassic	N;SG	
avignon	авіньйон	avignon	авіньйон		PROPN;INAN;NOM;MASC;SG
chaos	хаос	chaos	хаос		N;INAN;NOM;MASC;SG
apart	окремо	apart	окремо		ADV
apart	apart	apart	apart		
apart	окрім	apart	окрім		
susanna	сюзанна	susanna	сюзанний		ADJ;NOM;FEM;SG
susanna	susanna	susanna	susanna		
aristoteles	арістотель	aristotele	арістотель	ADJ;NOM	N;ANIM;NOM;MASC;SG
edgar	едгар	edgar	едгар	PROPN;SG	PROPN;ANIM;NOM;MASC;SG
voyager	voyager	voyager	voyager		
indeks	index	indeks	index	N;SG	
lancia	lancia	lancia	lancia		
army	армії	army	армія	PROPN;SG	N;INAN;GEN;FEM;SG
army	армія	army	армія	PROPN;SG	N;INAN;NOM;FEM;SG
army	військо	army	військо	PROPN;SG	N;INAN;NOM;NEUT;SG
army	армійський	army	армійський	PROPN;SG	ADJ;NOM;MASC;SG
waardering	любителів	waardering	любитель	N;SG	N;ANIM;ACC;MASC;PL
gelykop	краватка	gelykop	краватка	ADV	N;INAN;NOM;FEM;SG
gelykop	краватку	gelykop	краватка	ADV	N;INAN;ACC;FEM;SG
nooi	запрошення	nooi	запрошення	V;PRS	N;INAN;NOM;NEUT;SG
henning	геннінг	henning	геннінг	N;SG	
auto	автоматичні	auto	автоматичний		ADJ;NOM;PL
auto	автоматичний	auto	автоматичний		ADJ;NOM;MASC;SG
auto	авто	auto	авто		N;INAN;NOM;NEUT;SG
auto	автоматично	auto	автоматично		ADV
gestreepte	смугастий	gestreep	смугастий	N;SG	ADJ;NOM;MASC;SG
matthew	матвія	matthew	матвія		PROPN;ANIM;NOM;FEM;SG
matthew	матвій	matthew	матвій		PROPN;ANIM;NOM;MASC;SG
matthew	метью	matthew	меть		PROPN;ANIM;NOM;FEM;SG
polinesiese	полінезійські	polinesies	полінейський	N;PL	ADJ;NOM;PL
nov	nov	nov	nov	PROPN;SG	
verkeerde	неправильна	verkeerd	неправильний	PRO	ADJ;NOM;FEM;SG
verkeerde	неправильно	verkeerd	неправильно	PRO	ADV
verkeerde	неправильний	verkeerd	неправильний	PRO	ADJ;NOM;MASC;SG
darmstadt	дармштадтська	darmstadt	дармштадтський		ADJ;NOM;FEM;SG
strook	стрічки	strook	стрічка		N;INAN;NOM;FEM;PL
gesny	обрізання	gesny	обрізання	V;PST;V.PTCP	N;INAN;NOM;NEUT;SG
olive	оливкова	olive	оливковий	ADV	ADJ;NOM;FEM;SG
hindi	хінді	hindi	хінді		N;INAN;NOM;MASC;SG
muis	миші	muis	мишь	N;SG	N;ANIM;NOM;FEM;PL
veldslag	battle	veldslag	battle	N;SG	
voorkant	front	voorkant	front	N;SG	
voorkant	спереду	voorkant	спереду	N;SG	ADV
voorkant	передні	voorkant	передній	N;SG	ADJ;NOM;PL
voorkant	передній	voorkant	передній	N;SG	ADJ;NOM;MASC;SG
vals	false	vals	false		
kloof	каньйон	kloof	каньйон	V;PRS	N;INAN;NOM;MASC;SG
rust	rust	rust	rust		
wiele	колеса	wiel	колесо	N;PL	N;INAN;NOM;NEUT;SG
berekening	розрахунки	berekening	розрахунок	N;SG	N;INAN;NOM;MASC;PL
apostel	апостола	apostel	апостола	ADV	N;ANIM;ACC;MASC;SG
apostel	апостол	apostel	апостол	ADV	N;ANIM;NOM;MASC;SG
wikipedias	wikipedias	wikipedias	wikipedias	N;SG	
openlik	публічно	openlik	публічно	PRO;NOM;SG;3	ADV
kombuis	кухні	kombuis	кухня	N;SG	N;INAN;NOM;FEM;PL
kim	kim	kim	kim	PROPN;SG	
kim	кім	kim	ком	PROPN;SG	
owen	оуен	owen	оуен		PROPN;ANIM;NOM;MASC;SG
thai	тайський	thai	тайський		ADJ;NOM;MASC;SG
orange	апельсин	orang	апельсина		N;INAN;NOM;MASC;SG
orange	помаранчевий	orang	помаранчевий		ADJ;NOM;MASC;SG
woonstel	apt	woonstel	apt	N;SG	
verlate	покинуті	verlaat	покинутий		ADJ;PFV;NOM;PL;V.PTCP;PASS
verlate	відмовилися	verlaat	відмовитися		V;PFV;IND;PL;PST;FIN
klomp	декілька	klomp	декілька		DET;NOM
engel	янгол	engel	янгол	V;PRS	N;ANIM;NOM;MASC;SG
engel	ангел	engel	ангел	V;PRS	N;ANIM;NOM;MASC;SG
omtrek	периметр	omtrek	периметр		N;INAN;NOM;MASC;SG
stewart	стюарт	stewart	стюарт		PROPN;ANIM;NOM;MASC;SG
fontein	фонтан	fontein	фонтан		N;INAN;NOM;MASC;SG
ferrari	феррарі	ferrari	феррар	PROPN;SG	N;INAN;NOM;MASC;SG
ferrari	ferrari	ferrari	ferrari	PROPN;SG	
logika	логічна	logika	логічний	N;SG	ADJ;NOM;FEM;SG
logika	логічні	logika	логічний	N;SG	ADJ;NOM;PL
stukkie	шматок	stukkie	шматок		N;INAN;NOM;MASC;SG
stukkie	інсталяція	stukkie	інсталяція		N;INAN;NOM;FEM;SG
stukkie	фігуру	stukkie	фігура		N;INAN;ACC;FEM;SG
india	індію	india	індія		PROPN;INAN;ACC;FEM;SG
india	індія	india	індія		PROPN;INAN;NOM;FEM;SG
india	індії	india	індія		PROPN;INAN;NOM;FEM;SG
kurt	курт	kurt	курт		PROPN;ANIM;NOM;MASC;SG
alex	алексе	alex	алексе		
alex	алекс	alex	алекс		PROPN;ANIM;NOM;MASC;SG
claude	клод	claude	клод		
virginië	вірджинія	virginië	вірджинія		PROPN;INAN;NOM;FEM;SG
slam	slam	slam	slam	N;PL	
leeg	порожнім	leeg	порожній		ADJ;INS;FEM;SG
