kategória	kategorien	kategória	kategorien	N;NOM;FEM;SG	N;NOM;FEM;PL
dedín	ortschaften	dedina	ortschaften	N;GEN;FEM;PL	ADJ
bane	bane	baňa	bineen	N;NOM;FEM;PL	PROPN
bane	bergbau	baňa	bergbau	N;NOM;FEM;PL	
bane	bergwerk	baňa	bergwerk	N;NOM;FEM;PL	N;NOM;NEUT;SG
bane	gruben	baňa	graben	N;NOM;FEM;PL	V;FIN
bane	bergwerke	baňa	bergwerken	N;NOM;FEM;PL	
hamilton	hamilton	hamilton	hamilton	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
perry	pery	perry	pery	PROPN;NOM;FEM;SG	
perry	perry	perry	perry	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
centier	zentriert	centrum	zentrieren	N;GEN;NEUT;PL	V;V.PTCP
philip	philip	philip	philip	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
philip	philipp	philip	philipp	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
páry	paare	pára	paaren	N;INAN;NOM;MASC;PL	
páry	pärchen	pára	pärchen	N;INAN;NOM;MASC;PL	
páry	paar	pára	paar	N;INAN;NOM;MASC;PL	ADV
páry	paarweise	pára	paarweise	N;INAN;NOM;MASC;PL	ADJ
páry	paare	pára	paaren	N;INAN;NOM;MASC;PL	
vplyvy	einflussnahme	vplyv	einflussnahm	N;INAN;NOM;MASC;PL	ADJ;NOM;FEM;SG
vplyvy	einfluss	vplyv	einfluß	N;INAN;NOM;MASC;PL	ADJ
vplyvy	beeinflusst	vplyv	beeinflussen	N;INAN;NOM;MASC;PL	V;V.PTCP
vplyvy	wirkungen	vplyv	wirkingen	N;INAN;NOM;MASC;PL	V;NFIN
vplyvy	auswirkungen	vplyv	auswirkingen	N;INAN;NOM;MASC;PL	V;NFIN
vplyvy	wirkungen	vplyv	wirkingen	N;INAN;NOM;MASC;PL	V;NFIN
vplyvy	wirkung	vplyv	wirkung	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
vplyvy	auswirkungen	vplyv	auswirkingen	N;INAN;NOM;MASC;PL	V;NFIN
prekážky	schranken	prekážka	schranken	N;NOM;FEM;PL	V;NFIN
prekážky	barrieren	prekážka	barrieren	N;NOM;FEM;PL	V;NFIN
prekážky	hürden	prekážka	hürden	N;NOM;FEM;PL	V;NFIN
prekážky	hindernissen	prekážka	hindernissen	N;NOM;FEM;PL	V;NFIN
prekážky	hürden	prekážka	hürden	N;NOM;FEM;PL	V;NFIN
prekážky	hürden	prekážka	hürden	N;NOM;FEM;PL	V;NFIN
dobytka	vieh	dobytok	vieh	N;INAN;GEN;MASC;SG	
dobytka	rind	dobytok	rind	N;INAN;GEN;MASC;SG	
dobytka	rinder	dobytok	rinder	N;INAN;GEN;MASC;SG	
dobytka	rindfleisch	dobytok	rindfleisch	N;INAN;GEN;MASC;SG	ADJ
nárast	vergrößern	nárast	vergrößern	N;INAN;NOM;MASC;SG	V;NFIN
nárast	erhöhen	nárast	erhöhen	N;INAN;NOM;MASC;SG	V;NFIN
nárast	steigerung	nárast	steigerung	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
nárast	steigen	nárast	steigen	N;INAN;NOM;MASC;SG	V;NFIN
nárast	erheben	nárast	erheben	N;INAN;NOM;MASC;SG	V;NFIN
nárast	anstieg	nárast	ansteigen	N;INAN;NOM;MASC;SG	
nárast	aufstieg	nárast	aufsteigen	N;INAN;NOM;MASC;SG	V;IND;SG;3;PST;FIN
nárast	wachstumsrate	nárast	wachstumsrate	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
nárast	zuwachs	nárast	zuwachs	N;INAN;NOM;MASC;SG	
prescott	prescott	prescott	prescott	PROPN;ANIM;NOM;MASC;SG	PROPN
ekonomická	wirtschaftlichen	ekonomický	wirtschaftlich	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
ekonomická	wirtschaftliche	ekonomický	wirtschaftlich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
ekonomická	wirtschafts	ekonomický	wirtschafts	ADJ;NOM;FEM;SG	PROPN
roy	roy	ro	roy	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
starosti	sorgen	starosť	sorgen	N;NOM;FEM;PL	V;NFIN
starosti	beunruhigt	starosť	beunruhigen	N;NOM;FEM;PL	ADJ;V.PTCP
starosti	besorgnis	starosť	besorgnis	N;NOM;FEM;PL	
starosti	sorgen	starosť	sorgen	N;NOM;FEM;PL	V;NFIN
starosti	sorge	starosť	sorgen	N;NOM;FEM;PL	
starosti	beunruhigt	starosť	beunruhigen	N;NOM;FEM;PL	ADJ;V.PTCP
starosti	besorgte	starosť	besorgt	N;NOM;FEM;PL	V;IND;SG;3;PST;FIN
starosti	besorgt	starosť	besorgt	N;NOM;FEM;PL	ADJ
sporu	anfechten	spor	anfechten	N;INAN;GEN;MASC;SG	V;NFIN
sporu	streitigkeiten	spor	streitigkeit	N;INAN;GEN;MASC;SG	N;NOM;FEM;PL
sporu	anfechtung	spor	anfechtung	N;INAN;GEN;MASC;SG	ADJ
sporu	streitigkeit	spor	streitigkeit	N;INAN;GEN;MASC;SG	ADJ
sporu	streit	spor	streit	N;INAN;GEN;MASC;SG	ADJ
charakteristická	charakteristischen	charakteristický	charakteristisch	ADJ;NOM;FEM;SG	ADJ;PL
charakteristická	charakteristische	charakteristický	charakteristisch	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
pravý	echte	pravý	echt	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
alberta	alberta	albert	alberta	N;ANIM;ACC;MASC;SG	PROPN;NOM;SG
časy	zeiten	čas	zeiten	N;INAN;NOM;MASC;PL	V;NFIN
časy	male	čas	malen	N;INAN;NOM;MASC;PL	ADJ
časy	mal	čas	mal	N;INAN;NOM;MASC;PL	ADV
časy	times	čas	times	N;INAN;NOM;MASC;PL	PROPN;NOM;SG
prírodovedec	naturforscher	prírodovedec	naturforsch	N;ANIM;NOM;MASC;SG	ADJ
experimenty	experimenten	experiment	experiment	N;INAN;NOM;MASC;PL	V;FIN
experimenty	versuche	experiment	versuchen	N;INAN;NOM;MASC;PL	N;NOM;SG
experimenty	experimentiert	experiment	experimentieren	N;INAN;NOM;MASC;PL	V;V.PTCP
experimenty	experimente	experiment	experiment	N;INAN;NOM;MASC;PL	ADJ;NOM;PL
zástupcov	repräsentanten	zástupca	repräsentant	N;ANIM;ACC;MASC;PL	V;PL;FIN
zástupcov	vertreter	zástupca	vertreter	N;ANIM;ACC;MASC;PL	ADJ
zástupcov	vertretungen	zástupca	vertretungen	N;ANIM;ACC;MASC;PL	N;NOM;FEM;PL
zástupcov	abgeordneten	zástupca	abgeordnet	N;ANIM;ACC;MASC;PL	ADJ;PL
triede	grade	trieda	grad	N;DAT;FEM;SG	
triede	klasse	trieda	klasse	N;DAT;FEM;SG	ADJ
triede	grad	trieda	grad	N;DAT;FEM;SG	
triede	besoldungsgruppe	trieda	besoldungsgruppe	N;DAT;FEM;SG	ADJ
majetky	grundbesitz	majetok	grundbesitz	N;INAN;NOM;MASC;PL	
majetky	anwesen	majetok	anwesen	N;INAN;NOM;MASC;PL	
majetky	estates	majetok	estates	N;INAN;NOM;MASC;PL	PROPN;NOM;NEUT;SG
oddiely	abschnitte	oddiel	abschneiden	N;INAN;NOM;MASC;PL	
oddiely	truppen	oddiel	truppen	N;INAN;NOM;MASC;PL	V;NFIN
kosť	gebeine	kosť	gebein	N;NOM;FEM;SG	
kosť	knochen	kosť	knochen	N;NOM;FEM;SG	V;NFIN
kosť	bones	kosť	bones	N;NOM;FEM;SG	PROPN;NOM;SG
kosť	pille	kosť	pillen	N;NOM;FEM;SG	
kosť	knochen	kosť	knochen	N;NOM;FEM;SG	V;NFIN
kosť	bone	kosť	bin	N;NOM;FEM;SG	
vatikán	vatikanstadt	vatikán	vatikanstadt	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
vatikán	vatikan	vatikán	vatikan	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
transport	transportwesen	transport	transportwesen	N;INAN;NOM;MASC;SG	N;PL
transport	verkehr	transport	verkehr	N;INAN;NOM;MASC;SG	
transport	verkehrswesen	transport	verkehrswesen	N;INAN;NOM;MASC;SG	ADJ
transport	verkehrspolitik	transport	verkehrspolitik	N;INAN;NOM;MASC;SG	ADJ
transport	verkehrsmittel	transport	verkehrsmittel	N;INAN;NOM;MASC;SG	ADJ
predstavy	vorstellungen	predstava	vorstellingen	N;NOM;FEM;PL	V;NFIN
predstavy	ideen	predstava	ide	N;NOM;FEM;PL	V;NFIN
predstavy	phantasie	predstava	phantasie	N;NOM;FEM;PL	
predstavy	vorstellungskraft	predstava	vorstellungskraft	N;NOM;FEM;PL	ADJ
predstavy	fantasie	predstava	fantasie	N;NOM;FEM;PL	ADJ
trhová	markt	trhový	marken	ADJ;NOM;FEM;SG	ADV
veronica	veronica	veronica	veronica	N;NOM;FEM;SG	PROPN;NOM;SG
veronica	veronika	veronica	veronika	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
astronomické	astronomische	astronomický	astronomisch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
svadba	heirat	svadba	heirat	N;NOM;FEM;SG	
svadba	hochzeiten	svadba	hochzeiten	N;NOM;FEM;SG	ADJ
svadba	heiraten	svadba	heiraten	N;NOM;FEM;SG	V;NFIN
harris	harris	harris	harris	PROPN;ANIM;NOM;MASC;SG	PROPN;SG
sas	sas	sas	sas		PROPN;NOM;SG
špeciálny	spezielle	špeciálny	speziell	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
špeciálny	spezial	špeciálny	spezial	ADJ;INAN;NOM;MASC;SG	
špeciálny	besondere	špeciálny	besonder	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
brazílsky	brasilianische	brazílsky	brasilianisch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
brazílsky	brasilianischen	brazílsky	brasilianisch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;PL
sochu	denkmal	socha	denkmal	N;ACC;FEM;SG	N;NOM;NEUT;SG
sochu	statue	socha	statu	N;ACC;FEM;SG	N;NOM;SG
express	ausdrücken	express	ausdrücken	PROPN;ANIM;NOM;MASC;SG	V;NFIN
express	express	express	express	PROPN;ANIM;NOM;MASC;SG	
prístavu	seehafen	prístava	seehafen	N;INAN;GEN;MASC;SG	
prístavu	hafen	prístava	hafen	N;INAN;GEN;MASC;SG	
prístavu	backbord	prístava	backbord	N;INAN;GEN;MASC;SG	ADJ
prístavu	hafen	prístava	hafen	N;INAN;GEN;MASC;SG	
prístavu	harbour	prístava	harbour	N;INAN;GEN;MASC;SG	PROPN;NOM;SG
prístavu	hafens	prístava	hafens	N;INAN;GEN;MASC;SG	
age	alter	age	alt	PROPN;NOM;MASC;SG	ADJ
miami	miami	miam	miami	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
rozsiahla	umfangreichen	rozsiahnuť	umfangreich	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ
rozsiahla	umfangreiche	rozsiahnuť	umfangreich	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;PL
rozsiahla	umfassend	rozsiahnuť	umfassend	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ
rozsiahla	umfangreiches	rozsiahnuť	umfangreich	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;NOM;NEUT;SG
rozsiahla	umfassende	rozsiahnuť	umfassend	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;PL
rozsiahla	riesig	rozsiahnuť	riesig	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ
rozsiahla	riesige	rozsiahnuť	riesig	V;PFV;FEM;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;PL
lough	lough	lough	lough	PROPN;ANIM;NOM;MASC;SG	PROPN;SG
elena	elena	elena	elena	PROPN;NOM;FEM;SG	PROPN;NOM;SG
slovenčina	slowakisch	slovenčina	slowakisch	N;NOM;FEM;SG	ADJ
slovenčina	slowakische	slovenčina	slowakisch	N;NOM;FEM;SG	ADJ;NOM;FEM;PL
slovenčina	slowakischen	slovenčina	slowakisch	N;NOM;FEM;SG	ADJ;NOM;PL
slovenčina	englisch	slovenčina	englisch	N;NOM;FEM;SG	ADJ
slovenčina	englische	slovenčina	englisch	N;NOM;FEM;SG	ADJ;NOM;FEM;PL
slovenčina	deutsch	slovenčina	deutsch	N;NOM;FEM;SG	ADJ
sudca	judge	sudca	judg	N;ANIM;NOM;MASC;SG	
sudca	richter	sudca	richter	N;ANIM;NOM;MASC;SG	ADJ
sudca	richterin	sudca	richterin	N;ANIM;NOM;MASC;SG	ADJ
howard	howard	howard	howard	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
julius	julius	julius	julius	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
kroeger	kroeger	kroeger	kroeger	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
prebiehajú	laufende	prebiehať	laufend	V;IPFV;IND;PL;3;POS;PRS;FIN	ADJ;NOM;FEM;SG
prebiehajú	laufender	prebiehať	laufend	V;IPFV;IND;PL;3;POS;PRS;FIN	ADJ
prebiehajú	fortlaufende	prebiehať	fortlaufend	V;IPFV;IND;PL;3;POS;PRS;FIN	ADJ;NOM;FEM;PL
prebiehajú	fortlaufend	prebiehať	fortlaufend	V;IPFV;IND;PL;3;POS;PRS;FIN	ADJ
roll	rollen	roll	roll	N;INAN;NOM;MASC;SG	V;NFIN
roll	roll	roll	roll	N;INAN;NOM;MASC;SG	PROPN
roll	brötchen	roll	brötchen	N;INAN;NOM;MASC;SG	V;NFIN
roll	würfeln	roll	würfeln	N;INAN;NOM;MASC;SG	V;NFIN
populárne	beliebtes	populárne	beliebt	ADV	ADJ;NOM;NEUT;SG
populárne	populäre	populárne	populär	ADV	ADJ;NOM;FEM;PL
populárne	beliebte	populárne	beliebt	ADV	ADJ;NOM;FEM;PL
populárne	beliebt	populárne	belieben	ADV	ADJ
populárne	beliebter	populárne	beliebter	ADV	ADJ
populárne	angesagt	populárne	ansagen	ADV	ADJ
nízky	niedrige	nízky	niedrig	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
nízky	niedrig	nízky	niedrig	N;INAN;NOM;MASC;SG	ADJ
nízky	niedrigen	nízky	niedrig	N;INAN;NOM;MASC;SG	ADJ
nízky	low	nízky	low	N;INAN;NOM;MASC;SG	
definovaný	definiert	definovaný	definieren	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;V.PTCP
definovaný	definierten	definovaný	definiert	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;PL;3;PST;FIN
definovaný	definierte	definovaný	definieren	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
aktívna	aktive	aktívny	aktiv	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
aktívna	wirkstoffe	aktívny	wirkstoff	ADJ;NOM;FEM;SG	N;NOM;SG
facto	facto	facto	facto	N;NOM;MASC;SG	ADJ
kladno	kladno	kladno	kladno	PROPN;NOM;NEUT;SG	PROPN;NOM;SG
fontána	springbrunnen	fontán	springbrunnen	N;NOM;FEM;SG	V;NFIN
fontána	brunnen	fontán	brunnen	N;NOM;FEM;SG	ADJ
peugeot	peugeot	peugeot	peugeon	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
kennedyho	kennedy	kennedy	kennedy	N;ANIM;ACC;MASC;SG	PROPN;NOM;MASC;SG
populácia	vorrat	populácia	vorreten	N;NOM;FEM;SG	PROPN
populácia	bestand	populácia	bestehen	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
populácia	aktien	populácia	akteinen	N;NOM;FEM;SG	
populácia	lagerbestände	populácia	lagerbestände	N;NOM;FEM;SG	N;NOM;MASC;PL
populácia	bevölkerung	populácia	bevölkerung	N;NOM;FEM;SG	ADJ
populácia	bevölkerungszahl	populácia	bevölkerungszahl	N;NOM;FEM;SG	ADJ
populácia	grundgesamtheit	populácia	grundgesamtheit	N;NOM;FEM;SG	ADJ;NOM;SG
populácia	einwohner	populácia	einwohner	N;NOM;FEM;SG	N;NOM;MASC;PL
populácia	einwohnerzahl	populácia	einwohnerzahl	N;NOM;FEM;SG	ADJ
databáza	datenbank	databáz	datenbank	N;NOM;FEM;SG	ADJ
databáza	datenbasis	databáz	datenbasis	N;NOM;FEM;SG	ADJ
minúty	minuten	minúta	minuten	N;NOM;FEM;PL	V;NFIN
minúty	min	minúta	min	N;NOM;FEM;PL	
minúty	minuten	minúta	minuten	N;NOM;FEM;PL	V;NFIN
minúty	protokolle	minúta	protokoll	N;NOM;FEM;PL	ADJ;NOM;FEM;PL
minúty	niederschrift	minúta	niederschreifen	N;NOM;FEM;PL	ADJ
minúty	protokoll	minúta	protokoll	N;NOM;FEM;PL	ADJ
steel	stahlindustrie	stel	stahlindustrie	INTJ	
steel	stahl	stel	stahl	INTJ	
černý	černý	černý	černý	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
zvýšil	erhöhte	zvýšiť	erhöhen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;SG
ihrisko	spielfeld	ihrisko	spielfeld	N;NOM;NEUT;SG	ADJ
ihrisko	spielplatz	ihrisko	spielplatz	N;NOM;NEUT;SG	ADJ
ihrisko	kinderspielplatz	ihrisko	kinderspielplatz	N;NOM;NEUT;SG	ADJ
kontinentálne	continental	kontinentálne	continental	ADJ;NOM;NEUT;SG	
kontinentálne	kontinentale	kontinentálne	kontinental	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
kontinentálne	kontinent	kontinentálne	kontinent	ADJ;NOM;NEUT;SG	
delá	schusswaffen	delo	schußwaffen	N;NOM;NEUT;PL	V;NFIN
delá	waffen	delo	waffen	N;NOM;NEUT;PL	
delá	kanone	delo	kanone	N;NOM;NEUT;PL	N;NOM;FEM;SG
delá	cannon	delo	cannon	N;NOM;NEUT;PL	PROPN;NOM;SG
spôsobili	verursachte	spôsobiť	verursachen	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
ženská	weibliche	ženský	weiblich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
ženská	weib	ženský	weib	ADJ;NOM;FEM;SG	
ženská	frau	ženský	frau	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
ženská	weibliche	ženský	weiblich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
ženská	weibchen	ženský	weibchen	ADJ;NOM;FEM;SG	N;NOM;FEM;PL
ženská	frauen	ženský	frau	ADJ;NOM;FEM;SG	V;NFIN
fox	fuchs	fox	fachsen	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
fox	fox	fox	fox	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
rozpráva	gespräche	rozprávať	gespräch	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ
rozpráva	vorträge	rozprávať	vortragen	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;NOM;PL
libier	pfund	libier	pfund	N;NOM;FEM;SG	
libier	kilo	libier	kilo	N;NOM;FEM;SG	
turecka	türkei	turecko	türkei	N;NOM;FEM;SG	PROPN
boulevard	boulevard	boulevard	boulevard	N;INAN;NOM;MASC;SG	
tovar	grundstoffe	tovar	grundstoff	N;INAN;NOM;MASC;SG	
tovar	erzeugnis	tovar	erzeugnis	N;INAN;NOM;MASC;SG	
tovar	rohstoffe	tovar	rohstoff	N;INAN;NOM;MASC;SG	PROPN
tovar	waren	tovar	sein	N;INAN;NOM;MASC;SG	V;IND;PL;3;PST;FIN
tovar	güter	tovar	gut	N;INAN;NOM;MASC;SG	
tovar	warenhandel	tovar	warenhandel	N;INAN;NOM;MASC;SG	
tovar	waren	tovar	sein	N;INAN;NOM;MASC;SG	V;IND;PL;3;PST;FIN
krásna	schöne	krásny	schön	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
légie	legion	légia	legion	N;NOM;FEM;PL	PROPN;NOM
kontakty	kontaktaufnahme	kontakt	kontaktaufnahme	N;INAN;NOM;MASC;PL	ADJ;SG
kontakty	kontakte	kontakt	kontakt	N;INAN;NOM;MASC;PL	ADJ
kontakty	kontakt	kontakt	kontakt	N;INAN;NOM;MASC;PL	N;NOM;SG
kontakty	kontaktpersonen	kontakt	kontaktperson	N;INAN;NOM;MASC;PL	ADJ
kontakty	ansprechpartner	kontakt	ansprechpartner	N;INAN;NOM;MASC;PL	ADJ
ľadu	eis	ľad	eis	N;INAN;GEN;MASC;SG	N;NOM;NEUT;SG
ľadu	ice	ľad	ice	N;INAN;GEN;MASC;SG	
listina	charta	listina	charta	N;NOM;FEM;SG	
listina	tat	listina	tun	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
staršia	ältere	starý	alt	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;FEM;PL
základného	grundlegenden	základný	grundlegend	ADJ;GEN;NEUT;SG	V;FIN
základného	basic	základný	basic	ADJ;GEN;NEUT;SG	
základného	grundlegende	základný	grundlegend	ADJ;GEN;NEUT;SG	ADJ;NOM;FEM;PL
základného	grundlegendes	základný	grundlegend	ADJ;GEN;NEUT;SG	ADJ;NOM;NEUT;SG
mačka	katze	mačka	katz	N;NOM;FEM;SG	
mačka	kater	mačka	Kater	N;NOM;FEM;SG	
mačka	katzen	mačka	katzen	N;NOM;FEM;SG	N;NOM;PL
mačka	cat	mačka	cat	N;NOM;FEM;SG	
manuel	manuel	manuel	manuel	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
potrebná	gebraucht	potrebný	brauchen|gebrauchen	ADJ;NOM;FEM;SG	V;V.PTCP
potrebná	benötigt	potrebný	benötigen	ADJ;NOM;FEM;SG	V;V.PTCP
potrebná	notwendige	potrebný	notwendig	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
sekcie	abschnitte	sekcia	abschneiden	N;NOM;FEM;PL	
médiá	datenträger	médiať	datenträger	N;NOM;NEUT;PL	ADJ
médiá	speichermedien	médiať	speichermedien	N;NOM;NEUT;PL	
chrámy	tempels	chrám	tempels	N;INAN;NOM;MASC;PL	
chrámy	tempel	chrám	tempel	N;INAN;NOM;MASC;PL	
programovanie	programmplanung	programovanie	programmplanung	N;NOM;NEUT;SG	ADJ
programovanie	programmieren	programovanie	programmieren	N;NOM;NEUT;SG	V;NFIN
programovanie	planung	programovanie	planung	N;NOM;NEUT;SG	ADJ
programovanie	programmiersprachen	programovanie	programmiersprachen	N;NOM;NEUT;SG	N;NOM;FEM;PL
programovanie	programmierung	programovanie	programmierung	N;NOM;NEUT;SG	ADJ
väzňov	gefangener	väzeň	gefangen	N;ANIM;GEN;MASC;PL	ADJ
väzňov	gefangene	väzeň	gefangen	N;ANIM;GEN;MASC;PL	ADJ;NOM;FEM;PL
väzňov	gefangenen	väzeň	gefangen	N;ANIM;GEN;MASC;PL	V;IND;PL;3;FIN
väzňov	häftlinge	väzeň	häftlinge	N;ANIM;GEN;MASC;PL	
väzňov	häftlingen	väzeň	häftlingen	N;ANIM;GEN;MASC;PL	
väzňov	häftlinge	väzeň	häftlinge	N;ANIM;GEN;MASC;PL	
väzňov	gefangene	väzeň	gefangen	N;ANIM;GEN;MASC;PL	ADJ;NOM;FEM;PL
väzňov	inhaftierten	väzeň	inhaftiert	N;ANIM;GEN;MASC;PL	V;IND;PL;3;PST;FIN
väzňov	gefangenen	väzeň	gefangen	N;ANIM;GEN;MASC;PL	V;IND;PL;3;FIN
väzňov	häftlinge	väzeň	häftlinge	N;ANIM;GEN;MASC;PL	
väzňov	häftlingen	väzeň	häftlingen	N;ANIM;GEN;MASC;PL	
jason	jason	jason	jason	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
podpísaná	signiert	podpísaný	signieren	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;V.PTCP
podpísaná	unterzeichnete	podpísaný	unterzeichnen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IND;SG;3;PST;FIN
podpísaná	unterzeichnet	podpísaný	unterzeichnen	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;V.PTCP
podpísaná	unterschrieben	podpísaný	unterschreiben	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;V.PTCP
priniesli	brachte	priniesť	bringen	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
fiat	fiat	fiat	faten	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
bojovníkov	warriors	bojovník	warriors	N;ANIM;ACC;MASC;PL	PROPN;NOM;SG
bojovníkov	krieger	bojovník	krieg	N;ANIM;ACC;MASC;PL	
bojovníkov	kämpfer	bojovník	kämpfer	N;ANIM;ACC;MASC;PL	ADJ
bojovníkov	fighter	bojovník	fight	N;ANIM;ACC;MASC;PL	ADJ
bojovníkov	kämpfer	bojovník	kämpfer	N;ANIM;ACC;MASC;PL	ADJ
kruh	kreis	kruh	kreis	N;INAN;NOM;MASC;SG	ADV
kruh	circle	kruh	circle	N;INAN;NOM;MASC;SG	
kruh	kreise	kruh	kreis	N;INAN;NOM;MASC;SG	
kruh	freundeskreis	kruh	freundeskreis	N;INAN;NOM;MASC;SG	ADJ
kruh	zirkel	kruh	zirkel	N;INAN;NOM;MASC;SG	
šumperk	šumperk	šumperk	šumperk	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
cestovateľ	reisender	cestovateľ	reisend	N;ANIM;NOM;MASC;SG	ADJ
cestovateľ	reisende	cestovateľ	reisend	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
cestovateľ	reisenden	cestovateľ	reisend	N;ANIM;NOM;MASC;SG	ADJ
cestovateľ	reisender	cestovateľ	reisend	N;ANIM;NOM;MASC;SG	ADJ
cestovateľ	reisende	cestovateľ	reisend	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
cestovateľ	reisenden	cestovateľ	reisend	N;ANIM;NOM;MASC;SG	ADJ
písanie	tippen	písanie	tippen	N;NOM;NEUT;SG	V;NFIN
písanie	schreiben	písanie	schreiben	N;NOM;NEUT;SG	V;NFIN
písanie	schriftlich	písanie	schriftlich	N;NOM;NEUT;SG	ADJ
písanie	schreibe	písanie	schreibe	N;NOM;NEUT;SG	V;IND;SG;3;PRS;FIN
koňa	pferde	kôň	pferd	N;ANIM;ACC;MASC;SG	
koňa	reiten	kôň	reiten	N;ANIM;ACC;MASC;SG	V;NFIN
koňa	pferd	kôň	pferd	N;ANIM;ACC;MASC;SG	
square	square	squar	squar	N;NOM;MASC;SG	PROPN
square	rechteck	squar	rechteck	N;NOM;MASC;SG	
square	quadratisch	squar	quadratisch	N;NOM;MASC;SG	ADJ
square	quadrat	squar	quadrat	N;NOM;MASC;SG	
square	platz	squar	platz	N;NOM;MASC;SG	ADV
bunka	cell	bunka	cell	N;NOM;FEM;SG	PROPN;NOM;SG
bunka	zelle	bunka	zellen	N;NOM;FEM;SG	
benešov	benešov	beneš	benešov	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
idea	vorstellung	idea	vorstellung	N;NOM;FEM;SG	ADJ;SG
pan	pfanne	pan	pfannen	PROPN;ANIM;NOM;MASC;SG	N;SG
pan	schwenken	pan	schwenken	PROPN;ANIM;NOM;MASC;SG	V;NFIN
pan	pan	pan	pan	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
