kategória	kategória	kategória	kategória	N;NOM;FEM;SG	
deviatich	kilenc	devať	kilenc	NUM;GEN;MASC;PL	
horské	hegyen	horský	hegy	ADJ;NOM;NEUT;PL	N;ON+ESS;SG
horské	hegyi	horský	hegyi	ADJ;NOM;NEUT;PL	
horské	hegy	horský	hegy	ADJ;NOM;NEUT;PL	N;NOM;SG
horské	hegyek	horský	hegy	ADJ;NOM;NEUT;PL	N;NOM;PL
klasický	klasszikus	klasický	klasszikus	ADJ;ANIM;NOM;MASC;SG	
klasický	klasszikus	klasický	klasszikus	ADJ;ANIM;NOM;MASC;SG	
klasický	classic	klasický	classic	ADJ;ANIM;NOM;MASC;SG	
spoločenstiev	közösségek	spoločenstvo	közösség	N;GEN;NEUT;PL	N;NOM;PL
prudko	szárnyaló	prudko	szárnyaló	ADV	ADJ;NOM;SG
prudko	élesen	prudko	éles	ADV	ADJ;FRML;SG
paula	paulie	paul	paulie	PROPN;ANIM;ACC;MASC;SG	N;NOM;SG
paula	paula	paul	paula	PROPN;ANIM;ACC;MASC;SG	
ano	igen	ano	igen	INTJ	
ano	ano	ano	ano	INTJ	
ano	igen	ano	igen	INTJ	
indiana	indiana	indian	indiana	N;ANIM;NOM;MASC;SG	
vojnové	háború	vojnový	háború	ADJ;NOM;NEUT;SG	N;NOM;SG
preklady	fordítás	preklad	fordítás	N;INAN;NOM;MASC;PL	N;NOM;SG
preklady	fordítás	preklad	fordítás	N;INAN;NOM;MASC;PL	N;NOM;SG
hádzanárske	kézilabda	hádzanársky	kézilabda	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;NOM;SG
pôdu	talajban	pôda	talaj	N;ACC;FEM;SG	N;IN+ESS;SG
pôdu	talaj	pôda	talaj	N;ACC;FEM;SG	N;NOM;SG
kiss	csók	kiss	csók	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
kiss	puszi	kiss	puszi	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
kiss	kiss	kiss	kiss	PROPN;ANIM;NOM;MASC;SG	
neapol	nápolyi	neapol	nápolyi	PROPN;INAN;NOM;MASC;SG	
neapol	nápoly	neapol	nápoly	PROPN;INAN;NOM;MASC;SG	
neapol	napoli	neapol	napoli	PROPN;INAN;NOM;MASC;SG	N;NOM;SG
neapol	nápoly	neapol	nápoly	PROPN;INAN;NOM;MASC;SG	
mníchove	münchen	mníchov	münchen	N;ANIM;NOM;MASC;PL	N;NOM;SG
potrebný	kellett	potrebný	kell	ADJ;INAN;NOM;MASC;SG	V;INDF;IND;SG;3;PST;FIN;ACT
spotreba	fogyasztásra	spotreb	fogyasztás	N;NOM;FEM;SG	N;ON+ALL;SG
vládne	kormány	vládnuť	kormány	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;SG
vládne	kormányzat	vládnuť	kormányzat	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;SG
výnimočne	kivételesen	výnimočne	kivételes	ADV	ADJ;FRML;SG
turistika	túrázni	turistika	túráz	N;NOM;FEM;SG	V;NFIN;ACT
severovýchod	északkelet	severovýchod	északkelet	N;INAN;NOM;MASC;SG	N;ON+ESS;SG
povýšený	hirdetett	povýšený	hirdet	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
negatívne	negatív	negatívne	negatív	ADV	
médií	media	médieť	media	N;GEN;FEM;PL	
médií	média	médieť	média	N;GEN;FEM;PL	N;NOM;SG
elizabeth	elizabeth	elizabet	elizabeth	N;NOM;FEM;SG	
dôchodku	nyugdíjba	dôchodok	nyugdíj	N;INAN;GEN;MASC;SG	N;IN+ALL;SG
dôchodku	nyugdíj	dôchodok	nyugdíj	N;INAN;GEN;MASC;SG	N;NOM;SG
dôchodku	nyugdíjas	dôchodok	nyugdíjas	N;INAN;GEN;MASC;SG	ADJ;NOM;SG
dôchodku	visszavonult	dôchodok	visszavonult	N;INAN;GEN;MASC;SG	V;INDF;IND;SG;3;PST;FIN;ACT
dôchodku	nyugdíjas	dôchodok	nyugdíjas	N;INAN;GEN;MASC;SG	ADJ;NOM;SG
akcia	akció	akcia	akció	N;NOM;FEM;SG	
všade	mindenütt	všade	mindenütt	ADV	
všade	mindenhol	všade	mindenhol	ADV	
zimný	tél	zimný	tél	ADJ;INAN;NOM;MASC;SG	N;NOM;SG
zimný	téli	zimný	téli	ADJ;INAN;NOM;MASC;SG	
zimný	télen	zimný	tél	ADJ;INAN;NOM;MASC;SG	
menovanie	találkozók	menovanie	találkozó	N;NOM;NEUT;SG	N;NOM;PL
menovanie	időpontok	menovanie	időpont	N;NOM;NEUT;SG	N;NOM;PL
stefan	stefan	stefan	stefan	PROPN;ANIM;NOM;MASC;SG	
michigan	michigan	michigan	michigan	PROPN;ANIM;NOM;MASC;SG	
antoine	antoine	antoine	antoi	PROPN;ANIM;NOM;MASC;SG	
luna	luna	luna	luna	N;NOM;FEM;SG	
neznámy	ismeretlenek	neznámy	ismeretlen	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
neznámy	ismeretlen	neznámy	ismeretlen	ADJ;ANIM;NOM;MASC;SG	
soli	sói	soli	sói	N;NOM;FEM;PL	N;NOM;SG
križovatka	crossroads	križovatko	crossroads	N;NOM;FEM;SG	
grant	grant	grant	grant	N;ANIM;NOM;MASC;SG	
zachovanie	karbantartási	zachovanie	karbantartási	N;NOM;NEUT;SG	ADJ;NOM;SG
hudobníkov	zenész	hudobník	zenész	N;ANIM;ACC;MASC;PL	N;NOM;SG
hudobníkov	zenészek	hudobník	zenész	N;ANIM;ACC;MASC;PL	N;NOM;PL
domáca	házvezetőnő	domáci	házvezetőnő	ADJ;NOM;FEM;SG	N;NOM;SG
domáca	beltéri	domáci	beltéri	ADJ;NOM;FEM;SG	N;NOM;SG
domáca	fedett	domáci	fedett	ADJ;NOM;FEM;SG	
domáca	benti	domáci	bent	ADJ;NOM;FEM;SG	
domáca	belföldi	domáci	belföldi	ADJ;NOM;FEM;SG	
domáca	otthon	domáci	otthon	ADJ;NOM;FEM;SG	
domáca	itthon	domáci	itthon	ADJ;NOM;FEM;SG	
domáca	haza	domáci	haza	ADJ;NOM;FEM;SG	
oka	szemet	oko	szemet	N;GEN;NEUT;SG	N;ACC;SG
oka	szeme	oko	szem	N;GEN;NEUT;SG	N;NOM;SG
oka	eye	oko	eye	N;GEN;NEUT;SG	
oka	szem	oko	szem	N;GEN;NEUT;SG	
zrušený	törölve	zrušený	törölve	ADJ;INAN;NOM;MASC;SG	N;NOM;SG
zrušený	törölt	zrušený	töröl	ADJ;INAN;NOM;MASC;SG	
zrušený	lemondás	zrušený	lemondás	ADJ;INAN;NOM;MASC;SG	
zrušený	lemondta	zrušený	lemond	ADJ;INAN;NOM;MASC;SG	V;DEF;IND;SG;3;PST;FIN;ACT
zrušený	törölve	zrušený	törölve	ADJ;INAN;NOM;MASC;SG	N;NOM;SG
dominik	dominik	dominik	dominik	N;ANIM;NOM;MASC;SG	
dominik	dominic	dominik	dominic	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
horváth	horvath	horvath	horvath	PROPN;ANIM;NOM;MASC;SG	
študent	hallgató	študent	hallgató	N;ANIM;NOM;MASC;SG	
študent	tanuló	študent	tanuló	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
duch	ghost	duch	ghost	N;ANIM;NOM;MASC;SG	
pľúc	tüdő	pľúca	tüdő	N;GEN;NEUT;PL	N;NOM;SG
pľúc	tüdő	pľúca	tüdő	N;GEN;NEUT;PL	N;NOM;SG
ulicu	utca	ulica	utca	N;ACC;FEM;SG	N;NOM;SG
stupne	fokban	stupeň	fok	N;INAN;NOM;MASC;PL	N;IN+ESS;SG
stupne	fok	stupeň	fok	N;INAN;NOM;MASC;PL	N;NOM;SG
prepravu	fuvarozás	preprav	fuvarozás	N;ACC;FEM;SG	N;NOM;SG
prepravu	kocsi	preprav	kocsi	N;ACC;FEM;SG	N;NOM;SG
lokálne	helyben	lokálny	hely	ADJ;NOM;NEUT;SG	N;IN+ESS;SG
lokálne	helyileg	lokálny	helyi	ADJ;NOM;NEUT;SG	
lokálne	helyi	lokálny	helyi	ADJ;NOM;NEUT;SG	
miller	molnár	miller	molnár	PROPN;ANIM;NOM;MASC;SG	
miller	miller	miller	miller	PROPN;ANIM;NOM;MASC;SG	
zobraziť	megtekintés	zobraziť	megtekintés	V;PFV;POS;NFIN	N;NOM;SG
zobraziť	kilátás	zobraziť	kilátás	V;PFV;POS;NFIN	N;NOM;SG
zobraziť	nézet	zobraziť	néz	V;PFV;POS;NFIN	N;NOM;SG
zobraziť	kijelző	zobraziť	kijelző	V;PFV;POS;NFIN	N;NOM;SG
zobraziť	megjelenítés	zobraziť	megjelenítés	V;PFV;POS;NFIN	N;NOM;SG
zobraziť	megjelenítési	zobraziť	megjelenítési	V;PFV;POS;NFIN	N;NOM;SG
zobraziť	show	zobraziť	show	V;PFV;POS;NFIN	
zadná	hátsó	zadný	hátsó	ADJ;NOM;FEM;SG	
zapísaný	beiratkozott	zapísaný	beiratkozott	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
belgický	belga	belgický	belga	ADJ;ANIM;NOM;MASC;SG	
juniorov	juniors	junior	juniors	N;INAN;GEN;MASC;PL	N;NOM;SG
moderná	modern	moderný	modern	ADJ;NOM;FEM;SG	
moderná	korszerű	moderný	korszerű	ADJ;NOM;FEM;SG	
wayne	wayne	wayne	wayne	PROPN;ANIM;NOM;MASC;SG	
vietor	szelek	vietor	szel	N;INAN;NOM;MASC;SG	N;NOM;PL
obyčajná	közönséges	obyčajný	közönséges	ADJ;NOM;FEM;SG	N;NOM;SG
dosiahlo	elért	dosiahnuť	elért	V;PFV;NEUT;SG;POS;PST;V.PTCP	
land	föld	land	föld		N;NOM;SG
land	földterület	land	földterület		N;NOM;SG
land	szárazföld	land	szárazföld		N;NOM;SG
land	telek	land	tél		N;NOM;SG
land	földterületek	land	földterület		N;NOM;PL
stephan	stephan	stephan	stephan	N;ANIM;NOM;MASC;SG	
zlom	szünet	zlom	szünet	N;INS;NEUT;SG	N;NOM;SG
zlom	törés	zlom	törés	N;INS;NEUT;SG	N;NOM;SG
zlom	áttörés	zlom	áttörés	N;INS;NEUT;SG	N;NOM;SG
zlom	gonoszság	zlom	gonoszság	N;INS;NEUT;SG	N;NOM;SG
zlom	gonosz	zlom	gonosz	N;INS;NEUT;SG	
ukázali	mutatta	ukázať	mutat	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
ukázali	mutatott	ukázať	mutat	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;INDF;IND;SG;3;PST;FIN;ACT
ukázali	megmutatta	ukázať	meg+mutat	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;DEF;IND;SG;3;PST;FIN;ACT
goya	goya	goya	goya	PROPN;ANIM;NOM;MASC;SG	
takých	ilyen	taký	ilyen	DET;ANIM;GEN;MASC;PL	
odstránenie	törlés	odstránenie	törlés	N;NOM;NEUT;SG	
odstránenie	elimináció	odstránenie	elimináció	N;NOM;NEUT;SG	
nórsky	norvégia	nórsk	norvégia	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
nórsky	norvég	nórsk	norvég	ADJ;ANIM;NOM;MASC;SG	
relácie	mutatja	relácia	mutat	N;NOM;FEM;PL	V;DEF;IND;SG;3;PRS;FIN;ACT
mont	mont	mont	mont	PROPN;ANIM;NOM;MASC;SG	
sezón	évszakok	sezón	évszak	N;GEN;FEM;PL	N;NOM;PL
sezón	évszak	sezón	évszú	N;GEN;FEM;PL	N;NOM;SG
sekundy	másodperc	sekunda	másodperc	N;NOM;FEM;PL	
janka	janka	janka	janka	N;NOM;FEM;SG	
vysiela	adások	vysieť	adás	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL
pedro	pedro	pedro	pedro	PROPN;ANIM;NOM;MASC;SG	
duchovný	spirituális	duchovný	spirituális	ADJ;ANIM;NOM;MASC;SG	N;NOM;SG
duchovný	szellemi	duchovný	szellemi	ADJ;ANIM;NOM;MASC;SG	
duchovný	lelki	duchovný	lelki	ADJ;ANIM;NOM;MASC;SG	
výhra	win	výhra	win	N;NOM;FEM;SG	
výhra	nyerni	výhra	nyer	N;NOM;FEM;SG	V;NFIN;ACT
výhra	nyerj	výhra	nyerj	N;NOM;FEM;SG	V;DEF;IND;SG;3;PRS;FIN;ACT
výhra	nyerő	výhra	nyerő	N;NOM;FEM;SG	
odchádza	levelek	odchádzať	levél	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;PL
odchádza	induló	odchádzať	induló	V;IPFV;IND;SG;3;POS;PRS;FIN	
skutočný	tényleges	skutočný	tényleges	ADJ;ANIM;NOM;MASC;SG	
iron	vas	iron	vas	PROPN;ANIM;NOM;MASC;SG	
iron	vasat	iron	vasat	PROPN;ANIM;NOM;MASC;SG	N;ACC;SG
esa	esa	esa	esa	PROPN;ANIM;NOM;MASC;SG	
koncepcia	elképzelés	koncepcia	elképzelés	N;NOM;FEM;SG	
koncepcia	koncepció	koncepcia	koncepció	N;NOM;FEM;SG	
ndr	ndk	ndr	ndk		
plánov	tervek	plán	terv	N;INAN;GEN;MASC;PL	N;NOM;PL
okom	szemet	oko	szemet	ADV	N;ACC;SG
okom	szeme	oko	szem	ADV	N;NOM;SG
okom	eye	oko	eye	ADV	
okom	szem	oko	szem	ADV	
konečná	végleges	konečný	végleges	ADJ;NOM;FEM;SG	
konečná	záró	konečný	záró	ADJ;NOM;FEM;SG	N;NOM;SG
konečná	utolsó	konečný	utolsó	ADJ;NOM;FEM;SG	
konečná	végső	konečný	végső	ADJ;NOM;FEM;SG	
pripojené	csatolt	pripojený	csatolt	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
pripojené	csatolva	pripojený	csatolva	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADV;V.CVB
pripojené	kapcsolódott	pripojený	kapcsolódott	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
pripojené	kapcsolt	pripojený	kapcsolt	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
pripojené	összekapcsolt	pripojený	összekapcsolt	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
pripojené	kapcsolatban	pripojený	kapcsolat	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	N;IN+ESS;SG
funkčné	működőképes	funkčný	működőképes	ADJ;NOM;NEUT;SG	N;NOM;SG
bruno	bruno	bruno	bruno	PROPN;ANIM;NOM;MASC;SG	
prijať	elfogadom	prijať	elfogadom	V;PFV;POS;NFIN	
sólo	szóló	sólo	szóló	N;NOM;NEUT;SG	ADJ;NOM;SG
sólo	solo	sólo	solo	N;NOM;NEUT;SG	
sólo	önálló	sólo	önálló	N;NOM;NEUT;SG	
sns	sns	sen	sns		PROPN;NOM;SG
právomoci	joghatósága	právomoc	joghatóság	N;NOM;FEM;PL	N;NOM;SG
právomoci	hatáskör	právomoc	hatáskör	N;NOM;FEM;PL	N;NOM;SG
právomoci	joghatóság	právomoc	joghatóság	N;NOM;FEM;PL	N;NOM;SG
právomoci	powers	právomoc	powers	N;NOM;FEM;PL	
právomoci	hatáskör	právomoc	hatáskör	N;NOM;FEM;PL	N;NOM;SG
právomoci	hatáskör	právomoc	hatáskör	N;NOM;FEM;PL	N;NOM;SG
rakúske	osztrák	rakúska	osztrák	N;NOM;FEM;PL	
rakúske	ausztria	rakúska	ausztria	N;NOM;FEM;PL	N;NOM;SG
pôda	talajban	pôda	talaj	N;NOM;FEM;SG	N;IN+ESS;SG
pôda	földterületek	pôda	földterület	N;NOM;FEM;SG	N;NOM;PL
bot	botok	bot	bot	PROPN;ANIM;VOC;MASC;SG	N;NOM;PL
bot	bot	bot	bot	PROPN;ANIM;VOC;MASC;SG	N;NOM;SG
zuby	fogat	zub	fog	N;INAN;NOM;MASC;PL	N;ACC;SG
zrušenie	törlés	zrušenie	törlés	N;NOM;NEUT;SG	
zrušenie	visszavonásáról	zrušenie	visszavonás	N;NOM;NEUT;SG	N;SG
nebo	mennyben	nebo	menny	N;NOM;NEUT;SG	ADV
nebo	menny	nebo	menny	N;NOM;NEUT;SG	
nebo	sky	nebo	sky	N;NOM;NEUT;SG	
nebo	ég	nebo	ég	N;NOM;NEUT;SG	
učiteľa	tanárnő	učiteľ	tanárnő	N;ANIM;ACC;MASC;SG	N;NOM;SG
učiteľa	tanár	učiteľ	tanár	N;ANIM;ACC;MASC;SG	N;NOM;SG
založení	létrehozásáról	založenie	létrehozás	ADJ;NOM;NEUT;PL;POS;V.PTCP;PASS	N;SG
šancu	chance	šanca	chance	N;ACC;FEM;SG	
šancu	esély	šanca	esély	N;ACC;FEM;SG	N;NOM;SG
kamene	stones	kameň	stones	N;INAN;NOM;MASC;PL	N;NOM;SG
kontrola	vezérlő	kontrola	vezérlő	N;NOM;FEM;SG	ADJ;NOM;SG
kontrola	ellenőrzési	kontrola	ellenőrzési	N;NOM;FEM;SG	ADJ;NOM;SG
kontrola	ellenőrzési	kontrola	ellenőrzési	N;NOM;FEM;SG	ADJ;NOM;SG
kontrola	csekket	kontrola	csekket	N;NOM;FEM;SG	N;ACC;SG
men	férfi	men	férfi		N;NOM;SG
men	férfiak	men	férfi		N;NOM;PL
men	emberek	men	ember		N;NOM;PL
tradíciu	tradíció	tradícia	tradíció	N;ACC;FEM;SG	N;NOM;SG
tradíciu	hagyomány	tradícia	hagyomány	N;ACC;FEM;SG	N;NOM;SG
materská	kismama	materský	kismama	ADJ;NOM;FEM;SG	N;NOM;SG
materská	anyaság	materský	anyaság	ADJ;NOM;FEM;SG	N;NOM;SG
materská	anyavállalat	materský	anyavállalat	ADJ;NOM;FEM;SG	N;NOM;SG
materská	szülői	materský	szülői	ADJ;NOM;FEM;SG	N;NOM;SG
materská	szülő	materský	szülő	ADJ;NOM;FEM;SG	N;NOM;SG
šťastie	szerencse	šťastie	szerencse	N;NOM;NEUT;SG	
šťastie	szerencsés	šťastie	szerencsés	N;NOM;NEUT;SG	
šťastie	boldogságot	šťastie	boldogság	N;NOM;NEUT;SG	N;ACC;SG
šťastie	szerencse	šťastie	szerencse	N;NOM;NEUT;SG	
indonézia	indonéz	indonézia	indonéz	N;NOM;FEM;SG	
indonézia	indonézia	indonézia	indonézia	N;NOM;FEM;SG	
indonézia	indonéziában	indonézia	indonézia	N;NOM;FEM;SG	N;IN+ESS;SG
indonézia	indonézia	indonézia	indonézia	N;NOM;FEM;SG	
indonézia	indonéz	indonézia	indonéz	N;NOM;FEM;SG	
továreň	gyári	továreň	gyári	N;NOM;FEM;SG	
továreň	gyárban	továreň	gyár	N;NOM;FEM;SG	N;IN+ESS;SG
caesar	cézár	caesar	cézár	N;ANIM;NOM;MASC;SG	
caesar	caesar	caesar	caesar	N;ANIM;NOM;MASC;SG	
quebec	quebec	quebec	quebec	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;SG
biskupov	püspökök	biskup	püspök	N;ANIM;ACC;MASC;PL	N;NOM;PL
třebíč	třebíč	třebíč	třebíč	PROPN;ANIM;NOM;MASC;SG	
ruku	kar	ruka	kar	N;ACC;FEM;SG	N;NOM;SG
ruku	kéz	ruka	kéz	N;ACC;FEM;SG	N;NOM;SG
emi	emi	em	emi	PROPN;ANIM;NOM;MASC;SG	
had	snake	had	snake	N;ANIM;NOM;MASC;SG	
podstatné	jelentős	podstatný	jelentős	ADJ;NOM;NEUT;SG	
nice	szep	nica	szep	PROPN;ANIM;NOM;MASC;SG	
nice	szép	nica	szép	PROPN;ANIM;NOM;MASC;SG	
mechanika	szerelők	mechanika	szerelő	N;NOM;FEM;SG	N;NOM;PL
rozpadu	szétesés	rozpad	szétesés	N;INAN;GEN;MASC;SG	N;NOM;SG
prachu	por	prach	por	N;INAN;GEN;MASC;SG	N;NOM;SG
prachu	port	prach	por	N;INAN;GEN;MASC;SG	
hell	pokol	hell	pokol	PROPN;ANIM;NOM;MASC;SG	
krištof	christopher	krištof	christopher	PROPN;ANIM;NOM;MASC;SG	
krištof	kristóf	krištof	kristóf	PROPN;ANIM;NOM;MASC;SG	
sofia	sofia	sofia	sofia	PROPN;NOM;FEM;SG	
norman	norman	norman	norman	N;NOM;FEM;SG	
tvorca	teremtő	tvorca	teremtő	N;ANIM;NOM;MASC;SG	
tvorca	készítő	tvorca	készítő	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
tvorca	alkotó	tvorca	alkotó	N;ANIM;NOM;MASC;SG	
tvorca	teremtő	tvorca	teremtő	N;ANIM;NOM;MASC;SG	
vlákna	rost	vlákno	rost	N;NOM;NEUT;PL	N;NOM;SG
vlákna	szál	vlákno	szál	N;NOM;NEUT;PL	N;NOM;SG
predchádzajúce	előző	predchádzajúci	előző	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	
predchádzajúce	korábbi	predchádzajúci	korábbi	ADJ;NOM;NEUT;SG;POS;V.PTCP;ACT	ADJ;NOM;CMPR;SG
umožnilo	engedélyezve	umožniť	engedélyezve	V;PFV;NEUT;SG;POS;PST;V.PTCP	ADV;V.CVB
držiteľ	jogosult	držiteľ	jogosul	N;ANIM;NOM;MASC;SG	V;INDF;IND;SG;3;PST;FIN;ACT
znalosti	tudás	znalosť	tudás	N;NOM;FEM;PL	N;NOM;SG
pozadia	háttér	pozadie	háttér	N;NOM;NEUT;PL	N;NOM;SG
pozadia	háttere	pozadie	háttér	N;NOM;NEUT;PL	N;NOM;SG
pozadia	háttérben	pozadie	háttér	N;NOM;NEUT;PL	N;IN+ESS;SG
tel	tel	tel	tel		
alexej	alekszej	alexej	alekszik	PROPN;ANIM;NOM;MASC;SG	
plánované	ütemezett	plánovaný	ütemezett	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
plánované	tervezett	plánovaný	tervezett	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
plánované	megtervezett	plánovaný	megtervezett	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
hardcore	kőkemény	hardcore	kőkemény	N;INAN;NOM;MASC;SG	
vína	bor	víno	bor	N;NOM;NEUT;PL	N;NOM;SG
židovské	zsidó	židovský	zsidó	ADJ;NOM;NEUT;SG	
židovské	zsidók	židovský	zsidó	ADJ;NOM;NEUT;SG	N;NOM;PL
nedostatku	hiány	nedostatok	hiány	N;INAN;GEN;MASC;SG	
mtv	mtv	mtv	mtv	PROPN;NOM;FEM;SG	N;NOM;SG
ukončené	befejeződött	ukončený	befejeződik	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
ukončené	elkészült	ukončený	elkészült	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
ukončené	befejezett	ukončený	befejezett	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
ukončené	elkészült	ukončený	elkészült	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
ukončené	befejezett	ukončený	befejezett	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
ukončené	kész	ukončený	kész	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	
ukončené	megszűnt	ukončený	megszűnt	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
hodinu	óra	hodina	óra	N;ACC;FEM;SG	N;NOM;SG
fort	erőd	fort	erőd	PROPN;ANIM;NOM;MASC;SG	N;NOM;SG
fort	fort	fort	for	PROPN;ANIM;NOM;MASC;SG	
udelená	nyújtott	udelený	nyújt	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
udelená	megítélt	udelený	megítélt	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
udelená	odaítélt	udelený	odaítélt	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;INDF;IND;SG;3;PST;FIN;ACT
označený	megjelöltek	označený	meg+jelöl	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;INDF;IND;PL;3;PST;FIN;ACT
označený	megjelölt	označený	megjelölt	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	
aux	aux	aux	aux		
arabských	arab	arabský	arab	ADJ;GEN;MASC;PL	
úsilie	erőfeszítéseket	úsilie	erőfeszítés	N;NOM;NEUT;SG	N;ACC;PL
úsilie	erőfeszítések	úsilie	erőfeszítés	N;NOM;NEUT;SG	N;NOM;PL
úsilie	erőfeszítések	úsilie	erőfeszítés	N;NOM;NEUT;SG	N;NOM;PL
kontrakt	szerződéssel	kontrakt	szerződés	N;INAN;NOM;MASC;SG	N;INS;SG
kontrakt	szerződés	kontrakt	szerződés	N;INAN;NOM;MASC;SG	
bush	bush	bush	bush	PROPN;ANIM;NOM;MASC;SG	
bush	bokor	bush	bokor	PROPN;ANIM;NOM;MASC;SG	
označená	megjelöltek	označený	meg+jelöl	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;INDF;IND;PL;3;PST;FIN;ACT
označená	megjelölt	označený	megjelölt	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	
označená	jelölt	označený	jelöl	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	
označená	megjelöltek	označený	meg+jelöl	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;INDF;IND;PL;3;PST;FIN;ACT
označená	megjelölt	označený	megjelölt	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	
označená	megjelölve	označený	megjelölve	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADV;V.CVB
trojuholník	háromszög	trojuholník	háromszög	N;INAN;NOM;MASC;SG	
vedomie	eszméletét	vedomie	eszmélet	N;NOM;NEUT;SG	N;ACC;SG
design	dizájn	design	dizájn	INTJ	N;NOM;SG
design	tervezési	design	tervezési	INTJ	ADJ;NOM;SG
design	design	design	design	INTJ	
design	tervezés	design	tervezés	INTJ	N;NOM;SG
veriacich	hívők	veriaci	hívő	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;ACT	N;NOM;PL
here	itt	hero	itt		ADV
zvýšiť	növekedés	zvýšiť	növekedés	V;PFV;POS;NFIN	N;NOM;SG
zvýšiť	növelése	zvýšiť	növelés	V;PFV;POS;NFIN	N;NOM;SG
zvýšiť	emelkedés	zvýšiť	emelkedés	V;PFV;POS;NFIN	N;NOM;SG
zvýšiť	emelés	zvýšiť	emelés	V;PFV;POS;NFIN	N;NOM;SG
autobusy	autóbusz	autobus	autóbusz	N;INAN;NOM;MASC;PL	N;NOM;SG
vieru	hitem	viera	hít	N;ACC;FEM;SG	N;NOM;SG
vieru	faith	viera	faith	N;ACC;FEM;SG	
vieru	hit	viera	hi	N;ACC;FEM;SG	N;NOM;SG
vieru	hittel	viera	hit	N;ACC;FEM;SG	N;INS;SG
detail	részletes	detail	részletes	N;INAN;NOM;MASC;SG	ADJ;NOM;SG
priama	közvetlen	priama	közvetlen	N;NOM;FEM;SG	
priama	közvetlenül	priama	közvetlen	N;NOM;FEM;SG	ADJ;FRML;SG
priama	egyenes	priama	egyenes	N;NOM;FEM;SG	
podmienkou	állapota	podmienka	állapot	N;INS;FEM;SG	N;NOM;SG
