przez	דרך	przez	דרך	ADP	
upadek	ליפול	upadek	ליפול	N;NOM;MASC;SG	V;NFIN;ACT
upadek	סתיו	upadek	סתיו	N;NOM;MASC;SG	
mariana	מריאנה	mariany	מריאנה		PROPN
dodano	העלה	dodać	העלה	V;PFV;IND;0;PST;FIN;ACT	V;MASC;SG;3;PST;ACT
dodano	הועלה	dodać	הועלה	V;PFV;IND;0;PST;FIN;ACT	V;MASC;SG;3;PST;PASS
dodano	נטען	dodać	נטען	V;PFV;IND;0;PST;FIN;ACT	V;MASC;SG;3;PST;MID
dodano	הועלו	dodać	הועלה	V;PFV;IND;0;PST;FIN;ACT	V;PL;3;PST;PASS
dodano	הוסיף	dodać	הוסיף	V;PFV;IND;0;PST;FIN;ACT	V;MASC;SG;3;PST;ACT
dodano	נוספו	dodać	נוסף	V;PFV;IND;0;PST;FIN;ACT	V;PL;3;PST;MID
dodano	נוספה	dodać	נוסף	V;PFV;IND;0;PST;FIN;ACT	V;FEM;SG;3;PST;MID
dodano	הוסיפה	dodać	הוסיף	V;PFV;IND;0;PST;FIN;ACT	V;FEM;SG;3;PST;ACT
dodano	נוסף	dodać	None	V;PFV;IND;0;PST;FIN;ACT	ADP
mediolan	מילאנו	mediolan	מילאנו	N;NOM;NEUT;SG	PROPN
mediolan	מילאן	mediolan	מילאן	N;NOM;NEUT;SG	PROPN
wyznaczony	צוין	wyznaczyć	צוין	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST;PASS
wyznaczony	מיועד	wyznaczyć	יועד	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP;PASS
wyznaczony	המיועד	wyznaczyć	המיועד	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	N;MASC;SG
uszkodzenia	נזקים	uszkodzenie	נזק	N;NOM;NEUT;SG	N;MASC;PL
internetu	אינטרנט	internet	אינטרנט	N;GEN;MASC;SG	
internetu	האינטרנט	internet	האינטרנט	N;GEN;MASC;SG	PROPN
gabriela	גבריאל	gabriel	גבריאל	N;NOM;FEM;SG	PROPN
gabriela	גבריאלה	gabriel	גבריאלה	N;NOM;FEM;SG	PROPN
gabriela	גבריאל	gabriel	גבריאל	N;NOM;FEM;SG	PROPN
kurt	קורט	kurt	קורט	PROPN;NOM;MASC;SG	PROPN
meksykański	מקסיקני	meksykański	מקסיקני	ADJ;NOM;MASC;SG	PROPN
meksykański	מקסיקנית	meksykański	מקסיקני	ADJ;NOM;MASC;SG	PROPN
prawdy	האמת	prawda	האמה		ADV
prawdy	אמת	prawda	אמת		N;FEM;SG
cyfrowa	דיגיטלית	cyfrowy	דיגיטלי		PROPN
cyfrowa	דיגיטלי	cyfrowy	דיגיטלי		PROPN
przeniesiona	הועבר	przenieść	הועבר	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST;PASS
przeniesiona	עבר	przenieść	עבר	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	N;MASC;SG
przeniesiona	עברה	przenieść	עבר	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;3;PST
przeniesiona	הועברה	przenieść	הועבר	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;3;PST;PASS
przeniesiona	הועברו	przenieść	הועבר	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;PL;3;PST;PASS
przeniesiona	הועבר	przenieść	הועבר	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST;PASS
eddie	אדי	edda	אדי	PROPN;NOM;MASC;SG	PROPN
widoczny	גלויה	widoczny	גלוי	ADJ;NOM;MASC;SG	N;FEM;SG
brązu	ארד	brąz	ארד	N;GEN;MASC;SG	PROPN
brązu	הארד	brąz	ה"הארד	N;GEN;MASC;SG	PROPN
over	נגמר	over	נגמר		V;MASC;SG;V.PTCP;MID
over	מעל	over	מעל		ADP
teolog	תאולוג	teolog	תאולוג	N;NOM;MASC;SG	PROPN
indyjski	הודית	indyjski	הודי	ADJ;NOM;MASC;SG	ADV
indyjski	אינדיאני	indyjski	אינדיאני	ADJ;NOM;MASC;SG	PROPN
indyjski	הודי	indyjski	הודי	ADJ;NOM;MASC;SG	
typowy	טיפוסית	typowy	טיפוסי	ADJ;NOM;MASC;SG	ADV
typowy	טיפוסי	typowy	טיפוסי	ADJ;NOM;MASC;SG	N;MASC
morgan	מורגן	morgan	מורגן		PROPN
przemysłowych	תעשייתית	przemysłowy	תעשייתי	ADJ;GEN;MASC;PL	ADV
przemysłowych	תעשייתי	przemysłowy	תעשייתי	ADJ;GEN;MASC;PL	ADJ;MASC;SG
czwarta	רביעי	czwarty	רביעי		PROPN
czwarta	רביעית	czwarty	רביעית		NUM;FEM;SG
czwarta	הרביעית	czwarty	הרביעית		ADV
czwarta	הרביעי	czwarty	הרביע		PROPN
sound	צליל	sounda	צליל		N;MASC;SG
sound	סאונד	sounda	סאונד		PROPN
posiadanie	דיבוק	posiadać	דיבוק	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	PROPN
wiatr	הרוח	wiatr	הרוח	N;NOM;MASC;SG	
leonard	לאונרד	leonard	לאונרד	N;NOM;MASC;SG	PROPN
silny	חזקים	silny	חזק	ADJ;NOM;MASC;SG	ADJ;MASC;PL
silny	סטרונג	silny	סטרונג	ADJ;NOM;MASC;SG	PROPN
silny	חזקות	silny	חזק	ADJ;NOM;MASC;SG	ADJ;FEM;PL
dyskusje	דיון	dyskusja	דיון	N;NOM;FEM;PL	N;MASC;SG
kot	חתול	kot	חתול	N;NOM;MASC;SG	PROPN
kot	קט	kot	קט	N;NOM;MASC;SG	
turystycznych	תייר	turystyczny	תייר	ADJ;GEN;MASC;PL	
turystycznych	תיירת	turystyczny	תייר	ADJ;GEN;MASC;PL	N;FEM;SG
turystycznych	תיירים	turystyczny	תייר	ADJ;GEN;MASC;PL	N;MASC;PL
turystycznych	תיירות	turystyczny	תיירות	ADJ;GEN;MASC;PL	N;FEM;SG
zauważyć	נרשם	zauważyć	נרשם	V;PFV;NFIN;ACT	V;MASC;SG;3;PST;MID
zauważyć	נרשמה	zauważyć	נרשם	V;PFV;NFIN;ACT	V;FEM;SG;3;PST;MID
zauważyć	צוין	zauważyć	צוין	V;PFV;NFIN;ACT	V;MASC;SG;3;PST;PASS
carter	קרטר	carter	קרטר		PROPN
policja	המשטרה	policja	המשטר	N;NOM;FEM;SG	PROPN
morski	ימית	morski	ימית	ADJ;NOM;MASC;SG	PROPN
morski	נחת	morski	נחת	ADJ;NOM;MASC;SG	
morski	ימית	morski	ימית	ADJ;NOM;MASC;SG	PROPN
universal	אוניברסלי	universal	אוניברסלי		PROPN
universal	יוניברסל	universal	יוניברסל		PROPN
rumuński	רומניה	rumuński	רומניה	ADJ;NOM;MASC;SG	PROPN
rumuński	רומנים	rumuński	רומני	ADJ;NOM;MASC;SG	N;MASC;PL
rumuński	רומני	rumuński	רומני	ADJ;NOM;MASC;SG	PROPN
twórcą	יוצר	twórca	יצר	N;INS;MASC;SG	V;MASC;SG;V.PTCP;ACT
twórcą	יוצרת	twórca	יצר	N;INS;MASC;SG	V;FEM;SG;V.PTCP;ACT
twórcą	היוצר	twórca	היוצר	N;INS;MASC;SG	PROPN
set	קבע	set	קבע		N;MASC;SG
prawne	חוקי	prawny	חוקי	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
prawne	חוקית	prawny	חוקי	ADJ;NOM;NEUT;SG	ADV
prawne	חוקיים	prawny	חוקי	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
prawne	חוקיות	prawny	חוקיות	ADJ;NOM;NEUT;SG	N;FEM;SG
gwiazdki	כוכבים	gwiazdka	כוכב	N;NOM;FEM;SG	N;MASC;PL
przyznano	ניתנה	przyznać	ניתן	V;PFV;IND;0;PST;FIN;ACT	V;FEM;SG;3;PST;MID
przyznano	הוענק	przyznać	הוענק	V;PFV;IND;0;PST;FIN;ACT	V;MASC;SG;3;PST;PASS
przyznano	ניתנת	przyznać	ניתן	V;PFV;IND;0;PST;FIN;ACT	V;FEM;SG;V.PTCP;MID
przyznano	הוענק	przyznać	הוענק	V;PFV;IND;0;PST;FIN;ACT	V;MASC;SG;3;PST;PASS
boże	אלהים	boży	אלהים		PROPN
boże	אלוקים	boży	אלוק		N;MASC;PL
boże	אלוהים	boży	אלוהים		N;MASC;SG
twoje	שלך	twój	שלך	DET;NOM;MASC;SG;2	
twoje	שלך	twój	שלך	DET;NOM;MASC;SG;2	
ćwiczenia	אימון	ćwiczenie	אימון	N;NOM;NEUT;PL	N;MASC;SG
ćwiczenia	להתאמן	ćwiczenie	התאמן	N;NOM;NEUT;PL	V;NFIN
ćwiczenia	תרגול	ćwiczenie	תרגול	N;NOM;NEUT;PL	N;MASC;SG
ćwiczenia	התעמלות	ćwiczenie	התעמלות	N;NOM;NEUT;PL	N;FEM;SG
ćwiczenia	תרגיל	ćwiczenie	תרגיל	N;NOM;NEUT;PL	N;MASC;SG
lwa	אריה	lwa	אריה	N;ACC;MASC;SG	PROPN
lwa	האריה	lwa	האריה	N;ACC;MASC;SG	PROPN
zabytkowy	היסטורי	zabytkowy	היסטורי	ADJ;NOM;MASC;SG	PROPN
sojusz	הברית	sojusz	הברית	N;NOM;MASC;SG	PROPN
express	אקספרס	express	אקספרס		PROPN
hymn	מזמור	hymn	מזמור	N;NOM;MASC;SG	PROPN
roy	רועי	roy	רועה	PROPN;NOM;MASC;SG	PROPN
roy	רוי	roy	רוי	PROPN;NOM;MASC;SG	PROPN
osiągnięcie	הישגים	osiągnięcie	הישג	N;NOM;NEUT;SG	N;MASC;PL
najstarsze	הבכור	stary	הבכור	ADJ;NOM;CMPR;NEUT;SG	PROPN
najstarsze	הבכור	stary	הבכור	ADJ;NOM;CMPR;NEUT;SG	PROPN
statusu	הסטטוס	status	הסטטוס	N;GEN;MASC;SG	PROPN
statusu	סטטוס	status	סטטוס	N;GEN;MASC;SG	
piwa	בירות	piwo	בירה	N;ACC;NEUT;SG	
glasgow	גלזגו	glasg	גלז	PROPN;NOM;MASC;SG	PROPN
producentów	מפיקים	producent	הפיק	N;ACC;MASC;PL	V;MASC;PL;V.PTCP;ACT
producentów	מפיק	producent	מפיק	N;ACC;MASC;PL	N;MASC;SG
producentów	יצרני	producent	יצרן	N;ACC;MASC;PL	PROPN
przyjęto	מאומץ	przyjąć	מאומץ	V;PFV;IND;0;PST;FIN;ACT	PROPN
przyjęto	אימוץ	przyjąć	אימוץ	V;PFV;IND;0;PST;FIN;ACT	N;MASC;SG
przyjęto	מאומצת	przyjąć	מאומץ	V;PFV;IND;0;PST;FIN;ACT	N;FEM;SG
steven	סטיבן	steven	סטיבן	PROPN;NOM;MASC;SG	PROPN
campbell	קמבל	campbell	קמבל	PROPN;NOM;MASC;SG	PROPN
campbell	קמפבל	campbell	קמפבל	PROPN;NOM;MASC;SG	PROPN
zdał	חלף	zdać	חלף	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
zdał	עבר	zdać	עבר	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;MASC;SG
toyota	טויוטה	toyota	טויוטה		PROPN
rogu	לפינה	róg	לפינה	N;GEN;MASC;SG	
rogu	פינה	róg	פינה	N;GEN;MASC;SG	
obsługa	השירות	obsługa	השירות	N;NOM;FEM;SG	
carla	קרלה	carlać	קרלה		PROPN
carla	קארלה	carlać	קארלה		PROPN
carla	קרל	carlać	קרל		PROPN
carla	קארל	carlać	קארל		PROPN
stopy	מטר	stopa	מטר		PROPN
stopy	רגליים	stopa	רגל		N;FEM;PL
stopy	פוט	stopa	פוט		PROPN
stopy	סגסוגת	stopa	סגסוגת		PROPN
getta	גטאות	getto	גטו	N;GEN;NEUT;SG	N;MASC;PL
sygnał	אות	sygnał	אות	N;ACC;MASC;SG	
młoda	צעירה	młody	צעיר	ADJ;NOM;FEM;SG	N;FEM;SG
młoda	צעירות	młody	צעיר	ADJ;NOM;FEM;SG	N;FEM;PL
młoda	צעירים	młody	צעיר	ADJ;NOM;FEM;SG	N;MASC;PL
młoda	יאנג	młody	אנג	ADJ;NOM;FEM;SG	PROPN
młoda	צעיר	młody	צעיר	ADJ;NOM;FEM;SG	N;MASC;SG
wykonywane	להורג	wykonywać	להורג	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	
wykonywane	ביצעו	wykonywać	ביצע	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PL;3;PST;ACT
wykonywane	ביצעתי	wykonywać	ביצע	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;1;PST;ACT
wykonywane	בוצעו	wykonywać	בוצע	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PL;3;PST;PASS
wykonywane	ביצע	wykonywać	ביצע	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST;ACT
a	השגריר	a	השגריר	CONJ	PROPN
a	שגריר	a	שגריר	CONJ	PROPN
ceremonii	טכס	ceremonia	טקס	N;GEN;FEM;SG	PROPN
ceremonii	הטקס	ceremonia	הטקס	N;GEN;FEM;SG	
ceremonii	טקסים	ceremonia	טקס	N;GEN;FEM;SG	N;MASC;PL
dmitrij	דמיטרי	dmitrować	דמיטרי	PROPN;NOM;MASC;SG	PROPN
dmitrij	דימיטרי	dmitrować	דימיטרי	PROPN;NOM;MASC;SG	PROPN
dmitrij	דמיטרי	dmitrować	דמיטרי	PROPN;NOM;MASC;SG	PROPN
dmitrij	דמיטרי	dmitrować	דמיטרי	PROPN;NOM;MASC;SG	PROPN
dmitrij	דימיטרי	dmitrować	דימיטרי	PROPN;NOM;MASC;SG	PROPN
audio	אודיו	audio	אודיו		PROPN
audio	השמע	audio	השמע		PROPN
zgłosił	דיווח	zgłosić	דיווח	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;MASC;SG
duet	דואט	duet	דואט	N;NOM;MASC;SG	PROPN
duet	הדואט	duet	הדואט	N;NOM;MASC;SG	PROPN
duet	צמד	duet	צמד	N;NOM;MASC;SG	
duet	הצמד	duet	הצמד	N;NOM;MASC;SG	PROPN
wwe	wwe	wwać	wwe		PROPN
gaz	גאז	gaz	גאז	N;NOM;MASC;SG	PROPN
służący	משרת	służąc	משרה	V;IPFV;MASC;IND;SG;PST;FIN;ACT	N;FEM;SG
służący	משרתים	służąc	שירת	V;IPFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;PL;V.PTCP;ACT
przeprowadzone	שנערך	przeprowadzić	שנערך	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	
przeprowadzone	ביצעו	przeprowadzić	ביצע	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PL;3;PST;ACT
przeprowadzone	ביצעתי	przeprowadzić	ביצע	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;SG;1;PST;ACT
przeprowadzone	בוצעו	przeprowadzić	בוצע	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PL;3;PST;PASS
przeprowadzone	ביצע	przeprowadzić	ביצע	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST;ACT
vegas	וגאס	vegas	וגאס	N;NOM;MASC;SG	PROPN
vegas	ווגאס	vegas	ווגאס	N;NOM;MASC;SG	PROPN
białka	פרוטאין	białko	פרוטאין	N;ACC;NEUT;SG	PROPN
białka	חלבונים	białko	חלבון	N;ACC;NEUT;SG	N;MASC;PL
mclaren	מקלארן	mclaren	מקלארן	N;NOM;MASC;SG	PROPN
śmiertelna	קטלנית	śmiertelny	קטלני	ADJ;NOM;FEM;SG	ADV
śmiertelna	קטלניות	śmiertelny	קטלני	ADJ;NOM;FEM;SG	N;FEM;PL
śmiertelna	קטלנית	śmiertelny	קטלני	ADJ;NOM;FEM;SG	ADV
śmiertelna	תמותה	śmiertelny	תמותה	ADJ;NOM;FEM;SG	N;FEM;SG
lorenzo	לורנזו	lorenzo	לורנזו	PROPN;NOM;MASC;SG	PROPN
lorenzo	לורנצו	lorenzo	לורנץ	PROPN;NOM;MASC;SG	PROPN
cywilnej	אזרחית	cywilny	אזרחי	ADJ;GEN;FEM;SG	ADV
cywilnej	אזרח	cywilny	אזרח	ADJ;GEN;FEM;SG	N;MASC;SG
cywilnej	אזרחי	cywilny	אזרח	ADJ;GEN;FEM;SG	N;MASC;PL
polak	קוטב	polak	קוטב	N;NOM;MASC;SG	PROPN
polak	מוט	polak	מוט	N;NOM;MASC;SG	
grant	גרנט	grant	גרנט		PROPN
grant	מענק	grant	מענק		N;MASC;SG
grant	גראנט	grant	גראנט		PROPN
wystąpienia	נאומים	wystąpienie	נאום	N;GEN;NEUT;SG	N;MASC;PL
dowód	מוצג	dowód	הוצג	N;ACC;MASC;SG	V;MASC;SG;V.PTCP;PASS
dowód	ראיות	dowód	ראייה	N;ACC;MASC;SG	N;FEM;PL
norman	נורמן	norman	נורמן	PROPN;NOM;MASC;SG	PROPN
zatoce	תהום	zatoc	הום		PROPN
zatoce	מפרץ	zatoc	מפרץ		N;MASC;SG
people	אנשים	peopło	איש		N;MASC;PL
zamknięte	נעול	zamknąć	נעול	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	PROPN
zamknięte	נעולות	zamknąć	נעולה	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	N;FEM;PL
zamknięte	נעולים	zamknąć	נעולים	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	N;MASC;PL
zamknięte	נעולה	zamknąć	נעולה	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	N;FEM;SG
zamknięte	סגורות	zamknąć	סגור	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;FEM;PL
zamknięte	סגורים	zamknąć	סגור	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;MASC;PL
zamknięte	סגור	zamknąć	סגור	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS	
bolszewickiej	הבולשביקית	bolszewicki	הבולשביקית	ADJ;GEN;FEM;SG	PROPN
marino	מרינו	marino	מרינו		PROPN
uciekł	ברח	uciec	ברח	V;PFV;MASC;IND;SG;PST;FIN;ACT	
uciekł	נמלט	uciec	נמלט	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;SG;3;PST;MID
islandii	איסלנד	islandia	איסלנד		PROPN
elektrycznej	חשמל	elektryczny	חשמל	ADJ;GEN;FEM;SG	N;MASC;SG
fizyczne	גופני	fizyczny	גופני	ADJ;NOM;NEUT;SG	N;MASC;SG
fizyczne	פיזית	fizyczny	פיזי	ADJ;NOM;NEUT;SG	ADV
fizyczne	פיזי	fizyczny	פיזי	ADJ;NOM;NEUT;SG	N;MASC;SG
kara	עונשין	kara	עונש	N;NOM;FEM;SG	N;MASC;PL
kara	קנס	kara	קנס	N;NOM;FEM;SG	PROPN
kara	קארה	kara	קארה	N;NOM;FEM;SG	PROPN
montevideo	מונטווידאו	montevideo	מונטווידאו	PROPN;NOM;MASC;SG	PROPN
bomby	פצצה	bomba	פצץ	N;ACC;FEM;SG	PROPN
bomby	פצצות	bomba	פצץ	N;ACC;FEM;SG	N;FEM;PL
konwencji	כנסים	konwencja	כנס	N;GEN;FEM;SG	N;MASC;PL
ontario	אונטריו	ontario	אונטריו	PROPN;NOM;MASC;SG	PROPN
golden	זהב	golden	זהב		N;MASC;SG
golden	גולדן	golden	גולדן		PROPN
wydawane	הוציא	wydawać	הוציא	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST;ACT
powód	תובעת	powód	תבע	N;NOM;MASC;SG	V;FEM;SG;V.PTCP;ACT
powód	תובע	powód	תבע	N;NOM;MASC;SG	V;MASC;SG;V.PTCP;ACT
powód	הסיבה	powód	הסיב	N;NOM;MASC;SG	V;FEM;SG;3;PST;ACT
wykorzystywana	התעללות	wykorzystywać	התעללות	ADJ;IPFV;NOM;FEM;SG;POS;V.PTCP;PASS	N;FEM;SG
bobby	בובי	bobby	בובי		PROPN
normy	נורמות	norma	נורמה		N;FEM;PL
normy	נורמה	norma	נורמה		N;FEM;SG
normy	נורם	norma	נורם		PROPN
normy	סטנדרטים	norma	לסטנדרט		N;MASC;PL
normy	התקנים	norma	התקן		N;MASC;PL
lek	סמים	lek	סם	N;NOM;MASC;SG	N;MASC;PL
apostolski	האפוסטולית	apostolski	האפוסטולי	ADJ;NOM;MASC;SG	PROPN
ogólna	כללי	ogólny	כלל	ADJ;NOM;FEM;SG	N;MASC;PL
ogólna	כללי	ogólny	כלל	ADJ;NOM;FEM;SG	N;MASC;PL
ogólna	גנרל	ogólny	גנרל	ADJ;NOM;FEM;SG	N;MASC;SG
romeo	רומיאו	romeo	רומיא		PROPN
romeo	רומאו	romeo	רומא		PROPN
interpretacji	פרשנויות	interpretacja	פרשנות	N;GEN;FEM;SG	N;FEM;PL
gitary	גיטרה	gitar	גיטרה		N;FEM;SG
gitary	גיטרות	gitar	גיטרות		N;FEM;PL
dziennie	יומי	dziennie	יומי	ADV	PROPN
dziennie	דיילי	dziennie	דיילי	ADV	PROPN
dziewczyny	בחורה	dziewczyna	בחורה	N;NOM;FEM;PL	N;FEM;SG
dziewczyny	ילדה	dziewczyna	ילד	N;NOM;FEM;PL	N;FEM;SG
dziewczyny	נערה	dziewczyna	נערה	N;NOM;FEM;PL	N;FEM;SG
dowódców	המפקדים	dowódca	המפקד	N;ACC;MASC;PL	PROPN
wewnętrznego	פנימית	wewnętrzny	פנימי	ADJ;ACC;MASC;SG	ADV
wewnętrznego	פנימיות	wewnętrzny	פנימייה	ADJ;ACC;MASC;SG	N;FEM;PL
wewnętrznego	פנימי	wewnętrzny	פנימי	ADJ;ACC;MASC;SG	
zapłonu	הצתה	zapłon	הצתה		N;FEM;SG
wrzenia	רותחים	wrzenie	רותח		N;MASC;PL
wrzenia	להרתיח	wrzenie	הרתיח		V;NFIN;ACT
wrzenia	רותחת	wrzenie	רותח		V;FEM;SG;V.PTCP;ACT
saksofon	סקסופון	saksofon	סקסופון	V;IPFV;IND;SG;PRS;FIN;ACT	PROPN
saksofon	הסקסופון	saksofon	הסקסופון	V;IPFV;IND;SG;PRS;FIN;ACT	PROPN
brukseli	בריסל	bruksel	בריסל		PROPN
przyjaźni	חברויות	przyjaźń	חברות	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
przyjaźni	ידידות	przyjaźń	ידידות	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;SG
przyjaźni	חברות	przyjaźń	חברה	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;FEM;PL
działo	תותח	dziać	הותח	V;IPFV;NEUT;IND;SG;PST;FIN;ACT	PROPN
jaskinia	מערה	jaskiniać	מערה		N;FEM;SG
katastrofa	קראש	katastrofa	קראש	N;NOM;FEM;SG	PROPN
katastrofa	קטסטרופה	katastrofa	קטסטרופה	N;NOM;FEM;SG	PROPN
suma	הסכום	suma	הסכום	N;NOM;FEM;SG	
suma	הכולל	suma	הכולל	N;NOM;FEM;SG	PROPN
ann	אן	ann	אן	PROPN;NOM;FEM;SG	PROPN
rajd	ראלי	rajd	ראלי	N;NOM;MASC;SG	PROPN
zły	רע	zły	רע		N;MASC;SG
zły	רעים	zły	רעים		ADJ;MASC;PL
zły	רעות	zły	רעות		PROPN
zły	כעס	zły	כעס		N;MASC;SG
zły	כועסת	zły	כעס		V;FEM;SG;V.PTCP;ACT
zły	כועס	zły	כעס		V;MASC;SG;V.PTCP;ACT
zły	רשע	zły	רשע		PROPN
zły	הרוע	zły	הרוע		N;MASC;SG
wyjścia	תפוקות	wyjście	תפוקה	N;NOM;NEUT;SG	N;FEM;PL
wyjścia	יציאות	wyjście	יציאה	N;NOM;NEUT;SG	N;FEM;PL
sierpień	אוגוסט	sierpienie	אוגוסט		PROPN
przekazany	העביר	przekazać	העביר	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST;ACT
przekazany	מועבר	przekazać	הועבר	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP;PASS
skutecznie	ביעילות	skutecznie	ביעילות	ADV	
skutecznie	ביעילות	skutecznie	ביעילות	ADV	
sekcję	מקטע	sekcja	מקטע	N;ACC;FEM;SG	
zamieszkują	שוכנים	zamieszkiwać	שוכן	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;MASC;PL;V.PTCP;ACT
stanley	סטנלי	stanle	סטנלי		PROPN
alfreda	אלפרד	alfreda	אלפרד		PROPN
lotnicza	אווירונאוטיקה	lotniczy	אווירונאוטיקה	ADJ;NOM;FEM;SG	N;FEM;SG
artyści	אומן	artysta	אומן	N;NOM;MASC;PL	
artyści	אמנית	artysta	אמני	N;NOM;MASC;PL	ADV
artyści	אמן	artysta	אמן	N;NOM;MASC;PL	
artyści	האמן	artysta	האמן	N;NOM;MASC;PL	
muhammad	מוחמד	muhammad	מוחמד	N;NOM;MASC;SG	PROPN
muhammad	מוחמד	muhammad	מוחמד	N;NOM;MASC;SG	PROPN
muhammad	מוחמד	muhammad	מוחמד	N;NOM;MASC;SG	PROPN
konstantynopola	קונסטנטינופול	konstantynopol	קונסטנטינופול	N;ACC;MASC;SG	PROPN
zapewnić	ספקי	zapewnić	ספק	V;PFV;NFIN;ACT	N;MASC;PL
podzielony	מחולק	podzielić	חולק	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;V.PTCP;PASS
podzielony	מחולקת	podzielić	חולק	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;V.PTCP;PASS
ołtarza	מזבח	ołtarz	מזבח	N;GEN;MASC;SG	PROPN
opracowany	פיתח	opracować	פיתח	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	N;MASC;SG
opracowany	התפתח	opracować	התפתח	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;MASC;SG;3;PST
opracowany	מפותחת	opracować	מפותח	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	PROPN
opracowany	התפתחה	opracować	התפתח	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS	V;FEM;SG;3;PST
caroline	קרולין	caroliny	קרולין	V;IPFV;IND;SG;PRS;FIN;ACT	PROPN
caroline	קרוליין	caroliny	קרוליין	V;IPFV;IND;SG;PRS;FIN;ACT	PROPN
susan	סוזאן	susan	סוזאן	PROPN;NOM;FEM;SG	PROPN
susan	סוזן	susan	סוזן	PROPN;NOM;FEM;SG	PROPN
dotyczą	דאגה	dotyczyć	דאגה	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;FEM;SG
dotyczą	הדאגה	dotyczyć	הדאגה	V;IPFV;IND;PL;3;PRS;FIN;ACT	N;FEM;SG
płuc	ריאתי	płuc	ריאתי		PROPN
płuc	ריאה	płuc	ריאה		N;FEM;SG
płuc	ריאות	płuc	ריאות		N;FEM;SG
płuc	הריאה	płuc	הריאה		N;FEM;SG
płuc	הריאות	płuc	הריאות		N;FEM;PL
płuc	ריאות	płuc	ריאות		N;FEM;SG
bułgarski	בולגריה	bułgarski	בולגריה	ADJ;NOM;MASC;SG	PROPN
bułgarski	בולגרית	bułgarski	בולגרית	ADJ;NOM;MASC;SG	PROPN
blood	דם	blood	דם		N;MASC;SG
silva	סילבה	silvać	סילבה	PROPN;NOM;MASC;SG	PROPN
pietro	פייטרו	pietro	פייטרו	PROPN;NOM;MASC;SG	PROPN
