kategória	kategorii	kategória	kategorie	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
alex	alexi	alex	alexe	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
alex	alexi	alex	alexe	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
alex	alex	alex	alex	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
kolín	kolínskou	kolina	kolínský	PROPN;NOM;MASC;SG	ADJ;ACC;FEM;SG;POS
záznamy	records	záznam	record	N;INAN;NOM;MASC;PL	PROPN;MASC;POS
označené	označené	označený	označený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
označené	označeny	označený	označený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;INAN;PL;POS;V.PTCP;PASS
označené	označené	označený	označený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
pegas	pegasus	pegas	pegasus	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
svahoch	svahy	svah	svah	N;INAN;INS;MASC;PL	N;INAN;NOM;MASC;PL;POS
nahradený	nahrazena	nahradený	nahrazený	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
vonku	vně	vonku	vně	ADV	N;NOM;FEM;SG;POS
vonku	mimo	vonku	mimo	ADV	ADP;ACC
vonku	out	vonku	out	ADV	N;INAN;NOM;MASC;SG;POS
radov	řádky	radov	řádek	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL;POS
prostriedok	prostředky	prostriedok	prostředek	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL;POS
prostriedok	znamená	prostriedok	znamenat	N;INAN;NOM;MASC;SG	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
amsterdam	amsterdam	amsterda	amsterdam	N;INAN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
amsterdam	amsterdamu	amsterda	amsterdam	N;INAN;NOM;MASC;SG	PROPN;INAN;GEN;MASC;SG;POS
zimné	zima	zimný	zima	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
zimné	winter	zimný	winter	ADJ;NOM;NEUT;SG	PROPN;ANIM;NOM;MASC;SG;POS
pracovných	pracující	pracovný	pracující	ADJ;GEN;MASC;PL	ADJ;ANIM;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
pracovných	pracovní	pracovný	pracovní	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG;POS
požiadal	požadovaná	požiadať	požadovaný	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;SG;POS
požiadal	požadováno	požiadať	požadovaný	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
požiadal	požadované	požiadať	požadovaný	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;NEUT;SG;POS
požiadal	požadována	požiadať	požadovaný	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;POS;V.PTCP;PASS
andreas	andreas	andreas	andreas	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
andrea	andrea	andrea	andrea	N;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
vybavený	vybaveni	vybavený	vybavený	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;ANIM;MASC;PL;POS;V.PTCP;PASS
vybavený	vybavené	vybavený	vybavený	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
vyhrali	vyhrála	vyhrať	vyhrát	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
vyhrali	vyhrál	vyhrať	vyhrát	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
steven	steven	steven	stevnout	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
swift	swift	swift	swift	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
myšlienka	myslel	myšlienka	myslet	N;NOM;FEM;SG	V;MASC;SG;POS;PST;V.PTCP;ACT
náboj	hub	náboj	houba	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL;POS
bois	bois	bois	bois	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
itf	itf	itf	itf		PROPN;FEM;POS
budějovice	budějovice	budějovica	budějovice	N;NOM;FEM;PL	PROPN;NOM;FEM;PL;POS
príde	přichází	prísť	přicházet	V;PFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
modrý	blue	modrý	blue	ADJ;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
modrý	modrý	modrý	modrý	ADJ;ANIM;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
modrý	modře	modrý	modře	ADJ;ANIM;NOM;MASC;SG	ADV;POS
ryan	ryanovi	ryan	ryan	PROPN;ANIM;NOM;MASC;SG	N;ANIM;DAT;MASC;SG;POS
ryan	ryan	ryan	ryan	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
celkové	celkově	celkový	celkově	ADJ;NOM;NEUT;SG	ADV;POS
povolenie	povolit	povolenie	povolit	N;NOM;NEUT;SG	V;PFV;POS;NFIN
karolína	caroline	karolína	caroline	N;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
karolína	karolíně	karolína	karolín	N;NOM;FEM;SG	N;DAT;FEM;SG;POS
pont	pont	pont	pont	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
železničné	železnice	železničný	železnice	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
schopná	schopného	schopný	schopný	ADJ;NOM;FEM;SG	ADJ;ANIM;GEN;MASC;SG;POS
times	krát	times	krát		ADV
times	časy	times	čas		N;INAN;NOM;MASC;PL;POS
times	times	times	times		PROPN;INAN;MASC;PL;POS
rozhovor	konverzaci	rozhovor	konverzace	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG;POS
poriadok	objednat	poriadok	objednat	N;INAN;NOM;MASC;SG	V;PFV;POS;NFIN
sen	snít	sen	snít	N;INAN;NOM;MASC;SG	V;POS;NFIN
sen	dream	sen	dream	N;INAN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
trupu	trup	trup	trup	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
trupu	trupu	trup	trup	N;INAN;GEN;MASC;SG	N;INAN;DAT;MASC;SG;POS
zisk	zisku	zisk	zisk	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
zákaz	zakázat	zákaz	zakázat	N;INAN;NOM;MASC;SG	V;POS;NFIN
zrušené	zrušené	zrušený	zrušený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
zrušené	zrušena	zrušený	zrušený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
zrušené	zrušené	zrušený	zrušený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
zrušené	zrušena	zrušený	zrušený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
cerro	cerro	cerro	cerro	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
media	media	medieť	medium		PROPN;NOM;MASC;SG;POS
media	média	medieť	médium		N;NOM;NEUT;PL;POS
media	mediální	medieť	mediální		ADJ;NOM;MASC;SG;POS
alt	alt	alt	alt		N;NOM;MASC;SG;POS
otvorenie	úvodní	otvorenie	úvodní	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
xiv	xiv	xiv	xiv	NUM	PROPN;ANIM;NOM;MASC;SG;POS
geografické	geografické	geografický	geografický	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;POS
geografické	geografické	geografický	geografický	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;POS
drevený	dřevěné	drevený	dřevěný	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;PL;POS
pyramídy	pyramidu	pyramída	pyramida	N;NOM;FEM;PL	N;ACC;FEM;SG;POS
pyramídy	pyramida	pyramída	pyramida	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
pracovníkov	pracovníci	pracovník	pracovník	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
pracovníkov	dělníci	pracovník	dělník	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
marcus	marcuse	marcus	marcus	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
koncerty	koncertů	koncert	koncert	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
talent	talenty	talent	talent	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL;POS
talent	talentu	talent	talent	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
british	britská	britis	britský	N;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
british	britové	britis	britový	N;NOM;FEM;SG	PROPN;ANIM;NOM;MASC;PL;POS
british	britský	britis	britský	N;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
british	british	britis	british	N;NOM;FEM;SG	ADJ;POS
british	britské	britis	britský	N;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
správ	zprávy	správa	zpráva	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
správ	vzkazy	správa	vzkaz	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL;POS
správ	poselství	správa	poselství	N;GEN;FEM;PL	N;NOM;NEUT;SG;POS
správ	zprávy	správa	zpráva	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
správ	hlášení	správa	hlášení	N;GEN;FEM;PL	N;NOM;NEUT;SG;POS
stene	stěna	stena	stěna	N;DAT;FEM;SG	N;NOM;FEM;SG;POS
stene	zdi	stena	zeď	N;DAT;FEM;SG	N;NOM;FEM;PL;POS
stene	zeď	stena	zeď	N;DAT;FEM;SG	N;NOM;FEM;SG;POS
myslenie	přemýšlím	myslenie	přemýšlet	N;NOM;NEUT;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
hladiny	úrovně	hladina	úroveň	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
výrazný	významné	výrazný	významný	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;PL;POS
súbory	souborů	súbor	soubor	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
dead	mrtvá	dead	mrtvý	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
dead	mrtvý	dead	mrtvý	PROPN;ANIM;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
dead	mrtví	dead	mrtvý	PROPN;ANIM;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;PL;POS
panstvo	manor	panstvo	manor	N;NOM;NEUT;SG	PROPN;INAN;NOM;MASC;SG;POS
fernando	fernando	fernando	fernando	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
štajersko	štýrsko	štajersko	štýrský	ADV	ADJ;POS
počítačová	počítač	počítačový	počítač	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
počítačová	počítače	počítačový	počítač	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;PL;POS
počítačová	počítači	počítačový	počítač	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;PL;POS
dohodu	dohoda	dohoda	dohoda	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
hugo	hugo	hugo	hugo	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
iraku	irák	irak	irák	N;INAN;GEN;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
iraku	iráku	irak	irák	N;INAN;GEN;MASC;SG	PROPN;INAN;GEN;MASC;SG;POS
vyššiu	vyšší	vysoký	vysoký	ADJ;ACC;CMPR;FEM;SG	ADJ;NOM;CMPR;MASC;SG;POS
vyššiu	výše	vysoký	výše	ADJ;ACC;CMPR;FEM;SG	N;NOM;FEM;SG;POS
vyššiu	výš	vysoký	vysoko	ADJ;ACC;CMPR;FEM;SG	ADV;POS
jupiter	jupiter	jupiter	jupiter	N;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
opísal	popsáno	opísať	popsaný	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
opísal	popsána	opísať	popsaný	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;POS;V.PTCP;PASS
opísal	popsané	opísať	popsaný	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;MASC;PL;POS
opísal	popsaná	opísať	popsaný	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;SG;POS
milióny	milion	milión	milión	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
milióny	milionů	milión	milión	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
milióny	milionu	milión	milión	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;SG;POS
milióny	milionů	milión	milión	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
športovci	sportovce	športovec	sportovec	N;ANIM;NOM;MASC;PL	N;ANIM;ACC;MASC;PL;POS
ked	když	ked	když	PART	CONJ
ked	kdy	ked	kdy	PART	ADV
pripojenie	připojit	pripojenie	připojit	N;NOM;NEUT;SG	V;PFV;POS;NFIN
pripojenie	propojit	pripojenie	propojit	N;NOM;NEUT;SG	V;PFV;POS;NFIN
pripojenie	připojuji	pripojenie	připojovat	N;NOM;NEUT;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
sous	sous	sous	sous	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;POS
kolumbia	kolumbie	kolumbí	kolumbie	N;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
kolumbia	kolumbijské	kolumbí	kolumbijský	N;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS
kolumbia	columbia	kolumbí	columbium	N;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
kolumbia	kolumbie	kolumbí	kolumbie	N;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
type	typu	typ	typ	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
rotácie	otáčení	rotácia	otáčení	N;NOM;FEM;PL	N;NOM;NEUT;SG;POS
rotácie	střídání	rotácia	střídání	N;NOM;FEM;PL	N;NOM;NEUT;SG;POS
rotácie	rotace	rotácia	rotace	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
morské	mariňák	morský	mariňák	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG;POS
morské	marine	morský	marine	ADJ;NOM;NEUT;SG	PROPN;FEM;SG;POS
morské	mořských	morský	mořský	ADJ;NOM;NEUT;SG	ADJ;ANIM;GEN;MASC;PL;POS
princípe	zásady	princíp	zásada	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL;POS
sázavou	sázavou	sázava	sázavý	N;INS;FEM;SG	ADJ;INS;FEM;SG;POS
heart	heart	heart	heart	PROPN;ANIM;VOC;MASC;SG	N;MASC;SG;POS
heart	srdce	heart	srdce	PROPN;ANIM;VOC;MASC;SG	N;NOM;NEUT;SG;POS
heart	srdeční	heart	srdeční	PROPN;ANIM;VOC;MASC;SG	ADJ;NOM;MASC;SG;POS
štarte	spuštění	štart	spuštění	N;INAN;ESS;MASC;SG	N;NOM;NEUT;SG;POS
intenzívne	intenzivní	intenzívne	intenzívní	ADV	ADJ;NOM;MASC;SG;POS
intenzívne	intenzivní	intenzívne	intenzívní	ADV	ADJ;NOM;MASC;SG;POS
hralo	hrála	hrať	hrát	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
hralo	hráli	hrať	hrát	V;IPFV;NEUT;SG;POS;PST;V.PTCP	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
umelecký	umělecký	umelecký	umělecký	ADJ;INAN;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
hana	hannah	hana	hannah	PROPN;NOM;FEM;SG	N;NOM;FEM;SG;POS
hana	hana	hana	hana	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
hana	hana	hana	hana	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
reálne	skutečný	reálne	skutečný	ADV	ADJ;INAN;NOM;MASC;SG;POS
reálne	skutečná	reálne	skutečný	ADV	ADJ;NOM;FEM;SG;POS
reálne	skutečné	reálne	skutečný	ADV	ADJ;NOM;MASC;PL;POS
reálne	opravdový	reálne	opravdový	ADV	ADJ;INAN;NOM;MASC;SG;POS
reálne	reálné	reálne	reálný	ADV	ADJ;NOM;NEUT;SG;POS
reálne	reálné	reálne	reálný	ADV	ADJ;NOM;NEUT;SG;POS
reálne	realistické	reálne	realistický	ADV	ADJ;NOM;NEUT;SG;POS
reálne	realistický	reálne	realistický	ADV	ADJ;INAN;NOM;MASC;SG;POS
ligu	league	liga	league	N;ACC;FEM;SG	PROPN;FEM;POS
ligu	liga	liga	liga	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
ligu	lize	liga	liga	N;ACC;FEM;SG	N;DAT;FEM;SG;POS
ligu	ligy	liga	liga	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
írsky	irský	írsky	irský	N;ANIM;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS
írsky	ir	írsky	ir	N;ANIM;NOM;MASC;SG	PROPN;MASC;POS
írsky	irské	írsky	irský	N;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
írsky	irská	írsky	irský	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
zložka	komponent	zložka	komponenta	N;NOM;FEM;SG	N;GEN;FEM;PL;POS
zložka	složku	zložka	složka	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
zložka	složky	zložka	složka	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
zložka	ingredience	zložka	ingredience	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
turecku	turecko	turecko	turecký	N;DAT;MASC;SG	PROPN;NOM;NEUT;SG;POS
turecku	krocan	turecko	krocan	N;DAT;MASC;SG	N;ANIM;NOM;MASC;SG;POS
lekári	lékaře	lekár	lékař	N;ANIM;NOM;MASC;PL	N;ANIM;ACC;MASC;PL;POS
lekári	doktorů	lekár	doktor	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL;POS
dospelých	dospělých	dospelý	dospělý	N;ANIM;GEN;MASC;PL	ADJ;ANIM;GEN;MASC;PL;POS
dospelých	dospělé	dospelý	dospělý	N;ANIM;GEN;MASC;PL	ADJ;ANIM;NOM;MASC;PL;POS
dospelých	dospělá	dospelý	dospělý	N;ANIM;GEN;MASC;PL	ADJ;NOM;FEM;SG;POS
dospelých	dospělí	dospelý	dospělý	N;ANIM;GEN;MASC;PL	ADJ;ANIM;NOM;MASC;PL;POS
dospelých	dospělý	dospelý	dospělý	N;ANIM;GEN;MASC;PL	ADJ;ANIM;NOM;MASC;SG;POS
organizmu	organismus	organizmus	organismus	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
adams	adamsová	adams	adamsový	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
adams	adams	adams	adams	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
nezávislé	nezávisle	závislý	závisle	ADJ;NOM;NEUT;SG	ADV;NEG
nezávislé	nezávislí	závislý	závislý	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;PL;NEG
priateľov	přátelé	priateľ	přítel	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
priateľov	přátel	priateľ	přítel	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL;POS
priateľov	kamarádi	priateľ	kamarád	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
priateľov	přáteli	priateľ	přítel	N;ANIM;ACC;MASC;PL	N;ANIM;INS;MASC;PL;POS
vlna	vlnu	vlna	vlna	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
klasické	klasického	klasický	klasický	ADJ;NOM;NEUT;SG	ADJ;ANIM;GEN;MASC;SG;POS
klasické	klasika	klasický	klasik	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
klasické	classic	klasický	classic	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
duše	duší	duša	duše	N;NOM;FEM;PL	N;INS;FEM;SG;POS
duše	duše	duša	duše	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
signálu	signál	signál	signál	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
essonne	essonne	essonne	essonne		PROPN;NOM;MASC;SG;POS
mario	mario	mario	mario	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
dočasne	dočasné	dočasne	dočasný	ADV	ADJ;NOM;NEUT;SG;POS
dočasne	dočasná	dočasne	dočasný	ADV	ADJ;NOM;FEM;SG;POS
dočasne	dočasný	dočasne	dočasný	ADV	ADJ;INAN;NOM;MASC;SG;POS
robo	robo	robo	robo	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
profesionálna	profesionál	profesionálny	profesionál	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG;POS
hospodárske	ekonomické	hospodársky	ekonomický	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;POS
dub	oak	dub	oak	N;INAN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
dub	dubu	dub	dub	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
zložiek	ingredience	zložka	ingredience	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
zložiek	přísady	zložka	přísada	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
polia	pole	pole	pole	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
polia	polí	pole	pole	N;NOM;NEUT;PL	N;GEN;NEUT;PL;POS
náklad	nákladní	náklad	nákladní	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
polostrove	poloostrově	polostrov	poloostrov	ADV	N;INAN;DAT;MASC;SG;POS
výrobky	produktů	výrobok	produkt	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL;POS
váh	váhy	vy	váha	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
váh	váhy	vy	váha	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
sčasti	částečně	sčasti	částečně	PART	ADV;POS
sčasti	zčásti	sčasti	zčásti	PART	ADV
kruhu	kruh	kruh	kruh	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
kruhu	kroužek	kruh	kroužka	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
kruhu	kružnice	kruh	kružnice	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG;POS
doplnenie	doplňují	doplnenie	doplňovat	N;NOM;NEUT;SG	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
doplnenie	doplňovat	doplnenie	doplňovat	N;NOM;NEUT;SG	V;IPFV;POS;NFIN
klasifikácia	klasifikaci	klasifikácia	klasifikace	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
ostal	zůstala	ostať	zůstat	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
canon	canon	canon	canon	N;INAN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
dream	snít	dream	snít	PROPN;ANIM;NOM;MASC;SG	V;POS;NFIN
dream	sen	dream	sen	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
dream	dream	dream	dream	PROPN;ANIM;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
rozhodlo	rozhodnuto	rozhodnúť	rozhodnutý	V;PFV;NEUT;SG;POS;PST;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
rozhodlo	rozhodli	rozhodnúť	rozhodnout	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
rozhodlo	rozhodla	rozhodnúť	rozhodnout	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;PFV;POS;PST;V.PTCP;ACT
nedvěd	nedvěd	nedvfd	dvěd	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
prirodzené	přírodní	prirodzený	přírodní	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;POS
drevo	dřeva	drevo	dřevo	N;NOM;NEUT;SG	N;NOM;NEUT;PL;POS
dunaj	dunaj	dunaj	dunaj	N;INAN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
bielych	bílí	biely	bílý	ADJ;GEN;MASC;PL	ADJ;ANIM;NOM;MASC;PL;POS
presné	přesnost	presný	přesnost	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
návštevníkov	návštěvy	návštevník	návštěva	N;ANIM;ACC;MASC;PL	N;NOM;FEM;PL;POS
návštevníkov	návštěvníci	návštevník	návštěvník	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL;POS
desiatok	desítky	desiatok	desítka	NUM;NOM;NEUT;SG	N;NOM;FEM;PL;POS
desiatok	desítek	desiatok	desítka	NUM;NOM;NEUT;SG	N;GEN;FEM;PL;POS
desiatok	desítky	desiatok	desítka	NUM;NOM;NEUT;SG	N;NOM;FEM;PL;POS
desiatok	tucty	desiatok	tucty	NUM;NOM;NEUT;SG	N;INAN;NOM;MASC;PL;POS
desiatok	desítek	desiatok	desítka	NUM;NOM;NEUT;SG	N;GEN;FEM;PL;POS
skaly	skála	skala	skála	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
skaly	skalní	skala	skalní	N;NOM;FEM;PL	ADJ;NOM;MASC;SG;POS
skaly	kámen	skala	kámen	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG;POS
skaly	rock	skala	rock	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG;POS
skaly	kamení	skala	kamení	N;NOM;FEM;PL	N;NOM;NEUT;SG;POS
skaly	skal	skala	skála	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
nkp	nkp	nkp	nkp		PROPN;MASC;POS
diecézy	diecéze	diecéza	diecéze	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
zlata	zlato	zlato	zlato	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
zlata	zlatá	zlato	zlatý	N;NOM;NEUT;PL	ADJ;NOM;FEM;SG;POS
zlata	zlatý	zlato	zlatý	N;NOM;NEUT;PL	ADJ;INAN;NOM;MASC;SG;POS
zlata	gold	zlato	gold	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;POS
zlata	zlaté	zlato	zlatý	N;NOM;NEUT;PL	ADJ;NOM;NEUT;PL;POS
vedel	věděla	vedieť	vědět	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
