med	med	med	med	ADP	
palestina	palestyny	palestina	palestyna	PROPN;NOM	N;GEN;FEM;SG
arbetare	pracowników	arbetare	pracownik	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
arbetare	robotnik	arbetare	robotnik	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
arbetare	pracownik	arbetare	pracownik	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
arbetare	pracownika	arbetare	pracownik	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;SG
essex	essex	essex	essex	PROPN;NOM	V;IPFV;IND;SG;PRS;FIN;ACT
somerset	somerset	somerset	somerset	N;NOM;DEF;NEUT;SG	V;IPFV;IND;SG;PRS;FIN;ACT
födda	urodzony	född	urodzić	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
födda	urodzona	född	urodzić	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
födda	urodzone	född	urodzić	ADJ;NOM;PL;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
födda	narodziny	född	narodziny	ADJ;NOM;PL;PST;V.PTCP	N;NOM;NEUT;SG
stein	stein	stein	steina	PROPN;NOM	
störst	największym	stor	duży	ADJ;NOM;INDF;RL	ADJ;INS;CMPR;MASC;SG
störst	największa	stor	duży	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;FEM;SG
störst	najwięksi	stor	wielki	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;MASC;PL
störst	największe	stor	duży	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;NEUT;SG
störst	największy	stor	duży	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;MASC;SG
störst	najwspanialszy	stor	kopanialy	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;MASC;SG
störst	największe	stor	duży	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;NEUT;SG
störst	największy	stor	duży	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;MASC;SG
störst	największych	stor	duży	ADJ;NOM;INDF;RL	ADJ;GEN;CMPR;MASC;PL
störst	największa	stor	duży	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;FEM;SG
störst	największe	stor	duży	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;NEUT;SG
störst	największy	stor	duży	ADJ;NOM;INDF;RL	ADJ;NOM;CMPR;MASC;SG
inspirerad	inspiracja	inspirerad	inspiracja	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	N;NOM;FEM;SG
murphy	murphy	murphy	murpha	PROPN;NOM	PROPN;NOM;MASC;SG
anknytning	związku	anknytning	związek	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
anknytning	połączenia	anknytning	połączenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
skrivet	napisano	skriva	napisać	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;IND;0;PST;FIN;ACT
processen	procesy	process	proces	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;PL
motorer	motors	motor	motors	N;NOM;INDF;MASC+FEM;PL	
motorer	silników	motor	silnik	N;NOM;INDF;MASC+FEM;PL	N;GEN;MASC;PL
meadow	łąki	meadol	łąki	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
meadow	meadow	meadol	meadow	N;NOM;INDF;MASC+FEM;SG	
ted	ted	ted	ted	PROPN;NOM	
silva	silva	silva	silvać	PROPN;NOM	PROPN;NOM;MASC;SG
tropiska	tropikalnych	tropisk	tropikalny	ADJ;NOM;PL	ADJ;GEN;MASC;PL
tropiska	tropikalne	tropisk	tropikalny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
senaten	senatu	senat	senat	N;NOM;DEF;MASC+FEM;SG	N;GEN;MASC;SG
senaten	senat	senat	senat	N;NOM;DEF;MASC+FEM;SG	
starr	katarakty	starr	katarakt	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;PL
starr	starr	starr	starr	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
garonne	garonne	garonne	garonny	N;NOM;INDF;MASC+FEM;SG	
anställning	zatrudnienia	anställning	zatrudnienie	N;NOM;INDF;MASC+FEM;SG	N;GEN;NEUT;SG
ahl	ahl	ahl	ahl	PROPN;NOM	
eucalyptus	eukaliptusa	eucalyptus	eukaliptusa	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
myndigheterna	władzom	myndighet	władza	N;NOM;DEF;MASC+FEM;PL	N;DAT;FEM;PL
dina	twoje	du	twój	PRO;DEF;PL	DET;NOM;MASC;SG;2
dina	twój	du	twój	PRO;DEF;PL	DET;NOM;MASC;SG;2
dina	twoja	du	twój	PRO;DEF;PL	DET;NOM;FEM;SG;2
dina	twojego	du	twój	PRO;DEF;PL	DET;GEN;MASC;SG;1
dina	twoim	du	twój	PRO;DEF;PL	DET;INS;MASC;SG;2
dina	dina	du	dina	PRO;DEF;PL	PROPN;NOM;FEM;SG
dina	twoje	du	twój	PRO;DEF;PL	DET;NOM;MASC;SG;2
dina	twój	du	twój	PRO;DEF;PL	DET;NOM;MASC;SG;2
dina	twoja	du	twój	PRO;DEF;PL	DET;NOM;FEM;SG;2
medverkande	uczestniczących	medverkande	uczestniczyć	ADJ;NOM;PRS;V.PTCP	ADJ;GEN;MASC;PL;ACT
medverkande	uczestniczące	medverkande	uczestnicząć	ADJ;NOM;PRS;V.PTCP	N;NOM;MASC;SG
medverkande	uczestnictwo	medverkande	uczestnictwo	ADJ;NOM;PRS;V.PTCP	N;NOM;NEUT;SG
medverkande	sponsorem	medverkande	sponsor	ADJ;NOM;PRS;V.PTCP	N;INS;MASC;SG
medverkande	sponsor	medverkande	sponsor	ADJ;NOM;PRS;V.PTCP	N;NOM;MASC;SG
medverkande	sponsora	medverkande	sponsór	ADJ;NOM;PRS;V.PTCP	
kördes	biegał	köra	biegać	V;IND;PST;FIN;PASS	V;IPFV;MASC;IND;SG;PST;FIN;ACT
kördes	biegł	köra	biec	V;IND;PST;FIN;PASS	V;IPFV;MASC;IND;SG;PST;FIN;ACT
huddinge	huddinge	huddinge	hudding	PROPN;NOM	
cear	ceará	cear	ceará	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
sjukhuset	szpitalu	sjukhus	szpital	N;NOM;DEF;NEUT;SG	N;GEN;MASC;SG
sjukhuset	szpitalne	sjukhus	szpitalny	N;NOM;DEF;NEUT;SG	ADJ;NOM;NEUT;SG
ida	ida	ida	idać	PROPN;NOM	V;IPFV;IND;SG;PRS;FIN;ACT
legend	legendę	legend	legenda	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
legend	legendy	legend	legenda	N;NOM;INDF;MASC+FEM;SG	
legend	legend	legend	legend	N;NOM;INDF;MASC+FEM;SG	
scener	sceny	scen	scena	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;PL
scener	scen	scen	scena	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;PL
jeff	jeff	jeff	jeff	PROPN;NOM	PROPN;NOM;MASC;SG
tyskt	niemcy	tysk	niemiec	ADJ;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;PL
tyskt	niemieckim	tysk	niemiecki	ADJ;NOM;INDF;NEUT;SG	ADJ;INS;MASC;SG
community	społeczności	community	społeczność	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
community	wspólnoty	community	wspólnota	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
snabba	szybkie	snabb	szybki	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
snabba	szybki	snabb	szybki	ADJ;NOM;PL	ADJ;NOM;MASC;SG
snabba	szybka	snabb	szybki	ADJ;NOM;PL	ADJ;NOM;FEM;SG
snabba	szybko	snabb	szybko	ADJ;NOM;PL	ADV
snabba	szybkie	snabb	szybki	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
snabba	szybki	snabb	szybki	ADJ;NOM;PL	ADJ;NOM;MASC;SG
snabba	szybko	snabb	szybko	ADJ;NOM;PL	ADV
robusta	solidne	robust	solidny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
robusta	robusta	robust	robusta	ADJ;NOM;PL	
atlanten	atlantyku	atlant	atlantyk	N;NOM;DEF;MASC+FEM;SG	N;GEN;MASC;SG
atlanten	atlantic	atlant	atlantic	N;NOM;DEF;MASC+FEM;SG	
atlanten	atlantyk	atlant	atlantyk	N;NOM;DEF;MASC+FEM;SG	
atlanten	atlantycki	atlant	atlantycki	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;MASC;SG
managua	managui	managun	managua	PROPN;NOM	
cochrane	cochrane	cochrane	cochrany	PROPN;NOM	
woman	kobiety	woman	kobieta	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
phil	phila	phil	phil	PROPN;NOM	N;ACC;MASC;SG
phil	phil	phil	phil	PROPN;NOM	PROPN;NOM;MASC;SG
veracruz	veracruz	veracruz	veracruz	PROPN;NOM	PROPN;NOM;MASC;SG
conrad	konrad	conrad	konrad	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
conrad	conrad	conrad	conrad	N;NOM;INDF;MASC+FEM;SG	
pol	pol	pol	pol	N;NOM;INDF;NEUT;SG	
religiös	religijnych	religiös	religijny	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;GEN;MASC;PL
religiös	religia	religiös	religia	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;SG
noter	nuty	nota	nuta	N;NOM;INDF;MASC+FEM;PL	
noter	notatek	nota	notatka	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;PL
noter	zauważa	nota	zauważać	N;NOM;INDF;MASC+FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
festivalen	festival	festival	festival	N;NOM;DEF;NEUT;PL	
festivalen	festiwalu	festival	festiwal	N;NOM;DEF;NEUT;PL	N;GEN;MASC;SG
festivalen	festiwal	festival	festiwal	N;NOM;DEF;NEUT;PL	N;NOM;MASC;SG
festivalen	święto	festival	święto	N;NOM;DEF;NEUT;PL	N;NOM;NEUT;SG
classic	klasyka	classic	klasyka	N;NOM;INDF;MASC+FEM;SG	
classic	klasyczny	classic	klasyczny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
classic	classic	classic	classicie	N;NOM;INDF;MASC+FEM;SG	
classic	klasyczne	classic	klasyczny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
geografiskt	geograficznego	geografisk	geograficzny	ADV	ADJ;ACC;MASC;SG
geografiskt	geograficzne	geografisk	geograficzny	ADV	ADJ;NOM;NEUT;SG
geografiskt	geograficzna	geografisk	geograficzny	ADV	ADJ;NOM;FEM;SG
geografiskt	geograficzny	geografisk	geograficzny	ADV	ADJ;NOM;MASC;SG
geografiskt	geograficzne	geografisk	geograficzny	ADV	ADJ;NOM;NEUT;SG
geografiskt	geograficzna	geografisk	geograficzny	ADV	ADJ;NOM;FEM;SG
geografiskt	geograficzny	geografisk	geograficzny	ADV	ADJ;NOM;MASC;SG
upptäcker	odkrywanie	upptäcka	odkrywać	V;IND;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
upptäcker	odkrywanie	upptäcka	odkrywać	V;IND;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
torra	suchy	torr	suchy	ADJ;NOM;PL	ADJ;NOM;MASC;SG
torra	pralnia	torr	pralniać	ADJ;NOM;PL	V;IPFV;IMP;SG;2;FIN;ACT
torra	sucha	torr	suchy	ADJ;NOM;PL	
torra	suche	torr	suchy	ADJ;NOM;PL	
torra	sucho	torr	sucho	ADJ;NOM;PL	
airlines	airlines	airlines	airlines	PROPN;NOM	
stödde	wspierany	stödje	wspierać	V;IND;PST;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
stödde	obsługiwany	stödje	obsługiwać	V;IND;PST;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;PASS
stödde	wspierane	stödje	wspierać	V;IND;PST;FIN;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
stödde	obsługiwane	stödje	obsługiwać	V;IND;PST;FIN;ACT	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
ole	ole	ole	ole	PROPN;NOM	
ritade	drew	rita	drwa	V;IND;PST;FIN;ACT	
påverkan	uderzenia	påverkan	uderzenie	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
påverkan	wpływy	påverkan	wpływ	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
påverkan	oddziaływania	påverkan	oddziaływać	N;NOM;INDF;MASC+FEM;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
skulptur	rzeźby	skulptur	rzeźba	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;PL
skulptur	rzeźbę	skulptur	rzeźba	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
herat	herat	hera	herat	N;NOM;DEF;NEUT;SG	
kvartsfinal	ćwierćfinale	kvartsfinal	ćwierćfinale	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
guerrero	guerrero	guerrero	guerrero	N;NOM;INDF;MASC+FEM;SG	
uteslutande	wykluczenie	uteslutande	wykluczyć	ADJ;NOM;PRS;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
uteslutande	wyłączenia	uteslutande	wyłączyć	ADJ;NOM;PRS;V.PTCP	N;PFV;GEN;NEUT;SG;POS;V.MSDR
uteslutande	wykluczenia	uteslutande	wykluczyć	ADJ;NOM;PRS;V.PTCP	N;NOM;NEUT;SG
uteslutande	wyłączenie	uteslutande	wyłączyć	ADJ;NOM;PRS;V.PTCP	N;PFV;NOM;NEUT;SG;POS;V.MSDR
utgivare	wydawnictwo	utgivare	wydawnictwo	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
utgivare	wydawca	utgivare	wydawca	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
utgivare	wydawcy	utgivare	wydawca	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
utgivare	wydawcy	utgivare	wydawca	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
utgivare	wydawnictwa	utgivare	wydawnictwo	N;NOM;INDF;MASC+FEM;PL	N;NOM;NEUT;SG
utgivare	wydawców	utgivare	wydawca	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
yunnan	yunnan	yunna	yunnan	PROPN;NOM	
talade	wypowiedziane	tala	wypowiedziany	V;PST;V.PTCP;ACT	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
kol	węgla	kol	węgiel	N;NOM;INDF;NEUT;SG	
kol	kol	kol	kol	N;NOM;INDF;NEUT;SG	
kol	węgla	kol	węgiel	N;NOM;INDF;NEUT;SG	
chiapas	chiapas	chiapa	chiapas	PROPN;GEN	PROPN;NOM;MASC;SG
offer	poświęcić	offer	poświęcić	N;NOM;INDF;NEUT;SG	V;PFV;NFIN;ACT
offer	poświęcenia	offer	poświęcenie	N;NOM;INDF;NEUT;SG	N;PFV;GEN;NEUT;SG;POS;V.MSDR
offer	ofiarami	offer	ofiara	N;NOM;INDF;NEUT;SG	N;INS;FEM;PL
offer	ofiar	offer	ofiara	N;NOM;INDF;NEUT;SG	
offer	ofiary	offer	ofiara	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
offer	ofiarą	offer	ofiara	N;NOM;INDF;NEUT;SG	N;INS;FEM;SG
offer	ofiary	offer	ofiara	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
förteckning	indeksu	förteckning	indeks	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
förteckning	listy	förteckning	list	N;NOM;INDF;MASC+FEM;SG	
förteckning	listę	förteckning	lista	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
wells	wells	wells	wells	PROPN;NOM	PROPN;NOM;MASC;SG
rika	bogata	rik	bogat	ADJ;NOM;PL	ADJ;NOM;FEM;SG
rika	bogate	rik	bogaty	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
rika	rich	rik	richy	ADJ;NOM;PL	
rika	bogaty	rik	bogat	ADJ;NOM;PL	ADJ;NOM;MASC;SG
rika	bogata	rik	bogat	ADJ;NOM;PL	ADJ;NOM;FEM;SG
rika	bogaty	rik	bogat	ADJ;NOM;PL	ADJ;NOM;MASC;SG
avslutas	kończy	avsluta	kończyć	V;IND;PRS;FIN;PASS	V;IPFV;IND;SG;3;PRS;FIN;ACT
avslutas	końce	avsluta	konka	V;IND;PRS;FIN;PASS	N;NOM;MASC;PL
kapacitet	pojemności	kapacitet	pojemność	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
kapacitet	pojemność	kapacitet	pojemność	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kapacitet	zdolności	kapacitet	zdolność	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
australiska	australian	australisk	australianin	ADJ;NOM;PL	
australiska	australii	australisk	australia	ADJ;NOM;PL	PROPN;GEN;FEM;SG
australiska	australijski	australisk	australijski	ADJ;NOM;PL	ADJ;NOM;MASC;SG
nutida	współczesny	nutida	współczesny	ADJ;NOM	
nutida	współczesnej	nutida	współczesny	ADJ;NOM	
nutida	współczesne	nutida	współczesny	ADJ;NOM	
nutida	współczesna	nutida	współczesny	ADJ;NOM	N;NOM;FEM;SG
insats	operacje	insats	operacja	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
insats	wysiłek	insats	wysiłek	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
insats	wysiłki	insats	wysiłek	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
insats	wysiłku	insats	wysiłek	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
gran	spruce	gran	spruc	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
gran	gran	gran	grano	N;NOM;INDF;MASC+FEM;SG	
paulus	pawel	paulus	pawel	PROPN;NOM	V;IPFV;IND;SG;PST;FIN;ACT
paulus	paweł	paulus	paweł	PROPN;NOM	PROPN;NOM;MASC;SG
skicka	wysyłanie	skicka	wysyłać	V;IMP;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
skicka	wysłanie	skicka	wysłać	V;IMP;FIN;ACT	N;PFV;NOM;NEUT;SG;POS;V.MSDR
skicka	przedstawienia	skicka	przedstawienie	V;IMP;FIN;ACT	N;GEN;NEUT;SG
skicka	wysyłanie	skicka	wysyłać	V;IMP;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
bella	bello	bella	bello	PROPN;NOM	
bella	bella	bella	bella	PROPN;NOM	
utställningen	dowód	utställning	dowód	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
utställningen	wystawę	utställning	wystawa	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
utställningen	targi	utställning	targa	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;PL
utställningen	wystawy	utställning	wystawa	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
länken	łącze	länk	łączyć	N;NOM;DEF;MASC+FEM;SG	
länken	link	länk	link	N;NOM;DEF;MASC+FEM;SG	V;PFV;IND;SG;FIN;ACT
länken	ogniwo	länk	ogniwo	N;NOM;DEF;MASC+FEM;SG	
länken	odnośnik	länk	odnośnik	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
orsak	powody	orsak	powód	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
orsak	powodu	orsak	powodu	N;NOM;INDF;MASC+FEM;SG	ADP
ankara	ankara	ankara	ankar	PROPN;NOM	PROPN;NOM;MASC;SG
bert	bert	berta	bert	PROPN;NOM	PROPN;NOM;MASC;SG
bert	berta	berta	berta	PROPN;NOM	PROPN;NOM;FEM;SG
kyrkogård	cmentarzu	kyrkogård	cmentarz	N;NOM;INDF;MASC+FEM;SG	N;DAT;MASC;SG
kyrkogård	cmentarzu	kyrkogård	cmentarz	N;NOM;INDF;MASC+FEM;SG	N;DAT;MASC;SG
trafiken	ruch	trafik	ruch	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
trafiken	korki	trafik	korka	N;NOM;DEF;MASC+FEM;SG	N;NOM;MASC;PL
konkurs	upadłościowego	konkurs	upadłościowy	N;NOM;INDF;MASC+FEM;SG	ADJ;ACC;MASC;SG
konkurs	niewypłacalności	konkurs	niewypłacalność	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
konkurs	upadłości	konkurs	upadłość	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
konkurs	bankructwa	konkurs	bankructwo	N;NOM;INDF;MASC+FEM;SG	
läser	czytaj	läsa	czytać	V;IND;PRS;FIN;ACT	V;IPFV;IMP;SG;2;FIN;ACT
läser	przeczytaj	läsa	przeczytać	V;IND;PRS;FIN;ACT	V;PFV;IMP;SG;2;FIN;ACT
läser	czytania	läsa	czytać	V;IND;PRS;FIN;ACT	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
läser	czytanie	läsa	czytać	V;IND;PRS;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
läser	lektura	läsa	lektura	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
läser	odczyt	läsa	odczyt	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
buffalo	buffalo	buffalo	buffalo	PROPN;NOM	N;NOM;MASC;SG
utförd	wykonywanych	utföra	wykonywać	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;IPFV;GEN;MASC;PL;POS;V.PTCP;PASS
tempel	świątynie	tempel	świątynia	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
tempel	świątyni	tempel	świątynia	N;NOM;INDF;NEUT;SG	N;GEN;FEM;SG
tempel	świątynie	tempel	świątynia	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
mötet	spotkania	möte	spotkanie	N;NOM;DEF;NEUT;SG	N;NOM;NEUT;PL
eds	eds	eds	eds	N;NOM;INDF;MASC+FEM;SG	
litteraturen	literatury	litteratur	literatura	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;SG
litteraturen	literaturze	litteratur	literatura	N;NOM;DEF;MASC+FEM;SG	N;DAT;FEM;SG
litteraturen	literaturę	litteratur	literatura	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
åsa	asa	åsa	asa	PROPN;NOM	
åsa	åsa	åsa	åsa	PROPN;NOM	
euro	euro	euro	euro	N;NOM;INDF;NEUT;SG	
euro	eur	euro	eur	N;NOM;INDF;NEUT;SG	
euro	eur	euro	eur	N;NOM;INDF;NEUT;SG	
euro	euro	euro	euro	N;NOM;INDF;NEUT;SG	
karolinska	karolinska	karolinsk	karolinski	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
trinidad	trynidad	trinidad	trynidad	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
vanua	vanua	vanua	vanua	PROPN;NOM	
know	know	know	know	N;NOM;INDF;MASC+FEM;SG	
china	china	chin	chiny	N;NOM;INDF;NEUT;SG	
china	chin	chin	chuna	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG
china	chiny	chin	chiny	N;NOM;INDF;NEUT;SG	
matthew	mateusza	matthew	mateusz	PROPN;NOM	N;ACC;MASC;SG
matthew	mateusz	matthew	mateusz	PROPN;NOM	PROPN;NOM;MASC;SG
matthew	maciej	matthew	maciej	PROPN;NOM	PROPN;NOM;MASC;SG
eure	eure	eure	eury	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
cayo	cayo	cayo	cayo	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG
flytande	pływających	flyta	pływać	ADJ;NOM;PRS;V.PTCP	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
flytande	ciecz	flyta	ciecz	ADJ;NOM;PRS;V.PTCP	N;NOM;FEM;SG
flytande	płynne	flyta	płynny	ADJ;NOM;PRS;V.PTCP	
flytande	płyn	flyta	płyn	ADJ;NOM;PRS;V.PTCP	N;NOM;MASC;SG
skandinavien	skandynawii	skandinavien	skandynawia	PROPN;NOM	N;GEN;FEM;SG
skandinavien	skandynawskie	skandinavien	skandynawski	PROPN;NOM	ADJ;NOM;NEUT;SG
institutioner	instytucji	institution	instytucja	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;SG
hell	hell	hell	hell	N;NOM;INDF;MASC+FEM;SG	
hell	chwała	hell	chwały	N;NOM;INDF;MASC+FEM;SG	V;IPFV;FEM;IND;SG;PST;FIN;ACT
hell	grad	hell	grada	N;NOM;INDF;MASC+FEM;SG	
wallace	wallace	wallace	wallace	PROPN;NOM	
kön	płci	kön	płzcieć	N;NOM;INDF;NEUT;SG	
kön	płci	kön	płzcieć	N;NOM;INDF;NEUT;SG	
kön	seksu	kön	seks	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
kön	sex	kön	sex	N;NOM;INDF;NEUT;SG	
utsedd	wskazane	utse	wskazany	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	
slovakien	słowacja	slovakien	słowacja	PROPN;NOM	N;NOM;FEM;SG
slovakien	słowacji	slovakien	słowacja	PROPN;NOM	PROPN;GEN;FEM;SG
capensis	capensis	capensis	capensis	N;NOM;INDF;MASC+FEM;SG	
after	after	after	after	N;NOM;INDF;MASC+FEM;SG	
after	po	after	po	N;NOM;INDF;MASC+FEM;SG	INTJ
tres	tres	tres	tres	N;NOM;INDF;NEUT;SG	
katherine	katherine	katherine	katherina	PROPN;NOM	N;NOM;FEM;SG
katherine	katarzyna	katherine	katarzyno	PROPN;NOM	N;NOM;FEM;SG
abra	abra	abra	abra	N;NOM;INDF;NEUT;SG	
tänkte	myśl	tänka	myśleć	V;IND;PST;FIN;ACT	V;IPFV;IMP;SG;2;FIN;ACT
tänkte	myślenia	tänka	myślenie	V;IND;PST;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
tänkte	myślenie	tänka	myślenie	V;IND;PST;FIN;ACT	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
tänkte	myśli	tänka	myśleć	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
revolution	rewolucji	revolution	rewolucja	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
playa	playa	playa	playa	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;PRS;FIN;ACT
båtar	łodzi	båta	łódź	N;NOM;INDF;MASC+FEM;PL	
båtar	łódki	båta	łódka	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
lettland	łotwa	lettland	łotwy	PROPN;NOM	
lettland	łotwy	lettland	łotwy	PROPN;NOM	
lettland	łotwie	lettland	łotwo	PROPN;NOM	
she	ona	she	on	V;IMP;FIN;ACT	PRO;NOM;FEM;SG;3
australisk	australian	australisk	australianin	ADJ;NOM;INDF;MASC+FEM;SG	
australisk	australii	australisk	australia	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;GEN;FEM;SG
hav	morza	hav	morze	N;NOM;INDF;NEUT;SG	N;GEN;NEUT;SG
hav	oceany	hav	ocean	N;NOM;INDF;NEUT;SG	
hav	oceanów	hav	ocean	N;NOM;INDF;NEUT;SG	N;GEN;MASC;PL
