نافذة	fönstret	نَافِذ	fönstr	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
اهداف	mål	هَدَف	mål	N;NOM;INDF;PL	N;NOM;INDF;NEUT;SG
اهداف	goals	هَدَف	goal	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
الضارة	skadliga	ضَارّ	skadlig	N;NOM;DEF;SG	ADJ;NOM;PL
الضارة	skadlig	ضَارّ	skadlig	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC+FEM;SG
الضارة	skadligt	ضَارّ	skadlig	N;NOM;DEF;SG	ADJ;NOM;INDF;NEUT;SG
التميز	excellens	تَمَيُّز	excell	N;NOM;DEF;SG	N;GEN;DEF;MASC+FEM;SG
الليبرالي	liberala	لِيبِرَالِيّ	liberal	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL
الليبرالي	liberal	لِيبِرَالِيّ	liberal	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
الليبرالي	liberalt	لِيبِرَالِيّ	liberal	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
امر	kommandot	أَمر	kommandod	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
امر	beställa	أَمر	beställa	N;NOM;INDF;SG	V;NFIN;ACT
تعقد	komplexitet	عَقَد	komplexitet	V;IPFV;FEM;IND;SG;3;FIN;PASS	N;NOM;INDF;MASC+FEM;SG
متحدة	förenade	مُتَّحِد	förenade	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
متحدة	united	مُتَّحِد	united	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
متحدة	enade	مُتَّحِد	enade	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
المقترح	förslag	مُقتَرَح	förslag	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;NEUT;PL
المقترح	föreslaget	مُقتَرَح	föreslåg	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
المقترح	föreslagna	مُقتَرَح	föreslagen	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
المقترح	föreslagen	مُقتَرَح	föreslag	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
المقترح	friade	مُقتَرَح	fri	ADJ;NOM;DEF;MASC;SG	V;IND;PST;V.PTCP;ACT
المقترح	friat	مُقتَرَح	friat	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
مورغان	morgan	مَورِغ	morgan		PROPN;NOM
غوستاف	gustav	غوستاف	gustav		PROPN;NOM
تشرشل	churchill	تَشَرشَل	churchill		PROPN;NOM
ابطال	heroes	بَطَل	heroes	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
ابطال	champions	بَطَل	champions	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
ابطال	mästare	بَطَل	mäst	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
مهنية	professionella	مِهنِيّ	professionell	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
مهنية	professionell	مِهنِيّ	professionell	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
معسكرات	lägren	مُعَسكَر	lägr	N;NOM;INDF;PL	N;NOM;DEF;NEUT;PL
نيكاراغوا	nicaraguanska	نيكاراغوا	nicaraguansk		ADJ;NOM;PL
نيكاراغوا	nicaragua	نيكاراغوا	nicaraguum		PROPN;NOM
العقدة	nod	العقدة	nod		N;NOM;INDF;MASC+FEM;SG
العقدة	knut	العقدة	knut		PROPN;NOM
العقدة	knop	العقدة	knop		N;NOM;INDF;MASC+FEM;SG
العقدة	knuten	العقدة	knyta		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
المحامين	advokater	مُحَامِي	advokat	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المحامين	jurister	مُحَامِي	jurist	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الحمى	feber	حَمَى	febe	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
فاعل	aktör	فَاعِل	aktör	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
فاعل	skådespelare	فَاعِل	skådespelare	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
نفق	tunneln	نَفَق	tunnel	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
كارولين	caroline	كارولين	caroline		PROPN;NOM
لوكهيد	lockheed	لوكهيد	lockheed		PROPN;NOM
الديون	skulder	دَين	skuld	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الديون	skulder	دَين	skuld	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الديون	skuldsättning	دَين	skuldsättning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الديون	skuld	دَين	skuld	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
طالبان	talibanerna	طَالِبَان	taliban	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;PL
مانهاتن	manhattan	مانهاتن	manhattan		N;NOM;DEF;MASC+FEM;SG
حار	hett	حَارّ	hett	N;NOM;INDF;SG	ADJ;NOM;INDF;NEUT;SG
حار	snygg	حَارّ	snygg	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
حار	heta	حَارّ	heta	N;NOM;INDF;SG	V;IMP;NFIN;ACT
حار	varmt	حَارّ	varm	N;NOM;INDF;SG	ADJ;NOM;INDF;NEUT;SG
رين	rin	رين	rin		N;NOM;INDF;MASC+FEM;SG
الولد	boy	وَلَد	boy	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الولد	pojke	وَلَد	pojke	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الولد	gosse	وَلَد	gosse	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الولد	pojk	وَلَد	pojk	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التين	fikon	اَلَّذِي	fikon	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الراية	fana	رَايَة	fana	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الراية	banderoll	رَايَة	banderoll	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الراية	banner	رَايَة	banner	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
وولف	varg	وولف	varg		N;NOM;INDF;MASC+FEM;SG
وولف	wolf	وولف	wolf		PROPN;NOM
وولف	vargen	وولف	varg		N;NOM;DEF;MASC+FEM;SG
عقاقير	knark	عَقَّاقِير	knark	N;NOM;INDF;PL	N;NOM;INDF;NEUT;SG
الصعوبات	svårighet	صُعُوبَة	svårighet	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الصعوبات	svårigheter	صُعُوبَة	svårighet	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الصعوبات	svårighetsgrad	صُعُوبَة	svårighetsgrad	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الصعوبات	svårigheter	صُعُوبَة	svårighet	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
توافر	tillgängligheten	تَوَافُر	tillgänglighet	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
خضر	gröna	خضر	grön		ADJ;NOM;PL
خضر	grön	خضر	grön		ADJ;NOM;INDF;MASC+FEM;SG
خضر	grönt	خضر	grön		ADJ;NOM;INDF;NEUT;SG
خضر	green	خضر	gre		N;NOM;INDF;NEUT;SG
الراعي	shepherd	رَاعِي	shepherd	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الراعي	herde	رَاعِي	herde	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الراعي	sponsra	رَاعِي	sponsra	N;NOM;DEF;SG	V;IMP;FIN;ACT
الراعي	medverkande	رَاعِي	medverkande	N;NOM;DEF;SG	ADJ;NOM;PRS;V.PTCP
الراعي	sponsor	رَاعِي	sponsor	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
قياسات	mått	قِيَاسَة	mått	N;NOM;INDF;PL	N;NOM;INDF;NEUT;SG
نزيف	blödande	نَزِيف	blödande	N;NOM;INDF;SG	ADJ;NOM;PRS;V.PTCP
نزيف	blödningar	نَزِيف	blödning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
نزيف	blöder	نَزِيف	blöda	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
نمساوي	österrikiska	نِمسَاوِيّ	österrikisk	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
نمساوي	österrikare	نِمسَاوِيّ	österrik	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
مسطح	platt	مَسطَح	platt	ADJ;NOM;INDF;MASC;SG	ADV
مسطح	platta	مَسطَح	platta	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
مسطح	lägenhet	مَسطَح	lägenhet	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
مسطح	flat	مَسطَح	flat	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
معقد	komplicerade	مُعَقَّد	komplicerad	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
تحية	hälsar	تَحِيَّة	hälsa	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
تحية	hälsningar	تَحِيَّة	hälsning	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
اطار	ramen	إِطَار	ram	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
اطار	ramar	إِطَار	ram	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
المشاهدين	tittare	مُشَاهِد	titta	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
خامس	femtedel	خَامِس	femtedel	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
خامس	femma	خَامِس	femma	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
خامس	fifth	خَامِس	fifth	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
الوجوه	ansikten	وَجه	ansikt	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;SG
اعلى	högre	اعلى	hög		ADJ;NOM;CMPR
مليارات	miljarder	مِليَار	miljard	NUM;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
مليارات	biljoner	مِليَار	biljon	NUM;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;PL
عدو	fienden	عَدُوّ	fiende		N;NOM;DEF;MASC+FEM;SG
عدو	fiender	عَدُوّ	fiende		N;NOM;INDF;MASC+FEM;PL
عدو	fiende	عَدُوّ	fiende		N;NOM;INDF;MASC+FEM;SG
عدو	fiende	عَدُوّ	fiende		N;NOM;INDF;MASC+FEM;SG
عدو	ovän	عَدُوّ	ovän		N;NOM;INDF;MASC+FEM;SG
باير	bayer	بَايِر	bay		PROPN;NOM
باير	baer	بَايِر	ba		PROPN;NOM
الجوع	svält	جُوع	svält	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الجوع	hunger	جُوع	hung	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
موثوق	tillförlitliga	مَوثُوق	tillförlitlig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
القياسات	mått	قِيَاسَة	mått	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
القياسات	mätningar	قِيَاسَة	mätning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
القياسات	storlekar	قِيَاسَة	storlek	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
امتياز	privilegier	امتياز	privilegium	N;NOM;INDF;SG	N;NOM;INDF;NEUT;PL
امتياز	koncessionen	امتياز	koncession	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
رشاد	rashad	رشاد	rashad		PROPN;NOM
تحد	utmaningen	أَحَدّ	utmaning	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;DEF;MASC+FEM;SG
تحد	challenge	أَحَدّ	challenge	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
تحد	utmana	أَحَدّ	utman	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IMP;FIN;ACT
تحد	utmaning	أَحَدّ	utmaning	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
الملونة	färgglada	مُلَوَّن	färgglad	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PL
الملونة	färgstarka	مُلَوَّن	färgstark	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PL
الانتماء	anknytning	اِنتِمَاء	anknytning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الانتماء	tillhörighet	اِنتِمَاء	tillhörighet	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الانتماء	tillhörighet	اِنتِمَاء	tillhörighet	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
مكي	mckay	مكي	mckay		PROPN;NOM
المحاولة	försöker	مُحَاوَلَة	försöka	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
المحاولة	provar	مُحَاوَلَة	prova	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
قادمة	komma	قَادِم	komma	ADJ;NOM;INDF;FEM;SG	V;IMP;FIN;ACT
قادمة	kommer	قَادِم	komma	ADJ;NOM;INDF;FEM;SG	V;IND;PRS;FIN;ACT
دياب	diab	دياب	diab		N;NOM;INDF;MASC+FEM;SG
البلاستيك	plaster	بلَاستِيك	plast	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
البلاستيك	plast	بلَاستِيك	plast	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
البلاستيك	plast	بلَاستِيك	plast	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
سيباستيان	sebastian	سِيبَاستِيَان	sebastian		N;NOM;INDF;MASC+FEM;SG
قمم	topparna	قِمَّة	topp	N;NOM;INDF;PL	N;NOM;DEF;MASC+FEM;PL
المحبة	älska	مَحَبَّة	älsk	N;NOM;DEF;SG	V;IMP;FIN;ACT
المحبة	kärleksfull	مَحَبَّة	kärleksfull	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC+FEM;SG
المحبة	kärleksfulla	مَحَبَّة	kärleksfull	N;NOM;DEF;SG	ADJ;NOM;PL
بازل	basil	بَازِل	basil		N;NOM;INDF;MASC+FEM;SG
بازل	basilika	بَازِل	basilik		N;NOM;INDF;MASC+FEM;SG
بازل	basel	بَازِل	basel		PROPN;NOM
مصارعة	brottas	مُصَارَعَة	brottas	N;NOM;INDF;SG	V;FIN;PASS
متميز	distinkta	مُتَمَيِّز	distinkt	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
المزارعين	jordbrukare	مُزَارِع	jordbrukare	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المزارعين	bönder	مُزَارِع	bönder	N;NOM;DEF;PL	N;NOM;INDF;NEUT;PL
المزارعين	lantbrukare	مُزَارِع	lantbrukare	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الرصد	övervakning	رَصد	övervakning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الرصد	uppföljning	رَصد	uppföljning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
لوي	louie	لوي	louie		N;NOM;INDF;MASC+FEM;SG
لوسي	lucy	لوسي	lucy		N;NOM;INDF;MASC+FEM;SG
المشاركات	delningar	المشاركات	delning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المشاركات	aktier	المشاركات	aktie	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المشاركات	delar	المشاركات	del	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المشاركات	andelar	المشاركات	andel	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
عملاقة	jätte	عِملَاق	jätte	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
كامب	lägret	كَامب	lägr		N;NOM;DEF;NEUT;SG
كامب	camp	كَامب	camp		N;NOM;INDF;NEUT;SG
كامب	läger	كَامب	läga		N;NOM;INDF;MASC+FEM;PL
البطلة	hjältinna	بَطلَة	hjältinna	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الصحراوي	sahariska	صَحرَاوِيّ	saharisk		ADJ;NOM;PL
سنتيمتر	centimeter	سنتيمتر	centimet		N;NOM;INDF;MASC+FEM;PL
سنتيمتر	centimeter	سنتيمتر	centimet		N;NOM;INDF;MASC+FEM;PL
الهندوسية	hinduism	هَندُوسِيّ	hinduism		N;NOM;INDF;MASC+FEM;SG
الغد	imorgon	غَد	imorgon	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
القاري	continental	قَارِي	continental		N;NOM;INDF;MASC+FEM;SG
القاري	kontinental	قَارِي	kontinental		N;NOM;INDF;MASC+FEM;SG
القاري	kontinentala	قَارِي	kontinental		ADJ;NOM;PL
ريم	rim	ريم	rim		N;NOM;INDF;NEUT;SG
ختم	stämpel	خَتَم	stämpel	V;PFV;MASC;SG;3;ACT	N;NOM;INDF;MASC+FEM;SG
ختم	säl	خَتَم	säl	V;PFV;MASC;SG;3;ACT	N;NOM;INDF;MASC+FEM;SG
ختم	sigill	خَتَم	sigill	V;PFV;MASC;SG;3;ACT	N;NOM;INDF;NEUT;SG
ختم	seal	خَتَم	seal	V;PFV;MASC;SG;3;ACT	N
المراهقة	tonåringar	مُرَاهَقَة	tonåring	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
للسياحة	turism	للسياحة	turism	N;GEN;DEF;SG	N;NOM;INDF;MASC+FEM;SG
اتصل	ring	اِتَّصَل	ring		V;IMP;FIN;ACT
اتصل	call	اِتَّصَل	call		N;NOM;INDF;NEUT;SG
اتصل	samtal	اِتَّصَل	samtal		N;NOM;INDF;NEUT;SG
اتصل	ringa	اِتَّصَل	ringa		V;FIN;ACT
ذكي	smart	ذَكَى	smar	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
ذكي	intelligenta	ذَكَى	intelligent	N;NOM;INDF;SG	ADJ;NOM;PL
ذكي	intelligent	ذَكَى	intelligent	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
ذكي	smarta	ذَكَى	smart	N;NOM;INDF;SG	ADJ;NOM;PL
ذكي	smart	ذَكَى	smar	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
شهري	månad	شَهرِيّ	månad	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
شهري	månatliga	شَهرِيّ	månatlig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
شهري	månadsvis	شَهرِيّ	månadsvis	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
شهري	månaden	شَهرِيّ	månad	ADJ;NOM;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
الدبلجة	dubbning	دُبلَج	dubbning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
زحل	saturn	زَحل	satur		PROPN;NOM
زحل	saturnus	زَحل	saturnus		N;NOM;DEF;MASC+FEM;SG
موحد	enade	مُوَحَّد	enade	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
موحد	standardiserade	مُوَحَّد	standardiserad	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
موحد	uniform	مُوَحَّد	uniform	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
موحد	enhetliga	مُوَحَّد	enhetlig	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
بانكوك	bangkok	بَانكُوك	bangkok		PROPN;NOM
شهرية	månad	شَهرِيّ	månad	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
شهرية	månatliga	شَهرِيّ	månatlig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
شهرية	månadsvis	شَهرِيّ	månadsvis	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
شهرية	månaden	شَهرِيّ	månad	ADJ;NOM;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
مولر	müller	مولر	müller		PROPN;NOM
مولر	mueller	مولر	muell		PROPN;NOM
مولر	muller	مولر	muller		PROPN;NOM
مرشد	guiden	مُرشِد	guid	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
الوثائقية	dokumentärer	وَثَائِقِيّ	dokumentär	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
الوحش	odjur	وَحش	odjur	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الوحش	monster	وَحش	monster	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
كورت	kurt	كُورت	kurt		PROPN;NOM
جوز	valnötter	جوز	valnött		N;NOM;INDF;MASC+FEM;PL
المهبل	vagina	مُهبِل	vagin	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
عمالة	sysselsättningen	عَمَالَة	sysselsättning	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
عمالة	arbetarpartiet	عَمَالَة	arbetarparti	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
عمالة	arbetarnas	عَمَالَة	arbetare	N;NOM;INDF;SG	N;GEN;DEF;MASC+FEM;PL
جونيور	junior	جونيور	junia		N;NOM;INDF;MASC+FEM;SG
جونيور	yngre	جونيور	ung		ADJ;NOM;CMPR
تلال	kullarna	تَلَال	kull	N;NOM;INDF;PL	N;NOM;DEF;MASC+FEM;PL
تلال	hills	تَلَال	hills	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
الجن	jinn	جُنّ	jinn	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الجن	djinn	جُنّ	djin	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الافتتاح	öppnande	اِفتِتَاح	öppnande	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الافتتاح	öppning	اِفتِتَاح	öppning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الافتتاح	öppnar	اِفتِتَاح	öppna	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
ضحية	offret	ضَحِيَّة	offreta	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
ضحية	brottsoffer	ضَحِيَّة	brottsoff	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
سلبي	negativa	سَلبِيّ	negativ	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
الشرط	krav	شَرط	krav	N;NOM;DEF;SG	N;NOM;INDF;NEUT;PL
الشرط	skick	شَرط	skick	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الشرط	villkor	شَرط	villkor	N;NOM;DEF;SG	N;NOM;INDF;NEUT;PL
بنوك	banks	بَنك	banks	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
بنوك	bankerna	بَنك	bank	N;NOM;INDF;PL	N;NOM;DEF;MASC+FEM;PL
بنوك	bankers	بَنك	bank	N;NOM;INDF;PL	N;GEN;INDF;MASC+FEM;PL
مرئية	synlig	مَرئِيّ	synlig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;DEF;SG
مرئية	synliga	مَرئِيّ	synlig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
اختلافات	jämförelse	اِختِلَاف	jämförelse	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
اختلافات	diff	اِختِلَاف	diff	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
باليرمو	palermo	بِ	palermo		N;NOM;INDF;MASC+FEM;SG
هانوفر	hannover	هَانُوفِر	hannover		PROPN;NOM
الصخرة	klippa	صُخرَة	klippa	N;NOM;DEF;SG	V;IMP;FIN;ACT
الصخرة	sten	صُخرَة	sten	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الصخرة	rocka	صُخرَة	rocka	N;NOM;DEF;SG	V;IMP;FIN;ACT
الصخرة	rock	صُخرَة	rock	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
اولاد	boys	اولاد	boys		N;NOM;INDF;MASC+FEM;SG
اولاد	pojkar	اولاد	pojke		N;NOM;INDF;MASC+FEM;PL
اولاد	grabbar	اولاد	grabb		N;NOM;INDF;MASC+FEM;PL
الغزل	spinning	غَزل	spinning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الغزل	snurra	غَزل	snurr	N;NOM;DEF;SG	V;IMP;FIN;ACT
الغزل	snurrar	غَزل	snurra	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
الغزل	garn	غَزل	garn	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
برنارد	bernard	برنارد	bernard		N;NOM;INDF;MASC+FEM;SG
برنارد	bernhard	برنارد	bernhard		N;NOM;INDF;MASC+FEM;SG
كاري	curry	كاري	curry		N;NOM;INDF;MASC+FEM;SG
جينات	generna	جَينَة	gen	N;NOM;INDF;PL	N;NOM;DEF;MASC+FEM;PL
الماركسية	marxist	مَاركِسِيّ	marxist	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
اعتقاد	tron	اِعتِقَاد	tron	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
اعتقاد	tro	اِعتِقَاد	tro	N;NOM;INDF;SG	V;IMP;FIN;ACT
جوناثان	jonatan	جُونَاثَان	jonata		N;NOM;DEF;MASC+FEM;SG
جوناثان	jonathan	جُونَاثَان	jonathan		N;NOM;INDF;MASC+FEM;SG
اعلن	meddelat	أَعلَن	meddela	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
اعلن	aviserat	أَعلَن	avisera	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
المتوفي	avlidna	مُتَوَفِّي	avliden		ADJ;NOM;PL;PST;V.PTCP
المتوفي	avliden	مُتَوَفِّي	avlid		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
المتوفي	avlidne	مُتَوَفِّي	avlidne		N;NOM;DEF;MASC+FEM;SG
ملونة	färgade	مُلَوَّن	färga	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
ملونة	färgglada	مُلَوَّن	färgglad	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
ملونة	färgstarka	مُلَوَّن	färgstark	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
صخرة	klippan	صُخرَة	klippa	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
صخرة	klippa	صُخرَة	klippa	N;NOM;INDF;SG	V;IMP;FIN;ACT
صخرة	rocka	صُخرَة	rocka	N;NOM;INDF;SG	V;IMP;FIN;ACT
ابناء	sons	اِبن	sons	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
المرصد	observatorium	مَرصَد	observatorium	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
تين	tin	تين	tin		N;NOM;INDF;NEUT;SG
تين	tenn	تين	tenn		N;NOM;INDF;NEUT;SG
