של	shel	של	shel	PART;GEN	N;NOM;SG
חורבן	tuhoaminen	חורבן	tuhoaminen	PROPN	N;NOM;SG
יפני	japanilaista	יפני	japanilainen	PROPN	N;PRT;SG
יפני	japani	יפני	japani	PROPN	N;NOM;SG
יפני	japanilainen	יפני	japanilainen	PROPN	ADJ;NOM;SG
יפני	japanin	יפני	japani	PROPN	N;GEN;SG
יפני	japanilaiset	יפני	japanilainen	PROPN	N;NOM;PL
צל	varjon	צל	varjo		N;GEN;SG
צל	varjo	צל	varjo		N;NOM;SG
צל	varjo	צל	varjo		N;NOM;SG
צל	varjoa	צל	varjo		N;PRT;SG
צל	sävy	צל	sävy		N;NOM;SG
נסיעה	ratsastaa	נסיעה	ratsastaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
נסיעה	aja	נסיעה	aja	N;FEM;SG	V;IMP;SG;2;FIN;ACT
נסיעה	ajaa	נסיעה	ajaa	N;FEM;SG	V;SG;NFIN;ACT
נסיעה	matkustaa	נסיעה	matkustaa	N;FEM;SG	V;IND;SG;FIN;ACT
נסיעה	matkoilla	נסיעה	matka	N;FEM;SG	N;AT+ESS
;PL
נסיעה	matkustaa	נסיעה	matkustaa	N;FEM;SG	V;IND;SG;FIN;ACT
נסיעה	matkat	נסיעה	matka	N;FEM;SG	N;NOM;PL
תושב	kotimaiset	תושב	kotimainen	N;MASC;SG	ADJ;NOM;PL
תושב	kotimainen	תושב	koti#mainen	N;MASC;SG	ADJ;NOM;SG
קלינטון	clinton	קלינטון	clinton	PROPN	N;NOM;SG
קלינטון	clintonin	קלינטון	clinton	PROPN	N;GEN;SG
לעצמה	itsensä	לעצמה	itse		PRO;GEN;SG;REFL
קסם	taikaa	קסם	taikaa		N;PRT;SG
קסם	magic	קסם	magic		
קסם	taikuutta	קסם	taikuus		N;PRT;SG
קסם	taikuus	קסם	taikuus		N;NOM;SG
קסם	taika	קסם	taika		N;NOM;SG
ברבים	monikossa	ברבי	monikko		N;IN+ESS;SG
יעד	määränpää	יעד	määrä		N;NOM;SG
יעד	target	יעד	tarki		N;NOM;SG
יעד	kohde	יעד	kohde		N;NOM;SG
יעד	maali	יעד	maali		N;NOM;SG
יעד	tavoite	יעד	tavoite		N;NOM;SG
יעד	päämäärä	יעד	pää#määrä		N;NOM;SG
יעד	tavoitteen	יעד	tavoite		N;GEN;SG
הצביעו	äänestä	הצביע	ääni	V;PL;3;PST;ACT	N;IN+ABL;SG
הצביעו	äänestys	הצביע	äänestys	V;PL;3;PST;ACT	N;NOM;SG
הצביעו	äänioikeus	הצביע	ääni#oikeus	V;PL;3;PST;ACT	N;NOM;SG
הצביעו	äänestää	הצביע	äänestää	V;PL;3;PST;ACT	V;SG;NFIN;ACT
הצביעו	äänestänyt	הצביע	äänestää	V;PL;3;PST;ACT	V;NOM;SG;V.PTCP;ACT
הצביעו	äänesti	הצביע	äänestää	V;PL;3;PST;ACT	V;IND;SG;3;PST;FIN;ACT
הצביעו	äänestetty	הצביע	äänestää	V;PL;3;PST;ACT	V;NOM;SG;V.PTCP;PASS
מונע	ajettu	מונע	ajaa		V;NOM;SG;V.PTCP;PASS
מונע	ajanut	מונע	ajaa		V;NOM;SG;V.PTCP;ACT
מונע	ajettiin	מונע	ajaa		V;IND;PST;FIN;PASS
ברנר	brenner	ברנר	brenner	PROPN	PROPN;NOM;SG
ריקוד	tanssit	ריקוד	tanssi	N;MASC;SG	N;NOM;PL
ריקוד	tanssia	ריקוד	tanssia	N;MASC;SG	V;SG;NFIN;ACT
ריקוד	tanssii	ריקוד	tanssia	N;MASC;SG	V;IND;SG;2;PRS;FIN;ACT
ריקוד	tanssia	ריקוד	tanssia	N;MASC;SG	V;SG;NFIN;ACT
אלגוריתם	algoritmeja	אלגורי	algoritmi	PROPN	N;PRT;PL
אלגוריתם	algoritmi	אלגורי	algoritmi	PROPN	N;NOM;SG
קפיצה	hypätä	קפיצה	hypätä	N;FEM;SG	V;SG;NFIN;ACT
קפיצה	hyppää	קפיצה	hypätä	N;FEM;SG	V;IMP;SG;2;FIN;ACT
קפיצה	hyppii	קפיצה	hyppiä	N;FEM;SG	V;IND;SG;2;PRS;FIN;ACT
חאן	khan	ח'אן	khan	N;MASC;SG	PROPN;NOM;SG
דינו	dino	דינו	dino		N;NOM;SG
דרישה	vaadi	דרישה	vaatia	N;FEM;SG	V;IMP;SG;2;FIN;ACT
בתוקף	pätevä	בתוקף	pätevä		ADJ;NOM;SG
בתוקף	voimassa	בתוקף	voimassa		ADV
בתוקף	kelpaa	בתוקף	kelvata		V;IMP;SG;2;FIN;ACT
בתוקף	kelvollinen	בתוקף	kelvollinen		ADJ;NOM;SG
נאו	neo	נאו	neo	PROPN	N;NOM;SG
נאו	uus	נאו	uus	PROPN	N;NOM;SG
חמה	hot	חם	hot	PROPN	
חמה	kuumat	חם	kuuma	PROPN	ADJ;NOM;PL
חמה	kuumaa	חם	kuuma	PROPN	ADJ;PRT;SG
חמה	kuuma	חם	kuuma	PROPN	ADJ;NOM;SG
חמה	lämpimät	חם	lämmin	PROPN	ADJ;NOM;PL
חמה	lämmintä	חם	lämmin	PROPN	ADJ;PRT;SG
חמה	lämmin	חם	lämmin	PROPN	ADJ;NOM;SG
בנג	bang	בנג	bang	PROPN	N;NOM;SG
זמנים	kertaa	זמן	kerta	N;MASC;PL	N;PRT;SG
זמנים	times	זמן	times	N;MASC;PL	
התיישבו	vakiintunut	התיישב	vakiintua	V;PL;1;PST	V;NOM;SG;V.PTCP;ACT
בנויה	jäsennelty	בנה	jäsennellä	ADJ;FEM;SG	V;NOM;SG;V.PTCP;PASS
בנויה	rakensi	בנה	rakentaa	ADJ;FEM;SG	V;IND;SG;3;PST;FIN;ACT
בנויה	rakennettu	בנה	rakentaa	ADJ;FEM;SG	V;NOM;SG;V.PTCP;PASS
בנויה	rakennettu	בנה	rakentaa	ADJ;FEM;SG	V;NOM;SG;V.PTCP;PASS
רנה	renee	רנה	rennä	PROPN	PROPN;NOM;SG
רנה	rené	רנה	rené	PROPN	PROPN;NOM;SG
רנה	rené	רנה	rené	PROPN	PROPN;NOM;SG
רנה	rene	רנה	rene	PROPN	INTJ
רנה	renée	רנה	renée	PROPN	N;NOM;SG
שווים	tasa	שווה	tasa	ADJ;MASC;PL	N;NOM;SG
שווים	equal	שווה	equal	ADJ;MASC;PL	
שווים	arvoinen	שווה	arvoinen	ADJ;MASC;PL	ADJ;NOM;SG
שווים	kannattaa	שווה	kannattaa	ADJ;MASC;PL	V;IND;SG;0;PRS;FIN;ACT
נפלו	putosi	נפל	pudota	V;PL;3;PST	V;IND;SG;3;PST;FIN;ACT
נפלו	kaatui	נפל	kaatua	V;PL;3;PST	V;IND;SG;3;PST;FIN;ACT
נפלו	kaatunut	נפל	kaatua	V;PL;3;PST	V;NOM;SG;V.PTCP;ACT
נפלו	langennut	נפל	langennut	V;PL;3;PST	ADJ;NOM;SG
נפלו	putosi	נפל	pudota	V;PL;3;PST	V;IND;SG;3;PST;FIN;ACT
נפלו	pudonnut	נפל	pudota	V;PL;3;PST	V;NOM;SG;V.PTCP;ACT
נפלו	kaatui	נפל	kaatua	V;PL;3;PST	V;IND;SG;3;PST;FIN;ACT
גריי	gray	גריי	gray	PROPN	PROPN;NOM;SG
גריי	harmaata	גריי	harmaa	PROPN	ADJ;PRT;SG
גריי	harmaa	גריי	harmaa	PROPN	ADJ;NOM;SG
גריי	harmaita	גריי	harmaa	PROPN	ADJ;PRT;PL
גריי	harmaata	גריי	harmaa	PROPN	ADJ;PRT;SG
גריי	harmaa	גריי	harmaa	PROPN	ADJ;NOM;SG
גריי	grey	גריי	grey	PROPN	
הוצע	ehdotetut	הוצע	ehdottaa	V;MASC;SG;3;PST;PASS	V;NOM;PL;V.PTCP;PASS
הוצע	ehdotti	הוצע	ehdottaa	V;MASC;SG;3;PST;PASS	V;IND;SG;3;PST;FIN;ACT
הוצע	ehdottaa	הוצע	ehdottaa	V;MASC;SG;3;PST;PASS	V;IND;SG;3;PRS;FIN;ACT
הברון	paroni	הברון	paroni	PROPN	N;NOM;SG
לאט	helppo	לאט	helppo	ADV	ADJ;NOM;SG
לאט	helppoa	לאט	helppo	ADV	ADJ;PRT;SG
ההגירה	maahanmuuttoa	ההגיר	maahanmuutto	V;FEM;SG;3;PST;ACT	N;PRT;SG
ההגירה	maahanmuutto	ההגיר	maahanmuutto	V;FEM;SG;3;PST;ACT	N;NOM;SG
ההגירה	maahanmuuton	ההגיר	maahanmuutto	V;FEM;SG;3;PST;ACT	N;GEN;SG
חדרה	huoneen	חדרה	huone	PROPN	N;GEN;SG
חדרה	huone	חדרה	huone	PROPN	N;NOM;SG
בחוץ	ulkona	בחוץ	ulkona		ADV
בחוץ	ulkopuolella	בחוץ	ulkopuolella		ADV
בחוץ	ulkopuolelle	בחוץ	ulko#puoli		N;AT+ALL;SG
בחוץ	ulos	בחוץ	ulos		ADV
פורסמה	julkaisi	פורסם	julkaista	V;FEM;SG;3;PST;PASS	V;IND;SG;3;PST;FIN;ACT
פורסמה	lähetetyt	פורסם	lähettää	V;FEM;SG;3;PST;PASS	V;NOM;PL;V.PTCP;PASS
פורסמה	julkaissut	פורסם	julkaista	V;FEM;SG;3;PST;PASS	V;NOM;SG;V.PTCP;ACT
מיידי	välittömät	מיידי	välitön	ADJ;MASC;SG	ADJ;NOM;PL
כימי	kemikaali	כימי	kemikaali	PROPN	N;NOM;SG
כימי	kemiallinen	כימי	kemiallinen	PROPN	ADJ;NOM;SG
כימי	kemialliset	כימי	kemiallinen	PROPN	ADJ;NOM;PL
סטפן	stefan	סטפן	stefan	PROPN	N;NOM;SG
סטפן	stephan	סטפן	stephan	PROPN	
המועמד	ehdokas	המועמד	ehdokas	PROPN	N;NOM;SG
המועמד	ehdokkaana	המועמד	ehdokas	PROPN	N;FRML;SG
המועמד	hakija	המועמד	hakija	PROPN	N;NOM;SG
המועמד	ehdokkaan	המועמד	ehdokas	PROPN	N;GEN;SG
תרופה	lääkkeet	תרופה	lääke	N;FEM;SG	N;NOM;PL
תרופה	lääkkeitä	תרופה	lääke	N;FEM;SG	N;PRT;PL
תרופה	paranna	תרופה	parantaa	N;FEM;SG	V;IMP;SG;2;FIN;ACT
תרופה	parantaa	תרופה	parantaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
תרופה	huumeet	תרופה	huume	N;FEM;SG	N;NOM;PL
תרופה	huumeiden	תרופה	huume	N;FEM;SG	N;GEN;PL
פניה	ilme	פניה	ilme		N;NOM;SG
פניה	naama	פניה	naama		N;NOM;SG
פניה	kasvot	פניה	kasvot		N;NOM;PL
פניה	naamaa	פניה	naama		N;PRT;SG
פניה	face	פניה	face		
מאכל	elintarvikkeet	מאכל	elin#tarvike	N;MASC;SG	N;NOM;PL
ספציפית	erityiset	ספציפית	erityinen	ADV	ADJ;NOM;PL
ספציפית	erityinen	ספציפית	erityinen	ADV	ADJ;NOM;SG
ספציפית	erityisiä	ספציפית	erityinen	ADV	ADJ;PRT;PL
ספציפית	erityistä	ספציפית	erityinen	ADV	ADJ;PRT;SG
מציאת	löytää	מציאה	löytää	N;PSSD;FEM;SG	V;SG;NFIN;ACT
הצגה	näytä	הצגה	näyttää	N;FEM;SG	V;IMP;SG;2;FIN;ACT
השפלה	nöyryytys	השפלה	nöyryytys	PROPN	N;NOM;SG
השפלה	hajoaminen	השפלה	hajoaminen	PROPN	N;NOM;SG
השפלה	hajoamista	השפלה	hajoaminen	PROPN	N;PRT;SG
חדרים	huonetta	חדר	huone	N;MASC;PL	N;PRT;SG
הפסדים	tappio	הפסד	tappio	N;MASC;PL	N;NOM;SG
בוגרים	alumni	בוגר	alumni	N;MASC;PL	N;NOM;SG
בוגרים	valmistuu	בוגר	valmistua	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
בוגרים	valmistuneet	בוגר	valmistua	N;MASC;PL	V;NOM;PL;V.PTCP;ACT
סגול	violetti	סגול	violetti		N;NOM;SG
שבטי	heimojen	שבטי	heimo	PROPN	N;GEN;PL
שבטי	heimo	שבטי	heimo	PROPN	N;NOM;SG
רציף	jatkuvat	רציף	jatkua		V;IND;PL;3;PRS;FIN;ACT
רציף	jatkuvia	רציף	jatkua		V;PRT;PL;V.PTCP;ACT
רציף	jatkuva	רציף	jatkuva		ADJ;NOM;SG
רציף	jatkuvaa	רציף	jatkuva		ADJ;PRT;SG
עצומה	vetoomus	עצום	vetoomus	ADJ;FEM;SG	N;NOM;SG
עצומה	vetoomuksen	עצום	vetoomus	ADJ;FEM;SG	N;GEN;SG
ממשיכה	jatkuu	המשיך	jatkua	V;FEM;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
דק	joulukuu	None	joulukuu		N;NOM;SG
דק	laiha	None	laiha		ADJ;NOM;SG
דק	hoikka	None	hoikka		ADJ;NOM;SG
דק	ohut	None	ohut		ADJ;NOM;SG
ציפור	lintu	ציפור	lintu	PROPN	N;NOM;SG
ציפור	linnun	ציפור	lintu	PROPN	N;GEN;SG
ציפור	bird	ציפור	bird	PROPN	
מושלם	täydelliset	מושלם	täydellinen	ADJ;MASC;SG	ADJ;NOM;PL
הכיתוב	kuvateksti	הכיתוב	kuvateksti	PROPN	N;NOM;SG
סירבו	evätty	סירב	evätä	V;PL;3;PST;ACT	V;NOM;SG;V.PTCP;PASS
סירבו	kieltäytyi	סירב	kieltäytyä	V;PL;3;PST;ACT	V;IND;SG;3;PST;FIN;ACT
סירבו	kieltäytynyt	סירב	kieltäytyä	V;PL;3;PST;ACT	V;NOM;SG;V.PTCP;ACT
בוחר	valitsee	בחר	valita	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
בוחר	valitsee	בחר	valita	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
ממשיכים	jatketaan	המשיך	jatkaa	V;MASC;PL;V.PTCP;ACT	V;IND;PRS;FIN;PASS
ממשיכים	jatkuvat	המשיך	jatkua	V;MASC;PL;V.PTCP;ACT	V;IND;PL;3;PRS;FIN;ACT
ממשיכים	jatkuu	המשיך	jatkua	V;MASC;PL;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
ממשיכים	jatkuva	המשיך	jatkuva	V;MASC;PL;V.PTCP;ACT	ADJ;NOM;SG
הטור	sarake	הטור	sarake		N;NOM;SG
הטור	sarakkeessa	הטור	sarake		N;IN+ESS;SG
פולק	pollack	פולק	pollack	PROPN	N;NOM;SG
פולק	polk	פולק	polk	PROPN	PROPN;NOM;SG
משתרע	ulottuu	השתרע	ulottua	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
בכוונה	tarkoituksella	בכוונה	tarkoitus		N;AT+ESS
;SG
בכוונה	tahallaan	בכוונה	tahallaan		ADV
בכוונה	tarkoituksellisesti	בכוונה	tarkoituksellisesti		ADV
בכוונה	tahallisesti	בכוונה	tahallisesti		ADV
בכוונה	tahallaan	בכוונה	tahallaan		ADV
בכוונה	tarkoituksellisesti	בכוונה	tarkoituksellisesti		ADV
הצדקה	perustelut	הצדקה	perustelu	N;FEM;SG	N;NOM;PL
עפר	multa	עפר	minä		PRO;AT+ABL;SG
עפר	likaa	עפר	likaa		N;PRT;SG
עפר	multaa	עפר	multa		N;PRT;SG
מוסמך	pätevä	מוסמך	pätevä	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;SG
מוסמך	pätevää	מוסמך	pätevä	V;MASC;SG;V.PTCP;PASS	ADJ;PRT;SG
מוסמך	valtuutettu	מוסמך	valtuutettu	V;MASC;SG;V.PTCP;PASS	N;NOM;SG
מוסמך	sallittu	מוסמך	sallittu	V;MASC;SG;V.PTCP;PASS	N;NOM;SG
הכותל	wall	הכותל	wall	ADV	PROPN;NOM;SG
הכותל	seinä	הכותל	seinä	ADV	N;NOM;SG
הכותל	muuri	הכותל	muuri	ADV	N;NOM;SG
הכותל	seinän	הכותל	seinä	ADV	N;GEN;SG
הכותל	seinää	הכותל	seinä	ADV	N;PRT;SG
התקן	laite	התקן	laite		N;NOM;SG
התקן	laitetta	התקן	laite		N;PRT;SG
התקן	laitteen	התקן	laite		N;GEN;SG
התקן	asennetaan	התקן	asentaa		V;IND;PRS;FIN;PASS
התקן	asentaa	התקן	asentaa		V;SG;NFIN;ACT
התקן	asennus	התקן	asennus		N;NOM;SG
דווח	kertomus	דווח	kertomus	PROPN	N;NOM;SG
דווח	mietinnön	דווח	mietintö	PROPN	N;GEN;SG
דווח	raportin	דווח	raportti	PROPN	N;GEN;SG
דווח	raportti	דווח	raportti	PROPN	N;NOM;SG
המעגל	ympyrää	המעגל	ympyrä	PROPN	N;PRT;SG
המעגל	kehä	המעגל	kehä	PROPN	N;NOM;SG
המעגל	ympyrä	המעגל	ympyrä	PROPN	N;NOM;SG
סיימון	simon	סיימון	simo	PROPN	N;GEN;SG
סיימון	simo	סיימון	simo	PROPN	PROPN;NOM;SG
להזכיר	maininta	הזכיר	maininta	V;NFIN;ACT	N;NOM;SG
אמיתית	real	אמיתי	real	ADV	
אמיתית	todellinen	אמיתי	todellinen	ADV	ADJ;NOM;SG
אמיתית	oikea	אמיתי	oikea	ADV	ADJ;NOM;SG
אמיתית	aito	אמיתי	aito	ADV	ADJ;NOM;SG
אמיתית	todellista	אמיתי	todellinen	ADV	ADJ;PRT;SG
מוזמנים	kutsuttu	הוזמן	kutsua	V;MASC;PL;V.PTCP;PASS	V;NOM;SG;V.PTCP;PASS
מוזמנים	kutsui	הוזמן	kutsua	V;MASC;PL;V.PTCP;PASS	V;IND;SG;3;PST;FIN;ACT
מוזמנים	tervetuloa	הוזמן	terve#tuloa	V;MASC;PL;V.PTCP;PASS	V;IMP;SG;2;FIN;ACT
מוזמנים	welcome	הוזמן	welcome	V;MASC;PL;V.PTCP;PASS	
מגדיר	määritellään	הגדיר	määritellä	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;PASS
מגדיר	määritellään	הגדיר	määritellä	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;PASS
מגדיר	määrittelee	הגדיר	määritellä	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
הרפתקאות	seikkailuja	הרפתקאות	seikkailu	N;FEM;SG	N;PRT;PL
הרפתקאות	seikkailut	הרפתקאות	seikkailu	N;FEM;SG	N;NOM;PL
הרפתקאות	seikkailuja	הרפתקאות	seikkailu	N;FEM;SG	N;PRT;PL
נובה	nova	נובה	nova	PROPN	PROPN;NOM;SG
מדידה	mittaukset	מדידה	mittaus	N;FEM;SG	N;NOM;PL
מדידה	mitata	מדידה	mitata	N;FEM;SG	V;SG;NFIN;ACT
מדידה	mittaa	מדידה	mitata	N;FEM;SG	V;IMP;SG;2;FIN;ACT
מוצרט	mozart	מוצרט	mozart	PROPN	PROPN;NOM;SG
הפגנות	mielenosoitus	הפגנה	mielen#osoitus	N;FEM;PL	N;NOM;SG
הגיוני	kohtuullinen	הגיון	kohtuullinen	V;PL;1;PST;ACT	ADJ;NOM;SG
הגיוני	kohtuullisen	הגיון	kohtuullinen	V;PL;1;PST;ACT	ADJ;GEN;SG
הגיוני	kohtuulliset	הגיון	kohtuullinen	V;PL;1;PST;ACT	ADJ;NOM;PL
הגיוני	kohtuullista	הגיון	kohtuullinen	V;PL;1;PST;ACT	ADJ;PRT;SG
הגיוני	järkevä	הגיון	järkevä	V;PL;1;PST;ACT	ADJ;NOM;SG
הגיוני	loogista	הגיון	loogi	V;PL;1;PST;ACT	ADJ;PRT;SG
הגיוני	looginen	הגיון	looginen	V;PL;1;PST;ACT	ADJ;NOM;SG
הגיוני	loogisesti	הגיון	loogisesti	V;PL;1;PST;ACT	ADV
בלוז	blues	בלוז	blues	PROPN	N;NOM;SG
רציני	vakavat	רציני	vakava	ADJ;MASC;SG	ADJ;NOM;PL
נגרם	aiheutti	נגרם	aiheuttaa	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN;ACT
נגרם	aiheuttanut	נגרם	aiheuttaa	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;ACT
נקבה	naaras	נקבה	naaras	PROPN	N;NOM;SG
נקבה	nainen	נקבה	nainen	PROPN	N;NOM;SG
נקבה	naisten	נקבה	nainen	PROPN	N;GEN;PL
אושוויץ	auschwitz	אושוויץ	auschwitz	PROPN	N;NOM;SG
שומן	paksu	שומן	paksu	N;MASC;SG	ADJ;NOM;SG
שומן	lihava	שומן	lihava	N;MASC;SG	ADJ;NOM;SG
מעצר	pidätetty	מעצר	pidättää	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
מעצר	pidätykset	מעצר	pidätys	N;MASC;SG	N;NOM;PL
מעצר	pidättää	מעצר	pidättää	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
הוכיח	todistettu	הוכיח	todistaa	V;MASC;SG;3;PST;ACT	V;NOM;SG;V.PTCP;PASS
רצופות	peräkkäisen	רצוף	peräkkäinen	N;FEM;PL	ADJ;GEN;SG
העתק	kopioi	העתק	kopioida		V;IMP;SG;2;FIN;ACT
העתק	kopio	העתק	kopio		N;NOM;SG
העתק	jäljennös	העתק	jäljennös		N;NOM;SG
העתק	kopio	העתק	kopio		N;NOM;SG
לין	lynn	לין	lyntää	PROPN	PROPN;NOM;SG
לין	lin	לין	lin	PROPN	N;NOM;SG
לין	lyn	לין	lymen	PROPN	PROPN;NOM;SG
לין	lynne	לין	lynne	PROPN	N;NOM;SG
דתיות	uskonnollinen	דתי	uskonnollinen	ADJ;FEM;PL	ADJ;NOM;SG
לוד	lod	לוד	loden	PROPN	N;NOM;SG
מחול	dance	מחול	dance	PROPN	N;NOM;SG
מחול	tanssit	מחול	tanssi	PROPN	N;NOM;PL
מחול	tanssia	מחול	tanssia	PROPN	V;SG;NFIN;ACT
מחול	tanssi	מחול	tanssi	PROPN	N;NOM;SG
כתיב	oikeinkirjoitus	כתיב	oikein#kirjoitus		N;NOM;SG
החבר	poikaystävä	החבר	poika#ystävä		N;NOM;SG
החבר	poikaystävän	החבר	poika#ystävä		N;GEN;SG
החבר	poikaystävää	החבר	poika#ystävä		N;PRT;SG
דיבור	puhuu	דיבור	puhua	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
דיבור	puhuva	דיבור	puhua	N;MASC;SG	V;NOM;SG;V.PTCP;ACT
הרץ	hertz	הרץ	hertz		PROPN;NOM;SG
האביב	kevättä	האביב	kevät	V;MASC;SG;3;PST;ACT	N;PRT;SG
האביב	kevään	האביב	kevät	V;MASC;SG;3;PST;ACT	N;GEN;SG
האביב	kevät	האביב	kevät	V;MASC;SG;3;PST;ACT	N;NOM;SG
קדוש	pyhä	קדוש	pyhä		N;NOM;SG
קדוש	saint	קדוש	saada		
קדוש	pyhimys	קדוש	pyhimys		N;NOM;SG
קדוש	pyhä	קדוש	pyhä		N;NOM;SG
קדוש	pyhät	קדוש	pyhät		N;NOM;PL
קדוש	pyhä	קדוש	pyhä		N;NOM;SG
קדוש	pyhitetty	קדוש	pyhittää		V;NOM;SG;V.PTCP;PASS
שה	sha	שה	sha	CONJ	PROPN;NOM;SG
מוכנים	valmis	מוכן	valmis	ADJ;MASC;PL	ADJ;NOM;SG
מוכנים	valmiina	מוכן	valmis	ADJ;MASC;PL	ADJ;FRML;SG
הופמן	hoffmann	הופמן	hoffmann	PROPN	PROPN;NOM;SG
הופמן	hoffman	הופמן	hoffma	PROPN	PROPN;NOM;SG
מקדם	edistetään	מקדם	edistää	N;MASC;SG	V;IND;PRS;FIN;PASS
מקדם	edistämällä	מקדם	edistää	N;MASC;SG	V;AT+ESS
;SG;NFIN;ACT
להדגיש	korostus	הדגיש	korostus	V;NFIN;ACT	N;NOM;SG
הורוביץ	horowitz	הורוביץ	horowitz	PROPN	N;NOM;SG
משלב	yhdistetään	שילב	yhdistää	N;MASC;SG	V;IND;PRS;FIN;PASS
משלב	yhdistä	שילב	yhdistää	N;MASC;SG	V;IMP;SG;2;FIN;ACT
משלב	yhdistää	שילב	yhdistää	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
התחלה	aloita	התחלה	ala	N;FEM;SG	V;IMP;SG;2;FIN;ACT
התחלה	alkaa	התחלה	alkaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
התחלה	aloittaa	התחלה	aloittaa	N;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
יופי	hyvää	יופי	hyvä	PROPN	ADJ;PRT;SG
יופי	hyvä	יופי	hyvä	PROPN	ADJ;NOM;SG
נכונות	totta	נכונות	tosi	N;FEM;SG	ADJ;PRT;SG
טביליסי	tbilisin	טביליסי	tbilis	PROPN	N;GEN;SG
ורדי	verdi	ורדי	verdi	PROPN	PROPN;NOM;SG
ייחודיים	ainutlaatuinen	ייחודי	ainutlaatuinen	ADJ;MASC;PL	ADJ;NOM;SG
ייחודיים	ainutlaatuista	ייחודי	ainutlaatu	ADJ;MASC;PL	ADJ;PRT;SG
ייחודיים	yksilöllinen	ייחודי	yksilöllinen	ADJ;MASC;PL	ADJ;NOM;SG
אנדר	ender	אנדר	ender	PROPN	N;NOM;SG
דיסק	levyn	דיסק	levy	PROPN	N;GEN;SG
דיסק	levy	דיסק	levy	PROPN	N;NOM;SG
דיסק	levyä	דיסק	levy	PROPN	N;PRT;SG
דיסק	levyn	דיסק	levy	PROPN	N;GEN;SG
דיסק	levy	דיסק	levy	PROPN	N;NOM;SG
דיסק	levyä	דיסק	levy	PROPN	N;PRT;SG
יפנית	japanilaista	יפני	japanilainen	PROPN	N;PRT;SG
יפנית	japani	יפני	japani	PROPN	N;NOM;SG
יפנית	japanilainen	יפני	japanilainen	PROPN	ADJ;NOM;SG
יפנית	japanin	יפני	japani	PROPN	N;GEN;SG
יפנית	japanilaiset	יפני	japanilainen	PROPN	N;NOM;PL
נעצרו	pidätetty	נעצר	pidättää	V;PL;3;PST;MID	V;NOM;SG;V.PTCP;PASS
נעצרו	pidätettynä	נעצר	pidättää	V;PL;3;PST;MID	V;FRML;SG;V.PTCP;PASS
נעצרו	pidätettiin	נעצר	pidättää	V;PL;3;PST;MID	V;IND;PST;FIN;PASS
השלמת	suoritettu	השלמה	suorittaa	N;PSSD;FEM;SG	V;NOM;SG;V.PTCP;PASS
השלמת	päättynyt	השלמה	päättyä	N;PSSD;FEM;SG	V;NOM;SG;V.PTCP;ACT
המוחלט	absoluuttinen	המוחלט	absoluuttinen		ADJ;NOM;SG
המוחלט	ehdoton	המוחלט	ehdoton		ADJ;NOM;SG
חסן	hassan	חסן	hassa	PROPN	N;NOM;SG
חסן	hasan	חסן	hasa	PROPN	N;NOM;SG
הראייה	näkö	הראייה	tämä	PROPN	N;NOM;SG
הראייה	näky	הראייה	näky	PROPN	N;NOM;SG
שאל	kysyä	שאל	kysyä	N;MASC;SG	V;SG;NFIN;ACT
שאל	kysy	שאל	kysyä	N;MASC;SG	V;IMP;SG;2;FIN;ACT
שאל	pyydä	שאל	pyydä	N;MASC;SG	V;IMP;SG;2;FIN;ACT
שאל	pyydetty	שאל	pyytää	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
שאל	kysyttiin	שאל	kysyä	N;MASC;SG	V;IND;PST;FIN;PASS
שאל	pyysi	שאל	pyytää	N;MASC;SG	V;IND;SG;3;PST;FIN;ACT
שאל	kysyi	שאל	kysyä	N;MASC;SG	V;IND;SG;3;PST;FIN;ACT
שאל	kysytty	שאל	kysyä	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
מט	matt	מט	matta		PROPN;NOM;SG
מט	matti	מט	matti		PROPN;NOM;SG
ניצולי	eloonjääneet	ניצול	eloonjäänen	PROPN	V;NOM;PL;V.PTCP;ACT
