din	vom	din	vom	ADP;ACC	
grupă	kader	grupă	kader	N;INDF;FEM;SG	N;NOM;MASC;SG
grupă	einheit	grupă	einheit	N;INDF;FEM;SG	N;NOM;FEM;SG
zur	zur	zur	zur	N;INDF;MASC;SG	
definită	definiert	definit	definieren	ADJ;INDF;FEM;SG	V;V.PTCP
definită	definierten	definit	definiert	ADJ;INDF;FEM;SG	V;IND;PL;3;PST;FIN
definită	definierte	definit	definieren	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
chimist	chemiker	chimist	chemiker	N;INDF;MASC;SG	ADJ
chimist	apotheke	chimist	apothek	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
chimist	apotheker	chimist	apotheker	N;INDF;MASC;SG	ADJ
diferență	unterschied	diferență	unterscheiden	N;INDF;FEM;SG	V;IND;SG;3;PST;FIN
diferență	unterschiede	diferență	unterscheiden	N;INDF;FEM;SG	N;NOM
diferență	differenz	diferență	differenz	N;INDF;FEM;SG	
eliade	eliade	eliad	eliade	PROPN	
sky	himmel	sky	himmel	N;INDF;MASC;SG	
sky	sky	sky	sky	N;INDF;MASC;SG	
extremitatea	extremität	extremitate	extremität	N;DEF;FEM;SG	PROPN
extremitatea	extremitäten	extremitate	extremität	N;DEF;FEM;SG	V;NFIN
preț	preisliste	preț	preislist	N;INDF;MASC;SG	
preț	preis	preț	preis	N;INDF;MASC;SG	PROPN
lisabona	lissabon	lisabonă	lissabon	PROPN	PROPN;NOM;SG
islam	islamischen	islam	islamisch	N;INDF;MASC;SG	ADJ;NOM;MASC;PL
islam	islamische	islam	islamisch	N;INDF;MASC;SG	ADJ;NOM;FEM;PL
islam	islam	islam	islam	N;INDF;MASC;SG	
hrană	lebensmittel	hrană	lebensmittel	N;INDF;FEM;SG	
hrană	essen	hrană	essen	N;INDF;FEM;SG	V;NFIN
hrană	nahrung	hrană	nahrung	N;INDF;FEM;SG	N;NOM;FEM;SG
hrană	verpflegung	hrană	verpflegung	N;INDF;FEM;SG	ADJ
redenumit	umbenannt	redenumit	umbenennen	ADJ;INDF;MASC;SG	V;V.PTCP
voci	stimmig	voce	stimmig	N;INDF;FEM;PL	ADJ
voci	stimmen	voce	stimmen	N;INDF;FEM;PL	V;NFIN
cauzat	verursachte	cauzat	verursachen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
cauzat	hervorgerufen	cauzat	hervorrufen	ADJ;INDF;MASC;SG	V;V.PTCP
cauzat	verursacht	cauzat	verursachen	ADJ;INDF;MASC;SG	V;V.PTCP
securitatea	sicherheits	securitate	sicherheits	N;DEF;FEM;SG	ADJ
securitatea	sicherheitspolitik	securitate	sicherheitspolitik	N;DEF;FEM;SG	ADJ
securitatea	sicherheit	securitate	sicherheit	N;DEF;FEM;SG	N;NOM;SG
solare	solarenergie	solar	solarenergie	N;INDF;FEM;PL	ADJ
solare	solar	solar	solar	N;INDF;FEM;PL	
solare	sonnenenergie	solar	sonnenenergie	N;INDF;FEM;PL	ADJ
produsul	produkte	produs	produkt	N;DEF;MASC;SG	N;NOM;NEUT;PL
produsul	erzeugnis	produs	erzeugnis	N;DEF;MASC;SG	
aparate	vorrichtungen	apara	vorrichtungen	N;INDF;FEM;PL	V;NFIN
aparate	endgeräte	apara	endgerät	N;INDF;FEM;PL	
aparate	gerät	apara	geraten	N;INDF;FEM;PL	V;V.PTCP
aparate	apparatur	apara	apparatur	N;INDF;FEM;PL	
eliminat	ausgeschaltet	elimina	ausschalten	ADJ;INDF;MASC;SG	V;V.PTCP
eliminat	eliminiert	elimina	eliminieren	ADJ;INDF;MASC;SG	V;V.PTCP
eliminat	beseitigt	elimina	beseitigen	ADJ;INDF;MASC;SG	V;V.PTCP
eliminat	entfernte	elimina	entfernen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
herțegovina	herzegowina	herțegovină	herzegowina	N;DEF;FEM;SG	PROPN;NOM;SG
oferite	angeboten	oferit	anbieten	ADJ;INDF;FEM;PL	V;V.PTCP
cuplul	paar	cuplu	paar	N;DEF;MASC;SG	ADV
cuplul	ehepaar	cuplu	ehepaar	N;DEF;MASC;SG	ADJ
cuplul	pärchen	cuplu	pärchen	N;DEF;MASC;SG	
statistici	statistiken	statistică	statistik	N;INDF;FEM;PL	V;NFIN
statistici	statistik	statistică	statistik	N;INDF;FEM;PL	PROPN
statistici	statistiken	statistică	statistik	N;INDF;FEM;PL	V;NFIN
statistici	statistik	statistică	statistik	N;INDF;FEM;PL	PROPN
statistici	statistiken	statistică	statistik	N;INDF;FEM;PL	V;NFIN
statistici	einsichten	statistică	einsicht	N;INDF;FEM;PL	V;NFIN
statistici	einblicke	statistică	einblick	N;INDF;FEM;PL	ADJ;NOM;FEM;PL
statistici	einblick	statistică	einblick	N;INDF;FEM;PL	PROPN
statistici	erkenntnisse	statistică	erkenntnis	N;INDF;FEM;PL	V;IND;SG;3;FIN
derivat	derivate	derivat	derivat	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
derivat	ableitung	derivat	ableitung	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
derivat	abgeleiteten	derivat	abgeleitet	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
derivat	abgeleitet	derivat	ableiten	ADJ;INDF;MASC;SG	V;V.PTCP
traduse	übersetzte	traduce	übersetzen	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
traduse	übersetzten	traduce	übersetzen	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
traduse	übersetzt	traduce	übersetzen	ADJ;INDF;FEM;PL	V;V.PTCP
arabi	arabern	arab	arabern	N;INDF;MASC;PL	
arabi	araber	arab	araber	N;INDF;MASC;PL	
andy	andy	andy	andy	PROPN	PROPN;NOM;MASC;SG
saturn	saturn	saturn	saturn	N;INDF;MASC;SG	PROPN;NOM;SG
citate	anführungszeichen	citat	anführungszeichen	N;INDF;FEM;PL	V;NFIN
citate	zitate	citat	zitat	N;INDF;FEM;PL	
bulgar	bulgarischen	bulgar	bulgarisch	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
bulgar	bulgarische	bulgar	bulgarisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
stanley	stanley	stanley	stanley	PROPN	
resursele	betriebsmittel	resursă	betriebsmittel	N;DEF;FEM;PL	PROPN
resursele	mittel	resursă	mittel	N;DEF;FEM;PL	ADV
resursele	ressourcen	resursă	ressourc	N;DEF;FEM;PL	V;NFIN
elaborat	ausarbeiten	elabora	ausarbeiten	ADJ;INDF;MASC;SG	V;NFIN
elaborat	auszuarbeiten	elabora	ausüarbeiten	ADJ;INDF;MASC;SG	V;NFIN
elaborat	erarbeiten	elabora	erarbeiten	ADJ;INDF;MASC;SG	V;NFIN
île	île	el	île	PROPN	PROPN;NOM;SG
britanicii	briten	britanic	breten	N;DEF;MASC;PL	
sugerat	vorgeschlagene	sugera	vorgeschlagen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
sugerat	vorschlug	sugera	vorschlagen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
sugerat	vorgeschlagen	sugera	vorschlagen	ADJ;INDF;MASC;SG	V;V.PTCP
sugerat	schlug	sugera	schlagen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
sugerat	empfohlen	sugera	empfehlen	ADJ;INDF;MASC;SG	V;V.PTCP
soluția	lösung	soluție	lösung	N;DEF;FEM;SG	N;NOM;FEM;SG
soluția	lösungen	soluție	lösungen	N;DEF;FEM;SG	V;NFIN
atmosferă	erdatmosphäre	atmosferă	erdatmosphäre	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
atmosferă	atmosphäre	atmosferă	atmosphäre	N;INDF;FEM;SG	ADJ;NOM;SG
andreas	andreas	andreas	andreas	PROPN	PROPN;NOM;MASC;SG
nil	nil	nil	nil		PROPN;NOM;MASC;SG
nil	entfällt	nil	entfallen		V;IND;SG;3;PRS;FIN
nil	nil	nil	nil		PROPN;NOM;MASC;SG
extreme	extremen	extremă	extrem		ADJ
extreme	extreme	extremă	extrem		N;NOM;FEM;PL
extreme	extrem	extremă	extrem		ADJ
extreme	extremer	extremă	extremer		ADJ
extreme	extremen	extremă	extrem		ADJ
extreme	extreme	extremă	extrem		N;NOM;FEM;PL
bunuri	waren	bun	sein	N;INDF;FEM;PL	V;IND;PL;3;PST;FIN
bunuri	güter	bun	gut	N;INDF;FEM;PL	
comportament	verhaltens	comportament	verhaltens	N;INDF;MASC;SG	ADV
comportament	verhalten	comportament	verhalten	N;INDF;MASC;SG	V;NFIN
comportament	verhaltensweisen	comportament	verhaltensweisen	N;INDF;MASC;SG	V;NFIN
comportament	benehmen	comportament	benehmen	N;INDF;MASC;SG	V;NFIN
comportament	verhaltens	comportament	verhaltens	N;INDF;MASC;SG	ADV
comportament	verhalten	comportament	verhalten	N;INDF;MASC;SG	V;NFIN
comportament	verhaltensweisen	comportament	verhaltensweisen	N;INDF;MASC;SG	V;NFIN
stade	stade	stad	stade	PROPN	
acumulare	anreicherung	acumulare	anreicherung	N;INDF;FEM;SG	ADJ
acumulare	ansammlung	acumulare	ansammlung	N;INDF;FEM;SG	ADJ
laborator	laboruntersuchungen	laborator	laboruntersuchungen	N;INDF;MASC;SG	N;NOM;FEM;PL
laborator	laboratorium	laborator	laboratorium	N;INDF;MASC;SG	ADJ
laborator	labor	laborator	labor	N;INDF;MASC;SG	
laborator	lab	laborator	leben	N;INDF;MASC;SG	
laborator	labor	laborator	labor	N;INDF;MASC;SG	
moldovan	moldauischen	moldovan	moldauischen	PROPN	ADJ;NOM;PL
htm	htm	htm	htm	N;INDF;MASC;SG	
egale	gleich	egal	gleich	ADJ;INDF;FEM;PL	ADV
egale	equal	egal	equal	ADJ;INDF;FEM;PL	PROPN
termenii	geschäftsbedingungen	termen	geschäftsbedingung	N;DEF;MASC;PL	N;NOM;FEM;PL
termenii	nutzungsbedingungen	termen	nutzungsbedingung	N;DEF;MASC;PL	V
termenii	konditionen	termen	kondition	N;DEF;MASC;PL	V;NFIN
termenii	begriffe	termen	begreifen	N;DEF;MASC;PL	ADJ
termenii	bedingungen	termen	bedingung	N;DEF;MASC;PL	V;NFIN
precis	präziser	precis	präzis	ADV	ADJ
precis	präzise	precis	präzis	ADV	ADJ
precis	genaue	precis	genau	ADV	ADJ;NOM
russell	russel	russell	rußel	PROPN	PROPN;NOM;MASC;SG
russell	russell	russell	russell	PROPN	PROPN
plantă	pflanzen	plantă	pflanz	N;INDF;FEM;SG	V;NFIN
plantă	pflanze	plantă	pflanz	N;INDF;FEM;SG	
operator	operator	operator	operator	N;INDF;MASC;SG	PROPN
operator	betreiber	operator	betreiber	N;INDF;MASC;SG	
operator	vermittlung	operator	vermittlung	N;INDF;MASC;SG	ADJ
operator	bediener	operator	bediener	N;INDF;MASC;SG	ADJ
clară	klara	clar	klara	ADJ;INDF;FEM;SG	PROPN;NOM;FEM;SG
clară	clara	clar	clara	ADJ;INDF;FEM;SG	PROPN;NOM;SG
vremuri	zeiten	vreme	zeiten	N;INDF;FEM;PL	V;NFIN
vremuri	male	vreme	malen	N;INDF;FEM;PL	ADJ
vremuri	mal	vreme	mal	N;INDF;FEM;PL	ADV
vremuri	times	vreme	times	N;INDF;FEM;PL	PROPN;NOM;SG
magnitudinea	ausmaß	magnitudine	ausmaß	N;DEF;FEM;SG	N;NOM;SG
magnitudinea	helligkeit	magnitudine	helligkeit	N;DEF;FEM;SG	ADJ
magnitudinea	größenordnung	magnitudine	größenordnung	N;DEF;FEM;SG	ADJ
motorul	maschine	motor	maschine	N;DEF;MASC;SG	ADJ
motorul	suchmaschine	motor	suchmaschine	N;DEF;MASC;SG	ADJ
motorul	motoren	motor	motor	N;DEF;MASC;SG	N;NOM;PL
motorul	motor	motor	motor	N;DEF;MASC;SG	PROPN;SG
vorbit	sprach	vorbi	sprechen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
vorbit	gesprochen	vorbi	sprechen	ADJ;INDF;MASC;SG	V;V.PTCP
vorbit	gesprochene	vorbi	gesprochen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
vorbit	redeten	vorbi	reden	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
vorbit	sprach	vorbi	sprechen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
vorbit	gesprochen	vorbi	sprechen	ADJ;INDF;MASC;SG	V;V.PTCP
vorbit	geredet	vorbi	reden	ADJ;INDF;MASC;SG	V;V.PTCP
consum	verbrauch	consum	verbrauchen	N;INDF;MASC;SG	ADJ
consum	verbrauchs	consum	verbrauchs	N;INDF;MASC;SG	
perspectiva	perspektiven	perspectivă	perspektiv	N;DEF;FEM;SG	ADJ
perspectiva	perspektive	perspectivă	perspektiv	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
kurt	kurt	kurt	kuren	PROPN	PROPN;NOM;MASC;SG
perechi	paar	pereche	paar	N;INDF;FEM;PL	ADV
perechi	paarweise	pereche	paarweise	N;INDF;FEM;PL	ADJ
perechi	paare	pereche	paaren	N;INDF;FEM;PL	
sumă	summe	sumă	summen	N;INDF;FEM;SG	
sumă	sum	sumă	sum	N;INDF;FEM;SG	
sumă	höhe	sumă	höch	N;INDF;FEM;SG	
obligatoriu	benötigt	obligatoriu	benötigen	ADV	V;V.PTCP
obligatoriu	bedarf	obligatoriu	bedarf	ADV	
obligatoriu	erforderlich	obligatoriu	erforderlich	ADV	ADJ
obligatoriu	notwendig	obligatoriu	notwendig	ADV	ADJ
obligatoriu	erforderliche	obligatoriu	erforderlich	ADV	ADJ;NOM;FEM;PL
obligatoriu	obligatorisch	obligatoriu	obligatorisch	ADV	ADJ
obligatoriu	zwingend	obligatoriu	zwingend	ADV	ADJ
obligatoriu	pflicht	obligatoriu	pflicht	ADV	ADJ
obligatoriu	verpflichtend	obligatoriu	verpflichtend	ADV	ADJ
obligatoriu	obligatorische	obligatoriu	obligatorisch	ADV	ADJ;NOM;FEM;PL
obligatoriu	obligatorisch	obligatoriu	obligatorisch	ADV	ADJ
obligatoriu	pflicht	obligatoriu	pflicht	ADV	ADJ
obligatoriu	verpflichtend	obligatoriu	verpflichtend	ADV	ADJ
obligatoriu	obligatorischen	obligatoriu	obligatorisch	ADV	ADJ;PL
obligatoriu	zwingend	obligatoriu	zwingend	ADV	ADJ
înfrângere	niederlage	înfrângere	niederlage	N;INDF;FEM;SG	N;NOM;FEM;SG
înfrângere	besiegen	înfrângere	besiegen	N;INDF;FEM;SG	V;NFIN
amintiri	gedächtnis	amintire	gedächtnis	N;INDF;FEM;PL	
amintiri	erinnerung	amintire	erinnerung	N;INDF;FEM;PL	ADJ
hidrogen	wasserstoff	hidrogen	wasserstoff	N;INDF;MASC;SG	
bell	glocke	bell	glock	PROPN	N;NOM;FEM;SG
bell	klingel	bell	klingel	PROPN	
bell	glocken	bell	glock	PROPN	N;NOM;PL
bell	bell	bell	bell	PROPN	PROPN;NOM;MASC;SG
depășit	übertraf	depăși	übertreffen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
depășit	übertroffen	depăși	übertreffen	ADJ;INDF;MASC;SG	V;V.PTCP
depășit	überschritten	depăși	überschreiten	ADJ;INDF;MASC;SG	V;V.PTCP
depășit	überschreitung	depăși	überschreitung	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
donald	donald	donald	donald	PROPN	PROPN;NOM;MASC;SG
ferestre	windows	fereastră	windows	N;INDF;FEM;PL	PROPN;NOM;SG
ferestre	schaufenster	fereastră	schaufenster	N;INDF;FEM;PL	ADJ
ferestre	fenster	fereastră	fenster	N;INDF;FEM;PL	ADJ
ferestre	scheiben	fereastră	scheiben	N;INDF;FEM;PL	V;NFIN
ferestre	fenstern	fereastră	fenstern	N;INDF;FEM;PL	V;NFIN
campaniei	kampagne	campanie	kampagne	N;DEF;FEM;SG	N;NOM;FEM;SG
campaniei	wahlkampf	campanie	wahlkampf	N;DEF;FEM;SG	ADJ
campaniei	werbekampagne	campanie	werbekampagne	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
campaniei	kampagnen	campanie	kampagnen	N;DEF;FEM;SG	V;NFIN
interpretată	ausgelegt	interpreta	auslegen	ADJ;INDF;FEM;SG	V;V.PTCP
interpretată	interpretiert	interpreta	interpretieren	ADJ;INDF;FEM;SG	V;V.PTCP
tim	tim	tim	tim	PROPN	PROPN;NOM;MASC;SG
made	hergestellt	made	herstellen		V;V.PTCP
made	machte	made	machen		V;IND;SG;3;PST;FIN
made	gemacht	made	machen		V;V.PTCP
made	made	made	made		PROPN;SG
made	geschafft	made	schaffen		V;V.PTCP
uitat	vergessen	uita	vergessen	ADJ;INDF;MASC;SG	V;V.PTCP
uitat	vergaß	uita	vergeßen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
uitat	vergessen	uita	vergessen	ADJ;INDF;MASC;SG	V;V.PTCP
uitat	vergaß	uita	vergeßen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
uitat	vergessene	uita	vergessen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
însemna	bedeutete	însemna	bedeuten	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
însemna	gemeint	însemna	meinen	V;IND;SG;3;IPFV;FIN	ADJ;V.PTCP
însemna	meinte	însemna	meinen	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PST;FIN
însemna	meinten	însemna	meint	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PST;FIN
motivele	gründe	motiv	gründen	N;DEF;FEM;PL	
motivele	gründen	motiv	gründen	N;DEF;FEM;PL	V;NFIN
nuclear	kernkraft	nuclear	kernkraft	ADJ;INDF;MASC;SG	
nuclear	kernenergie	nuclear	kernenergie	ADJ;INDF;MASC;SG	PROPN;SG
nuclear	nukleare	nuclear	nuklear	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
magnus	magnus	magnus	magnus	PROPN	PROPN;NOM;MASC;SG
clarke	clarke	clarke	clarke	PROPN	PROPN;SG
iubire	baby	iubire	baby	N;INDF;FEM;SG	
iubire	schatz	iubire	schatz	N;INDF;FEM;SG	
iubire	love	iubire	love	N;INDF;FEM;SG	PROPN
iubire	lieben	iubire	lieben	N;INDF;FEM;SG	V;FIN
iubire	liebe	iubire	lieb	N;INDF;FEM;SG	PROPN;NOM;SG
iubire	liebes	iubire	lieb	N;INDF;FEM;SG	;NOM;SG
iubire	liebste	iubire	lieb	N;INDF;FEM;SG	ADJ
economist	ökonom	economist	ökonom	N;INDF;MASC;SG	PROPN;NOM;SG
economist	ökonomen	economist	ökonom	N;INDF;MASC;SG	
economist	wirtschaftswissenschaftler	economist	wirtschaftswissenschaftler	N;INDF;MASC;SG	ADJ
feat	feat	feat	feat		PROPN;NOM;SG
romanele	romane	roman	roman	N;DEF;FEM;PL	N;NOM;FEM;PL
aragon	aragon	aragon	aragon	N;INDF;MASC;SG	PROPN;NOM;SG
aragon	aragonien	aragon	aragonien	N;INDF;MASC;SG	PROPN;NOM;NEUT;SG
diego	diego	diego	diego	PROPN	PROPN;NOM;MASC;SG
oliver	oliver	oliver	oliver	PROPN	ADJ
klein	klein	klein	klein	PROPN	ADJ
separată	getrennt	separa	trennen	ADJ;INDF;FEM;SG	V;V.PTCP
separată	trennen	separa	trennen	ADJ;INDF;FEM;SG	V;NFIN
separată	separat	separa	separat	ADJ;INDF;FEM;SG	ADV
separată	separate	separa	separat	ADJ;INDF;FEM;SG	PROPN;NOM
separată	getrennte	separa	getrennt	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
înlocuită	ersetzte	înlocui	ersetzen	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
înlocuită	ersetzt	înlocui	ersetzen	ADJ;INDF;FEM;SG	V;V.PTCP
înlocuită	ersetzten	înlocui	ersetzt	ADJ;INDF;FEM;SG	V;IND;PL;3;PST;FIN
mississippi	mississippi	mississipp	mississippi	PROPN	PROPN;NOM;SG
financiară	finanzen	financiar	finanzen	ADJ;INDF;FEM;SG	
financiară	finanzielle	financiar	finanziell	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
financiară	finanzdienstleistungen	financiar	finanzdienstleistungen	ADJ;INDF;FEM;SG	N;NOM;FEM;PL
mtv	mtv	mtv	mtv	N	PROPN;NOM
profesionale	fachmann	profesional	fachmann	ADJ;INDF;FEM;PL	
profesionale	profi	profesional	profi	ADJ;INDF;FEM;PL	
blues	blues	blues	blues	N;INDF;MASC;SG	PROPN;NOM;SG
blues	blau	blues	blau	N;INDF;MASC;SG	ADJ
episcopiei	bistum	episcopie	bistum	N;DEF;FEM;SG	PROPN
ille	ille	ille	ille		PROPN;NOM;MASC;SG
prețul	preisliste	preț	preislist	N;DEF;MASC;SG	
prețul	preis	preț	preis	N;DEF;MASC;SG	PROPN
ltd	limited	ltd	limited	N	PROPN;NOM;SG
ltd	ag	ltd	ag	N	PROPN;NOM;FEM;SG
ltd	ltd	ltd	ltd	N	PROPN;NOM;SG
colaborarea	zusammenarbeiten	colaborare	zusammenarbeiten	N;DEF;FEM;SG	V;NFIN
colaborarea	mitarbeit	colaborare	mitarbeit	N;DEF;FEM;SG	N;NOM;SG
colaborarea	zusammenarbeit	colaborare	zusammenarbeit	N;DEF;FEM;SG	ADJ
colaborarea	kooperationen	colaborare	kooperation	N;DEF;FEM;SG	N;NOM;FEM;PL
mamifere	säugetieren	mamifer	säugetieren	N;INDF;FEM;PL	
mamifere	säugetiere	mamifer	säugetieren	N;INDF;FEM;PL	
mamifere	säugetiere	mamifer	säugetieren	N;INDF;FEM;PL	
mamifere	säugetier	mamifer	säugetier	N;INDF;FEM;PL	
romancier	schriftsteller	romancier	schriftsteller	N;INDF;MASC;SG	ADJ
romancier	autorin	romancier	autorin	N;INDF;MASC;SG	PROPN
romancier	schriftstellerin	romancier	schriftstellerin	N;INDF;MASC;SG	ADJ;NOM;FEM
linnaeus	linnaeus	linnaeus	linnaeus	PROPN	PROPN;NOM;SG
galbenă	gelbes	galben	gelb	ADJ;INDF;FEM;SG	N;NOM;NEUT;SG
galbenă	gelbe	galben	gelb	ADJ;INDF;FEM;SG	N;NOM;FEM;PL
galbenă	gelben	galben	gelb	ADJ;INDF;FEM;SG	
identitate	selbstverständnis	identitate	selbstverständnis	N;INDF;FEM;SG	ADJ
identitate	identitäten	identitate	identität	N;INDF;FEM;SG	N;PL
identitate	identität	identitate	identität	N;INDF;FEM;SG	
generații	generationen	generație	generation	N;INDF;FEM;PL	
generații	jahrgänge	generație	jahrgänge	N;INDF;FEM;PL	
expediție	expeditionen	expediție	expedition	N;INDF;FEM;SG	V;NFIN
expediție	entdeckungsreise	expediție	entdeckungsreise	N;INDF;FEM;SG	;SG
expediție	expedition	expediție	expedition	N;INDF;FEM;SG	
frecvente	gemeinsamen	frecvent	gemeinsam	ADJ;INDF;FEM;PL	ADJ;SG
frecvente	gemeinsames	frecvent	gemeinsam	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
senatului	senat	senat	senaen	N;DEF;MASC;SG	
senatului	senats	senat	senats	N;DEF;MASC;SG	
secretă	geheimnis	secret	geheimnis	ADJ;INDF;FEM;SG	N;NOM;NEUT;SG
secretă	secret	secret	secren	ADJ;INDF;FEM;SG	PROPN;SG
ocupate	beschäftigt	ocupat	beschäftigen	ADJ;INDF;FEM;PL	V;V.PTCP
ocupate	besetzt	ocupat	besetzen	ADJ;INDF;FEM;PL	V;V.PTCP
ocupate	besetzte	ocupat	besetzen	ADJ;INDF;FEM;PL	V;IND;SG;3;PST;FIN
ocupate	beschäftigt	ocupat	beschäftigen	ADJ;INDF;FEM;PL	V;V.PTCP
ocupate	bewohnt	ocupat	bewohnen	ADJ;INDF;FEM;PL	V;V.PTCP
ocupate	besetzten	ocupat	besetzen	ADJ;INDF;FEM;PL	V;IND;PL;3;PST;FIN
ocupate	besetzt	ocupat	besetzen	ADJ;INDF;FEM;PL	V;V.PTCP
fizica	physiker	fizică	physiker	N;DEF;FEM;SG	ADJ
fizica	physik	fizică	physik	N;DEF;FEM;SG	
comandat	beauftragte	comanda	beauftragen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
comandat	kommandiert	comanda	kommandieren	ADJ;INDF;MASC;SG	V;V.PTCP
comandat	befohlen	comanda	befohlen	ADJ;INDF;MASC;SG	V;V.PTCP
comandat	bestellten	comanda	bestellt	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
comandat	befohlen	comanda	befohlen	ADJ;INDF;MASC;SG	V;V.PTCP
comandat	bestellte	comanda	bestellen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
comandat	bestellt	comanda	bestellen	ADJ;INDF;MASC;SG	V;V.PTCP
cooperare	mitarbeit	cooperare	mitarbeit	N;INDF;FEM;SG	N;NOM;SG
cooperare	zusammenarbeit	cooperare	zusammenarbeit	N;INDF;FEM;SG	ADJ
cooperare	kooperationen	cooperare	kooperation	N;INDF;FEM;SG	N;NOM;FEM;PL
cooperare	entwicklungszusammenarbeit	cooperare	entwicklungszusammenarbeit	N;INDF;FEM;SG	ADV
tunisia	tunesien	tunisie	Tunesien	PROPN	PROPN;NOM;SG
mountain	berge	mountain	bergen	N;INDF;MASC;SG	
mountain	berg	mountain	berg	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
mountain	bergwelt	mountain	bergwelen	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
zilnic	täglich	zilnic	täglich	ADV	ADJ
zilnic	tägliche	zilnic	täglich	ADV	ADJ;NOM;FEM;PL
zilnic	tägliches	zilnic	täglich	ADV	ADJ;NOM;NEUT;SG
zilnic	daily	zilnic	daily	ADV	PROPN
altarul	altar	altar	altar	N;DEF;MASC;SG	ADV
altarul	heiligtum	altar	heiligtum	N;DEF;MASC;SG	PROPN
altarul	schrein	altar	schrein	N;DEF;MASC;SG	
rezolvarea	lösung	rezolvare	lösung	N;DEF;FEM;SG	N;NOM;FEM;SG
rezolvarea	problemlösung	rezolvare	problemlösung	N;DEF;FEM;SG	ADJ
rezolvarea	lösen	rezolvare	lösen	N;DEF;FEM;SG	V;NFIN
jurist	jurist	jurist	jurist	N;INDF;MASC;SG	ADJ
aux	aux	aux	aux	N;INDF;MASC;SG	
constituție	verfassung	constituție	verfassung	N;INDF;FEM;SG	N;NOM;FEM;SG
gotha	gotha	gothă	gotha	PROPN	PROPN;NOM;SG
efort	anstrengungen	efort	anstrengung	N;INDF;MASC;SG	V;NFIN
efort	bemühungen	efort	bemühungen	N;INDF;MASC;SG	V;NFIN
efort	anstrengung	efort	anstrengung	N;INDF;MASC;SG	
criteriile	auswahlkriterien	criteriu	auswahlkriterien	N;DEF;FEM;PL	ADJ
criteriile	kriterien	criteriu	kriterien	N;DEF;FEM;PL	ADJ
catherine	catherine	catherină	catherine	PROPN	PROPN;NOM;SG
catherine	katharina	catherină	katharina	PROPN	PROPN;NOM;FEM;SG
juniori	juniors	junior	juniors	N;INDF;MASC;PL	PROPN;NOM;SG
juniori	junior	junior	junior	N;INDF;MASC;PL	PROPN;NOM;MASC;SG
churchill	churchill	churchill	churchill	PROPN	PROPN;NOM;SG
uciderea	töten	ucidere	töten	N;DEF;FEM;SG	V;NFIN
uciderea	tötung	ucidere	tötung	N;DEF;FEM;SG	
acordată	gewährte	acordat	gewährt	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN
acordată	bewilligt	acordat	bewilligen	ADJ;INDF;FEM;SG	V;V.PTCP
acordată	gewährt	acordat	gewähren|währen	ADJ;INDF;FEM;SG	V;V.PTCP
acordată	erteilt	acordat	erteilen	ADJ;INDF;FEM;SG	V;V.PTCP
