til	untuk	til	untuk	ADV	ADP
biologiske	biologi	biologisk	biologi	ADJ;PL	N;SG
biologiske	biologis	biologisk	biologis	ADJ;PL	N;SG
kulturer	tanaman	kultur	tanaman	N;INDF;MASC+FEM;PL	N;SG
kulturer	tanam	kultur	tanam	N;INDF;MASC+FEM;PL	N;SG;ACT
tænker	thinking	tænke	thinking	V;IND;PRS;FIN;ACT	PROPN
tænker	pemikiran	tænke	penpikiran	V;IND;PRS;FIN;ACT	N;SG
had	hate	had	hate	N;INDF;NEUT;SG	PROPN
had	membenci	had	menbenci	N;INDF;NEUT;SG	V;SG;ACT
had	benci	had	benci	N;INDF;NEUT;SG	ADJ;SG
marc	marc	marc	marc		PROPN
adel	adel	adel	adel	N;INDF;MASC+FEM;SG	PROPN
uddøde	musnah	uddøde	musnah	ADJ;PL	
uddøde	punah	uddøde	punah	ADJ;PL	
fair	fair	fair	fair	ADJ	PROPN
positivt	positive	positiv	positive	ADJ;INDF;NEUT;SG	PROPN
positivt	positif	positiv	positif	ADJ;INDF;NEUT;SG	N;SG
positivt	positif	positiv	positif	ADJ;INDF;NEUT;SG	N;SG
sudan	sudan	sudan	sudan	PROPN	PROPN
bryllup	wedding	bryllup	wedding	N;INDF;NEUT;SG	PROPN
bakker	bukit	bakke	bukit	V;IND;PRS;FIN;ACT	PROPN;SG
bakker	hills	bakke	hills	V;IND;PRS;FIN;ACT	PROPN
bakker	perbukitan	bakke	perbukitan	V;IND;PRS;FIN;ACT	N;SG
bakker	nampan	bakke	nampan	V;IND;PRS;FIN;ACT	N
augusta	augusta	augusta	augusta	N;INDF;MASC+FEM;SG	PROPN
uruguay	uruguay	uruguay	uruguay	PROPN	N
rap	quack	rap	quack	N;INDF;NEUT;SG	PROPN
rap	wek	rap	wek	N;INDF;NEUT;SG	PROPN
rap	rap	rap	rap	N;INDF;NEUT;SG	PROPN
øjeblik	moment	øjeblik	moment	N;INDF;NEUT;SG	PROPN
play	mainkan	play	mainkan		V;SG;ACT
play	putar	play	putar		N;SG
play	bermain	play	bermain		V;SG;ACT
play	main	play	main		PROPN
varm	hot	varm	hot	ADJ;INDF;MASC+FEM;SG	PROPN
varm	hangat	varm	hangat	ADJ;INDF;MASC+FEM;SG	N;SG
varm	warm	varm	warm	ADJ;INDF;MASC+FEM;SG	PROPN
størrelsen	size	størrelse	size	N;DEF;MASC+FEM;SG	PROPN
englands	inggris	englands	inggris	N;GEN;INDF;MASC+FEM;SG	PROPN;SG
dyrkes	tumbuh	dyrke	tumbuh	V;IND;PRS;FIN;PASS	V;SG;ACT
dyrkes	dewasa	dyrke	dewasa	V;IND;PRS;FIN;PASS	ADJ;SG
lene	lene	lene	lene	N;INDF;MASC+FEM;SG	PROPN
atlas	atlas	atlas	atlas	N;INDF;NEUT;SG	PROPN;SG
summer	summer	summe	summer	N;INDF;MASC+FEM;PL	PROPN
julia	yulia	julia	yulia		PROPN
julia	julia	julia	julia		PROPN
stalin	stalin	stalin	stalin	N;INDF;MASC+FEM;SG	PROPN
kjeld	kjeld	kjeld	kjeld	PROPN	PROPN
ugen	week	uge	week	N;DEF;MASC+FEM;SG	PROPN
ebbe	ebbe	ebbe	ebbe		PROPN
office	perkantoran	office	perkantoran		N;SG
office	kantor	office	kantor		N;SG
office	kantoran	office	kantoran		N;SG
office	office	office	office		PROPN
dronningen	ratu	dronning	ratu	N;DEF;MASC+FEM;SG	PROPN;SG
dronningen	queen	dronning	queen	N;DEF;MASC+FEM;SG	PROPN
planlagte	terjadwal	planlægge	terjadwal	V;PL;PST;V.PTCP	V;SG;PASS
planlagte	dijadwalkan	planlægge	dijadwalkan	V;PL;PST;V.PTCP	V;SG;PASS
planlagte	merencanakan	planlægge	menrencanakan	V;PL;PST;V.PTCP	V;SG;ACT
planlagte	terencana	planlægge	terrencana	V;PL;PST;V.PTCP	V;SG;PASS
planlagte	direncanakan	planlægge	direncanakan	V;PL;PST;V.PTCP	V;SG;PASS
arvede	diwariskan	arvet	diwariskan	V;IND;PST;FIN;ACT	V;SG;PASS
arvede	turunan	arvet	turunan	V;IND;PST;FIN;ACT	N;SG
arvede	diwarisi	arvet	diwarisi	V;IND;PST;FIN;ACT	V;SG;PASS
marshall	marshall	marshall	marshall		PROPN
take	ambil	take	ambil	N;INDF;NEUT;SG	V;SG;ACT
take	take	take	take	N;INDF;NEUT;SG	PROPN
wayne	wayne	wayne	wayne		PROPN
clark	clark	clark	clark		PROPN
carlsberg	carlsberg	carlsberg	carlsberg		PROPN
beder	pray	bede	pray	V;IND;PRS;FIN;ACT	PROPN
beder	sembahyang	bede	sembahyang	V;IND;PRS;FIN;ACT	N;SG
beder	sholat	bede	sholat	V;IND;PRS;FIN;ACT	PROPN;SG
tilpasset	diadaptasi	tilpasse	diadaptasi	V;INDF;SG;PST;V.PTCP	N
tilpasset	suai	tilpasse	suai	V;INDF;SG;PST;V.PTCP	PROPN
tilpasset	kustom	tilpasse	kustom	V;INDF;SG;PST;V.PTCP	N
tilpasset	gubahan	tilpasse	gubahan	V;INDF;SG;PST;V.PTCP	N
tilpasset	custom	tilpasse	custom	V;INDF;SG;PST;V.PTCP	PROPN
tilpasset	ubahan	tilpasse	ubahan	V;INDF;SG;PST;V.PTCP	N;SG
tilpasset	khusus	tilpasse	khusus	V;INDF;SG;PST;V.PTCP	ADJ;SG
militæret	militer	militær	militer	N;DEF;NEUT;SG	ADJ;SG
forbud	tabu	forbud	tabu	N;INDF;NEUT;SG	ADJ
forbud	ban	forbud	ban	N;INDF;NEUT;SG	PROPN;SG
forbud	larang	forbud	larang	N;INDF;NEUT;SG	;ACT
hæk	hedges	hæk	hedges	N;INDF;MASC+FEM;SG	PROPN
kjær	kjær	kjær	kjær		PROPN
tættere	closer	tættere	closer	ADV;CMPR	PROPN
update	mutakhirkan	update	mutakhirkan	N;INDF;NEUT;SG	PROPN
update	update	update	update	N;INDF;NEUT;SG	PROPN
update	perbarui	update	perbarui	N;INDF;NEUT;SG	V;SG;ACT
pund	pon	pund	pon	N;INDF;MASC+FEM;SG	PROPN
pund	pound	pund	pound	N;INDF;MASC+FEM;SG	PROPN
pund	pound	pund	pound	N;INDF;MASC+FEM;SG	PROPN
pund	pounds	pund	pounds	N;INDF;MASC+FEM;SG	PROPN
pund	pon	pund	pon	N;INDF;MASC+FEM;SG	PROPN
forest	hutan	forest	hutan		N;SG
forest	forest	forest	forest		PROPN
hente	tangkap	hente	tangkap	V;NFIN;ACT	N;SG;ACT
ulige	aneh	ulig	aneh	ADJ;PL	ADJ;SG
ulige	ganjil	ulig	ganjil	ADJ;PL	PROPN;SG
alexandra	alexandra	alexandra	alexandra	N;INDF;MASC+FEM;SG	PROPN
vild	savage	vild	savage	ADJ;INDF;MASC+FEM;SG	PROPN
vild	buas	vild	buas	ADJ;INDF;MASC+FEM;SG	N
vild	rpp	vild	rpp	ADJ;INDF;MASC+FEM;SG	N;SG
vild	love	vild	love	ADJ;INDF;MASC+FEM;SG	PROPN
vild	cintai	vild	cintai	ADJ;INDF;MASC+FEM;SG	V;SG;ACT
vild	cinta	vild	cinta	ADJ;INDF;MASC+FEM;SG	N;SG
vild	wild	vild	wild	ADJ;INDF;MASC+FEM;SG	PROPN
vild	liar	vild	liar	ADJ;INDF;MASC+FEM;SG	N;SG
stewart	stewart	stewart	stewart	N;INDF;MASC+FEM;SG	PROPN
beskæftiget	pendudukan	beskæftige	pendudukan	V;INDF;SG;PST;V.PTCP	N;SG
vestlig	barat	vestlig	barat	ADJ;INDF;MASC+FEM;SG	N;SG
vestlig	western	vestlig	western	ADJ;INDF;MASC+FEM;SG	PROPN
syg	ill	syg	ill	ADJ;INDF;MASC+FEM;SG	PROPN
syg	sakit	syg	sakit	ADJ;INDF;MASC+FEM;SG	N;SG
syg	sick	syg	sick	ADJ;INDF;MASC+FEM;SG	PROPN
einar	einar	einar	einar		PROPN
norman	norman	norman	norman		PROPN
samler	collector	samle	collector	V;IND;PRS;FIN;ACT	PROPN
samler	kolektor	samle	kolektor	V;IND;PRS;FIN;ACT	N;SG
germanske	jermanik	germansk	jermanik	ADJ;PL	N
synge	sing	synge	sing	V;NFIN;ACT	PROPN
synge	nyanyi	synge	nyanyi	V;NFIN;ACT	N;SG
synge	nyanyikan	synge	nyanyikan	V;NFIN;ACT	
forhandlingerne	perundingan	forhandling	penrundingan	N;DEF;MASC+FEM;PL	N;SG
parter	pesta	part	pesta	N;INDF;MASC+FEM;PL	N;SG
parter	pihak	part	pihak	N;INDF;MASC+FEM;PL	N;SG
gymnastik	gym	gymnastik	gym	N;INDF;MASC+FEM;SG	PROPN
komedie	comedy	komedie	comedy	N;INDF;MASC+FEM;SG	PROPN
indiana	indiana	indiana	indiana		PROPN
beskæftigede	dipekerjakan	beskæftige	dipekerjakan	V;PL;PST;V.PTCP	V;SG;PASS
beskæftigede	karyawan	beskæftige	karyawan	V;PL;PST;V.PTCP	N;MASC;SG
henriette	henrietta	henriette	henrietta	N;INDF;MASC+FEM;SG	PROPN
fotografier	foto	fotografi	foto	N;INDF;NEUT;PL	PROPN;SG
wood	kayu	wood	kayu		N;SG
wood	wood	wood	wood		PROPN
optog	parade	optog	parade	V;IND;PST;FIN;ACT	N
optog	prosesi	optog	prosesi	V;IND;PST;FIN;ACT	N;SG
jørn	jørn	jørn	jørn		PROPN
smalle	sempit	smalle	sempit	ADJ;PL	ADJ;SG
strategisk	strategis	strategisk	strategis	ADV	N;SG
jøderne	yahudi	jøde	yahudi	N;DEF;MASC+FEM;PL	PROPN;SG
kampagne	campaign	kampagne	campaign	N;INDF;MASC+FEM;SG	PROPN
hviderusland	belarus	hviderusland	belarus	N;INDF;NEUT;SG	PROPN
hviderusland	belarusia	hviderusland	belarusia	N;INDF;NEUT;SG	PROPN
løfte	sumpah	løfte	sumpah	V;NFIN;ACT	N;SG
løfte	kaul	løfte	kaul	V;NFIN;ACT	N
løfte	angkat	løfte	angkat	V;NFIN;ACT	N;SG;ACT
løfte	lift	løfte	lift	V;NFIN;ACT	N
løfte	ikrar	løfte	ikrar	V;NFIN;ACT	N;SG
omkringliggende	sekitarnya	omkringliggende	sekitar	ADJ	N
omkringliggende	seputar	omkringliggende	seputar	ADJ	
ørsted	ørsted	ørste	ørsted	N;INDF;MASC+FEM;SG	PROPN
hard	susah	hard	susah		ADJ;SG
hard	hard	hard	hard		PROPN
hard	keras	hard	keras		ADJ;SG
kriterier	kriteria	kriteri	kriteria	N;INDF;MASC+FEM;PL	N;SG
insekter	serangga	insekt	serangga	N;INDF;NEUT;PL	N;SG
insekter	serangga	insekt	serangga	N;INDF;NEUT;PL	N;SG
insekter	bug	insekt	bug	N;INDF;NEUT;PL	PROPN
tilføjelse	menambahkan	tilføjelse	mentambahkan	N;INDF;NEUT;SG	V;SG;ACT
tilføjelse	menambah	tilføjelse	mentambah	N;INDF;NEUT;SG	V;SG;ACT
læses	bacalah	læse	bacalah	V;IND;PRS;FIN;PASS	V;SG;ACT
læses	baca	læse	baca	V;IND;PRS;FIN;PASS	V;SG;ACT
læses	read	læse	read	V;IND;PRS;FIN;PASS	PROPN
læses	membaca	læse	menbaca	V;IND;PRS;FIN;PASS	V;SG;ACT
lauritzen	lauritzen	lauritz	lauritzen	N;DEF;MASC+FEM;SG	PROPN
sukker	sugar	sukker	sugar	N;INDF;NEUT;SG	PROPN
chefredaktør	redaksi	chefredaktør	redaksi	N;INDF;MASC+FEM;SG	PROPN
girls	cewek	girls	cewek		PROPN
girls	girls	girls	girls		PROPN
girls	gadis	girls	gadis		N;SG
gary	gary	gary	gary		PROPN
frederick	friedrich	frederick	friedrich	N;INDF;MASC+FEM;SG	PROPN
frederick	frederick	frederick	frederick	N;INDF;MASC+FEM;SG	PROPN
boeing	boeing	boeing	boeing		PROPN
medierne	media	medie	media	N;DEF;NEUT;PL	N;SG
bidrager	kontribusi	bidrage	kontribusi	V;IND;PRS;FIN;ACT	N;SG
roy	roy	roy	roy		PROPN
oversættelser	terjemahan	oversættelse	terjemahan	N;INDF;MASC+FEM;PL	N;SG
oversættelser	penerjemahan	oversættelse	penterjemahan	N;INDF;MASC+FEM;PL	N;SG
self	diri	self	diri		N;SG
self	self	self	self		PROPN
studio	studio	studio	studio		N;SG
mathias	mathias	mathias	mathias		PROPN
søskende	saudara	søskende	saudara	N;INDF;MASC+FEM;PL	N;SG
søskende	saudara	søskende	saudara	N;INDF;MASC+FEM;PL	N;SG
morgan	morgan	morgan	morgan	N;INDF;MASC+FEM;SG	PROPN
opel	opel	opel	opel		PROPN
atlanta	atlanta	atlanta	atlanta		PROPN;SG
indebar	tersirat	indebar	tersirat	V;IND;PST;FIN;ACT	V;SG;PASS
handle	act	handle	act	V;NFIN;ACT	PROPN
sony	sony	sony	sony	N;INDF;NEUT;SG	PROPN
islamiske	islamic	islamisk	islamic	ADJ;PL	PROPN
islamiske	islam	islamisk	islam	ADJ;PL	PROPN;SG
faktor	factor	faktor	factor	N;INDF;MASC+FEM;SG	PROPN
acceptere	terima	acceptere	terrima	V;NFIN;ACT	N;SG;ACT
forandringer	perubahan	forandring	perubahan	N;INDF;MASC+FEM;PL	N;SG
forandringer	mengubah	forandring	menubah	N;INDF;MASC+FEM;PL	V;SG;ACT
antwerpen	antwerp	antwerp	antwerp	N;INDF;MASC+FEM;SG	PROPN
identisk	identik	identisk	identik	V;INDF;SG;PST;V.PTCP	ADJ;SG
bredden	lebar	bredde	lebar	N;DEF;MASC+FEM;SG	ADJ;SG
pet	pet	pet	pet		PROPN
pet	peliharaan	pet	peliharaan		N;SG
pet	piaraan	pet	piaraan		N;SG
handlede	diperdagangkan	handle	diperdagangkan	V;IND;PST;FIN;ACT	V;SG;PASS
shanghai	shanghai	shanghai	shanghai	N;INDF;NEUT;SG	PROPN
ajax	ajax	ajax	ajax	PROPN	PROPN
miles	miles	mile	miles	N;GEN;INDF;MASC+FEM;SG	PROPN
bombefly	bomber	bombefly	bomber	N;INDF;NEUT;SG	PROPN
bombefly	bomber	bombefly	bomber	N;INDF;NEUT;SG	PROPN
minnesota	minnesota	minnesota	minnesota	N;INDF;NEUT;SG	PROPN
bønderne	petani	bonde	petani	N;DEF;MASC+FEM;PL	N;SG
træet	tree	træ	tree	N;DEF;NEUT;SG	PROPN
harvard	harvard	harvard	harvard	N;INDF;NEUT;SG	PROPN
foto	photo	foto	photo	N;INDF;NEUT;SG	PROPN
foto	foto	foto	foto	N;INDF;NEUT;SG	PROPN;SG
foto	foto	foto	foto	N;INDF;NEUT;SG	PROPN;SG
foto	photograph	foto	photograph	N;INDF;NEUT;SG	PROPN
knob	knot	knob	knot	N;INDF;MASC+FEM;SG	PROPN
knob	yuzuki	knob	yuzuki	N;INDF;MASC+FEM;SG	PROPN
knob	knot	knob	knot	N;INDF;MASC+FEM;SG	PROPN
lokaler	ruangan	lokale	ruangan	N;INDF;NEUT;PL	N;SG
lokaler	kamar	lokale	kamar	N;INDF;NEUT;PL	N;SG
lokaler	forum	lokale	forum	N;INDF;NEUT;PL	PROPN
cykler	sepeda	cykle	sepeda	N;INDF;MASC+FEM;PL	N;SG
cykler	sepeda	cykle	sepeda	N;INDF;MASC+FEM;PL	N;SG
cykler	sepeda	cykle	sepeda	N;INDF;MASC+FEM;PL	N;SG
cykler	siklus	cykle	siklus	N;INDF;MASC+FEM;PL	N;SG
bugten	bay	bugt	bay	N;DEF;MASC+FEM;SG	PROPN
vanskeligheder	kesukaran	vanskelighed	kesukaran	N;INDF;MASC+FEM;PL	N;SG
vanskeligheder	kesusahan	vanskelighed	kesusahan	N;INDF;MASC+FEM;PL	N;SG
vanskeligheder	kesulitan	vanskelighed	kesulitan	N;INDF;MASC+FEM;PL	N;SG
vanskeligheder	kesukaran	vanskelighed	kesukaran	N;INDF;MASC+FEM;PL	N;SG
vanskeligheder	kesulitan	vanskelighed	kesulitan	N;INDF;MASC+FEM;PL	N;SG
fredrik	fredrik	fredrik	fredrik		PROPN
hong	hong	hong	hong	N;INDF;MASC+FEM;SG	PROPN
male	paint	male	paint	V;NFIN;ACT	PROPN
male	cat	male	cat	V;NFIN;ACT	PROPN
male	lukisan	male	lukisan	V;NFIN;ACT	N;SG
matthew	matius	matthew	matius		PROPN
matthew	matthew	matthew	matthew		PROPN
sal	balai	sal	balai	N;INDF;MASC+FEM;SG	PROPN;SG;ACT
sal	hall	sal	hall	N;INDF;MASC+FEM;SG	PROPN
sal	sal	sal	sal	N;INDF;MASC+FEM;SG	PROPN
alpha	alpha	alpha	alpha		PROPN
alpha	alfa	alpha	alfa		PROPN
myndighederne	otoritas	myndighed	otoritas	N;DEF;MASC+FEM;PL	N;SG
myndighederne	berwenang	myndighed	berwenang	N;DEF;MASC+FEM;PL	V;SG;ACT
holst	holst	holst	holst		PROPN
videregående	tersier	videregående	tersier	ADJ	N;SG
zürich	zürich	zürich	zürich	N;INDF;NEUT;SG	PROPN
zürich	zurich	zürich	zurich	N;INDF;NEUT;SG	PROPN
autonome	otonom	autonome	otonom	ADJ;PL	N
autonome	otonomi	autonome	otonomi	ADJ;PL	N;SG
konkret	beton	konkret	beton	ADJ;INDF;SG	N;SG
sund	menyehatkan	sund	mensehatkan	ADJ;INDF;MASC+FEM;SG	V;SG;ACT
marokko	morocco	marokko	morocco		PROPN
marokko	maroko	marokko	maroko		PROPN
omtaler	mention	omtale	mention	V;IND;PRS;FIN;ACT	PROPN
omtaler	penyebutan	omtale	pensebutan	V;IND;PRS;FIN;ACT	N;SG
omtaler	mentions	omtale	mentions	V;IND;PRS;FIN;ACT	PROPN
omtaler	sebutan	omtale	sebutan	V;IND;PRS;FIN;ACT	N;SG
gran	cemara	gran	cemara		PROPN
gran	gran	gran	gran		PROPN
gradvist	berangsur	gradvist	berangsur	ADV	V;SG;ACT
gradvist	bertahap	gradvist	bertahap	ADV	V;SG;ACT
gradvist	bertahap	gradvist	bertahap	ADV	V;SG;ACT
sideløbende	paralel	sideløbende	paralel	ADJ	N
handelen	commerce	handel	commerce	N;DEF;MASC+FEM;SG	PROPN
handelen	dagang	handel	dagang	N;DEF;MASC+FEM;SG	PROPN;SG;ACT
hospitalet	hospital	hospital	hospital	N;DEF;NEUT;SG	PROPN
hospitalet	rs	hospital	rs	N;DEF;NEUT;SG	PROPN
aspekter	aspek	aspekt	aspek	N;INDF;NEUT;PL	N;SG
fastlandet	mainland	fastland	mainland	N;DEF;NEUT;SG	PROPN
erobring	menaklukan	erobring	mentaklukan	N;INDF;MASC+FEM;SG	V;SG;ACT
diego	diego	diego	diego		PROPN
færdige	selesai	færdig	selesai	ADJ;PL	ADV;SG
universal	universal	universal	universal		ADJ
albanien	albania	albanie	albania	PROPN	PROPN
empire	imperium	empire	imperium		N
empire	empire	empire	empire		PROPN
empire	kekaisaran	empire	kekaisaran		N;SG
palace	puput	palace	puput	N;INDF;MASC+FEM;SG	PROPN
palace	keraton	palace	keraton	N;INDF;MASC+FEM;SG	PROPN
jay	jay	jay	jay		PROPN
danny	dimas	danny	dimas		PROPN;SG;PASS
danny	danny	danny	danny		PROPN
collins	collins	collins	collins		PROPN
lyde	sound	lyde	sound	V;NFIN;ACT	PROPN
lyde	suara	lyde	suara	V;NFIN;ACT	PROPN;SG
lyde	suara	lyde	suara	V;NFIN;ACT	PROPN;SG
lyde	bunyi	lyde	bunyi	V;NFIN;ACT	N;SG
lyde	kedengarannya	lyde	kedengaran	V;NFIN;ACT	N;SG
lyde	sounds	lyde	sounds	V;NFIN;ACT	PROPN
lyde	bunyinya	lyde	bunyi	V;NFIN;ACT	N;SG
mill	mill	mill	mill		PROPN
mill	penggilingan	mill	pengilingan		N;SG
mill	pemintalan	mill	penpintalan		N
volvo	volvo	volvo	volvo		PROPN
brandt	brandt	brandt	brandt	N;INDF;NEUT;SG	PROPN
schultz	schultz	schultz	schultz	N;INDF;NEUT;SG	PROPN
schultz	schulz	schultz	schulz	N;INDF;NEUT;SG	PROPN
antikke	antique	antik	antique	ADJ;PL	PROPN
antikke	antik	antik	antik	ADJ;PL	N;SG
kommerciel	komersil	kommerciel	komersil	ADJ;INDF;MASC+FEM;SG	N;SG
jævnligt	teratur	jævnligt	teratur	ADV	ADJ;SG
voldsom	sengit	voldsom	sengit	ADJ;INDF;MASC+FEM;SG	
voldsom	kekerasan	voldsom	kekerasan	ADJ;INDF;MASC+FEM;SG	N;SG
arizona	arizona	arizona	arizona		PROPN
revolutionen	revolution	revolution	revolution	N;DEF;MASC+FEM;SG	PROPN
ernest	ernest	ernest	ernest	N;INDF;MASC+FEM;SG	PROPN
temaer	tema	tema	tema	N;INDF;MASC+FEM;PL	N;SG
bange	ketakutan	bange	ketakutan	ADJ	N;SG
bange	ketakutan	bange	ketakutan	ADJ	N;SG
læsning	membaca	læsning	menbaca	N;INDF;MASC+FEM;SG	V;SG;ACT
læsning	reading	læsning	reading	N;INDF;MASC+FEM;SG	PROPN
galt	galt	gal	galt	ADJ;INDF;NEUT;SG	PROPN
holdninger	posisi	holdning	posisi	N;INDF;MASC+FEM;PL	N;SG
holdninger	sikap	holdning	sikap	N;INDF;MASC+FEM;PL	N;SG
arkitekter	architect	arkitekt	architect	N;INDF;MASC+FEM;PL	PROPN
arkitekter	arsitek	arkitekt	arsitek	N;INDF;MASC+FEM;PL	N;SG
arkitekter	arsitek	arkitekt	arsitek	N;INDF;MASC+FEM;PL	N;SG
fødte	born	føde	born	V;IND;PST;FIN;ACT	PROPN
fødte	terlahir	føde	terlahir	V;IND;PST;FIN;ACT	V;SG;PASS
fødte	dilahirkan	føde	dilahirkan	V;IND;PST;FIN;ACT	V;SG;PASS
pigen	cewe	pige	cewe	N;DEF;MASC+FEM;SG	PROPN
pigen	cewek	pige	cewek	N;DEF;MASC+FEM;SG	PROPN
pigen	girl	pige	girl	N;DEF;MASC+FEM;SG	PROPN
sidde	duduk	sidde	duduk	V;NFIN;ACT	
sidde	sit	sidde	sit	V;NFIN;ACT	PROPN
accepterede	diterima	acceptere	diterima	V;IND;PST;FIN;ACT	V;SG;PASS
betalte	dibayar	betale	dibayar	V;IND;PST;FIN;ACT	V;SG;PASS
apollo	apollo	apollo	apollo		PROPN
svage	lemah	svag	lemah	ADJ;PL	ADJ;SG
act	bertindak	act	bertindak	N;INDF;MASC+FEM;SG	V;SG;ACT
act	bertindaklah	act	bertindak	N;INDF;MASC+FEM;SG	V;SG;ACT
act	act	act	act	N;INDF;MASC+FEM;SG	PROPN
missouri	missouri	missouri	missouri		PROPN
hartmann	hartmann	hartmann	hartmann		PROPN
url	url	url	url	N;INDF;MASC+FEM;SG	PROPN
sofia	sofia	sofia	sofia		PROPN
afstemningen	vote	afstemning	vote	N;DEF;MASC+FEM;SG	PROPN
afstemningen	suara	afstemning	suara	N;DEF;MASC+FEM;SG	PROPN;SG
afstemningen	voting	afstemning	voting	N;DEF;MASC+FEM;SG	PROPN;SG
landsdækkende	gimn	landsdækkende	gimn	ADJ	PROPN
landsdækkende	national	landsdækkende	national	ADJ	PROPN
alfa	alpha	alfa	alpha		PROPN
alfa	alfa	alfa	alfa		PROPN
rosenborg	rosenborg	rosenborg	rosenborg	N;DEF;MASC+FEM;SG	PROPN
minimum	minimum	minimum	minimum	N;INDF;NEUT;SG	ADJ;SG
minimum	minimal	minimum	minimal	N;INDF;NEUT;SG	ADJ;SG
broer	bridges	bro	bridges	N;INDF;MASC+FEM;PL	PROPN
broer	jembatan	bro	jembatan	N;INDF;MASC+FEM;PL	N;SG
huske	inget	huske	inget	V;NFIN;ACT	PROPN
socialistiske	sosialis	socialistisk	sosialis	ADJ;PL	N;SG
christiane	christiane	christian	christiane	N;INDF;MASC+FEM;SG	PROPN
hop	jump	hop	jump	V;IMP	PROPN
hop	loncat	hop	loncat	V;IMP	N;SG;ACT
hop	lompat	hop	lompat	V;IMP	N;SG
hop	bounce	hop	bounce	V;IMP	PROPN
hop	hop	hop	hop	V;IMP	PROPN
fiktive	fiksi	fiktiv	fiksi	ADJ;PL	N
sydpå	selatan	sydpå	selatan	ADV	N;SG
sydpå	south	sydpå	south	ADV	PROPN
call	panggil	call	panggil	N;INDF;NEUT;SG	V;SG;ACT
call	call	call	call	N;INDF;NEUT;SG	PROPN
kvinderne	wanita	kvinde	wanita	N;DEF;MASC+FEM;PL	N;SG
kvinderne	perempuan	kvinde	perempuan	N;DEF;MASC+FEM;PL	N;SG
kvinderne	women	kvinde	women	N;DEF;MASC+FEM;PL	PROPN
argumenter	argumen	argument	argumen	N;INDF;NEUT;PL	N;SG
tyskere	jerman	tysker	jerman	N;INDF;MASC+FEM;PL	PROPN;SG
påvirke	amaliah	påvirke	amaliah	V;NFIN;ACT	N;SG
negativ	negative	negativ	negative	ADJ;INDF;MASC+FEM;SG	PROPN
organiserede	terorganisasi	organisere	terorganisasi	V;PL;PST;V.PTCP	V;SG;PASS
organiserede	terorganisir	organisere	terorganisir	V;PL;PST;V.PTCP	V;SG;PASS
organiserede	tertata	organisere	tertata	V;PL;PST;V.PTCP	ADJ;SG
organiserede	terorganisasi	organisere	terorganisasi	V;PL;PST;V.PTCP	V;SG;PASS
organiserede	terorganisir	organisere	terorganisir	V;PL;PST;V.PTCP	V;SG;PASS
organiserede	teratur	organisere	teratur	V;PL;PST;V.PTCP	ADJ;SG
organiserede	tertata	organisere	tertata	V;PL;PST;V.PTCP	ADJ;SG
pink	pink	pink	pink		PROPN
symptomer	gejalanya	symptom	gejala	N;INDF;NEUT;PL	N;SG
symptomer	gejala	symptom	gejala	N;INDF;NEUT;PL	N;SG
adelige	bangsawan	adelig	bangsawan	ADJ;PL	N;MASC;SG
integreret	integral	integrere	integral	V;INDF;SG;PST;V.PTCP	N
integreret	terpadu	integrere	terpadu	V;INDF;SG;PST;V.PTCP	PROPN;SG;PASS
globe	globe	glob	globe	ADJ;INDF;MASC+FEM;SG	PROPN
atp	atp	atp	atp		PROPN
drikke	minum	drikke	minum	V;NFIN;ACT	PROPN;SG;ACT
drikke	minuman	drikke	minuman	V;NFIN;ACT	N;SG
drikke	minum	drikke	minum	V;NFIN;ACT	PROPN;SG;ACT
presset	ditekan	pres	ditekan	N;DEF;NEUT;SG	V;SG;PASS
nutiden	sajikan	nutid	sajikan	N;DEF;MASC+FEM;SG	V;SG;ACT
nutiden	hadir	nutid	hadir	N;DEF;MASC+FEM;SG	V;SG;ACT
nutiden	present	nutid	present	N;DEF;MASC+FEM;SG	PROPN
republikanske	republik	republikansk	republik	ADJ;PL	N
arabien	arabia	arabi	arabia	N;DEF;MASC+FEM;SG	PROPN
arabien	saudi	arabi	saudi	N;DEF;MASC+FEM;SG	PROPN
yde	hibah	yde	hibah	V;NFIN;ACT	N;SG
yde	grant	yde	grant	V;NFIN;ACT	PROPN
detroit	detroit	detroit	detroit		PROPN
mario	mario	mario	mario		PROPN
trier	trier	tri	trier	N;INDF;MASC+FEM;SG	PROPN
metoden	method	metod	method	N;DEF;MASC+FEM;SG	PROPN
kristi	kristi	kristi	kristi	N;INDF;MASC+FEM;SG	PROPN
são	são	são	são		PROPN
são	sao	são	sao		PROPN
melbourne	melbourne	melbourn	menbourne	N;INDF;MASC+FEM;SG	PROPN
sandsynligt	kemungkinan	sandsynlig	kemungkinan	ADJ;INDF;NEUT;SG	N;SG
vogne	gerbong	vogn	gerbong	N;INDF;MASC+FEM;PL	N;SG
vogne	gerobak	vogn	gerobak	N;INDF;MASC+FEM;PL	N;SG
stade	stade	stade	stade	N;INDF;MASC+FEM;SG	PROPN
casper	casper	caspe	casper		PROPN
makedonien	makedonia	makedonie	makedonia	N;DEF;MASC+FEM;SG	PROPN
nederlandske	belanda	nederlandsk	belanda	ADJ;PL	PROPN;SG
gate	gate	gate	gate		PROPN
gate	gerbang	gate	gerbang		N;SG
heat	heat	heat	heat	N;INDF;NEUT;SG	PROPN
