категорија	類別
континенти	大陸
надмине	克服
ризици	風險
трик	戲法
трик	魔術
трик	把戲
емоции	情感
емоции	感情
емоции	情緒
емоции	情感
емоции	感情
емоции	情緒
тери	特里
тери	terry
бич	beech
бич	沙灘
бич	海灘
судење	審訊
судење	審判
протестанти	示威者
конференции	會議
мажот	丈夫
татковината	祖國
кабинет	內閣
сончев	晴
здраво	你好
радијација	放射
радијација	放射性
радијација	輻射
едвај	勉強
прописи	條例
прописи	條例
премиери	首映
кремљ	克里姆林宮
распон	跨度
кромид	洋蔥
кромид	洋蔥
мередит	meredith
продукт	商品
продукт	產品
продукт	產物
пролог	序幕
пролог	序
античко	古物
свесни	自覺
висорамнина	高地
освојувач	征服者
југословенска	南斯拉夫
џеф	jeff
подигање	靴
подигање	靴子
подигање	加註
мак	mac
мак	麥
колона	柱
колона	專欄
колона	欄
колона	列
нијанси	墨鏡
облаци	雲
облаци	雲彩
адамс	亞當斯
адамс	adams
шират	散播
шират	蔓延
шират	傳播
иновации	革新
иновации	創新
иновации	革新
иновации	創新
топла	熱
топла	燙
топла	溫暖
топла	暖
заинтересиран	興趣
заинтересиран	感興趣
тропските	熱帶
спротивна	對面
грло	喉
грло	喉嚨
грло	嗓子
грло	咽喉
бизниси	企業
моќен	強大
моќен	強國
пилот	試點
пилот	飛行員
пилот	駕駛員
линколн	林肯
вируси	病毒
свесен	自覺
криви	曲線
витез	騎士
печатени	印刷
печатени	列印
осигура	確保
искористување	剝削
семиња	種子
семиња	籽
интервјуа	面談
интервјуа	訪談
интервјуа	面試
интервјуа	採訪
интервјуа	約談
браната	壩
браната	水電站
браната	水庫
браната	大壩
браната	水壩
рејчел	rachel
рамна	平面
рамна	平
рамна	公寓
извршувањето	執行
извршувањето	處決
декади	幾十年
забранети	禁
забранети	禁止
забранети	違禁
забранети	禁忌
забранети	禁止
чудно	尷尬
чудно	奇怪
чудно	怪
чудно	怪異
чудно	單數
чудно	怪
писменост	掃盲
писменост	識字
џефри	jeffrey
пијалоци	飲料
тактика	戰術
тактика	策略
тактика	戰術
тактика	策略
кастро	castro
поплави	洪水
поплави	水災
поплави	洪水
поплави	水災
поплави	洪水
поплави	水災
архиепископот	大主教
извоз	出口
извоз	出口
тесна	緊
багдад	巴格達
доминираат	主宰
ката	kata
ката	地板
масла	油
ривали	對手
лажни	假的
лажни	虛假
лажни	假冒
лажни	假
опозицијата	反對
опозицијата	反對派
опозицијата	反對黨
кук	做飯
кук	煮
кук	廚師
изработката	草擬
изработката	起草
полк	團
полк	兵團
полк	polk
просторија	房間
просторија	房
моделите	格局
моделите	模式
соседи	鄰
соседи	鄰居
соседи	鄰國
соседи	鄰居
неделно	每星期
неделно	週刊
неделно	每週
неделно	每周
базирано	基於
дамаск	大馬士革
бруно	bruno
черепот	骷髏
черепот	頭顱
черепот	頭骨
паѓаат	墜落
плажи	沙灘
плажи	海灘
таблички	板
делфин	海豚
инструкции	教學
инструкции	指令
инструкции	指示
инструкции	指令
инструкции	指示
чувар	守護神
чувар	守護者
чувар	守護
чувар	監護人
чувар	守衛
чувар	衛兵
чувар	警衛
чувар	守護
потешкотии	困苦
потешкотии	困難
потешкотии	難度
потешкотии	困難
сончева	太陽
сончева	太陽能
судиите	法官
судиите	裁判
пречка	障礙
поинаков	不同
клинички	臨床
клинички	臨床
именка	名詞
вообичаени	平時
измислени	發明
измислени	捏造
измислени	虛構
континентот	大洲
континентот	大陸
фан	樊
фан	粉絲
фан	風扇
фан	範
алесандро	alessandro
еквивалент	等效
еквивалент	相當於
придружува	伴隨
трчање	奔跑
трчање	跑步
трчање	運行
комуницираат	溝通
драматург	劇作家
духовен	靈性
духовен	精神
бенџамин	benjamin
арт	美術
арт	art
арт	藝術品
арт	藝術
рудник	礦山
минимална	最少
минимална	最小
минимална	閔
минимална	敏
чистење	打掃
чистење	清潔
чистење	清洗
купувачот	買主
монарх	君主
омилен	最愛
омилен	喜愛
пресврт	扭
пресврт	扭曲
хармонија	和睦
хармонија	和諧
