から	จาก
記法	กรณ์
ネイサン	ธาน
ネイサン	เนธาน
デウス	deus
石灰岩	หินปูน
ローブ	อาภรณ์
ダルムシュタット	darmstadt
プルトニウム	พลูโทเนียม
冥王星	พลูโต
両足	ฟุต
両足	เท้า
両足	ฟิต
手書き	ลายมือ
羽後	ugo
生殖	สืบพันธุ์
クラゲ	แมงกะพรุน
アゲイン	อีก
男鹿	oga
ガルフ	อ่าว
グレース	พระคุณ
解離	dissociation
チャーム	เสน่ห์
耐える	ยืนยง
雄太	yuta
ファクター	factor
ファクター	ตัวประกอบ
ファクター	ปัจจัย
ガールフレンド	แฟน
ネガティブ	ติดลบ
ネガティブ	ลบ
着る	สวม
着る	ใส่
ピアース	เพียซ
インスブルック	innsbruck
みちる	michiru
スプーン	ช้อน
トンガ	ตองกา
塗料	ทาสี
トピック	หัวข้อ
トピック	หัวข้อ
注記	หมายเหตุ
注記	บันทึก
注記	โน้ต
寄宿舎	หอพัก
宝くじ	ลอตเตอรี่
スラング	สแลง
中性	ฉนวน
盗難	โจรกรรม
ミリメートル	มิลลิเมตร
殺菌	ทำหมัน
殺菌	หมัน
カリブ	แคริบเบียน
ピアス	เพียซ
ピアス	เจาะ
ニット	ถัก
ネイチャー	สันดาน
ネイチャー	ธรรมชาติ
ネクタイ	มัด
ネクタイ	ไทด์
陶磁器	เซรามิค
慣性	ความเฉื่อย
慣性	เฉื่อย
便器	ส้วม
スウィート	หวานๆ
スウィート	หวาน
求人	งาน
求人	อาชีพ
ローレン	ลอว์เรน
ローレン	ลอเรน
リーダーシップ	ผู้นำ
贅沢	ฟุ่มเฟือย
贅沢	หรูหรา
たぶん	บางที
ぶどう	grape
ぶどう	องุ่น
ぶどう	องุ่น
実例	ตัวอย่าง
ラング	แลง
シュルツ	schulz
スマッシュ	ทุบ
アンモニア	แอมโมเนีย
取り除く	ลบ
靴下	ถุงเท้า
靴下	ถุงเท้า
靴下	socks
内臓	ไส้
グエン	กวน
ヒーローズ	วีรบุรุษ
ヒーローズ	heroes
ヒーローズ	ฮีโร่
ジョイス	จอยซ์
ジョイス	จอยส์
ピレネー	pyrenees
クラクフ	cracow
ホンジュラス	ฮอนดูรัส
悲惨	สลด
ムエタイ	muaythai
ムエタイ	มวยไทย
トラス	truss
財宝	สมบัติ
コットン	สายไหม
コットン	ฝ้าย
コットン	cotton
プログラマー	โปรแกรมเมอร์
ナッツ	ถั่ว
ヴァージニア	เวอร์จิเนีย
ブルック	บรู๊ค
雷電	raiden
円錐	กรวย
円錐	โคน
ゼリー	jelly
デポルティーボ	deportivo
プロダクト	สินค้า
プロダクト	ผลิตภัณฑ์
プロダクト	สินค้า
プロダクト	ผลิตภัณฑ์
美味	อร่อย
書き込む	เขียน
お祭り	เทศกาล
まめ	mame
サンゴ	ปะการัง
良心	สำนึก
良心	จิตสำนึก
良心	มโนธรรม
サロ	salo
ラバ	ล่อ
水星	ปรอท
プランテーション	ไร่
ジー	ซี
キャッスル	ปราสาท
タミ	tami
六月	จูน
六月	มิถุนายน
議題	กำหนดการ
議題	วาระ
ウォード	ward
ウォード	วอร์ด
錯体	ปม
錯体	complex
親切	ชนิด
親切	ใจดี
親切	น้ำใจ
アルティメット	ultimate
ナイツ	อัศวิน
ナイツ	ค่ำคืน
ナイツ	คืน
執着	หมกมุ่น
執着	หลงใหล
どうやら	เห็นๆ
国庫	คลัง
インナー	ภายใน
インナー	inner
彫像	อนุสาวรีย์
ミキサー	ปั่น
かずみ	kazumi
たくみ	tuo
焼く	อบต
焼く	อบ
焼く	ขนมอบ
消化器	สรุป
ボルボ	volvo
引き出す	ถอน
四月	april
四月	เมษายน
メアリ	แมรี่
メアリ	แมรี
雑草	หญ้า
雑草	วัชพืช
雑草	วัชพืช
雑草	กัญชา
ボーダー	ขอบ
ボーダー	กรอบ
ボーダー	ชายแดน
ユン	ยุน
ユン	ยูน
ユン	ยุน
長所	ข้อดี
ピッチャー	เหยือก
シャッフル	สุ่ม
プロファイル	โปรไฟล์
プロファイル	โปรไฟล์
若槻	wakatsuki
点滅	กะพริบ
点滅	blink
ヴァル	วาล
ヴァル	เวล
ヴァル	val
司書	บรรณารักษ์
砂利	กรวด
ミット	ถุงมือ
シビック	พลเมือง
シビック	civic
刃物	ส้อม
積み重ね	ซ้อน
ヨガ	โยคะ
ジョーン	โจน
藤林	fujibayashi
甲殻	crustacea
パイナップル	สับปะรด
洋菓子	ขนมอบ
旦那	ผัว
旦那	สามี
算術	คณิต
算術	เลขคณิต
夕食	ดินเนอร์
フリップ	พลิก
デレク	เดเร็ก
デレク	เดเรก
憎しみ	เกลียด
縄張り	ถิ่น
縄張り	อาณาเขต
インディペンデント	อิสระ
インディペンデント	เอกราช
ヴュルツブルク	würzburg
歪み	บิดเบือน
パイル	กอง
南極大陸	แอนตาร์กติกา
ビースト	อสูร
ビースト	สู
セビージャ	sevilla
恥ずかしい	เขิน
恥ずかしい	อาย
恥ずかしい	ละอาย
恥ずかしい	อาย
ビショップ	บิชอป
智也	tomoya
ベーコン	เบคอน
ボトム	ล่าง
ブータン	ภูฏาน
クラシカル	คลาสสิค
髪の毛	ขน
髪の毛	เส้นผม
教会堂	ศาสนจักร
教会堂	โบสถ์
靭帯	เอ็น
ジェンダー	เพศ
ペニー	เพนนี
ペニー	พน
プログレッシブ	ก้าวหน้า
チラシ	leaflet
チラシ	ใบปลิว
チラシ	ใบปลิว
結び目	ปม
結び目	เงื่อน
結び目	เงื่อน
結び目	ปม
ヘイ	เฮ้
ヘイ	เฮ
カウボーイ	คาวบอย
カウボーイ	cowboys
カウボーイ	คาวบอย
製本	เชื่อม
アウクスブルク	augsburg
手がかり	เงื่อนงำ
手がかり	เบาะแส
手がかり	เงื่อนงำ
斑点	พบเห็น
洋服	เสื้อผ้า
カルマ	กรรม
パープル	ม่วง
否認	เลี่ยง
シルビア	sylvia
シルビア	ซิลเวีย
シルビア	silvia
エレクトロニック	อิเล็กทรอนิกส์
ギュンター	günther
ウルス	ulus
はやぶさ	hayabusa
モンク	บวช
ハンサム	หล่อ
王寺	oji
エロス	eros
ダンシング	เต้นรำ
ダンシング	เต้น
コメディー	ตลก
自白	สารภาพ
正確性	แม่นยำ
輪廻	rinne
エキスポ	expo
祈る	ภาวนา
祈る	สวด
祈る	อธิษฐาน
バウンド	ผูกพัน
ブラインド	บอด
ブラインド	ตาบอด
きのこ	เห็ด
腕時計	นาฬิกา
腕時計	ชม
腕時計	ดู
腕時計	นาฬิกา
フィッシュ	ฟิช
フィッシュ	ปลา
整形外科	orthopedic
バンカー	บังเกอร์
コーティング	coating
コーティング	เคลือบ
ルイーゼ	luise
手袋	ถุงมือ
手袋	ถุงมือ
磨き	ประกาย
磨き	ส่อง
フェノール	phenol
スカラー	scalar
ジュエリー	อัญมณี
ビリヤード	บิลเลียด
ビリヤード	บิลเลียด
カナディアン	แคนาดา
十代	teen
十代	ทีน
頭蓋骨	กะโหลก
頭蓋骨	กะโหลก
健吾	kengo
ソーセージ	ไส้กรอก
ソーセージ	ไส้กรอก
ケージ	กรง
路地	ตรอก
路地	ซอย
路地	ตรอก
総和	ซำ
二月	กุมภาพันธ์
ハンガー	ห้อย
トッテナム	tottenham
ダカール	ดาการ์
あこがれ	ปรารถนา
ソーシャル	สังคม
チロル	tirol
チロル	tyrol
音量	ปริมาตร
トランジット	การขนส่งมวลชน
乗法	คูณ
リフォーム	ปฏิรูป
ダンプ	ทิ้ง
ストライプ	stripe
ストライプ	ลาย
待ち伏せ	ซุ่ม
引き金	ไก
モニタ	จอภาพ
モニタ	จอภาพ
キル	สังหาร
キル	ฆ่า
ブレーク	พัก
マラリア	มาลาเรีย
リバティ	เสรีภาพ
リバティ	liberty
座る	นั่ง
任用	นัด
昼食	เที่ยง
トゥール	ทัวร์
ビニール	พลาสติก
小太郎	kotaro
シンク	อ่างล้างหน้า
シンク	จม
シンク	คิด
ディクソン	dickson
プログラマ	โปรแกรมเมอร์
プログラマ	โปรแกรมเมอร์
ローレル	ลอเรล
小麦粉	แป้ง
乳児	ทารก
受難	กิเลส
受難	ตัณหา
ロイター	reuters
大須	osu
ローマン	roman
ローマン	โรมัน
包み	พัสดุ
利家	toshiie
エレメント	ธาตุ
エレメント	ธาตุ
フォルテ	forte
ポーカー	โป๊กเกอร์
ブレス	พร
ブレス	อวยพร
歳入	รายรับ
はがき	โปสการ์ด
はがき	ไปรษณียบัตร
はがき	โปสการ์ด
モグラ	ไฝ
無知	งมงาย
無知	งมงาย
ネガ	ติดลบ
ネガ	ลบ
ネガ	ฟิล์ม
ふけ	รังแค
歯科医	ทันตแพทย์
歯科医	ทันตแพทย์
アスレチックス	กรีฑา
テッサロニキ	thessaloniki
頑固	ดื้อ
ウェーブ	คลื่น
ウェーブ	เวฟ
ウェーブ	โบกมือ
ウェーブ	โบก
毛髪	ขน
毛髪	เส้นผม
アヒル	เป็ด
おすすめ	แนะ
おすすめ	แนะนำ
おすすめ	แนะนำ
おすすめ	แนะนำ
セーフ	เซฟ
セーフ	ปลอดภัย
浮動	ลอย
あいまい	ฝอย
キャシー	แคธี
スマトラ島	สุมาตรา
生贄	บวงสรวง
パビリオン	ศาลา
ジョブ	งาน
ジョブ	งาน
ユトレヒト	utrecht
ピクニック	ปิคนิค
ピクニック	ปิกนิก
におい	กลิ่น
フクロウ	ฮูก
正勝	masakatsu
硬化	บ่ม
チュートリアル	สอน
リモート	รีโมท
カンヌ	กานต์
ピール	เปลือก
ピール	ปลอก
キャンバス	canvas
キャンバス	ผ้าใบ
琥珀	อำพัน
北斎	hokusai
ライトニング	ฟ้าผ่า
ライトニング	สายฟ้า
スイカ	แตงโม
装束	ชุด
ブーメラン	boomerang
奈津子	natsuko
ゴキブリ	แมลงสาบ
スパム	spam
スパム	สแปม
ガロン	แกลลอน
発芽	germination
マテリアル	วัสดุ
グランパス	grampus
ハッカー	แฮกเกอร์
ハッカー	แฮกเกอร์
キャッツ	แมว
ケーニヒ	könig
性欲	ราคะ
性欲	ตัณหา
バイロイト	bayreuth
傲慢	ศักดิ์ศรี
傲慢	หยิ่ง
傲慢	หยิ่ง
クッション	cushion
エゴ	อัตตา
ひざ	เข่า
シンフォニア	sinfonia
ディア	ถึง
ディア	ที่รัก
衛兵	ยาม
衛兵	รักษ์
セレン	selenium
セビリア	sevilla
甘味	หวาน
泳ぐ	ว่าย
真言	shingon
ケーブルカー	funicular
飢え	หิว
飢え	อดอยาก
失明	ตาบอด
ビター	ขื่นขม
ビター	ขม
ビター	ขมขื่น
コンバート	แปลง
ノーム	gnome
ハンバーガー	แฮมเบอร์เกอร์
ハンバーガー	แฮมเบอร์เกอร์
ハンバーガー	burger
家賃	เช่า
オバケ	หลอน
アフガン	อัฟกานิสถาน
テューリンゲン	thuringia
アウトドア	outdoor
